N	4gram	Tiupa_Narr	Analitik
144	недолжные пробы жизненного поведения	1	1
145	она вертится противоположный предел	1	1
146	именовал веком героев бытийная	1	1
147	рамках современной научной парадигмы	1	1
148	представлена избранничеством или самозванством	1	1
149	притче о блудном сыне	1	1
150	или острота наизнанку глупость	1	1
151	повышающим уровень его жизненной	1	1
152	преступается не предначертанность судьбы	1	1
153	умирающей к зиме но	1	1
154	внутреннюю структуру и все	1	1
155	прежних ранее расторгнутых или	1	1
156	активизации воспринимающего сознания однако	1	1
157	содержанию сказания это позиция	1	1
158	воцариться в чужой стране	1	1
159	целое и жанровые зародыши	1	1
160	норме и устройству хотя	1	1
161	жизненное качество представленная последовательность	1	1
162	ощущаться завершенная и строго	1	1
163	непреложный и неоспоримый миропорядок	1	1
164	окружал человека к норме	1	1
165	очередь определяется предметом целью	1	1
166	фактический слушатель читатель может	1	1
167	креативная компетенция жанра предполагает	1	1
168	акцентируется его новое жизненное	1	1
169	его новое жизненное качество	1	1
170	веком героев бытийная компетенция	1	1
171	может редуцироваться до легкого	1	1
172	качестве нарративного вкрапления с	1	1
173	в типологическом освещении было	1	1
174	столь пассивным как к	1	1
175	непристойность необыкновенное в новелле	1	1
176	анекдот рекреативная компетентность предполагающая	1	1
177	внутренняя активность адресата при	1	1
178	предполагает текстообразующую конвенциональность субъекта	1	1
179	судьбы а некий нравственный	1	1
180	повлиявший на мифологическое мышление	1	1
181	к общенародной хвале хуле	1	1
182	символическая смерть и символическое	1	1
183	может выступать в архаических	1	1
184	устного диалога и вторичные	1	1
185	у него убеждения организующего	1	1
186	третью фазу в соответствии	1	1
187	классической риторики то есть	1	1
188	язык диалект культуры он	1	1
189	и риторического поведения говорящего	1	1
190	точными они бытуют как	1	1
191	собой не что иное	1	1
192	же время жанры существенно	1	1
193	нравственный закон собственно и	1	1
194	и соответствующими коммуникативными компетенциями	1	1
195	особенно в новейшее время	1	1
196	и того же анекдота	1	1
197	компетенции жанра состоит в	1	1
198	повторное выслушивание одного и	1	1
199	ни столь свободным как	1	1
200	напротив затворничества она может	1	1
201	такого высказывания своего рода	1	1
202	невозможно рассказывать себе самому	1	1
203	нечто смешное но обязательно	1	1
204	и ставшего мужем царской	1	1
205	фаза порой гипертрофируется и	1	1
206	связей индивида фаза символической	1	1
207	иным рассказчиком с иными	1	1
208	свою речь нам всегда	1	1
209	в тэрнера следует обозначить	1	1
210	со стороны адресата позицию	1	1
211	слово деритуализовано инициативно личностно	1	1
212	ни для рассказчика ни	1	1
213	или до встречи со	1	1
214	содержание к собственной ситуации	1	1
215	в частности наличие так	1	1
216	позицией соучастника данного коммуникативного	1	1
217	еще не развившимся твердым	1	1
218	существо рецептивной компетенции жанра	1	1
219	ранее расторгнутых или ослабленных	1	1
220	существенное ослабление прежних жизненных	1	1
221	форма авторства выше она	1	1
222	дж фрэзером при рассмотрении	1	1
223	состоит в наличии у	1	1
224	поэтому жанры как формы	1	1
225	мифологическое мышление человека как	1	1
226	синхрония жанра это парадигма	1	1
227	отношений анекдот не признает	1	1
228	и формы высказывания как	1	1
229	и наделенного репродуктивной компетентностью	1	1
230	растительностью мировое древо выступало	1	1
231	притчи лично для себя	1	1
232	средствами линейного повествования размыкающего	1	1
233	уста анекдот как бы	1	1
234	и круговорот жизни оно	1	1
235	всегда эксплицированного в тексте	1	1
236	рассказывания в этом последнем	1	1
237	последнем мы и сами	1	1
238	выбора риторический предел до	1	1
239	адресата при этом остается	1	1
240	как говорит концепты авторской	1	1
241	прежних родовых связей индивида	1	1
242	субъекта и формы высказывания	1	1
243	бы не рассчитан на	1	1
244	поскольку оно существенным образом	1	1
245	этой уготованной ему позиции	1	1
246	для рассказчика ни для	1	1
247	и свершают картина мира	1	1
248	как к содержанию анекдота	1	1
249	недискурсивных формах внутренней речи	1	1
250	перед нами два события	1	1
251	залогом воспроизводимости нерушимого миропорядка	1	1
252	компетенция рассказывающего анекдот недостоверное	1	1
253	перемена статуса героя статуса	1	1
254	сознанию той или иной	1	1
255	сами участвуем как слушатели-читатели	1	1
256	концепты авторской позиции и	1	1
257	может быть редуцирован комическая	1	1
258	анекдот легко может быть	1	1
259	цели и ситуации высказывания	1	1
260	волшебной сказки как правило	1	1
261	и аномалий который окружал	1	1
262	отношении от притчи современный	1	1
263	редуцируется в случае элиминирования	1	1
264	его в иной коммуникативный	1	1
265	деритуализовано инициативно личностно окрашено	1	1
266	бытийной компетенции персонажа то	1	1
267	смешное но обязательно курьезное	1	1
268	повествования составила фиксация однократных	1	1
269	древнейших этапов становления государственности	1	1
270	при наложении множества позднейших	1	1
271	в сущности застывшее целое	1	1
272	его вступление в коммуникацию	1	1
273	вертится противоположный предел язык	1	1
274	побега погони или напротив	1	1
275	самой ситуации рассказывания а	1	1
276	сам текст анекдота выбор	1	1
277	они хотят и свершают	1	1
278	археосюжетная фаза порой гипертрофируется	1	1
279	к протосюжету инициации предстает	1	1
280	ситуацией высказывания > кто	1	1
281	царя-жреца не от отца	1	1
282	наличии у него убеждения	1	1
283	горизонталь устремленная от начала	1	1
284	говорит концепты авторской позиции	1	1
285	есть уже необратимое превращение	1	1
286	живет в готовом стабильно	1	1
287	поэтике здесь пока еще	1	1
288	осуществлено только самим слушающим	1	1
289	карнавального отношения к сообщаемому	1	1
290	разрыв или существенное ослабление	1	1
291	действующее лицо часто подвергается	1	1
292	же обратное влияние со	1	1
293	мужем царской дочери эта	1	1
294	припоминая и примеряя ее	1	1
295	мы строим свою речь	1	1
296	паремия до которой притча	1	1
297	внутреннюю обособленность но раз-влекать	1	1
298	и внезакономерных явлениях а	1	1
299	только вымышленные но и	1	1
300	и событие самого рассказывания	1	1
301	наконец существо рецептивной компетенции	1	1
302	полюсом анекдотического дискурса выступает	1	1
303	анекдотические истории не претендуют	1	1
304	его жизненной искушенности в	1	1
305	даже в сказке обнаруживается	1	1
306	событием поэтому повторное выслушивание	1	1
307	герои сказания или анекдота	1	1
308	но и позднейшей оригинальной	1	1
309	типа есть монолог в	1	1
310	от начала к концу	1	1
311	к норме и устройству	1	1
312	и неоспоримый миропорядок где	1	1
313	вступление в коммуникацию не	1	1
314	выше она названа маской	1	1
315	фаза ухода расторжение прежних	1	1
316	юноши в мужчину охотника	1	1
317	обнаруживается далеко не всегда	1	1
318	в этом ряду выступает	1	1
319	фольклора являет собой лишь	1	1
320	ослабленных связей на фоне	1	1
321	наблюдения именно таковы герои	1	1
322	фаза возвращения символическое воскресение	1	1
323	до легкого повреждения или	1	1
324	в иной ситуации иным	1	1
325	сказание в известном смысле	1	1
326	нудительной серьезности бахтин жизни	1	1
327	умирающего и воскресающего бога	1	1
328	может заостряться до смертельного	1	1
329	металингвистический язык диалект культуры	1	1
330	вредителей нередко здесь имеют	1	1
331	аномалий который окружал человека	1	1
332	в готовом стабильно дифференцированном	1	1
333	к сообщенному знанию как	1	1
334	на мифологическое мышление человека	1	1
335	ему позиции но в	1	1
336	прежним царем и ставшего	1	1
337	анекдота но как субъекты	1	1
338	компетенция жанра предполагает текстообразующую	1	1
339	схемы и в форме	1	1
340	по аналогии с мировым	1	1
341	строго отграниченная система смыслов	1	1
342	той или иной форме	1	1
343	котором рассказано в произведении	1	1
344	у-влекать слушателей преодолевая их	1	1
345	дискурсе речевой акт притчевого	1	1
346	если первое может быть	1	1
347	от отца к сыну	1	1
348	жанра предполагает текстообразующую конвенциональность	1	1
349	в какой это существо	1	1
350	иносказательность является своего рода	1	1
351	иной преемственно воспроизводимой в	1	1
352	который окружал человека к	1	1
353	в притче универсального опыта	1	1
354	мировое древо игравшее особую	1	1
355	в сказании повествуемой ситуации	1	1
356	произведении и событие самого	1	1
357	определяется предметом целью и	1	1
358	авторитарная риторика императивного монологизированного	1	1
359	фрэзером при рассмотрении множества	1	1
360	выступать в архаических формах	1	1
361	восходит к тому архаичному	1	1
362	ним определенные задания реализуют	1	1
363	аналогичному адресату компетентность восприятия	1	1
364	а может редуцироваться до	1	1
365	на поучающего и поучаемого	1	1
366	компетенция анекдота полярно противостоит	1	1
367	притче есть реализация такого	1	1
368	собственно пространственного ухода в	1	1
369	мышления напротив горизонталь устремленная	1	1
370	погони или напротив затворничества	1	1
371	не занять этой уготованной	1	1
372	креативная компетенция говорящего состоит	1	1
373	томлением разочарованием ожесточением мечтательностью	1	1
374	заостряться до смертельного риска	1	1
375	будет адекватным данному дискурсу	1	1
376	рода механизмом активизации воспринимающего	1	1
377	обряд инициации в качестве	1	1
378	что бывает всегда тогда	1	1
379	пока еще преждевременно поскольку	1	1
380	со стороны адресата притчи	1	1
381	решающую фазу смертельного испытания	1	1
382	взаимная условленность общения объединяющая	1	1
383	помощников и/или вредителей нередко	1	1
384	сложившихся интерсубъективных компетенций определенных	1	1
385	а не ценностно дистанцированной	1	1
386	предлагая адресату позицию внутренне	1	1
387	предваряющие эффективное поведение героя	1	1
388	что они хотят и	1	1
389	рассказ о действительно необратимом	1	1
390	высказывания > кто говорит	1	1
391	картина мира моделируемая притчей	1	1
392	о царских детях покидающих	1	1
393	городского фольклора являет собой	1	1
394	жизненной практике может быть	1	1
395	юмора умения отрешиться от	1	1
396	где притча нередко встречается	1	1
397	первичные определенные типы устного	1	1
398	стадию пробных искушений и	1	1
399	четвертая фаза преображения здесь	1	1
400	собственной ситуации жизненного выбора	1	1
401	она названа маской в.т	1	1
402	в недискурсивных формах внутренней	1	1
403	притча не предполагает внутренне	1	1
404	не как объекты эстетического	1	1
405	однократных и внезакономерных явлениях	1	1
406	оно объединяет говорящих и	1	1
407	преодолевая их внутреннюю обособленность	1	1
408	дискурсии и ее адресатов	1	1
409	или пишущего постигает неудача	1	1
410	такой органический процесс существенно	1	1
411	тому же обратное влияние	1	1
412	силу и искушенность в	1	1
413	сказания героическая апофегма до	1	1
414	себе они таковыми не	1	1
415	интернациональны в то же	1	1
416	жанр посрамляющий умершее солнце	1	1
417	том или ином отношении	1	1
418	и рецептивная установка адресованности	1	1
419	в поединке с прежним	1	1
420	стадию умудрения стадию пробных	1	1
421	только исполнитель передаваемого текста	1	1
422	с иными подробностями и	1	1
423	их основные параметры соотносимое	1	1
424	адресату компетентность восприятия со	1	1
425	безответственную передаваемость из уст	1	1
426	и устройству хотя в	1	1
427	> оно живет в	1	1
428	линейного повествования размыкающего и	1	1
429	мифологическим системам определяя их	1	1
430	воспроизводимой в культуре коммуникативной	1	1
431	их поступки в притче	1	1
432	раз-влекать их предлагая адресату	1	1
433	еще преждевременно поскольку мы	1	1
434	или преступается не предначертанность	1	1
435	в смыслополагающей конвенции концепированного	1	1
436	собственно и составляющий морализаторскую	1	1
437	разъединяет участников коммуникативного события	1	1
438	столь свободным как к	1	1
439	идеологические жанры как формы	1	1
440	определяется креативная компетенция наррации	1	1
441	мыслилась как необратимая в	1	1
442	внешнего собственно пространственного ухода	1	1
443	риска в частности до	1	1
444	роль по отношению к	1	1
445	в архаических формах ритуально-символической	1	1
446	разнородных структур мышления мифологическое	1	1
447	модификаций анекдотического дискурса претерпевшего	1	1
448	нарративном дискурсе может иметь	1	1
449	истины соответственно риторика сказания	1	1
450	случае его вступление в	1	1
451	времени также уходом в	1	1
452	партнерства установление новых межсубъектных	1	1
453	на фоне которых акцентируется	1	1
454	круговорот жизни оно исключало	1	1
455	всего к ценностной однозначности	1	1
456	необходимая коммуникативная характеристика того	1	1
457	когда персонажи не выбирают	1	1
458	ставят перед ним определенные	1	1
459	это разделение иерархично оно	1	1
460	геннепа и в тэрнера	1	1
461	таковы герои сказания или	1	1
462	к содержанию сказания это	1	1
463	то есть принадлежат самой	1	1
464	подробностями и интонациями он	1	1
465	бы именовать фазой обособления	1	1
466	второй в этом ряду	1	1
467	испытания смертью она может	1	1
468	моделирует ролевую картину мира	1	1
469	рассказчика не только вымышленные	1	1
470	конкретным мифологическим системам определяя	1	1
471	эта широко распространенная в	1	1
472	некий нравственный закон собственно	1	1
473	четвертой фаз герой волшебной	1	1
474	до встречи со смертью	1	1
475	воскресение человека есть уже	1	1
476	формой авторства референтная креативная	1	1
477	в соответствии с установившейся	1	1
478	домонологично оно объединяет говорящих	1	1
479	на свою столь легкую	1	1
480	мужчину охотника воина жениха	1	1
481	и в форме индивидуального	1	1
482	суть то что они	1	1
483	и строго отграниченная система	1	1
484	сплетни то есть принадлежат	1	1
485	смертью в той или	1	1
486	и испытаний до вступления	1	1
487	рассказчиком с иными подробностями	1	1
488	она может выступать в	1	1
489	быть проделано и рассказывающим	1	1
490	самозванством а в литературе	1	1
491	говорящего состоит в наличии	1	1
492	него концепты героя и	1	1
493	в свою очередь определяется	1	1
494	соответственно риторика сказания это	1	1
495	предметом целью и ситуацией	1	1
496	репродуцируемых не о том	1	1
497	все-таки она вертится противоположный	1	1
498	не только ранней традиционной	1	1
499	реализующий некоторую коммуникативную стратегию	1	1
500	необратимое превращение юноши в	1	1
501	приобретают вид сюжетных сами	1	1
502	и одновременно резко отличается	1	1
503	риторический предел до которого	1	1
504	гипертрофируется и разворачивается в	1	1
505	не верифицируемым знанием верификация	1	1
506	суть референтная предметно-тематическая и	1	1
507	ставшего мужем царской дочери	1	1
508	а все-таки она вертится	1	1
509	императивного монологизированного слова в	1	1
510	как объекты эстетического наблюдения	1	1
511	помимо внешнего собственно пространственного	1	1
512	исторически сложившихся интерсубъективных компетенций	1	1
513	от притчи современный сугубо	1	1
514	кому рассказывается анекдот рекреативная	1	1
515	такого выбора не всегда	1	1
516	система исторически сложившихся интерсубъективных	1	1
517	выбора в качестве бытийной	1	1
518	голос > оно живет	1	1
519	установка адресованности соотносительная с	1	1
520	выделяющая его из общей	1	1
521	иной ситуации иным рассказчиком	1	1
522	жизнь глазами анекдота это	1	1
523	остается авторитарной притча не	1	1
524	текстообразующую конвенциональность субъекта и	1	1
525	напротив предполагает как раз	1	1
526	всякому чья жизнь достойна	1	1
527	компетентность восприятия со стороны	1	1
528	ситуации жизненного выбора риторический	1	1
529	смертью она может выступать	1	1
530	отношения к сообщаемому рецептивная	1	1
531	концепты героя и картины	1	1
532	искушенность в смертельно опасном	1	1
533	как рассказчик анекдота или	1	1
534	в мужчину охотника воина	1	1
535	и воскресающего бога однако	1	1
536	две другие компетенции суть	1	1
537	той или иной преемственно	1	1
538	модель исследованная дж фрэзером	1	1
539	рода первофеноменами целого спектра	1	1
540	компетенция жанра при несоответствии	1	1
541	анекдота ни столь пассивным	1	1
542	не случайно напоминает такой	1	1
543	компетенции персонажа то она	1	1
544	картины мира креативная компетенция	1	1
545	наделенного репродуктивной компетентностью последняя	1	1
546	их внутреннюю обособленность но	1	1
547	поведения в частности возможно	1	1
548	перед нами не как	1	1
549	пробных искушений и испытаний	1	1
550	коммуникативного события в качестве	1	1
551	исторически восходит к тому	1	1
552	в диахроническом аспекте бахтин	1	1
553	ответственность свободного выбора в	1	1
554	для него концепты героя	1	1
555	пришельца доказавшего свою силу	1	1
556	в качестве одного из	1	1
557	свою силу и искушенность	1	1
558	легкого повреждения или до	1	1
559	и рецептивная стороны коммуникативного	1	1
560	иерархично оно не предполагает	1	1
561	архаических формах ритуально-символической смерти	1	1
562	вектор сюжетного мышления напротив	1	1
563	сказания это позиция активного	1	1
564	междуязычны интернациональны в то	1	1
565	символическое второе рождение сопровождается	1	1
566	ритуально-символической смерти героя или	1	1
567	о перемене власти о	1	1
568	и делает героя в	1	1
569	рода хоровое слово общенародной	1	1
570	события мыслилась как необратимая	1	1
571	сказке обнаруживается далеко не	1	1
572	лотмана происхождение сюжета в	1	1
573	жизненного выбора риторический предел	1	1
574	она определяется картиной мира	1	1
575	устремленная от начала к	1	1
576	современной передаче средствами линейного	1	1
577	не обязательно сообщает нечто	1	1
578	быть представлена избранничеством или	1	1
579	распространенная в мировом фольклоре	1	1
580	миропорядка жизнь глазами анекдота	1	1
581	испытаний до вступления в	1	1
582	знания аналогичному адресату компетентность	1	1
583	сказание или диалогической анекдот	1	1
584	до вступления в решающую	1	1
585	или самозванством а в	1	1
586	хотя бы достаточно подробная	1	1
587	фазу испытания смертью она	1	1
588	взрослой жизни накопленных предками	1	1
589	что ни на что	1	1
590	что в отличие от	1	1
591	здесь имеют место неудачные	1	1
592	хуле или плачу и	1	1
593	бесконечно репродуцируемых испытаний наконец	1	1
594	одного сознания к другому	2	1
595	предполагает исторически сложившуюся систему	1	1
596	эксцессов и аномалий который	1	1
597	формы построения речевого целого	1	1
598	том что по убеждению	1	1
599	с установившейся в этнографии	1	1
600	термин классической риторики то	1	1
601	отводимой воспринимающему сознанию той	1	1
602	параметры соотносимое с умирающей	1	1
603	в частности возможно ложное	1	1
604	анекдотического дискурса претерпевшего к	1	1
605	от мифа даже в	1	1
606	диахроническом аспекте бахтин различал	1	1
607	жанры как формы целого	1	1
608	третьей и четвертой фаз	1	1
609	авторства референтная креативная и	1	1
610	нам всегда предносится целое	1	1
611	своего рода хоровое слово	1	1
612	литературе нового времени данная	1	1
613	завершенная и строго отграниченная	1	1
614	являет собой лишь одну	1	1
615	содержанию анекдота ни столь	1	1
616	не предполагает хоровой сказание	1	1
617	власти царя-жреца не от	1	1
618	индивидуального речевого замысла говорящего	1	1
619	ситуации рассказывания а не	1	1
620	притча редуцируется в случае	1	1
621	целого куста последующих жанровых	1	1
622	рассказывать себе самому тогда	1	1
623	всего они разнятся бытийными	1	1
624	знание что по своему	1	1
625	механизмом активизации воспринимающего сознания	1	1
626	нейтральное к языку поэтому	1	1
627	развившимся твердым композиционным костяком	1	1
628	на себя внимание и	1	1
629	но как субъекты этического	1	1
630	миропорядок где всякому чья	1	1
631	как бы не рассчитан	1	1
632	или напротив затворничества она	1	1
633	традиционной но и позднейшей	1	1
634	существенно повышающим уровень его	1	1
635	размыкающего и выпрямляющего круговорот	1	1
636	редуцироваться до легкого повреждения	1	1
637	высказывания в том или	1	1
638	жанров в частности такого	1	1
639	нового времени данная археосюжетная	1	1
640	преданий о царских детях	1	1
641	сказки как правило проходит	1	1
642	человека к норме и	1	1
643	продуктивный тип высказывания реализующий	1	1
644	героем помощников и/или вредителей	1	1
645	пишущего постигает неудача две	1	1
646	предполагает хоровой сказание или	1	1
647	креативная компетенция жанра при	1	1
648	сюжет воспитания третью фазу	1	1
649	целое нашего высказывания и	1	1
650	языком ставят перед ним	1	1
651	вопросы то что ни	1	1
652	организации текста позволяющую донести	1	1
653	следовательно предметно-смысловые формы междуязычны	1	1
654	от диалогической ситуации рассказывания	1	1
655	близкого существа или зрелище	1	1
656	со смертью в той	1	1
657	как зерно сюжетного повествования	1	1
658	в качестве своего культурно-исторического	1	1
659	глазами анекдота это игра	1	1
660	о том что по	1	1
661	центр мира и круговорот	1	1
662	то что ни на	1	1
663	стадии инициации имеет место	1	1
664	и четвертой фаз герой	1	1
665	мир эксцессов и аномалий	1	1
666	оно не предполагает хоровой	1	1
667	референтная компетенция анекдота полярно	1	1
668	и оцененном мире слово	1	1
669	это и позволяет говорить	1	1
670	частности до поединка а	1	1
671	анекдот невозможно рассказывать себе	1	1
672	компетентности индивидуального речевого замысла	1	1
673	личинка куколка имаго взрослая	1	1
674	протосюжету инициации предстает рассказ	1	1
675	первое может быть проделано	1	1
676	основные параметры соотносимое с	1	1
677	царской дочери эта широко	1	1
678	переиначивающего отношения к сообщаемому	1	1
679	претерпевшего к тому же	1	1
680	анекдотического дискурса выступает исповедальное	1	1
681	или иной позицией соучастника	1	1
682	составляющий морализаторскую премудрость притчевого	1	1
683	однако и до сего	1	1
684	будучи порой фактически точными	1	1
685	костяком так сказать первофеномены	1	1
686	субъекта и адресата высказывания	1	1
687	ситуации типической ситуации общения	1	1
688	уже по сути дела	1	1
689	своему коммуникативному статусу тождественно	1	1
690	например в значительной степени	1	1
691	воспринимающего сознания однако внутренняя	1	1
692	преждевременно поскольку мы имеем	1	1
693	имеет место перемена статуса	1	1
694	смерть и символическое воскресение	1	1
695	влияние со стороны художественной	1	1
696	структур мышления мифологическое мышление	1	1
697	им потусторонней страны мертвых	1	1
698	в частности писал что	1	1
699	бы перевод его в	1	1
700	увидел победил или а	1	1
701	символическое воскресение человека есть	1	1
702	фактически точными они бытуют	1	1
703	коммуникативного события на поучающего	1	1
704	с формой авторства референтная	1	1
705	произведение в его событийной	1	1
706	жизненного поведения в частности	1	1
707	то же время жанры	1	1
708	сюжета в типологическом освещении	1	1
709	исследованная дж фрэзером при	1	1
710	фазу в соответствии с	1	1
711	в частности поиска побега	1	1
712	необратимом историческом событии о	1	1
713	воскресающего бога однако символическая	1	1
714	креативная компетенция рассказывающего анекдот	1	1
715	притча повествует не о	1	1
716	в иной коммуникативный статус	1	1
717	выбор лексики например в	1	1
718	свободного выбора в качестве	1	1
719	столь легкую безответственную передаваемость	1	1
720	жизни анекдот должен не	1	1
721	напоминает такой органический процесс	1	1
722	нередко здесь имеют место	1	1
723	как правило проходит стадию	1	1
724	может быть сведена к	1	1
725	субъекты этического выбора все	1	1
726	предел до которого анекдот	1	1
727	своего рода механизмом активизации	1	1
728	не трех как иногда	1	1
729	не рассчитан на репродуцирование	1	1
730	со стороны субъективной компетентности	1	1
731	жанровости есть металингвистический язык	1	1
732	игравшее особую организующую роль	1	1
733	мифа даже в сказке	1	1
734	в принципе можно припоминая	1	1
735	не предначертанность судьбы а	1	1
736	стороны проповедь где притча	1	1
737	обратное влияние со стороны	1	1
738	природе суть то что	1	1
739	так называемого чувства юмора	1	1
740	в значительной степени зависим	1	1
741	и позднейшей оригинальной сюжетики	1	1
742	но не верифицируемым знанием	1	1
743	испытаний наконец четвертая фаза	1	1
744	здесь пока еще преждевременно	1	1
745	а по своей природе	1	1
746	сказания или притчи это	1	1
747	выступало залогом воспроизводимости нерушимого	1	1
748	не отвечает представляется нам	1	1
749	тому архаичному состоянию общественных	1	1
750	архаичному состоянию общественных отношений	1	1
751	складывается из четырех а	1	1
752	к содержанию анекдота ни	1	1
753	ожесточением мечтательностью вообще жизненной	1	1
754	органический процесс существенно повлиявший	1	1
755	столь архаическая фабула практически	1	1
756	анекдот жизни но о	1	1
757	картиной мира моделируемой текстами	1	1
758	форме определенной жанровой схемы	1	1
759	стране мертвых умудрение приобретение	1	1
760	и сами участвуем как	1	1
761	не с собственно художественными	1	1
762	мире слово сказания еще	1	1
763	внутренне свободного игрового переиначивающего	1	1
764	табу дозволенное посрамление словесное	1	1
765	есть монолог в чистом	1	1
766	а некий нравственный закон	1	1
767	в известном смысле домонологично	1	1
768	иной форме например утрата	1	1
769	поэтому повторное выслушивание одного	1	1
770	субъект дискурсии обладает достоверным	1	1
771	продуктивным в рамках современной	1	1
772	тексте но всегда имплицитно	1	1
773	а в литературе новейшего	1	1
774	напротив горизонталь устремленная от	1	1
775	определяя их внутреннюю структуру	1	1
776	равнодостойности сознаний встречающихся в	1	1
777	здесь как и на	1	1
778	смертельно опасном испытании порой	1	1
779	говорящего или пишущего постигает	1	1
780	кумулятивный сюжет воспитания третью	1	1
781	редуцирован комическая апофегма то	1	1
