N	2gram	Losev_Prob	Psycholo
1036	ним в	2	3
1037	ни было	2	3
1038	души и	1	3
1039	чем у	1	3
1040	который составляет	1	3
1041	все прочие	2	3
1042	не о	2	3
1043	и можно	6	3
1044	одним из	1	3
1045	быть только	6	3
1046	от одной	1	3
1047	и жизнь	1	3
1048	что их	1	3
1049	вопроса о	1	3
1050	и сделать	1	3
1051	бы ее	1	3
1052	которая является	3	3
1053	говорил о	1	3
1054	то ни	4	3
1055	личности и	1	3
1056	художника и	1	3
1057	хотя в	1	3
1058	даже не	1	3
1059	нас с	1	3
1060	их и	1	3
1061	другому и	2	3
1062	на который	1	3
1063	мы называем	1	3
1064	образы и	1	3
1065	найти в	1	3
1066	и др	1	3
1067	чаще всего	1	3
1068	наше время	1	3
1069	и ничего	1	3
1070	однако и	1	3
1071	героев и	1	3
1072	и который	4	3
1073	нас как	1	3
1074	для себя	6	3
1075	и должно	1	3
1076	виде как	1	3
1077	как говорят	1	3
1078	на читателя	1	3
1079	чтобы это	1	3
1080	только они	2	3
1081	во что	1	3
1082	ни о	1	3
1083	вместо этого	1	3
1084	весь свой	1	3
1085	из тех	3	3
1086	состоит из	1	3
1087	прибавим к	1	3
1088	можно найти	6	3
1089	которая не	1	3
1090	то обстоятельство	1	3
1091	ни к	2	3
1092	бы с	2	3
1093	мы имели	1	3
1094	мы его	3	3
1095	такого рода	4	3
1096	творчества и	1	3
1097	к себе	1	3
1098	самый этот	1	3
1099	и два	1	3
1100	обратить внимание	4	3
1101	на картине	1	3
1102	быть это	1	3
1103	сознательно и	2	3
1104	только одна	1	3
1105	их с	1	3
1106	что тут	1	3
1107	нам и	1	3
1108	в искусство	2	3
1109	а вовсе	1	3
1110	увидим ниже	1	3
1111	они были	1	3
1112	в прямом	1	3
1113	смысле что	1	3
1114	небе в	1	3
1115	отношению к	2	3
1116	же мере	1	3
1117	для искусства	3	3
1118	трагедию в	1	3
1119	если даже	1	3
1120	действительно не	1	3
1121	же не	4	3
1122	чем он	1	3
1123	по словам	2	3
1124	но с	1	3
1125	или иначе	3	3
1126	а также	8	3
1127	очень много	3	3
1128	последнее время	1	3
1129	и оно	1	3
1130	за этой	1	3
1131	без всякой	1	3
1132	поскольку она	1	3
1133	хотя он	1	3
1134	а к	1	3
1135	переходе от	1	3
1136	может считаться	1	3
1137	быть и	1	3
1138	которых они	1	3
1139	он знает	1	3
1140	и прежде	2	3
1141	мы хотели	2	3
1142	в новой	3	3
1143	которых каждая	1	3
1144	говорит не	2	3
1145	философии и	1	2
1146	что теория	1	2
1147	окончательном виде	1	2
1148	никогда и	1	2
1149	если его	1	2
1150	кто иной	2	2
1151	только те	1	2
1152	и такое	2	2
1153	этой драме	4	2
1154	есть именно	1	2
1155	уже на	2	2
1156	и чувство	2	2
1157	мысли о	1	2
1158	и мутное	1	2
1159	поводу этой	1	2
1160	является для	3	2
1161	гораздо сильнее	1	2
1162	же один	1	2
1163	говорится о	6	2
1164	следовало бы	1	2
1165	будто на	1	2
1166	видели в	1	2
1167	и каждое	2	2
1168	отношение и	1	2
1169	почти исключительно	1	2
1170	ничто не	1	2
1171	из жизни	1	2
1172	и должна	1	2
1173	времени в	1	2
1174	не всегда	5	2
1175	предисловии к	2	2
1176	и была	1	2
1177	точке зрения	2	2
1178	здесь несколько	1	2
1179	хотел сказать	1	2
1180	с другим	1	2
1181	него не	2	2
1182	они должны	1	2
1183	так не	1	2
1184	и всякого	1	2
1185	именно с	1	2
1186	от них	2	2
1187	что само	1	2
1188	силы с	1	2
1189	же указывает	1	2
1190	раз на	1	2
1191	крайней мере	8	2
1192	всего в	1	2
1193	на глазах	1	2
1194	все его	1	2
1195	искусство все	1	2
1196	что хотя	2	2
1197	хотелось бы	5	2
1198	даже к	1	2
1199	это слово	1	2
1200	они будут	1	2
1201	у этого	1	2
1202	другого как	2	2
1203	ума и	1	2
1204	в будущем	1	2
1205	для иллюстрации	1	2
1206	является и	2	2
1207	и некоторые	1	2
1208	на которое	1	2
1209	поэтому он	1	2
1210	разбираться в	1	2
1211	произведение с	1	2
1212	нового человека	1	2
1213	а для	1	2
1214	его гибели	1	2
1215	той или	5	2
1216	а потом	4	2
1217	воды и	1	2
1218	о себе	3	2
1219	мы думаем	1	2
1220	слова то	2	2
1221	речи с	1	2
1222	дана в	1	2
1223	с какой	1	2
1224	человека как	1	2
1225	на чем	1	2
1226	других людей	1	2
1227	ради которых	1	2
1228	независимое от	1	2
1229	по своей	3	2
1230	которая с	1	2
1231	не раз	4	2
1232	того кто	1	2
1233	и глубоко	1	2
1234	если угодно	1	2
1235	этот анализ	1	2
1236	не ее	1	2
1237	случае это	1	2
1238	чтобы не	1	2
1239	понятия и	2	2
1240	доказывает что	2	2
1241	это новое	1	2
1242	против этого	1	2
1243	от нее	2	2
1244	в городе	1	2
1245	мы встречаем	1	2
1246	он нисколько	1	2
1247	себе представить	1	2
1248	о той	1	2
1249	к художественному	1	2
1250	бы составить	1	2
1251	и далее	1	2
1252	места и	1	2
1253	не находим	1	2
1254	тон и	1	2
1255	он на	1	2
1256	для них	3	2
1257	разобраться в	2	2
1258	и делает	2	2
1259	не ясно	1	2
1260	иной как	2	2
1261	но никогда	1	2
1262	мы встречаемся	1	2
1263	что такой	2	2
1264	и герой	1	2
1265	жизни в	7	2
1266	я хочу	1	2
1267	к какому	1	2
1268	в те	2	2
1269	нет в	1	2
1270	дыхания и	1	2
1271	говорится что	4	2
1272	это был	3	2
1273	макбета и	1	2
1274	и сделал	1	2
1275	в художественный	1	2
1276	творчество и	1	2
1277	с нами	1	2
1278	в значительной	3	2
1279	здесь вовсе	2	2
1280	оно является	1	2
1281	остается только	1	2
1282	и никак	2	2
1283	своему значению	1	2
1284	так легко	1	2
1285	чем не	2	2
1286	к людям	5	2
1287	было и	1	2
1288	на которые	1	2
1289	мне не	1	2
1290	есть основное	1	2
1291	и начал	1	2
1292	от которой	1	2
1293	это ясно	3	2
1294	бросаются в	1	2
1295	это является	1	2
1296	мать и	1	2
1297	как предмет	1	2
1298	отдельной личности	1	2
1299	это просто	2	2
1300	другой басне	1	2
1301	это произведение	3	2
1302	во времени	1	2
1303	часто и	1	2
1304	к содержанию	1	2
1305	от всякого	1	2
1306	которому он	1	2
1307	не ради	1	2
1308	в любви	1	2
1309	который уже	1	2
1310	для всякого	1	2
1311	к величайшему	1	2
1312	образ и	1	2
1313	ничего кроме	1	2
1314	в литературе	5	2
1315	когда же	1	2
1316	ведь это	1	2
1317	чтобы оно	1	2
1318	которые как	3	2
1319	что сами	1	2
