N	2gram	Vygotskiy_	Morfolog
800	быть поставлено	2	1
801	не стоит	1	1
802	он сам	2	1
803	какой степени	2	1
804	же момент	1	1
805	исследование с	1	1
806	что даже	1	1
807	друг с	10	1
808	детей в	1	1
809	к основной	1	1
810	в первой	2	1
811	уже по	5	1
812	материал и	1	1
813	о чем	3	1
814	она есть	1	1
815	а для	1	1
816	но которые	1	1
817	нет если	1	1
818	как необходимая	1	1
819	общий принцип	1	1
820	в ее	1	1
821	эту же	1	1
822	на словах	2	1
823	и становится	1	1
824	тот же	7	1
825	проходит через	1	1
826	не то	5	1
827	действительно в	1	1
828	не признаются	1	1
829	указанием на	1	1
830	становятся на	1	1
831	высшей степени	3	1
832	всякое значение	1	1
833	других более	1	1
834	как к	1	1
835	дает нам	1	1
836	нему в	1	1
837	и то	9	1
838	форм и	2	1
839	на лбу	1	1
840	чтобы это	1	1
841	в себе	4	1
842	исследование не	1	1
843	но на	2	1
844	что ему	2	1
845	и многие	1	1
846	собой и	3	1
847	вперед и	1	1
848	ему в	2	1
849	содержится в	5	1
850	о степени	2	1
851	на трех	1	1
852	после того	2	1
853	этой области	3	1
854	которое он	1	1
855	но прежде	2	1
856	боя и	1	1
857	этих функций	1	1
858	во всей	3	1
859	это будет	2	1
860	должно быть	10	1
861	в первый	1	1
862	сколько в	1	1
863	специфические формы	1	1
864	следует сказать	2	1
865	в состоянии	6	1
866	в его	15	1
867	первый раз	1	1
868	мы действительно	2	1
869	формы но	1	1
870	отдельные функции	1	1
871	на что	1	1
872	он начинает	1	1
873	целого а	1	1
874	первой в	1	1
875	находится в	2	1
876	мы нашли	2	1
877	как раз	5	1
878	такое же	2	1
879	что с	7	1
880	и сама	1	1
881	где он	1	1
882	в полном	1	1
883	в тот	4	1
884	развития которые	2	1
885	нашу мысль	2	1
886	но чаще	1	1
887	ее за	1	1
888	и новое	1	1
889	чем перейти	2	1
890	на которой	1	1
891	что каждый	1	1
892	его положения	1	1
893	первом месте	1	1
894	другой можно	1	1
895	сам себе	1	1
896	иными словами	1	1
897	слова а	1	1
898	переносятся на	1	1
899	что все	9	1
900	в их	4	1
901	мы находим	1	1
902	видит в	1	1
903	совершенно ясно	2	1
904	понимает что	1	1
905	на каком	1	1
906	задач и	1	1
907	ко второму	1	1
908	и притом	2	1
909	без всяких	2	1
910	как объяснить	1	1
911	функций можно	1	1
912	функции а	1	1
913	идет с	1	1
914	как указано	1	1
915	в самостоятельном	1	1
916	что совершенно	1	1
917	или иной	1	1
918	собой основные	1	1
919	от тех	1	1
920	ли мы	2	1
921	более близких	1	1
922	других подобных	1	1
923	как по	1	1
924	уже очень	1	1
925	это один	1	1
926	существу мысль	1	1
927	в виду	4	1
928	что за	1	1
929	во внимание	4	1
930	и которая	1	1
931	этим и	1	1
932	но эта	1	1
933	дело в	1	1
934	и начинается	1	1
935	которое в	1	1
936	и отношение	2	1
937	к каждой	1	1
938	что не	2	1
939	как его	2	1
940	и другое	5	1
941	к освобождению	1	1
942	и всю	1	1
943	на тот	1	1
944	и своего	1	1
945	приемов и	1	1
946	с различными	1	1
947	между ними	5	1
948	эмпирическим путем	1	1
949	нас к	6	1
950	этой цели	1	1
951	по одному	5	1
952	может только	1	1
953	есть в	2	1
954	но по	1	1
955	не есть	4	1
956	от одной	2	1
957	слова не	2	1
958	становится понятным	2	1
959	для решения	2	1
960	он узнает	1	1
961	постановка вопроса	1	1
962	он состоит	1	1
963	на одном	2	1
964	на все	7	1
965	и со	1	1
966	тех которые	1	1
967	этой новой	1	1
968	выше мы	1	1
969	рабочая гипотеза	1	1
970	о которых	2	1
971	нисколько не	2	1
972	которые имеют	1	1
973	исследования но	1	1
974	предмета но	1	1
975	отвечает не	1	1
976	к развитию	2	1
977	и должны	1	1
978	точек зрения	4	1
979	и это	3	1
980	с другом	10	1
981	свет на	1	1
982	не нужно	2	1
983	и развития	21	1
984	что следовательно	4	1
985	а он	1	1
986	но к	1	1
987	сих пор	3	1
988	той или	1	1
989	другом случае	2	1
990	эти же	3	1
991	этих двух	4	1
992	обычно происходит	1	1
993	в каждом	1	1
994	предположить что	3	1
995	быть объяснена	1	1
996	того или	1	1
997	разница между	1	1
998	может иметь	3	1
999	более чем	1	1
1000	и эти	2	1
1001	ряду с	1	1
1002	мысль на	1	1
1003	таким же	3	1
1004	с самого	8	1
1005	могут служить	1	1
1006	отличие от	3	1
1007	такие же	1	1
1008	действия в	2	1
1009	само собой	3	1
1010	мы говорили	5	1
1011	быть названа	1	1
1012	в основных	1	1
1013	специальное исследование	2	1
1014	может возникнуть	2	1
1015	данное понятие	2	1
1016	все остальные	1	1
1017	при отсутствии	1	1
1018	может идти	3	1
1019	имели возможность	1	1
1020	тех процессов	1	1
1021	вопрос на	1	1
1022	на другой	1	1
1023	и дети	1	1
1024	одну из	1	1
1025	не играют	1	1
1026	в течение	1	1
1027	но всегда	1	1
1028	что всякий	2	1
1029	тот момент	4	1
1030	но он	8	1
1031	их происхождения	1	1
1032	отношение между	4	1
1033	так что	8	1
1034	не более	1	1
1035	для тех	1	1
1036	на которых	1	1
1037	является его	2	1
1038	и обратное	1	1
1039	ряд функций	1	1
1040	это по	1	1
1041	все основные	7	1
1042	же развитие	1	1
1043	что касается	1	1
1044	к тем	1	1
1045	его не	1	1
1046	процессов и	1	1
1047	надо сказать	1	1
1048	но она	1	1
1049	сразу к	1	1
1050	не приходится	1	1
1051	значение или	1	1
1052	как он	7	1
1053	и определяет	2	1
1054	это или	1	1
1055	из перечисления	1	1
1056	ним как	1	1
1057	не дает	2	1
1058	оказывается что	1	1
1059	конечно в	1	1
1060	почти всегда	2	1
1061	иметь в	1	1
1062	является одним	2	1
1063	же он	1	1
1064	доходит до	1	1
1065	сомневаться в	1	1
1066	а этот	2	1
1067	из важнейших	1	1
1068	думать что	1	1
1069	верно и	1	1
1070	как вообще	2	1
1071	они затем	1	1
1072	он представляет	2	1
1073	когда мы	4	1
1074	меняется и	1	1
1075	понятия не	10	1
1076	скажем что	1	1
1077	рассматривать как	1	1
1078	всем ее	1	1
1079	функций которые	2	1
1080	заметим только	1	1
1081	также с	3	1
1082	состоят в	1	1
1083	решить задачу	1	1
1084	функциям мы	1	1
1085	и никогда	1	1
1086	в плане	2	1
1087	оно имеет	4	1
1088	точку зрения	1	1
1089	в систему	2	1
1090	друг другу	2	1
1091	которые в	4	1
1092	все содержание	1	1
1093	бы он	1	1
1094	это делает	1	1
1095	этом и	2	1
1096	и строения	1	1
1097	решения задачи	1	1
1098	брат и	2	1
1099	вызвать в	1	1
1100	есть основание	1	1
1101	эту мысль	2	1
1102	эти признаки	1	1
1103	это означает	1	1
1104	взять его	1	1
1105	в силу	14	1
1106	его до	1	1
1107	сущности к	1	1
1108	таким формам	1	1
1109	такой же	4	1
1110	делает и	2	1
1111	по законам	3	1
1112	функцией является	1	1
1113	из этого	3	1
1114	при изучении	1	1
1115	очень редко	1	1
1116	в области	19	1
1117	его к	2	1
1118	один и	5	1
1119	тех или	2	1
1120	все более	4	1
1121	по одинаковым	1	1
1122	показывает что	9	1
1123	развитие и	3	1
1124	к третьей	1	1
1125	быть названы	1	1
1126	функций но	1	1
1127	для чего	1	1
1128	в высшей	3	1
1129	не удалось	1	1
1130	в него	1	1
1131	настоящая работа	1	1
1132	с ее	1	1
1133	всех этих	1	1
1134	функций это	1	1
1135	он был	1	1
1136	дорогу к	1	1
1137	имеет свою	5	1
1138	этому вопросу	3	1
1139	поиски в	1	1
1140	и совершенно	1	1
1141	не можем	2	1
1142	тогда могут	1	1
1143	и наконец	3	1
1144	функции но	2	1
1145	есть не	3	1
1146	многие другие	1	1
1147	он говорил	1	1
