1	в том	16	31
113	в себе	20	5
114	на все	6	5
115	и их	4	5
116	у него	47	5
117	к этому	3	5
118	по сравнению	4	5
119	из всех	2	5
120	и без	2	5
121	между собою	1	5
122	многие из	2	5
123	что это	6	5
124	и истории	1	5
125	с культурой	1	5
126	должно быть	9	5
127	его в	6	5
128	в которой	11	5
129	а потому	2	5
130	что культура	2	5
131	в целом	1	5
132	столь же	2	5
133	своего народа	1	5
134	по своему	4	5
135	но в	27	5
136	лишь в	9	5
137	в области	1	4
138	никогда не	38	4
139	а с	4	4
140	в народе	7	4
141	сильнее чем	1	4
142	мы уже	1	4
143	та же	13	4
144	в такой	4	4
145	и культура	1	4
146	культуры как	1	4
147	сходства с	1	4
148	отношение к	20	4
149	не могут	10	4
150	что для	1	4
151	это есть	6	4
152	не так	8	4
153	в конце	14	4
154	он не	53	4
155	ее и	4	4
156	самого себя	6	4
157	культуре и	1	4
158	в их	5	4
159	мы должны	3	4
160	что мы	2	4
161	прямой линии	1	4
162	признать что	1	4
163	связи с	2	4
164	народа но	1	4
165	что как	1	4
166	в таком	1	4
167	в течение	1	4
168	что эта	2	4
169	целый ряд	2	4
170	одним из	3	4
171	народ в	3	4
172	том случае	1	4
173	на вопрос	1	4
174	и у	12	4
175	всех этих	1	4
176	не есть	30	4
177	другие народы	1	4
178	факт что	1	4
179	то они	1	4
180	хотя бы	11	4
181	хотя и	3	4
182	конце концов	4	4
183	и то	3	4
184	с тем	11	4
185	все-таки не	1	4
186	цивилизации и	2	4
187	культуру и	1	4
188	ни один	2	4
189	в виде	1	4
190	то же	10	4
191	конечно не	3	3
192	в сторону	1	3
193	на почве	3	3
194	только одно	3	3
195	но даже	1	3
196	ближе к	3	3
197	от тех	1	3
198	даже в	1	3
199	не то	1	3
200	тем самым	2	3
201	что их	2	3
202	чтобы все	1	3
203	в жизни	7	3
204	прежде всего	29	3
205	если же	1	3
206	не надо	2	3
207	ко всем	3	3
208	которые не	5	3
209	как для	2	3
210	национальной и	1	3
211	что оно	3	3
212	возможно лишь	2	3
213	с одной	1	3
214	но не	12	3
215	они должны	2	3
216	это не	12	3
217	и других	2	3
218	чем в	7	3
219	и потому	17	3
220	в эти	1	3
221	только что	1	3
222	указывают на	1	3
223	одно из	5	3
224	отличие от	1	3
225	в нашем	7	3
226	есть начало	1	3
227	коренным образом	1	3
228	не вполне	3	3
229	же как	3	3
230	на земле	16	3
231	ничего общего	1	3
232	уже и	1	3
233	тогда когда	4	3
234	с этой	6	3
235	в начале	4	3
236	и того	1	3
237	и наконец	1	3
238	культуру в	1	3
239	тем более	1	3
240	в истории	4	3
241	а лишь	3	3
242	к которой	4	3
243	от того	4	3
244	как у	5	3
245	но по	1	3
246	в нем	49	3
247	от него	8	3
248	можно назвать	1	3
249	в разных	4	3
250	и может	1	3
251	в ней	37	3
252	только те	1	3
253	бы в	5	3
254	жизнь и	6	3
255	освободиться от	2	3
256	заключается в	1	3
257	на вершине	3	3
258	и по	4	3
259	в совершенно	1	3
260	в тех	1	3
261	что только	1	3
262	тот же	5	3
263	во всем	7	3
264	всему этому	1	3
265	во имя	39	3
266	может служить	1	3
267	эту культуру	1	3
268	еще больше	1	3
269	должны быть	5	3
270	у нас	24	3
271	вопрос о	8	3
272	может не	4	3
273	и это	25	3
274	а в	9	3
275	в этих	8	3
276	и до	4	3
277	что если	2	3
278	народ не	4	3
279	было бы	16	3
280	же не	2	3
281	случаях когда	1	3
282	для нас	3	3
283	я не	9	2
284	в вопросе	1	2
285	от них	2	2
286	ко всему	2	2
287	одной стороны	1	2
288	именно потому	3	2
289	они не	8	2
290	говорить о	1	2
291	него в	3	2
292	себя и	7	2
293	все в	7	2
294	почти все	1	2
295	на этом	7	2
296	их в	2	2
297	он должен	4	2
298	на путь	5	2
299	она не	14	2
300	многих других	1	2
301	и поэтому	3	2
302	европейскую цивилизацию	1	2
303	то есть	9	2
304	он принужден	1	2
305	те же	7	2
306	давно уже	3	2
307	к психологии	1	2
308	и будет	3	2
309	ему и	2	2
310	но на	4	2
311	и из	1	2
312	всех остальных	1	2
313	страсть к	1	2
314	этот вопрос	1	2
315	но так	1	2
316	в котором	15	2
317	как не	3	2
318	в себя	1	2
319	и уже	2	2
320	меньше чем	1	2
321	не от	4	2
322	антропологии и	1	2
323	тех пор	1	2
324	мы все	1	2
325	со своей	3	2
326	во втором	2	2
327	есть в	4	2
328	до тех	1	2
329	с психологией	1	2
330	из одного	1	2
331	культуры для	1	2
332	зависимости от	1	2
333	тому что	4	2
334	из этой	3	2
335	веры в	2	2
336	этот процесс	5	2
337	более всего	4	2
338	но с	3	2
339	основанную на	1	2
340	и социальной	1	2
341	помнить что	1	2
342	все то	1	2
343	всех народов	2	2
344	тем как	2	2
345	а для	4	2
346	друг к	6	2
347	что же	3	2
348	вовсе не	1	2
349	нет в	8	2
350	только тогда	1	2
351	для него	31	2
352	не более	1	2
353	в них	12	2
354	же что	2	2
355	же время	1	2
356	в самой	10	2
357	с которыми	2	2
358	с ними	1	2
359	и его	16	2
360	должен быть	7	2
361	и культуру	1	2
362	между ними	2	2
363	не стоит	5	2
364	я в	1	2
365	во всяком	5	2
366	сил и	1	2
367	борьбы за	1	2
368	в сущности	2	2
369	а это	1	2
370	к европе	4	2
371	него с	1	2
372	только один	3	2
373	что народ	1	2
374	друг на	1	2
375	в глазах	1	2
376	эта страсть	1	2
377	ту же	3	2
378	и состоит	1	2
379	быть признана	1	2
380	этих двух	1	2
381	не имеет	10	2
382	и там	11	2
383	на поверхность	1	2
384	с ее	1	2
385	что они	4	2
386	ценности и	1	2
387	народов европы	3	2
388	культуры которые	1	2
389	высшей степени	7	2
390	можно встретить	1	2
391	на себе	1	2
392	ответить на	3	2
393	что на	1	2
394	вопросе о	1	2
395	если он	7	2
396	к другу	6	2
397	не было	36	2
398	культуре не	1	2
399	невозможно и	1	2
400	в своих	4	2
401	есть только	2	2
402	же мало	2	2
403	и сам	2	2
404	но для	3	2
405	из него	3	2
406	в высшей	7	2
407	также и	7	2
408	как две	1	2
409	мои мысли	1	2
410	в виду	3	2
411	к тем	2	2
412	к ним	1	2
413	в частности	1	2
414	что такой	1	2
415	в основе	5	2
416	борьбы с	1	2
417	но если	7	2
418	на том	3	2
419	он все	2	2
420	и весь	2	2
421	не очень	1	2
422	на одном	1	2
423	жизни и	11	2
424	в другом	1	2
425	от своей	2	2
426	тех же	1	2
427	что у	6	2
428	что она	7	2
429	то время	4	2
430	которую он	3	2
431	в свою	9	2
432	культуры он	1	2
433	народе в	2	2
434	культуры но	2	2
435	народа от	1	2
436	что за	2	2
437	а следовательно	1	2
438	одной и	3	2
439	во всей	2	2
440	и только	4	2
441	чтобы быть	1	2
442	друг друга	13	2
443	не будут	2	2
444	между этими	1	2
445	которой мы	1	2
446	всяком случае	3	2
447	то и	1	2
448	на друга	1	2
449	лишь тогда	1	2
450	и те	6	2
451	народа всегда	1	2
452	из нее	1	2
453	в ту	1	2
454	все его	3	2
455	предшествующих поколений	1	2
456	на нее	1	2
457	потому и	2	2
458	независимо от	1	2
459	культура не	1	2
460	уже более	1	2
461	и ее	2	2
462	на таких	1	2
463	к нему	12	2
464	от нее	7	2
465	для всякого	1	2
466	что до	1	2
467	между людьми	1	2
468	не потому	2	2
469	не без	1	2
470	не знает	15	2
471	и более	6	2
472	то в	2	2
473	не сознавая	1	2
474	следовательно и	1	2
475	для себя	3	2
476	тем же	1	2
477	на месте	1	2
478	культуры с	1	2
479	свои силы	3	2
480	никто не	4	2
481	которые уже	1	2
482	заключает в	4	2
483	можно ли	3	2
484	можно лишь	2	2
485	к такому	1	2
486	человек принадлежит	1	2
487	наконец не	1	2
488	европейцы и	1	2
489	народы и	2	2
490	той же	5	2
491	на такой	1	2
492	в которых	6	2
493	этими двумя	2	2
494	все народы	1	2
495	а к	3	2
496	этого слова	2	2
497	считает себя	3	2
498	он считает	2	2
499	каждого человека	3	2
500	точку зрения	1	2
501	и тем	3	1
502	и будут	1	1
503	люди с	2	1
504	со своим	2	1
505	в ее	6	1
506	соприкасаются и	1	1
507	и наиболее	1	1
508	совсем не	6	1
509	сказать что	5	1
510	в другой	1	1
511	психологической точки	1	1
512	в каждом	4	1
513	для дела	1	1
514	государство не	1	1
515	но он	30	1
516	его миросозерцание	4	1
517	никак не	1	1
518	и я	5	1
519	есть ли	2	1
520	пришли к	1	1
521	до конца	19	1
522	уже не	11	1
523	с которой	2	1
524	смотря на	1	1
525	мыслей и	1	1
526	не свободен	1	1
527	бы ни	2	1
528	запад но	1	1
529	есть высшее	1	1
530	и даже	4	1
531	вступает в	1	1
532	это была	4	1
533	культурной среды	1	1
534	жизни в	7	1
535	более элементарной	1	1
536	есть всегда	3	1
537	и перед	3	1
538	культуры были	1	1
539	в голову	1	1
540	тогда и	1	1
541	тех случаях	1	1
542	о тех	1	1
543	эта идея	1	1
544	путь который	1	1
545	лучше сказать	1	1
546	и часто	2	1
547	когда она	2	1
548	к его	3	1
549	в развитии	1	1
550	их через	1	1
551	соединяются в	1	1
552	когда дело	1	1
553	могут быть	4	1
554	или о	1	1
555	что ни	1	1
556	и самого	3	1
557	каждый раз	1	1
558	он сам	12	1
559	разные стороны	1	1
560	и продолжает	1	1
561	лишь те	2	1
562	может ли	4	1
563	не были	2	1
564	жизни ее	1	1
565	а после	1	1
566	принять не	1	1
567	быть в	2	1
568	за себя	1	1
569	если для	1	1
570	оно было	1	1
571	свобода которую	1	1
572	и сама	3	1
573	имеет свою	1	1
574	лучше всех	1	1
575	от всех	3	1
576	культурные ценности	1	1
577	конец и	1	1
578	сам не	4	1
579	для всех	1	1
580	на них	1	1
581	в человеке	12	1
582	и оно	1	1
583	указывали на	1	1
584	в материальной	1	1
585	главным образом	1	1
586	он есть	1	1
587	людей с	1	1
588	но когда	3	1
589	чтобы узнать	1	1
590	его он	5	1
591	от родной	1	1
592	эти ценности	1	1
593	а не	53	1
594	этот роковой	2	1
595	знает что	1	1
596	если только	1	1
597	они и	5	1
598	человека но	5	1
599	и духовного	1	1
600	себя от	1	1
601	бы все	1	1
602	по пути	1	1
603	жизни он	4	1
604	все более	2	1
605	у многих	1	1
606	мысль на	1	1
607	в других	1	1
608	же он	3	1
609	с психологической	1	1
610	всего в	6	1
611	быть оправдан	1	1
612	будет ли	1	1
613	отношения к	7	1
614	мире есть	1	1
615	человечество должно	1	1
616	или не	1	1
617	или иная	1	1
618	и твердо	1	1
619	в борьбе	1	1
620	него идет	1	1
621	этом направлении	2	1
622	и идет	1	1
623	со своих	1	1
624	выход из	1	1
625	я во	1	1
626	него все	1	1
627	в чистом	2	1
628	на этих	1	1
629	во многих	2	1
630	бы на	1	1
631	мире не	2	1
632	не противоречит	1	1
633	раз навсегда	2	1
634	в прошлом	2	1
635	должны погибнуть	1	1
636	ее он	3	1
637	отказывается от	5	1
638	мы дадим	2	1
639	из народов	2	1
640	стоит и	1	1
641	иное как	4	1
642	в тот	1	1
643	того как	6	1
644	от этого	5	1
645	были всегда	1	1
646	и кажется	1	1
647	но этот	3	1
648	так в	1	1
649	и различие	1	1
650	стоит вне	1	1
651	и маленького	1	1
652	и русской	2	1
653	социалистическое государство	2	1
654	и другим	1	1
655	бы свергнуть	1	1
656	людей и	6	1
657	чувствовать себя	4	1
658	ее на	1	1
659	не случайно	4	1
660	весь свой	1	1
661	современной цивилизации	4	1
662	мира в	2	1
663	две стороны	2	1
664	в уме	2	1
665	не могу	7	1
666	каждый должен	1	1
667	она и	1	1
668	возможен лишь	1	1
669	уже в	8	1
670	того кто	1	1
671	на себя	1	1
672	в учении	1	1
673	у всех	4	1
674	с ума	4	1
675	основана на	2	1
676	только с	4	1
677	ее не	1	1
678	этнографический материал	1	1
679	различие между	2	1
680	этим он	1	1
681	последствия этого	1	1
682	как другие	1	1
683	народов это	1	1
684	всегда и	1	1
685	он в	7	1
686	лучше всего	1	1
687	или иной	2	1
688	но из	2	1
689	с другим	3	1
690	в ином	3	1
691	что составляет	1	1
692	высшее благо	1	1
693	в религиозном	1	1
694	стороны его	1	1
695	в более	5	1
696	тот путь	1	1
697	люди что	1	1
698	форме к	1	1
699	не мог	9	1
700	в самые	1	1
701	к своему	2	1
702	а на	1	1
703	что такое	2	1
704	тут уже	1	1
705	он принимает	3	1
706	а может	1	1
707	за то	1	1
708	он и	2	1
709	к одному	2	1
710	себя как	1	1
711	как человек	4	1
712	мыслится как	1	1
713	себя на	2	1
714	всего человечества	2	1
715	европа и	1	1
716	жизни из	1	1
717	всего что	2	1
718	отсутствия у	1	1
719	можно было	6	1
720	искать в	1	1
721	все другие	1	1
722	на природу	4	1
723	в значительной	3	1
724	та или	1	1
725	которые должны	1	1
726	и эта	3	1
727	для их	1	1
728	почему русский	1	1
729	потому они	1	1
730	не выдерживают	1	1
731	великой и	1	1
732	раньше чем	3	1
733	всю свою	3	1
734	в духе	7	1
735	нем не	2	1
736	ни на	1	1
737	к этим	3	1
738	веру и	1	1
739	приведет к	1	1
740	так это	2	1
741	и народа	1	1
742	проблемы и	2	1
743	рамки и	1	1
744	жизни к	2	1
745	как все	1	1
746	что называли	1	1
747	всех своих	1	1
748	рядом с	1	1
749	точке зрения	1	1
750	наряду с	1	1
751	стоит на	3	1
752	на которые	1	1
753	жизни во	1	1
754	смысле этого	2	1
755	быть может	15	1
756	время как	4	1
757	на пути	6	1
758	мы не	4	1
759	его к	2	1
760	и всякой	1	1
761	классы и	1	1
762	приходит к	3	1
763	был до	2	1
764	хранит в	1	1
765	что этот	1	1
766	человеческая порода	1	1
767	народа на	2	1
768	культуры культура	1	1
769	это потому	1	1
770	не к	6	1
771	они одинаково	1	1
772	в который	2	1
773	входит в	3	1
774	в европу	2	1
775	роковым для	1	1
776	на деле	4	1
777	идеи и	3	1
778	тем в	1	1
779	культуры или	1	1
780	себе и	4	1
781	психологии к	1	1
782	слова что	2	1
783	и германский	1	1
784	жизни с	1	1
785	от этих	1	1
786	нужно пройти	1	1
787	которых они	1	1
788	перестает быть	1	1
789	народы мира	1	1
790	только для	2	1
791	стоит в	3	1
792	как от	1	1
793	и греческой	1	1
794	в состояние	1	1
795	все остальные	1	1
796	народы европы	2	1
797	то я	1	1
798	что во	2	1
799	его природы	3	1
800	вперед в	1	1
801	об отношении	1	1
802	среды в	1	1
803	для каждого	1	1
804	большинство людей	1	1
805	это делает	1	1
806	на эту	1	1
807	и нужно	2	1
808	одно то	1	1
809	в миросозерцании	1	1
810	социальной среды	4	1
811	именно лишь	1	1
812	или нет	1	1
813	можно найти	2	1
814	кто знает	1	1
815	от начала	1	1
816	на их	1	1
817	те которые	14	1
818	который и	2	1
819	начала в	4	1
820	в оправдание	1	1
821	смысл и	2	1
822	как природный	1	1
823	себя а	3	1
824	в центре	4	1
825	все те	1	1
826	это все	3	1
827	бы это	2	1
828	с его	8	1
829	друга и	1	1
830	на сторону	2	1
831	материальной и	1	1
832	этого не	2	1
833	общества в	1	1
834	на той	2	1
835	и этого	1	1
836	россии в	2	1
837	к делу	1	1
838	стремления к	1	1
839	культурного творчества	1	1
840	и всякое	1	1
841	она должна	1	1
842	к концу	6	1
843	в отношении	8	1
844	исходит от	2	1
845	а от	3	1
846	в своей	25	1
847	бы а	1	1
848	не имели	1	1
849	которой он	2	1
850	это нам	1	1
851	после этого	2	1
852	с такой	2	1
853	кто в	1	1
854	они были	4	1
855	же и	6	1
856	да и	5	1
857	нее и	1	1
858	культуры не	2	1
859	русской жизни	2	1
860	основан на	1	1
861	в мышлении	1	1
862	для россии	2	1
863	человечества на	1	1
864	теперь я	1	1
865	пути к	1	1
866	мысли и	5	1
867	остается в	3	1
868	чистом виде	1	1
869	и вот	13	1
870	цели все	1	1
871	будет уже	2	1
872	наших глазах	1	1
873	говорили что	1	1
874	если все	2	1
875	как о	4	1
876	к которому	5	1
877	всегда в	1	1
878	лишь как	3	1
879	на два	2	1
880	увидим что	6	1
881	с большим	1	1
882	это и	10	1
883	есть не	10	1
884	их было	2	1
885	от этой	2	1
886	русской действительности	1	1
887	свои мысли	2	1
888	сомнения и	1	1
889	тем что	8	1
890	своей собственной	2	1
891	один из	10	1
892	ее в	2	1
893	с нею	1	1
894	к ней	6	1
895	не могла	1	1
896	этот с	1	1
897	ко всей	1	1
898	европы а	1	1
899	народа они	1	1
900	она имеет	1	1
901	лишь одно	2	1
902	русского общества	1	1
903	русской истории	8	1
904	человек с	1	1
905	согласно с	1	1
906	и вырождения	1	1
907	смотрели на	1	1
908	их всех	1	1
909	возможно что	1	1
910	его духовная	1	1
911	является лишь	1	1
912	культуры есть	2	1
913	понимать в	1	1
914	тут не	2	1
915	зрения в	1	1
916	в государство	2	1
917	всегда был	2	1
918	мы находим	1	1
919	не имея	1	1
920	злом для	1	1
921	в этот	3	1
922	были бы	3	1
923	мы видим	4	1
924	многих отношениях	1	1
925	культура есть	2	1
926	борьбе с	1	1
927	из самых	9	1
928	преклонения перед	1	1
929	людьми и	3	1
930	проникнуть в	1	1
931	у людей	1	1
932	вопрос можно	1	1
933	или лучше	1	1
934	открытий которые	1	1
935	и нам	2	1
936	мысль о	3	1
937	принадлежать к	2	1
938	возможны три	1	1
939	и эти	1	1
940	во времена	1	1
941	для многих	2	1
942	ставит его	1	1
943	этих разговоров	1	1
944	на его	3	1
945	силы что	1	1
946	этой постоянной	1	1
947	простой народ	1	1
948	о своей	2	1
949	этого необходимо	3	1
950	же все	1	1
951	и еще	3	1
952	что такая	1	1
953	народ до	1	1
954	к пониманию	1	1
955	бы он	2	1
956	на наших	1	1
957	я и	3	1
958	принадлежат к	3	1
959	на практике	1	1
960	затруднения в	1	1
961	к жизни	2	1
962	при котором	1	1
963	человечество не	1	1
964	на новую	1	1
965	что я	2	1
966	человечества это	1	1
967	народа что	1	1
968	все свое	1	1
969	но те	1	1
970	имя которого	1	1
971	на классы	1	1
972	не осталось	1	1
973	чем многие	1	1
974	и свою	1	1
975	вывод что	1	1
976	разрушают и	1	1
977	потому не	4	1
978	в нашей	1	1
979	и другой	2	1
980	делает его	2	1
981	может показаться	1	1
982	ибо культура	1	1
983	в современной	1	1
984	мир который	2	1
985	была бы	2	1
986	то для	1	1
987	исторически и	1	1
988	веру в	6	1
989	в зависимости	1	1
990	неизбежно должны	1	1
991	в узком	1	1
992	смысле слова	12	1
993	права и	1	1
994	они останутся	1	1
995	прогресса и	3	1
996	ничего не	8	1
997	все три	3	1
998	раз когда	3	1
999	и тут	5	1
1000	на своем	4	1
1001	в совершенстве	1	1
1002	и всю	3	1
1003	может породить	1	1
1004	есть единственный	1	1
1005	а все	1	1
1006	многие русские	1	1
1007	что без	2	1
1008	народа должно	1	1
1009	всей своей	1	1
1010	он может	3	1
1011	и та	3	1
1012	то не	2	1
1013	даже и	3	1
1014	народа и	4	1
1015	же я	2	1
1016	народом в	1	1
1017	бы не	6	1
1018	умственной жизни	1	1
1019	а именно	1	1
1020	зрелом возрасте	1	1
1021	еще менее	1	1
1022	еще более	4	1
1023	вопроса о	5	1
1024	будто бы	4	1
1025	приводит к	3	1
1026	этот путь	3	1
1027	идет в	1	1
1028	не во	1	1
1029	он принадлежит	2	1
1030	всех но	1	1
1031	них много	1	1
1032	душевной жизни	2	1
1033	ведь и	1	1
1034	связаны с	2	1
1035	роль в	3	1
1036	если я	2	1
1037	вместо того	1	1
1038	уже так	1	1
1039	есть лишь	30	1
1040	существование и	1	1
1041	он проявляет	1	1
1042	религию и	1	1
1043	деле принцип	1	1
1044	бы тот	1	1
1045	и всех	1	1
1046	народ имеет	1	1
1047	отречься от	3	1
1048	у народов	2	1
1049	вызывает в	1	1
1050	это было	2	1
1051	смотрят на	1	1
1052	как проявление	1	1
1053	возможна лишь	1	1
1054	есть одно	3	1
1055	современную европейскую	1	1
1056	вере в	3	1
1057	сам автор	1	1
1058	и кто	2	1
1059	силой не	1	1
1060	если так	1	1
1061	за тем	1	1
1062	находится в	3	1
1063	люди которые	1	1
1064	сам он	4	1
1065	можно только	1	1
1066	книгу в	1	1
1067	как в	11	1
1068	всякий кто	1	1
1069	как с	1	1
1070	лишь на	1	1
1071	стать настоящим	1	1
1072	а потом	1	1
1073	чуждой и	1	1
1074	с каждым	1	1
1075	же всегда	1	1
1076	не быть	3	1
1077	из нас	1	1
1078	окружающей его	1	1
1079	лишь из	1	1
1080	еще нет	1	1
1081	нет ничего	14	1
1082	истории и	3	1
1083	духе и	1	1
1084	стремление к	1	1
1085	стремятся к	1	1
1086	за ним	1	1
1087	на гибель	3	1
1088	и заключается	1	1
1089	на всю	2	1
1090	в этнографический	1	1
1091	как же	1	1
1092	в младенчестве	1	1
1093	а как	2	1
1094	это имеет	1	1
1095	человечества не	1	1
1096	это ставит	1	1
1097	этого нужно	1	1
1098	из самой	1	1
1099	открытия которые	1	1
1100	роковым образом	2	1
1101	были у	2	1
1102	воля к	2	1
1103	этой мысли	1	1
1104	делает человека	2	1
1105	его насильственно	1	1
1106	ли в	1	1
1107	лишь с	1	1
1108	общество и	1	1
1109	своей истории	1	1
1110	народ с	1	1
1111	если в	2	1
1112	ведь в	1	1
1113	на нем	1	1
1114	иногда в	1	1
1115	с простым	1	1
1116	это сознание	2	1
1117	и люди	4	1
1118	долгое время	3	1
1119	ним все	2	1
1120	на которой	1	1
1121	европы и	2	1
1122	была самая	1	1
1123	и как	5	1
1124	нет и	8	1
1125	что вопрос	1	1
1126	перед которой	1	1
1127	с ней	4	1
1128	эти слова	3	1
1129	все та	1	1
1130	ближе чем	3	1
1131	укладу жизни	1	1
1132	заключают в	1	1
1133	быть не	2	1
1134	перед этими	1	1
1135	видит и	1	1
1136	чтобы заставить	2	1
1137	части человечества	1	1
1138	сходства между	1	1
1139	их нужно	1	1
1140	я буду	1	1
1141	и той	3	1
1142	из всего	1	1
1143	нас не	2	1
1144	сознании это	1	1
1145	без разбора	1	1
1146	связанной с	2	1
1147	своей стороны	1	1
1148	а за	2	1
1149	эту мысль	1	1
1150	ли это	1	1
1151	силой и	1	1
1152	он признает	1	1
1153	выйти из	2	1
1154	в культуре	1	1
1155	то это	3	1
1156	решение вопроса	1	1
1157	и вдруг	1	1
1158	не по	2	1
1159	это должно	1	1
1160	многих людей	1	1
1161	моих мыслей	1	1
1162	не является	1	1
1163	кажется что	1	1
1164	и глубоко	1	1
