N	2gram	Vygotskiy_	Formalny
345	этом смысле	5	5
346	друг другу	2	5
347	и по	5	5
348	а как	1	5
349	в него	1	5
350	и самый	2	5
351	не так	1	5
352	если в	4	5
353	в основном	2	5
354	в отношении	18	5
355	функции в	4	5
356	должен был	3	5
357	что оно	9	5
358	между которыми	1	5
359	показать что	4	5
360	даже не	1	5
361	может стать	2	5
362	приводит к	10	5
363	не имеет	7	5
364	да и	1	5
365	роли в	2	5
366	ни на	3	5
367	то он	1	5
368	то и	2	5
369	и между	7	5
370	слов и	3	5
371	как например	1	5
372	о языке	1	5
373	в отличие	3	5
374	одной из	5	5
375	до известной	1	5
376	к предмету	2	5
377	в самой	1	5
378	и то	9	5
379	значение в	3	5
380	тому чтобы	4	5
381	для нас	1	5
382	в широком	1	5
383	на все	7	5
384	в такой	5	5
385	в условиях	3	5
386	без всякой	2	5
387	отличие от	3	5
388	тому как	6	5
389	одни и	1	5
390	мы должны	13	5
391	таким же	3	5
392	еще в	3	5
393	от того	8	5
394	одного из	1	5
395	по аналогии	2	5
396	слова в	3	5
397	же в	2	5
398	все более	4	5
399	не можем	2	5
400	что было	2	4
401	от него	3	4
402	и другие	13	4
403	является в	2	4
404	мы и	6	4
405	к этой	3	4
406	не являются	2	4
407	этой последней	2	4
408	все дело	2	4
409	или на	2	4
410	к другим	2	4
411	специфические особенности	2	4
412	является не	2	4
413	имеет место	4	4
414	он является	1	4
415	и история	2	4
416	и должна	1	4
417	между двумя	4	4
418	увидим что	1	4
419	самого начала	8	4
420	это единство	1	4
421	в основу	1	4
422	во всей	3	4
423	на котором	3	4
424	того же	13	4
425	едва ли	2	4
426	своего развития	11	4
427	влияние на	2	4
428	на протяжении	2	4
429	тем не	1	4
430	что такое	6	4
431	и этим	1	4
432	нигде не	2	4
433	самый предмет	1	4
434	от тех	1	4
435	очевидно что	2	4
436	конце концов	2	4
437	между этими	3	4
438	тогда когда	10	4
439	и следовательно	7	4
440	под влиянием	4	4
441	понятий и	22	4
442	в целях	2	4
443	от конкретного	1	4
444	бы она	1	4
445	в лучшем	3	4
446	содержания и	2	4
447	нужно было	1	4
448	в учении	1	4
449	этот вопрос	8	4
450	должны были	3	4
451	он в	3	4
452	что для	2	4
453	в теории	4	4
454	не значит	1	4
455	нам кажется	2	4
456	и сами	2	4
457	однако и	1	4
458	его из	1	4
459	оно было	1	4
460	в работах	1	4
461	подобно тому	6	4
462	вместо того	5	4
463	это положение	2	4
464	мы говорим	4	4
465	ближайшим образом	2	4
466	быть понято	2	4
467	к другому	3	4
468	аналогии с	2	4
469	думать что	1	4
470	дальнейшее развитие	1	4
471	этом пункте	1	4
472	совпадает с	4	4
473	идет о	1	4
474	так чтобы	1	4
475	со всей	1	4
476	отношении к	2	4
477	целый ряд	5	4
478	более и	3	4
479	знаем что	2	4
480	никаких оснований	2	4
481	и во	2	4
482	только при	1	4
483	и о	1	4
484	но если	7	4
485	он должен	9	4
486	пришли к	1	4
487	этот процесс	5	4
488	зависит от	4	4
489	здесь в	1	4
490	что каждый	1	4
491	чем он	5	4
492	слово в	3	4
493	в ином	3	4
494	а на	1	4
495	и непосредственно	1	4
496	или в	1	4
497	или иначе	1	4
498	но эта	1	4
499	сама по	4	4
500	или даже	2	4
501	один и	5	4
502	и тех	1	4
503	в данную	1	4
504	с самого	8	4
505	и притом	2	4
506	но при	2	4
507	тех же	1	4
508	как он	7	4
509	же что	1	4
510	только то	4	4
511	плоскости и	1	4
512	к ней	1	4
513	одним из	4	4
514	к новому	1	4
515	и тогда	1	4
516	лучшем случае	4	4
517	во всем	2	3
518	его элементы	1	3
519	для всех	2	3
520	в каждую	1	3
521	дело с	2	3
522	это значит	5	3
523	остановиться на	3	3
524	требует от	6	3
525	в одном	3	3
526	но что	6	3
527	определяется и	1	3
528	ни одна	1	3
529	теперь мы	1	3
530	из всего	1	3
531	и должен	2	3
532	всех тех	2	3
533	предмета и	2	3
534	поставить вопрос	1	3
535	широком смысле	1	3
536	на первый	2	3
537	во все	1	3
538	это последнее	1	3
539	не должен	1	3
540	ничто не	3	3
541	язык в	1	3
542	как совокупность	2	3
543	это было	1	3
544	сознания в	3	3
545	из себя	1	3
546	к проблеме	2	3
547	но они	2	3
548	исследования и	3	3
549	с проблемой	2	3
550	в различных	3	3
551	ни одного	2	3
552	особенно отчетливо	1	3
553	в окружающей	1	3
554	является конечно	1	3
555	всех областях	1	3
556	они должны	1	3
557	том чтобы	3	3
558	формы в	1	3
559	следующим образом	1	3
560	друг с	10	3
561	к этим	2	3
562	для этой	1	3
563	в системе	4	3
564	точка зрения	8	3
565	и иной	1	3
566	не то	5	3
567	образом на	1	3
568	не происходит	1	3
569	мы видим	6	3
570	внимание на	1	3
571	что при	4	3
572	в качестве	13	3
573	но как	6	3
574	и развитие	20	3
575	системы и	1	3
576	этими двумя	3	3
577	как таковым	1	3
578	лежит в	5	3
579	но он	8	3
580	не нуждается	1	3
581	прав когда	2	3
582	в чем	10	3
583	внутренней речи	7	3
584	вопроса о	5	3
585	не имеющие	1	3
586	перехода от	3	3
587	все остальные	1	3
588	не дает	2	3
589	ту же	5	3
590	так что	8	3
591	речи и	8	3
592	в развитии	45	3
593	что эта	7	3
594	всех других	1	3
595	и тот	5	3
596	в форме	1	3
597	тем и	2	3
598	не касается	1	3
599	это приводит	1	3
600	бы оно	3	3
601	который был	1	3
602	вне ее	1	3
603	можно только	2	3
604	и можем	2	3
605	связи и	2	3
606	к одной	1	3
607	смысле слова	1	3
608	и при	4	3
609	и из	2	3
610	никак не	6	3
611	целое и	1	3
612	они на	1	3
613	со всеми	2	3
614	нам в	2	3
615	с таким	4	3
616	одновременно с	4	3
617	в которых	2	3
618	том смысле	1	3
619	влияния на	4	3
620	бы не	1	3
621	том как	3	3
622	на их	3	3
623	в каком	2	3
624	ничего общего	6	3
625	к созданию	1	3
626	перед нами	1	3
627	ли они	1	3
628	вытекает из	4	3
629	в неразрывной	2	3
630	это понятие	3	3
631	из системы	3	3
632	и заключается	2	3
633	том числе	2	3
634	оно является	4	3
635	что уже	3	3
636	ни были	1	3
637	только тем	1	3
638	при анализе	4	3
639	каждый из	1	3
640	состоит в	11	3
641	непосредственно из	1	3
642	в данной	2	3
643	из истории	2	3
644	в сознании	5	3
645	он может	5	3
646	оно должно	2	3
647	слово и	2	3
648	развиваться в	1	3
649	на развитие	6	3
650	же он	1	3
651	на материале	1	3
652	нее и	1	3
653	тот же	7	3
654	подойти к	1	3
655	единство в	1	3
656	вся эта	1	3
657	находятся в	3	3
658	теоретической мысли	1	3
659	нас не	1	3
660	для всякого	1	3
661	то мы	1	3
662	сознания и	3	3
663	возможно только	2	3
664	с их	4	3
665	является совершенно	1	3
666	с чисто	1	3
667	или иной	1	3
668	на нее	2	3
669	дело в	1	3
670	места в	1	3
671	и другое	5	3
672	вообще не	5	3
673	в плоскость	2	3
674	есть только	1	3
675	этим самым	1	3
676	перейти к	4	3
677	и глубже	1	3
678	но уже	2	3
679	на его	4	3
680	с другом	10	3
681	тем более	5	3
682	значение для	4	3
683	к одному	4	3
684	может иметь	3	3
685	первый план	2	3
686	на один	1	3
687	одну из	1	3
688	что является	2	3
689	во второй	4	3
690	когда он	3	3
691	не с	2	3
692	числе и	2	3
693	же самое	7	3
694	развития эта	1	3
695	в плане	2	3
696	к определенным	1	3
697	и прежде	1	3
698	в современной	3	3
699	на то	6	3
700	нуждается в	3	3
701	гуманитарных наук	1	3
702	и обратно	3	3
703	именно это	2	3
704	и совершенно	1	3
705	что на	2	3
706	в известной	3	3
707	в понятии	1	3
708	себе а	1	3
709	и попытка	2	2
710	это утверждение	1	2
711	все что	2	2
712	связан с	1	2
713	говоря уже	1	2
714	только один	4	2
715	эта теория	5	2
716	языке и	1	2
717	совершается с	1	2
718	и становятся	2	2
719	таком понимании	1	2
720	совершенно очевидно	2	2
721	с предшествующими	1	2
722	своем развитии	8	2
723	совершенно иные	1	2
724	связи в	1	2
725	или нет	1	2
726	о чем	3	2
727	строго говоря	1	2
728	в общую	1	2
729	говорит о	4	2
730	привести к	2	2
731	действуют в	2	2
732	это противоречие	1	2
733	эту проблему	1	2
734	нами в	4	2
735	до последнего	1	2
736	связь с	1	2
737	их не	1	2
738	ко всем	1	2
739	спрашивается что	2	2
740	мы найдем	1	2
741	из нее	5	2
742	иначе как	4	2
743	представление о	2	2
744	от всякого	2	2
745	другую сторону	1	2
746	отношением к	3	2
747	его на	2	2
748	в собственном	2	2
749	что такая	1	2
750	языка на	1	2
751	мы только	1	2
752	в природе	1	2
753	тем или	2	2
754	функций в	1	2
755	плоскости в	1	2
756	при помощи	1	2
757	как из	2	2
758	так если	2	2
759	здесь имеет	1	2
760	моменты в	1	2
761	не прав	2	2
762	и того	8	2
763	позицию между	1	2
764	из важнейших	1	2
765	к другой	2	2
766	не могли	1	2
767	восприятия в	1	2
768	направлено на	1	2
769	наоборот он	1	2
770	значения слова	1	2
771	понятия в	11	2
772	и другой	2	2
773	научной мысли	2	2
774	уже о	2	2
775	в этот	4	2
776	выработанные в	1	2
777	в руках	1	2
778	поэтому мы	1	2
779	момент этой	1	2
780	одной и	3	2
781	между отдельными	2	2
782	правда и	1	2
783	самый факт	1	2
784	почти совершенно	1	2
785	язык а	1	2
786	так то	1	2
787	то его	1	2
788	точке зрения	1	2
789	его собственной	2	2
790	с другим	1	2
791	языка не	2	2
792	и историческими	1	2
793	эти вопросы	2	2
794	находится в	2	2
795	с этими	1	2
796	в научном	5	2
797	же слова	1	2
798	что она	3	2
799	мысли в	5	2
800	они сами	1	2
801	который в	2	2
802	что говорит	1	2
803	в структуре	1	2
804	нет никаких	2	2
805	распадается на	1	2
806	но так	1	2
807	сознания а	1	2
808	какое бы	1	2
809	чем это	2	2
810	себя в	4	2
811	взаимоотношений между	2	2
812	и становится	1	2
813	чтобы понять	2	2
814	не имеющих	1	2
815	в своеобразном	1	2
816	для доказательства	1	2
817	видели что	2	2
818	той мере	3	2
819	его то	1	2
820	что язык	1	2
821	мышления и	8	2
822	отражение в	1	2
823	как для	1	2
824	целого это	1	2
825	как основная	1	2
826	несмотря на	3	2
827	обычно не	2	2
828	разница между	1	2
829	конкретного материала	1	2
830	и сама	1	2
831	и существенное	1	2
832	этом понятии	1	2
833	что между	5	2
834	являются в	1	2
835	и развития	21	2
836	чем в	6	2
837	эти функции	4	2
838	не совпадают	3	2
839	или не	2	2
840	не знает	6	2
841	ее от	1	2
842	прежде чем	2	2
843	но совершенно	1	2
844	пределы в	1	2
845	развития как	6	2
846	или хотя	1	2
847	и всю	1	2
848	может в	1	2
849	сегодняшний день	3	2
850	от одной	2	2
851	так на	1	2
852	особенности в	1	2
853	представляется нам	4	2
854	в двух	1	2
855	эти последние	1	2
856	ведь в	1	2
857	к вопросу	1	2
858	в другие	1	2
859	и навыки	1	2
860	о правомерности	1	2
861	науки к	1	2
862	полагает что	1	2
863	совершенно прав	1	2
864	а для	1	2
865	той или	1	2
866	вопрос об	4	2
867	самом предмете	1	2
868	если действительно	1	2
869	это вполне	1	2
870	а с	3	2
871	того в	2	2
872	об особенностях	2	2
873	вообще в	2	2
874	его развития	4	2
875	взятые в	1	2
876	они становятся	1	2
877	чтобы он	1	2
878	что его	2	2
879	именно потому	3	2
880	явления в	1	2
881	языком и	1	2
882	на нем	2	2
883	одно и	2	2
884	можно было	11	2
885	но только	4	2
886	этого факта	4	2
887	иметь в	1	2
888	относится и	1	2
889	такое представление	1	2
890	от конкретных	1	2
891	как один	1	2
892	какой мере	1	2
893	как известно	7	2
894	в школе	16	2
895	однако в	1	2
896	общего с	3	2
897	части в	1	2
898	и развитии	2	2
899	на отдельные	2	2
900	в первой	2	2
901	и есть	8	2
902	процесса развития	4	2
903	же мы	2	2
904	для построения	1	2
905	этом процессе	1	2
906	на место	2	2
907	значит что	6	2
908	для чего	1	2
909	отсюда следует	1	2
910	есть система	1	2
911	в какой-то	1	2
912	и нельзя	1	2
913	эти формы	1	2
914	исследования в	1	2
915	были бы	1	2
916	типичным для	1	2
917	основе этой	2	2
918	определить и	1	2
919	собственном смысле	2	2
920	и самое	1	2
921	как с	5	2
922	этот закон	3	2
923	мы приходим	1	2
924	в самый	1	2
925	речи но	3	2
926	почти не	1	2
927	этого понятия	3	2
928	но она	1	2
929	на первом	1	2
930	отдельных элементов	1	2
931	объект изучения	1	2
932	тогда он	1	2
933	критическому анализу	1	2
934	из одних	1	2
935	в другой	1	2
936	мы в	2	2
937	из того	12	2
938	в тех	2	2
939	эти явления	1	2
940	целом ряде	1	2
941	начинается с	2	2
942	с ними	4	2
943	особого рода	1	2
944	этой точки	7	2
945	их и	2	2
946	заключается в	15	2
947	значения как	1	2
948	допустим что	1	2
949	быть даже	1	2
950	не делает	2	2
951	другой как	1	2
952	должна ориентироваться	1	2
953	и так	1	2
954	и просто	1	2
955	никто не	2	2
956	как чисто	2	2
957	что отдельные	1	2
958	конкретных форм	1	2
959	в следующей	4	2
960	возникает вопрос	1	2
961	друг от	5	2
962	но из	1	2
963	того на	1	2
964	одним и	1	2
965	помощью этого	1	2
966	существовать в	1	2
967	а если	2	2
968	связаны между	3	2
969	совершенно иной	3	2
970	не совпадает	2	2
971	и понятие	3	2
972	своей целью	1	2
973	и социальной	1	2
974	частным случаем	1	2
975	и второй	1	2
976	предположения что	1	2
977	не должны	2	2
978	из его	2	2
979	самого процесса	3	2
980	мы без	1	2
981	только тогда	5	2
982	что если	6	2
983	или иных	2	2
984	не потому	1	2
985	внутреннюю природу	1	2
986	предполагает уже	1	2
987	имеем в	1	2
988	переход от	7	2
989	собой но	2	2
990	к ним	2	2
991	поэтому проблема	1	2
992	к миру	1	2
993	на этот	9	2
994	языка но	1	2
995	имеет и	1	2
996	свою силу	2	2
997	только с	1	2
998	является только	1	2
999	только потому	1	2
1000	из него	3	2
1001	во времени	1	2
1002	последнего времени	2	2
1003	действительно существует	1	2
1004	но самые	1	2
1005	к началу	5	2
1006	положение вещей	1	2
1007	этом случае	5	2
1008	одних и	1	2
1009	в более	2	2
1010	и многие	1	2
1011	ему в	2	2
1012	смысле что	1	2
1013	связанных с	1	2
1014	вывод что	2	2
1015	мы имеем	4	2
1016	к основным	1	2
1017	естественно что	4	2
1018	структура как	1	2
1019	может остаться	1	2
1020	с определенным	1	2
1021	а все	1	2
1022	все равно	2	2
1023	в виде	3	2
1024	но с	2	2
1025	что ни	1	2
1026	говорим о	2	2
1027	от друга	5	2
1028	и иными	1	2
1029	внутренняя речь	7	2
1030	в силу	14	2
1031	языку как	1	2
1032	и начинается	1	2
1033	с теми	1	2
1034	не те	1	2
1035	что этот	1	2
1036	что перед	1	2
1037	такого понимания	1	2
1038	является по	2	2
1039	что мы	11	2
1040	были не	1	2
1041	именно эта	1	2
1042	даже что	1	2
1043	бы совершенно	1	2
1044	справедливо говорит	2	2
1045	определенное место	1	2
1046	связаны с	1	2
1047	мере в	5	2
1048	следующей главе	2	2
1049	отношения между	3	2
1050	чтобы сделать	2	2
1051	этих двух	4	2
1052	не говоря	1	2
1053	конечно это	1	2
1054	и эти	2	2
1055	только к	4	2
1056	в полной	1	2
1057	он говорит	3	2
1058	же это	1	2
1059	свое выражение	1	2
1060	всю свою	1	2
1061	чтобы овладеть	1	2
1062	в речи	3	2
1063	дело не	2	2
1064	один шаг	3	2
1065	ведь из	1	2
1066	на всю	2	2
1067	в другом	7	2
1068	рассматривать как	1	2
1069	и конкретных	1	2
1070	значение слова	4	2
1071	иным путем	1	2
1072	этого метода	1	2
1073	на сегодняшний	3	2
1074	все содержание	1	2
1075	это можно	1	2
1076	по этому	1	2
1077	не связанные	1	2
1078	как увидим	1	2
1079	вещах и	1	2
1080	происходит в	3	2
1081	правильной постановки	1	2
1082	вся теория	2	2
1083	при изучении	1	2
1084	их на	1	2
1085	тех или	2	2
1086	мы нисколько	1	2
1087	языка если	1	2
1088	это в	2	2
1089	эта проблема	4	2
1090	и слишком	1	2
1091	есть не	3	2
1092	мы наблюдаем	1	1
1093	с которыми	2	1
1094	более не	1	1
1095	мы обратимся	1	1
1096	как два	2	1
1097	они имеют	1	1
1098	из наших	1	1
1099	сказать так	1	1
1100	развитии в	3	1
1101	могут иметь	1	1
1102	только из	1	1
1103	приводимая нами	1	1
1104	и уже	1	1
1105	жизнь с	1	1
1106	этого с	1	1
1107	зрения на	1	1
1108	в постановке	1	1
1109	исследований по	1	1
1110	в изучении	1	1
1111	в момент	4	1
1112	когда ему	1	1
1113	исходя из	2	1
1114	естественное место	2	1
1115	каждого отдельного	3	1
1116	часть его	1	1
1117	более широкой	1	1
1118	и существенных	1	1
1119	вопросу о	2	1
1120	в ряде	2	1
1121	оказывается не	2	1
1122	них есть	1	1
1123	этом заключается	2	1
1124	говорили в	1	1
1125	что основной	1	1
1126	осознавать и	2	1
1127	в готовом	5	1
1128	для одного	4	1
1129	новые понятия	3	1
1130	в море	1	1
1131	в большей	1	1
1132	и составляет	5	1
1133	особенностей в	1	1
1134	мысли и	7	1
1135	его особенностей	1	1
1136	но тем	1	1
1137	проблему и	1	1
1138	с более	3	1
1139	с анализа	1	1
1140	эти признаки	1	1
1141	образом из	1	1
1142	нашем примере	2	1
1143	не меняет	1	1
1144	по мере	6	1
1145	и которые	2	1
1146	понимается как	1	1
1147	раз он	3	1
1148	иначе чем	2	1
1149	метод определения	1	1
1150	одной области	1	1
1151	вещей как	1	1
1152	важный и	1	1
1153	к единому	1	1
1154	тем то	1	1
1155	быть названа	1	1
1156	в духе	1	1
1157	этой цели	1	1
1158	образом все	1	1
1159	и сам	1	1
1160	проблемы в	1	1
1161	данного понятия	1	1
1162	каким образом	2	1
1163	особенности этой	1	1
1164	частном случае	1	1
1165	происходит не	1	1
1166	всегда остается	1	1
1167	из самых	1	1
1168	и задачи	1	1
1169	где они	1	1
1170	является основным	1	1
1171	он полагает	1	1
1172	поступательного движения	1	1
1173	нами положения	1	1
1174	и связь	1	1
1175	ведет к	2	1
1176	том же	1	1
1177	и требует	2	1
1178	следовательно от	1	1
1179	или другие	1	1
1180	наблюдаем в	1	1
1181	мы получаем	1	1
1182	когда это	2	1
1183	стороны в	1	1
1184	чтобы можно	1	1
1185	сделать нечто	1	1
1186	нуждался бы	1	1
1187	на конкретных	1	1
1188	самым существенным	1	1
1189	различны то	1	1
1190	приходит в	2	1
1191	что без	1	1
1192	и вместе	1	1
1193	то почему	2	1
1194	в соображение	1	1
1195	на эти	1	1
1196	свои выводы	1	1
1197	понимания и	1	1
1198	на эту	1	1
1199	совершенно одинаково	1	1
1200	собой не	2	1
1201	и формам	1	1
1202	только для	2	1
1203	через все	1	1
1204	весь ход	1	1
1205	принять в	1	1
1206	он стремится	1	1
1207	может дать	1	1
1208	исследования по	2	1
1209	целым рядом	1	1
1210	двумя полюсами	1	1
1211	свою собственную	1	1
1212	фразы как	1	1
1213	только что	6	1
1214	но мы	7	1
1215	в себя	4	1
1216	как только	4	1
1217	и природы	1	1
1218	развития а	2	1
1219	не удается	1	1
1220	развития именно	2	1
1221	является как	2	1
1222	надо все	1	1
1223	нет у	2	1
1224	понять как	2	1
1225	влечет за	1	1
1226	структуры так	1	1
1227	стремление в	1	1
1228	эта точка	2	1
1229	для человека	1	1
1230	основных предпосылок	1	1
1231	от внешней	1	1
1232	можем говорить	2	1
1233	моменты которые	1	1
1234	нам не	1	1
1235	школы а	1	1
1236	независимых друг	1	1
1237	наша задача	1	1
1238	что связано	1	1
1239	не предполагает	1	1
1240	в первую	4	1
1241	в центр	3	1
1242	не существует	1	1
1243	находит в	1	1
1244	которые мы	2	1
1245	не наоборот	1	1
1246	должна предшествовать	1	1
1247	что решение	3	1
1248	должен перейти	1	1
1249	можем не	1	1
1250	сам не	2	1
1251	своей природе	4	1
1252	представления о	2	1
1253	нашему примеру	1	1
1254	почти исключительно	1	1
1255	но эти	1	1
1256	вот почему	3	1
1257	больше того	3	1
1258	оно как	1	1
1259	как нового	1	1
1260	которыми он	2	1
1261	известной последовательности	1	1
1262	и научные	3	1
1263	это делали	1	1
1264	дать только	1	1
1265	с трудом	1	1
1266	и сложная	1	1
1267	этой связи	1	1
1268	и действия	1	1
1269	и той	3	1
1270	развития что	1	1
1271	исследований в	1	1
1272	для себя	1	1
1273	из самого	1	1
1274	таких форм	1	1
1275	смысле общего	1	1
1276	если так	1	1
1277	и своеобразия	1	1
1278	внешнее механическое	1	1
1279	случае мы	2	1
1280	стоящей перед	1	1
1281	же должен	1	1
1282	сущность ее	1	1
1283	не имеем	1	1
1284	за собой	4	1
1285	и когда	1	1
1286	приходит к	6	1
1287	а между	1	1
1288	которая особенно	1	1
1289	смысле является	2	1
1290	чистом виде	1	1
1291	самого понятия	2	1
1292	обнаруживает в	3	1
1293	уже и	1	1
1294	то как	3	1
1295	стороны как	1	1
1296	не что	2	1
1297	как оно	1	1
1298	даже с	1	1
1299	факт с	1	1
