N	2gram	Propp_Isto	slovoVRo
142	также и	1	7
143	ту же	2	7
144	жизни и	2	7
145	в целом	4	7
146	что в	29	6
147	и здесь	8	6
148	дело с	2	6
149	даже в	4	6
150	в одном	9	6
151	ни в	2	6
152	другой стороны	10	6
153	по себе	3	6
154	именно в	1	6
155	одновременно и	1	6
156	роль в	2	6
157	себя и	1	6
158	можно сказать	3	6
159	в свою	5	6
160	говорить о	1	6
161	и там	6	6
162	как к	2	6
163	связан с	5	6
164	в качестве	4	6
165	xix века	1	6
166	лежит в	1	6
167	а также	5	6
168	на этом	5	6
169	хотя бы	3	6
170	между тем	2	6
171	стороны и	3	6
172	он в	3	6
173	которые в	1	6
174	ничего не	12	6
175	должна быть	2	5
176	героя в	6	5
177	и при	2	5
178	не как	1	5
179	а затем	6	5
180	к его	1	5
181	они не	4	5
182	по отношению	2	5
183	вместе с	12	5
184	не менее	6	5
185	о том	4	5
186	его и	6	5
187	в данном	7	5
188	и более	3	5
189	мы не	3	5
190	с помощью	1	5
191	только на	2	5
192	связанных с	4	5
193	языка не	1	5
194	той же	3	5
195	отношению к	2	5
196	но он	8	5
197	в дальнейшем	8	5
198	уже в	1	5
199	хотя и	4	5
200	и этим	1	5
201	или даже	1	5
202	должен быть	1	5
203	в других	6	5
204	особенно в	2	5
205	а как	2	5
206	в быту	1	5
207	эти формы	2	5
208	не знает	2	5
209	и может	1	5
210	не с	2	5
211	почти всегда	2	5
212	и сам	1	5
213	характерно что	1	5
214	и по	6	5
215	для этого	1	5
216	до сих	7	4
217	по существу	3	4
218	мы найдем	2	4
219	оно и	1	4
220	обстоит дело	1	4
221	в некоторых	9	4
222	в другой	6	4
223	те же	2	4
224	не столько	1	4
225	в виду	2	4
226	для всех	1	4
227	со всеми	1	4
228	если бы	7	4
229	где они	2	4
230	и другим	1	4
231	его на	6	4
232	всегда в	1	4
233	что он	17	4
234	от его	1	4
235	так же	16	4
236	которая не	1	4
237	как только	2	4
238	к тому	9	4
239	друг с	2	4
240	дело не	3	4
241	в другом	11	4
242	но эти	1	4
243	и уже	2	4
244	именно на	2	4
245	с этой	3	4
246	в различных	1	4
247	от других	1	4
248	в чем	4	4
249	свою очередь	1	4
250	его же	1	4
251	и во	1	4
252	материал в	1	4
253	однако в	1	4
254	связано с	4	4
255	но это	5	4
256	в системе	1	4
257	его как	1	4
258	из них	7	4
259	того что	8	4
260	формы и	1	4
261	он должен	3	4
262	все его	1	4
263	одной из	1	4
264	о себе	3	4
265	как раз	1	4
266	что и	17	4
267	они в	2	4
268	в виде	2	4
269	а на	5	4
270	в которой	1	4
271	слова на	1	4
272	и как	6	4
273	же как	8	4
274	так в	8	4
275	в себя	3	4
276	с другом	2	4
277	сих пор	7	4
278	но конечно	2	4
279	с образом	1	4
280	но как	2	4
281	эти слова	1	4
282	в частности	6	4
283	не были	1	4
284	из него	3	4
285	и о	2	4
286	вообще не	2	4
287	речи и	1	4
288	образом в	2	4
289	не всегда	7	4
290	из этого	1	4
291	и ее	3	4
292	мы видели	18	4
293	и другие	6	3
294	все что	4	3
295	переходит в	4	3
296	его с	2	3
297	ним и	1	3
298	говорит и	2	3
299	в разных	1	3
300	действует в	1	3
301	не исчерпывается	1	3
302	в форме	1	3
303	и то	4	3
304	нас в	1	3
305	в связи	5	3
306	нами в	1	3
307	два типа	2	3
308	и они	4	3
309	в более	1	3
310	тем что	8	3
311	или на	1	3
312	в корне	1	3
313	правда не	1	3
314	не его	1	3
315	этот процесс	1	3
316	от этого	1	3
317	отличается от	1	3
318	со всех	1	3
319	было бы	5	3
320	силы и	1	3
321	и социальной	1	3
322	связана с	4	3
323	как это	5	3
324	не должно	1	3
325	которых мы	1	3
326	разные языки	1	3
327	не могло	1	3
328	в этой	7	3
329	целый ряд	3	3
330	и до	1	3
331	и те	1	3
332	и остается	1	3
333	в эту	1	3
334	без всякого	1	3
335	из подчиненных	1	3
336	такая же	1	3
337	на него	4	3
338	входят в	1	3
339	но эта	2	3
340	этого слова	3	3
341	только с	2	3
342	на котором	2	3
343	материал и	1	3
344	как если	1	3
345	они были	1	3
346	с каким	1	3
347	еще на	2	3
348	именно к	1	3
349	за пределами	1	3
350	или наоборот	2	3
351	ни с	1	3
352	и заставляет	1	3
353	на том	3	3
354	такого рода	1	3
355	здесь уже	1	3
356	них и	1	3
357	не была	1	3
358	чем в	1	3
359	его от	3	3
360	входить в	1	3
361	и где	1	3
362	тому что	1	3
363	с одним	2	3
364	эта форма	3	3
365	не есть	3	3
366	а иногда	1	3
367	на все	2	3
368	если она	1	3
369	между собой	2	3
370	в новом	1	3
371	в свете	6	3
372	нисколько не	1	3
373	здесь они	2	3
374	это было	1	3
375	но уже	1	3
376	и это	5	3
377	не все	7	3
378	другом случае	3	3
379	в такой	1	3
380	потому что	8	3
381	и тем	2	3
382	во второй	2	3
383	из этих	5	3
384	на нем	4	3
385	но она	2	3
386	тем и	1	3
387	и вне	1	3
388	в нее	2	3
389	на всю	1	3
390	к этому	10	3
391	данном случае	6	3
392	такой же	3	3
393	к новому	1	3
394	таков например	1	3
395	утверждать что	2	2
396	вступить в	3	2
397	за ним	4	2
398	мы и	1	2
399	уже говорили	1	2
400	которая в	2	2
401	те моменты	1	2
402	был бы	1	2
403	во власти	1	2
404	испытание на	1	2
405	вместе со	1	2
406	и магическое	1	2
407	из всех	1	2
408	не исключают	2	2
409	тем как	1	2
410	связанное с	2	2
411	службе у	1	2
412	входит и	1	2
413	которое может	1	2
414	одному из	2	2
415	как он	1	2
416	для них	3	2
417	работает на	1	2
418	этого момента	1	2
419	и которые	1	2
420	связь с	12	2
421	особого рода	3	2
422	этой точки	1	2
423	и она	5	2
424	с ней	6	2
425	жизнь в	1	2
426	в особый	1	2
427	заключается в	1	2
428	но по	4	2
429	то время	2	2
430	героев и	1	2
431	в жизни	3	2
432	для сознания	1	2
433	эти явления	1	2
434	как о	1	2
435	а именно	8	2
436	за свое	1	2
437	этим в	1	2
438	на себе	1	2
439	приводит к	1	2
440	и герой	3	2
441	можно утверждать	2	2
442	есть на	1	2
443	да и	2	2
444	из которого	3	2
445	не пытается	1	2
446	но мы	1	2
447	людей с	1	2
448	себя от	1	2
449	всем его	1	2
450	по своему	1	2
451	на материале	1	2
452	и могут	1	2
453	но их	1	2
454	моменты которые	1	2
455	перестает быть	1	2
456	это и	4	2
457	героя или	2	2
458	то что	20	2
459	в котором	5	2
460	века в	1	2
461	и материала	1	2
462	на языке	1	2
463	момент рассказа	1	2
464	он был	1	2
465	мы увидим	6	2
466	во все	4	2
467	то и	7	2
468	в течение	6	2
469	здесь у	1	2
470	только как	1	2
471	из его	2	2
472	к своей	4	2
473	иногда даже	2	2
474	в руках	1	2
475	слова при	1	2
476	жизнь с	1	2
477	когда она	1	2
478	но они	2	2
479	герой может	1	2
480	вступает в	4	2
481	случае не	1	2
482	вводится в	2	2
483	ее с	1	2
484	совершенно не	2	2
485	цели и	1	2
486	самого начала	1	2
487	он весь	2	2
488	но этот	3	2
489	несмотря на	1	2
490	в средние	2	2
491	к ним	1	2
492	человеком и	2	2
493	нет и	1	2
494	она может	2	2
495	и у	6	2
496	в образе	2	2
497	это отношение	1	2
498	параллельно с	1	2
499	для всего	1	2
500	есть только	4	2
501	каждое из	1	2
502	свой смысл	1	2
503	однако этот	1	2
504	у них	1	2
505	не из	1	2
506	же он	3	2
507	не просто	4	2
508	в ее	1	2
509	и становится	2	2
510	иногда в	1	2
511	быта и	1	2
512	характерные для	1	2
513	образом на	2	2
514	на них	2	2
515	к началу	1	2
516	одного из	2	2
517	только не	2	2
518	мы видим	15	2
519	не можем	2	2
520	с материалом	1	2
521	но прежде	1	2
522	и функции	1	2
523	указать на	4	2
524	того как	3	2
525	к себе	3	2
526	тем не	6	2
527	как у	2	2
528	и за	3	2
529	на самом	2	2
530	у нас	7	2
531	с социальным	1	2
532	и есть	3	2
533	и другими	1	2
534	в таких	3	2
535	бы только	1	2
536	материал для	1	2
537	от всех	1	2
538	не для	1	2
539	этого не	1	2
540	ее от	1	2
541	или иначе	1	2
542	этим и	1	2
543	что она	8	2
544	которые как	1	2
545	и эта	1	2
546	что не	3	2
547	дано в	1	2
548	наконец даже	1	2
549	между ними	1	2
550	время как	2	2
551	их от	2	2
552	этого предмета	1	2
553	между человеком	2	2
554	в области	1	2
555	при таком	1	2
556	а его	1	2
557	именно эта	1	2
558	войти в	1	2
559	в сторону	3	2
560	об этом	8	2
561	что как	2	2
562	что они	14	2
563	ему не	1	2
564	однако не	2	2
565	к одному	1	2
566	без всякой	1	2
567	исключают друг	1	2
568	мы можем	10	2
569	и эти	5	2
570	хотя он	1	2
571	с самого	1	2
572	в своих	1	2
573	средние века	2	2
574	очень часто	4	2
575	и затем	2	2
576	в самых	3	2
577	вводимые в	1	2
578	не видят	1	2
579	и между	1	2
580	не один	2	2
581	именно такое	1	2
582	так что	8	2
583	здесь это	1	2
584	других случаях	2	2
585	он также	1	2
586	и та	1	2
587	пор не	1	2
588	и что	6	2
589	не могла	3	2
590	но такое	1	2
591	можно было	3	2
592	действительность но	2	2
593	иметь в	1	2
594	в начале	2	2
595	или его	2	2
596	по своей	1	2
597	этих случаях	14	2
598	к которой	1	2
599	это может	1	2
600	или иное	1	2
601	могло быть	3	2
602	и той	2	2
603	ни одной	3	2
604	он их	1	2
605	к ней	4	2
606	явление в	1	2
607	и иной	1	2
608	достаточно указать	3	2
609	главным образом	3	2
610	бы его	1	2
611	друг другу	2	2
612	человека как	1	2
613	на один	2	2
614	действительно не	1	2
615	конечно совершенно	1	2
616	столь же	1	2
617	можно обнаружить	1	2
618	же в	6	2
619	бы быть	1	2
620	героя но	1	2
621	на то	4	2
622	которые были	1	2
623	и только	6	2
624	независимо от	3	2
625	и обратно	1	2
626	в один	1	2
627	есть не	2	2
628	на ту	2	2
629	не к	1	2
630	и ту	1	1
631	с которой	1	1
632	к сожалению	1	1
633	ведет к	2	1
634	сам становится	1	1
635	с полной	1	1
636	является в	2	1
637	изображение его	1	1
638	из возможных	1	1
639	над ними	2	1
640	случае в	2	1
641	из сторон	1	1
642	вторжения в	1	1
643	бы она	2	1
644	его нельзя	1	1
645	по всем	1	1
646	как таковой	3	1
647	только те	1	1
648	со всем	1	1
649	всегда ли	1	1
650	все случаи	1	1
651	друга в	1	1
652	но часто	2	1
653	она с	1	1
654	случаях мы	3	1
655	между героем	3	1
656	которые не	1	1
657	исходя из	2	1
658	его из	3	1
659	которые здесь	2	1
660	к этой	2	1
661	если он	2	1
662	трудно сказать	1	1
663	которые он	1	1
664	он как	1	1
665	как один	1	1
666	и должно	1	1
667	она всегда	2	1
668	но такая	1	1
669	образа и	1	1
670	с миром	3	1
671	и дает	1	1
672	его за	1	1
673	он видит	3	1
674	особенности этого	2	1
675	или нет	2	1
676	о чем	1	1
677	данного сюжета	1	1
678	никак не	1	1
679	его он	3	1
680	и предмет	1	1
681	от социального	1	1
682	но тем	2	1
683	говорит о	1	1
684	в индивидуальный	1	1
685	формы мышления	1	1
686	живущие в	2	1
687	смерть и	2	1
688	из которых	1	1
689	разве только	1	1
690	находятся в	1	1
691	все те	2	1
692	бытовые формы	1	1
693	и пользуется	1	1
694	самом же	1	1
695	одно из	2	1
696	и об	1	1
697	очень сложен	1	1
698	правда в	1	1
699	социальной жизни	1	1
700	персонажа и	1	1
701	подходит к	1	1
702	чтобы их	1	1
703	дает иногда	1	1
704	уже нет	2	1
705	могут в	1	1
706	связью с	1	1
707	сводится к	1	1
708	на заре	1	1
709	с собой	4	1
710	там в	2	1
711	свою связь	2	1
712	должен был	5	1
713	и приобретает	1	1
714	на смену	7	1
715	как они	1	1
716	и он	2	1
717	так или	1	1
718	можно дать	1	1
719	сами по	1	1
720	он имеет	1	1
721	мы понимаем	1	1
722	случаях обычно	1	1
723	героя как	1	1
724	иного порядка	1	1
725	от своего	3	1
726	наиболее полное	1	1
727	целого но	1	1
728	и этот	2	1
729	по их	1	1
730	равно как	3	1
731	становится таким	2	1
732	слово со	1	1
733	вступает с	1	1
734	и рассматривается	1	1
735	в некотором	3	1
736	мы остановимся	1	1
737	был связан	1	1
738	они по-видимому	1	1
739	форму и	1	1
740	встречаются и	1	1
741	обращается к	1	1
742	и действительно	5	1
743	когда это	1	1
744	также не	1	1
745	он стоит	2	1
746	на наиболее	1	1
747	что по	2	1
748	предмет и	1	1
749	нам уже	2	1
750	и так	3	1
751	состоит из	1	1
752	где герой	1	1
753	в которых	7	1
754	и отдельных	1	1
755	несколько иначе	1	1
756	только для	1	1
757	можем здесь	1	1
758	бы не	1	1
759	здесь может	2	1
760	выражается в	2	1
761	он наконец	1	1
762	от того	3	1
763	там и	1	1
764	относящихся сюда	1	1
765	со стороны	3	1
766	к своим	1	1
767	в это	1	1
768	он по	2	1
769	всей своей	1	1
770	тот комплекс	1	1
771	совсем как	1	1
772	к другому	1	1
773	находит его	1	1
774	родстве с	1	1
775	где оно	1	1
776	смерти в	3	1
777	во-первых в	1	1
778	было у	1	1
779	каждый из	1	1
780	только одно	1	1
781	нет ничего	3	1
782	форм в	1	1
783	обычно герой	1	1
784	сам он	2	1
785	с какой	1	1
786	перехода из	1	1
787	то он	1	1
788	чем же	1	1
789	здесь конечно	1	1
790	на этой	2	1
791	не существует	1	1
792	были формы	1	1
793	и было	2	1
794	новые образы	2	1
795	что мы	5	1
796	с изучением	3	1
797	видим что	7	1
798	быть привлечены	1	1
799	в очень	2	1
800	не имеют	2	1
801	герой его	2	1
802	известных условиях	1	1
803	тотчас же	1	1
804	своей целью	1	1
805	классический пример	1	1
806	задний план	1	1
807	случаев в	2	1
808	представления о	2	1
809	языкам и	1	1
810	мы ничего	1	1
811	в теснейшем	1	1
812	и если	3	1
813	которых они	1	1
814	часто в	3	1
815	связанную с	2	1
816	этой работы	1	1
817	он часто	1	1
818	этому миру	1	1
819	это только	2	1
820	он к	3	1
821	он является	3	1
822	его собственной	1	1
823	где не	1	1
824	с другим	1	1
825	герой с	1	1
826	а через	3	1
827	в этот	6	1
828	одной и	2	1
829	в середине	1	1
830	для нее	2	1
831	по выбору	1	1
832	между двумя	6	1
833	себя не	1	1
834	чего не	1	1
835	из своего	1	1
836	героя а	2	1
837	увидим что	2	1
838	также в	2	1
839	ощущается как	1	1
840	людям и	1	1
841	и наиболее	1	1
842	для данного	1	1
843	под эти	1	1
844	живущего в	1	1
845	превращается в	10	1
846	его по	1	1
847	можно ли	3	1
848	друга и	1	1
849	полное описание	1	1
850	к людям	1	1
851	в две	2	1
852	а во	1	1
853	например на	1	1
854	знает что	1	1
855	очень многих	1	1
856	всего что	1	1
857	поставить в	1	1
858	дворец и	1	1
859	имеем в	6	1
860	этого мира	1	1
861	как на	1	1
862	дней и	3	1
863	может послужить	1	1
864	их значение	1	1
865	они дают	1	1
866	только самый	2	1
867	вернуться к	1	1
868	линии с	1	1
869	изучение этих	1	1
870	он так	1	1
871	во-вторых и	1	1
872	сын и	1	1
873	только одна	3	1
874	начиная с	1	1
875	ее как	1	1
876	как правило	3	1
877	именно так	3	1
878	быть в	1	1
879	с нею	1	1
880	можно понимать	1	1
881	находится в	4	1
882	которые его	1	1
883	то она	2	1
884	и вступает	1	1
885	на этот	1	1
886	действительности и	1	1
887	исходит из	1	1
888	который в	1	1
889	пределами своего	1	1
890	то здесь	1	1
891	но если	2	1
892	в особой	1	1
893	он сам	2	1
894	от них	5	1
895	он живет	3	1
896	являются уже	1	1
897	не смеется	1	1
898	можно встретить	1	1
899	ее всегда	1	1
900	с девушкой	2	1
901	для этой	1	1
902	эта же	1	1
903	мужа и	1	1
904	одно лицо	1	1
905	но самый	1	1
906	к ее	1	1
907	мы еще	3	1
908	ними в	1	1
909	предстает как	1	1
910	тот же	2	1
911	эту форму	1	1
912	нельзя говорить	1	1
913	этот материал	3	1
914	распространена и	1	1
915	смысле и	1	1
916	как основной	1	1
917	эту действительность	1	1
918	глава v	1	1
919	сильным и	1	1
920	глава iv	1	1
921	нем происходит	1	1
922	к общему	1	1
923	попадает в	14	1
924	видели что	8	1
925	стоит на	3	1
926	показывает как	2	1
927	но на	1	1
928	и получает	1	1
929	том чтобы	1	1
930	том числе	1	1
931	и столь	1	1
932	ничем не	2	1
933	рода и	1	1
934	нет ни	1	1
935	кто такой	1	1
936	только по	1	1
937	на тех	1	1
938	и всей	2	1
939	жизни так	2	1
940	в англии	1	1
941	она знает	2	1
942	зависит от	1	1
943	произведение которое	1	1
944	в последней	1	1
945	о значении	1	1
946	собой в	1	1
947	своей основной	1	1
948	и вот	3	1
949	она в	1	1
950	в состоянии	2	1
951	в указанном	1	1
952	мы читаем	2	1
953	он становится	2	1
954	мы имеем	24	1
955	создается образ	2	1
956	и оставили	1	1
957	ним в	1	1
958	которых он	1	1
959	части его	1	1
960	или с	1	1
961	в определенном	1	1
962	из моментов	1	1
963	обычно не	1	1
964	меняются и	1	1
965	он и	4	1
966	что при	3	1
967	своем пути	1	1
968	не соответствует	1	1
969	что так	2	1
970	приводят к	2	1
971	этом превращается	1	1
972	от времени	1	1
973	где он	2	1
974	и через	1	1
975	но чаще	1	1
976	то мы	3	1
977	эти две	1	1
978	также имеет	1	1
979	чем перейти	2	1
980	понимания этого	1	1
981	возможность такого	1	1
982	на одной	4	1
983	же не	2	1
984	в немецкой	3	1
985	иначе обстоит	1	1
986	не от	1	1
987	сколько бы	1	1
988	наше внимание	1	1
989	здесь входить	2	1
990	не связано	1	1
991	в русском	3	1
992	для его	1	1
993	что между	1	1
994	встречается на	1	1
995	все равно	3	1
996	мы находим	1	1
997	что момент	1	1
998	героя см	1	1
999	в героя	1	1
1000	но с	1	1
1001	а к	1	1
1002	другие же	1	1
1003	бы для	1	1
1004	силу и	2	1
1005	первоначально оно	1	1
1006	в несколько	2	1
1007	иногда и	1	1
1008	и некоторые	3	1
1009	из форм	1	1
1010	говорят в	1	1
1011	в свои	1	1
1012	и говорит	10	1
1013	что его	2	1
1014	к миру	1	1
1015	что под	1	1
1016	виду не	1	1
1017	быту в	1	1
1018	вместить в	1	1
1019	он говорит	1	1
1020	чтобы быть	3	1
1021	в ряде	1	1
1022	или же	2	1
1023	мы теперь	1	1
1024	долгое время	2	1
1025	к самому	1	1
1026	подобно тому	3	1
1027	и прежде	1	1
1028	как целое	1	1
1029	дав ему	1	1
1030	им и	2	1
1031	всего он	1	1
1032	говорят о	2	1
1033	здесь перед	1	1
1034	же два	1	1
1035	между прочим	4	1
1036	в мире	1	1
1037	одном из	3	1
1038	не существенно	1	1
1039	почти во	1	1
1040	жизнью в	1	1
1041	ней при	1	1
1042	в соединении	1	1
1043	должно было	2	1
1044	где уже	1	1
1045	как не	2	1
1046	больше всего	1	1
1047	границ между	1	1
1048	большинство мотивов	1	1
1049	в другие	1	1
1050	или их	1	1
1051	в ином	6	1
1052	себе и	2	1
1053	был не	1	1
1054	героя из	2	1
1055	свет на	1	1
1056	здесь правда	1	1
1057	перейти к	2	1
1058	под влиянием	2	1
1059	играют в	2	1
1060	это так	1	1
1061	говорит ты	1	1
1062	связаны с	1	1
1063	бы в	1	1
1064	за этой	1	1
1065	диалог который	1	1
1066	совершается не	1	1
1067	с очень	2	1
1068	но этим	1	1
1069	сказать и	1	1
1070	но его	1	1
1071	же деле	1	1
1072	ко всему	1	1
1073	возможно однако	1	1
1074	она или	2	1
1075	что такое	1	1
1076	выйти за	2	1
1077	жизнь и	1	1
1078	таких случаях	2	1
1079	с сохранением	1	1
1080	тем более	1	1
1081	по которому	1	1
1082	и вместо	1	1
1083	диалог между	1	1
1084	на задний	1	1
1085	дана в	1	1
1086	они становятся	1	1
1087	на чисто	1	1
1088	текстов и	1	1
1089	действительно был	1	1
1090	наконец если	3	1
1091	все остальные	1	1
1092	другими словами	2	1
1093	время от	2	1
1094	на новый	1	1
1095	здесь она	1	1
1096	не дает	3	1
1097	есть чисто	1	1
1098	здесь только	1	1
1099	тому как	3	1
1100	мы опять	2	1
1101	на весь	1	1
1102	на самый	1	1
1103	с живыми	1	1
1104	нам важно	3	1
1105	мы должны	9	1
1106	основных форм	1	1
1107	нами уже	1	1
1108	не входит	1	1
1109	на свой	1	1
1110	когда он	2	1
1111	здесь на	3	1
1112	характерно для	2	1
1113	в известных	1	1
1114	образ так	1	1
1115	если же	2	1
1116	от которых	2	1
1117	должны быть	1	1
1118	следствие его	1	1
1119	не ставились	1	1
1120	есть и	7	1
1121	тех же	2	1
1122	и является	1	1
1123	у героя	1	1
1124	и тот	3	1
1125	и делают	1	1
1126	что образ	1	1
1127	когда оно	1	1
1128	что некоторые	3	1
1129	это то	1	1
1130	конечно все	1	1
1131	даже не	2	1
1132	до появления	1	1
1133	миру и	1	1
1134	он приобретает	1	1
1135	человека с	2	1
1136	характерных и	1	1
1137	у нее	4	1
1138	он оставался	1	1
1139	на смерть	3	1
1140	очень мало	1	1
1141	должны были	4	1
1142	слились в	1	1
1143	в которое	1	1
1144	лицо и	2	1
1145	быту и	1	1
1146	его там	1	1
1147	принадлежит одному	1	1
1148	материал как	1	1
1149	и действует	1	1
1150	при известных	1	1
1151	могла бы	1	1
1152	на это	4	1
1153	как из	1	1
1154	но дурак	1	1
1155	в отдельности	3	1
1156	на свет	1	1
1157	весь тот	1	1
1158	вступают в	4	1
1159	героем и	2	1
1160	него и	2	1
1161	с новым	1	1
1162	облекается в	1	1
1163	живет на	1	1
1164	сосредоточивается на	1	1
1165	правда все	1	1
1166	но есть	3	1
1167	над его	1	1
1168	рассматривается как	1	1
1169	бы он	1	1
1170	говорит вот	1	1
1171	иных форм	2	1
1172	соединении с	1	1
1173	поэтому герой	1	1
1174	здесь нельзя	1	1
1175	происходит в	4	1
1176	в передаче	1	1
1177	же мы	2	1
1178	и дом	1	1
1179	мы слышим	1	1
1180	всегда лежит	1	1
1181	на место	1	1
1182	они могли	1	1
1183	его к	5	1
1184	на который	1	1
1185	в эти	1	1
1186	и немецкой	1	1
1187	еще резче	1	1
1188	и новые	2	1
1189	человек не	1	1
1190	если на	1	1
1191	состав а	1	1
1192	отнюдь не	1	1
1193	эти два	3	1
1194	или при	1	1
1195	отношении он	1	1
1196	здесь же	1	1
1197	говорит только	1	1
1198	к совершенно	1	1
1199	таким же	5	1
1200	уходит в	3	1
1201	мне в	1	1
1202	которой мы	1	1
1203	другие и	1	1
1204	второстепенное значение	2	1
1205	встречается и	1	1
1206	и совершенно	1	1
1207	каждого из	1	1
1208	случаев не	1	1
1209	в лице	2	1
1210	или чаще	1	1
1211	в который	1	1
1212	дело здесь	1	1
1213	за счет	2	1
1214	нас это	1	1
1215	где мы	1	1
1216	на эту	1	1
1217	говорит не	2	1
1218	мы до	1	1
1219	в каком	1	1
1220	превращаются в	2	1
1221	он действительно	1	1
1222	следовательно не	1	1
1223	и ничего	1	1
1224	можно только	3	1
