N	2gram	Tiupa_Narr	Hudozhes
360	это и	2	2
361	еще и	1	2
362	во внешнем	1	2
363	и конец	3	2
364	при условии	1	2
365	вытекает из	1	2
366	не могли	1	2
367	между собой	3	2
368	совершенно иной	1	2
369	в кадры	3	2
370	своей природе	1	2
371	но во	1	2
372	писал бахтин	1	2
373	собственного текста	1	2
374	времени в	3	2
375	не всегда	4	2
376	причастной вненаходимости	1	2
377	новейшего времени	2	2
378	слова и	1	2
379	могло быть	2	2
380	между двумя	6	2
381	не могло	3	2
382	вступает в	2	2
383	может служить	5	2
384	речь идет	3	2
385	втором случае	1	2
386	художественной литературы	1	2
387	вслед за	4	2
388	тарасе бульбе	1	2
389	превращается в	2	2
390	времени и	9	2
391	для которого	1	2
392	в отсутствие	1	2
393	не вполне	3	2
394	так же	2	2
395	существования в	1	2
396	и наоборот	1	2
397	было и	2	2
398	искусства слова	1	2
399	в глаза	1	2
400	креативного и	1	2
401	повествования а	1	2
402	об этом	8	2
403	должен быть	1	2
404	адресата в	1	2
405	самостоятельный эпизод	1	2
406	структуре текста	2	2
407	крупным планом	1	2
408	в нашем	4	2
409	имеем дело	4	2
410	может оказаться	2	2
411	личности к	1	2
412	всякий раз	2	2
413	знания о	1	2
414	реализуется в	1	2
415	который в	2	2
416	одна из	5	2
417	до известной	1	2
418	здесь не	4	2
419	может отсутствовать	1	2
420	не все	2	2
421	с читателем	2	2
422	в противном	1	2
423	на котором	1	2
424	он и	2	2
425	поведение в	1	2
426	понимаемой как	1	2
427	не просто	2	2
428	в самой	1	2
429	только о	1	2
430	чем это	2	2
431	начало и	3	2
432	никогда не	8	2
433	и по	3	2
434	этого термина	1	2
435	жизни но	3	2
436	начиная с	3	2
437	бы то	1	2
438	то в	4	2
439	но на	1	2
440	к герою	2	2
441	этих двух	2	2
442	и автора	1	2
443	войне и	2	2
444	основе своей	1	2
445	читательское восприятие	1	2
446	художественного высказывания	2	2
447	не принадлежит	1	2
448	одной из	2	2
449	что сама	1	2
450	искусстве слова	1	2
451	несмотря на	1	2
452	я как	1	2
453	ни было	1	2
454	личности как	2	2
455	к нашему	1	2
456	в формах	2	2
457	своего текста	1	2
458	в литературе	8	2
459	ее в	1	2
460	все это	1	2
461	что и	3	2
462	xix века	1	2
463	нового эпизода	1	2
464	героя тогда	1	2
465	что каждый	1	2
466	в европейской	1	2
467	к жизни	3	2
468	таком случае	1	2
469	уже говорилось	2	2
470	у него	13	2
471	в повести	2	2
472	даже самая	1	2
473	коммуникативное событие	6	2
474	это коммуникативное	1	2
475	или в	7	2
476	говорит в	1	2
477	в войне	2	2
478	и более	2	2
479	в организации	2	2
480	не от	1	2
481	одним из	2	2
482	что она	3	2
483	тому что	4	2
484	в равной	3	2
485	случае не	1	2
486	в какой	2	2
487	я не	5	2
488	участок текста	3	2
489	восприниматься как	2	2
490	противном случае	1	2
491	большей части	5	2
492	мира и	2	2
493	к своему	2	2
494	вследствие этой	1	2
495	в сторону	1	2
496	человеческое я	1	2
497	в чем	3	2
498	делает его	1	2
499	жизни то	2	2
500	вовсе не	2	2
501	тем более	2	2
502	а для	4	2
503	я на	1	2
504	и рецептивного	2	2
505	проявляет себя	1	2
506	и потому	2	2
507	по большей	5	2
508	о себе	2	2
509	но как	3	2
510	системы эпизодов	2	2
511	а с	2	2
512	на этом	1	2
513	данный момент	1	2
514	классического реализма	4	2
515	является искусством	2	2
516	могут служить	2	2
517	человеческого бытия	2	2
518	текста так	2	2
519	определенным образом	1	2
520	с легкой	1	2
521	то ни	1	2
522	в тарасе	1	2
523	дело не	3	2
524	в случае	4	2
525	в значительной	1	2
526	быть и	3	2
527	к такой	1	2
528	но она	1	2
529	не с	1	2
530	свою жизнь	2	2
531	нового времени	2	2
532	за пределы	1	2
533	жизни оказывается	1	2
534	не сами	1	2
535	всей его	1	2
536	собственно говоря	3	2
537	равной степени	3	2
538	тем или	2	2
539	не сводятся	1	2
540	полагал что	1	2
541	идет о	3	2
542	могла бы	1	2
543	в этой	8	2
544	числе и	1	2
545	человеческих отношений	2	2
546	что может	2	2
547	облекается в	1	2
548	известном смысле	4	2
549	и мире	2	2
550	и особенно	1	2
551	для обозначения	2	2
552	тот кто	2	2
553	для такого	1	2
554	о его	3	2
555	к чужому	1	2
556	вненаходимости бахтин	1	2
557	столь же	6	2
558	в данный	1	2
559	отнюдь не	6	2
560	события в	3	2
561	однако все	1	2
562	чтобы не	1	2
563	принципиальное отличие	1	2
564	в пространстве	3	2
565	мира в	4	2
566	или напротив	3	2
567	личность чтобы	1	1
568	прочих видов	1	1
569	в особенности	2	1
570	читателя находится	1	1
571	с которыми	1	1
572	это на	1	1
573	субъекта в	1	1
574	соотносимых с	1	1
575	однако и	5	1
576	до которого	1	1
577	жизни героя	4	1
578	актуализирует в	1	1
579	размежеванию с	1	1
580	не обретает	1	1
581	семейных связей	1	1
582	все что	4	1
583	модус существования	1	1
584	для всех	1	1
585	в центре	4	1
586	как духовного	1	1
587	я уже	2	1
588	тургенева в	1	1
589	и здесь	3	1
590	и мира	4	1
591	субъекта самоопределения	3	1
592	ткань текста	1	1
593	как с	1	1
594	л.с выготским	1	1
595	в событии	3	1
596	ценностной позиции	1	1
597	если в	2	1
598	в хх	1	1
599	как содержание	1	1
600	в случаях	1	1
601	которая в	2	1
602	через посредство	3	1
603	в такое	1	1
604	эпизоде в	1	1
605	тех кто	1	1
606	деталями кадр	1	1
607	живет в	1	1
608	на ее	2	1
609	героя в	6	1
610	между этими	1	1
611	граница между	1	1
612	случае мы	1	1
613	речевыми характеристиками	1	1
614	рассказе чехова	2	1
615	дело с	4	1
616	xix столетия	4	1
617	человеческий способ	1	1
618	можно назвать	2	1
619	от событийности	1	1
620	соответствовало бы	1	1
621	представляют собой	5	1
622	что это	4	1
623	следует иметь	1	1
624	содержит в	1	1
625	с внутренним	1	1
626	тем как	1	1
627	по выражению	1	1
628	в сущности	2	1
629	какой бы	1	1
630	по слову	3	1
631	говорит о	3	1
632	привести к	1	1
633	ибо без	1	1
634	объективным как	1	1
635	времени когда	1	1
636	проникновения в	2	1
637	здоровая порядок	1	1
638	один голос	2	1
639	самая тривиальная	1	1
640	смысл не	2	1
641	с собачкой	17	1
642	что душевная	1	1
643	из того	1	1
644	из существеннейших	1	1
645	речи как	1	1
646	одному из	1	1
647	например с	1	1
648	эстетической завершенности	1	1
649	кротким мягким	1	1
650	впрочем и	1	1
651	стабильно дифференцированном	1	1
652	смысле можно	2	1
653	рассказа на	2	1
654	и делает	1	1
655	в результате	4	1
656	должен не	1	1
657	героя о	1	1
658	чужому я	1	1
659	развернуть в	1	1
660	быть может	1	1
661	противоречие с	1	1
662	ему принадлежат	1	1
663	и само	1	1
664	бы место	1	1
665	за это	1	1
666	не могут	1	1
667	конструктивную основу	1	1
668	стороны бытия	1	1
669	со всеми	3	1
670	личность героя	1	1
671	как было	1	1
672	должен был	1	1
673	собственно художественной	1	1
674	не случайна	1	1
675	чтобы в	1	1
676	рефлексии и	1	1
677	и даже	4	1
678	если не	4	1
679	читателя и	1	1
680	текста и	3	1
681	произведений чехова	1	1
682	взглядом очень	1	1
683	он уже	3	1
684	значение это	1	1
685	не более	1	1
686	на свой	1	1
687	до этого	1	1
688	и соответствующих	1	1
689	говорящего и	2	1
690	темной родинкой	1	1
691	речи хотя	1	1
692	парадоксальное сочетание	1	1
693	самом общем	1	1
694	так называемый	1	1
695	русского языка	1	1
696	мысль о	1	1
697	значение в	1	1
698	внутренняя заданность	1	1
699	в отечественной	1	1
700	воображении в	1	1
701	тексте а	1	1
702	сознания однако	1	1
703	тем что	1	1
704	от всего	1	1
705	и оцененном	1	1
706	обращается к	3	1
707	в составе	2	1
708	то время	1	1
709	или движется	1	1
710	рассказе душечка	1	1
711	принадлежат к	1	1
712	том или	1	1
713	значений но	1	1
714	задаваемый читателю	1	1
715	мира это	1	1
716	меня в	1	1
717	отграниченная система	1	1
718	мы встречаемся	1	1
719	определенного смысла	1	1
720	писал в.ф	1	1
721	зрения или	1	1
722	его сознании	1	1
723	в соответствии	8	1
724	и внутренне	1	1
725	приходит в	1	1
726	у читателя	1	1
727	добродушная жалостливая	1	1
728	быть однозначно	1	1
729	или попросту	1	1
730	не становясь	1	1
731	одновременно и	1	1
732	вместе с	3	1
733	все же	10	1
734	образует некий	1	1
735	предмета и	1	1
736	или ином	1	1
737	не имеет	3	1
738	щеки на	1	1
739	но у	1	1
740	да и	5	1
741	непременно должен	1	1
742	смыслу или	1	1
743	зрению читателя	1	1
744	однако это	1	1
745	состоит как	1	1
746	обращения к	1	1
747	бахтин говорил	1	1
748	здесь выступает	1	1
749	ни объективным	1	1
750	пределах кадрового	1	1
751	о котором	4	1
752	адресат а	2	1
753	другому человеку	2	1
754	с героем	1	1
755	зависимости от	3	1
756	поскольку он	1	1
757	и слово	1	1
758	себя не	1	1
759	в следующей	3	1
760	наиболее очевидным	1	1
761	друг от	1	1
762	и отсутствие	1	1
763	эпизодов в	3	1
764	полные розовые	1	1
765	но мы	1	1
766	собственно и	3	1
767	высказывание в	1	1
768	на первый	1	1
769	по крайней	1	1
770	деталей в	1	1
771	перед нами	9	1
772	жизни является	1	1
773	жизненную позицию	1	1
774	который от	1	1
775	истины о	1	1
776	после его	1	1
777	глядела на	3	1
778	в.ф асмус	1	1
779	субъективным как	1	1
780	в своего	2	1
781	дифференцированном и	1	1
782	жизни так	3	1
783	первый взгляд	1	1
784	с этим	1	1
785	постепенно углубляемая	1	1
786	все они	1	1
787	что искусство	1	1
788	сам же	1	1
789	организатор коммуникативного	1	1
790	и некоторого	1	1
791	условии что	1	1
792	как феномена	1	1
793	одним и	1	1
794	свое я	1	1
795	знака при	1	1
796	центрального героя	2	1
797	исходя из	4	1
798	и предполагает	1	1
799	ли я	1	1
800	не существует	3	1
801	шире и	2	1
802	не умел	1	1
803	была тихая	1	1
804	современных гуманитарных	1	1
805	истории не	3	1
806	развернута в	1	1
807	в котором	3	1
808	есть от	1	1
809	зависит от	3	1
810	общеязыковом отношении	1	1
811	рецептивного сознаний	1	1
812	в действительности	2	1
813	составом участников	1	1
814	когда на	1	1
815	уже до	1	1
816	жизненным опытом	1	1
817	языка и	1	1
818	время оно	1	1
819	восприятия в	1	1
820	реплики и	1	1
821	иной жизни	1	1
822	по своим	2	1
823	биографической личности	1	1
824	душевная характеристика	1	1
825	по тем	1	1
826	своей собственной	2	1
827	восходит к	2	1
828	устанавливает задаваемый	1	1
829	на адресата	1	1
830	несобственно-прямая речь	1	1
831	в динамике	1	1
832	непрямого говорения	1	1
833	чем за	1	1
834	поименованное в	1	1
835	ю.м лотман	1	1
836	в пределе	2	1
837	более чем	2	1
838	субъективно оно	1	1
839	мягкую белую	1	1
840	на какой	1	1
841	каждый малый	1	1
842	то и	3	1
843	таков что	1	1
844	жизненный опыт	3	1
845	каким бы	1	1
846	всегда может	1	1
847	участников коммуникативного	1	1
848	хранения и	2	1
849	в лесу	1	1
850	ибо жизнь	1	1
851	наконец в	1	1
852	друга местом	1	1
853	и иных	3	1
854	сложности и	1	1
855	из жизни	1	1
856	быть не	3	1
857	мысли м.м	1	1
858	поле зрения	1	1
859	во многих	1	1
860	теоретическую категорию	1	1
861	стыда за	1	1
862	из его	1	1
863	кадры повествования	1	1
864	имея в	1	1
865	перемещается в	1	1
866	что словно	1	1
867	этих сторон	1	1
868	неклассической художественности	2	1
869	лишь поименованное	1	1
870	с которой	1	1
871	прямой речи	1	1
872	хх веке	1	1
873	и теперь	1	1
874	жизни и	7	1
875	выступает одновременно	1	1
876	жизненной ситуации	1	1
877	области литературы	1	1
878	порядок фокусирующих	1	1
879	рамках этой	1	1
880	только на	4	1
881	коммуникативной ситуации	2	1
882	строго отграниченная	1	1
883	души вдруг	1	1
884	в противоречие	1	1
885	художественного шедевра	1	1
886	точно так	2	1
887	к одному	1	1
888	специфически человеческий	2	1
889	в различных	1	1
890	не наделен	1	1
891	в строгом	3	1
892	о своем	2	1
893	и наиболее	1	1
894	е годы	2	1
895	на основании	1	1
896	как субъекта	2	1
897	первые два	1	1
898	область значений	1	1
899	образом что	1	1
900	иначе в	1	1
901	от позиции	2	1
902	обращением к	1	1
903	местом временем	1	1
904	завершенная и	1	1
905	и внутренней	2	1
906	барышня с	1	1
907	опыт жизни	1	1
908	в окружающей	1	1
909	от языковой	1	1
910	каждый из	3	1
911	действия и	1	1
912	вдруг заслоняется	1	1
913	последовательно вводятся	1	1
914	этих позиций	1	1
915	бытия это	1	1
916	не достаточно	1	1
917	и тоже	1	1
918	между людьми	1	1
919	оказывается носителем	1	1
920	эти два	2	1
921	автора в	2	1
922	жизни по	1	1
923	задний план	1	1
924	принадлежащих к	1	1
925	есть его	1	1
926	мир персонажей	1	1
927	к ним	2	1
928	обратим внимание	2	1
929	такого взаимодействия	1	1
930	из наиболее	6	1
931	это существенно	1	1
932	в комнате	1	1
933	самом начале	1	1
934	к однозначности	1	1
935	соответствии с	7	1
936	тихая добродушная	1	1
937	у себя	2	1
938	не для	1	1
939	впервые в	1	1
940	еще нет	1	1
941	в реальной	1	1
942	событий в	1	1
943	в сфере	2	1
944	она может	2	1
945	конце предыдущего	1	1
946	такова стратегия	1	1
947	тем же	3	1
948	индивидуальный характер	1	1
949	и служит	2	1
950	говорящих и	1	1
951	об отсутствии	1	1
952	ключ к	2	1
953	той же	2	1
954	наиболее существенным	1	1
955	ее как	1	1
956	на второй	1	1
957	своего я	2	1
958	оно обладает	1	1
959	до конца	2	1
960	с нею	2	1
961	этом тексте	1	1
962	отсюда столь	1	1
963	в каждый	1	1
964	раз и	2	1
965	что все	1	1
966	еще одна	1	1
967	художественном смысле	1	1
968	и авторской	1	1
969	шею с	1	1
970	объект и	1	1
971	лев толстой	2	1
972	то она	1	1
973	кадры читательского	1	1
974	автором в	1	1
975	выступает система	1	1
976	утрачивает свою	2	1
977	самоактуализации я	1	1
978	к миру	2	1
979	в сознании	6	1
980	приобщения к	1	1
981	характерное для	1	1
982	момент в	1	1
983	а со	1	1
984	толстого или	2	1
985	бахтин может	2	1
986	речь о	1	1
987	между писателем	1	1
988	и внутренняя	1	1
989	не мыслится	1	1
990	тем это	1	1
991	здесь и	1	1
992	обращенной к	1	1
993	могут встречаться	1	1
994	также является	2	1
995	в финальной	1	1
996	по поводу	3	1
997	под именем	1	1
998	к новой	1	1
999	и любое	1	1
1000	рассказчика хроникера	1	1
1001	что даже	1	1
1002	рецептивную компетенцию	1	1
1003	казалось бы	2	1
1004	включая в	1	1
1005	в мировой	1	1
1006	в произведениях	3	1
1007	по этой	1	1
1008	нет никаких	1	1
1009	ментальному слуху	1	1
1010	друг друга	2	1
1011	и персонажи	1	1
1012	отрезок времени	2	1
1013	очевидная граница	1	1
1014	самоактуализации личности	1	1
1015	то я	1	1
1016	они могут	2	1
1017	крайней мере	1	1
1018	из них	4	1
1019	действия или	1	1
1020	с толпой	1	1
1021	рода механизмом	1	1
1022	едва ли	5	1
1023	тот же	1	1
1024	к адресату	2	1
1025	внимание и	1	1
1026	о ней	5	1
1027	адресата высказывания	1	1
1028	неизбежно принадлежит	1	1
1029	его можно	1	1
1030	человека но	1	1
1031	классический реализм	1	1
1032	ощущаться завершенная	1	1
1033	другими людьми	1	1
1034	или пожелает	1	1
1035	провел с	1	1
1036	в художественных	3	1
1037	себе самом	2	1
1038	внутренней жизни	1	1
1039	в перспективе	1	1
1040	с первоначальным	1	1
1041	героя не	1	1
1042	ситуации и	2	1
1043	представить себе	3	1
1044	может ощущаться	1	1
1045	что автор	1	1
1046	не происходит	3	1
1047	с темной	1	1
1048	говорилось выше	3	1
1049	глядя на	3	1
1050	именно к	1	1
1051	не проходит	1	1
1052	обращена к	1	1
1053	что они	1	1
1054	в свое	1	1
1055	только не	2	1
1056	к позиции	3	1
1057	ни субъективным	1	1
1058	к различным	2	1
1059	той мере	1	1
1060	в более	1	1
1061	иронически дискредитирует	1	1
1062	видения в	1	1
1063	общения в	1	1
1064	нами не	2	1
1065	не поддается	1	1
1066	определений таков	1	1
1067	тоже не	1	1
1068	как говорится	1	1
1069	этом становится	1	1
1070	так как	1	1
1071	различного рода	3	1
1072	я верю	1	1
1073	личности а	1	1
1074	сюжет в	1	1
1075	на которую	1	1
1076	личности ее	1	1
1077	от его	2	1
1078	последние десятилетия	1	1
1079	что иное	1	1
1080	они не	3	1
1081	может не	1	1
1082	автору и	1	1
1083	предшествующих характеристик	1	1
1084	ракурс видения	1	1
1085	свидетельствует о	4	1
1086	в эпизоде	4	1
1087	глубокий и	1	1
1088	должно быть	1	1
1089	реальности рассказа	1	1
1090	новой жизни	1	1
1091	символическая смерть	1	1
1092	весь текст	2	1
1093	собой в	1	1
1094	гуманитарных науках	2	1
1095	слова эта	1	1
1096	у всякого	1	1
1097	внимание на	7	1
1098	который бы	1	1
1099	входит лишь	1	1
1100	а тот	1	1
1101	начале этой	1	1
1102	на роль	2	1
1103	уклоняется от	1	1
1104	вести речь	1	1
1105	героя ему	1	1
1106	народной жизни	1	1
1107	второй план	1	1
1108	переход к	1	1
1109	подчеркнуть что	2	1
1110	в начальном	1	1
1111	себя самого	1	1
1112	обстоит иначе	1	1
1113	ведущая роль	1	1
1114	на статус	1	1
1115	поэтому вслед	1	1
1116	в ситуации	2	1
1117	чем у	1	1
1118	проходит бесследно	1	1
1119	розовые щеки	1	1
1120	как у	6	1
1121	для нас	2	1
1122	этом втором	1	1
1123	и через	2	1
1124	характеристика душечки	1	1
1125	не субъективно	1	1
1126	первого эпизода	2	1
1127	в герое	4	1
1128	как единого	1	1
1129	у нас	4	1
1130	сознания и	2	1
1131	текст не	1	1
1132	смысла жизни	1	1
1133	на мягкую	1	1
1134	о ком	1	1
1135	не обладает	1	1
1136	зрения читателя	1	1
1137	и от	3	1
1138	знания убеждения	1	1
1139	иного рода	2	1
1140	стремится к	1	1
1141	самобытного я	2	1
1142	например так	1	1
1143	этом в	1	1
1144	и есть	1	1
1145	и составом	1	1
1146	состояние как	1	1
1147	оказывается всего	1	1
1148	в третьем	4	1
1149	когда же	2	1
1150	тому же	9	1
1151	конфигурация эпизодов	1	1
1152	раз в	4	1
1153	литературная классика	1	1
1154	сознания к	1	1
1155	отношения между	1	1
1156	сказать не	1	1
1157	не была	1	1
1158	субъекта однако	1	1
1159	но с	1	1
1160	даже вовсе	1	1
1161	служит его	1	1
1162	не было	3	1
1163	это всегда	1	1
1164	заглавие эпиграф	1	1
1165	нередко в	1	1
1166	от друга	1	1
1167	реальной действительности	1	1
1168	кладет начало	1	1
1169	в присутствии	2	1
1170	к чему	3	1
1171	не говорит	4	1
1172	звучит один	1	1
1173	был но	1	1
1174	для других	3	1
1175	коммуникативного поведения	3	1
1176	знаков а	1	1
1177	по утверждению	1	1
1178	всех его	2	1
1179	кадра входит	1	1
1180	евгении онегине	1	1
1181	и где	1	1
1182	определял как	1	1
1183	на нее	2	1
1184	дело в	2	1
1185	своему коммуникативному	1	1
1186	адресата к	1	1
1187	это еще	1	1
1188	знаком если	2	1
1189	художника слова	1	1
1190	читателя это	1	1
1191	пожелает представить	1	1
1192	не ограничивается	1	1
1193	позицию по	1	1
1194	что не	2	1
1195	в бытии	1	1
1196	которые одновременно	1	1
1197	не несет	2	1
1198	литературной практике	1	1
1199	такое слово	1	1
1200	есть жизнь	1	1
1201	но для	5	1
1202	этом что	1	1
1203	место лишь	1	1
1204	из уст	2	1
1205	высказывания как	1	1
1206	общения посредством	1	1
1207	в конце	4	1
1208	как рассказчик	1	1
1209	очевидный пример	1	1
1210	в общеязыковом	1	1
1211	не остается	1	1
1212	такого кадра	1	1
1213	мировой жизни	1	1
1214	простой и	2	1
1215	в евгении	1	1
1216	жизненной позиции	2	1
1217	параллелизма если	1	1
1218	мира а	1	1
1219	в последние	2	1
1220	с той	2	1
1221	и без	1	1
1222	читаем это	1	1
1223	и последующих	1	1
1224	роль принадлежит	2	1
1225	за которым	2	1
1226	лишь на	1	1
1227	нас к	1	1
1228	также в	2	1
1229	не подлежит	3	1
1230	а читателем	1	1
1231	имеется некоторая	1	1
1232	человек в	3	1
1233	художественных текстах	3	1
1234	вследствие того	2	1
1235	же как	2	1
1236	по содержанию	1	1
1237	на земле	1	1
