N	2gram	Propp_Isto	formyVre
436	все время	2	3
437	и вступает	2	3
438	с рождением	2	3
439	в царстве	4	3
440	этот образ	2	3
441	во франции	1	3
442	не мог	1	3
443	в заключение	1	3
444	на почве	1	3
445	и весь	1	3
446	имеется и	1	3
447	как можно	1	3
448	к настоящему	1	3
449	же как	6	3
450	на земле	6	3
451	одна из	7	3
452	того и	1	3
453	и мотив	1	3
454	под влиянием	2	3
455	бы в	1	3
456	вверх и	1	3
457	связь с	7	3
458	очень часто	3	3
459	другом и	1	3
460	сюда же	2	3
461	как это	6	3
462	в тех	8	3
463	главным образом	3	3
464	не могла	1	3
465	эта черта	1	3
466	и есть	2	3
467	здесь также	1	3
468	если они	4	3
469	его к	2	3
470	и самый	1	3
471	и здесь	13	3
472	народа в	1	3
473	борьбы с	1	3
474	она становится	1	3
475	сами по	1	3
476	если не	4	3
477	почти всегда	6	3
478	необходимо отметить	1	3
479	в прямом	1	3
480	и так	2	3
481	том как	3	3
482	зависимости от	4	3
483	нет в	2	3
484	к другому	2	3
485	не входит	1	3
486	царстве мертвых	3	3
487	но оно	3	3
488	того здесь	1	3
489	его и	1	3
490	что мы	3	3
491	в свою	1	3
492	наконец в	1	3
493	характер не	1	3
494	вступает в	4	3
495	не будем	2	3
496	на землю	4	3
497	он весь	1	3
498	что здесь	10	3
499	без всякого	2	3
500	если мы	1	3
501	тем же	1	3
502	искусство и	1	3
503	но это	5	3
504	что есть	1	3
505	которые в	3	3
506	ему в	1	3
507	и также	1	3
508	нет ни	2	3
509	ни с	2	3
510	в первый	1	3
511	ряд в	1	3
512	он как	3	3
513	одна и	1	3
514	или с	2	3
515	и соответствующие	2	3
516	на одной	1	3
517	силу и	3	3
518	как нечто	1	3
519	них и	1	3
520	поэтому оно	1	3
521	однако не	1	3
522	а на	2	3
523	в таких	3	3
524	от всех	2	3
525	у всех	1	3
526	дело в	1	3
527	в литературу	1	3
528	этими двумя	1	3
529	есть только	1	3
530	по своему	1	3
531	не столько	4	3
532	но конечно	2	3
533	и эти	5	3
534	она не	3	3
535	но при	2	3
536	ни один	1	3
537	была сделана	1	3
538	как уже	1	3
539	здесь только	1	3
540	для чего	1	3
541	но она	2	3
542	самое время	2	3
543	при всем	1	3
544	к ней	3	3
545	можно сказать	3	3
546	это когда	1	3
547	вплоть до	2	3
548	происходит в	3	3
549	все более	1	3
550	что на	1	3
551	в чисто	1	3
552	они имеют	1	2
553	случае в	2	2
554	в мифах	5	2
555	и очень	1	2
556	чего не	1	2
557	на огонь	1	2
558	ссылаясь на	1	2
559	этот момент	1	2
560	которой они	2	2
561	она проявляется	1	2
562	представлений о	4	2
563	ясно что	2	2
564	нами в	2	2
565	с собой	7	2
566	приходит к	4	2
567	как испытание	1	2
568	вопрос об	1	2
569	как они	1	2
570	можем коснуться	1	2
571	от всего	1	2
572	представление о	9	2
573	золотом веке	1	2
574	правда в	1	2
575	если кто	2	2
576	начинается с	4	2
577	как таковой	1	2
578	выход из	1	2
579	но очень	1	2
580	отличается от	4	2
581	других так	1	2
582	как только	5	2
583	определяется не	1	2
584	и нет	3	2
585	и дело	2	2
586	третий в	1	2
587	похожи друг	2	2
588	в преисподнюю	3	2
589	этом мы	2	2
590	имеет в	1	2
591	из себя	1	2
592	встречи с	1	2
593	связь между	1	2
594	жизнь но	1	2
595	уже есть	1	2
596	из одного	3	2
597	иногда прямо	1	2
598	здесь имеет	1	2
599	отметить что	2	2
600	до того	1	2
601	в чистом	1	2
602	но этот	1	2
603	сила и	1	2
604	страны в	1	2
605	бога и	1	2
606	он так	1	2
607	они должны	3	2
608	ряд как	1	2
609	играют в	1	2
610	как я	1	2
611	причем в	3	2
612	в каждом	1	2
613	это прежде	1	2
614	на могиле	1	2
615	женщин и	1	2
616	от них	2	2
617	тут же	2	2
618	на котором	3	2
619	здесь идет	1	2
620	специфический характер	1	2
621	раньше и	1	2
622	этом же	2	2
623	что имеет	1	2
624	мы коснулись	1	2
625	к нему	8	2
626	он имел	1	2
627	то в	1	2
628	герой и	1	2
629	приведенных примеров	1	2
630	ее и	2	2
631	еще одну	1	2
632	что у	6	2
633	и всей	1	2
634	указать на	1	2
635	имеют в	1	2
636	собой в	1	2
637	что уже	1	2
638	этой же	1	2
639	отличный от	1	2
640	после этого	8	2
641	и этим	7	2
642	для своего	1	2
643	гадает по	1	2
644	эта форма	4	2
645	лежит в	2	2
646	тому же	1	2
647	видит в	3	2
648	в несколько	1	2
649	и некоторые	2	2
650	как по	1	2
651	всех его	2	2
652	не исчерпываются	1	2
653	на себя	3	2
654	но для	3	2
655	о смерти	5	2
656	богов и	1	2
657	о загробном	1	2
658	человек и	1	2
659	я не	1	2
660	также в	1	2
661	и она	3	2
662	между прочим	3	2
663	и вместе	3	2
664	если я	2	2
665	больше и	3	2
666	сохраняется и	2	2
667	а только	1	2
668	и древних	1	2
669	и рождение	1	2
670	старости и	1	2
671	а потом	4	2
672	на другой	2	2
673	но как	4	2
674	в уста	1	2
675	того в	1	2
676	где бы	1	2
677	него есть	3	2
678	него самого	2	2
679	сама природа	1	2
680	если же	1	2
681	и та	1	2
682	никто не	2	2
683	и тот	3	2
684	совершенно так	1	2
685	др в	1	2
686	где в	1	2
687	и сам	3	2
688	этот вопрос	3	2
689	какой-то степени	1	2
690	должны были	4	2
691	в землю	1	2
692	меняется и	1	2
693	что во	2	2
694	его как	2	2
695	и каждый	1	2
696	о его	1	2
697	всех сторон	1	2
698	которое мы	1	2
699	них не	1	2
700	в полном	1	2
701	же мы	6	2
702	значит что	3	2
703	к сыну	4	2
704	мы видели	17	2
705	можно только	1	2
706	от нее	2	2
707	образом и	3	2
708	в состав	1	2
709	они и	1	2
710	на небе	7	2
711	никого не	1	2
712	если в	3	2
713	на анализе	1	2
714	он только	1	2
715	его с	2	2
716	живет в	2	2
717	должна быть	3	2
718	на ее	1	2
719	героя в	3	2
720	тогда когда	3	2
721	сколько угодно	1	2
722	в большом	2	2
723	рассказывается о	1	2
724	этот не	1	2
725	от этой	1	2
726	они на	1	2
727	себе не	2	2
728	него нет	1	2
729	обрядов и	1	2
730	там же	3	2
731	дается и	1	2
732	нам в	1	2
733	самом деле	1	2
734	в наших	1	2
735	смысла и	1	2
736	в жертву	1	2
737	месте и	1	2
738	но дело	1	2
739	можно назвать	1	2
740	не знал	2	2
741	и силы	1	2
742	этим в	1	2
743	влияния на	1	2
744	данном случае	7	2
745	о котором	1	2
746	этот мотив	8	2
747	мир этот	1	2
748	то он	2	2
749	он же	2	2
750	где нет	1	2
751	в очень	3	2
752	со всех	1	2
753	то и	6	2
754	в иной	3	2
755	и поэтому	1	2
756	и тогда	1	2
757	и показывается	1	2
758	в мир	1	2
759	он становится	2	2
760	необходимо указать	1	2
761	нигде в	1	2
762	образом не	1	2
763	на которые	1	2
764	мыслится ли	1	2
765	на более	1	2
766	много в	2	2
767	ним но	2	2
768	не совсем	3	2
769	соответствии с	1	2
770	и стал	4	2
771	начиная с	2	2
772	историческая действительность	2	2
773	земле в	1	2
774	этого слова	1	2
775	но если	2	2
776	в мировой	1	2
777	и после	2	2
778	только о	2	2
779	в другое	2	2
780	попадает в	5	2
781	ее на	5	2
782	не можем	3	2
783	сам он	3	2
784	и кончая	1	2
785	и пр	2	2
786	для нас	8	2
787	для всего	1	2
788	где он	3	2
789	по ту	1	2
790	к месту	2	2
791	по этому	3	2
792	не существует	1	2
793	ее к	2	2
794	делает из	1	2
795	исторической действительности	1	2
796	и эта	5	2
797	животных и	1	2
798	что их	1	2
799	до наших	1	2
800	но по	2	2
801	или даже	3	2
802	к своему	4	2
803	хлеб и	1	2
804	что им	1	2
805	и историческая	1	2
806	и смысл	1	2
807	но уже	1	2
808	должен быть	2	2
809	они есть	1	2
810	на них	1	2
811	на место	2	2
812	они все	2	2
813	в стиле	1	2
814	может иметь	1	2
815	мир с	1	2
816	должны быть	4	2
817	история о	1	2
818	всех своих	1	2
819	на один	1	2
820	чистом виде	1	2
821	и разнообразие	1	2
822	его не	4	2
823	или не	1	2
824	здесь совершенно	2	2
825	и может	1	2
826	не о	1	2
827	оказывается что	3	2
828	еще в	3	2
829	царя и	2	2
830	этому вопросу	1	2
831	под землей	6	2
832	когда мы	2	2
833	эпохи и	1	2
834	него и	5	2
835	со своими	1	2
836	во многом	1	2
837	для такого	1	2
838	на корабле	1	2
839	дел и	1	2
840	в так	1	2
841	гл ii	1	2
842	видим и	4	2
843	такие явления	1	2
844	можно наблюдать	2	1
845	он выходит	1	1
846	почву для	1	1
847	это на	1	1
848	строя и	2	1
849	объединения в	1	1
850	было так	1	1
851	они являются	1	1
852	видели в	1	1
853	ребенка и	1	1
854	более высокой	1	1
855	еще раз	1	1
856	мы найдем	2	1
857	они их	1	1
858	особый и	1	1
859	именно на	2	1
860	более не	1	1
861	он находился	1	1
862	мост и	1	1
863	на эти	2	1
864	выводу что	1	1
865	возлюбленных в	1	1
866	когда не	1	1
867	самого себя	2	1
868	чем идти	1	1
869	очень много	2	1
870	не связан	1	1
871	ему голову	1	1
872	античной мифологии	1	1
873	становится чем-то	1	1
874	иного мира	2	1
875	героя по	1	1
876	этом городе	1	1
877	д но	2	1
878	дело с	2	1
879	души пока	1	1
880	стиль в	1	1
881	под ним	1	1
882	глаза и	1	1
883	формы в	1	1
884	был и	1	1
885	же относится	1	1
886	тем как	1	1
887	один аналогичный	1	1
888	это обычно	1	1
889	его под	1	1
890	на третий	1	1
891	что то	1	1
892	было первым	1	1
893	него в	1	1
894	здесь необходимо	2	1
895	не меняет	1	1
896	иной мир	5	1
897	но что	2	1
898	раз он	2	1
899	женщины и	2	1
900	также на	1	1
901	кажется мне	1	1
902	этим объясняется	2	1
903	или во	1	1
904	это делают	1	1
905	более или	3	1
906	он имеет	2	1
907	рассказы об	1	1
908	именно и	1	1
909	героя как	1	1
910	относится и	1	1
911	им и	1	1
912	случаях когда	7	1
913	все дело	2	1
914	людей а	1	1
915	теперь мы	1	1
916	же жизнь	1	1
917	античности в	1	1
918	что весь	1	1
919	туда в	1	1
920	из всего	3	1
921	если он	5	1
922	советуется со	1	1
923	эти черты	1	1
924	и другим	1	1
925	развития но	1	1
926	приобретает характер	1	1
927	облик в	1	1
928	форме в	1	1
929	характер за	1	1
930	на определенной	1	1
931	образом когда	1	1
932	мужа в	1	1
933	не дается	1	1
934	к самому	2	1
935	только через	3	1
936	что по	2	1
937	в бою	1	1
938	спрятаться в	1	1
939	порядке все	1	1
940	на эту	1	1
941	здесь происходит	1	1
942	не вполне	5	1
943	не менее	5	1
944	чаяний и	1	1
945	с последующим	1	1
946	остался вне	1	1
947	его личной	1	1
948	но связь	1	1
949	поставить вопрос	1	1
950	также уже	2	1
951	в обстановке	1	1
952	земледельческих работ	1	1
953	в форму	2	1
954	так например	5	1
955	египте или	1	1
956	иногда сам	1	1
957	это делалось	1	1
958	обращение к	1	1
959	в брак	4	1
960	первый взгляд	5	1
961	оживает и	1	1
962	и иногда	1	1
963	нам не	1	1
964	или ее	1	1
965	за рамки	1	1
966	нами выше	3	1
967	уже давно	1	1
968	к этой	2	1
969	мире не	1	1
970	больше чем	2	1
971	в религиозных	2	1
972	и убил	1	1
973	и такие	3	1
974	и история	1	1
975	что этот	4	1
976	на голове	2	1
977	были принесены	1	1
978	эта связь	7	1
979	выражения этого	1	1
980	описывается как	3	1
981	за исключением	1	1
982	нас и	1	1
983	так для	1	1
984	связь его	1	1
985	в цикле	1	1
986	именно этим	1	1
987	один день	1	1
988	но ему	1	1
989	представления о	13	1
990	выходит из	1	1
991	мира на	1	1
992	книгу и	2	1
993	нам по	3	1
994	уже у	1	1
995	в каких	2	1
996	еще одного	1	1
997	поэтому если	1	1
998	а ему	1	1
999	бы поставить	1	1
1000	огонь а	1	1
1001	миф о	2	1
1002	не всегда	6	1
1003	можем назвать	1	1
1004	характер они	1	1
1005	в руках	2	1
1006	в риме	1	1
1007	не встречается	1	1
1008	и стали	1	1
1009	увидим что	2	1
1010	представлением о	2	1
1011	же эта	1	1
1012	помощь ему	1	1
1013	и бросил	1	1
1014	аналогий в	1	1
1015	ему нужны	1	1
1016	превращается в	10	1
1017	здесь прежде	1	1
1018	сил в	1	1
1019	рассказывает о	1	1
1020	от своей	1	1
1021	жениться но	1	1
1022	себе в	3	1
1023	видно что	7	1
1024	за тридевять	8	1
1025	народных сказках	1	1
1026	они дают	1	1
1027	с другим	1	1
1028	отец его	1	1
1029	и формы	3	1
1030	герой может	1	1
1031	на море	1	1
1032	совершенно ясна	2	1
1033	самом начале	1	1
1034	меч и	1	1
1035	умерла и	1	1
1036	же ночь	1	1
1037	они всегда	1	1
1038	ее но	1	1
1039	связь ее	1	1
1040	него не	1	1
1041	в обрядах	1	1
1042	ключ к	1	1
1043	тех случаях	7	1
1044	ее как	2	1
1045	в уже	1	1
1046	такою же	1	1
1047	природой в	1	1
1048	следующим образом	4	1
1049	такая же	1	1
1050	на него	3	1
1051	увидим в	1	1
1052	только во	1	1
1053	отречения от	2	1
1054	стороны оно	1	1
1055	его потому	1	1
1056	в непосредственной	1	1
1057	связи со	3	1
1058	на берег	1	1
1059	который в	1	1
1060	ясно во	2	1
1061	у лукиана	1	1
1062	наблюдать и	1	1
1063	проходит по	1	1
1064	детей в	1	1
1065	для этой	2	1
1066	это заменяется	1	1
1067	не представляется	1	1
1068	не просто	3	1
1069	где все	1	1
1070	эта работа	1	1
1071	от ее	1	1
1072	известно нам	1	1
1073	бы то	1	1
1074	не происходит	3	1
1075	которую они	1	1
1076	его она	1	1
1077	говорит о	2	1
1078	друга но	1	1
1079	но таким	1	1
1080	см гл	1	1
1081	элемент в	1	1
1082	мы как	1	1
1083	от его	2	1
1084	этом все	1	1
1085	и функции	1	1
1086	это будет	1	1
1087	там нет	1	1
1088	на том	10	1
1089	что этого	1	1
1090	она в	4	1
1091	и той	1	1
1092	в состоянии	4	1
1093	первый раз	1	1
1094	мы знаем	4	1
1095	при переходе	3	1
1096	или они	1	1
1097	увидим дальше	1	1
1098	нем и	1	1
1099	на лету	1	1
1100	однако этот	1	1
1101	с тех	2	1
1102	почему в	1	1
1103	рода его	1	1
1104	на поверхность	1	1
1105	тем не	4	1
1106	от начала	1	1
1107	и за	1	1
1108	и вернуться	2	1
1109	он встречает	1	1
1110	природа в	1	1
1111	в страну	2	1
1112	можно больше	1	1
1113	отражение этого	1	1
1114	бы что	2	1
1115	случай случай	1	1
1116	природу и	1	1
1117	не путем	1	1
1118	есть еще	4	1
1119	распространена в	1	1
1120	говорит он	1	1
1121	от официальной	1	1
1122	есть здесь	1	1
1123	иногда подчеркивается	1	1
1124	воспринимается как	1	1
1125	живет и	1	1
1126	к отцу	2	1
1127	в народных	1	1
1128	же значение	1	1
1129	пути и	1	1
1130	и лишена	1	1
1131	из приведенных	1	1
1132	но совершенно	1	1
1133	это мы	1	1
1134	одним из	1	1
1135	более поздние	2	1
1136	и отношение	1	1
1137	все наше	1	1
1138	из чистого	1	1
1139	и всю	1	1
1140	для исследователя	1	1
1141	учение о	1	1
1142	без него	1	1
1143	эти три	3	1
1144	этом и	2	1
1145	драгоценными камнями	1	1
1146	так на	1	1
1147	и перед	1	1
1148	имеющего в	1	1
1149	как путешествие	1	1
1150	должно было	2	1
1151	роли которую	2	1
1152	и смертью	1	1
1153	в греческих	1	1
1154	достаточно чтобы	1	1
1155	в эту	3	1
1156	по своим	3	1
1157	что как	1	1
1158	бегство и	2	1
1159	всех одинаково	1	1
1160	в русской	8	1
1161	и конкретную	1	1
1162	даже там	2	1
1163	не имеющие	1	1
1164	быть объяснена	1	1
1165	которая является	1	1
1166	от себя	1	1
1167	для его	1	1
1168	позже в	1	1
1169	они отражены	1	1
1170	они же	3	1
1171	чтобы в	1	1
1172	он вступает	1	1
1173	становится и	2	1
1174	беседует с	1	1
1175	в целях	2	1
1176	может принять	1	1
1177	свое место	2	1
1178	собой это	1	1
1179	фольклор этот	1	1
1180	или это	2	1
1181	и обычаев	1	1
1182	такую большую	1	1
1183	нашего сознания	1	1
1184	месте в	1	1
1185	землю и	2	1
1186	не дает	1	1
1187	здесь сохраняется	1	1
1188	вижу говорит	1	1
1189	для наших	1	1
1190	не будут	2	1
1191	мотива но	1	1
1192	мы всегда	1	1
1193	два события	1	1
1194	еще яснее	4	1
1195	наши задачи	1	1
1196	и тем	4	1
1197	как солнце	1	1
1198	если этот	1	1
1199	не будет	6	1
1200	оказывается в	1	1
1201	как под	1	1
1202	в твоей	1	1
1203	он также	3	1
1204	но зато	1	1
1205	надо сказать	2	1
1206	весь сплошь	1	1
1207	всех других	2	1
1208	не приходится	1	1
1209	с браком	1	1
1210	из него	3	1
1211	и что	15	1
1212	отчего тот	1	1
1213	и силами	1	1
1214	впоследствии эта	1	1
1215	время когда	1	1
1216	вспомним что	2	1
1217	имеет отношение	1	1
1218	тем и	1	1
1219	к большой	1	1
1220	фигурирует как	1	1
1221	доходит до	3	1
1222	также не	3	1
1223	землей то	1	1
1224	кроме этих	1	1
1225	магический характер	1	1
1226	потусторонний мир	2	1
1227	он приобретает	1	1
1228	в нее	1	1
1229	несколько ниже	1	1
1230	участвовать в	1	1
1231	по вопросу	1	1
1232	но тут	2	1
1233	родился в	1	1
1234	в иных	1	1
1235	на свое	2	1
1236	требует чтобы	1	1
1237	могла бы	1	1
1238	в загробном	1	1
1239	ни одной	2	1
1240	превратилась в	3	1
1241	другая форма	1	1
1242	сидят в	1	1
1243	не говорится	3	1
1244	он в	4	1
1245	не огонь	1	1
1246	уходят в	2	1
1247	все государство	2	1
1248	однако в	2	1
1249	и никогда	1	1
1250	мы выделим	1	1
1251	ноги и	2	1
1252	он встречается	1	1
1253	особенно ясно	1	1
1254	по другим	1	1
1255	это делает	1	1
1256	свойства и	1	1
1257	в доме	1	1
1258	одновременно в	1	1
1259	не значит	1	1
1260	но ничего	1	1
1261	вне этого	1	1
1262	же случай	1	1
1263	миром мы	1	1
1264	здесь ясно	1	1
1265	ей не	1	1
1266	особое внимание	1	1
1267	те кто	1	1
1268	время он	1	1
1269	которые были	1	1
1270	который был	1	1
1271	есть одна	1	1
1272	то место	1	1
1273	в пропасть	3	1
1274	независимо от	3	1
1275	задачи не	4	1
1276	он его	1	1
1277	герой не	4	1
1278	причем это	1	1
1279	каждого из	1	1
1280	до его	1	1
1281	мире как	1	1
1282	конечно у	1	1
1283	после боя	1	1
1284	находиться и	1	1
1285	небу и	1	1
1286	своего рода	7	1
1287	были бы	1	1
1288	наконец они	2	1
1289	на время	1	1
1290	особенности во	1	1
1291	и способность	1	1
1292	в сказках	4	1
1293	и возможно	1	1
1294	продолжают существовать	1	1
1295	вступить в	1	1
1296	мы увидели	1	1
1297	этого мотива	10	1
1298	и конечно	1	1
1299	в самый	1	1
1300	и свою	1	1
1301	знакомых нам	1	1
1302	известно что	3	1
1303	девушки как	1	1
1304	происходит этот	1	1
1305	которые он	1	1
1306	на связь	2	1
1307	и таинственного	1	1
1308	лишь только	1	1
1309	объявляют что	1	1
1310	и движения	1	1
