N	2gram	Voloshinov	Literetu
465	граница между	1	2
466	него в	1	2
467	в результате	9	2
468	является по	1	2
469	ценность и	1	2
470	для понимания	4	2
471	мы были	2	2
472	из двух	1	2
473	и другим	1	2
474	сознанием и	1	2
475	на эту	1	2
476	собой не	1	2
477	роль в	1	2
478	поскольку он	2	2
479	на активное	1	2
480	в это	1	2
481	мир и	1	2
482	в самый	1	2
483	так например	2	2
484	искусство и	2	2
485	на первый	2	2
486	определяется не	3	2
487	действительности в	2	2
488	в котором	6	2
489	принципиальное различие	1	2
490	человека не	1	2
491	языка в	17	2
492	это последнее	1	2
493	даже и	2	2
494	пор пока	2	2
495	слов но	1	2
496	этой связи	4	2
497	между двумя	4	2
498	не об	2	2
499	значительной степени	3	2
500	еще более	1	2
501	первого лица	1	2
502	второй половины	1	2
503	освободиться от	1	2
504	сказать что	7	2
505	друг для	1	2
506	в контексте	12	2
507	могло бы	1	2
508	быть в	2	2
509	слово не	1	2
510	тогда он	1	2
511	речь не	1	2
512	еще одна	1	2
513	тем более	3	2
514	и внешней	1	2
515	внутреннего мира	2	2
516	своему объекту	1	2
517	гораздо более	1	2
518	к нему	5	2
519	других как	1	2
520	лишь тогда	2	2
521	только не	1	2
522	на протяжении	2	2
523	как нам	1	2
524	это будет	2	2
525	внимание на	1	2
526	у каждого	1	2
527	и всегда	2	2
528	а и	1	2
529	в недрах	1	2
530	и сама	2	2
531	с другими	6	2
532	стремится к	2	2
533	и притом	1	2
534	но он	1	2
535	быть только	1	2
536	xviii века	1	2
537	за бортом	2	2
538	тому что	6	2
539	не остается	2	2
540	человек и	1	2
541	в живом	2	2
542	лишь на	6	2
543	человек в	1	2
544	которой она	2	2
545	сознания как	4	2
546	так сказать	19	2
547	же касается	2	2
548	а только	2	2
549	людей в	1	2
550	это тоже	1	2
551	слово как	6	2
552	бы в	4	2
553	не дремлет	1	2
554	остается в	2	2
555	если оно	2	2
556	превращаясь в	2	2
557	не означает	1	2
558	данный момент	2	2
559	в исторической	1	2
560	лишь при	2	2
561	нового времени	2	2
562	чтобы он	1	2
563	в работе	3	2
564	с какой	1	2
565	если б	2	2
566	бы они	2	2
567	социальной структурой	1	2
568	на нем	1	2
569	одно и	3	2
570	всех других	3	2
571	в школе	1	2
572	как человек	1	2
573	слова из	1	2
574	культуры и	2	2
575	друг другу	2	2
576	мыслится при	1	2
577	сознание есть	1	2
578	человека и	1	2
579	мысль в	1	2
580	в общем	1	2
581	бы быть	1	2
582	как система	11	2
583	и по	1	2
584	здесь мы	7	2
585	в него	1	2
586	случае это	2	2
587	и чужого	1	2
588	с идеей	1	2
589	и ее	4	2
590	к более	2	2
591	в статье	1	2
592	однако и	1	2
593	от сознания	1	2
594	та же	1	2
595	отношению ко	1	2
596	как с	2	2
597	индивидуального сознания	13	2
598	им как	2	2
599	переходит в	1	2
600	на почве	14	2
601	тогда когда	2	2
602	оно было	1	2
603	не идет	3	2
604	и при	3	2
605	была бы	1	2
606	что они	1	2
607	человек с	1	2
608	есть и	1	2
609	нашего времени	1	2
610	вообще индивидуальным	1	2
611	основная задача	2	2
612	для них	2	2
613	на заре	1	2
614	оно не	1	2
615	все то	1	2
616	которых и	1	2
617	есть лишь	2	2
618	значение в	5	2
619	не поддается	1	2
620	границу между	3	2
621	и будет	1	2
622	можно назвать	2	2
623	его кругозор	1	2
624	к его	4	2
625	с ними	5	2
626	при всех	1	2
627	и было	1	2
628	для друга	1	2
629	это и	3	2
630	он же	1	2
631	и более	6	2
632	а если	1	2
633	в становлении	3	2
634	в значительной	3	2
635	из этих	3	2
636	так чтобы	1	2
637	на основе	4	2
638	обойтись без	1	2
639	для нее	1	2
640	он как	1	2
641	в совершенно	2	2
642	вот уже	1	2
643	нет и	4	2
644	мог бы	2	2
645	то для	1	2
646	то она	1	2
647	отражения в	1	2
648	то как	2	2
649	художественным творчеством	1	2
650	культуры как	2	2
651	у них	2	2
652	чуть ли	2	2
653	жизни но	2	2
654	этом случае	3	2
655	ответ на	3	2
656	ничего абсолютно	1	2
657	бы на	2	2
658	себя самого	2	2
659	в русском	1	2
660	вождя в	1	2
661	этого сознания	2	2
662	ведь это	1	2
663	субъекта но	1	2
664	и всякое	4	2
665	и где	1	2
666	реакция на	2	2
667	в последнем	1	2
668	во внешнем	2	2
669	во внутренний	2	2
670	между собою	1	2
671	и без	1	2
672	есть в	1	2
673	субъект и	1	2
674	другом месте	1	2
675	при таком	1	2
676	и художественного	1	2
677	пока не	2	2
678	должен быть	2	2
679	общественной жизни	1	2
680	аудитории и	1	2
681	на единой	1	2
682	и самого	3	2
683	в таком	8	2
684	а как	7	2
685	творческий процесс	1	2
686	до тех	2	2
687	оно в	1	2
688	всю свою	1	2
689	жизни для	1	2
690	чистом виде	1	2
691	она не	2	2
692	его не	2	2
693	в акте	1	2
694	ни был	1	2
695	были нет	1	2
696	класса и	1	2
697	в нашей	1	2
698	к которой	1	2
699	в большинстве	7	2
700	последнее слово	1	2
701	со своими	1	2
702	оно должно	2	2
703	в понимании	2	2
704	что есть	1	2
705	только по	1	2
706	этом и	1	2
707	слова в	8	2
708	которое в	1	2
709	в эти	2	2
710	как целого	3	2
711	своей индивидуальности	2	2
712	на слово	1	2
713	в лице	1	2
714	совершается в	5	2
715	индивидуальности и	1	1
716	является в	5	1
717	существование это	1	1
718	этой проблеме	1	1
719	этого в	1	1
720	этого необходимо	1	1
721	а ты	1	1
722	со всем	1	1
723	язык а	1	1
724	только что	2	1
725	в последнее	1	1
726	и продукт	1	1
727	время она	1	1
728	и самому	1	1
729	в разрешении	2	1
730	познания и	1	1
731	того не	1	1
732	в определенное	1	1
733	без исключения	9	1
734	и другую	2	1
735	что делает	3	1
736	в ряде	1	1
737	становится массовым	1	1
738	быть уже	1	1
739	о них	1	1
740	которой в	1	1
741	строго говоря	1	1
742	мы получим	1	1
743	какой бы	4	1
744	что современная	2	1
745	мы это	2	1
746	с той	1	1
747	требует от	1	1
748	самое существо	1	1
749	не несет	1	1
750	своем качестве	1	1
751	у пушкина	1	1
752	что слово	5	1
753	отметим что	1	1
754	этом качестве	1	1
755	существования и	1	1
756	не стирается	1	1
757	установки на	1	1
758	ко всем	1	1
759	миром как	1	1
760	более или	3	1
761	но все	4	1
762	мы живем	1	1
763	ни одна	1	1
764	небо и	1	1
765	если и	1	1
766	естественно не	1	1
767	слова с	1	1
768	и требует	1	1
769	конститутивным моментом	2	1
770	и конечно	1	1
771	к другим	1	1
772	места и	1	1
773	имеет место	2	1
774	движется в	2	1
775	единого и	1	1
776	в собственном	2	1
777	их в	1	1
778	притом в	1	1
779	здесь происходит	2	1
780	что почти	1	1
781	рода эти	1	1
782	лица в	1	1
783	его что	1	1
784	человеческой речи	1	1
785	прочим и	1	1
786	за ней	1	1
787	где нам	1	1
788	является эстетическим	1	1
789	и по-своему	1	1
790	как только	1	1
791	двух направлений	3	1
792	всем его	1	1
793	связано с	3	1
794	всякого рода	1	1
795	и внутренний	1	1
796	в дальнейшем	3	1
797	с этим	6	1
798	природы в	1	1
799	при определенных	1	1
800	собою не	1	1
801	этой социальной	1	1
802	ответить на	1	1
803	на этой	6	1
804	у такого	2	1
805	при условии	1	1
806	родной речи	1	1
807	было в	1	1
808	не могли	1	1
809	чрезвычайно трудно	1	1
810	и взаимодействия	2	1
811	этой почве	4	1
812	не изнутри	1	1
813	его жизни	2	1
814	которой он	1	1
815	личность а	1	1
816	совершенно особое	1	1
817	на чужое	3	1
818	не чувствует	1	1
819	значимости в	1	1
820	говорящего как	3	1
821	нашего века	1	1
822	не достаточно	1	1
823	почти исключительно	2	1
824	знаковый материал	2	1
825	уже у	2	1
826	сказать изнутри	2	1
827	на ее	1	1
828	принадлежит этому	1	1
829	из их	1	1
830	переставая быть	1	1
831	приобретают для	1	1
832	уже было	1	1
833	формы так	1	1
834	нашем случае	1	1
835	но может	1	1
836	путь для	1	1
837	мы все	1	1
838	но они	2	1
839	последнем случае	1	1
840	может служить	1	1
841	общения и	5	1
842	каждое слово	2	1
843	все в	2	1
844	втором случае	1	1
845	в различных	1	1
846	и когда	1	1
847	существования но	1	1
848	является психологическим	1	1
849	конечно не	9	1
850	принадлежит не	1	1
851	и те	7	1
852	не что	2	1
853	исторический феномен	2	1
854	от той	1	1
855	от своей	1	1
856	самого начала	9	1
857	момента в	1	1
858	точке зрения	2	1
859	соприкасается с	1	1
860	и остается	1	1
861	и взаимодействие	1	1
862	дело и	1	1
863	стадии внешнего	1	1
864	утратит свой	1	1
865	его за	1	1
866	идеология то	1	1
867	переход от	4	1
868	т.д но	1	1
869	из всех	1	1
870	затем в	1	1
871	быть преодолена	1	1
872	рода деятельности	1	1
873	места для	1	1
874	такая же	2	1
875	языка как	26	1
876	на него	1	1
877	к которому	1	1
878	ибо жизнь	1	1
879	xviii веке	1	1
880	лишь поскольку	2	1
881	согласия и	1	1
882	без того	1	1
883	же слова	3	1
884	согласно воззрениям	1	1
885	в зависимости	2	1
886	не переставая	1	1
887	не умеет	1	1
888	это значит	1	1
889	во всякой	1	1
890	мной и	1	1
891	или полным	1	1
892	приближаются к	1	1
893	ведь все	2	1
894	на предмет	1	1
895	от них	1	1
896	в системе	3	1
897	где все	1	1
898	перед фактом	1	1
899	проходит через	1	1
900	начало и	1	1
901	было воплощено	1	1
902	но было	1	1
903	быть с	1	1
904	зрения говорящего	5	1
905	в человеческих	1	1
906	представить себе	1	1
907	как внутреннего	1	1
908	ее и	1	1
909	влияние на	3	1
910	его так	1	1
911	него как	2	1
912	то оно	1	1
913	землю и	1	1
914	здесь нет	2	1
915	но из	1	1
916	проблема речевых	2	1
917	как для	1	1
918	не принадлежит	1	1
919	в дневнике	1	1
920	об одном	2	1
921	но отнюдь	1	1
922	в стенах	1	1
923	в состоянии	1	1
924	мы знаем	7	1
925	мира прежде	1	1
926	и руки	2	1
927	до эпохи	1	1
928	и внешнего	5	1
929	в стиле	1	1
930	вещь которая	1	1
931	стороны или	1	1
932	в моей	1	1
933	случае идет	1	1
934	в образе	1	1
935	не внутри	2	1
936	находится в	1	1
937	внутренней и	1	1
938	совершается на	1	1
939	третьей части	2	1
940	опоры в	1	1
941	к абстрактной	1	1
942	в тот	2	1
943	к орудиям	1	1
944	многих отношениях	1	1
945	к определенному	1	1
946	в корне	6	1
947	иного рода	1	1
948	если есть	1	1
949	свет и	1	1
950	как реплика	1	1
951	процессе своего	1	1
952	и объективной	1	1
953	не была	1	1
954	как же	5	1
955	социальную среду	1	1
956	или не	1	1
957	внешнего но	1	1
958	в интересах	1	1
959	в которой	4	1
960	живет и	1	1
961	не о	1	1
962	по новым	1	1
963	прежде чем	1	1
964	на которое	2	1
965	внутренний диалог	1	1
966	современного человека	1	1
967	сущности только	1	1
968	как ближайшего	1	1
969	не нуждается	1	1
970	он их	1	1
971	преимущественно на	1	1
972	слова ведь	1	1
973	с самого	9	1
974	но для	4	1
975	место лишь	1	1
976	со свободой	1	1
977	ему то	1	1
978	между этими	2	1
979	на пути	1	1
980	по мере	6	1
981	этом последнем	2	1
982	речевой поток	1	1
983	в деле	1	1
984	стать и	1	1
985	между ними	6	1
986	также в	1	1
987	речевого общения	11	1
988	и иные	2	1
989	большинстве случаев	7	1
990	между прочим	1	1
991	рядом с	7	1
992	место и	1	1
993	от этого	3	1
994	текста но	1	1
995	должно было	2	1
996	которая со	1	1
997	и личность	1	1
998	о которых	1	1
999	в двух	4	1
1000	лишь для	4	1
1001	лишнего человека	2	1
1002	в смысле	11	1
1003	и всякого	1	1
1004	жизни вообще	1	1
1005	она становится	1	1
1006	в других	1	1
1007	сих пор	10	1
1008	вопроса о	1	1
1009	у каждой	1	1
1010	и мир	2	1
1011	же принадлежит	1	1
1012	какой степени	2	1
1013	в лучшем	1	1
1014	мы можем	6	1
1015	это вполне	2	1
1016	находит свое	1	1
1017	и быть	1	1
1018	есть деятельность	2	1
1019	системе и	1	1
1020	в устах	4	1
1021	это совершенно	1	1
1022	мы уже	7	1
1023	в наше	1	1
1024	рассматривает как	1	1
1025	все остальные	3	1
1026	еще только	2	1
1027	сознание становится	1	1
1028	природе своей	1	1
1029	том где	1	1
1030	с наукой	1	1
1031	с идеологическими	2	1
1032	говорить об	2	1
1033	в объективном	1	1
1034	в ответ	1	1
1035	переживаний и	1	1
1036	решительно и	1	1
1037	другом и	2	1
1038	оно и	2	1
1039	возможен лишь	1	1
1040	предшествующим и	1	1
1041	теории высказывания	2	1
1042	все может	1	1
1043	соединении с	1	1
1044	других людей	1	1
1045	в начальных	1	1
1046	между внутренним	4	1
1047	себя на	1	1
1048	лишь один	1	1
1049	является одним	2	1
1050	мыслительного процесса	1	1
1051	сами эти	1	1
1052	только но	2	1
1053	как автор	1	1
1054	своего права	1	1
1055	также не	1	1
1056	для наших	1	1
1057	совершенно справедливо	2	1
1058	из жизненных	1	1
1059	ведь как	1	1
1060	сведена к	2	1
1061	этого целого	1	1
1062	ту сторону	1	1
1063	стороны он	1	1
1064	тот или	2	1
1065	же самого	1	1
1066	только с	3	1
1067	события общения	1	1
1068	существовало в	1	1
1069	подход к	3	1
1070	но наоборот	1	1
1071	их к	1	1
1072	это делает	2	1
1073	приводят к	1	1
1074	в осуществлении	1	1
1075	вне этого	3	1
1076	т.е как	1	1
1077	которая на	1	1
1078	ней в	1	1
1079	его индивидуального	2	1
1080	внутренний мир	5	1
1081	в данный	2	1
1082	является общим	1	1
1083	ответственного и	1	1
1084	именно этой	1	1
1085	независимо от	3	1
1086	основе всех	1	1
1087	всех этих	2	1
1088	в какой-то	2	1
1089	очень важным	1	1
1090	в один	1	1
1091	и особенно	2	1
1092	одного и	9	1
1093	еще одно	1	1
1094	наше время	1	1
1095	мы видели	5	1
1096	в единство	4	1
1097	можно только	2	1
1098	нет а	1	1
1099	в кругу	1	1
1100	первую очередь	1	1
1101	формы не	1	1
1102	социальной жизни	3	1
1103	каждому из	1	1
1104	до сих	10	1
1105	и этот	2	1
1106	и здесь	9	1
1107	всем своим	1	1
1108	является здесь	1	1
1109	приближается к	1	1
1110	для русской	1	1
1111	котором не	1	1
1112	них в	1	1
1113	внутреннего и	4	1
1114	его из	3	1
1115	в основном	10	1
1116	с и	1	1
1117	становится знаком	2	1
1118	такое мы	1	1
1119	его с	1	1
1120	слово для	3	1
1121	за ними	1	1
1122	другого человека	1	1
1123	среду и	1	1
1124	что это	3	1
1125	чтобы стать	1	1
1126	ни единого	1	1
1127	литературных явлений	1	1
1128	проникает в	1	1
1129	нашем понимании	1	1
1130	в глубинах	1	1
1131	явление в	1	1
1132	его на	1	1
1133	от этой	1	1
1134	поэтому в	2	1
1135	воспринимающих и	1	1
1136	от общего	2	1
1137	все те	4	1
1138	бы между	1	1
1139	и делает	1	1
1140	него нет	1	1
1141	не могут	4	1
1142	произведение к	1	1
1143	менее чем	1	1
1144	социального взаимодействия	3	1
1145	творчества и	1	1
1146	внешним миром	2	1
1147	эпохи просвещения	1	1
1148	прямо к	1	1
1149	оказывается в	1	1
1150	собой и	1	1
1151	в материале	4	1
1152	в обратном	1	1
1153	однако мы	1	1
1154	смысла и	1	1
1155	в моем	1	1
1156	и последующим	1	1
1157	не выходит	1	1
1158	об идеологическом	1	1
1159	а вне	1	1
1160	наоборот как	1	1
1161	но вот	2	1
1162	мышления о	3	1
1163	одно слово	2	1
1164	этот тип	1	1
1165	не делает	2	1
1166	и действительно	4	1
1167	времени не	2	1
1168	в процессе	31	1
1169	с целым	1	1
1170	всякий иной	1	1
1171	как личность	1	1
1172	может стать	7	1
1173	в определенной	1	1
1174	подхода к	4	1
1175	момент и	2	1
1176	и так	2	1
1177	с собою	1	1
1178	состоит из	1	1
1179	отграничивается от	1	1
1180	от его	2	1
1181	что иное	1	1
1182	быстрее и	1	1
1183	установкой на	4	1
1184	от психологии	1	1
1185	ключом к	1	1
1186	ему и	1	1
1187	о котором	1	1
1188	зависимости от	4	1
1189	в известном	1	1
1190	друг от	1	1
1191	к другому	7	1
1192	языка на	1	1
1193	высказывание в	5	1
1194	слова о	4	1
1195	и определения	1	1
1196	материале данного	1	1
1197	работе над	1	1
1198	миром но	1	1
1199	к какой	1	1
1200	принадлежит ему	1	1
1201	только одно	1	1
1202	этом именно	1	1
1203	так уже	1	1
1204	важен лишь	1	1
1205	одним и	2	1
1206	всех подобных	2	1
1207	высказывание как	11	1
1208	в диалоге	1	1
1209	слова которое	1	1
1210	перейти в	1	1
1211	слова все	1	1
1212	отличается от	1	1
1213	языка и	28	1
1214	что мы	1	1
1215	совершенно иной	1	1
1216	в круг	1	1
1217	так между	1	1
1218	совпадает с	3	1
1219	высказывания и	11	1
1220	мы его	2	1
1221	в иной	1	1
1222	бы по	1	1
1223	чужого слова	8	1
1224	можно лишь	1	1
1225	слово которое	1	1
1226	значимость лишь	1	1
1227	если для	1	1
1228	в русле	1	1
1229	общения чтобы	1	1
1230	автора так	1	1
1231	наиболее глубокое	1	1
1232	самого автора	1	1
1233	выражения а	1	1
1234	нам для	1	1
1235	остается только	1	1
1236	в середине	1	1
1237	народа и	1	1
1238	именно на	3	1
1239	народов и	1	1
1240	и вся	2	1
1241	снова и	1	1
1242	высказывание и	2	1
1243	ощущается как	2	1
1244	они все	2	1
1245	на основании	1	1
1246	как проблема	1	1
1247	в мир	1	1
1248	целый ряд	3	1
1249	ни были	2	1
1250	она по	1	1
1251	времени и	1	1
1252	более и	2	1
1253	иным путем	1	1
1254	не ощущается	2	1
1255	превратилась в	1	1
1256	он есть	1	1
1257	лишь то	2	1
1258	процесс не	1	1
1259	себя от	2	1
1260	в каком	6	1
1261	образом не	1	1
1262	такая система	1	1
1263	без участия	1	1
1264	мере двух	1	1
1265	что здесь	1	1
1266	и там	1	1
1267	его если	1	1
1268	неба и	1	1
1269	ее не	1	1
1270	единственное и	1	1
1271	если мы	17	1
1272	сильнее он	1	1
1273	общий знаменатель	1	1
1274	первобытного человека	1	1
1275	и во	2	1
1276	принадлежит к	2	1
1277	этом однако	1	1
1278	значение имеет	2	1
1279	эти категории	2	1
1280	для изучения	1	1
1281	но именно	4	1
1282	за пределами	2	1
1283	это вечно	1	1
1284	только при	4	1
1285	именно то	1	1
1286	в определенном	2	1
1287	только здесь	2	1
1288	для всего	3	1
1289	в каждый	1	1
1290	и глубоким	1	1
1291	котором мы	1	1
1292	нам его	1	1
1293	на этот	3	1
1294	взаимодействия с	3	1
1295	капля в	1	1
