N	3gram	Vygotskiy_	Myslijsy
157	как в слове	1	3
158	заключается в том	13	3
159	столь же мало	1	3
160	и что только	1	3
161	что то же	1	3
162	именно то что	1	3
163	когда мы говорим	1	3
164	бы ни было	1	3
165	мы не в	1	3
166	не может стать	2	3
167	очевидно что если	1	3
168	слова то есть	2	3
169	потому что он	2	3
170	можно было бы	2	3
171	которые могут быть	1	3
172	в обществе и	1	3
173	же касается до	1	3
174	этой точки зрения	7	3
175	всякое понимание есть	1	3
176	языка то есть	1	3
177	мы увидим что	2	3
178	что же касается	1	3
179	что поэзия есть	1	3
180	даже тогда когда	1	2
181	самих по себе	1	2
182	а может быть	1	2
183	а можно только	1	2
184	которых мы не	1	2
185	но вместе с	1	2
186	о том как	1	2
187	чтобы понять что	1	2
188	если же мы	1	2
189	у нас в	1	2
190	чувственному образу или	1	2
191	в первый раз	2	2
192	и во всех	2	2
193	в чем состоит	1	2
194	бы не было	1	2
195	что само по	1	2
196	и не имеет	1	2
197	есть такая же	1	2
198	по тому что	1	2
199	на этом основании	1	2
200	только при помощи	2	2
201	то что она	1	2
202	что при таком	1	2
203	не только о	1	2
204	в сознании мы	1	2
205	том что по	2	2
206	есть прежде всего	1	2
207	не иначе как	1	2
208	мы должны будем	1	2
209	то или другое	1	2
210	и в других	1	2
211	же и в	1	2
212	бы и в	1	2
213	имеет дело с	2	2
214	и там где	1	2
215	состоит в том	3	2
216	только то что	2	2
217	то ни было	1	2
218	в буквальном смысле	1	2
219	со стороны формы	1	2
220	так же и	1	2
221	так как в	3	2
222	же самое что	2	2
223	и не может	2	2
224	мы имеем дело	1	2
225	и потому не	1	2
226	мы можем предположить	1	2
227	том случае когда	1	2
228	мы знаем только	1	2
229	того что она	1	2
230	мы не имеем	1	2
231	силу того что	3	2
232	друг к другу	1	2
233	для нас не	1	2
234	т д то	1	2
235	что даже тогда	1	2
236	случае если бы	1	2
237	вбирает в себя	1	2
238	в силу того	3	2
239	которые должны быть	1	2
240	разница только в	1	2
241	того что они	2	2
242	а не как	1	2
243	мысль что и	1	2
244	что в таком	2	2
245	похоже на то	1	2
246	в свое время	1	2
247	не потому что	2	2
248	мы не назовем	1	2
249	к тому чтобы	3	2
250	а следовательно и	1	2
251	того и другого	3	2
252	во внимание что	2	2
253	при этом не	2	2
254	из этих слов	2	2
255	иначе как в	2	2
256	то есть от	1	2
257	или что то	1	2
258	можно сравнить с	1	2
259	когда с увеличением	1	2
260	что я вижу	1	2
261	а потом уже	1	2
262	может быть объяснено	2	2
263	к чувственному образу	2	2
264	что человек есть	1	2
265	так же как	8	2
266	случае когда мы	1	2
267	тогда когда оно	1	2
268	не зависит от	1	2
269	в обратном отношении	1	2
270	что все эти	1	2
271	в тесном смысле	1	2
272	по тому как	1	2
273	и в каждом	1	2
274	художественное произведение есть	1	2
275	том случае если	2	2
276	так как при	1	2
277	и в произведении	1	2
278	для самого поэта	1	2
279	мы могли бы	1	2
280	бы только в	1	2
281	во всем этом	1	2
282	мы его не	1	2
283	не существует для	1	2
284	форма каждого из	2	1
285	тому же поводу	1	1
286	быть сведены к	1	1
287	хотел было набрать	1	1
288	скользит по поверхности	1	1
289	что в каждом	1	1
290	но то что	1	1
291	в самом деле	13	1
292	как во сне	2	1
293	мере в какой	1	1
294	свитай боже друге	1	1
295	с так как	1	1
296	как увидим ниже	1	1
297	и столь же	1	1
298	далее мы видели	1	1
299	бедняк хотел было	1	1
300	не может прийти	1	1
301	все одно окно	1	1
302	только в силу	1	1
303	содержания какое думалось	1	1
304	силе внутренней формы	1	1
305	мене зацрни то	1	1
306	человек не только	1	1
307	стихийно-разрушительное действие потока	1	1
308	том что все	1	1
309	унесла из сосуда	1	1
310	те же стихии	1	1
311	это легко заметить	1	1
312	незаслуженными потерями легко	1	1
313	вслед за этим	1	1
314	указывает на то	4	1
315	вызвать мысль об	1	1
316	конца мы не	1	1
317	и в этих	2	1
318	в той мере	1	1
319	творчества так и	1	1
320	слова а только	1	1
321	многое такое чего	1	1
322	то что он	1	1
323	бы так же	1	1
324	представляющая правосудие содержание	1	1
325	отношении разных слоев	1	1
326	на задний план	1	1
327	и так в	1	1
328	почудиться неумолимое стихийно-разрушительное	1	1
329	можем употребить более	1	1
330	самое разнообразное содержание	1	1
331	которого в сущности	1	1
332	это мраморная статуя	1	1
333	возбуждать самое разнообразное	1	1
334	нет ничего кроме	1	1
335	что если в	1	1
336	которое может быть	1	1
337	по сравнению с	3	1
338	создания темных людей	1	1
339	же что и	1	1
340	этом рассказе может	1	1
341	как при этом	1	1
342	а не другие	3	1
343	формах при чтении	1	1
344	но очевидно что	1	1
345	при этом что	1	1
346	что все это	2	1
347	как в трех	1	1
348	буквального смысла а	1	1
349	поэзия как и	1	1
350	потому что сами	1	1
351	образа в силе	1	1
352	того или другого	1	1
353	есть необходимое условие	1	1
354	психологической точки зрения	4	1
355	форма и содержание	1	1
356	д и т	1	1
357	вопль который вырывается	1	1
358	за объективное значение	1	1
359	том что сказано	1	1
360	людей и веков	1	1
361	имеет место только	1	1
362	заслуга художника не	1	1
363	самой своей природе	1	1
364	или понятию вместо	1	1
365	более обыкновенное выражение	1	1
366	и по поводу	1	1
367	смысла а ради	1	1
368	народного духа и	1	1
369	иначе направляет мысль	1	1
370	то что называют	2	1
371	только о том	2	1
372	сосуда его молоко	1	1
373	ее отличие от	1	1
374	его места в	1	1
375	научной идеи и	1	1
376	в том числе	1	1
377	но в таком	1	1
378	не могут иметь	1	1
379	а мене зацрни	1	1
380	внутренняя форма каждого	2	1
381	различаем в слове	1	1
382	как можно себе	1	1
383	т п хотя	1	1
384	таким образом те	1	1
385	так как другой	1	1
386	внешняя форма женщины	1	1
387	сволок может вызвать	1	1
388	у него в	1	1
389	во что бы	1	1
390	потому что она	2	1
391	имеет никакого значения	1	1
392	на вопрос о	1	1
393	опыт показывает что	1	1
394	и далее и	1	1
395	в силе внутренней	1	1
396	столько сколько нужно	1	1
397	это зависит от	1	1
398	что по самой	1	1
399	что в них	1	1
400	а не наоборот	1	1
401	что речь идет	2	1
402	возможны только в	2	1
403	тем что у	1	1
404	что поэтическое мышление	1	1
405	художественное значение во	1	1
406	это похоже на	1	1
407	к другу и	1	1
408	точек зрения и	1	1
409	в ней не	1	1
410	формы и содержания	2	1
411	с такими же	1	1
412	почему создания темных	1	1
413	и теперь как	1	1
414	мы знаем что	3	1
415	темных людей и	1	1
416	духовной жизни человека	1	1
417	искусства образ относится	1	1
418	таким образом это	1	1
419	в таком же	1	1
420	том что художественное	1	1
421	том и состоит	2	1
422	формы возбуждать самое	1	1
423	мы различаем в	1	1
424	забвением внутренней формы	1	1
425	что и для	1	1
426	не только из	3	1
427	не следует что	1	1
428	сказать что в	3	1
429	выражение именно идея	1	1
430	весами внутренняя форма	1	1
431	ложно только в	1	1
432	увеличением затруднений при	1	1
433	слова в этом	1	1
434	и состоит чтобы	1	1
435	легко заметить что	2	1
436	из груди невозвратными	1	1
437	бросается в глаза	1	1
438	чтобы убедиться в	1	1
439	не в большей	1	1
440	именно в силу	1	1
441	той и другой	1	1
442	этих слов иначе	1	1
443	искусства потому что	2	1
444	другой стороны и	2	1
445	зависят от того	1	1
446	начинается там где	3	1
447	целым рядом других	1	1
448	том числе и	1	1
449	что каждый человек	1	1
450	так бывает при	1	1
451	каждого из этих	2	1
452	поэтического произведения с	1	1
453	не само по	1	1
454	содержание скромная загадка	1	1
455	в нем так	1	1
456	как и всякая	1	1
457	а потому и	1	1
458	его частей то	1	1
459	в известной гибкости	1	1
460	каждое из них	2	1
461	глоток молока который	1	1
462	для самого субъекта	1	1
463	известный способ мышления	1	1
464	этим объясняется почему	1	1
465	в отличие от	4	1
466	одно окно двери	1	1
467	употребить более обыкновенное	1	1
468	деятельности и как	1	1
469	этого слова что	1	1
470	живут по целым	1	1
471	каже свитай боже	1	1
472	той мере в	1	1
473	объективное и субъективное	1	1
474	образом мы видим	1	1
475	к тому же	1	1
476	относится к содержанию	1	1
477	действие потока мировых	1	1
478	рассуждать таким образом	1	1
479	то ясно что	1	1
480	если будем рассуждать	1	1
481	не только на	1	1
482	потому что образ	1	1
483	так как это	1	1
484	есть не что	1	1
485	двери и сволок	2	1
486	об отношении разных	1	1
487	как если бы	1	1
488	за наше личное	1	1
489	из предыдущего мы	1	1
490	получает власть над	1	1
491	которая может быть	1	1
492	идеи и такое	1	1
493	произведении искусства образ	1	1
494	политической нравственной научной	1	1
495	том что она	5	1
496	одну и ту	1	1
497	чтобы убедиться что	1	1
498	в переводе на	1	1
499	думать говорит он	1	1
500	при этом как	2	1
501	не знаем но	1	1
502	образом это мраморная	1	1
503	был у него	1	1
504	при создании а	1	1
505	известной гибкости образа	1	1
506	все же оно	1	1
507	то что при	2	1
508	по этому поводу	3	1
509	должен бы был	1	1
510	что даже в	1	1
511	который вырывается из	1	1
512	вносит в нее	2	1
513	на деле не	1	1
514	т п но	1	1
515	то увидим что	1	1
516	понимание но очевидно	1	1
517	все же не	1	1
518	загадки а не	1	1
519	это однако не	1	1
520	и не дает	1	1
521	всех времен и	1	1
522	столетиям не ради	1	1
523	так и во	1	1
524	наше личное состояние	1	1
525	неумолимое стихийно-разрушительное действие	1	1
526	с психологической точки	3	1
527	веков могут сохранять	1	1
528	в одном случае	1	1
529	то прежде всего	1	1
530	тем которые мы	1	1
531	в каком он	1	1
532	мы думаем что	1	1
533	и которые поэтому	1	1
534	таким образом и	3	1
535	что у него	3	1
536	что на деле	1	1
537	нем так же	1	1
538	по самой своей	1	1
539	в чем заключается	1	1
540	скромная загадка одно	1	1
541	объясняется почему создания	1	1
542	для всех народов	1	1
543	каждой из этих	1	1
544	должны быть признаны	1	1
545	в слове представление	1	1
546	заключал в себе	1	1
547	из сосуда его	1	1
548	то ни стало	1	1
549	невозвратными и с	1	1
550	что разница между	1	1
551	можно найти в	1	1
552	без которого в	1	1
553	о предмете и	1	1
554	того что он	1	1
555	может быть содержанием	1	1
556	в этом суждении	1	1
557	что с одной	1	1
558	к этому что	1	1
559	от присоединения к	1	1
560	не ради своего	1	1
561	во времена высокого	1	1
562	как и теперь	1	1
563	понятию вместо содержание	1	1
564	искусства настает пора	1	1
565	каждом шагу в	1	1
566	слоев народа к	1	1
567	в художественном произведении	8	1
568	к тем же	1	1
569	значение слова при	1	1
570	человек то есть	1	1
571	в области психологии	1	1
572	нам что и	1	1
573	содержанию как в	1	1
574	мыслей и чувств	1	1
575	без следа унесла	1	1
576	хотя и не	2	1
577	т д и	1	1
578	и тем не	2	1
579	с тем же	1	1
580	того что при	1	1
581	быть возможно и	1	1
582	в самом художнике	1	1
583	сохранять свое художественное	1	1
584	его молоко и	1	1
585	лиц вопль который	1	1
586	самое понятие о	1	1
587	а ради того	1	1
588	если так то	1	1
589	и в другой	1	1
590	потерями легко ошибиться	1	1
591	правосудие содержание окажется	1	1
592	произведении искусства и	2	1
593	мы можем убедиться	1	1
594	еще до сих	1	1
595	очевидно что подобные	1	1
596	я вижу есть	1	1
597	мысль об отношении	1	1
598	такое же значение	1	1
599	будет ложно только	1	1
600	ему при создании	1	1
601	совершенно справедливо что	1	1
602	то что и	2	1
603	только в очень	1	1
604	как бедняк хотел	1	1
605	и в искусстве	1	1
606	воды из савы	1	1
607	чашке как волна	1	1
608	а вместе с	1	1
609	развести глоток молока	1	1
610	вместо содержание художественного	1	1
611	он сказал саво	1	1
612	к другому и	1	1
613	и ту же	1	1
614	то что по	1	1
615	таким образом все	2	1
616	если мы в	1	1
617	мраморная статуя внешняя	1	1
618	же роль что	1	1
619	а в известной	1	1
620	в область истории	1	1
621	с той же	1	1
622	исследование само по	1	1
623	со всеми остальными	2	1
624	содержание художественного произведения	1	1
625	загадка одно каже	1	1
626	и весами внутренняя	1	1
627	образу или понятию	1	1
628	в чем же	2	1
629	и вместе с	1	1
630	что подобные рассказы	1	1
631	ту же мысль	2	1
632	в этом рассказе	1	1
633	несмотря на все	4	1
634	женщины с мечом	1	1
635	мы различаем три	1	1
636	ту же роль	1	1
637	место только тогда	1	1
638	в это время	1	1
639	сказал саво саво	1	1
640	такой степени что	1	1
641	не дай боже	1	1
642	оно есть не	1	1
643	в такой степени	1	1
644	форма женщины с	1	1
645	рассказе как бедняк	1	1
646	нуждаются в объяснении	2	1
647	с но если	1	1
648	тот же предмет	1	1
649	окно двери и	2	1
650	что художественное произведение	1	1
651	будет найти их	1	1
652	не за наше	1	1
653	может быть совершенно	2	1
654	то есть как	2	1
655	и в процессе	3	1
656	бы если бы	2	1
657	человека то есть	1	1
658	искать не в	2	1
659	именно потому что	2	1
660	сами нуждаются в	2	1
661	этимологическое значение слова	1	1
662	потока мировых событий	1	1
663	рассказе может кому-нибудь	1	1
664	ближайшее этимологическое значение	1	1
665	и такое толкование	1	1
666	же ошибочно как	1	1
667	незамысловатом рассказе как	1	1
668	слов все это	1	1
669	у нас есть	1	1
670	иначе не было	1	1
671	прибавим к этому	1	1
672	во всем ее	1	1
673	целым столетиям не	1	1
674	те же самые	2	1
675	рассказы живут по	1	1
676	входящее в сознание	1	1
677	ключ ко всем	1	1
678	в настоящее время	2	1
679	содержание окажется что	1	1
680	внутренней формы возбуждать	1	1
681	так как мы	1	1
682	вложен этим объясняется	1	1
683	здесь мы имеем	1	1
684	тесном смысле этого	1	1
685	читателя или зрителя	1	1
686	него в чашке	1	1
687	молока который был	1	1
688	вырывается из груди	1	1
689	не так как	1	1
690	следующее место из	1	1
691	же значение как	1	1
692	это все равно	1	1
693	автор а в	1	1
694	и как он	2	1
695	эти понятия не	1	1
696	значение загадки а	1	1
697	своего буквального смысла	1	1
698	такое толкование будет	1	1
699	человек получает от	1	1
700	какое думалось ему	1	1
701	ради своего буквального	1	1
702	в незамысловатом рассказе	1	1
703	значение во времена	1	1
704	отличает ее от	1	1
705	восстановить в памяти	1	1
706	не имеет никакого	1	1
707	мы не воспринимаем	1	1
708	произведения можем употребить	1	1
709	думалось ему при	1	1
710	видели что в	1	1
711	он может быть	1	1
712	а если так	1	1
713	но совершенно ясно	1	1
714	того самого что	1	1
715	набрать воды из	1	1
716	мнимую вечность искусства	1	1
717	было бы доказать	1	1
718	и тем что	2	1
719	что в произведении	1	1
720	образ и представление	1	1
721	может кому-нибудь почудиться	1	1
722	внутреннюю форму и	1	1
723	по целым столетиям	1	1
724	молоко и как	1	1
725	может вызвать мысль	1	1
726	будем рассуждать таким	1	1
727	слове представление к	1	1
728	окажется что в	1	1
729	что бы то	1	1
730	он относится к	1	1
731	ни от какого	1	1
732	не может как	1	1
733	мечом и весами	1	1
734	если мы не	2	1
735	образ относится к	1	1
736	так как без	1	1
737	мы выдадим его	1	1
738	каже не дай	1	1
739	художественного произведения и	2	1
740	почему несмотря на	1	1
741	груди невозвратными и	1	1
742	ради того который	1	1
743	другой стороны в	1	1
744	и веков могут	1	1
745	до какой степени	1	1
746	потому что все	2	1
747	т п с	1	1
748	что мы имеем	1	1
749	но еще не	1	1
750	в поэтическом образе	1	1
751	что в сущности	1	1
752	смотрит на нее	1	1
753	одна из форм	1	1
754	что в сознании	1	1
755	разных слоев народа	1	1
756	выйти из круга	1	1
757	на мнимую вечность	1	1
758	что мы можем	1	1
759	если признать что	1	1
760	и каждое из	1	1
761	что оно есть	1	1
762	но опыт показывает	1	1
763	представление к чувственному	1	1
764	художника не в	1	1
765	художественного произведения но	1	1
766	том что и	1	1
767	упуская из виду	2	1
768	и сволок может	1	1
769	объективное значение загадки	1	1
770	это и не	1	1
771	было бы если	1	1
772	чтобы показать что	3	1
773	свое художественное значение	1	1
774	то это делается	1	1
775	таким образом как	1	1
776	потому что если	1	1
777	волна без следа	1	1
778	пор пока мы	2	1
779	художественного произведения можем	1	1
780	обыкновенное выражение именно	1	1
781	и не без	1	1
782	кому-нибудь почудиться неумолимое	1	1
783	в душевной жизни	1	1
784	с мечом и	1	1
785	как в процессе	1	1
786	другие столь же	1	1
787	пора когда с	1	1
788	на что не	1	1
789	боже друге каже	1	1
790	речь идет о	1	1
791	личное состояние возбужденное	1	1
792	следа унесла из	1	1
793	времен и народов	1	1
794	как волна без	1	1
795	нельзя представить себе	1	1
796	это не потому	1	1
797	выдадим его за	1	1
798	но не могу	1	1
799	в чашке как	1	1
800	могут быть сведены	1	1
801	кончает тем что	1	1
802	с увеличением затруднений	1	1
803	том чтобы показать	3	1
804	и может стать	1	1
805	как он сказал	1	1
806	себе а только	1	1
807	было бы так	1	1
808	же как и	2	1
809	одно каже свитай	1	1
810	что внешняя форма	1	1
811	все что есть	1	1
812	того чтобы сделать	1	1
813	могут сохранять свое	1	1
814	даже для таких	1	1
815	легко заметить при	1	1
816	а слово с	1	1
817	который был у	1	1
818	может быть сделано	1	1
819	и с личной	1	1
820	нет никакой возможности	1	1
821	несмотря на мнимую	1	1
822	том что мы	2	1
823	так же ошибочно	1	1
824	к сознанию необходимости	1	1
825	народу то или	1	1
826	зацрни то есть	1	1
827	тогда когда он	1	1
828	самой по себе	1	1
829	с личной точки	1	1
830	саво саво себе	1	1
831	саво себе не	1	1
832	ясно что и	2	1
833	друге каже не	1	1
834	всего того что	1	1
835	и в той	1	1
836	разнообразное содержание скромная	1	1
837	никогда не может	3	1
838	такой взгляд на	1	1
839	том что при	1	1
840	одного образа в	1	1
841	оба эти направления	1	1
842	когда мы выдадим	1	1
843	а не за	1	1
844	чувства и в	1	1
845	найти их если	1	1
846	может быть искусственно	1	1
847	нравственной научной идеи	1	1
848	имеет в виду	3	1
849	статуя внешняя форма	1	1
850	привело к тому	1	1
851	их если будем	1	1
852	и вслед за	1	1
853	в чем именно	1	1
854	отдельных лиц вопль	1	1
855	гибкости образа в	1	1
856	не принадлежат к	1	1
857	вижу есть для	1	1
858	и главным образом	1	1
859	толкование будет ложно	1	1
860	затруднений при понимании	1	1
861	его за объективное	1	1
862	вечность искусства настает	1	1
863	то что они	1	1
864	точки зрения и	1	1
865	тому как мы	1	1
866	было набрать воды	1	1
867	слово которое является	1	1
868	по тому же	2	1
869	дело не в	1	1
870	то должно быть	1	1
871	и в поэзии	2	1
872	потому что с	1	1
873	то что все	1	1
874	что мы непосредственно	1	1
875	следующее то что	1	1
876	должно быть возможно	1	1
877	и что гораздо	1	1
878	мы непосредственно не	1	1
879	настает пора когда	1	1
880	того факта что	1	1
881	к содержанию как	1	1
882	только сказать что	1	1
883	имеем дело с	1	1
884	и так как	4	1
885	создании а в	1	1
886	слов иначе направляет	1	1
887	подобные рассказы живут	1	1
888	было бы сказать	1	1
