N	2gram	Vygotskiy_	RusskieA
699	в центре	2	1
700	еще раз	1	1
701	и очень	1	1
702	еще более	1	1
703	только что	7	1
704	никаких сомнений	2	1
705	до самого	1	1
706	из всех	5	1
707	же тенденцией	1	1
708	думается что	1	1
709	это обычно	2	1
710	видов и	1	1
711	больше она	1	1
712	они у	1	1
713	те же	1	1
714	что дает	1	1
715	направлений в	2	1
716	не являются	1	1
717	внутри которой	1	1
718	исключена возможность	2	1
719	случае он	1	1
720	быть может	1	1
721	по мере	10	1
722	исторического развития	3	1
723	как таковых	1	1
724	сохранения и	1	1
725	иначе чем	3	1
726	переходит к	4	1
727	заключалось в	1	1
728	границы между	2	1
729	в предыдущей	1	1
730	это должно	1	1
731	в первом	6	1
732	мы начнем	1	1
733	сделать некоторые	1	1
734	и различные	1	1
735	во взаимной	1	1
736	на общий	1	1
737	каким образом	3	1
738	напомнить о	1	1
739	происходит не	1	1
740	которые она	1	1
741	значении и	1	1
742	мы и	5	1
743	чем их	1	1
744	от необходимости	1	1
745	развития но	1	1
746	и должен	1	1
747	его на	1	1
748	при различных	2	1
749	в собственном	4	1
750	всегда в	2	1
751	одновременно и	3	1
752	ними никогда	1	1
753	зависят от	2	1
754	весь ход	1	1
755	но у	1	1
756	а нечто	1	1
757	по своим	2	1
758	живой и	1	1
759	в иной	2	1
760	одеянием не	1	1
761	встал на	1	1
762	более как	1	1
763	начнем с	1	1
764	обращение к	1	1
765	не удается	1	1
766	эта точка	1	1
767	заключение что	1	1
768	тот не	1	1
769	и того	3	1
770	нам не	1	1
771	одного и	3	1
772	совершенно ином	1	1
773	кто-либо из	1	1
774	в первую	3	1
775	это с	2	1
776	не непосредственно	1	1
777	не могли	5	1
778	да все	1	1
779	по тем	3	1
780	которой он	2	1
781	той и	3	1
782	играют никакой	1	1
783	что всякое	2	1
784	это несомненно	1	1
785	этом мы	1	1
786	это делается	3	1
787	в другом	3	1
788	стоят в	2	1
789	являются не	1	1
790	случае она	1	1
791	если изучить	1	1
792	мы очень	1	1
793	иметь и	1	1
794	с трудом	1	1
795	любое другое	1	1
796	поэтому мы	5	1
797	понятия так	5	1
798	которых является	1	1
799	представлением о	1	1
800	идет по	3	1
801	за собой	1	1
802	точно так	3	1
803	но имеют	1	1
804	на пути	1	1
805	приходит к	1	1
806	значение чем	1	1
807	заслуживает доверия	1	1
808	говорит что	3	1
809	имеют первостепенное	1	1
810	и одно	1	1
811	работ и	1	1
812	самого понятия	1	1
813	в игру	1	1
814	своем значении	2	1
815	значительной степени	1	1
816	привела к	1	1
817	с общей	1	1
818	сделать вывод	2	1
819	имелось в	1	1
820	той которая	1	1
821	всего этого	1	1
822	но этот	2	1
823	не приходится	1	1
824	других что	1	1
825	ни одного	1	1
826	мы приводили	2	1
827	и мышления	2	1
828	связи которые	1	1
829	ней с	1	1
830	установить что	4	1
831	детей с	1	1
832	ее но	1	1
833	нас на	2	1
834	наряду с	2	1
835	ее как	2	1
836	они должны	1	1
837	а только	2	1
838	игру в	1	1
839	такая же	1	1
840	к которому	3	1
841	с этими	1	1
842	на которого	1	1
843	все время	3	1
844	отсюда возникает	1	1
845	без которой	1	1
846	если эта	1	1
847	она может	2	1
848	потребности в	1	1
849	если присмотреться	1	1
850	в отдельных	1	1
851	эти по	1	1
852	не мог	2	1
853	к ее	1	1
854	того же	7	1
855	этом же	1	1
856	чем это	5	1
857	если верно	1	1
858	то о	5	1
859	и становится	1	1
860	едва ли	5	1
861	образом на	1	1
862	гораздо более	4	1
863	каждую из	1	1
864	которой эти	1	1
865	ближе к	2	1
866	представить себе	5	1
867	даже если	2	1
868	и оба	1	1
869	она представляет	4	1
870	чтобы это	1	1
871	которой оно	1	1
872	и мы	1	1
873	в научной	1	1
874	для дальнейшего	1	1
875	хотелось бы	1	1
876	будут действовать	1	1
877	о двух	1	1
878	своему содержанию	1	1
879	в состоянии	4	1
880	что уже	2	1
881	в раннем	3	1
882	однако задача	1	1
883	близких и	1	1
884	из того	7	1
885	и цели	1	1
886	сильнее чем	1	1
887	союзов и	1	1
888	такой мысли	1	1
889	и пришла	2	1
890	и правильным	1	1
891	на этих	2	1
892	если обратиться	1	1
893	обратил внимание	1	1
894	аналогии с	1	1
895	и сама	1	1
896	они в	1	1
897	это слово	1	1
898	они будут	2	1
899	по типу	2	1
900	установить и	1	1
901	и развитие	1	1
902	смысле надо	1	1
903	тем больше	1	1
904	нового и	1	1
905	в результате	3	1
906	не знает	3	1
907	как видно	1	1
908	прежде чем	3	1
909	ее развития	2	1
910	что его	2	1
911	вопрос надо	1	1
912	что за	1	1
913	по аналогии	1	1
914	что связь	1	1
915	что не	2	1
916	но для	2	1
917	и своего	2	1
918	на путь	1	1
919	которые еще	1	1
920	к сожалению	1	1
921	время как	7	1
922	в установлении	1	1
923	по одному	1	1
924	из чего	1	1
925	не есть	4	1
926	рядом с	2	1
927	поводу в	1	1
928	выводы и	1	1
929	и характер	1	1
930	в ряду	3	1
931	так сказать	1	1
932	в употреблении	1	1
933	лежит не	1	1
934	не представляет	3	1
935	и жизнь	1	1
936	из записей	1	1
937	представляется нам	3	1
938	сравнение этих	1	1
939	отличается тем	1	1
940	и смысле	1	1
941	себе и	2	1
942	в сторону	1	1
943	его значение	2	1
944	а другой	2	1
945	значение подобно	1	1
946	совместно а	1	1
947	вопроса о	2	1
948	а потом	1	1
949	верно что	2	1
950	остается в	2	1
951	всей их	1	1
952	или за	1	1
953	выражение в	6	1
954	для его	2	1
955	известно также	1	1
956	и значит	1	1
957	пор в	1	1
958	ему в	1	1
959	центральный момент	1	1
960	а следовательно	1	1
961	очень часто	2	1
962	мы говорили	3	1
963	удовлетворительное объяснение	1	1
964	значения что	1	1
965	м и	1	1
966	эти слова	1	1
967	происходит на	1	1
968	по пути	1	1
969	рост и	1	1
970	не играют	2	1
971	это объясняет	1	1
972	уже к	1	1
973	объясняется и	1	1
974	собой только	1	1
975	с живыми	1	1
976	в случае	5	1
977	исследование имеет	1	1
978	этого взгляда	1	1
979	необходимо было	1	1
980	есть случаи	1	1
981	если же	2	1
982	должны быть	5	1
983	другим в	1	1
984	всех других	1	1
985	к звукам	1	1
986	вещь в	1	1
987	при такой	1	1
988	чем больше	1	1
989	в среду	1	1
990	один раз	4	1
991	не могла	2	1
992	время когда	1	1
993	почти всегда	3	1
994	к кому	1	1
995	по своей	12	1
996	в нее	1	1
997	позже и	1	1
998	сослаться на	1	1
999	не путем	2	1
1000	верно и	1	1
1001	вопрос можно	1	1
1002	не раз	2	1
1003	к первому	1	1
1004	он в	1	1
1005	заставляет думать	1	1
1006	что во	1	1
1007	оно имеет	2	1
1008	о его	3	1
1009	приводят к	2	1
1010	но ее	1	1
1011	более поздней	1	1
1012	в первой	3	1
1013	сам видел	1	1
1014	и есть	4	1
1015	с которым	1	1
1016	необходимо чтобы	2	1
1017	деле это	1	1
1018	через их	1	1
1019	на некоторое	1	1
1020	основываясь на	1	1
1021	представление об	1	1
1022	слова как	5	1
1023	легче всего	1	1
1024	также мир	1	1
1025	он полагает	1	1
1026	причем это	1	1
1027	же цель	1	1
1028	пришел к	1	1
1029	следовательно не	2	1
1030	себя но	2	1
1031	всем другим	1	1
1032	с полной	1	1
1033	первую очередь	3	1
1034	прямо и	4	1
1035	собственном смысле	4	1
1036	во втором	5	1
1037	закономерности в	1	1
1038	от до	1	1
1039	отличие но	1	1
1040	как одна	1	1
1041	самих себя	1	1
1042	по форме	1	1
1043	в углу	1	1
1044	более ясным	1	1
1045	н и	1	1
1046	почти не	1	1
1047	и который	1	1
1048	другой а	1	1
1049	которых мы	5	1
1050	вопрос который	1	1
1051	для себя	24	1
1052	оно было	1	1
1053	процессы которые	1	1
1054	впрочем в	1	1
1055	мы получаем	1	1
1056	следовательно здесь	1	1
1057	как особую	1	1
1058	природе и	2	1
1059	никак не	5	1
1060	котором в	1	1
1061	сам по	2	1
1062	здесь он	1	1
1063	рассказывается о	1	1
1064	одном и	4	1
1065	этих же	1	1
1066	равным образом	1	1
1067	от общего	2	1
1068	в работах	2	1
1069	несколько человек	1	1
1070	ни в	3	1
1071	всякой связи	1	1
1072	но этого	1	1
1073	которых наиболее	1	1
1074	это есть	6	1
1075	на известный	1	1
1076	их анализ	1	1
1077	не могут	9	1
1078	пытался изучить	1	1
1079	со всеми	2	1
1080	если не	1	1
1081	который показывает	1	1
1082	до этого	1	1
1083	которое как	1	1
1084	в среднем	1	1
1085	ни о	1	1
1086	указания и	1	1
1087	было известно	1	1
1088	месте и	1	1
1089	мы остановимся	4	1
1090	как при	1	1
1091	нет он	1	1
1092	столом и	1	1
1093	на месте	1	1
1094	или наоборот	1	1
1095	известные в	1	1
1096	теснейшим образом	1	1
1097	к разным	1	1
1098	был свидетелем	1	1
1099	к которым	1	1
1100	непосредственно а	1	1
1101	слово к	1	1
1102	возвращение к	1	1
1103	может стать	2	1
1104	для каждого	2	1
1105	меньшей мере	3	1
1106	которые могут	1	1
1107	каким-то образом	1	1
1108	в современной	2	1
1109	которого является	1	1
1110	состоит из	1	1
1111	и просто	1	1
1112	оказалось что	1	1
1113	явлений и	1	1
1114	о котором	1	1
1115	зависимости от	6	1
1116	не до	2	1
1117	они говорят	2	1
1118	из которого	3	1
1119	это составляет	1	1
1120	всей своей	1	1
1121	говорят об	1	1
1122	года и	1	1
1123	то здесь	1	1
1124	в любой	2	1
1125	случае как	1	1
1126	они по	1	1
1127	такое положение	1	1
1128	превратилось в	1	1
1129	который он	1	1
1130	только разницей	1	1
1131	еще и	1	1
1132	бы с	2	1
1133	другое слово	1	1
1134	что мы	14	1
1135	в очень	1	1
1136	в слово	1	1
1137	совпадает с	5	1
1138	на той	1	1
1139	что самое	1	1
1140	в значительной	3	1
1141	на том	2	1
1142	значение этого	2	1
1143	наконец в	3	1
1144	слова совершенно	2	1
1145	это все	1	1
1146	по значению	1	1
1147	значению слова	1	1
1148	внимание на	4	1
1149	может произойти	1	1
1150	хотя это	2	1
1151	самого главного	1	1
1152	объяснить ее	1	1
1153	наиболее полно	1	1
1154	вопрос был	1	1
1155	в значении	2	1
1156	находящихся в	1	1
1157	отношении к	4	1
1158	о своем	2	1
1159	от других	1	1
1160	внимания на	1	1
1161	не потому	1	1
1162	слова с	5	1
1163	и целый	1	1
1164	в совершенно	3	1
1165	в истории	1	1
1166	и находит	1	1
1167	при помощи	1	1
1168	не раньше	1	1
1169	знаем что	3	1
1170	себя от	2	1
1171	в каком	2	1
1172	еще один	2	1
1173	а во	1	1
1174	сравнительное исследование	1	1
1175	в силе	2	1
1176	силу но	1	1
1177	известно в	1	1
1178	затем уже	1	1
1179	на более	1	1
1180	их нельзя	1	1
1181	их значение	1	1
1182	чтобы сохранить	1	1
1183	в точности	1	1
1184	слово с	1	1
1185	без всякого	2	1
1186	в данной	1	1
1187	этого нет	1	1
1188	ее не	1	1
1189	изучение этих	1	1
1190	тем же	8	1
1191	мог бы	6	1
1192	принадлежит к	2	1
1193	одной из	4	1
1194	что я	1	1
1195	скрывается в	1	1
1196	из первых	1	1
1197	в чистый	1	1
1198	только при	1	1
1199	в сознании	11	1
1200	он может	1	1
1201	изучаемых нами	1	1
1202	мышление в	1	1
1203	свою силу	4	1
1204	этого же	1	1
1205	то как	3	1
1206	огонь в	1	1
1207	только потому	3	1
1208	очень большом	1	1
1209	дает в	1	1
1210	в самой	3	1
1211	собой то	1	1
1212	только о	3	1
1213	дальнейшего развития	1	1
1214	точку зрения	4	1
1215	оторванное от	1	1
1216	в м	2	1
1217	работе мы	1	1
1218	часто и	1	1
1219	сомнения в	2	1
1220	обратиться к	1	1
1221	и том	3	1
1222	что одинаково	1	1
1223	как раз	6	1
1224	речь это	1	1
1225	выше о	1	1
1226	вокруг которого	1	1
1227	уже с	1	1
1228	неправильно рассматривать	1	1
1229	быть продолжена	1	1
1230	в любви	2	1
1231	форм и	5	1
1232	развития развитие	1	1
1233	и иначе	2	1
1234	ничем не	1	1
1235	может не	1	1
1236	вперед и	1	1
1237	нему и	1	1
1238	борьба и	1	1
1239	оно приводит	1	1
1240	зависит от	3	1
1241	это часто	1	1
1242	и свойства	1	1
1243	той только	1	1
1244	а это	2	1
1245	он и	1	1
1246	и новое	1	1
1247	в литературе	1	1
1248	оставляют сомнения	1	1
1249	о нем	1	1
1250	имеет совершенно	3	1
1251	видеть в	1	1
1252	рассматривать эти	1	1
1253	и смысловая	1	1
1254	как представление	1	1
1255	на одной	2	1
1256	же случае	1	1
1257	вытекающее из	1	1
1258	чтобы ее	1	1
1259	смысле этого	4	1
1260	как нечто	1	1
1261	представлять себе	1	1
1262	более широким	1	1
1263	происхождении и	1	1
1264	но с	4	1
1265	рассматривались как	1	1
1266	новой и	1	1
1267	что к	1	1
1268	как этот	1	1
1269	и которая	1	1
1270	все вместе	1	1
1271	значению и	2	1
1272	можем проследить	1	1
1273	затем к	1	1
1274	вообще не	6	1
1275	только два	1	1
1276	сама по	1	1
1277	более что	1	1
1278	при исследовании	2	1
1279	этому типу	1	1
1280	как она	6	1
1281	от слова	7	1
1282	надо изучить	1	1
1283	но по	1	1
1284	эту точку	2	1
1285	резко и	2	1
1286	говорят о	1	1
1287	можно выразить	1	1
1288	является не	4	1
1289	при таком	2	1
1290	ли не	3	1
1291	до следующего	1	1
1292	и могут	2	1
1293	этого вопроса	3	1
1294	в такой	6	1
1295	остановимся на	1	1
1296	не оставляют	1	1
1297	менее эти	1	1
1298	те из	1	1
1299	и оно	1	1
1300	это было	2	1
1301	в мешок	1	1
1302	в каждой	4	1
1303	и самой	1	1
1304	и таким	1	1
1305	еще с	1	1
1306	в меру	9	1
