N	2gram	Bakhtin_Pr	formyVre
299	мы видим	2	6
300	не могут	4	6
301	рабле и	2	6
302	в которых	2	6
303	друг от	2	6
304	своей жизни	3	6
305	не является	1	6
306	смерти и	4	6
307	лежат в	1	6
308	слова и	5	6
309	литературы в	4	6
310	в последующей	1	6
311	имеем в	3	6
312	нет и	3	6
313	еще вернемся	4	6
314	значение имеет	2	6
315	одной из	6	6
316	все они	2	6
317	мы не	7	6
318	на развитие	1	6
319	в широком	2	6
320	мы находим	8	6
321	от друга	2	6
322	в присутствии	1	6
323	но эта	2	6
324	в эпоху	12	6
325	особенно в	7	6
326	уже сказали	2	6
327	встречи в	1	6
328	самой жизни	2	6
329	есть и	4	6
330	в начале	2	6
331	пространства и	1	6
332	могло быть	1	6
333	есть не	1	6
334	античной почве	1	6
335	событий и	2	6
336	более того	9	6
337	новое и	1	5
338	нет здесь	1	5
339	мы и	4	5
340	вообще не	1	5
341	с этой	1	5
342	о чем	2	5
343	тем что	2	5
344	в своей	5	5
345	почти все	1	5
346	понятно что	1	5
347	было и	1	5
348	во все	5	5
349	хотя бы	6	5
350	всем этим	2	5
351	только на	3	5
352	но они	5	5
353	всего этого	4	5
354	в средние	11	5
355	главных героев	1	5
356	что все	3	5
357	точка зрения	1	5
358	на свет	1	5
359	по преимуществу	1	5
360	вполне понятно	2	5
361	и через	5	5
362	xix века	2	5
363	с другими	6	5
364	быть только	2	5
365	как его	2	5
366	человек в	2	5
367	следовательно и	2	5
368	от этого	1	5
369	в смысле	2	5
370	той или	2	5
371	и пространства	2	5
372	биографическое время	3	5
373	как человек	2	5
374	так что	1	5
375	одно и	1	5
376	и является	1	5
377	большое значение	1	5
378	по своей	12	5
379	в этой	3	5
380	семейного романа	1	5
381	протяжении всего	1	5
382	и от	4	5
383	мы будем	3	5
384	чаще всего	1	5
385	там где	3	5
386	второго типа	1	5
387	здесь же	1	5
388	в него	4	5
389	в какой-то	5	5
390	самим собою	6	5
391	плутовского романа	1	5
392	мире и	2	5
393	мы встречаем	1	5
394	что они	2	5
395	романа и	4	5
396	и смех	1	5
397	не на	1	5
398	конечно и	7	5
399	и они	4	5
400	с ними	2	5
401	далеко не	4	5
402	они не	5	5
403	не имеет	1	5
404	да и	3	5
405	последующие эпохи	2	5
406	вернемся к	1	5
407	но здесь	2	5
408	здесь дается	1	5
409	этих романов	1	5
410	пространстве и	1	5
411	и уже	2	5
412	той же	6	5
413	произведения и	1	5
414	он может	2	5
415	эпохи возрождения	7	5
416	почти вовсе	7	5
417	при изображении	2	5
418	ничем не	3	5
419	характер носит	1	5
420	сочетается с	4	5
421	романа но	3	5
422	мы имеем	4	5
423	но на	2	5
424	или в	7	5
425	общества и	1	5
426	об этом	3	5
427	и вообще	3	5
428	например у	3	5
429	специфической логикой	2	5
430	и почти	3	5
431	и ни	1	5
432	здесь это	1	5
433	конце романа	2	5
434	нового времени	8	5
435	стороны и	1	5
436	со смехом	2	5
437	или как	1	5
438	числе и	13	5
439	бы он	1	5
440	мы наблюдаем	4	4
441	во всем	5	4
442	от него	3	4
443	же и	1	4
444	см например	2	4
445	даже в	3	4
446	а затем	5	4
447	не являются	1	4
448	другой стороны	3	4
449	как если	1	4
450	по себе	3	4
451	в своих	4	4
452	равно как	1	4
453	из самых	3	4
454	или на	3	4
455	в корне	1	4
456	его на	1	4
457	в одно	1	4
458	где она	1	4
459	у достоевского	30	4
460	жизни на	2	4
461	и смерти	3	4
462	и образ	1	4
463	и со	1	4
464	при всей	3	4
465	европейского романа	3	4
466	в данном	1	4
467	моменты и	1	4
468	раз и	2	4
469	он был	1	4
470	в другом	1	4
471	существенное значение	3	4
472	людей и	6	4
473	в эпосе	1	4
474	по отношению	6	4
475	не становится	1	4
476	вопросу о	1	4
477	чтобы они	1	4
478	затем в	2	4
479	а следовательно	2	4
480	жизни как	4	4
481	не был	3	4
482	проходит через	1	4
483	все в	3	4
484	переходим к	1	4
485	загробном мире	1	4
486	жизни так	1	4
487	несмотря на	3	4
488	проявляется в	4	4
489	судьбы и	1	4
490	к жизни	2	4
491	чем в	2	4
492	прежде чем	2	4
493	что не	1	4
494	между этими	2	4
495	о которых	2	4
496	к вопросу	1	4
497	себе и	2	4
498	в чем	1	4
499	на площади	7	4
500	именно как	3	4
501	видения и	3	4
502	средние века	12	4
503	уже указывали	1	4
504	античной литературы	1	4
505	в новое	4	4
506	друг другу	1	4
507	в один	3	4
508	и вот	1	4
509	даны в	1	4
510	по всем	1	4
511	в последнем	1	4
512	оно было	1	4
513	и при	2	4
514	связей с	1	4
515	мы здесь	4	4
516	эту жизнь	1	4
517	из того	1	4
518	его но	1	4
519	для них	2	4
520	их и	1	4
521	что он	6	4
522	дело идет	1	4
523	отчасти и	4	4
524	быть конечно	1	4
525	авантюрного романа	3	4
526	перед нами	17	4
527	это и	1	4
528	и более	3	4
529	языка и	1	4
530	своей собственной	1	4
531	и т.д	5	4
532	важное значение	2	4
533	такие моменты	1	4
534	же самое	1	4
535	нем нет	3	4
536	принадлежит к	1	4
537	бытовой жизни	1	4
538	всяком случае	1	4
539	друг друга	7	4
540	часто и	1	4
541	формы и	3	4
542	они были	1	4
543	с исключительной	1	4
544	всего того	1	4
545	и историческом	1	4
546	связан с	2	4
547	этом случае	1	4
548	не для	1	4
549	бы на	1	4
550	жизни поэтому	1	4
551	в точках	1	4
552	как у	5	4
553	у нас	2	4
554	все равно	6	4
555	раз в	2	4
556	века и	6	4
557	у толстого	1	4
558	как она	1	4
559	так в	1	4
560	со своей	2	4
561	войти в	3	4
562	на его	4	4
563	в одной	4	4
564	тем более	2	4
565	связаны с	3	4
566	новое отношение	3	4
567	и тех	1	4
568	мы должны	4	4
569	быть и	2	4
570	как он	4	4
571	лишь как	1	4
572	его целом	1	4
573	с большой	3	4
574	и о	3	4
575	включает в	1	4
576	и совершенно	3	4
577	мы сказали	4	4
578	человеческой природы	1	4
579	существенную роль	1	3
580	с которыми	1	3
581	в центре	4	3
582	к другу	1	3
583	точном смысле	1	3
584	у петрония	3	3
585	тому что	1	3
586	из всех	1	3
587	говорили в	2	3
588	они уже	1	3
589	строго говоря	2	3
590	всех ее	1	3
591	важный момент	1	3
592	далее в	1	3
593	дается в	1	3
594	значение они	1	3
595	по мере	3	3
596	и которые	2	3
597	элементы в	2	3
598	жизнь в	4	3
599	все моменты	1	3
600	этих романах	1	3
601	прямо сказать	1	3
602	смерть как	1	3
603	в соответствии	3	3
604	в более	5	3
605	существенное влияние	2	3
606	в точном	1	3
607	но мы	1	3
608	культуры в	1	3
609	на материале	1	3
610	моменты в	1	3
611	всякого рода	3	3
612	и оформления	1	3
613	и отчасти	2	3
614	здесь конечно	5	3
615	не могли	2	3
616	вопрос о	1	3
617	мы увидим	1	3
618	начиная от	1	3
619	и художественного	1	3
620	вот почему	1	3
621	она еще	1	3
622	ее по	1	3
623	у стерна	1	3
624	углом зрения	4	3
625	самого начала	5	3
626	и еще	2	3
627	как на	1	3
628	сохраняется в	1	3
629	находится в	1	3
630	с этими	1	3
631	в зависимости	3	3
632	все время	2	3
633	и вступает	1	3
634	в царстве	2	3
635	этот образ	2	3
636	эпоху возрождения	6	3
637	здесь эта	2	3
638	и совершается	1	3
639	человек не	1	3
640	в заключение	4	3
641	сами герои	1	3
642	нам важно	1	3
643	на почве	1	3
644	и весь	1	3
645	явления как	1	3
646	смех и	2	3
647	других жанров	1	3
648	внимание на	1	3
649	узком смысле	1	3
650	золотом осле	1	3
651	имеется и	1	3
652	как нет	1	3
653	как можно	1	3
654	на разных	1	3
655	литературе и	1	3
656	же как	1	3
657	на земле	14	3
658	одна из	9	3
659	вернемся в	2	3
660	и характер	2	3
661	удельный вес	2	3
662	того и	3	3
663	и жизнь	2	3
664	в двух	3	3
665	на границе	4	3
666	благодаря своему	1	3
667	под влиянием	1	3
668	бы в	2	3
669	же характер	1	3
670	связь с	4	3
671	очень часто	4	3
672	выражение в	1	3
673	для развития	1	3
674	смех не	1	3
675	на этом	4	3
676	xvii века	3	3
677	как это	2	3
678	романа прежде	1	3
679	в тех	2	3
680	других людей	2	3
681	но только	2	3
682	и детей	1	3
683	сатирикон петрония	1	3
684	литературы и	4	3
685	и несколько	3	3
686	и возрождения	1	3
687	главным образом	3	3
688	для изображения	1	3
689	золотой осел	1	3
690	эта черта	1	3
691	нашей точки	1	3
692	область литературы	1	3
693	и есть	1	3
694	здесь также	2	3
695	если они	1	3
696	и самый	6	3
697	совершенно нового	1	3
698	и здесь	4	3
699	друг к	1	3
700	этой проблемы	1	3
701	смех в	5	3
702	жизни а	2	3
703	кризис и	1	3
704	это уже	2	3
705	таковы основные	2	3
706	мы в	2	3
707	она становится	1	3
708	целостности и	1	3
709	сами по	1	3
710	все то	4	3
711	почти всегда	6	3
712	внутренне не	1	3
713	и событий	3	3
714	подходе к	3	3
715	пор еще	2	3
716	очень важный	1	3
717	подхода к	1	3
718	и затем	1	3
719	в слове	2	3
720	и так	4	3
721	по разным	1	3
722	представителей всех	1	3
723	правда не	1	3
724	бы не	1	3
725	сравнению с	6	3
726	зависимости от	3	3
727	не входит	1	3
728	царстве мертвых	2	3
729	но оно	1	3
730	еще и	4	3
731	романа то	1	3
732	бы и	3	3
733	время оно	1	3
734	что мы	2	3
735	слепой судьбы	1	3
736	и между	5	3
737	в свою	1	3
738	наконец в	3	3
739	основе этого	2	3
740	характер это	1	3
741	в образах	1	3
742	значение для	5	3
743	вступает в	1	3
744	не будем	4	3
745	на землю	4	3
746	целый ряд	1	3
747	и явления	1	3
748	через него	1	3
749	в творчестве	8	3
750	и идеи	7	3
751	без всякого	1	3
752	пародия на	1	3
753	если мы	5	3
754	тем же	1	3
755	мы говорили	2	3
756	на касательной	2	3
757	они еще	1	3
758	к новой	1	3
759	в произведениях	2	3
760	но это	7	3
761	смеха и	1	3
762	жизни не	2	3
763	точку зрения	1	3
764	человека но	1	3
765	не входят	2	3
766	что есть	1	3
767	которые в	3	3
768	в эллинистической	1	3
769	то они	1	3
770	ему в	1	3
771	и также	1	3
772	все элементы	1	3
773	нет ни	2	3
774	ни с	1	3
775	он как	2	3
776	в определенном	1	3
777	и соответствующие	2	3
778	этого нового	1	3
779	с нашей	1	3
780	совершенно не	4	3
781	и всегда	2	3
782	вовсе нет	2	3
783	однако не	1	3
784	а на	2	3
785	в таких	1	3
786	от всех	2	3
787	в другую	1	3
788	дело в	3	3
789	в литературу	5	3
790	очень большое	1	3
791	по своему	6	3
792	это было	3	3
793	но конечно	3	3
794	касательной к	2	3
795	только к	1	3
796	преимущественно в	1	3
797	с самого	4	3
798	он ни	1	3
799	она не	4	3
800	но при	2	3
801	как уже	1	3
802	здесь только	2	3
803	для чего	1	3
804	но она	3	3
805	ним как	1	3
806	конечно в	2	3
807	при всем	3	3
808	по сравнению	6	3
809	и время	5	3
810	существенным и	1	3
811	вступают в	3	3
812	дальнейшем развитии	3	3
813	к ней	3	3
814	можно сказать	12	3
815	всеми его	1	3
816	вплоть до	5	3
817	менее всего	4	3
818	все более	2	3
819	ни был	1	3
820	которой мы	3	3
821	времени а	1	3
822	особенно у	1	3
823	что на	2	3
824	в чисто	2	3
825	образов и	7	3
826	не к	3	3
827	находим в	3	2
828	всего это	1	2
829	мир как	1	2
830	и очень	1	2
831	со всем	1	2
832	бытового и	1	2
833	и трагедии	1	2
834	авантюрный роман	2	2
835	подходом к	1	2
836	что люди	1	2
837	на своей	1	2
838	этот момент	1	2
839	осел апулея	1	2
840	поэтому они	1	2
841	она проявляется	1	2
842	жить и	4	2
843	миру в	1	2
844	представлений о	2	2
845	все темы	1	2
846	утрачивают свой	1	2
847	нами в	1	2
848	в строгом	3	2
849	исторического развития	1	2
850	с собой	1	2
851	у вольтера	3	2
852	тип построения	1	2
853	определяется и	1	2
854	природа человека	1	2
855	в средневековой	2	2
856	как они	1	2
857	он утверждает	1	2
858	марка аврелия	1	2
859	в духе	10	2
860	под углом	3	2
861	наш краткий	1	2
862	и судьбы	1	2
863	весь этот	1	2
864	его мире	1	2
865	герои и	2	2
866	к более	1	2
867	представление о	3	2
868	он у	1	2
869	смеха в	2	2
870	самому и	1	2
871	правда в	5	2
872	и сами	1	2
873	получают значение	1	2
874	всю эту	1	2
875	и вещи	1	2
876	весь роман	2	2
877	становления в	1	2
878	отличается от	2	2
879	и истории	2	2
880	и старость	1	2
881	как только	1	2
882	второй тип	1	2
883	перестает быть	1	2
884	он изображает	1	2
885	которые мы	3	2
886	не боится	2	2
887	в преисподнюю	3	2
888	своей природе	4	2
889	эти проблемы	1	2
890	этом мы	3	2
891	из жизни	1	2
892	к своей	1	2
893	стерна и	1	2
894	особое место	2	2
895	свое единство	1	2
896	говорить о	2	2
897	природу человека	1	2
898	из одного	2	2
899	иногда прямо	2	2
900	здесь имеет	1	2
901	отметить что	3	2
902	до того	1	2
903	вовлекается в	2	2
904	но этот	2	2
905	ничего что	1	2
906	бога и	2	2
907	жизни то	1	2
908	вернуться к	1	2
909	в реальный	1	2
910	они должны	3	2
911	играют в	2	2
912	литературном плане	1	2
913	будем говорить	2	2
914	причем в	2	2
915	с изображающим	1	2
916	в каждом	5	2
917	на могиле	1	2
918	он сам	5	2
919	но повторяем	1	2
920	от них	2	2
921	тут же	1	2
922	что даже	1	2
923	беседа с	2	2
924	но самый	1	2
925	или три	2	2
926	основные особенности	4	2
927	к нему	3	2
928	и существеннее	1	2
929	то в	1	2
930	герой и	3	2
931	ее и	1	2
932	жизни совершенно	1	2
933	эта особенность	1	2
934	указать на	1	2
935	имеют в	1	2
936	что уже	2	2
937	от достоевского	2	2
938	подчеркнуть что	4	2
939	на этих	1	2
940	и сама	1	2
941	изображение смерти	1	2
942	и этим	3	2
943	ее целом	1	2
944	последующем развитии	2	2
945	и перерождения	1	2
946	отношения в	1	2
947	лежит в	1	2
948	изображенный мир	1	2
949	тому же	3	2
950	и притом	2	2
951	в несколько	2	2
952	и некоторые	2	2
953	жанры и	4	2
954	на литературу	3	2
955	всех его	3	2
956	про себя	1	2
957	на себя	3	2
958	дальнейшем мы	1	2
959	но для	2	2
960	времени как	1	2
961	жанров в	1	2
962	человек и	2	2
963	казни и	1	2
964	я не	6	2
965	лишь на	3	2
966	своей специфической	1	2
967	и она	2	2
968	себя как	2	2
969	в высоких	1	2
970	за всеми	4	2
971	одном из	1	2
972	и вместе	1	2
973	если я	1	2
974	литературу особенно	1	2
975	сохраняется и	2	2
976	а только	2	2
977	каждом из	3	2
978	и рождение	1	2
979	здесь почти	1	2
980	могло бы	3	2
981	но к	4	2
982	средневековья и	1	2
983	на другой	1	2
984	но как	2	2
985	слова то	2	2
986	и обновления	3	2
987	для создания	1	2
988	одну и	1	2
989	вообще в	2	2
990	его развития	1	2
991	краткий обзор	1	2
992	след в	1	2
993	его жизнь	2	2
994	должны коснуться	1	2
995	в отдельных	1	2
996	личности и	2	2
997	у сореля	1	2
998	если же	5	2
999	и та	1	2
1000	никто не	1	2
1001	и тот	4	2
1002	др в	3	2
1003	в европейском	1	2
1004	себя на	1	2
1005	где в	2	2
1006	даже не	1	2
1007	в смерти	2	2
1008	и сам	1	2
1009	этот вопрос	3	2
1010	в землю	1	2
1011	особенно на	2	2
1012	мир на	1	2
1013	целом и	1	2
1014	контакт с	1	2
1015	с людьми	1	2
1016	нашего анализа	1	2
1017	между людьми	5	2
1018	на всех	1	2
1019	его как	3	2
1020	вера в	1	2
1021	образы и	1	2
1022	когда они	1	2
1023	о его	1	2
1024	человека мы	1	2
1025	в полном	1	2
1026	же мы	1	2
1027	момент является	1	2
1028	события в	1	2
1029	центре его	1	2
1030	которого мы	1	2
1031	мы коснемся	1	2
1032	с идеей	2	2
1033	и особенно	3	2
1034	высоких жанрах	1	2
1035	мы видели	2	2
1036	не касаемся	2	2
1037	можно только	1	2
1038	плутовской роман	2	2
1039	от нее	1	2
1040	во втором	1	2
1041	образом и	3	2
1042	как необходимый	1	2
1043	раскрывается не	1	2
1044	достоевского в	12	2
1045	опирается на	2	2
1046	всеми ее	1	2
1047	они и	3	2
1048	как с	1	2
1049	на небе	1	2
1050	если в	2	2
1051	на анализе	1	2
1052	в языке	1	2
1053	его с	2	2
1054	живет в	3	2
1055	должна быть	1	2
1056	на ее	2	2
1057	и стиль	1	2
1058	героя в	2	2
1059	тогда когда	1	2
1060	есть без	1	2
1061	человек с	1	2
1062	смертью и	2	2
1063	литературе нового	2	2
1064	в большом	1	2
1065	тон и	2	2
1066	в область	2	2
1067	от этой	1	2
1068	разного рода	1	2
1069	все действие	1	2
1070	и внешние	1	2
1071	оторванной от	2	2
1072	литературного развития	1	2
1073	сделаны из	2	2
1074	и создает	3	2
1075	себе не	1	2
1076	него нет	1	2
1077	обрядов и	1	2
1078	и строго	2	2
1079	зрения этого	1	2
1080	и самая	1	2
1081	характер но	2	2
1082	нам в	1	2
1083	сюжета и	2	2
1084	целостности человека	1	2
1085	необходимый момент	1	2
1086	самим собой	1	2
1087	строгом смысле	2	2
1088	смысла и	1	2
1089	так называемый	1	2
1090	мы говорим	2	2
1091	пространство и	2	2
1092	и раскрыть	1	2
1093	мы остановимся	5	2
1094	идет именно	1	2
1095	но дело	1	2
1096	судьбы в	1	2
1097	этот тип	1	2
1098	стремятся к	1	2
1099	можно назвать	2	2
1100	жанрах как	1	2
1101	как для	1	2
1102	влияния на	1	2
1103	героев в	1	2
1104	самых неожиданных	1	2
1105	данном случае	1	2
1106	о котором	1	2
1107	классового общества	1	2
1108	философских школ	2	2
1109	для нового	1	2
1110	самое это	1	2
1111	перерождения и	1	2
1112	взаимоотношения между	1	2
1113	касаемся здесь	3	2
1114	по этим	1	2
1115	и всех	1	2
1116	где нет	1	2
1117	возвращаемся к	1	2
1118	в очень	2	2
1119	тяготеет к	1	2
1120	произведении и	1	2
1121	в зоне	3	2
1122	и поэтому	2	2
1123	явления и	1	2
1124	наш анализ	1	2
1125	жанров и	2	2
1126	здесь вовсе	1	2
1127	их жизнь	2	2
1128	и тогда	1	2
1129	прямой и	1	2
1130	не завершился	1	2
1131	у гроба	1	2
1132	в годах	1	2
1133	может войти	1	2
1134	только один	1	2
1135	с большей	1	2
1136	у шекспира	2	2
1137	отношении к	2	2
1138	в первых	1	2
1139	и об	1	2
1140	беседы с	2	2
1141	в мир	1	2
1142	этой жизни	1	2
1143	более и	1	2
1144	мировой литературе	3	2
1145	необходимо указать	2	2
1146	друга и	1	2
1147	одного момента	1	2
1148	каждый из	1	2
1149	вне его	1	2
1150	на более	1	2
1151	и глубоко	2	2
1152	своими корнями	1	2
1153	соответствии с	2	2
1154	и стал	2	2
1155	действие романа	1	2
1156	начиная с	4	2
1157	жизнь как	1	2
1158	с нею	1	2
1159	разных вариациях	1	2
1160	земле в	1	2
1161	характерное для	2	2
1162	этого слова	3	2
1163	но если	4	2
1164	этот диалог	2	2
1165	а вовсе	1	2
1166	в плане	3	2
1167	в мировой	1	2
1168	внутреннего человека	1	2
1169	ярко проявляется	2	2
1170	контакта с	3	2
1171	только о	1	2
1172	жизни человек	1	2
1173	нее и	1	2
1174	особый характер	2	2
1175	они вовсе	1	2
1176	площади где	1	2
1177	сочетается в	1	2
1178	внешнее и	1	2
1179	мире где	1	2
1180	высшей степени	1	2
1181	приключений и	1	2
1182	произведения как	1	2
1183	а живут	1	2
1184	не можем	1	2
1185	и пр	1	2
1186	жизни здесь	1	2
1187	романа во	1	2
1188	они входят	1	2
1189	себя самого	3	2
1190	в вечности	1	2
1191	иной раз	1	2
1192	где он	1	2
1193	себя в	1	2
1194	к месту	1	2
1195	с их	3	2
1196	литературу и	1	2
1197	особое значение	1	2
1198	не существует	1	2
1199	быть еще	1	2
1200	ведь это	2	2
1201	и непосредственно	1	2
1202	образом в	2	2
1203	этого произведения	3	2
1204	слова но	3	2
1205	исторической действительности	1	2
1206	бытия и	5	2
1207	о жизни	1	2
1208	между собою	2	2
1209	что их	1	2
1210	и изучает	1	2
1211	до наших	3	2
1212	словом и	2	2
1213	гоголя и	1	2
1214	фольклора и	1	2
1215	или даже	1	2
1216	и носит	1	2
1217	к своему	4	2
1218	в подходе	2	2
1219	не столь	1	2
1220	и человеческой	2	2
1221	что им	1	2
1222	этом романе	2	2
1223	у романтиков	1	2
1224	но уже	2	2
1225	значительности в	1	2
1226	дело и	2	2
1227	на них	2	2
1228	такие слова	1	2
1229	они все	2	2
1230	в стиле	1	2
1231	ними нет	1	2
1232	обычно в	3	2
1233	может иметь	1	2
1234	и снова	1	2
1235	но сами	1	2
1236	должны быть	2	2
1237	на один	1	2
1238	бы вовсе	1	2
1239	еще довольно	2	2
1240	характера в	1	2
1241	автора к	1	2
1242	и разнообразие	1	2
1243	и образов	2	2
1244	всех сюжетных	1	2
1245	вся жизнь	4	2
1246	больших и	2	2
1247	повторяем в	1	2
1248	входили в	1	2
1249	и может	1	2
1250	различных разновидностей	1	2
1251	не о	2	2
1252	характерно для	1	2
1253	хода жизни	1	2
1254	особый тип	2	2
1255	оказывается что	1	2
1256	еще в	1	2
1257	в xix	3	2
1258	со всею	1	2
1259	человека с	3	2
1260	как то	1	2
1261	с человеком	3	2
1262	всех последующих	1	2
1263	под землей	1	2
1264	и переплетаются	1	2
1265	него и	1	2
1266	во многом	3	2
1267	них нет	1	2
1268	лежит вне	1	2
1269	человек человек	1	2
1270	эта логика	1	2
1271	зрения на	1	2
1272	очень резко	1	2
1273	в узком	1	2
1274	своему существу	1	2
1275	язык в	1	2
1276	процессе его	1	2
1277	дел и	1	2
1278	все другие	1	2
1279	рождение смерть	1	2
1280	быть названы	1	2
1281	в так	1	2
1282	форме и	2	2
1283	степени и	1	2
1284	романа не	1	2
1285	в человеке	1	2
1286	рабле для	1	1
1287	это на	1	1
1288	строя и	1	1
