N	2gram	Vygotskiy_	VeschiIm
212	между ними	2	6
213	в нем	5	6
214	и вообще	3	6
215	определенным образом	1	6
216	должны быть	6	6
217	одно и	1	6
218	можно было	4	6
219	этот вопрос	2	6
220	когда мы	4	6
221	как мы	2	6
222	бытия и	1	6
223	жизни и	5	6
224	тех или	2	6
225	независимо от	3	6
226	ведь и	1	6
227	и все	8	6
228	никогда не	13	6
229	больше того	1	6
230	все что	4	5
231	как это	8	5
232	один из	6	5
233	и здесь	3	5
234	со всем	1	5
235	как к	2	5
236	тогда когда	7	5
237	мысли и	2	5
238	а есть	2	5
239	подобно тому	7	5
240	звук и	1	5
241	в жизни	5	5
242	ничем не	1	5
243	как о	1	5
244	вместе с	10	5
245	я хочу	2	5
246	чем же	2	5
247	в свою	3	5
248	и если	4	5
249	думают что	2	5
250	быть не	1	5
251	с а	2	5
252	те или	1	5
253	и когда	5	5
254	свою очередь	3	5
255	вообще и	2	5
256	нет и	1	5
257	о смысле	1	5
258	это что	1	5
259	точка зрения	6	5
260	того же	3	5
261	о ней	4	5
262	только не	4	5
263	во всех	4	5
264	мы видим	8	5
265	что у	8	5
266	и мы	6	5
267	в его	8	5
268	хотя и	3	5
269	а это	1	5
270	как можно	3	5
271	мы находим	2	5
272	от всех	3	5
273	в которой	6	5
274	но совершенно	4	5
275	в понятии	1	5
276	то это	3	5
277	мы ее	1	5
278	и без	3	5
279	как она	4	5
280	или что	4	5
281	об этом	3	5
282	должен быть	2	5
283	тому как	10	5
284	мы должны	4	5
285	есть всегда	1	5
286	если же	3	5
287	то или	3	5
288	или как	2	5
289	на это	2	5
290	что для	5	5
291	же это	1	5
292	для этого	1	5
293	от всякого	1	4
294	в особенности	3	4
295	и от	4	4
296	не мешает	1	4
297	собственном смысле	3	4
298	образом и	4	4
299	или других	1	4
300	переходит в	1	4
301	еще более	2	4
302	сам по	4	4
303	говорит о	4	4
304	равным образом	3	4
305	говорить что	1	4
306	сводится к	3	4
307	более или	3	4
308	этой точки	7	4
309	есть в	7	4
310	есть или	1	4
311	если это	2	4
312	она является	3	4
313	то время	6	4
314	его на	1	4
315	метода и	2	4
316	с ними	2	4
317	то как	4	4
318	том как	2	4
319	с этим	7	4
320	во всяком	9	4
321	его и	4	4
322	не существует	4	4
323	в основе	13	4
324	и более	3	4
325	в котором	5	4
326	того чтобы	13	4
327	так чтобы	1	4
328	но то	1	4
329	не быть	2	4
330	есть прежде	1	4
331	обойтись без	1	4
332	только тогда	8	4
333	когда она	6	4
334	об отношении	1	4
335	о них	1	4
336	отношении к	3	4
337	нет никакой	3	4
338	как оно	2	4
339	же время	2	4
340	так же	29	4
341	при помощи	27	4
342	точке зрения	2	4
343	так то	1	4
344	и еще	1	4
345	и явлений	1	4
346	на него	2	4
347	находится в	1	4
348	что все	10	4
349	что именно	4	4
350	а следовательно	1	4
351	тот же	8	4
352	не то	2	4
353	то в	2	4
354	может не	1	4
355	и вот	5	4
356	в качестве	3	4
357	и всем	1	4
358	так и	6	4
359	значит не	1	4
360	же не	1	4
361	в их	4	4
362	однако не	1	4
363	как таковая	1	4
364	вещи для	1	4
365	и эта	1	4
366	в конце	6	4
367	судить о	1	4
368	смысле и	2	4
369	время как	6	4
370	и оно	1	4
371	что только	3	4
372	или менее	3	4
373	и у	6	4
374	мы можем	6	4
375	на этом	3	4
376	не было	5	4
377	она должна	2	4
378	нужно для	1	4
379	я должен	1	4
380	который мы	1	4
381	в и	1	4
382	что нужно	2	4
383	дело не	1	4
384	он не	8	4
385	в силу	4	4
386	но только	6	4
387	и сам	3	4
388	только то	3	4
389	в этой	5	4
390	отношение к	3	4
391	этого метода	2	4
392	и о	4	4
393	главным образом	3	4
394	самый смысл	1	4
395	не важно	1	4
396	это совершенно	3	4
397	и чем	1	4
398	само по	8	4
399	ничего иного	1	3
400	если вы	1	3
401	и самое	1	3
402	и ничем	1	3
403	только что	3	3
404	вещи а	1	3
405	можно и	1	3
406	была бы	2	3
407	случае не	2	3
408	что то	2	3
409	из которых	5	3
410	существенно для	1	3
411	из того	2	3
412	нас в	2	3
413	на нас	2	3
414	остановиться на	2	3
415	другой стороны	7	3
416	быть может	2	3
417	нет никакого	1	3
418	же самой	3	3
419	и само	1	3
420	себе не	4	3
421	в своих	12	3
422	сами по	4	3
423	но все	1	3
424	заключается в	15	3
425	из самых	2	3
426	сущности не	1	3
427	в собственном	4	3
428	состоит из	2	3
429	как в	17	3
430	жизни в	1	3
431	не имеет	3	3
432	от его	1	3
433	по самому	7	3
434	он есть	1	3
435	своего существования	1	3
436	взято как	1	3
437	явлений и	3	3
438	к тому	8	3
439	перед нами	1	3
440	понимание и	1	3
441	и нет	2	3
442	не является	5	3
443	к другой	1	3
444	было в	1	3
445	применении к	2	3
446	оба эти	2	3
447	но даже	4	3
448	одной стороны	7	3
449	это все	3	3
450	вот почему	1	3
451	у меня	3	3
452	из его	4	3
453	с которой	1	3
454	не понимает	2	3
455	для меня	1	3
456	только один	2	3
457	явления но	1	3
458	только на	7	3
459	мы получим	2	3
460	и выражение	1	3
461	вещей как	1	3
462	говорит что	10	3
463	с в	4	3
464	из основных	1	3
465	а только	4	3
466	есть она	1	3
467	тогда как	1	3
468	решительно все	2	3
469	то чтобы	4	3
470	и во	3	3
471	будь то	2	3
472	только с	2	3
473	казалось бы	4	3
474	вопроса о	1	3
475	в самой	2	3
476	в другом	1	3
477	к нему	3	3
478	вбирает в	1	3
479	и всякий	2	3
480	что ему	1	3
481	содержится в	1	3
482	различие между	5	3
483	на язык	1	3
484	не можем	3	3
485	с одной	6	3
486	но еще	1	3
487	этот метод	2	3
488	при переходе	1	3
489	на действительность	1	3
490	образ и	2	3
491	имеем дело	2	3
492	то мы	1	3
493	или иную	1	3
494	как нечто	3	3
495	бы что	2	3
496	у него	4	3
497	без этого	1	3
498	есть еще	1	3
499	но он	3	3
500	или в	2	3
501	у всех	2	3
502	по существу	6	3
503	вот это	2	3
504	же оно	1	3
505	ее со	1	3
506	же как	8	3
507	этого вопроса	2	3
508	идеи и	2	3
509	в а	1	3
510	свое выражение	1	3
511	а потом	1	3
512	этих двух	4	3
513	к одному	5	3
514	выражение в	1	3
515	но как	4	3
516	и эти	2	3
517	а с	2	3
518	ту или	2	3
519	может считаться	3	3
520	как некая	1	3
521	есть как	3	3
522	и может	3	3
523	в частности	6	3
524	нужно было	1	3
525	но она	1	3
526	в науке	2	3
527	для человека	1	3
528	кто не	1	3
529	это однако	1	3
530	стало быть	3	3
531	это может	2	3
532	что из	1	3
533	человека и	3	3
534	для того	12	3
535	могла бы	1	3
536	однако в	2	3
537	мы будем	2	3
538	в уме	2	3
539	все еще	1	3
540	видели что	2	3
541	из этого	5	3
542	бы ни	2	3
543	оно может	1	3
544	быть совершенно	2	3
545	можно с	2	3
546	бы я	1	3
547	в целом	8	3
548	мы видели	2	3
549	не к	2	3
550	к другому	1	3
551	во всем	5	2
552	какого бы	1	2
553	и к	5	2
554	к такому	1	2
555	не так	2	2
556	к действительности	1	2
557	и другие	5	2
558	утверждать что	9	2
559	является в	1	2
560	никак нельзя	2	2
561	а потому	5	2
562	во втором	1	2
563	и уже	2	2
564	я уже	1	2
565	еще раз	1	2
566	и этот	3	2
567	религии и	1	2
568	и на	6	2
569	только те	1	2
570	же и	2	2
571	то есть	44	2
572	факта и	1	2
573	и кто	1	2
574	или иных	2	2
575	в применении	2	2
576	есть для	2	2
577	тому что	7	2
578	и дает	1	2
579	и совершенно	7	2
580	которым они	1	2
581	о чем	2	2
582	нужно сказать	1	2
583	одном и	1	2
584	не как	3	2
585	а затем	1	2
586	поэтому в	1	2
587	и слов	2	2
588	одно из	2	2
589	в связи	3	2
590	не столько	1	2
591	переживания и	2	2
592	подходит к	2	2
593	и делает	2	2
594	его от	2	2
595	с собой	1	2
596	и ничего	1	2
597	не на	2	2
598	не вещь	1	2
599	все то	4	2
600	в первом	1	2
601	от одного	1	2
602	есть лишь	1	2
603	на такой	2	2
604	заключается не	2	2
605	в россии	1	2
606	явлений в	1	2
607	эти а	2	2
608	именно в	1	2
609	это выражение	1	2
610	исходить из	1	2
611	но самое	1	2
612	том или	1	2
613	и закономерно	1	2
614	тем самым	2	2
615	как не	2	2
616	и так	7	2
617	в слове	3	2
618	видели мы	1	2
619	приводит к	3	2
620	другое дело	1	2
621	почти все	3	2
622	в это	1	2
623	знает что	1	2
624	сознательно и	1	2
625	жизни мы	1	2
626	иметь никакого	1	2
627	к природе	2	2
628	свое время	1	2
629	самой же	1	2
630	только одно	1	2
631	нет ничего	1	2
632	и того	1	2
633	нам не	1	2
634	то он	1	2
635	нас не	2	2
636	тем или	2	2
637	которые мы	4	2
638	совершенно в	1	2
639	природе слова	1	2
640	видим что	5	2
641	который я	1	2
642	той и	1	2
643	что мне	1	2
644	он только	1	2
645	только как	3	2
646	на основе	2	2
647	только мы	2	2
648	но эти	1	2
649	это только	4	2
650	и должна	1	2
651	и другой	6	2
652	но лишь	1	2
653	из их	2	2
654	из самого	2	2
655	бы только	1	2
656	для нее	1	2
657	что если	7	2
658	со всей	1	2
659	стоять на	1	2
660	смысл в	1	2
661	имеет никакого	1	2
662	себе и	2	2
663	конечно не	2	2
664	может сделать	1	2
665	не вполне	1	2
666	философии вообще	1	2
667	эти вещи	1	2
668	самого же	2	2
669	образом на	1	2
670	и формы	1	2
671	на более	1	2
672	и отвечает	1	2
673	что здесь	2	2
674	каждой из	3	2
675	на две	1	2
676	в данной	1	2
677	собой если	1	2
678	между собой	1	2
679	тем же	4	2
680	том чтобы	9	2
681	от смысла	2	2
682	именно так	1	2
683	быть в	2	2
684	и относится	1	2
685	бы сказать	1	2
686	исходит из	5	2
687	с его	3	2
688	он сам	1	2
689	к этому	5	2
690	всяком случае	7	2
691	нет что	1	2
692	у них	2	2
693	или другое	1	2
694	к этим	1	2
695	в особом	1	2
696	образ в	1	2
697	мы еще	1	2
698	только о	3	2
699	образы и	2	2
700	бы его	1	2
701	точку зрения	3	2
702	моментов в	2	2
703	едва ли	5	2
704	звуков и	1	2
705	указанием на	2	2
706	той же	9	2
707	не зависит	1	2
708	зачем же	1	2
709	ничего сказать	1	2
710	вот эта	1	2
711	в свое	1	2
712	ее и	2	2
713	в более	1	2
714	образа с	1	2
715	с но	3	2
716	по преимуществу	2	2
717	смысле что	1	2
718	она и	1	2
719	основе своей	2	2
720	данном случае	1	2
721	на вопрос	4	2
722	но из	1	2
723	и эту	1	2
724	ее на	2	2
725	первом случае	1	2
726	или другую	1	2
727	зависит от	2	2
728	и заставляет	1	2
729	уже в	3	2
730	есть у	1	2
731	обе эти	1	2
732	в состоянии	4	2
733	под собой	1	2
734	оно будет	1	2
735	так в	1	2
736	этом отношении	7	2
737	она будет	1	2
738	он и	1	2
739	себя смысл	2	2
740	для нас	5	2
741	я вижу	1	2
742	слово в	1	2
743	не знаем	2	2
744	что между	1	2
745	когда же	1	2
746	совершенно ясно	22	2
747	связи с	2	2
748	нечто совершенно	1	2
749	не о	1	2
750	когда оно	2	2
751	к чему	2	2
752	а также	1	2
753	установки и	1	2
754	в виду	6	2
755	на нее	1	2
756	же по	1	2
757	здравого смысла	1	2
758	всем что	1	2
759	исходят из	2	2
760	очевидно что	7	2
761	есть обязательно	1	2
762	понимать как	1	2
763	но ведь	1	2
764	учение о	1	2
765	но я	1	2
766	можно выразить	1	2
767	является не	1	2
768	же точно	13	2
769	следовательно и	1	2
770	как ее	1	2
771	на все	6	2
772	и со	1	2
773	приводит их	1	2
774	того и	3	2
775	зрения и	2	2
776	вообще есть	1	2
777	один и	2	2
778	это было	1	2
779	же касается	1	2
780	то ясно	1	2
781	человек имеет	1	2
782	как принцип	1	2
783	и таким	4	2
784	но к	3	2
785	метод и	1	2
786	мере в	2	2
787	понятий и	3	2
788	что эти	3	2
789	под именем	1	2
790	здесь как	1	2
791	только от	1	2
792	человека в	1	2
793	из предыдущего	1	2
794	для его	1	2
795	но с	1	2
796	в полной	1	2
797	понимание есть	1	2
798	жизнь и	3	2
799	он говорит	4	2
800	и понимает	1	2
801	которую мы	1	2
802	что сущность	1	2
803	именно потому	3	2
804	отличен от	1	2
805	ту же	6	2
806	природе своей	1	2
807	совсем не	3	2
808	части и	1	2
809	и чтобы	1	2
810	когда он	11	2
811	что эта	4	2
812	и та	1	2
813	как он	4	2
814	что образ	2	2
815	или его	3	2
816	учения о	2	2
817	стороны и	3	2
818	этом смысле	3	2
819	далеко не	7	2
820	как чисто	1	2
821	из общего	1	2
822	при всем	3	2
823	признать что	1	2
824	она была	1	2
825	как совершенно	5	2
826	не вещи	1	2
827	есть предмет	1	2
828	и вне	1	2
829	одного из	1	2
830	наряду с	3	2
831	та или	1	2
832	его как	1	2
833	от какого	1	2
834	действительности не	1	2
835	для такого	2	2
836	это можно	3	2
837	к чисто	1	2
838	понимание но	1	2
839	и значения	1	2
840	слова в	5	2
841	а можно	1	2
842	в первой	1	2
843	говорить об	1	2
844	же мы	2	2
845	как будто	10	2
846	есть все	1	2
847	же тогда	2	2
848	суждения о	1	2
849	нуждается в	3	2
850	же вещи	1	2
851	конце концов	6	2
852	сама с	1	2
853	себе как	1	2
854	гораздо более	2	2
855	но для	1	2
856	в одну	2	2
857	что на	4	2
858	и разумное	1	2
859	описать и	1	2
860	и подобно	1	1
861	одной и	6	1
862	но потому	1	1
863	такой взгляд	1	1
864	что было	1	1
865	той которая	1	1
866	слова это	1	1
867	сказывается в	1	1
868	и останется	1	1
869	нашей проблеме	1	1
870	раз мы	1	1
871	философии и	2	1
872	и составляет	3	1
873	это утверждение	2	1
874	хочет изучить	1	1
875	и объяснить	3	1
876	и целиком	1	1
877	для всех	5	1
878	до сих	8	1
879	этих вопросов	2	1
880	человеческой жизни	1	1
881	та же	4	1
882	мы и	1	1
883	зрения на	2	1
884	которые совершенно	1	1
885	что всякая	2	1
886	одном случае	1	1
887	является ее	1	1
888	они и	2	1
889	что почти	1	1
890	и очень	2	1
891	как таковой	1	1
892	на эти	2	1
893	звуков так	1	1
894	ней не	2	1
895	не направленный	1	1
896	и свою	1	1
897	если в	2	1
898	которое сразу	2	1
899	прямо говорит	3	1
900	к этой	2	1
901	о той	1	1
902	искусстве или	1	1
903	с и	17	1
904	этого понятия	1	1
905	впервые и	1	1
906	в языке	3	1
907	его с	3	1
908	применения и	1	1
909	которых мы	4	1
910	был бы	6	1
911	таком понимании	3	1
912	между обеими	2	1
913	оно было	2	1
914	случае мы	1	1
915	потом уже	1	1
916	и должно	1	1
917	именно к	2	1
918	говорит нам	1	1
919	об искусстве	2	1
920	момента в	1	1
921	в обыденной	1	1
922	даже в	2	1
923	могут служить	3	1
924	из всех	4	1
925	иначе это	1	1
926	против него	1	1
927	с искусством	2	1
928	и различие	1	1
929	строго говоря	1	1
930	есть один	1	1
931	человек есть	1	1
932	и кажется	1	1
933	что большинство	1	1
934	должен признать	1	1
935	в принципе	1	1
936	мы в	3	1
937	направлений в	2	1
938	что человек	1	1
939	и является	1	1
940	в социальной	1	1
941	в общей	1	1
942	бы вбирает	1	1
943	же понятия	1	1
944	такое чего	1	1
945	социальной жизни	1	1
946	всем известно	1	1
947	своих собственных	1	1
948	нами в	1	1
949	естественнее и	1	1
950	именно эти	3	1
951	исторического развития	1	1
952	и утверждает	2	1
953	в выражении	1	1
954	понимается как	1	1
955	теории мы	1	1
956	однако при	1	1
957	думаем что	1	1
958	нас от	2	1
959	оперирует и	1	1
960	формула о	1	1
961	со всеми	5	1
962	и фактов	2	1
963	один момент	1	1
964	в них	4	1
965	этом основании	1	1
966	никакого более	1	1
967	верно что	1	1
968	очень легко	2	1
969	имеют под	1	1
970	должен был	1	1
971	границы между	1	1
972	предполагается что	1	1
973	читателя и	2	1
974	стоит в	1	1
975	xviii в	2	1
976	в духе	1	1
977	вместо того	1	1
978	выражает свою	1	1
979	самых основных	1	1
980	здесь мы	1	1
981	другое есть	1	1
982	вслед за	10	1
983	то на	2	1
984	из двух	1	1
985	а во-вторых	1	1
986	в звуках	1	1
987	всегда в	1	1
988	наряду со	1	1
989	имеет значение	1	1
990	с таким	18	1
991	их и	1	1
992	наша фантазия	1	1
993	все дело	3	1
994	и опять	1	1
995	это положение	1	1
996	так называемый	1	1
997	основные вопросы	1	1
998	людей а	2	1
999	происходит не	1	1
1000	содержание и	1	1
1001	так бывает	1	1
1002	и силу	1	1
1003	ему в	1	1
1004	как при	1	1
1005	и полное	1	1
1006	форму и	4	1
1007	только несколько	1	1
1008	где они	1	1
1009	эстетики и	3	1
1010	иначе как	3	1
1011	границу между	1	1
1012	основанные на	1	1
1013	из всего	1	1
1014	и действительно	1	1
1015	представление о	6	1
1016	и какая	1	1
1017	к другим	2	1
1018	героев и	1	1
1019	от некоторых	1	1
1020	же сущность	1	1
1021	физика и	1	1
1022	мы получаем	4	1
1023	будем понимать	1	1
1024	к которым	4	1
1025	относящиеся к	1	1
1026	относятся к	1	1
1027	раньше всего	1	1
1028	и должен	1	1
1029	д вообще	1	1
1030	стороны в	1	1
1031	к таким	1	1
1032	очень узкой	1	1
1033	именно и	2	1
1034	какие угодно	1	1
1035	с такими	1	1
1036	может стать	3	1
1037	существует между	1	1
1038	выражения и	2	1
1039	мы наметили	1	1
1040	одинаковой мере	2	1
1041	одновременно и	1	1
1042	на эту	1	1
1043	научного исследования	1	1
1044	в которых	5	1
1045	никто не	1	1
1046	и фантазии	1	1
1047	как социология	1	1
1048	том смысле	1	1
1049	только ее	3	1
1050	увидим как	1	1
1051	почему это	1	1
1052	но почему	1	1
1053	говоря и	1	1
1054	себе более	1	1
1055	к какому	1	1
1056	метода в	1	1
1057	по этим	1	1
1058	но у	1	1
1059	и никем	1	1
1060	если исключить	1	1
1061	исходил из	1	1
1062	другому человеку	1	1
1063	которое не	1	1
1064	введение в	1	1
1065	зависимости от	7	1
1066	в нее	2	1
1067	в те	1	1
1068	быть определена	1	1
1069	эта внутренняя	2	1
1070	из которого	6	1
1071	а самая	1	1
1072	мир и	1	1
1073	чисто психологической	2	1
1074	речь идет	4	1
1075	в поэтическом	2	1
1076	которая не	2	1
1077	но мы	3	1
1078	в анализ	1	1
1079	связь которая	1	1
1080	той колоссальной	1	1
1081	свой смысл	1	1
1082	этом ничего	1	1
1083	к той	1	1
1084	суть не	1	1
1085	сказал не	1	1
1086	иного и	1	1
1087	эта точка	1	1
1088	других исследователей	1	1
1089	литературы и	1	1
1090	понятно что	3	1
1091	к смыслу	1	1
1092	этом дело	1	1
1093	только благодаря	1	1
1094	к нашему	1	1
1095	которые не	3	1
1096	восприятия и	1	1
1097	во все	2	1
1098	от тех	1	1
1099	совершенно другое	1	1
1100	всего и	1	1
1101	сказано что	1	1
1102	что им	1	1
1103	уже из	1	1
1104	не могли	4	1
1105	можно не	1	1
1106	бы вы	1	1
1107	же отношении	1	1
1108	бы с	1	1
1109	что этот	3	1
1110	в любом	1	1
1111	есть чистая	2	1
1112	важно и	1	1
1113	ни у	2	1
1114	по тем	1	1
1115	ясно и	1	1
1116	в очень	2	1
1117	не имеют	1	1
1118	расцвета и	1	1
1119	что каждая	2	1
1120	сам не	1	1
1121	что всякое	7	1
1122	своей природе	1	1
1123	и заключается	4	1
1124	обыденной речи	1	1
1125	поэтому когда	1	1
1126	и социальной	1	1
1127	и каждое	1	1
1128	что самое	4	1
1129	самого субъекта	1	1
1130	с нами	1	1
1131	в противоположность	1	1
1132	мы его	2	1
1133	имеет в	3	1
1134	не знаю	1	1
1135	наконец в	2	1
1136	выходит из	1	1
1137	конечно ни	1	1
1138	есть некий	1	1
1139	различения и	2	1
1140	в преддверии	1	1
1141	сравнение с	1	1
1142	являются не	2	1
1143	искусства и	24	1
1144	психики а	1	1
1145	а кончает	1	1
1146	пять моментов	1	1
1147	не всегда	2	1
1148	человека от	1	1
1149	когда в	1	1
1150	оно начинает	1	1
1151	уже было	1	1
1152	точно и	4	1
1153	из которой	2	1
1154	но вся	1	1
1155	из изучения	1	1
1156	именно на	1	1
1157	из своего	1	1
1158	самой по	1	1
1159	сущности всегда	1	1
1160	пониманию и	1	1
1161	о принципах	1	1
1162	мы все	3	1
1163	имеет дело	2	1
1164	не меньше	1	1
1165	в изучении	2	1
1166	и ему	1	1
1167	теории все	1	1
1168	существенной и	1	1
1169	интеллектуальных моментов	1	1
1170	слов и	1	1
1171	говорят что	1	1
1172	в различных	1	1
1173	на совершенно	1	1
1174	связь между	1	1
1175	эта система	1	1
1176	с первой	1	1
1177	существу своему	2	1
1178	и наиболее	1	1
1179	я дал	1	1
1180	ни одного	1	1
1181	мы хотим	1	1
1182	пока мы	3	1
1183	большей частью	3	1
1184	с когда	1	1
1185	времени и	2	1
1186	допустить что	2	1
1187	образом от	1	1
1188	дело с	10	1
1189	психологии с	2	1
1190	что такая	1	1
1191	уже и	2	1
1192	он их	1	1
1193	все наши	2	1
1194	влияет на	1	1
1195	всякого сомнения	1	1
1196	как таковую	1	1
1197	всем другим	1	1
1198	им в	4	1
1199	при этом	28	1
1200	всегда и	2	1
1201	до самого	1	1
1202	потому и	1	1
1203	единство и	1	1
1204	вещь а	1	1
1205	и там	2	1
1206	может захватывать	1	1
1207	в отличие	4	1
1208	можно найти	1	1
1209	главное в	1	1
1210	событий в	1	1
1211	вы в	1	1
1212	и многих	1	1
1213	самих по	1	1
1214	и понимается	1	1
1215	когда человек	1	1
1216	духа и	1	1
1217	он все	2	1
1218	быть изучены	1	1
1219	в мировом	1	1
1220	теории не	1	1
1221	одной из	1	1
1222	и бессмысленное	1	1
1223	форма и	1	1
1224	в самое	1	1
1225	к которому	1	1
1226	эти вопросы	1	1
1227	мы конечно	1	1
1228	это отношение	2	1
1229	только при	4	1
1230	ли она	1	1
1231	нигде не	2	1
1232	сих пор	8	1
1233	все время	6	1
1234	процессов в	1	1
1235	том же	4	1
1236	в сознании	6	1
1237	на этот	2	1
1238	внутренняя форма	6	1
1239	сущности мы	1	1
1240	теории и	1	1
1241	мысли но	2	1
1242	и науки	1	1
1243	как во	2	1
1244	от нас	1	1
1245	проявления и	1	1
1246	как всякое	1	1
1247	и всякого	1	1
1248	для этих	1	1
1249	по поводу	3	1
1250	бы самый	1	1
1251	от себя	4	1
1252	есть данное	1	1
1253	в понимании	1	1
1254	коем случае	1	1
1255	бы так	1	1
1256	и планомерно	1	1
1257	как психология	2	1
1258	на котором	2	1
1259	это одно	1	1
1260	на этих	1	1
1261	теперь уже	1	1
1262	только потому	2	1
1263	из этих	6	1
1264	этими словами	2	1
1265	стоит именно	1	1
1266	в постоянном	1	1
1267	есть средство	1	1
1268	жизни не	1	1
1269	этот основной	1	1
1270	картину на	1	1
1271	ближе чем	1	1
1272	вносит в	2	1
1273	формы и	11	1
1274	свое собственное	2	1
1275	есть какое-нибудь	1	1
1276	не имеющих	1	1
1277	обратиться к	3	1
1278	из этой	1	1
1279	и том	1	1
1280	взятый сам	1	1
1281	он должен	1	1
1282	мы скажем	1	1
1283	это новое	2	1
1284	а самое	1	1
1285	представить себе	5	1
1286	этих моментов	1	1
1287	новые и	1	1
1288	д все	1	1
1289	ярче всего	1	1
1290	ум и	1	1
1291	ответ на	2	1
1292	то они	1	1
1293	стоит на	1	1
1294	всех наших	1	1
1295	собой и	1	1
1296	оно совершенно	2	1
1297	даже когда	1	1
1298	значение в	2	1
1299	мышления и	3	1
1300	на дорогу	1	1
1301	происходило в	1	1
1302	сам же	1	1
1303	который уже	1	1
1304	они не	1	1
1305	в коем	1	1
1306	которое он	2	1
1307	вывод что	2	1
1308	в обеих	1	1
1309	нам быть	1	1
1310	и говорить	2	1
