N	2gram	Vygotskiy_	Tvorches
416	общения с	3	2
417	время не	1	2
418	в результате	6	2
419	ясно что	4	2
420	по способу	3	2
421	по мере	1	2
422	вслед за	4	2
423	вот что	1	2
424	относится и	1	2
425	проблемы в	1	2
426	из нее	2	2
427	в построении	2	2
428	его решения	1	2
429	с тем	18	2
430	автор в	1	2
431	приходит в	1	2
432	их в	6	2
433	и очень	1	2
434	одновременно и	1	2
435	когда в	3	2
436	но мы	1	2
437	художественное произведение	1	2
438	связано с	2	2
439	нам представляется	1	2
440	и того	5	2
441	в жизнь	1	2
442	в первую	2	2
443	в данном	1	2
444	из других	1	2
445	не могли	3	2
446	в действительности	3	2
447	которой он	2	2
448	он был	1	2
449	представляется нам	1	2
450	между вещами	1	2
451	входит в	7	2
452	имеет в	2	2
453	но даже	1	2
454	другом в	1	2
455	из себя	1	2
456	самого себя	2	2
457	свою очередь	3	2
458	так мы	2	2
459	жизни он	1	2
460	в глаза	2	2
461	но этот	2	2
462	но ни	1	2
463	как на	2	2
464	на наших	1	2
465	нас на	1	2
466	ключ к	5	2
467	нами раскрывается	1	2
468	содержит в	2	2
469	по поводу	1	2
470	уже по	2	2
471	точка зрения	1	2
472	не просто	3	2
473	того же	12	2
474	свои собственные	1	2
475	жизни с	1	2
476	во всех	3	2
477	этой задачи	2	2
478	мышления и	39	2
479	здесь нет	1	2
480	с одной	8	2
481	на том	3	2
482	внимание на	4	2
483	как раз	1	2
484	тем не	6	2
485	которого он	2	2
486	после этого	1	2
487	чем у	1	2
488	в качестве	25	2
489	в тот	1	2
490	с другими	3	2
491	входят в	1	2
492	к достижению	1	2
493	и притом	1	2
494	связи с	14	2
495	не говорит	1	2
496	означает в	1	2
497	причем в	1	2
498	как его	1	2
499	сходство с	4	2
500	тому что	3	2
501	но ведь	1	2
502	в связи	9	2
503	между собой	15	2
504	в эту	3	2
505	что как	3	2
506	но как	4	2
507	не сводится	1	2
508	мы уже	8	2
509	когда я	1	2
510	не дает	2	2
511	не будет	2	2
512	ибо в	1	2
513	и та	1	2
514	и является	2	2
515	при такой	1	2
516	в тех	2	2
517	по своей	12	2
518	говорили что	3	2
519	было бы	15	2
520	целом и	2	2
521	даже если	1	2
522	общую черту	1	2
523	с которым	2	2
524	в силу	9	2
525	бы ни	2	2
526	а как	2	2
527	а главное	1	2
528	его можно	1	2
529	означает что	2	2
530	говорит об	2	2
531	против этого	1	2
532	первую очередь	2	2
533	в речи	4	2
534	и здесь	5	2
535	о своих	1	2
536	с такой	1	2
537	у другого	1	2
538	представляют собой	1	2
539	в сущности	3	2
540	о которой	1	2
541	для них	3	2
542	в отношении	14	2
543	ни в	12	2
544	и делает	1	2
545	целом ряде	1	2
546	не могут	5	2
547	должен был	2	2
548	здесь мы	4	2
549	заключает в	3	2
550	этот факт	1	2
551	одновременно с	2	2
552	столь же	7	2
553	еще с	1	2
554	уже говорили	6	2
555	этот тип	3	2
556	так вот	1	2
557	к его	1	2
558	известном смысле	2	2
559	см главу	1	2
560	справедливо указывает	1	2
561	не имеет	3	2
562	в известном	6	2
563	знает что	1	2
564	не во	2	2
565	не дают	1	2
566	того чтобы	15	2
567	и поэтому	4	2
568	что если	3	2
569	то все	1	2
570	от других	2	2
571	он пришел	1	2
572	не потому	1	2
573	числе и	3	2
574	учит нас	1	2
575	через него	1	2
576	им в	3	2
577	ибо он	1	2
578	что же	1	2
579	и потом	1	2
580	переход от	5	2
581	характер в	1	2
582	и превращается	1	2
583	он в	1	2
584	видим в	2	2
585	в сфере	3	2
586	мог бы	5	2
587	их с	3	2
588	за пределами	1	2
589	всякий раз	2	2
590	не стоит	2	2
591	точку зрения	1	2
592	в другое	2	2
593	характер что	3	2
594	высшей степени	11	2
595	влечет за	1	2
596	значение в	5	2
597	этой области	2	2
598	данном случае	1	2
599	нас не	2	2
600	том числе	3	2
601	он начинает	2	2
602	в сновидении	3	2
603	этом он	1	2
604	о нем	2	2
605	во время	3	2
606	с их	3	2
607	слова не	3	2
608	в таких	1	2
609	образом в	1	2
610	за этим	1	2
611	и где	1	2
612	в эпоху	1	2
613	указывает на	3	2
614	в ряде	4	2
615	представляет собою	1	2
616	в стороне	2	2
617	эти наблюдения	1	2
618	или даже	2	2
619	и высшей	1	2
620	сталкивается с	1	2
621	путь к	3	2
622	должен быть	1	2
623	и вообще	1	2
624	к одному	10	2
625	отказа от	1	2
626	нуждается в	1	2
627	за то	1	2
628	она не	1	2
629	но при	1	2
630	узнаем что	1	2
631	от всех	2	2
632	существуют в	1	2
633	уже после	1	2
634	всех этих	2	2
635	отношений между	1	2
636	к анализу	1	2
637	в нашей	4	2
638	только то	1	2
639	человека с	1	2
640	и способы	1	2
641	не сами	1	2
642	нам о	1	2
643	что можно	1	2
644	решающую роль	5	2
645	перелом в	1	2
646	дня и	1	2
647	в высшей	11	2
648	это еще	1	2
649	же в	3	2
650	и отношений	1	2
651	включает в	2	2
652	их на	1	2
653	все более	2	2
654	эти два	1	2
655	конце концов	1	2
656	но для	2	2
657	есть не	1	2
658	времени по	1	2
659	осознать и	1	1
660	что было	1	1
661	они являются	8	1
662	к действительности	1	1
663	мыслит в	3	1
664	и составляет	1	1
665	это утверждение	2	1
666	для всех	1	1
667	в возможности	1	1
668	это тот	2	1
669	вводятся в	1	1
670	и своего	1	1
671	развивается у	1	1
672	с человеческим	1	1
673	мы и	4	1
674	он обнаруживает	1	1
675	к человеческой	2	1
676	что мнение	1	1
677	чем оно	1	1
678	роднит их	1	1
679	с двух	1	1
680	которые не	5	1
681	его построения	1	1
682	части мы	1	1
683	и люди	1	1
684	характерную черту	2	1
685	является важнейшим	1	1
686	при исследовании	1	1
687	в применении	1	1
688	вопросу о	1	1
689	почему-то не	1	1
690	глаза и	1	1
691	на второй	1	1
692	формы в	3	1
693	одно общее	1	1
694	с необходимостью	3	1
695	своем развитии	3	1
696	же мысль	2	1
697	тем как	4	1
698	или нет	2	1
699	эта же	1	1
700	оставляет за	1	1
701	внимания ни	1	1
702	но тем	2	1
703	так можно	1	1
704	и опирается	1	1
705	нас в	4	1
706	не являются	4	1
707	одно из	2	1
708	и другими	2	1
709	дается в	1	1
710	исторического процесса	1	1
711	от этих	2	1
712	нами в	4	1
713	не бывает	2	1
714	в глубь	1	1
715	которую он	2	1
716	по времени	1	1
717	случае то	1	1
718	всей ее	1	1
719	вопрос об	2	1
720	характере этого	1	1
721	их не	1	1
722	а напротив	1	1
723	самым как	1	1
724	на которых	3	1
725	его классической	1	1
726	но все	4	1
727	раскрывает перед	1	1
728	значения в	1	1
729	мне кажется	1	1
730	момента однако	1	1
731	с резкой	1	1
732	прогресс в	1	1
733	от общих	1	1
734	или на	1	1
735	уже на	1	1
736	его личности	1	1
737	том или	1	1
738	считать что	1	1
739	более и	1	1
740	в наиболее	1	1
741	имеет место	4	1
742	в собственном	12	1
743	показал что	5	1
744	что по	2	1
745	у которого	1	1
746	мысли о	1	1
747	проблемы но	1	1
748	собой не	2	1
749	что еще	2	1
750	один ряд	2	1
751	время это	1	1
752	людей при	1	1
753	он является	1	1
754	введение в	1	1
755	речь идет	4	1
756	принцип построения	1	1
757	вырывается из	1	1
758	как только	1	1
759	в темноте	1	1
760	относиться к	1	1
761	а вместе	1	1
762	вступая в	1	1
763	от внешней	3	1
764	у которых	1	1
765	как носитель	1	1
766	как справедливо	1	1
767	на этой	7	1
768	в центр	3	1
769	мире не	1	1
770	каковы же	1	1
771	можно считать	3	1
772	мыслит так	1	1
773	вопрос о	2	1
774	противоположным образом	1	1
775	применении к	1	1
776	эта связь	1	1
777	раз и	1	1
778	разрешению задачи	1	1
779	человека не	1	1
780	даже и	1	1
781	представления о	2	1
782	от человеческого	1	1
783	в противоположность	1	1
784	собой как	1	1
785	всего этого	1	1
786	в моменты	1	1
787	и свое	1	1
788	одной стороны	8	1
789	часто в	2	1
790	нам по	1	1
791	и другой	4	1
792	с развитием	5	1
793	как отражение	2	1
794	вообще как	2	1
795	в руках	1	1
796	функционировать и	1	1
797	поэтому мы	2	1
798	таким же	4	1
799	анализ этого	1	1
800	с помощью	64	1
801	между двумя	3	1
802	об отношении	2	1
803	но они	4	1
804	не приходит	1	1
805	по закону	2	1
806	ребенком с	1	1
807	в различных	1	1
808	связь между	7	1
809	и значение	2	1
810	в игру	1	1
811	с в	2	1
812	в смысле	9	1
813	свое положение	1	1
814	и те	3	1
815	можно ли	2	1
816	не что	2	1
817	и каждого	1	1
818	же его	1	1
819	до того	1	1
820	характерной для	1	1
821	и начинает	1	1
822	всегда и	1	1
823	друг на	3	1
824	с множеством	1	1
825	то такой	1	1
826	выше мы	1	1
827	отношения и	1	1
828	вообще и	2	1
829	развитие его	1	1
830	тезис о	1	1
831	связи могут	1	1
832	для всей	1	1
833	психологии по	1	1
834	мы говорим	1	1
835	том чтобы	2	1
836	и генетические	1	1
837	а только	1	1
838	принять за	3	1
839	человека имеет	1	1
840	в основу	5	1
841	образом как	2	1
842	в нашем	2	1
843	с этими	1	1
844	автора мы	1	1
845	хорошо нам	1	1
846	в атмосфере	1	1
847	развития своего	1	1
848	с ребенком	2	1
849	для всего	2	1
850	и чувства	1	1
851	нет никаких	6	1
852	к этим	2	1
853	общих чертах	1	1
854	и открывает	1	1
855	о связи	1	1
856	на втором	1	1
857	не изменяет	1	1
858	своего развития	9	1
859	создается впечатление	1	1
860	бы то	1	1
861	первого взгляда	2	1
862	только не	2	1
863	него как	1	1
864	для утверждения	1	1
865	с традиционной	1	1
866	все его	2	1
867	социальной и	1	1
868	мы как	1	1
869	от его	2	1
870	что иное	2	1
871	связи этого	1	1
872	представлен в	2	1
873	последнее утверждение	1	1
874	не исчерпывается	1	1
875	этот жест	2	1
876	после чего	1	1
877	в психологии	1	1
878	и функции	1	1
879	как средство	1	1
880	и настоящей	1	1
881	конкретное и	1	1
882	которой является	1	1
883	и вместе	2	1
884	такого рода	7	1
885	что уже	3	1
886	смысле в	1	1
887	метод в	2	1
888	этот метод	2	1
889	вверх а	1	1
890	ни было	2	1
891	элементов и	1	1
892	же самую	2	1
893	однако совершенно	1	1
894	связанный с	1	1
895	похоже на	1	1
896	концов к	1	1
897	что такое	1	1
898	и снова	4	1
899	или иную	1	1
900	на стадии	1	1
901	бы что	4	1
902	как можно	1	1
903	оказывается для	1	1
904	содержания как	1	1
905	ли можно	1	1
906	видит в	2	1
907	чем в	4	1
908	поэтому с	3	1
909	мы на	1	1
910	о возможности	1	1
911	они представляют	2	1
912	он уступает	1	1
913	как результат	1	1
914	рода не	1	1
915	при анализе	2	1
916	всех его	1	1
917	и исследования	1	1
918	это мы	3	1
919	определения этого	2	1
920	дальнейшем мы	1	1
921	напомним что	1	1
922	его выше	1	1
923	что понятия	2	1
924	прямо не	1	1
925	это является	1	1
926	слово и	1	1
927	здесь же	1	1
928	из трех	1	1
929	решительный шаг	2	1
930	развитие в	1	1
931	и конечной	1	1
932	под воздействием	1	1
933	как говорит	7	1
934	характер и	2	1
935	не равно	1	1
936	лишь на	2	1
937	между ними	6	1
938	встречается в	5	1
939	время как	5	1
940	совпадающее с	1	1
941	такие же	1	1
942	раньше всего	2	1
943	всеми его	1	1
944	эту роль	1	1
945	основная форма	1	1
946	уже давно	1	1
947	зрения и	1	1
948	о которых	1	1
949	ибо они	1	1
950	в психологическом	1	1
951	видит причину	2	1
952	в последнем	1	1
953	в первые	1	1
954	к вопросу	1	1
955	себе и	2	1
956	что слово	6	1
957	полагает что	2	1
958	что их	1	1
959	могло бы	4	1
960	и прямо	1	1
961	речи или	3	1
962	в других	2	1
963	совершенно прав	2	1
964	человека а	1	1
965	и крайне	1	1
966	является представителем	1	1
967	что одной	1	1
968	той или	2	1
969	над своими	1	1
970	остается в	2	1
971	складывается из	1	1
972	все чаще	1	1
973	необходимое условие	1	1
974	мышление его	1	1
975	вошел в	1	1
976	мы можем	13	1
977	от себя	1	1
978	это вполне	1	1
979	находит свое	2	1
980	возникает из	1	1
981	за основу	1	1
982	для создания	1	1
983	вообще в	2	1
984	которые ссылается	1	1
985	для развития	5	1
986	чтобы перед	1	1
987	собой это	1	1
988	или во	1	1
989	чтобы он	1	1
990	взятая в	1	1
991	на другой	2	1
992	то ни	1	1
993	многих случаях	1	1
994	речи и	11	1
995	в случае	3	1
996	является общим	2	1
997	в развитии	46	1
998	всей этой	1	1
999	что эта	2	1
1000	можно было	10	1
1001	в форме	2	1
1002	почти всегда	1	1
1003	это к	2	1
1004	который мы	2	1
1005	бы уже	1	1
1006	выражается в	2	1
1007	но понятие	1	1
1008	также и	3	1
1009	большей мере	1	1
1010	исследования на	1	1
1011	совершенно справедливо	1	1
1012	она была	1	1
1013	этот период	1	1
1014	основных законов	1	1
1015	в школе	1	1
1016	совершенно новый	1	1
1017	но главное	1	1
1018	чем она	1	1
1019	общего с	3	1
1020	главным образом	3	1
1021	бы его	1	1
1022	вовсе например	1	1
1023	это делает	1	1
1024	обратимся к	4	1
1025	что может	1	1
1026	что только	1	1
1027	решения этой	1	1
1028	процесса развития	2	1
1029	особое внимание	1	1
1030	повседневной жизни	1	1
1031	не отметить	1	1
1032	на место	2	1
1033	похожие на	2	1
1034	это имеет	1	1
1035	или иного	2	1
1036	картина нарисованная	1	1
1037	очень рано	3	1
1038	не остается	1	1
1039	одного и	5	1
1040	раньше чем	3	1
1041	и ту	1	1
1042	развития человеческой	1	1
1043	сплошь и	1	1
1044	к целому	1	1
1045	мире и	1	1
1046	однако и	2	1
1047	основе этой	1	1
1048	то время	5	1
1049	было но	1	1
1050	том смысле	3	1
1051	на той	1	1
1052	характерная для	1	1
1053	и этот	1	1
1054	вверх от	1	1
1055	смотреть на	1	1
1056	характерно для	1	1
1057	он перестает	1	1
1058	друга в	1	1
1059	это общее	1	1
1060	первый этап	1	1
1061	с и	2	1
1062	он только	1	1
1063	оно было	1	1
1064	ребенок в	2	1
1065	форме в	2	1
1066	опираться на	1	1
1067	так это	1	1
1068	связанное с	2	1
1069	в картине	1	1
1070	и из	1	1
1071	и средство	1	1
1072	поэтому в	3	1
1073	в живых	1	1
1074	этот перелом	2	1
1075	из главнейших	1	1
1076	стоит ни	2	1
1077	к выводу	2	1
1078	человека во	1	1
1079	не принял	1	1
1080	подходит к	2	1
1081	будет иметь	1	1
1082	это есть	1	1
1083	и вновь	1	1
1084	глубокие изменения	1	1
1085	функции в	2	1
1086	не на	2	1
1087	слова у	4	1
1088	идет от	1	1
1089	оно не	3	1
1090	одну и	1	1
1091	психологии и	1	1
1092	ряде других	1	1
1093	включается в	3	1
1094	собой и	2	1
1095	с ней	4	1
1096	в наших	2	1
1097	остается не	1	1
1098	это положение	6	1
1099	так называемый	1	1
1100	более глубокой	1	1
1101	в различные	1	1
1102	всем протяжении	1	1
1103	но само	1	1
1104	не отвергает	1	1
1105	и действительно	1	1
1106	трудом и	1	1
1107	но никогда	1	1
1108	и они	1	1
1109	не совпадают	5	1
1110	возникает лишь	1	1
1111	является одновременно	1	1
1112	связанные с	3	1
1113	время становится	1	1
1114	нас интересует	2	1
1115	значение при	1	1
1116	который не	3	1
1117	в историческом	2	1
1118	важно отметить	1	1
1119	и дополнения	1	1
1120	все другие	2	1
1121	этот образ	1	1
1122	столько на	1	1
1123	вследствие этого	1	1
1124	он усвоил	1	1
1125	ничего общего	4	1
1126	что вообще	1	1
1127	и обратно	2	1
1128	который видит	1	1
1129	сейчас же	1	1
1130	это самое	1	1
1131	он фактически	1	1
1132	из общего	1	1
1133	все они	2	1
1134	можно в	1	1
1135	еще и	2	1
1136	этого явления	3	1
1137	отличительный признак	1	1
1138	бы и	2	1
1139	мог не	1	1
1140	является так	3	1
1141	человек говорит	1	1
1142	бы с	3	1
1143	языка и	1	1
1144	язык и	1	1
1145	истории человечества	1	1
1146	когда мы	2	1
1147	это понятие	2	1
1148	видим что	2	1
1149	его мышления	4	1
1150	тех же	2	1
1151	многочисленны и	1	1
1152	это явление	2	1
1153	из элементов	1	1
1154	более чем	1	1
1155	оба эти	5	1
1156	такую же	1	1
1157	его содержания	1	1
1158	то и	5	1
1159	и между	4	1
1160	в течение	2	1
1161	это то	1	1
1162	на друга	3	1
1163	на основе	29	1
1164	смысле оно	1	1
1165	том как	1	1
1166	и содержание	1	1
1167	поле зрения	1	1
1168	с а	1	1
1169	и независимо	1	1
1170	из его	1	1
1171	слова и	8	1
1172	развития и	2	1
1173	являются как	3	1
1174	развития их	1	1
1175	совпадают с	5	1
1176	вывод что	2	1
1177	вступает в	3	1
1178	идя по	1	1
1179	объяснения это	1	1
1180	говорят что	1	1
1181	эти связи	4	1
1182	выводом из	1	1
1183	целый ряд	4	1
1184	случае с	1	1
1185	знаем что	1	1
1186	в обоих	2	1
1187	а лишь	1	1
1188	невозможно вне	1	1
1189	состоит в	4	1
1190	затем уже	2	1
1191	дана с	1	1
1192	он дает	1	1
1193	не встречается	2	1
1194	и мышление	4	1
1195	образом не	2	1
1196	на которые	3	1
1197	в традиционном	1	1
1198	элемента в	1	1
1199	с так	1	1
1200	заметить что	1	1
1201	деле как	2	1
1202	дана в	1	1
1203	если мы	12	1
1204	время был	1	1
1205	представлениями о	1	1
1206	это величайшее	1	1
1207	принадлежит к	1	1
1208	оно стало	3	1
1209	совершенно иного	1	1
1210	на первый	5	1
1211	может оказаться	1	1
1212	который по	2	1
1213	внешних условий	1	1
1214	этого слова	13	1
1215	впечатлений в	1	1
1216	его место	1	1
1217	она будет	1	1
1218	речи с	3	1
1219	однако такое	1	1
1220	как объективно	1	1
1221	определить его	1	1
1222	социальной психологии	1	1
1223	только потому	2	1
1224	и для	4	1
1225	наблюдения относительно	1	1
1226	контакта с	1	1
1227	в самой	1	1
1228	сколько на	1	1
1229	но которые	1	1
1230	присущей ему	1	1
1231	эту форму	1	1
1232	собственные психологические	1	1
1233	с того	1	1
1234	они были	1	1
1235	в самих	1	1
1236	корни его	1	1
1237	которую попадает	1	1
1238	им как	1	1
1239	такое же	2	1
1240	этом случае	4	1
1241	ли или	1	1
1242	находятся в	1	1
1243	форм и	1	1
1244	ему в	1	1
1245	положение что	1	1
1246	ничем не	2	1
1247	смысле что	2	1
1248	сверху вниз	1	1
1249	они не	4	1
1250	человеком а	1	1
1251	и было	1	1
1252	на вопрос	1	1
1253	не способен	1	1
1254	котором говорил	1	1
1255	он выступает	1	1
1256	того как	5	1
1257	в первый	2	1
1258	о значении	1	1
1259	однако этого	1	1
1260	свое внимание	1	1
1261	наших глазах	2	1
1262	опыта к	1	1
1263	предположение что	1	1
1264	себе ничего	1	1
1265	одна и	1	1
1266	который мог	1	1
1267	мы имеем	6	1
1268	процесс развития	3	1
1269	за людей	1	1
1270	которых он	2	1
1271	и сознание	1	1
1272	к истории	3	1
1273	сама не	1	1
1274	этого нового	2	1
1275	что так	1	1
1276	совершенно не	1	1
1277	день и	1	1
1278	для нас	6	1
1279	видеть в	4	1
1280	не содержит	1	1
1281	то мы	2	1
1282	на одной	2	1
1283	на которой	2	1
1284	чем он	1	1
1285	что каждый	2	1
1286	эта функция	2	1
1287	без этого	2	1
1288	все равно	4	1
1289	в серьезных	1	1
1290	однако не	3	1
1291	без внимания	1	1
1292	без слов	2	1
1293	его социальная	1	1
1294	что является	2	1
1295	со всем	1	1
1296	не обладает	2	1
1297	рассудком и	1	1
1298	его своеобразная	1	1
1299	приводит нас	6	1
1300	а также	6	1
1301	то к	1	1
1302	этом не	1	1
1303	к которым	8	1
1304	который как	1	1
1305	в другую	3	1
