N	2gram	Medvedev_V	Freidism
172	и бессознательным	1	4
173	как в	1	4
174	себя и	1	4
175	этот вопрос	3	4
176	зависимости от	5	4
177	ничего общего	1	4
178	это и	6	4
179	данном случае	1	4
180	из тех	1	4
181	в данном	1	4
182	в котором	3	4
183	потому что	1	4
184	это только	4	4
185	не всегда	2	4
186	слова и	1	4
187	и образы	3	4
188	только на	1	4
189	а только	1	4
190	в истории	1	4
191	так же	3	4
192	отметить что	2	4
193	свою очередь	1	4
194	связанных с	1	4
195	нет и	3	4
196	на него	2	4
197	в своем	8	4
198	это вовсе	1	4
199	одна из	4	4
200	только с	2	4
201	но это	1	4
202	эти высказывания	1	4
203	что оно	3	4
204	этой области	3	4
205	этот процесс	3	4
206	этом отношении	14	4
207	человека в	2	4
208	таком случае	1	4
209	у него	6	4
210	в зависимости	6	4
211	последнем счете	1	4
212	но ведь	1	4
213	по своему	1	4
214	между собой	1	4
215	на язык	2	4
216	это как	1	4
217	в таких	1	4
218	в основных	3	4
219	не дает	1	4
220	и речи	1	4
221	и может	2	4
222	должны быть	2	4
223	человеческой психики	1	4
224	в другом	2	4
225	личности и	1	4
226	к ней	1	4
227	главным образом	7	4
228	в систему	1	4
229	в области	2	4
230	с ее	1	4
231	в целом	5	4
232	ответ на	1	3
233	об его	1	3
234	до сих	2	3
235	на почве	1	3
236	классового сознания	1	3
237	и при	5	3
238	освободиться от	1	3
239	связанное с	2	3
240	мы в	1	3
241	утверждает что	3	3
242	для них	2	3
243	разобраться в	2	3
244	в результате	5	3
245	нет никакого	1	3
246	в них	5	3
247	и даже	2	3
248	нам в	1	3
249	все то	1	3
250	сил и	3	3
251	все его	2	3
252	их в	7	3
253	конечном счете	5	3
254	к его	2	3
255	приводит к	6	3
256	которое не	1	3
257	снов и	1	3
258	во сне	21	3
259	сейчас же	1	3
260	жизни к	1	3
261	связано с	1	3
262	на этой	1	3
263	что мы	2	3
264	он был	1	3
265	и социальной	2	3
266	на основе	5	3
267	сознания в	1	3
268	в философских	1	3
269	в одном	5	3
270	сил в	1	3
271	можно ли	2	3
272	и той	1	3
273	уже в	1	3
274	как на	3	3
275	из наиболее	1	3
276	находится в	1	3
277	о том	10	3
278	во всей	2	3
279	в сознании	4	3
280	на этот	1	3
281	иным как	1	3
282	из него	1	3
283	психологии в	1	3
284	только не	2	3
285	и то	1	3
286	говорит о	7	3
287	видели что	3	3
288	мы видим	1	3
289	они не	2	3
290	не будем	1	3
291	из основных	2	3
292	на раздражения	1	3
293	к сознанию	1	3
294	у нас	3	3
295	социальной среды	1	3
296	в конечном	7	3
297	от всех	1	3
298	этого не	1	3
299	одним из	5	3
300	на себя	1	3
301	но для	2	3
302	сновидения и	2	3
303	и как	3	3
304	согласиться с	1	3
305	и сам	2	3
306	себе и	2	3
307	которой он	1	3
308	единство и	1	3
309	сих пор	2	3
310	и тех	1	3
311	выйти за	1	3
312	в самых	2	3
313	ни один	8	3
314	между тем	6	3
315	в какой	1	3
316	в искусстве	6	3
317	когда он	4	3
318	не приходится	2	3
319	бессознательное и	1	3
320	и ни	1	3
321	как не	1	3
322	или как	1	3
323	с данными	1	3
324	не интересует	2	3
325	целом и	1	3
326	бы он	1	3
327	свести к	1	3
328	них не	4	3
329	и от	3	3
330	и есть	5	3
331	чаще всего	1	3
332	формы и	2	3
333	о своих	1	3
334	оно может	1	3
335	а как	2	3
336	если это	1	3
337	на это	2	3
338	для самого	1	2
339	однако и	1	2
340	и другие	1	2
341	внутренних переживаний	1	2
342	и этот	2	2
343	религии и	1	2
344	опирается на	1	2
345	самого себя	2	2
346	или только	1	2
347	к этой	1	2
348	бессознательного в	1	2
349	как называет	1	2
350	очень много	1	2
351	должна быть	2	2
352	тогда когда	2	2
353	не чем	1	2
354	и их	3	2
355	в применении	1	2
356	оказывается не	1	2
357	вот как	4	2
358	фактов и	1	2
359	из которых	2	2
360	не как	1	2
361	в науке	2	2
362	из того	1	2
363	для нас	1	2
364	его таким	1	2
365	механистический материализм	1	2
366	нас к	1	2
367	этого процесса	1	2
368	но все	1	2
369	жизнь в	1	2
370	равно как	4	2
371	учения о	1	2
372	чем иным	1	2
373	и творчества	1	2
374	только через	1	2
375	они и	2	2
376	приходит в	1	2
377	меньшей мере	1	2
378	а именно	1	2
379	и так	1	2
380	явлений и	3	2
381	мы только	1	2
382	только для	2	2
383	не имеет	1	2
384	является для	1	2
385	отличается от	2	2
386	да и	2	2
387	от всей	1	2
388	при помощи	3	2
389	в дальнейшем	1	2
390	все они	2	2
391	художественный образ	5	2
392	его и	1	2
393	человека так	1	2
394	бы и	6	2
395	должно быть	2	2
396	вопрос о	1	2
397	в историю	1	2
398	в течение	2	2
399	связана с	2	2
400	одной стороны	2	2
401	относится к	2	2
402	лежат в	1	2
403	в борьбу	1	2
404	что осталось	1	2
405	пишет он	1	2
406	значение для	1	2
407	в различных	2	2
408	от других	1	2
409	той социальной	1	2
410	еще более	1	2
411	без труда	1	2
412	никаких оснований	2	2
413	в глаза	1	2
414	же самое	2	2
415	мы полагаем	1	2
416	всего этого	1	2
417	с другой	11	2
418	участия сознания	1	2
419	заметить что	1	2
420	и во	1	2
421	не имели	1	2
422	по меньшей	1	2
423	друг друга	1	2
424	бы в	3	2
425	бессознательное в	1	2
426	только о	2	2
427	образы и	5	2
428	исключительно в	1	2
429	его можно	1	2
430	и биология	1	2
431	и служит	1	2
432	зависит от	2	2
433	с одной	2	2
434	в состоянии	1	2
435	и через	2	2
436	еще больше	1	2
437	он и	2	2
438	что при	2	2
439	полагаем что	1	2
440	от начала	1	2
441	о нем	1	2
442	в формы	1	2
443	в качестве	12	2
444	но как	3	2
445	нет это	1	2
446	каждого человека	1	2
447	чем он	1	2
448	того момента	1	2
449	представлений и	2	2
450	них и	1	2
451	в их	5	2
452	сказать не	1	2
453	материал для	1	2
454	обратимся к	1	2
455	в несколько	1	2
456	а также	1	2
457	будто бы	2	2
458	и которая	1	2
459	по их	1	2
460	опыта и	3	2
461	при которой	1	2
462	в конце	3	2
463	между собою	2	2
464	он в	2	2
465	же как	2	2
466	всем своем	1	2
467	другом месте	2	2
468	рассказывает что	2	2
469	это было	1	2
470	связанный с	1	2
471	идеи и	6	2
472	применении к	1	2
473	дело и	1	2
474	должен быть	4	2
475	связаны с	1	2
476	а с	1	2
477	старая психология	1	2
478	ли это	2	2
479	сознание как	1	2
480	его не	3	2
481	также и	2	2
482	в работе	3	2
483	и конфликты	1	2
484	к этим	2	2
485	дело не	1	2
486	и тем	1	2
487	если же	1	2
488	всех других	3	2
489	есть и	1	2
490	и та	1	2
491	этих фактов	1	2
492	в нашей	4	2
493	входит в	1	2
494	не следует	8	2
495	этом смысле	1	2
496	но вместе	1	2
497	то или	1	2
498	или иное	1	2
499	и поэтому	1	2
500	художественное творчество	6	2
501	в книге	2	2
502	всех сторон	1	2
503	образом в	3	2
504	или иной	2	2
505	совершенно бессознательно	1	2
506	не поддаются	1	2
507	словесное выражение	1	2
508	то в	1	2
509	к работе	3	2
510	конце концов	2	2
511	как совокупность	1	2
512	в него	1	2
513	чтобы не	2	2
514	три года	2	2
515	он должен	1	2
516	мира в	1	2
517	не отличается	1	2
518	не к	1	2
519	быть даже	1	1
520	в особенности	2	1
521	к сожалению	2	1
522	аналогии с	1	1
523	утверждать что	5	1
524	не нашел	1	1
525	человеческой личности	1	1
526	образом и	1	1
527	по существу	4	1
528	можно говорить	1	1
529	образов в	2	1
530	произведения во	1	1
531	этой проблемы	3	1
532	наше сознание	1	1
533	сна это	1	1
534	типа как	1	1
535	процесса с	1	1
536	то есть	1	1
537	которые не	1	1
538	исходя из	1	1
539	почти не	1	1
540	своего собственного	1	1
541	творчества между	1	1
542	он только	1	1
543	познания и	4	1
544	и прочих	1	1
545	в социальном	1	1
546	влечения и	1	1
547	или по	1	1
548	дело с	1	1
549	является решающим	1	1
550	само собою	2	1
551	об искусстве	1	1
552	момента в	1	1
553	и дает	1	1
554	даже в	5	1
555	всего может	1	1
556	разум и	1	1
557	это совсем	1	1
558	реальной жизни	1	1
559	среда в	1	1
560	художественного творчества	19	1
561	все зависит	1	1
562	пытается вскрыть	1	1
563	этом случае	1	1
564	по выражению	1	1
565	и власти	1	1
566	неизбежно приводит	1	1
567	прямо и	1	1
568	никак не	3	1
569	можно определить	2	1
570	труда и	2	1
571	проникновения в	1	1
572	а затем	2	1
573	и внешнего	1	1
574	от общего	1	1
575	следует упомянуть	1	1
576	области не	1	1
577	его от	2	1
578	именно эти	1	1
579	сознание с	1	1
580	смысла в	1	1
581	необходимо для	1	1
582	в плоскости	1	1
583	и эти	1	1
584	в рамки	1	1
585	творчества и	3	1
586	этим путем	1	1
587	что нет	2	1
588	так выразиться	1	1
589	начинается с	2	1
590	но только	1	1
591	время как	1	1
592	же сознание	1	1
593	психологии а	1	1
594	их и	4	1
595	таково в	1	1
596	сводящийся к	1	1
597	из следующих	1	1
598	мы говорим	1	1
599	это состояние	1	1
600	его основной	1	1
601	тем что	1	1
602	же самый	1	1
603	то время	1	1
604	не дело	1	1
605	например в	3	1
606	является выражением	1	1
607	характер этого	1	1
608	то за	1	1
609	с тем	4	1
610	и процессов	2	1
611	что известно	1	1
612	мы встречаемся	1	1
613	в подсознании	1	1
614	к искусству	1	1
615	что по	1	1
616	ли не	2	1
617	этих объективных	1	1
618	в слове	3	1
619	сознания при	1	1
620	со всем	1	1
621	и отдельных	3	1
622	и т	25	1
623	работе над	6	1
624	образы в	1	1
625	бы не	2	1
626	к какому	1	1
627	если можно	1	1
628	сравнению с	1	1
629	между всеми	1	1
630	он вполне	1	1
631	для их	1	1
632	не его	1	1
633	дальше и	1	1
634	др и	1	1
635	в которые	1	1
636	по крайней	2	1
637	на одном	1	1
638	сразу и	1	1
639	и сложного	1	1
640	работа по	1	1
641	этот первый	1	1
642	особый род	1	1
643	в кругу	1	1
644	основных чертах	4	1
645	нет ничего	1	1
646	свою душу	1	1
647	которых можно	1	1
648	случае является	1	1
649	бросается в	1	1
650	понятно что	2	1
651	при определенных	1	1
652	которые характерны	1	1
653	социальных групп	1	1
654	остановимся на	2	1
655	ответить на	1	1
656	это с	1	1
657	было в	2	1
658	внутреннему переживанию	1	1
659	уже из	1	1
660	то это	2	1
661	что этот	1	1
662	этой почве	1	1
663	после того	2	1
664	со всех	1	1
665	силы и	1	1
666	сознание это	1	1
667	даже и	3	1
668	классовому сознанию	1	1
669	общеизвестно что	1	1
670	в противоположность	3	1
671	говорить не	3	1
672	объективных условий	1	1
673	осталось в	1	1
674	наконец в	1	1
675	но даже	3	1
676	взглядах на	1	1
677	по сравнению	1	1
678	это его	1	1
679	научного творчества	1	1
680	и оттенков	1	1
681	судьба человека	1	1
682	к каждому	1	1
683	всей ее	1	1
684	наиболее полно	1	1
685	обойтись без	1	1
686	с которой	1	1
687	только один	1	1
688	и длительность	1	1
689	целым рядом	1	1
690	и посвященной	1	1
691	может служить	1	1
692	часто вопреки	1	1
693	из сферы	1	1
694	идеологического творчества	2	1
695	великой французской	1	1
696	об изоляции	1	1
697	которых она	1	1
698	приходит к	1	1
699	о своем	2	1
700	их вызывает	1	1
701	весь процесс	1	1
702	целый ряд	1	1
703	существует ли	1	1
704	и сознания	1	1
705	как оно	1	1
706	и психологии	1	1
707	образом у	1	1
708	образы не	1	1
709	творчества имеет	1	1
710	и называют	1	1
711	не представляет	1	1
712	и изучение	1	1
713	теперь к	1	1
714	право говорить	1	1
715	и формы	2	1
716	имеем в	1	1
717	этого мира	1	1
718	видах искусства	1	1
719	но ни	1	1
720	и еще	1	1
721	только предварительно	1	1
722	других видов	2	1
723	утверждал что	1	1
724	и связанное	1	1
725	под ним	1	1
726	и явлений	1	1
727	которых он	1	1
728	пародия на	2	1
729	в сфере	2	1
730	говорит об	2	1
731	этой категории	1	1
732	по которой	1	1
733	затем в	1	1
734	момента когда	1	1
735	и бытие	1	1
736	одной из	2	1
737	следующим образом	4	1
738	громадное значение	1	1
739	а между	1	1
740	оно дает	2	1
741	сущности и	1	1
742	с нею	2	1
743	эти вопросы	2	1
744	вся область	1	1
745	понятие бессознательного	1	1
746	деятельности человека	3	1
747	творчества все	1	1
748	без того	1	1
749	природы не	1	1
750	так при	1	1
751	том же	6	1
752	он может	2	1
753	который по	2	1
754	и непосредственного	2	1
755	бергсона и	1	1
756	видим в	1	1
757	момент в	3	1
758	который в	2	1
759	этот последний	1	1
760	что говорит	3	1
761	от них	2	1
762	перед нами	5	1
763	изучение этих	1	1
764	его роль	1	1
765	что даже	2	1
766	чувства в	1	1
767	является только	1	1
768	у них	2	1
769	в пользу	2	1
770	являются для	1	1
771	имели бы	1	1
772	нет никаких	2	1
773	сплошь сознательно	1	1
774	так называемое	1	1
775	к ее	1	1
776	лет а	1	1
777	на своем	1	1
778	ними в	1	1
779	этом же	2	1
780	только наиболее	1	1
781	стороны он	1	1
782	крайней мере	2	1
783	что конечно	1	1
784	моментов в	3	1
785	деятельности является	1	1
786	сомнения в	1	1
787	с того	1	1
788	ли эта	1	1
789	он склонен	1	1
790	приходится однако	1	1
791	теории нет	1	1
792	своего развития	1	1
793	различных областей	1	1
794	отдельные элементы	1	1
795	может обойтись	1	1
796	на время	2	1
797	самых ранних	1	1
798	об их	1	1
799	им как	2	1
800	и весь	2	1
801	его собственного	1	1
802	оно в	1	1
803	что они	3	1
804	сводить к	1	1
805	что сообщает	2	1
806	ее и	1	1
807	или наоборот	1	1
808	сущность его	1	1
809	но на	1	1
810	еще одну	1	1
811	быть сведены	1	1
812	и он	3	1
813	объективной данности	1	1
814	у гоголя	1	1
815	но этим	1	1
816	связи между	1	1
817	гораздо сложнее	1	1
818	нет ни	2	1
819	время работы	1	1
820	от его	2	1
821	похожи на	1	1
822	нам предстоит	1	1
823	на тех	1	1
824	на вопрос	2	1
825	определяет как	1	1
826	борьбы в	1	1
827	при всей	2	1
828	несколько иной	1	1
829	поэтому в	1	1
830	собой в	1	1
831	только у	2	1
832	другой мы	1	1
833	внимание на	2	1
834	противоречия и	1	1
835	его себе	1	1
836	проявляется в	1	1
837	интересны в	1	1
838	бессознательное оказывается	1	1
839	или с	1	1
840	утверждает и	1	1
841	обычно не	1	1
842	или иными	1	1
843	хотя и	2	1
844	трудно не	1	1
845	как особый	2	1
846	отношении может	1	1
847	в специальных	1	1
848	свести все	1	1
849	есть в	1	1
850	и точно	1	1
851	очень распространенное	1	1
852	не способен	1	1
853	со своим	3	1
854	из своих	2	1
855	богатство и	1	1
856	но что	1	1
857	из форм	1	1
858	такова техника	1	1
859	не ограничивается	1	1
860	и художественное	3	1
861	в движение	1	1
862	вытекает из	1	1
863	вопросами мировоззрения	1	1
864	для его	4	1
865	научного и	1	1
866	и смысл	1	1
867	в ином	1	1
868	в виде	1	1
869	же не	1	1
870	этого рода	2	1
871	так было	1	1
872	или в	3	1
873	сознания на	1	1
874	количество труда	1	1
875	жизни это	1	1
876	в свои	1	1
877	без остатка	1	1
878	перед необходимостью	1	1
879	что его	2	1
880	который как	1	1
881	остается подвести	1	1
882	соображения о	1	1
883	это мы	3	1
884	эти образы	1	1
885	абстракция в	1	1
886	можно так	1	1
887	с теми	1	1
888	вот это	2	1
889	решение этой	1	1
890	борьбы и	1	1
891	процесс его	1	1
892	простой и	1	1
893	как говорит	5	1
894	и без	1	1
895	как видим	9	1
896	совершенно точно	1	1
897	чтобы ответить	1	1
898	следует понимать	5	1
899	же при	1	1
900	говорят о	1	1
901	сложной и	1	1
902	при таком	1	1
903	мира и	3	1
904	этим самым	1	1
905	формы сознания	1	1
906	а иногда	1	1
907	перейти к	1	1
908	именно эту	1	1
909	от обычного	1	1
910	зрения и	1	1
911	здесь не	1	1
912	этой главы	1	1
913	служит для	1	1
914	на наши	1	1
915	в свете	1	1
916	принимается за	1	1
917	она к	1	1
918	не знала	1	1
919	и это	1	1
920	себя или	1	1
921	в каждой	1	1
922	бы совершенно	1	1
923	сообщить ему	1	1
924	связанная с	1	1
925	на себе	1	1
926	нельзя не	1	1
927	тем более	1	1
928	не все	1	1
929	было продиктовано	1	1
930	вмешивается в	1	1
931	не был	1	1
932	время сна	1	1
933	той или	1	1
934	чтобы понять	1	1
935	иное его	1	1
936	жизнь и	1	1
937	укажем что	1	1
938	сознанию и	1	1
939	же на	1	1
940	иметь в	2	1
941	без всякой	1	1
942	в каждом	2	1
943	не говоря	1	1
944	еще до	1	1
945	реакции организма	1	1
946	говорит он	1	1
947	того или	2	1
948	может иметь	1	1
949	имеет своей	1	1
950	напряженной борьбы	1	1
951	она играет	1	1
952	находит свое	1	1
953	и быть	2	1
954	сознания а	1	1
955	и других	1	1
956	а к	2	1
957	у различных	1	1
958	родились из	1	1
959	тут и	1	1
960	его развития	1	1
961	элементы сознания	1	1
962	отражением и	1	1
963	связи с	5	1
964	говорил о	1	1
965	в философии	4	1
966	показывает что	2	1
967	некоторых его	1	1
968	комплексы и	1	1
969	с новыми	1	1
970	так называемой	1	1
971	близко к	1	1
972	нужно как	1	1
973	этих способностей	2	1
974	и чувства	1	1
975	борьбы со	1	1
976	с определенной	1	1
977	т д	16	1
978	исключительное значение	1	1
979	можно назвать	1	1
980	ту же	2	1
981	или не	1	1
982	тому как	3	1
983	не по	2	1
984	второго рода	1	1
985	что всякий	1	1
986	в теории	1	1
987	философской системы	1	1
988	это для	1	1
989	нас то	1	1
990	характерны для	1	1
991	идей и	3	1
992	в частностях	1	1
993	эти утверждения	1	1
994	кажется что	1	1
995	бы например	1	1
996	из мира	1	1
997	но она	1	1
998	реакции на	2	1
999	этих особенностей	1	1
1000	не с	2	1
1001	что эта	1	1
1002	одно и	1	1
1003	плана в	2	1
1004	пор не	1	1
1005	как он	3	1
1006	и определяет	1	1
1007	можно было	2	1
1008	в форме	3	1
1009	процесс в	1	1
1010	др в	3	1
1011	составная часть	2	1
1012	этого факта	1	1
1013	вот что	12	1
1014	было еще	1	1
1015	в начале	1	1
1016	говоря о	1	1
1017	еще в	1	1
1018	даже не	2	1
1019	стороны и	2	1
1020	как же	1	1
1021	конечно нет	1	1
1022	нет нужды	1	1
1023	они могут	1	1
1024	у которого	1	1
1025	мысль о	2	1
1026	психоаналитическая школа	1	1
1027	значение и	1	1
1028	это главное	1	1
1029	например не	2	1
1030	ни одной	1	1
1031	всех его	2	1
1032	тот или	1	1
1033	что если	1	1
1034	и очевидно	1	1
1035	и объективно	1	1
1036	со своими	1	1
1037	является особым	1	1
1038	общего с	1	1
1039	внешних раздражителей	1	1
1040	в понимании	1	1
1041	что во	1	1
1042	и никогда	2	1
1043	и социальные	2	1
1044	и борьба	1	1
1045	для такого	1	1
1046	и благодаря	1	1
1047	друг другу	1	1
1048	которые в	2	1
1049	это делает	3	1
1050	выражения в	1	1
1051	благодаря этому	1	1
1052	это высказывание	2	1
1053	материала в	1	1
1054	анализа и	1	1
1055	мысль в	1	1
1056	и протекает	1	1
1057	по аналогии	1	1
1058	же явление	1	1
1059	слова в	1	1
1060	содержания и	1	1
1061	последовательном развитии	1	1
1062	роль играет	1	1
1063	творчества к	2	1
1064	по этому	10	1
1065	дифференцированности и	1	1
1066	же в	7	1
1067	к пониманию	1	1
1068	впасть в	1	1
1069	при оценке	1	1
1070	свидетельствуют о	2	1
1071	как будто	1	1
1072	язык сознания	1	1
1073	каком направлении	1	1
1074	на то	2	1
1075	процесса и	1	1
1076	протекает в	1	1
1077	один путь	1	1
1078	этом у	1	1
1079	определить как	2	1
1080	сводится в	1	1
1081	называет ее	1	1
1082	или иного	1	1
1083	бессознательное понимание	1	1
1084	самый механизм	1	1
1085	прав в	1	1
1086	и охотно	1	1
1087	переживания которые	1	1
1088	от всего	1	1
1089	и особенностей	1	1
1090	этому вопросу	2	1
1091	каждого из	1	1
1092	и особенно	1	1
1093	происходит в	1	1
1094	что на	1	1
1095	искусства в	1	1
1096	и самый	1	1
1097	эта теория	2	1
1098	превращаются в	1	1
1099	с принципом	1	1
