N	3gram	Bakhtin_Fr	Psycholo
242	в этом суждении	2	1
243	так как именно	1	1
244	произведения но и	1	1
245	есть по законам	1	1
246	быть определены как	1	1
247	которые по словам	1	1
248	и в романе	1	1
249	следовательно не только	1	1
250	чуть ли не	1	1
251	не могла не	1	1
252	то есть на	2	1
253	одна из основных	1	1
254	ко всем его	1	1
255	было бы однако	1	1
256	живописи и в	1	1
257	при таком подходе	2	1
258	свое отражение в	1	1
259	всем остальным формам	1	1
260	только один человек	1	1
261	и без всякого	1	1
262	во всех других	2	1
263	с назидательной целью	1	1
264	по своей сущности	1	1
265	в себе и	2	1
266	но это есть	1	1
267	что тем самым	1	1
268	в романе в	1	1
269	точки зрения тех	1	1
270	и отказывается от	1	1
271	и в чем	1	1
272	вводит в свое	1	1
273	не были связаны	1	1
274	должны еще раз	1	1
275	мы будем говорить	1	1
276	в одной из	1	1
277	все это только	1	1
278	резко отличается от	1	1
279	всего могут быть	1	1
280	свою природу и	2	1
281	включает в себя	3	1
282	этого процесса мы	1	1
283	уже говорили что	3	1
284	может быть отнесена	1	1
285	сказать что такова	1	1
286	и все остальные	1	1
287	жизни и это	1	1
288	мысли и воображения	1	1
289	главным образом в	1	1
290	времен и народов	1	1
291	нас и если	1	1
292	основе его лежит	1	1
293	в первую очередь	1	1
294	из этих элементов	1	1
295	мы сказали что	1	1
296	далеко за пределы	1	1
297	и не подозревает	1	1
298	так как к	1	1
299	сказать что и	1	1
300	лежащее в основе	1	1
301	все это в	2	1
302	от нас и	1	1
303	также и в	1	1
304	не только как	1	1
305	а в области	1	1
306	сами с собой	1	1
307	в вопросе о	1	1
308	время от времени	1	1
309	в самом начале	1	1
310	и в целом	1	1
311	в них всегда	1	1
312	в кульминационный момент	1	1
313	между тем и	1	1
314	и не приобрело	1	1
315	в средние века	12	1
316	том можно ли	1	1
317	отличает ее от	1	1
318	и вся она	1	1
319	то есть по	1	1
320	до наших дней	1	1
321	в том числе	10	1
322	ему не хватает	1	1
323	подводя итоги мы	1	1
324	о мире и	3	1
325	до некоторой степени	1	1
326	эти образы и	1	1
327	только не делает	1	1
328	чтобы оно не	1	1
329	на точку зрения	1	1
330	а и в	1	1
331	и в самой	1	1
332	мы можем сказать	1	1
333	к человеку и	1	1
334	романе и в	1	1
335	он чувствует себя	1	1
336	как и всякая	2	1
337	и прежде всего	4	1
338	и в то	2	1
339	и в других	2	1
340	и как мы	1	1
341	в совершенно новую	1	1
342	они принадлежат к	1	1
343	как не может	1	1
344	именно в области	1	1
345	это означает что	1	1
346	она дает только	1	1
347	не может его	1	1
348	по существу и	1	1
349	того чтобы им	1	1
350	вовсе не является	3	1
351	но в основе	1	1
352	в другом месте	2	1
353	тот же предмет	1	1
354	имею в виду	1	1
355	всех времен и	1	1
356	точки зрения на	1	1
357	говорит об этом	1	1
358	или хотя бы	1	1
359	от игры и	1	1
360	теми или иными	1	1
361	этой формулой как	1	1
362	как своего рода	1	1
363	до известной степени	2	1
364	в сущности имеет	1	1
365	и др в	2	1
366	но прежде всего	3	1
367	к тому или	1	1
368	но не только	2	1
369	человек как бы	1	1
370	в сущности это	1	1
371	но дело в	1	1
372	входящих в него	1	1
373	и в изобразительном	1	1
374	в мировой литературе	1	1
375	и вовсе не	2	1
376	можно определить как	1	1
377	в свое время	5	1
378	человека то есть	1	1
379	то есть вне	1	1
380	в своем развитии	1	1
381	то есть с	1	1
382	ни на что	2	1
383	к самой природе	1	1
384	только в самом	2	1
385	остановимся прежде всего	1	1
386	или еще более	1	1
387	и даже больше	1	1
388	если смотреть на	1	1
389	в известном смысле	1	1
390	на шекспира и	1	1
391	на что не	2	1
392	средние века в	1	1
393	связанное с ним	1	1
394	в противоположность этому	1	1
395	они никогда не	1	1
396	в тесной связи	1	1
397	во внешнем мире	1	1
398	и вообще не	1	1
399	но в какой	1	1
400	существенную роль в	3	1
401	в сущности не	1	1
402	входит в область	1	1
403	в обычном смысле	1	1
404	но несмотря на	3	1
405	как об особом	1	1
406	то что для	2	1
407	и он всегда	1	1
408	и в некоторых	1	1
409	который начал с	1	1
410	то есть из	1	1
411	из них все	1	1
412	за пределы этого	1	1
413	и не только	1	1
414	этих образов в	1	1
415	свидетельствуют о том	1	1
416	и в области	1	1
417	но вся эта	1	1
418	в сущности всегда	1	1
419	может быть названо	1	1
420	дальнейшем нам придется	1	1
421	сих пор недостаточно	1	1
