N	3gram	Vygotskiy_	Formalny
130	и все же	1	2
131	в основе этой	1	2
132	связаны между собой	2	2
133	и тем же	4	2
134	в связи со	1	2
135	ни на один	1	2
136	подвести некоторые итоги	1	2
137	в процессе его	1	2
138	этой точки зрения	4	2
139	том или ином	1	2
140	как и в	3	2
141	в целом ряде	1	2
142	ничего общего с	2	2
143	если бы оно	1	2
144	и тех же	1	2
145	на этот вопрос	2	2
146	они не совпадают	1	2
147	при известных условиях	1	2
148	да и не	1	2
149	до последнего времени	1	2
150	и с точки	1	2
151	одним и тем	4	2
152	что было бы	1	2
153	так как они	2	2
154	не только в	1	2
155	так же как	9	2
156	в этом случае	4	2
157	выходит за пределы	1	2
158	оно не может	1	2
159	заложенных в нем	1	2
160	и в истории	1	2
161	лежит в основе	3	2
162	что и в	6	2
163	тот или иной	1	2
164	со стороны его	1	2
165	он был бы	1	2
166	в готовом виде	3	1
167	с помощью этой	1	1
168	что он не	2	1
169	в историческом развитии	2	1
170	уже говорили что	2	1
171	в самом начале	1	1
172	как и во	1	1
173	это то что	1	1
174	в этот период	1	1
175	и другой момент	1	1
176	могло бы возникнуть	2	1
177	могут вступать в	1	1
178	и как бы	2	1
179	распадается на ряд	1	1
180	на основе такого	2	1
181	этого слова в	1	1
182	со всеми своими	1	1
183	мы наблюдаем в	1	1
184	не приводит к	2	1
185	том что это	1	1
186	те случаи когда	1	1
187	вслед за этим	1	1
188	во всей ее	1	1
189	можем сказать что	1	1
190	есть еще одна	1	1
191	на задний план	1	1
192	том отношении что	1	1
193	как это делают	2	1
194	того что они	3	1
195	и тогда когда	1	1
196	значение не в	1	1
197	которые могут быть	1	1
198	по сравнению с	4	1
199	в процессе развития	2	1
200	же что и	2	1
201	в его основе	4	1
202	и не имеющие	1	1
203	что оно не	1	1
204	на котором они	1	1
205	однако и здесь	1	1
206	нашей точки зрения	2	1
207	и связанные с	1	1
208	может быть наиболее	1	1
209	содержания и формы	1	1
210	влечет за собой	1	1
211	понятия в целом	2	1
212	ситуации таким образом	1	1
213	часто встречается в	1	1
214	нельзя было бы	1	1
215	в том же	1	1
216	целом все это	1	1
217	в своих более	1	1
218	в своем развитии	3	1
219	и во всех	1	1
220	при построении понятия	1	1
221	задачи стоящей перед	1	1
222	что мы знаем	7	1
223	в какой степени	2	1
224	так например в	1	1
225	тем же признаком	1	1
226	то что они	3	1
227	вполне совпадает с	2	1
228	и как увидим	1	1
229	бы к тому	1	1
230	в его состав	4	1
231	и то же	6	1
232	а не наоборот	1	1
233	с помощью которых	8	1
234	друг на друга	3	1
235	одного и того	5	1
236	идет не о	1	1
237	в предыдущей части	1	1
238	все же в	2	1
239	мы и называем	1	1
240	мы знаем что	1	1
241	что в процессе	1	1
242	между собой по	1	1
243	этого слова мы	2	1
244	создается впечатление что	1	1
245	мы можем сказать	1	1
246	что он в	1	1
247	и не могли	1	1
248	в каком-либо определенном	1	1
249	это нисколько не	1	1
250	в этой области	2	1
251	увидим дальше что	1	1
252	что в самом	1	1
253	и вместе с	2	1
254	между ними в	1	1
255	что в этом	1	1
256	прямой зависимости от	1	1
257	что оно является	1	1
258	с другом не	1	1
259	возникновения и развития	2	1
260	переходит в другое	1	1
261	по себе не	1	1
262	вовсе не следует	1	1
263	а с другой	4	1
264	вообще как мы	1	1
265	и в нашем	1	1
266	есть не что	1	1
267	что в основе	7	1
268	чем иным как	1	1
269	что как бы	2	1
270	же и в	1	1
271	но ведь цель	1	1
272	и того же	5	1
273	значительной степени и	1	1
274	прежде всего чисто	1	1
275	состоит в том	4	1
276	в целом и	2	1
277	или даже в	1	1
278	является в высшей	1	1
279	как в его	1	1
280	между знаком и	2	1
281	своем дальнейшем развитии	1	1
282	по этому поводу	4	1
283	в своем дальнейшем	1	1
284	с их помощью	1	1
285	в самой природе	1	1
286	к вопросу о	1	1
287	что в первый	1	1
288	так как он	2	1
289	что с помощью	1	1
290	это значит что	6	1
291	и в его	1	1
292	но и к	1	1
293	для нас важно	1	1
294	значит что они	1	1
295	значения слова и	1	1
296	или во всяком	1	1
297	каким мы его	1	1
298	слова и потому	1	1
299	ко всем вообще	1	1
300	дело идет не	1	1
301	было бы с	1	1
302	по существу это	1	1
303	собственном смысле этого	7	1
304	теми или иными	2	1
305	а также и	1	1
306	мы видим что	2	1
307	между ними не	1	1
308	только в последнее	1	1
309	на каждом шагу	4	1
310	с нашей точки	2	1
311	в своем исследовании	1	1
312	эта связь может	1	1
313	собственном смысле слова	3	1
314	мы говорили в	1	1
315	могут быть определены	1	1
316	вместе с этим	2	1
317	постановка задачи и	1	1
318	за то что	1	1
319	помощью этого метода	1	1
320	и речи но	1	1
321	той или иной	2	1
322	того обстоятельства что	1	1
323	входит в него	1	1
324	должно быть отнесено	2	1
325	при данных условиях	1	1
326	мы увидим дальше	1	1
327	так называемого практического	1	1
328	все что мы	4	1
329	в этом заключается	1	1
330	быть отнесено к	1	1
331	и только в	1	1
332	на то что	5	1
333	ни в каком	1	1
334	а вместе с	1	1
335	и в связи	1	1
336	бы сказать что	5	1
337	сказать что и	1	1
338	которой только и	1	1
339	как установку на	1	1
340	как и для	1	1
341	в этом же	2	1
342	и этот процесс	1	1
343	едва ли можно	1	1
344	как увидим дальше	1	1
345	мы должны рассматривать	1	1
346	значения слов и	2	1
347	не имеет никакого	1	1
348	таким образом по	1	1
349	между собой это	1	1
350	о том что	3	1
351	не в плане	1	1
352	ни в какой	5	1
353	ведь даже те	1	1
354	они не способны	1	1
355	мы обратимся к	4	1
356	в центр внимания	1	1
357	если мы обратимся	4	1
358	на деле и	1	1
359	должны рассматривать как	1	1
360	и в самом	1	1
361	в гораздо большей	1	1
362	ту или иную	1	1
363	привести к такому	1	1
364	независимо друг от	1	1
365	для них это	1	1
366	бы если бы	1	1
367	тот факт что	7	1
368	он не является	1	1
369	развития именно в	1	1
370	связь может быть	1	1
371	остается тем же	1	1
372	этого слова и	1	1
373	можно сказать что	1	1
374	но столь же	1	1
375	только в том	4	1
376	и той же	5	1
377	связи с теми	1	1
378	то что уже	1	1
379	мы конечно не	1	1
380	и не выражает	1	1
381	в то время	5	1
382	этом смысле мы	1	1
383	нашли бы в	1	1
384	со всеми другими	2	1
385	свое внимание на	1	1
386	становится особенно ясным	1	1
387	не столько с	1	1
388	иначе как в	1	1
389	таким образом является	1	1
390	точки зрения на	2	1
391	этом же смысле	1	1
392	на один из	1	1
393	таким образом средства	1	1
394	и каждого его	1	1
395	все же не	2	1
396	в целом все	1	1
397	того чтобы вскрыть	1	1
398	не чем иным	1	1
399	если оно не	1	1
400	с помощью которого	5	1
401	не что иное	2	1
402	содержание и форму	1	1
403	с той или	1	1
404	что иное как	2	1
405	с помощью этого	3	1
406	перечисленные нами основные	1	1
407	одно и то	6	1
408	не тем что	2	1
409	так и на	1	1
410	как это свойственно	1	1
411	было бы если	1	1
412	одной и той	5	1
413	значит что каждый	1	1
414	таким образом как	1	1
415	и ко всем	1	1
416	заключается в том	18	1
417	себе а лишь	1	1
418	центр внимания и	1	1
419	между собой и	2	1
420	только потому что	2	1
421	что там где	1	1
422	как одним из	1	1
423	во всех этих	1	1
424	и все остальные	2	1
425	говорит об этом	2	1
426	может привести к	1	1
427	предшествующим и последующим	1	1
428	но тем не	1	1
429	на отдельные элементы	1	1
430	но так как	2	1
431	правда и тогда	1	1
432	таким образом каждый	1	1
433	в том отношении	2	1
434	и что в	2	1
435	же как и	6	1
436	зависимости от этого	2	1
437	одной и другой	1	1
438	том что они	2	1
439	слово входит в	3	1
440	он стоит перед	1	1
441	в связь с	1	1
442	в таком виде	1	1
443	и в некоторых	1	1
444	и речи нет	1	1
445	том случае если	2	1
446	но не для	1	1
447	с другими элементами	2	1
448	все равно что	1	1
449	по своей природе	1	1
450	та или иная	3	1
451	этом случае в	1	1
452	область так называемого	1	1
453	и связь между	2	1
454	мы можем подвести	1	1
455	не больше чем	2	1
456	все это в	1	1
457	мы уже говорили	6	1
458	вне связи с	1	1
459	то увидим что	4	1
460	к одной и	2	1
461	как и понятие	1	1
462	но все что	1	1
463	является одним из	1	1
464	с тем это	1	1
465	в основе их	3	1
466	того же типа	2	1
467	в процессе своего	1	1
468	можно было бы	8	1
469	новые и новые	1	1
470	и как это	1	1
