N	2gram	Vygotskiy_	Myslijsy
104	со стороны	4	17
105	слова и	3	17
106	заметить что	2	17
107	что оно	5	17
108	уже в	1	17
109	в его	11	17
110	во всяком	6	17
111	слова в	1	17
112	не можем	4	17
113	только что	10	16
114	и на	7	16
115	к тому	18	16
116	так же	12	16
117	в своем	8	16
118	в которой	8	16
119	а только	1	16
120	в них	4	16
121	или же	2	16
122	что если	6	16
123	и наоборот	1	16
124	же с	2	16
125	каждый раз	2	16
126	на то	25	16
127	в этих	3	15
128	уже не	2	15
129	только как	2	15
130	с одной	7	15
131	с другими	1	15
132	и тем	4	15
133	в нас	7	15
134	и по	2	15
135	что он	23	15
136	в свою	6	15
137	т д	6	15
138	прежде всего	2	15
139	думать что	3	15
140	без сомнения	1	15
141	тому как	1	15
142	на деле	4	14
143	все же	10	14
144	в природе	1	14
145	в котором	7	14
146	в действительности	3	14
147	свою очередь	3	14
148	то в	1	14
149	связи с	2	14
150	так сказать	6	14
151	во всех	4	14
152	когда мы	5	14
153	столь же	5	14
154	бы ни	1	14
155	там где	7	14
156	сам по	2	14
157	в истории	3	14
158	и без	2	14
159	мысли в	1	14
160	мы должны	3	14
161	те же	2	13
162	например в	5	13
163	а между	1	13
164	как на	9	13
165	из них	10	13
166	что все	10	13
167	в смысле	1	13
168	т п	7	13
169	и все	14	13
170	не следует	3	13
171	том смысле	2	13
172	зависит от	2	13
173	смысле этого	5	13
174	и может	5	13
175	и его	8	13
176	поэтического произведения	2	12
177	от него	2	12
178	одно из	4	12
179	другой стороны	5	12
180	до сих	7	12
181	более или	1	12
182	это последнее	1	12
183	не то	7	12
184	никогда не	9	12
185	и при	1	12
186	хотя и	1	12
187	быть только	1	12
188	и вместе	3	12
189	в чем	3	12
190	сих пор	6	12
191	оно не	1	12
192	все остальные	1	12
193	всяком случае	6	12
194	что же	3	12
195	относится к	2	12
196	друг друга	1	12
197	что такое	2	12
198	все это	12	12
199	есть в	3	12
200	или менее	1	12
201	тем более	2	12
202	человека и	1	12
203	как мы	12	12
204	что на	4	12
205	все что	2	11
206	и если	13	11
207	что человек	1	11
208	в первом	3	11
209	имеет для	1	11
210	только для	3	11
211	которые мы	2	11
212	из себя	3	11
213	только на	3	11
214	и это	13	11
215	действует на	1	11
216	к нему	2	11
217	в состоянии	1	11
218	души и	1	11
219	его в	5	11
220	и притом	1	11
221	подобно тому	1	11
222	в силу	2	11
223	мы видели	7	11
224	сами по	3	11
225	того чтобы	21	11
226	быть не	2	11
227	к ней	3	11
228	той же	6	11
229	что для	6	11
230	если не	1	11
231	и вообще	1	11
232	и только	8	11
233	другими словами	1	11
234	и их	2	11
235	указывает на	8	11
236	же в	2	11
237	быть названо	1	10
238	и с	4	10
239	хотя бы	3	10
240	одной стороны	6	10
241	одной и	4	10
242	представить себе	2	10
243	мы видим	15	10
244	и мы	19	10
245	что при	5	10
246	это слово	1	10
247	не от	2	10
248	и следовательно	2	10
249	что как	4	10
250	в других	1	10
251	бы в	3	10
252	мысль что	4	10
253	если же	3	10
254	тем и	2	10
255	что только	3	10
256	и от	1	10
257	и есть	3	10
258	бы быть	2	10
259	он не	11	10
260	то время	4	10
261	образа и	1	10
262	такой степени	3	10
263	мы говорим	1	10
264	в словах	2	10
265	том как	5	10
266	тех пор	2	10
267	если мы	19	10
268	тем же	1	10
269	и для	4	10
270	развития мысли	1	10
271	слово в	2	10
272	согласно с	2	10
273	и другое	6	10
274	так в	1	10
275	между прочим	1	10
276	тому что	10	10
277	и того	1	9
278	и даже	4	9
279	с в	1	9
280	до того	1	9
281	на него	3	9
282	что она	34	9
283	поэзии и	3	9
284	что хотя	1	9
285	могли бы	6	9
286	подобным образом	1	9
287	в нее	3	9
288	во время	4	9
289	одного и	2	9
290	не будет	2	9
291	один из	7	9
292	самом деле	33	9
293	чувство и	1	9
294	никто не	1	9
295	в сравнении	1	9
296	с точки	11	9
297	слова для	1	9
298	таком случае	1	9
299	это было	4	9
300	не все	1	9
301	разница между	1	9
302	и других	5	9
303	до тех	2	9
304	далеко не	3	9
305	в целом	8	9
306	нам кажется	2	9
307	и о	6	9
308	можно сказать	2	9
309	таким же	1	9
310	во всем	2	8
311	которые не	2	8
312	говорить о	3	8
313	до такой	3	8
314	не как	1	8
315	но все	2	8
316	вслед за	4	8
317	от одного	1	8
318	именно в	3	8
319	что по	3	8
320	их в	4	8
321	в более	1	8
322	художественное произведение	2	8
323	так например	5	8
324	была бы	5	8
325	что даже	2	8
326	что они	9	8
327	только не	3	8
328	мы в	4	8
329	одним словом	2	8
330	одно и	4	8
331	для мысли	1	8
332	не так	4	8
333	с и	6	8
334	в которых	9	8
335	между ними	1	8
336	внимание на	4	8
337	и тогда	1	8
338	остается только	1	8
339	при помощи	7	8
340	и той	4	8
341	в глазах	1	8
342	не из	1	8
343	в самой	9	8
344	тот же	5	8
345	этом случае	1	8
346	на вопрос	1	8
347	говоря о	1	8
348	то мы	2	8
349	на самом	3	8
350	мысли что	1	8
351	все равно	1	8
352	или в	6	8
353	и более	4	8
354	такое же	3	8
355	на все	2	8
356	по его	3	8
357	человеческой природы	1	8
358	самого себя	1	7
359	с этой	5	7
360	тем как	1	7
361	но что	3	7
362	на основании	2	7
363	связь с	5	7
364	все эти	7	7
365	в жизни	6	7
366	в собственном	1	7
367	но мы	4	7
368	в данном	5	7
369	было в	1	7
370	превращается в	1	7
371	самого начала	10	7
372	для понимания	1	7
373	что именно	3	7
374	к этому	5	7
375	что у	7	7
376	несмотря на	7	7
377	от нашего	1	7
378	или не	3	7
379	из одного	3	7
380	своей мысли	1	7
381	в эту	2	7
382	поэтическое произведение	1	7
383	но как	3	7
384	в своих	6	7
385	когда я	3	7
386	она не	10	7
387	и та	3	7
388	и тот	1	7
389	за пределы	1	7
390	могла бы	6	7
391	них не	1	7
392	а как	1	7
393	допустим что	1	7
394	все в	1	7
395	за ним	1	7
396	к одной	1	7
397	его с	1	7
398	в другой	1	7
399	находятся в	2	7
400	не более	3	7
401	себя и	1	7
402	о котором	5	7
403	этот образ	1	7
404	бы и	2	7
405	развития и	2	7
406	только один	2	7
407	то все	1	7
408	и во	3	7
409	из него	4	7
410	дает нам	1	7
411	с но	5	7
412	которое мы	4	7
413	в таких	1	7
414	как она	8	7
415	один и	1	7
416	не имеют	4	7
417	его к	2	7
418	с самого	10	7
419	образом мы	4	7
420	в искусстве	2	7
421	не с	2	7
422	на это	6	7
423	не знаем	2	7
424	место в	6	7
425	и к	5	6
426	можно заметить	1	6
427	заметим что	1	6
428	для всех	2	6
429	же и	1	6
430	перед собою	1	6
431	увидим что	11	6
432	нас в	1	6
433	образом и	3	6
434	в виду	6	6
435	каким образом	1	6
436	в речи	3	6
437	а именно	1	6
438	в своей	6	6
439	между двумя	3	6
440	не имеем	1	6
441	себе в	1	6
442	к ним	3	6
443	к которому	3	6
444	или если	2	6
445	это будет	3	6
446	слов в	2	6
447	в ее	9	6
448	у него	6	6
449	но он	5	6
450	что его	3	6
451	в мире	3	6
452	могло бы	4	6
453	мы уже	12	6
454	же самое	14	6
455	заставляет нас	2	6
456	главным образом	6	6
457	друг другу	2	6
458	оно есть	2	6
459	показывает что	4	6
460	и самое	1	6
461	в последнем	1	6
462	должна быть	5	6
463	в сущности	16	6
464	никак не	12	6
465	что поэзия	1	6
466	имеет значение	1	6
467	с таким	4	6
468	заключается в	13	6
469	да и	1	6
470	ничего общего	3	6
471	язык и	1	6
472	с а	1	6
473	и уже	5	6
474	не могло	1	6
475	приводит в	1	6
476	в этой	20	6
477	и до	4	6
478	в обществе	1	6
479	указывают на	2	6
480	мог бы	1	6
481	но если	6	6
482	художественного произведения	2	6
483	что с	4	6
484	у нас	4	6
485	в их	3	6
486	в виде	5	6
487	что ни	3	6
488	и слова	1	6
489	на нее	1	6
490	в стороне	1	6
491	при таком	4	6
492	на его	2	6
493	в каждой	1	6
494	об этом	4	6
495	предположить что	1	6
496	все более	4	6
497	как он	2	6
498	поэзия и	1	6
499	в один	4	6
500	понятия и	1	6
501	жизни и	6	6
502	в создании	1	6
503	в той	8	5
504	были бы	5	5
505	b с	4	5
506	даже в	2	5
507	формы в	2	5
508	или нет	1	5
509	на нас	5	5
510	например с	1	5
511	не столько	1	5
512	всех остальных	2	5
513	и значение	4	5
514	или от	2	5
515	по мнению	2	5
516	и другим	1	5
517	уже и	1	5
518	когда в	4	5
519	начнем с	1	5
520	к другой	2	5
521	состоит в	4	5
522	образом что	2	5
523	конечно не	6	5
524	с другим	2	5
525	том чтобы	2	5
526	что то	1	5
527	на которую	2	5
528	из того	1	5
529	только при	1	5
530	в живой	1	5
531	а b	4	5
532	а с	4	5
533	ли мы	1	5
534	одним из	2	5
535	которое в	1	5
536	свет и	1	5
537	без него	1	5
538	бы при	1	5
539	одна из	6	5
540	о которых	10	5
541	полагает что	5	5
542	и у	1	5
543	можно было	7	5
544	но только	10	5
545	этот вопрос	5	5
546	нет но	1	5
547	если это	1	5
548	природы и	1	5
549	однако в	1	5
550	что может	1	5
551	за другим	1	5
552	есть еще	1	5
553	что до	2	5
554	если в	2	5
555	время как	6	5
556	все то	15	5
557	можно назвать	2	5
558	из которого	1	5
559	к другому	1	5
560	самое это	1	5
561	перед нами	12	5
562	смотреть как	2	5
563	о человеке	2	5
564	вытекает из	2	5
565	оба эти	4	5
566	в течение	5	5
567	мысли об	1	5
568	для нее	2	5
569	отношении к	1	5
570	слов и	2	5
571	ее не	3	5
572	на этот	2	5
573	общего с	2	5
574	и здесь	9	5
575	ответ на	1	5
576	с каким	1	5
577	они не	2	5
578	это можно	2	5
579	мы имеем	2	5
580	указание на	1	5
581	слова а	2	5
582	нет ничего	1	5
583	бы для	2	5
584	за тем	1	5
585	в какой	8	5
586	от своего	2	5
587	и языка	1	5
588	света и	1	5
589	но уже	1	5
590	и таким	1	5
591	что эти	5	5
592	том случае	4	5
593	а к	2	5
594	такие же	1	5
595	но при	2	5
596	а от	1	5
597	в начале	1	5
598	как не	3	5
599	как же	2	5
600	не по	3	5
601	отношение к	2	5
602	не к	5	5
603	вытекают из	1	5
604	еще более	2	4
605	в применении	1	4
606	свою мысль	2	4
607	в некоторых	2	4
608	что чем	3	4
609	из нее	3	4
610	равно как	1	4
611	вывести из	2	4
612	иначе как	3	4
613	его мнению	2	4
614	мы только	1	4
615	значение не	1	4
616	как именно	2	4
617	более как	1	4
618	в поэтическом	1	4
619	нам не	2	4
620	можно считать	1	4
621	служит только	1	4
622	имеет в	2	4
623	в другом	6	4
624	был бы	4	4
625	из самого	1	4
626	содержание в	1	4
627	обширном смысле	1	4
628	не вполне	1	4
629	не что	1	4
630	природы но	1	4
631	в противном	1	4
632	что иное	1	4
633	не мог	4	4
634	но так	2	4
635	кажется нам	1	4
636	меня то	1	4
637	бы то	1	4
638	видели что	2	4
639	обратить внимание	1	4
640	говорит он	3	4
641	не говорит	1	4
642	но совершенно	4	4
643	в связи	1	4
644	человеке и	2	4
645	от этого	4	4
646	с его	2	4
647	не иначе	2	4
648	на этом	6	4
649	мы думаем	1	4
650	в наше	2	4
651	эти слова	5	4
652	на другой	1	4
653	не один	2	4
654	кажется что	2	4
655	чем больше	1	4
656	не могла	2	4
657	и затем	3	4
658	и другая	2	4
659	вызовет в	1	4
660	он в	3	4
661	на который	2	4
662	в поэзии	1	4
663	ничего не	4	4
664	что без	1	4
665	из этого	10	4
666	и чем	3	4
667	чтобы не	2	4
668	взгляд на	1	4
669	та же	6	4
670	относятся к	1	4
671	не ограничивается	1	4
672	бы мы	1	4
673	имеет место	2	4
674	ни в	6	4
675	это есть	3	4
676	том и	3	4
677	не на	1	4
678	мы чувствуем	1	4
679	так или	1	4
680	этой точки	2	4
681	ее с	5	4
682	и между	4	4
683	отношения к	3	4
684	к которым	7	4
685	и так	4	4
686	что конечно	1	4
687	все они	3	4
688	здесь как	1	4
689	только одно	3	4
690	более чем	2	4
691	всеми остальными	1	4
692	не потому	1	4
693	более и	4	4
694	образа в	1	4
695	произведения и	1	4
696	нам и	1	4
697	то она	1	4
698	он может	2	4
699	я говорю	4	4
700	он должен	2	4
701	мы могли	5	4
702	смысле что	1	4
703	данном случае	5	4
704	по этому	1	4
705	который бы	1	4
706	одна и	2	4
707	этом отношении	1	4
708	будет ли	1	4
709	что так	2	4
710	в обширном	2	4
711	между этими	1	4
712	но с	2	4
713	отказаться от	2	4
714	себе что	2	4
715	но эта	3	4
716	дело в	1	4
717	из двух	4	4
718	том виде	2	4
719	виде в	1	4
720	противном случае	1	4
721	к своему	2	4
722	по своему	6	4
723	в такой	5	4
724	мы находим	1	4
725	приблизительно так	2	4
726	и оно	1	4
727	этой теории	1	4
728	бы совершенно	6	4
729	человеком и	3	4
730	перейти к	3	4
731	это так	1	4
732	он говорит	9	4
733	что касается	2	4
734	к тем	3	4
735	есть и	1	4
736	когда оно	1	4
737	должны будем	1	4
738	только то	3	4
739	собственно говоря	1	4
740	имеет свою	1	4
741	скажем что	1	4
742	что можно	1	4
743	без нее	1	4
744	одного из	2	4
745	такой же	2	4
746	к новому	1	4
747	только после	4	4
748	в разговоре	1	4
749	иное как	1	4
750	в сложном	1	3
751	с которыми	2	3
752	они имеют	1	3
753	каждой из	1	3
754	для ребенка	1	3
755	этого в	1	3
756	чем сильнее	4	3
757	к этой	3	3
758	заключенный в	1	3
759	случае мы	1	3
760	дело с	5	3
761	это значит	4	3
762	кроме того	2	3
763	в результате	3	3
764	ясно что	11	3
765	именно эти	1	3
766	и которые	3	3
767	всякое новое	1	3
768	ни малейшего	1	3
769	на свою	2	3
770	от одной	2	3
771	из всего	3	3
772	в какое	1	3
773	этом можно	1	3
774	они ни	1	3
775	на первый	1	3
776	время с	2	3
777	первый взгляд	1	3
778	тем в	3	3
779	что этот	5	3
780	следовало бы	2	3
781	применении к	1	3
782	и мысли	1	3
783	что всякое	2	3
784	мы увидим	14	3
785	доказать что	2	3
786	пор пока	2	3
787	и каждое	1	3
788	этом мы	1	3
789	если так	2	3
790	слова если	1	3
791	и когда	8	3
792	и другом	2	3
793	так а	1	3
794	что речь	1	3
795	чтобы показать	2	3
796	так то	2	3
797	по которым	2	3
798	принять за	1	3
799	можем сказать	2	3
800	она может	4	3
801	одно за	1	3
802	от себя	1	3
803	бы это	5	3
804	к этим	2	3
805	к ее	1	3
806	на словах	3	3
807	которые в	1	3
808	от его	1	3
809	первом случае	1	3
810	имеют в	1	3
811	об одном	1	3
812	под конец	1	3
813	что сам	2	3
814	что уже	1	3
815	мы знаем	3	3
816	тогда и	1	3
817	то для	1	3
818	каждом шагу	1	3
819	бы что	2	3
820	не была	1	3
821	ее от	1	3
822	эстетического действия	1	3
823	что за	4	3
824	но для	1	3
825	вопрос почему	1	3
826	человек и	2	3
827	с которой	1	3
828	художественном произведении	1	3
829	есть именно	2	3
830	в двух	11	3
831	в себя	1	3
832	себе и	1	3
833	действительности и	1	3
834	тех которые	1	3
835	с здесь	2	3
836	мысль и	1	3
837	совсем не	3	3
838	образ не	1	3
839	здесь мы	6	3
840	до этого	1	3
841	как это	13	3
842	что эта	8	3
843	им так	2	3
844	в форме	1	3
845	даже не	1	3
846	выражается в	1	3
847	на стороне	1	3
848	что каждое	1	3
849	другому в	1	3
850	в связь	1	3
851	всех сторон	1	3
852	мы будем	4	3
853	теми же	1	3
854	в общем	4	3
855	же мы	2	3
856	значит что	2	3
857	та и	2	3
858	и ее	4	3
859	наше время	2	3
860	доказывает что	1	3
861	на слово	1	3
862	что прежде	2	3
863	значения и	1	3
864	мы назвали	1	3
865	которых мы	6	3
866	если скажем	1	3
867	и из	1	3
868	одном и	1	3
869	утверждает что	3	3
870	для них	1	3
871	в отношении	1	3
872	идет от	2	3
873	к самому	4	3
874	должен был	4	3
875	образом если	1	3
876	ни о	1	3
877	их и	1	3
878	из тех	1	3
879	она и	2	3
880	к таким	1	3
881	как о	1	3
882	лежащие в	1	3
883	человека а	1	3
884	в известном	1	3
885	на каждом	1	3
886	его части	1	3
887	разница в	1	3
888	всем этом	1	3
889	а если	1	3
890	бы с	1	3
891	прежде было	1	3
892	в первый	2	3
893	он видит	2	3
894	со всех	1	3
895	это то	4	3
896	таком виде	2	3
897	и поэтому	3	3
898	это только	4	3
899	у меня	2	3
900	вызывает в	1	3
901	время в	5	3
902	именно на	3	3
903	что многие	1	3
904	мы хотим	4	3
905	общее положение	1	3
906	с так	1	3
907	высокой степени	1	3
908	что здесь	2	3
909	без всякого	1	3
910	звуков в	1	3
911	чувством и	1	3
912	деле в	1	3
913	здесь не	3	3
914	не имел	1	3
915	можно сравнить	1	3
916	указанием на	1	3
917	как нельзя	3	3
918	в свое	1	3
919	самое понятие	1	3
920	и наконец	2	3
921	после этого	5	3
922	ничем не	3	3
923	этой стороны	1	3
924	ее в	7	3
925	дает только	1	3
926	к первой	2	3
927	мы выше	1	3
928	этих слов	1	3
929	и всегда	2	3
930	из своих	1	3
931	с которым	2	3
932	однако не	3	3
933	или иначе	2	3
934	в другую	1	3
935	имело бы	1	3
936	в определении	1	3
937	при исследовании	1	3
938	случае не	1	3
939	нам на	1	3
940	есть как	2	3
941	как ее	1	3
942	и я	3	3
943	впечатления от	1	3
944	разницы между	1	3
945	нисколько не	3	3
946	все слова	1	3
947	должен быть	4	3
948	так относится	1	3
949	в одной	2	3
950	раз как	1	3
951	с первого	1	3
952	что от	1	3
953	как ни	1	3
954	отличие от	1	3
955	которую мы	5	3
956	это в	3	3
957	случае если	4	3
958	слово это	1	3
959	в самых	1	3
960	каждого слова	1	3
961	который мы	4	3
962	в теории	1	3
963	пор не	1	3
964	в нашей	2	3
965	этого образа	1	3
966	или как	2	3
967	признать что	2	3
968	можно убедиться	2	3
969	акт мысли	1	3
970	и совершенно	9	3
971	частный случай	3	3
972	и прежде	2	3
973	как будто	13	3
974	заключен в	1	3
975	по законам	1	3
976	нас по	1	3
977	место из	1	3
978	для этого	9	3
979	которой мы	4	3
980	же самым	2	3
981	со стихиями	2	2
982	то этим	1	2
983	могут понять	1	2
984	является в	1	2
985	другое направление	1	2
986	еще раз	3	2
987	мы постараемся	1	2
988	таковы например	1	2
989	ко второй	2	2
990	есть необходимое	1	2
991	ровно ничего	1	2
992	и имеет	1	2
993	степени как	1	2
994	до самого	2	2
995	под ним	1	2
996	следует что	2	2
997	может служить	8	2
998	по выражению	2	2
999	не зависит	1	2
1000	действие и	2	2
1001	по общему	1	2
1002	что дело	1	2
1003	а есть	1	2
1004	не годится	1	2
1005	его от	1	2
1006	нами в	3	2
1007	что тогда	2	2
1008	думаем что	1	2
1009	с действительностью	1	2
1010	этим объясняется	1	2
1011	обратном отношении	1	2
1012	к делу	1	2
1013	ни одна	1	2
1014	и сам	1	2
1015	по одному	2	2
1016	как форма	1	2
1017	всякий раз	6	2
1018	наша мысль	2	2
1019	уже на	1	2
1020	если он	5	2
1021	принадлежат к	1	2
1022	мы получаем	1	2
1023	я от	1	2
1024	будто мы	1	2
1025	может существовать	1	2
1026	роль в	2	2
1027	в обыкновенном	1	2
1028	и сделал	1	2
1029	отличается от	2	2
1030	в это	1	2
1031	для эстетического	1	2
1032	предметы и	1	2
1033	тогда не	1	2
1034	необходимые для	1	2
1035	действительность и	4	2
1036	понятно что	1	2
1037	во все	1	2
1038	которая в	1	2
1039	не нашла	1	2
1040	не могли	5	2
1041	и такие	2	2
1042	лицом и	1	2
1043	доходят до	1	2
1044	взятых из	1	2
1045	можем не	2	2
1046	случаи когда	1	2
1047	как язык	1	2
1048	поэзии есть	1	2
1049	она могла	2	2
1050	повторяет в	1	2
1051	и другой	1	2
1052	времени в	1	2
1053	одной только	2	2
1054	этой связи	1	2
1055	одним только	1	2
1056	всего остального	1	2
1057	не об	1	2
1058	без этого	1	2
1059	произведения искусства	1	2
1060	почти совершенно	1	2
1061	от той	2	2
1062	нем есть	1	2
1063	стал бы	1	2
1064	в глаза	3	2
1065	его собственной	1	2
1066	нам что	2	2
1067	и формы	2	2
1068	факт что	3	2
1069	который указывает	1	2
1070	и еще	2	2
1071	на внешние	1	2
1072	есть действительно	1	2
1073	нас на	2	2
1074	одном слове	1	2
1075	самой сущности	1	2
1076	с этими	2	2
1077	во времена	1	2
1078	это а	1	2
1079	как я	2	2
1080	есть по	2	2
1081	это что	1	2
1082	на те	2	2
1083	на две	3	2
1084	теории и	1	2
1085	темные стороны	1	2
1086	в отдельных	1	2
1087	имели бы	1	2
1088	так у	1	2
1089	но конечно	1	2
1090	себя в	1	2
1091	едва ли	4	2
1092	смысле как	1	2
1093	форму то	1	2
1094	он все	4	2
1095	той степени	2	2
1096	ближе к	1	2
1097	и представляет	1	2
1098	уже здесь	2	2
1099	ее и	1	2
1100	него как	1	2
1101	того и	1	2
1102	которое он	2	2
1103	заключенное в	2	2
1104	то будет	1	2
1105	указать на	3	2
1106	не принадлежит	1	2
1107	и заставляет	3	2
1108	но еще	1	2
1109	первый раз	3	2
1110	обнаруживается в	1	2
1111	форма и	2	2
1112	происходит это	1	2
1113	смысле то	1	2
1114	самостоятельное существование	1	2
1115	поэзии в	2	2
1116	почему в	1	2
1117	мы старались	2	2
1118	которого он	1	2
1119	не кажется	1	2
1120	отдельных словах	1	2
1121	с пути	1	2
1122	как с	2	2
1123	по содержанию	1	2
1124	в следующем	1	2
1125	лежит в	4	2
1126	тому же	2	2
1127	видит в	3	2
1128	мы на	2	2
1129	противоположность между	1	2
1130	от тех	1	2
1131	слова во	1	2
1132	к чему	6	2
1133	и говорит	4	2
1134	получает возможность	1	2
1135	не нуждается	1	2
1136	которые бы	1	2
1137	есть из	1	2
1138	как его	1	2
1139	из прежних	1	2
1140	смотря по	1	2
1141	что заставляет	1	2
1142	и связи	1	2
1143	на пути	1	2
1144	этом последнем	1	2
1145	я не	9	2
1146	же как	3	2
1147	из чего	1	2
1148	мысли мы	1	2
1149	но когда	2	2
1150	что кажется	1	2
1151	если я	1	2
1152	искусства а	1	2
1153	его душевной	1	2
1154	с как	1	2
1155	производит на	1	2
1156	именно с	1	2
1157	не производит	1	2
1158	есть чем	1	2
1159	с к	1	2
1160	не имеющие	1	2
1161	необходимое условие	1	2
1162	мысль с	1	2
1163	тут же	1	2
1164	ни для	1	2
1165	прибавлять что	1	2
1166	бы она	2	2
1167	ускользает от	1	2
1168	от самого	1	2
1169	я думаю	2	2
1170	на той	2	2
1171	ничего нового	1	2
1172	о ее	5	2
1173	то или	1	2
1174	совершенно справедливо	2	2
1175	должны были	2	2
1176	мысли чтобы	1	2
1177	одно с	1	2
1178	мы их	1	2
1179	но столь	1	2
1180	его стороны	1	2
1181	о его	2	2
1182	обратимся к	3	2
1183	художественные произведения	1	2
1184	и почему	2	2
1185	сомнения в	1	2
1186	в первой	2	2
1187	все остальное	1	2
1188	чувства к	1	2
1189	другой не	1	2
1190	бы оно	1	2
1191	люди не	2	2
1192	и насколько	1	2
1193	с с	2	2
1194	притом же	1	2
1195	мы придаем	1	2
1196	для чего	2	2
1197	сущности есть	1	2
1198	будет совершенно	1	2
1199	с ее	5	2
1200	всех этих	2	2
1201	еще одно	1	2
1202	понять что	1	2
1203	поэзия в	1	2
1204	почему он	4	2
1205	слово то	1	2
1206	другим не	1	2
1207	его собственное	1	2
1208	этот закон	2	2
1209	не ради	1	2
1210	что слова	1	2
1211	пути развития	1	2
1212	на ее	2	2
1213	что сказанное	1	2
1214	нас как	1	2
1215	с такой	7	2
1216	говорит нам	2	2
1217	переходим к	1	2
1218	не находим	2	2
1219	из которых	6	2
1220	не исчерпывается	1	2
1221	как говорят	1	2
1222	никогда еще	1	2
1223	но этого	1	2
1224	то с	1	2
1225	начинается с	1	2
1226	под этим	2	2
1227	иначе если	1	2
1228	его словам	3	2
1229	мы понимаем	1	2
1230	которых и	1	2
1231	в обратном	3	2
1232	всегда в	1	2
1233	взятое в	1	2
1234	показать что	13	2
1235	значения как	1	2
1236	имеет дело	2	2
1237	же слово	1	2
1238	и силы	1	2
1239	нет ни	1	2
1240	две группы	1	2
1241	зависимости от	1	2
1242	на их	3	2
1243	всей своей	1	2
1244	язык то	1	2
1245	дальше и	1	2
1246	во сне	1	2
1247	это самое	1	2
1248	заставит нас	1	2
1249	видно уже	1	2
1250	это и	4	2
1251	ни к	1	2
1252	его и	1	2
1253	нас не	1	2
1254	того самого	1	2
1255	есть от	1	2
1256	уже из	6	2
1257	по своим	2	2
1258	ясно и	3	2
1259	себе никакого	1	2
1260	соединяются в	2	2
1261	содержания можно	1	2
1262	заключать в	1	2
1263	это событие	1	2
1264	чем то	1	2
1265	что самое	2	2
1266	себя воду	1	2
1267	самым мы	1	2
1268	или есть	1	2
1269	поэтическим произведением	1	2
1270	и независимо	1	2
1271	из его	1	2
1272	народа и	1	2
1273	не понимает	1	2
1274	ни одно	2	2
1275	если вместо	1	2
1276	мы получим	4	2
1277	и об	1	2
1278	котором она	1	2
1279	переходит к	2	2
1280	не дело	1	2
1281	целый ряд	6	2
1282	только тем	1	2
1283	к поэзии	1	2
1284	что когда	2	2
1285	знаем что	4	2
1286	каждый из	3	2
1287	им в	1	2
1288	именно из	2	2
1289	которому мы	1	2
1290	имеем в	3	2
1291	есть его	1	2
1292	и там	2	2
1293	нет и	1	2
1294	словами и	2	2
1295	принадлежит к	3	2
1296	не за	1	2
1297	бы на	2	2
1298	двух противоположных	6	2
1299	легко может	1	2
1300	сходства с	1	2
1301	относиться к	1	2
1302	бы никакого	1	2
1303	может нам	1	2
1304	еще дальше	1	2
1305	они еще	1	2
1306	в высокой	1	2
1307	силу того	1	2
1308	когда нам	1	2
1309	весьма мало	1	2
1310	уже с	2	2
1311	есть много	1	2
1312	на языке	1	2
1313	в прямом	2	2
1314	равно и	1	2
1315	нужные для	1	2
1316	она так	1	2
1317	и было	2	2
