N	2gram	Losev_Prob	formyVre
318	ничем не	1	5
319	мы имеем	3	5
320	не без	1	5
321	но на	1	5
322	или в	7	5
323	об этом	11	5
324	и вообще	11	5
325	и почти	1	5
326	и ни	4	5
327	нового времени	4	5
328	или как	1	5
329	числе и	1	5
330	и только	4	5
331	во всем	5	4
332	от него	1	4
333	же и	2	4
334	только что	2	4
335	по всему	2	4
336	даже в	2	4
337	а затем	1	4
338	другой стороны	8	4
339	по себе	5	4
340	в своих	3	4
341	равно как	2	4
342	из самых	1	4
343	или на	1	4
344	в корне	2	4
345	его на	3	4
346	в одно	6	4
347	мир и	2	4
348	у достоевского	4	4
349	и смерти	3	4
350	и образ	1	4
351	и со	1	4
352	в данном	6	4
353	раз и	2	4
354	он был	5	4
355	в другом	6	4
356	времени мы	2	4
357	людей и	13	4
358	по отношению	2	4
359	и те	1	4
360	в глаза	3	4
361	друг на	1	4
362	чтобы они	2	4
363	в нашем	5	4
364	момент в	1	4
365	жизни как	1	4
366	не был	1	4
367	жизни с	1	4
368	все в	3	4
369	несмотря на	7	4
370	проявляется в	3	4
371	судьбы и	2	4
372	свет и	1	4
373	к жизни	1	4
374	весь мир	1	4
375	чем в	1	4
376	прежде чем	2	4
377	что не	3	4
378	с жизнью	1	4
379	о которых	2	4
380	в чем	3	4
381	на площади	1	4
382	именно как	1	4
383	дана в	1	4
384	средние века	1	4
385	совсем не	4	4
386	явления в	1	4
387	за ними	2	4
388	в новое	3	4
389	природы и	2	4
390	друг другу	1	4
391	любви и	4	4
392	и вот	1	4
393	оно было	1	4
394	и при	2	4
395	мы здесь	2	4
396	для них	3	4
397	их и	1	4
398	к будущему	1	4
399	что он	12	4
400	перед нами	14	4
401	это и	4	4
402	наконец и	1	4
403	и более	3	4
404	на друга	1	4
405	же самое	2	4
406	человек был	1	4
407	всяком случае	6	4
408	друг друга	1	4
409	часто и	1	4
410	они были	1	4
411	всего того	2	4
412	не для	2	4
413	бы на	3	4
414	как у	1	4
415	у нас	17	4
416	все равно	1	4
417	раз в	2	4
418	у толстого	1	4
419	как она	1	4
420	на одном	2	4
421	со своей	1	4
422	на его	4	4
423	в одной	2	4
424	тем более	2	4
425	мы должны	1	4
426	быть и	1	4
427	как он	2	4
428	же что	1	4
429	всей его	1	4
430	каковы бы	1	4
431	с большой	1	4
432	и о	9	4
433	и совершенно	2	4
434	человеческой природы	1	4
435	к другу	1	3
436	точном смысле	1	3
437	и имеет	1	3
438	всей жизни	1	3
439	здесь является	2	3
440	тому что	2	3
441	из всех	2	3
442	они уже	1	3
443	это значит	3	3
444	в море	1	3
445	нас в	5	3
446	на нас	1	3
447	далее в	1	3
448	дается в	2	3
449	в день	1	3
450	и которые	3	3
451	пространства в	1	3
452	в борьбе	2	3
453	можно говорить	1	3
454	жизни или	1	3
455	жизнь в	3	3
456	и вниз	1	3
457	в более	1	3
458	моменты в	1	3
459	всякого рода	2	3
460	в человека	3	3
461	здесь конечно	3	3
462	не могли	2	3
463	вопрос о	2	3
464	мы увидим	1	3
465	начиная от	1	3
466	и художественного	1	3
467	вот почему	1	3
468	самого начала	3	3
469	где и	1	3
470	в прошлом	1	3
471	как на	1	3
472	с такою	2	3
473	она ни	1	3
474	с этими	1	3
475	все время	5	3
476	этот образ	3	3
477	не мог	5	3
478	в заключение	3	3
479	и весь	2	3
480	внимание на	4	3
481	все прочие	2	3
482	на разных	1	3
483	на земле	11	3
484	политической и	1	3
485	и жизнь	1	3
486	в двух	1	3
487	под влиянием	3	3
488	бы в	2	3
489	все стороны	1	3
490	этих образов	2	3
491	вверх и	1	3
492	очень часто	1	3
493	на этом	1	3
494	разных эпох	1	3
495	xvii века	1	3
496	как это	5	3
497	в тех	2	3
498	других людей	1	3
499	но только	5	3
500	мифологического и	1	3
501	не место	1	3
502	литературы и	1	3
503	главным образом	1	3
504	и есть	4	3
505	здесь также	1	3
506	его к	2	3
507	и самый	1	3
508	и ничего	1	3
509	у гесиода	4	3
510	и здесь	1	3
511	друг к	1	3
512	жизни а	1	3
513	и дает	1	3
514	это уже	4	3
515	мы в	1	3
516	борьбы с	2	3
517	брак в	1	3
518	нет никакого	6	3
519	в плоскости	1	3
520	она становится	1	3
521	если не	6	3
522	почти всегда	3	3
523	в прямом	1	3
524	он хочет	2	3
525	и так	3	3
526	правда не	1	3
527	бы не	4	3
528	том как	2	3
529	нет в	1	3
530	к другому	5	3
531	не входит	2	3
532	но оно	1	3
533	времени он	1	3
534	еще и	6	3
535	ни к	2	3
536	бы и	1	3
537	что мы	4	3
538	в свою	4	3
539	в значительной	3	3
540	не быть	1	3
541	вступает в	1	3
542	не будем	3	3
543	на землю	7	3
544	у данте	1	3
545	что здесь	8	3
546	без всякого	3	3
547	нем не	1	3
548	если мы	2	3
549	тем же	4	3
550	в произведениях	1	3
551	неотделимо от	1	3
552	но это	7	3
553	в трагедии	9	3
554	человека но	2	3
555	которые в	3	3
556	ему в	3	3
557	и также	1	3
558	нет ни	4	3
559	ни с	4	3
560	ряд в	1	3
561	он как	2	3
562	совершенно не	1	3
563	на одной	1	3
564	силу и	1	3
565	однако не	2	3
566	а на	1	3
567	в таких	2	3
568	без всяких	1	3
569	дело в	4	3
570	есть только	4	3
571	по своему	3	3
572	не столько	1	3
573	в новом	1	3
574	это было	2	3
575	при виде	1	3
576	только к	1	3
577	преимущественно в	1	3
578	с самого	3	3
579	он ни	1	3
580	она не	1	3
581	надо было	1	3
582	здесь только	1	3
583	в отвлеченном	3	3
584	но она	1	3
585	ним как	1	3
586	свое значение	1	3
587	самое время	1	3
588	при всем	3	3
589	человеческого общества	1	3
590	к ней	2	3
591	можно сказать	10	3
592	вплоть до	2	3
593	все более	1	3
594	ни был	1	3
595	дело здесь	2	3
596	что на	1	3
597	не к	3	3
598	дается как	1	3
599	и всего	4	2
600	находим в	4	2
601	и очень	3	2
602	только два	1	2
603	что люди	2	2
604	этот момент	1	2
605	которой они	1	2
606	жить и	1	2
607	смерть здесь	1	2
608	остановиться на	2	2
609	исторического процесса	1	2
610	ясно что	11	2
611	приходит к	2	2
612	у вольтера	2	2
613	в средневековой	1	2
614	как они	1	2
615	в духе	4	2
616	и судьбы	1	2
617	весь этот	3	2
618	человека для	1	2
619	от всего	1	2
620	к более	1	2
621	представление о	2	2
622	правда в	3	2
623	притом в	1	2
624	всю эту	2	2
625	на следующий	1	2
626	о будущем	1	2
627	как только	1	2
628	и нет	4	2
629	он изображает	1	2
630	похожи друг	1	2
631	не боится	1	2
632	в преисподнюю	1	2
633	этом мы	1	2
634	из жизни	1	2
635	людей о	1	2
636	значительной мере	3	2
637	с трудом	2	2
638	к своей	1	2
639	из себя	1	2
640	и должно	1	2
641	мира для	1	2
642	до того	3	2
643	свою очередь	2	2
644	у горация	1	2
645	в чистом	1	2
646	своем романе	1	2
647	бога и	1	2
648	жизни то	2	2
649	они должны	1	2
650	он служит	1	2
651	в античных	1	2
652	в каждом	2	2
653	он сам	3	2
654	от них	2	2
655	тут же	7	2
656	что даже	1	2
657	а мы	1	2
658	на котором	1	2
659	но самый	1	2
660	этом же	2	2
661	с настоящим	1	2
662	к нему	3	2
663	то в	4	2
664	не зная	1	2
665	что у	6	2
666	по природе	1	2
667	в христианском	1	2
668	указать на	1	2
669	решающее значение	1	2
670	подчеркнуть что	1	2
671	на этих	1	2
672	после этого	1	2
673	этот мир	3	2
674	в буквальном	2	2
675	и сама	4	2
676	и этим	1	2
677	совершенно новое	1	2
678	и дается	1	2
679	стремится к	1	2
680	тому же	5	2
681	видит в	3	2
682	собой разумеется	2	2
683	и притом	8	2
684	и некоторые	1	2
685	по аналогии	1	2
686	на себя	2	2
687	но для	2	2
688	человек по	1	2
689	о смерти	1	2
690	богов и	4	2
691	человек и	2	2
692	я не	3	2
693	и временные	1	2
694	и она	1	2
695	есть именно	1	2
696	между прочим	2	2
697	одном из	1	2
698	и вместе	3	2
699	но когда	1	2
700	больше и	1	2
701	эти основные	1	2
702	нового человека	1	2
703	а только	5	2
704	каждом из	2	2
705	но к	2	2
706	и своей	2	2
707	старости и	1	2
708	а потом	4	2
709	вошли в	1	2
710	были в	1	2
711	на другой	1	2
712	но как	3	2
713	слова то	2	2
714	в уста	1	2
715	чтобы наделить	1	2
716	где бы	1	2
717	его жизнь	1	2
718	него есть	1	2
719	личности и	1	2
720	процесса в	1	2
721	семью и	1	2
722	никто не	1	2
723	хотя в	1	2
724	его чисто	1	2
725	даже не	1	2
726	и сам	5	2
727	этот вопрос	1	2
728	в землю	1	2
729	меняется и	1	2
730	или наконец	1	2
731	море и	1	2
732	на всех	1	2
733	что во	2	2
734	его как	2	2
735	образы и	1	2
736	в каком	1	2
737	и каждый	2	2
738	когда они	1	2
739	форм в	1	2
740	в полном	1	2
741	же мы	1	2
742	с умирающим	1	2
743	значит что	3	2
744	которого мы	2	2
745	именно о	2	2
746	мы видели	2	2
747	можно только	1	2
748	только я	1	2
749	от нее	2	2
750	во втором	2	2
751	в состав	1	2
752	и против	1	2
753	достоевского в	1	2
754	они и	2	2
755	как с	2	2
756	на небе	2	2
757	если в	2	2
758	он только	1	2
759	его с	2	2
760	и стиль	1	2
761	тогда когда	4	2
762	сколько угодно	1	2
763	была бы	3	2
764	положительном смысле	1	2
765	и дни	1	2
766	тон и	1	2
767	и пространстве	1	2
768	форме как	2	2
769	разного рода	4	2
770	утверждает что	1	2
771	они на	1	2
772	и создает	1	2
773	него нет	1	2
774	там же	2	2
775	в прошлое	1	2
776	самом деле	3	2
777	смысла и	1	2
778	одновременно с	1	2
779	о своей	1	2
780	можно назвать	2	2
781	и силы	1	2
782	и такая	1	2
783	как для	1	2
784	основные моменты	1	2
785	данном случае	5	2
786	о котором	4	2
787	для нового	1	2
788	жизни они	1	2
789	самое это	1	2
790	этот мотив	4	2
791	бросается в	3	2
792	в поэзии	1	2
793	то он	2	2
794	и всех	2	2
795	где нет	1	2
796	в тебе	4	2
797	в очень	1	2
798	то и	7	2
799	это то	1	2
800	и поэтому	2	2
801	и золотой	1	2
802	но лишь	1	2
803	весьма часто	1	2
804	здесь вовсе	2	2
805	и тогда	4	2
806	людей как	1	2
807	в новой	3	2
808	с которой	1	2
809	только один	2	2
810	отношении к	1	2
811	и об	2	2
812	нет никакой	6	2
813	в мир	3	2
814	этой жизни	2	2
815	более и	1	2
816	мировой литературе	1	2
817	действительность в	2	2
818	одного момента	1	2
819	в обществе	1	2
820	на которые	1	2
821	и глубоко	1	2
822	и стал	1	2
823	земле в	1	2
824	характерное для	2	2
825	а вовсе	1	2
826	виде но	1	2
827	в мировой	3	2
828	и после	4	2
829	у боккаччо	4	2
830	только о	3	2
831	и том	1	2
832	это новое	1	2
833	и кончая	1	2
834	для нас	14	2
835	для всего	2	2
836	и новой	1	2
837	себя самого	3	2
838	день и	1	2
839	иной раз	4	2
840	где он	2	2
841	это именно	1	2
842	с их	1	2
843	по этому	5	2
844	ведь это	1	2
845	жизни это	2	2
846	этого произведения	2	2
847	слова но	2	2
848	эта схема	2	2
849	бытия и	1	2
850	которые как	3	2
851	этих условиях	1	2
852	между собою	2	2
853	что их	1	2
854	свои страдания	3	2
855	в стороне	1	2
856	за которым	1	2
857	но по	3	2
858	или даже	4	2
859	является не	2	2
860	к своему	3	2
861	не столь	3	2
862	и человеческой	1	2
863	и людей	3	2
864	и смысл	1	2
865	но уже	3	2
866	должен быть	2	2
867	человека не	1	2
868	на них	1	2
869	на место	1	2
870	они все	1	2
871	буквальном смысле	1	2
872	чистом виде	1	2
873	автора к	1	2
874	его не	3	2
875	здесь совершенно	1	2
876	у гомера	1	2
877	в искусстве	2	2
878	не о	2	2
879	длинный ряд	1	2
880	оказывается что	5	2
881	в пути	1	2
882	еще в	6	2
883	в xix	1	2
884	от жизни	2	2
885	как то	1	2
886	когда мы	1	2
887	него и	2	2
888	наконец что	1	2
889	в положительном	1	2
890	дел и	1	2
891	само собой	3	2
892	значение но	1	2
893	форме и	1	2
894	степени и	1	2
895	в человеке	1	2
896	бы существенно	1	1
897	строя и	1	1
898	об его	3	1
899	и самодовлеющей	1	1
900	рода и	2	1
901	видели в	1	1
902	является в	1	1
903	философии и	1	1
904	правда очень	1	1
905	и едва	2	1
906	места и	1	1
907	ребенка и	1	1
908	которой все	1	1
909	которая была	2	1
910	в настоящем	1	1
911	бога в	2	1
912	наделить его	1	1
913	друг в	1	1
914	созданные в	1	1
915	говоря вообще	1	1
916	сам стал	1	1
917	если его	1	1
918	как метафору	1	1
919	именно на	2	1
920	этих произведениях	1	1
921	выводу что	1	1
922	русской литературе	3	1
923	причем сам	1	1
924	творчества в	1	1
925	которые здесь	1	1
926	тех кто	1	1
927	и люди	2	1
928	очень много	3	1
929	античной мифологии	3	1
930	бы даже	4	1
931	некоторой степени	4	1
932	это лишь	1	1
933	дело с	1	1
934	жизнь которая	1	1
935	в финале	1	1
936	под ним	1	1
937	эта идея	2	1
938	а перед	1	1
939	формы в	1	1
940	он видит	3	1
941	категорий в	3	1
942	тем как	2	1
943	и был	2	1
944	конца не	1	1
945	в большей	2	1
946	конечно без	1	1
947	в общую	1	1
948	они конечно	1	1
949	и властью	1	1
950	что то	1	1
951	отношении других	1	1
952	с более	1	1
953	что дело	1	1
954	нами здесь	3	1
955	окружающей его	1	1
956	что человек	1	1
957	глубоко и	1	1
958	всем и	1	1
959	например с	1	1
960	а есть	1	1
961	рассказано в	1	1
962	случае он	1	1
963	собою на	1	1
964	до последнего	1	1
965	своего сына	3	1
966	новое место	1	1
967	и пародийного	1	1
968	изображения кроме	1	1
969	стороны так	1	1
970	более или	1	1
971	жалким и	1	1
972	по пути	1	1
973	в англии	1	1
974	и чужой	1	1
975	черты в	1	1
976	это тот	1	1
977	и ярко	1	1
978	ему свои	1	1
979	им и	1	1
980	людей а	2	1
981	и прекрасная	1	1
982	что весь	1	1
983	у людей	5	1
984	единый и	1	1
985	если он	4	1
986	солнце в	1	1
987	мира это	1	1
988	процессия в	1	1
989	и творчества	1	1
990	мужа в	1	1
991	не дается	2	1
992	человека здесь	1	1
993	и бессильно	1	1
994	что по	1	1
995	от радости	1	1
996	мире с	1	1
997	стремления к	1	1
998	прошлого в	1	1
999	на эту	2	1
1000	уже и	4	1
1001	дома и	1	1
1002	не вполне	2	1
1003	не менее	8	1
1004	вольтер в	1	1
1005	было возможно	1	1
1006	в природе	1	1
1007	функций в	1	1
1008	начала не	1	1
1009	наконец необходимо	1	1
1010	роста человека	1	1
1011	для их	2	1
1012	мы считаем	1	1
1013	так например	1	1
1014	победу над	1	1
1015	из крови	1	1
1016	содержания но	1	1
1017	самой структуре	1	1
1018	отождествить себя	1	1
1019	всем его	1	1
1020	были лишь	1	1
1021	самом и	1	1
1022	в брак	2	1
1023	является самым	1	1
1024	первый взгляд	1	1
1025	одного автора	2	1
1026	его мать	1	1
1027	притом жизни	1	1
1028	или ее	1	1
1029	меняет в	1	1
1030	уже давно	2	1
1031	при условии	1	1
1032	больше чем	2	1
1033	построены на	1	1
1034	что этот	6	1
1035	но нам	1	1
1036	xiv в	1	1
1037	себе все	2	1
1038	имеет очень	1	1
1039	мире но	1	1
1040	комментарий к	1	1
1041	нас и	4	1
1042	античности и	3	1
1043	начале и	1	1
1044	на очень	1	1
1045	он окружен	1	1
1046	отношение и	1	1
1047	мифологии в	1	1
1048	уже у	6	1
1049	в каких	3	1
1050	еще одного	1	1
1051	либо в	2	1
1052	мудрости и	2	1
1053	городской жизни	1	1
1054	миф о	8	1
1055	и всевозможные	1	1
1056	не всегда	5	1
1057	имеют свои	1	1
1058	же у	1	1
1059	своем виде	1	1
1060	поэтому мы	1	1
1061	в риме	1	1
1062	не встречается	1	1
1063	средних веков	1	1
1064	и стали	1	1
1065	выступает здесь	1	1
1066	людей то	1	1
1067	преодолеть эту	1	1
1068	всего человеческого	1	1
1069	изображается как	1	1
1070	превращается в	1	1
1071	его по	1	1
1072	в каждой	2	1
1073	что еще	1	1
1074	рассказывает о	1	1
1075	и общества	1	1
1076	себе в	2	1
1077	метаморфозы овидия	1	1
1078	видно что	2	1
1079	с другим	1	1
1080	на одну	2	1
1081	греции и	1	1
1082	его же	1	1
1083	и любви	1	1
1084	о создании	5	1
1085	умерла и	1	1
1086	которого они	1	1
1087	я с	2	1
1088	ее но	1	1
1089	мифов и	1	1
1090	него не	2	1
1091	этих последних	1	1
1092	необходимо сделать	1	1
1093	зевса и	7	1
1094	для всей	1	1
1095	не больше	2	1
1096	реальной жизни	1	1
1097	еще по	1	1
1098	к земному	1	1
1099	есть это	1	1
1100	на него	3	1
1101	почти нет	1	1
1102	земле то	1	1
1103	своей символической	1	1
1104	и вдруг	1	1
1105	человека вообще	2	1
1106	который в	10	1
1107	воли и	2	1
1108	не исчерпали	1	1
1109	нам путь	1	1
1110	наблюдать и	2	1
1111	другому но	1	1
1112	и живет	2	1
1113	к этим	1	1
1114	которым и	2	1
1115	так у	1	1
1116	в теогоническом	1	1
1117	не просто	12	1
1118	будущего и	1	1
1119	восходят к	1	1
1120	едва ли	13	1
1121	человека то	2	1
1122	людей для	1	1
1123	смысле как	2	1
1124	вся эта	3	1
1125	не имеющих	1	1
1126	гораздо более	5	1
1127	мы привели	1	1
1128	себе самом	1	1
1129	еще достаточно	1	1
1130	и которое	1	1
1131	бы то	4	1
1132	несколько основных	1	1
1133	не за	2	1
1134	говорит о	9	1
1135	значение все	1	1
1136	эпохи не	1	1
1137	обо всем	1	1
1138	друга но	1	1
1139	не выходит	1	1
1140	элемент в	1	1
1141	мы как	1	1
1142	поскольку в	4	1
1143	а наоборот	2	1
1144	представлен в	1	1
1145	вокруг этого	1	1
1146	это будет	1	1
1147	своему содержанию	1	1
1148	данте в	1	1
1149	нравы и	1	1
1150	на том	1	1
1151	такого рода	4	1
1152	она в	2	1
1153	нашей работы	1	1
1154	при переходе	1	1
1155	нет места	1	1
1156	начала и	2	1
1157	в теле	1	1
1158	и свой	1	1
1159	нем и	2	1
1160	одного места	1	1
1161	перестала быть	1	1
1162	находим только	1	1
1163	своей матери	1	1
1164	поэзии в	1	1
1165	и указывает	1	1
1166	однако этот	1	1
1167	с тех	1	1
1168	от всякой	1	1
1169	почему в	2	1
1170	будут жить	1	1
1171	души и	1	1
1172	тем не	8	1
1173	свободу и	1	1
1174	аналогии с	1	1
1175	художника и	1	1
1176	и за	2	1
1177	они в	1	1
1178	он встречает	1	1
1179	это слово	1	1
1180	которого и	2	1
1181	не обладает	1	1
1182	xvii и	1	1
1183	в европейской	1	1
1184	то только	3	1
1185	бы что	1	1
1186	в средневековом	1	1
1187	совмещается с	1	1
1188	как своего	1	1
1189	зрения которого	1	1
1190	не под	1	1
1191	вещей на	1	1
1192	и человек	1	1
1193	свободы и	4	1
1194	но самая	1	1
1195	в самые	1	1
1196	говорит он	1	1
1197	в будущем	1	1
1198	является и	2	1
1199	или прямо	1	1
1200	так было	1	1
1201	они получили	1	1
1202	же значение	1	1
1203	пути и	1	1
1204	лишь редко	1	1
1205	но совершенно	1	1
1206	были до	1	1
1207	произведении в	1	1
1208	прочие члены	1	1
1209	это мы	2	1
1210	одним из	1	1
1211	и чисто	2	1
1212	смысле он	1	1
1213	и отношение	1	1
1214	к простому	1	1
1215	исчерпали всех	1	1
1216	возвращается к	1	1
1217	и хорошо	1	1
1218	существенные черты	1	1
1219	необходимого для	1	1
1220	я и	1	1
1221	в атмосфере	2	1
1222	смысле и	1	1
1223	мифологическое и	1	1
1224	iii в	4	1
1225	учение о	4	1
1226	на волю	1	1
1227	духе в	1	1
1228	всем своем	2	1
1229	эту проблему	1	1
1230	если угодно	1	1
1231	покончить с	1	1
1232	виде так	1	1
1233	во главе	1	1
1234	образ самого	1	1
1235	он вовсе	1	1
1236	на свои	1	1
1237	века в	1	1
1238	должно было	1	1
1239	больше всего	1	1
1240	здесь мыслится	2	1
1241	дается при	1	1
1242	мифами и	1	1
1243	в эту	1	1
1244	на себе	1	1
1245	типа в	1	1
1246	и являются	1	1
1247	были известны	1	1
1248	действительности и	4	1
1249	человека а	2	1
1250	чтобы понять	1	1
1251	по поводу	2	1
1252	в русской	4	1
1253	же названием	1	1
1254	могли бы	2	1
1255	с новой	1	1
1256	же все	1	1
1257	которая является	3	1
1258	на вечное	1	1
1259	вошел в	1	1
1260	не то	4	1
1261	для его	1	1
1262	природы оно	1	1
1263	теогоническом процессе	1	1
1264	проявляется не	1	1
1265	он дал	2	1
1266	в устах	1	1
1267	действия в	1	1
1268	чтобы в	1	1
1269	он вступает	1	1
1270	в целях	3	1
1271	говорил о	1	1
1272	тебя не	1	1
1273	свое место	1	1
1274	произведения то	2	1
1275	от этих	1	1
1276	месте в	2	1
1277	зрения в	1	1
1278	землю и	2	1
1279	греческой и	1	1
1280	между тем	2	1
1281	от греческой	1	1
1282	тот момент	1	1
1283	уже к	1	1
1284	человека как	1	1
1285	и драмы	1	1
1286	соответствует и	1	1
1287	все вокруг	2	1
1288	но были	1	1
1289	в рассказе	2	1
1290	в случае	1	1
1291	говорить об	1	1
1292	и ограниченность	1	1
1293	это произведение	3	1
1294	и тем	4	1
1295	не будет	4	1
1296	уже прямо	1	1
1297	ницшеанского сверхчеловека	1	1
1298	но зато	1	1
1299	надо сказать	1	1
1300	дальнейшая жизнь	1	1
1301	другие материалы	1	1
1302	после окончания	1	1
1303	всех других	1	1
1304	из него	1	1
1305	и что	9	1
1306	время когда	1	1
1307	вспомним что	1	1
