N	2gram	Vygotskiy_	Problema
495	учения о	4	7
496	все они	1	7
497	в основе	5	7
498	сейчас мы	1	7
499	о своем	2	7
500	времени и	1	7
501	друг друга	9	7
502	этой области	2	7
503	ее в	11	7
504	говорят о	1	7
505	в какой	6	7
506	с понятием	1	7
507	и значения	3	7
508	с которыми	3	6
509	не как	1	6
510	что слово	2	6
511	пор мы	1	6
512	в порядке	3	6
513	предмета и	3	6
514	действительность в	2	6
515	в действительности	3	6
516	только как	2	6
517	от всякого	1	6
518	на него	1	6
519	не имеющих	1	6
520	мышления и	16	6
521	самое большее	1	6
522	до конца	8	6
523	от всякой	2	6
524	слова то	1	6
525	и речи	19	6
526	по своей	12	6
527	заставляет нас	1	6
528	это совершенно	2	6
529	понятия и	5	6
530	и делает	2	6
531	функции в	2	6
532	есть тоже	1	6
533	отношения к	5	6
534	том смысле	2	6
535	этот вопрос	2	6
536	зависимости от	6	6
537	но оно	1	6
538	в отдельности	1	6
539	и уже	1	6
540	и после	1	6
541	есть самый	1	6
542	могут быть	7	6
543	необходимо чтобы	2	6
544	независимо от	1	6
545	просто как	2	6
546	и может	2	6
547	но она	1	6
548	есть и	1	6
549	к ней	2	6
550	а скорее	1	6
551	и слишком	1	6
552	дело здесь	1	6
553	самого себя	1	6
554	есть прежде	1	6
555	она является	2	6
556	одновременно и	3	6
557	гораздо больше	3	6
558	перестает быть	1	6
559	и того	3	6
560	к другой	6	6
561	на первом	2	6
562	как оно	2	6
563	как на	8	6
564	в зависимости	6	6
565	не мог	2	6
566	содержится в	5	6
567	нельзя сказать	2	6
568	не знает	3	6
569	прежде чем	3	6
570	вещи не	1	6
571	но отнюдь	1	6
572	во время	2	6
573	и ничего	2	6
574	как таковой	1	6
575	из тех	2	6
576	в слове	11	6
577	в известном	2	6
578	ни к	1	6
579	для меня	1	6
580	и той	5	6
581	этого слова	5	6
582	с его	1	6
583	одним и	2	6
584	этом отношении	7	6
585	но с	4	6
586	без всяких	1	6
587	входить в	1	6
588	по существу	2	6
589	с той	3	6
590	к своему	1	6
591	часто бывает	1	6
592	только к	4	6
593	первый план	1	6
594	которую мы	1	6
595	который мы	6	6
596	дело не	1	6
597	мы его	1	6
598	когда он	2	6
599	факт что	2	6
600	стороны и	6	6
601	и самой	1	6
602	само по	1	6
603	не к	1	6
604	языке и	2	5
605	от одного	3	5
606	из самых	1	5
607	у людей	1	5
608	или на	1	5
609	к самому	2	5
610	систему отношений	2	5
611	или другим	1	5
612	о чем-то	1	5
613	в противоположность	1	5
614	в этот	3	5
615	это же	2	5
616	то чтобы	1	5
617	и еще	1	5
618	к этому	2	5
619	везде в	1	5
620	первого взгляда	1	5
621	как такового	2	5
622	я не	3	5
623	по одному	1	5
624	в каждом	3	5
625	если оно	2	5
626	только путем	1	5
627	о предмете	2	5
628	оно и	1	5
629	одно и	3	5
630	чем больше	1	5
631	и тот	1	5
632	между тем	2	5
633	мы видели	10	5
634	первую очередь	3	5
635	но зато	1	5
636	его на	1	5
637	поэтому в	2	5
638	подобно тому	2	5
639	нам в	2	5
640	мы начинаем	1	5
641	и будет	1	5
642	ничем не	1	5
643	своей собственной	2	5
644	ясно и	1	5
645	тех пор	1	5
646	видели выше	1	5
647	если только	1	5
648	часто и	1	5
649	он должен	1	5
650	из отдельных	1	5
651	для всего	2	5
652	о нем	1	5
653	что с	7	5
654	самой этой	1	5
655	раз в	4	5
656	ведь это	2	5
657	с теми	2	5
658	чем мы	3	5
659	с первого	1	5
660	себе что	3	5
661	человека в	1	5
662	как то	1	5
663	же рода	1	5
664	уже во	1	5
665	все что	7	5
666	оказывается не	3	5
667	из всех	5	5
668	нами в	6	5
669	этой последней	2	5
670	в собственном	4	5
671	до того	2	5
672	действительности в	3	5
673	в первую	3	5
674	к понятию	4	5
675	которой он	2	5
676	в каких	1	5
677	и мышления	2	5
678	с большим	2	5
679	с этими	1	5
680	том чтобы	1	5
681	от его	2	5
682	должно быть	3	5
683	и структура	1	5
684	мы действительно	1	5
685	во внимание	1	5
686	одним из	3	5
687	как его	1	5
688	одна из	2	5
689	в свете	9	5
690	чтобы понять	1	5
691	структуры и	3	5
692	для его	2	5
693	что эта	7	5
694	хотя в	1	5
695	в нее	1	5
696	какой мере	2	5
697	стороны это	1	5
698	о его	3	5
699	слова как	5	5
700	там где	7	5
701	есть как	1	5
702	собственном смысле	4	5
703	до некоторой	1	5
704	закон для	1	5
705	в наших	8	5
706	без которых	1	5
707	которая не	1	5
708	внешняя сторона	2	5
709	смысле что	3	5
710	они не	2	5
711	том числе	2	5
712	не для	2	5
713	же именно	1	5
714	слова но	3	5
715	но по	1	5
716	говорили выше	3	5
717	сказать и	1	5
718	он говорит	1	5
719	тотчас же	1	5
720	тому как	2	5
721	в пределах	3	5
722	от того	6	5
723	лишь в	3	5
724	отношение к	8	5
725	только по	5	5
726	анализа и	1	5
727	в известной	1	5
728	к другу	4	4
729	более общее	2	4
730	самого предмета	1	4
731	но является	1	4
732	думается что	1	4
733	система отношений	3	4
734	и само	1	4
735	к другим	11	4
736	мы получаем	1	4
737	абстрактного понятия	1	4
738	я могу	2	4
739	может существовать	2	4
740	но мы	5	4
741	так например	1	4
742	не могли	5	4
743	знал что	1	4
744	значения слова	10	4
745	но эти	2	4
746	своим собственным	1	4
747	вообще как	1	4
748	и те	1	4
749	любви к	1	4
750	к ним	1	4
751	теории и	1	4
752	без которой	1	4
753	вернее сказать	1	4
754	на котором	4	4
755	несет на	1	4
756	время и	1	4
757	она в	2	4
758	для своего	1	4
759	одно из	6	4
760	тем больше	1	4
761	больше и	2	4
762	большим трудом	1	4
763	под влиянием	1	4
764	нашего сознания	1	4
765	тот момент	1	4
766	тем и	2	4
767	то во	1	4
768	должны были	2	4
769	а является	1	4
770	что во	1	4
771	возникает только	1	4
772	что только	1	4
773	в одну	2	4
774	от нее	3	4
775	и самое	2	4
776	друг к	3	4
777	он только	1	4
778	этот же	1	4
779	особого рода	1	4
780	совершенно правильно	1	4
781	мы встречаемся	2	4
782	для каждого	2	4
783	явлений и	1	4
784	и пр	1	4
785	ряд отдельных	1	4
786	в свою	3	4
787	это все	1	4
788	мы хотели	1	4
789	для нее	3	4
790	и наиболее	2	4
791	той же	13	4
792	начиная с	1	4
793	и значит	1	4
794	у них	2	4
795	этот путь	3	4
796	именно к	1	4
797	но на	3	4
798	он как	1	4
799	то тем	1	4
800	на отдельные	1	4
801	чтобы ее	1	4
802	с их	2	4
803	что является	2	4
804	это возможно	1	4
805	нас к	10	4
806	которые являются	1	4
807	на одном	1	4
808	разница между	1	4
809	отличие от	4	4
810	выше в	1	4
811	но всегда	2	4
812	существуют в	1	4
813	бесконечным числом	1	4
814	а главное	1	4
815	нам о	2	4
816	числе и	2	4
817	в каком-то	1	4
818	мы сказали	1	4
819	он с	2	4
820	новое и	1	4
821	можно говорить	2	4
822	к этой	2	4
823	дело с	3	4
824	она уже	1	4
825	во втором	5	4
826	остановиться на	4	4
827	то не	1	4
828	понятие есть	4	4
829	и просто	1	4
830	за ним	3	4
831	например в	5	4
832	мы только	1	4
833	этого понятия	3	4
834	нельзя было	2	4
835	мы увидим	1	4
836	начиная от	1	4
837	анализ этого	1	4
838	но они	1	4
839	должен быть	1	4
840	наряду с	2	4
841	для ее	1	4
842	имеем дело	2	4
843	момент в	3	4
844	которыми мы	2	4
845	если эта	1	4
846	ее не	1	4
847	собой и	1	4
848	и всей	3	4
849	начала и	1	4
850	прийти к	1	4
851	там и	1	4
852	есть такая	1	4
853	это мы	6	4
854	теми или	1	4
855	и она	2	4
856	от одной	4	4
857	без которого	1	4
858	которой она	3	4
859	и вместе	2	4
860	следовательно и	1	4
861	представляется нам	3	4
862	но к	1	4
863	вопроса о	2	4
864	не содержится	1	4
865	очень часто	2	4
866	именно потому	1	4
867	и понятием	1	4
868	понятий в	8	4
869	мы называем	2	4
870	и др	1	4
871	но ее	1	4
872	с которым	1	4
873	а как	1	4
874	которого мы	2	4
875	одном случае	2	4
876	которых мы	5	4
877	в сущности	16	4
878	этой точки	4	4
879	он будет	1	4
880	если это	1	4
881	себя и	2	4
882	связаны между	4	4
883	друг от	3	4
884	свое значение	1	4
885	сразу и	3	4
886	это понятие	1	4
887	не потому	1	4
888	им в	1	4
889	мог бы	6	4
890	предмета к	1	4
891	предмет а	1	4
892	дает нам	1	4
893	ему в	1	4
894	исследования мы	1	4
895	от друга	3	4
896	что к	1	4
897	и которая	1	4
898	этом мы	1	4
899	при таком	2	4
900	для нашей	2	4
901	что эти	3	4
902	что от	1	4
903	до тех	1	4
904	в разных	6	4
905	всю свою	2	4
906	значение но	1	4
907	и почти	1	4
908	от всяких	1	4
909	другим и	3	4
910	если она	1	4
911	на всю	1	4
912	и часто	1	4
913	еще на	1	4
914	скажем что	1	4
915	на это	1	4
916	значение слова	16	4
917	одного из	2	4
918	или другом	1	4
919	о каких	1	4
920	бы он	1	4
921	только после	1	4
922	эти два	1	4
923	структура и	1	4
924	данного слова	1	4
925	они являются	1	3
926	еще раз	1	3
927	выражена в	1	3
928	что всякая	1	3
929	понятия тем	1	3
930	до последнего	1	3
931	чтобы в	1	3
932	возражать против	1	3
933	о необходимости	1	3
934	и именно	1	3
935	когда это	1	3
936	оказалось что	1	3
937	всю эту	1	3
938	мы сразу	1	3
939	значение этого	2	3
940	можем говорить	1	3
941	языка в	2	3
942	что всякое	2	3
943	всем этим	3	3
944	представляет собой	23	3
945	поэтому если	1	3
946	с трудом	1	3
947	одной и	5	3
948	формальной логики	2	3
949	образом что	1	3
950	от той	1	3
951	отдельности и	1	3
952	они должны	1	3
953	путь от	1	3
954	находится в	3	3
955	чего он	1	3
956	от них	1	3
957	в отдельных	1	3
958	но так	2	3
959	и которое	3	3
960	мы видим	10	3
961	и мы	1	3
962	к их	1	3
963	что уже	2	3
964	действительности мы	1	3
965	это слово	1	3
966	чем в	5	3
967	как таковое	2	3
968	вещей и	1	3
969	того и	2	3
970	только от	1	3
971	наше исследование	1	3
972	эти слова	1	3
973	на чем	1	3
974	ничего нового	3	3
975	все дело	1	3
976	этой действительности	1	3
977	образом в	5	3
978	его к	2	3
979	например что	1	3
980	новых и	2	3
981	себе представить	1	3
982	понимать что	1	3
983	к выводу	4	3
984	другой предмет	1	3
985	в логике	1	3
986	движение и	3	3
987	однако мы	1	3
988	на месте	1	3
989	и максимально	1	3
990	выражается в	2	3
991	связанные с	3	3
992	сравнению с	21	3
993	сейчас же	1	3
994	представляется в	2	3
995	в конкретном	1	3
996	к той	1	3
997	такое положение	1	3
998	который он	1	3
999	понятий не	4	3
1000	и состоит	3	3
1001	мысли и	13	3
1002	в очень	1	3
1003	и заключается	3	3
1004	предмет в	1	3
1005	учении о	6	3
1006	по сравнению	23	3
1007	он часто	1	3
1008	оно является	1	3
1009	в новой	4	3
1010	и никак	1	3
1011	каждой из	5	3
1012	то все	1	3
1013	речь идет	1	3
1014	от других	1	3
1015	на основании	2	3
1016	него с	1	3
1017	тот факт	2	3
1018	в совершенно	3	3
1019	знаем что	3	3
1020	в отличие	4	3
1021	его только	1	3
1022	котором мы	2	3
1023	к предмету	6	3
1024	это одно	2	3
1025	мышления в	6	3
1026	может не	1	3
1027	естественно что	3	3
1028	не содержит	2	3
1029	чем перейти	3	3
1030	бы для	1	3
1031	до последней	1	3
1032	значение есть	1	3
1033	которое было	2	3
1034	которое имеет	2	3
1035	в любом	2	3
1036	слова есть	2	3
1037	в каждой	4	3
1038	в одной	6	3
1039	этих двух	4	3
1040	сказать только	2	3
1041	и других	5	3
1042	эти последние	2	3
1043	в самых	2	3
1044	но при	1	3
1045	символическое значение	1	3
1046	но такое	1	3
1047	кто не	1	3
1048	что нам	2	3
1049	человеческого сознания	2	3
1050	есть закон	1	3
1051	одного и	3	3
1052	различие в	2	3
1053	место в	1	3
1054	происходит в	2	3
1055	но я	1	3
1056	можно будет	1	3
1057	и своя	1	3
1058	может и	3	3
1059	или понятие	1	3
1060	и сами	1	3
1061	данным словом	1	3
1062	что было	2	3
1063	выводу что	3	3
1064	нечто такое	2	3
1065	язык как	1	3
1066	и свой	2	3
1067	не годится	1	3
1068	случае он	1	3
1069	от этих	1	3
1070	есть отношение	1	3
1071	вещь и	1	3
1072	в первом	6	3
1073	мысль о	1	3
1074	вещей в	1	3
1075	не содержат	3	3
1076	виде все	1	3
1077	значение не	2	3
1078	учению о	1	3
1079	вот почему	3	3
1080	и другой	3	3
1081	поэтому мы	5	3
1082	с помощью	18	3
1083	оно было	1	3
1084	структуру в	1	3
1085	говорит что	3	3
1086	уже как	1	3
1087	то как	3	3
1088	всего этого	1	3
1089	но этот	2	3
1090	быть в	1	3
1091	языка как	1	3
1092	это отношение	3	3
1093	речь о	1	3
1094	в голове	1	3
1095	а следовательно	1	3
1096	этом же	1	3
1097	от ее	3	3
1098	представим себе	1	3
1099	после того	1	3
1100	время в	3	3
1101	речь не	6	3
1102	совершенно новое	1	3
1103	значением слова	1	3
1104	то только	1	3
1105	что между	2	3
1106	в мысли	7	3
1107	а к	1	3
1108	не говорит	1	3
1109	и своего	2	3
1110	чем просто	1	3
1111	делает его	1	3
1112	но все-таки	1	3
1113	обязательно должны	1	3
1114	речи или	3	3
1115	должен был	2	3
1116	на этом	4	3
1117	перехода от	10	3
1118	ли это	1	3
1119	на другой	1	3
1120	отношение между	7	3
1121	вывод который	1	3
1122	в системе	3	3
1123	огромное количество	1	3
1124	за ними	1	3
1125	всех других	1	3
1126	сущности говоря	6	3
1127	такое что	3	3
1128	и возникает	2	3
1129	понятия но	3	3
1130	известном смысле	2	3
1131	друг другу	5	3
1132	рассматривается как	2	3
1133	в первой	3	3
1134	столь же	2	3
1135	настоящей работе	2	3
1136	за себя	1	3
1137	речи о	4	3
1138	а потому	1	3
1139	больше по	1	3
1140	мы назвали	1	3
1141	его с	3	3
1142	на ее	2	3
1143	и должно	1	3
1144	о которой	2	3
1145	из того	7	3
1146	отношений между	11	3
1147	оно есть	5	3
1148	в процессе	12	3
1149	относятся к	1	3
1150	оно всегда	1	3
1151	направление в	1	3
1152	по самому	2	3
1153	здесь будет	1	3
1154	всей своей	1	3
1155	поэтому не	1	3
1156	бы с	2	3
1157	что каждая	2	3
1158	хотя это	2	3
1159	в середине	2	3
1160	развития и	4	3
1161	он хочет	1	3
1162	мы хотим	1	3
1163	о языке	1	3
1164	заметить что	1	3
1165	из моментов	1	3
1166	том же	7	3
1167	он может	1	3
1168	последней в	1	3
1169	слово и	10	3
1170	от понятия	3	3
1171	увидим ниже	3	3
1172	в и	1	3
1173	будет в	2	3
1174	формы и	1	3
1175	в более	1	3
1176	деле если	1	3
1177	возможно только	4	3
1178	общности и	7	3
1179	и непосредственно	3	3
1180	как она	6	3
1181	случаях когда	1	3
1182	весь круг	1	3
1183	отражения и	1	3
1184	остановимся на	1	3
1185	одного предмета	2	3
1186	это так	1	3
1187	мысли в	12	3
1188	поскольку она	1	3
1189	еще до	1	3
1190	как показывает	7	3
1191	она должна	2	3
1192	говорить только	1	3
1193	законом для	1	3
1194	думать что	1	3
1195	и всех	1	3
1196	в понимании	2	3
1197	остается на	1	3
1198	нуждается в	5	3
1199	слишком уж	1	3
1200	как для	2	3
1201	в чисто	2	3
1202	котором он	1	3
1203	общности в	3	2
1204	возможны только	4	2
1205	никаких сомнений	2	2
1206	в последнее	4	2
1207	констатировать наличие	1	2
1208	вывод из	1	2
1209	не самой	1	2
1210	таком понимании	1	2
1211	между этими	3	2
1212	к действительности	2	2
1213	до самого	1	2
1214	в большей	2	2
1215	какой бы	1	2
1216	с чужими	1	2
1217	в общей	1	2
1218	чтобы она	1	2
1219	есть самая	1	2
1220	в живом	3	2
1221	это определение	1	2
1222	общее понятие	1	2
1223	из двух	3	2
1224	сам собой	1	2
1225	исходить из	2	2
1226	видно из	2	2
1227	мысли о	1	2
1228	структуры это	1	2
1229	научное понятие	6	2
1230	цели и	1	2
1231	не имели	1	2
1232	всем его	2	2
1233	для выражения	1	2
1234	тот не	1	2
1235	еще от	1	2
1236	является более	1	2
1237	что представляет	1	2
1238	могут не	4	2
1239	не исключает	2	2
1240	развернутом виде	1	2
1241	за собой	1	2
1242	нашли в	1	2
1243	для данного	3	2
1244	они относятся	1	2
1245	для своей	1	2
1246	это значило	2	2
1247	свою очередь	3	2
1248	то его	1	2
1249	друг на	2	2
1250	с другим	3	2
1251	в прошлом	1	2
1252	вещи от	1	2
1253	ее но	1	2
1254	нас на	2	2
1255	самих по	1	2
1256	ее как	2	2
1257	отношения в	1	2
1258	воплощена в	1	2
1259	не мыслится	1	2
1260	но повторяем	1	2
1261	понятие о	1	2
1262	мало кто	1	2
1263	точка зрения	2	2
1264	о связи	3	2
1265	чем это	5	2
1266	вещь не	1	2
1267	ближе к	2	2
1268	исключает всякую	1	2
1269	все его	1	2
1270	вещь то	1	2
1271	о двух	1	2
1272	необходимо и	1	2
1273	остается сам	1	2
1274	о разных	1	2
1275	толстого не	1	2
1276	при переходе	9	2
1277	если у	1	2
1278	можем найти	1	2
1279	они будут	2	2
1280	по типу	2	2
1281	до их	1	2
1282	не хватает	1	2
1283	другими предметами	1	2
1284	другого как	1	2
1285	в будущем	1	2
1286	слова значение	1	2
1287	и говорит	1	2
1288	нас сейчас	1	2
1289	случае и	1	2
1290	и структуры	1	2
1291	другой вещи	1	2
1292	своей структуре	3	2
1293	большинстве случаев	2	2
1294	в развернутом	1	2
1295	иначе чем	3	2
1296	не означает	4	2
1297	говоря в	1	2
1298	что чем	1	2
1299	структуры но	2	2
1300	говоря только	1	2
1301	по пути	1	2
1302	уже к	1	2
1303	что значения	1	2
1304	именно что	1	2
1305	при такой	1	2
1306	время когда	1	2
1307	еще два	1	2
1308	понятия то	2	2
1309	не совпадает	5	2
1310	целом и	1	2
1311	что есть	2	2
1312	когда они	1	2
1313	несомненно и	1	2
1314	показывает исследование	5	2
