N	3gram	Tiupa_Narr	Narrotol
79	архиереях и пережил	1	2
80	в той или	2	2
81	мере в какой	1	2
82	и не в	4	2
83	все то что	1	2
84	не мигая глядела	1	2
85	свою жизнь находился	1	2
86	дядю преосвященного как	1	2
87	на протяжении этого	2	2
88	бы быть прочитан	2	2
89	ему казалось что	1	2
90	надежда на будущее	3	2
91	и в то	1	2
92	в той мере	1	2
93	по мысли бахтина	1	2
94	выговорить ни слова	1	2
95	дьяконицей чем матерью	1	2
96	они и не	1	2
97	здесь не только	1	2
98	преосвященного как бы	1	2
99	находился при архиереях	1	2
100	в тексте архиерея	2	2
101	жизнь бы отдал	3	2
102	текста так и	1	2
103	следует иметь в	1	2
104	чем матерью а	1	2
105	человека который свободен	1	2
106	из этих двух	1	2
107	эпизода к эпизоду	2	2
108	в силу своей	1	2
109	отдал только бы	2	2
110	самого рассказывания в	1	2
111	далеко не всегда	1	2
112	таким каким он	2	2
113	собственно говоря и	1	2
114	более или менее	2	2
115	всю свою жизнь	1	2
116	в таком случае	2	2
117	больше дьяконицей чем	1	2
118	на своего дядю	1	2
119	одного и того	1	2
120	сами по себе	2	2
121	бы отдал только	2	2
122	в себе самом	1	2
123	форме несобственно-прямой речи	2	2
124	и такого рода	1	2
125	здесь не в	2	2
126	эпизоде первого цикла	2	2
127	событие самого рассказывания	1	2
128	сами участвуем как	1	2
129	всеми кроме матери	2	2
130	и про чертог	2	2
131	тому же в	1	2
132	как будто он	3	2
133	в финале рассказа	1	2
134	чувствовала себя больше	1	2
135	той мере в	1	2
136	мы и сами	1	2
137	участвуем как слушатели-читатели	1	2
138	не могло быть	1	2
139	в нем не	1	2
140	действующее лицо события	1	2
141	своего дядю преосвященного	1	2
142	небо залитое солнцем	1	2
143	и по длительности	1	2
144	их одиннадцать душ	1	2
145	и того же	1	2
146	сисой всю свою	1	2
147	и пережил их	1	2
148	не входит в	1	2
149	оно и не	1	2
150	разгадать что это	1	2
151	быстро весело постукивая	2	2
152	может быть рассказано	1	2
153	как бы желая	1	2
154	а с другой	1	2
155	лицо события свидетель	1	2
156	низких потолков и	2	2
157	и он свободен	1	2
158	перед нами не	2	2
159	в третьем эпизоде	2	2
160	идет по полю	2	2
161	это за человек	1	2
162	это то что	1	2
163	при архиереях и	1	2
164	события свидетель и	1	2
165	катя не мигая	1	2
166	главное действующее лицо	1	2
167	как своего рода	1	2
168	мог бы быть	2	2
169	и у нас	1	2
170	в речи повествователя	1	2
171	оказывается всего лишь	2	2
172	пережил их одиннадцать	1	2
173	робко вошла мать	1	2
174	к страстям господним	1	2
175	захотелось вдруг за	3	2
176	мысль о том	1	2
177	не в его	1	2
178	в своего рода	1	2
179	быть прочитан как	2	2
180	на том свете	2	2
181	столь же очевидным	1	2
182	о приезде матери	2	2
183	чехова как правило	1	2
184	последнем мы и	1	2
185	полю быстро весело	2	2
186	но все же	4	2
187	ярче как пламя	1	2
188	жизнь находился при	1	2
189	дело здесь не	1	2
190	поговорить отвести душу	1	2
191	состоит в своего	1	2
192	он свободен теперь	1	2
193	уже не мог	1	2
194	к одному из	1	2
195	прямо родился монахом	2	2
196	рассказывания в этом	1	2
197	приказал долго жить	2	2
198	и сами участвуем	1	2
199	в новейшее время	1	2
200	что соответствовало бы	1	2
201	материнского начала жизни	2	2
202	солнцем и он	1	2
203	все же не	4	2
204	широкое небо залитое	1	2
205	с тематическим нарастанием	1	2
206	последних днях жизни	1	2
207	простого обыкновенного человека	1	2
208	все те же	4	2
209	на эпизоды в	1	2
210	было как будто	1	2
211	желая разгадать что	1	2
212	которым можно было	2	2
213	в повествуемом мире	2	2
214	жалких дешевых ставен	2	2
215	в отрыве от	1	2
216	этом последнем мы	1	2
217	во втором эпизоде	1	2
218	в рассказе о	2	2
219	можно было бы	2	2
220	не будет продолжаться	2	2
221	так же как	2	2
222	повествуемого мира в	1	2
223	только потому что	1	2
224	глядела на своего	1	2
225	с легкой руки	1	2
226	будто он прямо	2	2
227	по полю быстро	2	2
228	на одном полюсе	1	2
229	в русской литературе	1	2
230	не является событием	1	2
231	себя больше дьяконицей	1	2
232	от эпизода к	2	2
233	на первый взгляд	2	2
234	а во втором	2	2
235	весело постукивая палочкой	2	2
236	мигая глядела на	1	2
237	залитое солнцем и	1	2
238	по своей природе	1	2
239	что иное как	2	2
240	утрата поиск обретение	1	2
241	кадров внутреннего зрения	1	2
242	тихо робко вошла	1	2
243	что это за	1	2
244	в этом последнем	1	2
245	в маркированном положении	1	2
246	похоже было как	1	2
247	о своей матери	1	2
248	вдруг за границу	3	2
249	протяжении этого эпизода	2	2
250	бы желая разгадать	1	2
251	не вставал с	1	1
252	всего рассказа а	1	1
253	следующей фразе из	1	1
254	максимуме его признаков	1	1
255	не могли бы	1	1
256	возвращения в детство	1	1
257	теми же словами	1	1
258	и пара начальных	1	1
259	собственным голосом иначе	1	1
260	сразу а длится	1	1
261	когда он размышлял	1	1
262	настоящего времени в	1	1
263	жизни деревьями уходит	1	1
264	выделенная графически реплика	1	1
265	то есть умирающий	1	1
266	не по убеждениям	1	1
267	открывается во всей	1	1
268	петра к полюсу	1	1
269	альтернативна внешней а	1	1
270	эпизода карета с	1	1
271	фазой по контрасту	1	1
272	интрига может быть	1	1
273	лет назад она	1	1
274	сыночком своего рода	1	1
275	одиннадцатых эпизода демонстративно	1	1
276	тому же рубежом	1	1
277	столь чуждого миру	1	1
278	если первоначально зримое	1	1
279	окружающими ничего не	1	1
280	прочтение обратило бы	1	1
281	чувствовал не раскаяние	1	1
282	более что мы	1	1
283	таковых рассмотреть промежуточные	1	1
284	увидеть внешний облик	1	1
285	к эквивалентности параллельных	1	1
286	фигуру носительницы живой	1	1
287	света например как	1	1
288	в качестве чуда	1	1
289	он стоит отчего	1	1
290	нем самом всеми	1	1
291	картина мира которая	1	1
292	не в судьбе	1	1
293	позволяющий мотивике смерти	1	1
294	речь центрального героя	1	1
295	не спал всю	1	1
296	следствием которой оказывается	1	1
297	вновь становящегося павлушей	1	1
298	следует признать что	1	1
299	двойной структуре конфигурирующей	1	1
300	сюжета относительно евангельского	1	1
301	эпизодах его именуют	1	1
302	читатель имеет возможность	1	1
303	в двуголосой форме	1	1
304	это воскресение столь	1	1
305	томящим его одиночеством	1	1
306	что это все	2	1
307	отчужденно как о	1	1
308	зеркало как это	1	1
309	духовной связи какой	1	1
310	парадигмой такого ухода	1	1
311	назад она возила	1	1
312	едином но сложном	1	1
313	умирания героя окружающими	1	1
314	данной сферы общения	1	1
315	лег в постель	1	1
316	он прошел через	1	1
317	трех докторов перед	1	1
318	переход от первой	1	1
319	детях о внуках	2	1
320	пространстве с появлением	1	1
321	слабые будьте такие	1	1
322	небессмысленность прожитой кем-то	1	1
323	не разрушают повествовательного	1	1
324	за границей так	1	1
325	как именует архиерея	1	1
326	общая естественность взгляда	1	1
327	павлушей их сближает	1	1
328	открыл глаза то	1	1
329	героя в половине	1	1
330	ситуациях общая смеховая	1	1
331	сисоя преосвященный не	1	1
332	в этой системе	1	1
333	день эпизод отмеченный	1	1
334	своего рода помазание	1	1
335	существенных закономерностей текста	1	1
336	весьма изощренную как	1	1
337	своего рода ключ	1	1
338	оба одиннадцатых эпизода	1	1
339	веровал но все	2	1
340	видении опять становясь	1	1
341	ухода героя из	1	1
342	комнате катю эта	1	1
343	артикулирующую историю героя	1	1
344	переклички данного фрагмента	1	1
345	мнимо интермедийном эпизоде	1	1
346	интеллигибельная стройность актуального	1	1
347	матери умирающего героя	1	1
348	именно это и	1	1
349	ему так близко	1	1
350	о болезни епархиального	1	1
351	сисоя матери и	1	1
352	хоть и ничего	1	1
353	в результате ли	1	1
354	богу хоть и	1	1
355	до святого воскресенья	1	1
356	еще кроме самого	1	1
357	в алтаре архиереем	1	1
358	рассказа что освобождает	1	1
359	собравшихся в церкви	1	1
360	мать приезжали три	1	1
361	текстом преимущественно в	1	1
362	тела увиденный матерью	1	1
363	из двадцать первого	1	1
364	он эпизод беседы	1	1
365	в качестве некоторого	1	1
366	промежуточные микрособытия например	1	1
367	сморщенного лица и	1	1
368	формы ко второй	1	1
369	в архиерей впервые	1	1
370	человек и как	1	1
371	преосвященный узнает о	1	1
372	смог бы но	1	1
373	нежданного явления девочки	1	1
374	жизни литературного героя	1	1
375	души целый день	1	1
376	далеко и уже	1	1
377	уединением главного персонажа	1	1
378	производит впечатление чуда	1	1
379	жестом трагической иронии	1	1
380	глава третья епархиальный	1	1
381	с длинной седой	1	1
382	бы один человек	1	1
383	любимого им первого	1	1
384	усиливает ненавязчивый эффект	1	1
385	хотя бы слабо	1	1
386	как птица может	1	1
387	на него а	1	1
388	каким он существует	1	1
389	неба которое над	1	1
390	позиции петра а	1	1
391	и когда он	1	1
392	его зеленой бородой	1	1
393	и тот же	1	1
394	хвалу пасхе игнорирующую	1	1
395	всей своей последовательности	1	1
396	в его событийной	2	1
397	служил он обедню	2	1
398	последующими фразами как	1	1
399	а длится подобно	1	1
400	о котором рассказано	1	1
401	затем следует краткий	1	1
402	и столь же	1	1
403	из природной неизбежности	1	1
404	и как бы	1	1
405	тоже так называла	1	1
406	спал всю ночь	1	1
407	не вспоминал это	1	1
408	доносятся из гостиной	1	1
409	не поговорил с	1	1
410	стремится в другое	1	1
411	начала жизни по-матерински	1	1
412	нежна и чутка	1	1
413	произведение в его	1	1
414	томительность ожидания смерти	1	1
415	суть возвращения героя	1	1
416	а до каких	2	1
417	дорогих гостей матери	1	1
418	и незначительным но	1	1
419	универсуме с такой	1	1
420	а в той	1	1
421	павлушей и сыночком	1	1
422	долго наконец пара	1	1
423	расхождений между голосами	1	1
424	даже веры не	1	1
425	заключительном эпизоде где	1	1
426	создающего эффект нанизывания	1	1
427	матерью и племянницей	2	1
428	концептуален эпизоды анализируемого	1	1
429	еще принадлежащей детству	1	1
430	их наступившее вдруг	1	1
431	говорила редко и	1	1
432	увиденный матерью предсмертный	1	1
433	деревья и небо	1	1
434	объединены в едином	1	1
435	помимо отмеченных перекличек	1	1
436	случайно того кого	1	1
437	не только отсутствует	1	1
438	ли я лично	1	1
439	один человек не	1	1
440	и служба кончилась	1	1
441	действий героя явственно	1	1
442	только стало темно	1	1
443	переломного эпизода только	1	1
444	точной характеристике и.н	1	1
445	есть прошлого и	1	1
446	свое обретение покоя	1	1
447	его устранения из	1	1
448	мучительной для больного	1	1
449	и противоположно ему	1	1
450	это и придает	1	1
451	умирающего далее и	1	1
452	связывающая умирание героя	1	1
453	было не прошлым	1	1
454	причинно-следственной связи приезд	1	1
455	так и ушла	1	1
456	далеко не героический	1	1
457	надо было идти	1	1
458	в собор когда	1	1
459	пророка знающего истину	1	1
460	из существенных закономерностей	1	1
461	мотивов в частности	1	1
462	а также повторами	1	1
463	связана мотивом светлой	1	1
464	страны детства думая	1	1
465	салом своего рода	1	1
466	далеком прошлом о	1	1
467	и будущего ни	1	1
468	омовение ног на	1	1
469	владыка преосвященнейший как	1	1
470	появления купца еракина	1	1
471	характеристикой пасхального воскресного	1	1
472	предстает очевидной лиминальной	1	1
473	часов утра герой	1	1
474	зрения внешне отсутствующего	1	1
475	но не слияние	1	1
476	стороны свою худобу	1	1
477	приезжали две богатые	1	1
478	взглядом в зеркало	1	1
479	членов своего материнского	1	1
480	продолжает звучать и	1	1
481	обретенное социально-ролевое имя	1	1
482	иного мира но	1	1
483	речи окружающих главного	1	1
484	мотивировки исчезают однако	1	1
485	внутри абзаца что	1	1
486	к нему иначе	1	1
487	чуда сверхсобытия телесной	1	1
488	сложном событии которое	1	1
489	бы слабо локализованного	1	1
490	палочкой словно какой-нибудь	1	1
491	символического параллелизма подсказывает	1	1
492	из непрерывной цепи	1	1
493	есть юродивый вспомним	1	1
494	героем первого евангелия	1	1
495	истину и ведущего	1	1
496	тексте парадоксальное сочетание	1	1
497	от конца матери	1	1
498	геннепа и в	1	1
499	катю эта очевидная	1	1
500	предсмертного видения героя	1	1
501	этого символического параллелизма	1	1
502	солнышко у нее	1	1
503	к болезненному а	1	1
504	второй раз когда	1	1
505	пасхального благовеста или	1	1
506	еракина всенепременнейше владыко	1	1
507	время архиерея упорядочено	1	1
508	симметрично поклонению волхвов	1	1
509	является цитатными вкраплениями	1	1
510	юность когда также	1	1
511	нарастанием от торопливо	1	1
512	павла преосвященного в	1	1
513	литературе позиции писателя	1	1
514	евангелия оба вторых	1	1
515	внучкой а в	1	1
516	внизу темные улицы	1	1
517	как это вообще	1	1
518	уездного городишки сохраняется	1	1
519	ветхости петра к	1	1
520	размежевание тем более	1	1
521	положении оказывается центральный	1	1
522	начало эпизоду нежданного	1	1
523	возле умирающего уже	1	1
524	как ребенка называя	1	1
525	ни коим образом	1	1
526	раньше тоже так	1	1
527	некоторые коммуникативно значимые	1	1
528	двуголосой форме несобственно-прямой	1	1
529	до нас в	1	1
530	тех неведомых ему	1	1
531	к главному герою	1	1
532	особая личностно-актуальная форма	1	1
533	картина душевной угнетенности	1	1
534	по себе а	1	1
535	торопливо помолился лег	1	1
536	локализованного пространственно-временного единства	1	1
537	визитам игуменьи и	1	1
538	жизней слитых в	1	1
539	никанора где слово	1	1
540	эпизоде в лунном	1	1
541	церкви вокруг плачущего	1	1
542	птица может идти	1	1
543	ни было причинно-следственной	1	1
544	лично в небесследность	1	1
545	далекое прошлое в	1	1
546	бы но мотивировка	1	1
547	самого иисуса христа	1	1
548	юности что они	2	1
549	в отвлечении от	2	1
550	воскресения утрачивает свою	1	1
551	когда слушает пение	1	1
552	однако фокализация картин	1	1
553	читателя предстает только	1	1
554	тем самым создающего	1	1
555	что доставляет герою	1	1
556	или иной степени	1	1
557	зеленоватой бородой сисоя	1	1
558	неявным для окружающих	1	1
559	ничего а благодарить	1	1
560	как отец сисой	1	1
561	в церкви ему	1	1
562	у читателя то	1	1
563	притчи о неискупленности	1	1
564	но имеется ряд	1	1
565	позиция это позиция	1	1
566	зрения нарратора которому	1	1
567	его признаков а	1	1
568	и черные тени	1	1
569	воспоминаниям героя до	1	1
570	для зрелой чеховской	1	1
571	местах и в	1	1
572	отмеченных перекличек в	1	1
573	катастрофе однако кумулятивность	1	1
574	его наличия во	1	1
575	отсутствует тем не	1	1
576	эпизоде она сама	1	1
577	своего рода возвратном	1	1
578	обратило бы рассказ	1	1
579	преосвященный посидел немного	1	1
580	около сорока внуков	1	1
581	дорогое незабвенное детство	1	1
582	материнского рода но	1	1
583	бы существенной ошибкой	1	1
584	первые два фрагмента	1	1
585	до известной степени	1	1
586	обедню в соборе	2	1
587	предпасхальных днях то	1	1
588	и после его	1	1
589	было бы поговорить	1	1
590	на хорах изредка	1	1
591	персонажа были совмещены	1	1
592	девочки чьи волосы	1	1
593	процитированному выше но	1	1
594	этой нарративной матрицы	1	1
595	втором всем миром	1	1
596	то что он	1	1
597	вообще чувствовала себя	1	1
598	но сменяющая внешнюю	1	1
599	текст нарративного акта	1	1
600	терминологией а ван	1	1
601	такой интриги не	1	1
602	прослеженный циклический параллелизм	1	1
603	стрелка дважды за	1	1
604	пор ракурсы нарратора	1	1
605	как хорошо теми	1	1
606	доносимой до нас	1	1
607	в пространстве на	1	1
608	с черными монашескими	1	1
609	проявляет себя в	1	1
610	зримое присутствие героя	1	1
611	сомнению и отсутствие	1	1
612	тому мелкому и	1	1
613	и как оказывается	1	1
614	никто не вспоминал	1	1
615	четвертую фразу где	1	1
616	люди что были	2	1
617	его собственными ключевой	1	1
618	поскольку вслед за	1	1
619	статусом эпизода во	1	1
620	ударили к заутрене	1	1
621	повествования доминирует на	1	1
622	так и его	1	1
623	не обрели бы	1	1
624	религиозная легенда о	1	1
625	кресты на могилах	1	1
626	целовала его как	1	1
627	ракурсом захотелось вдруг	1	1
628	смысл ничего слава	1	1
629	и в двенадцатом	1	1
630	очевидным образом восходит	1	1
631	двадцать первого эпизода	1	1
632	вскрикивал юродивый но	1	1
633	зрелой чеховской прозы	1	1
634	эпизодов что преобразило	1	1
635	собирающиеся на выгоне	1	1
636	повествователя? как это	1	1
637	он может квалифицироваться	1	1
638	одаривает всех живущих	1	1
639	между собой неоднократно	1	1
640	самостоятельный абзац при	1	1
641	меньшей степени здесь	1	1
642	или нарастания которое	1	1
643	бы двумя безотносительными	1	1
644	мертвых а страны	1	1
645	а в пятнадцатом	1	1
646	все ярче как	1	1
647	одной из этих	1	1
648	где огни потускнели	1	1
649	несостоятельна предположение же	1	1
650	карета с архиереем	1	1
651	смеховая реакция оба	1	1
652	удается хотя они	1	1
653	переклички своего рода	1	1
654	родился монахом не	1	1
655	дано увидеть внешний	1	1
656	и символическую фигуру	1	1
657	смерти архиерея ни	1	1
658	как когда-то много-много	1	1
659	ни слова ничего	1	1
660	страдает от боли	1	1
661	видение повествуемого мира	1	1
662	эпизода демонстративно пусты	1	1
663	попросту по-человечески то	1	1
664	того кого окружающие	1	1
665	сказано далее выходила	1	1
666	необходимого роста напряженности	1	1
667	с умиранием христа	1	1
668	теперь как сказано	1	1
669	рода но и	1	1
670	и незначительности следует	1	1
671	нарратологического описания текста	1	1
672	настроения шестые эпизоды	1	1
673	он уже не	1	1
674	в постель к	1	1
675	мысли о детях	1	1
676	как омовение ног	1	1
677	одиночеством после возвращения	1	1
678	радости переживаемой в	1	1
679	не менее фраза	1	1
680	человеку павлу об	1	1
681	сопровождается хотя и	1	1
682	архиереем перемещается в	1	1
683	же аналогично пасхальному	1	1
684	с его зеленой	1	1
685	и ничто в	1	1
686	монастыре локализация повествуемого	1	1
687	человеческих страданий страданиями	1	1
688	священнослужителя но и	1	1
689	слова а именно	1	1
690	полудремотным состоянием героя	1	1
691	внутри себя мир	1	1
692	здесь также не	1	1
693	во внешнем времени	1	1
694	последние дни жизни	1	1
695	герою сообщают о	1	1
696	лица и детских	1	1
697	красивый звон дорогих	1	1
698	круге которого движется	1	1
699	глоссализационному размежеванию с	1	1
700	в совокупном круге	1	1
701	его призывают к	1	1
702	субботе называемой в	1	1
703	героя мыслимо именно	1	1
704	любимого героем первого	1	1
705	подобно крестным мукам	1	1
706	и в юность	1	1
707	утром пришла старуха	1	1
708	ничто в текстовой	1	1
709	игнорирующую смерть героя	1	1
710	каких пор одному	2	1
711	архиерея охватившего всю	1	1
712	последняя служба в	1	1
713	системе координат практически	1	1
714	купца еракина после	1	1
715	в алтаре было	1	1
716	позднего чехова как	1	1
717	в этом смысле	1	1
718	картин жизни пасхального	1	1
719	самую ткань текста	1	1
720	верстах от церкви	1	1
721	мальчиком павлушей их	1	1
722	тем никаких формальных	1	1
723	отсутствуют однако эта	1	1
724	о внуках поскольку	1	1
725	ослабевает утрачивает способность	1	1
726	как слушатели-читатели события	1	1
727	или социальной ритуальности	1	1
728	худобу и умаление	1	1
729	этого тяжкого монастырского	1	1
730	оно разгорается все	1	1
731	более не будет	1	1
732	внутренняя до сих	1	1
733	нарратива генетически восходящей	1	1
734	очевидной лиминальной фазой	1	1
735	слова ничего не	1	1
736	ритуально обретенное социально-ролевое	1	1
737	совпадениями но и	1	1
738	отъездом из монастыря	1	1
739	героя в мире	1	1
740	объединены мотивами покоя	1	1
741	словами он думает	1	1
742	небо и даже	1	1
743	сообщают о приезде	1	1
744	кумулятивной катастрофе однако	1	1
745	цитирует прямую речь	1	1
746	третий оценивающий ситуацию	1	1
747	безотносительными рядоположными фактами	1	1
748	прошлом году как	2	1
749	входит и открывает	1	1
750	сверхсобытия телесной смерти	1	1
751	цикла когда слушает	1	1
752	текста выделенный в	1	1
753	зеркальный эффект семантической	1	1
754	ему в ноги	1	1
755	личности героя с	1	1
756	жизни пасхального благовеста	1	1
757	же несомненна сколько	1	1
758	единства наделяет этот	1	1
759	эпизода нет переносов	1	1
760	подобный вопрос как	1	1
761	же рубежом восьми	1	1
762	своего рода семантические	1	1
763	душ то есть	1	1
764	реализма толстого или	1	1
765	службе шестые эпизоды	1	1
766	самое происходит и	1	1
767	нарративное движение чеховского	1	1
768	прочли уже восьмое	1	1
769	неведомых ему которые	1	1
770	архиерея обратно симметрично	1	1
771	прожитой кем-то жизни?	1	1
772	павлу об этом	1	1
773	точки зрения начальный	1	1
774	переносом во времени	1	1
775	термина поскольку лишена	1	1
776	и давит павла-петра	1	1
777	почти полное забвение	1	1
778	помолился лег в	1	1
779	евангелия ныне прославися	1	1
780	человек с которым	1	1
781	в кольцо вероятной	1	1
782	цельный внутри себя	1	1
783	двадцать четыре эпизода	1	1
784	церкви в монастырь	1	1
785	такая организация художественного	1	1
786	архиерея не является	1	1
787	в тумане в	1	1
788	прошлое в детство	1	1
789	этот участок текста	1	1
790	без точки зрения	1	1
791	занимает особое место	1	1
792	духовном отношении бессмертным	1	1
793	к первособытию христианской	1	1
794	главы рассказа вторая	1	1
795	донарративных структур реального	1	1
796	и на разных	1	1
797	во времени организован	1	1
798	тихий скромный нрав	1	1
799	выявленный строй нарративного	1	1
800	в начале девятого	1	1
801	его в пространстве	1	1
802	небезосновательны достаточно напомнить	1	1
803	он уже простой	1	1
804	этому схематизму действие	1	1
805	посидел немного в	1	1
806	о неадекватности отношения	1	1
807	памяти об усопших	1	1
808	кажется мог бы	1	1
809	центрального героя она	1	1
810	про чертог украшенный	1	1
811	преимущественно в форме	1	1
812	во втором всем	1	1
813	из двух циклов	1	1
814	во всех его	1	1
815	преосвященном петре уже	1	1
816	и альтернативный мотив	1	1
817	вторых эпизода суть	1	1
818	полноте цельный внутри	1	1
819	здешней жизни с	1	1
820	персонажа на протяжении	1	1
821	приезде своей матери	1	1
822	героя было девять	1	1
823	господним последней в	1	1
824	переноса во времени	1	1
825	несомненна сколько не	1	1
826	при этом что	1	1
827	повествователя и столь	1	1
828	деле когда было	1	1
829	обособления содержащий в	1	1
830	в произведении играет	1	1
831	преосвященного в мальчика	1	1
832	пламя внешне одинокое	1	1
833	те же будут	2	1
834	и в будущем	2	1
835	к себе седьмые	1	1
836	в не меньшей	1	1
837	принципу тематического нарастания	1	1
838	то или иное	2	1
839	которому нынешнее настоящее	1	1
840	ее памяти а	1	1
841	повествовательного текста напротив	1	1
842	архиерее обнаруживают себя	1	1
843	голосов весьма лаконична	1	1
844	явного преображения героя	1	1
845	вызывающего смех если	1	1
846	описанных в обременительных	1	1
847	архиерей и целовала	1	1
848	и делает героя	1	1
849	собачкой здесь отсутствует	1	1
850	жизни в душах	1	1
851	рассказ кажется мог	1	1
852	число двенадцать явственно	1	1
853	гостей матери и	1	1
854	новой фигуры и	1	1
855	ткань текста дискурсивно	1	1
856	героя но и	1	1
857	персонажа глава третья	1	1
858	церкви с чудотворной	1	1
859	координат практически лишено	1	1
860	та же надежда	2	1
861	с тринадцатым эпилоговым	1	1
862	оно живет в	1	1
863	с ним искренне	1	1
864	открывает причину их	1	1
865	отсутствует ситуация выбора	1	1
866	одной стороны дольняя	1	1
867	неразрывность прошлого и	1	1
868	тому же принципу	1	1
869	ночь эту томительность	1	1
870	грань между художественным	1	1
871	идти куда угодно	1	1
872	проникновению в смысл	1	1
873	изредка вскрикивал юродивый	1	1
874	прямую речь центрального	1	1
875	двумя последующими фразами	1	1
876	месяц был назначен	1	1
877	то в финале	1	1
878	забвение постигает преосвященного	1	1
879	в этикетных ситуациях	1	1
880	фигуры купца еракина	1	1
881	покоя потенциально притчевой	1	1
882	следует краткий эпизод	1	1
883	от описанных в	1	1
884	также повторами ряда	1	1
885	преосвященнейший? спросил он	1	1
886	временным границам и	1	1
887	других жизней слитых	1	1
888	преосвященного в первый	1	1
889	одного из многочисленных	1	1
890	связывания их между	1	1
891	явно недостает количества	1	1
892	эпизода усиливается явлением	1	1
893	безрезультатным визитам игуменьи	1	1
894	сестер если за	1	1
895	и пространстве преосвященный	1	1
896	источником всех его	1	1
897	птиц в небе	1	1
898	образован присоединением к	1	1
899	когда-то отграниченность этого	1	1
900	павлуша который в	1	1
901	не мог говорить	1	1
902	за границей его	1	1
903	приезде матери знаменует	1	1
904	как в тумане	1	1
905	мира в котором	1	1
906	комплексом мотивов воскресения	1	1
907	конца матери сообщают	1	1
908	что они все	2	1
909	бы сюжетную структуру	1	1
910	цели вследствие чего	1	1
911	смерти очередного архиерея	1	1
912	чуда как будет	1	1
913	умаление поскольку обладает	1	1
914	не таким каким	1	1
915	бога жить можно	1	1
916	то увидел у	1	1
917	монастырских стен вдруг	1	1
918	свидетельствует не только	1	1
919	забвение в таком	1	1
920	в первый раз	1	1
921	в самую суть	1	1
922	тимофеевны двоящаяся на	1	1
923	и было шумно	1	1
924	все время пребывания	1	1
925	откладывал все дела	1	1
926	слышит чувствует и	1	1
927	герой окончательно ослабевает	1	1
928	в частности такой	1	1
929	дифференцированном и оцененном	1	1
930	не представляется возможным	1	1
931	и его и	1	1
932	думает о своей	1	1
933	нуждается в присутствии	1	1
934	в мифологическую более	1	1
935	символически углублена антиномией	1	1
936	через месяц был	1	1
937	т.д эпизодами двух	1	1
938	непосредственной формой человеческого	1	1
939	же словами он	1	1
940	углублена антиномией тьмы	1	1
941	за всех членов	1	1
942	вероятности и в	2	1
943	мотивировка портретной зарисовки	1	1
944	пасхальным звоном текстуально	1	1
945	семантическая опустошенность этих	1	1
946	значимости волнующая надежда	1	1
947	тоже символически углублена	1	1
948	у главного персонажа	1	1
949	сменой ракурса выстроен	1	1
950	одному богу известно	2	1
951	всю церковь и	1	1
952	достаточно напомнить что	1	1
953	за другой безлюдные	1	1
954	рассказ буквально принизан	1	1
955	узнает о приезде	1	1
956	это преображение опознается	1	1
957	герой в равной	1	1
958	приезжали три доктора	1	1
959	но мать уже	1	1
960	рефлектирующего ментальному взору	1	1
961	он не может	1	1
962	образом не мог	1	1
963	много случайного и	1	1
964	немногочисленных случаях когда	1	1
965	нею никакого явного	1	1
966	от боли в	1	1
967	преосвященного петра его	1	1
968	абзаца открывающего событийную	1	1
969	анарративный фон событийной	1	1
970	например обед с	1	1
971	принадлежности к неклассической	1	1
972	качестве указания времени	1	1
