N	2gram	Vygotskiy_	VeschiIm
113	если бы	13	8
114	с тем	9	8
115	что он	40	8
116	себя и	2	8
117	отличается от	2	8
118	в свете	4	8
119	по сравнению	9	8
120	но в	9	8
121	мы не	6	8
122	что значит	3	8
123	мы имеем	4	8
124	для него	9	8
125	в ее	1	8
126	все это	2	8
127	в отношении	18	8
128	его в	6	8
129	указывает на	3	8
130	и потому	3	8
131	не с	2	8
132	даже не	1	8
133	с другой	11	8
134	можно сказать	7	8
135	что есть	1	8
136	и сущность	1	8
137	отнюдь не	2	8
138	с этой	8	7
139	в сущности	17	7
140	оно не	2	7
141	самом деле	9	7
142	все эти	9	7
143	тем что	12	7
144	сравнению с	9	7
145	ни на	3	7
146	в действительности	6	7
147	относится к	3	7
148	и тогда	1	7
149	слова и	3	7
150	с самой	1	7
151	не потому	1	7
152	без всякого	2	7
153	мог бы	1	7
154	никак не	6	7
155	или не	2	7
156	вообще не	5	7
157	сама по	4	7
158	я не	6	7
159	с именем	1	7
160	и тем	5	7
161	от того	8	7
162	а в	5	7
163	из них	6	7
164	можно только	2	7
165	в той	8	6
166	для себя	1	6
167	мы говорим	4	6
168	их в	3	6
169	в своей	5	6
170	в каком	2	6
171	в данном	4	6
172	а если	2	6
173	из себя	1	6
174	в одном	3	6
175	как только	4	6
176	как я	3	6
177	вопрос о	15	6
178	в сфере	9	6
179	и значит	1	6
180	для всякого	1	6
181	несмотря на	3	6
182	с точки	12	6
183	есть просто	1	6
184	все равно	2	6
185	как же	2	6
186	или иначе	1	6
187	дело в	1	6
188	и другое	5	6
189	между ними	5	6
190	если я	4	6
191	в нем	10	6
192	что является	2	6
193	должны быть	2	6
194	одно и	2	6
195	можно было	11	6
196	этот вопрос	8	6
197	когда мы	4	6
198	как мы	20	6
199	жизни и	2	6
200	тех или	2	6
201	независимо от	3	6
202	и все	2	6
203	никогда не	10	6
204	больше того	3	6
205	все что	2	5
206	как это	11	5
207	в настоящем	1	5
208	один из	4	5
209	и здесь	2	5
210	как к	1	5
211	тогда когда	10	5
212	мысли и	7	5
213	а есть	1	5
214	подобно тому	6	5
215	в жизни	2	5
216	как о	1	5
217	вместе с	9	5
218	да и	1	5
219	в свою	5	5
220	те или	2	5
221	и когда	1	5
222	свою очередь	4	5
223	нечто третье	1	5
224	точка зрения	8	5
225	того же	13	5
226	только не	7	5
227	во всех	3	5
228	мы видим	6	5
229	что у	4	5
230	в его	15	5
231	хотя и	1	5
232	а это	3	5
233	как можно	1	5
234	мы находим	1	5
235	знания и	2	5
236	в которой	8	5
237	но совершенно	1	5
238	в понятии	1	5
239	то это	2	5
240	как она	3	5
241	по смыслу	3	5
242	об этом	1	5
243	должен быть	1	5
244	кроме того	2	5
245	действительности и	1	5
246	в мысли	8	5
247	тому как	6	5
248	мы должны	13	5
249	если же	1	5
250	требует чтобы	1	5
251	что для	2	5
252	же это	1	5
253	для этого	3	5
254	от всякого	2	4
255	и от	2	4
256	собственном смысле	2	4
257	образом и	1	4
258	как понятие	3	4
259	еще более	5	4
260	сам по	1	4
261	говорит о	4	4
262	равным образом	1	4
263	сводится к	1	4
264	более или	1	4
265	этой точки	7	4
266	равно как	1	4
267	есть в	2	4
268	то время	4	4
269	или другие	1	4
270	его на	2	4
271	с ними	4	4
272	то как	3	4
273	том как	3	4
274	с этим	9	4
275	во всяком	4	4
276	его и	4	4
277	не существует	1	4
278	в основе	12	4
279	и более	8	4
280	в котором	2	4
281	того чтобы	26	4
282	так чтобы	1	4
283	но то	1	4
284	не быть	1	4
285	есть прежде	1	4
286	только тогда	5	4
287	об отношении	2	4
288	отношении к	2	4
289	как оно	1	4
290	так же	22	4
291	при помощи	1	4
292	только это	1	4
293	точке зрения	1	4
294	так то	1	4
295	и явлений	1	4
296	из истории	2	4
297	находится в	2	4
298	что все	9	4
299	слово и	2	4
300	что именно	4	4
301	тот же	7	4
302	не то	5	4
303	то в	7	4
304	может не	3	4
305	это будет	2	4
306	в качестве	13	4
307	так и	8	4
308	и сама	1	4
309	быть просто	1	4
310	себя это	1	4
311	в их	4	4
312	и притом	2	4
313	в конце	3	4
314	время как	4	4
315	не предполагает	1	4
316	что только	3	4
317	или менее	1	4
318	и у	1	4
319	это так	1	4
320	о сущности	1	4
321	мы можем	15	4
322	на этом	8	4
323	не было	1	4
324	который мы	2	4
325	дело не	2	4
326	он не	13	4
327	в силу	14	4
328	но только	4	4
329	и сам	1	4
330	только то	4	4
331	по своей	7	4
332	в этой	8	4
333	отношение к	12	4
334	к ней	1	4
335	этого метода	1	4
336	и о	1	4
337	главным образом	1	4
338	само по	2	4
339	ничего иного	1	3
340	и самое	1	3
341	только что	6	3
342	была бы	1	3
343	случае не	2	3
344	что то	1	3
345	из которых	3	3
346	из того	12	3
347	остановиться на	3	3
348	другой стороны	9	3
349	то необходимо	1	3
350	в своих	5	3
351	сами по	1	3
352	если не	3	3
353	но все	2	3
354	заключается в	15	3
355	из самых	1	3
356	допустим что	1	3
357	если он	4	3
358	отношения к	2	3
359	в собственном	2	3
360	понимания и	1	3
361	как в	7	3
362	не имеет	7	3
363	от его	1	3
364	по самому	1	3
365	же есть	1	3
366	к тому	14	3
367	перед нами	1	3
368	от этого	1	3
369	действительности в	1	3
370	именно тем	1	3
371	не является	7	3
372	чем мы	1	3
373	к другой	2	3
374	применении к	1	3
375	оба эти	5	3
376	одной стороны	10	3
377	вот почему	3	3
378	из его	2	3
379	с которой	2	3
380	только один	4	3
381	только на	3	3
382	я это	3	3
383	чтобы она	1	3
384	вещей как	1	3
385	говорит что	7	3
386	из основных	7	3
387	а только	8	3
388	в истории	3	3
389	тогда как	3	3
390	и во	2	3
391	если сущность	1	3
392	или нет?	1	3
393	знание и	1	3
394	только с	1	3
395	казалось бы	5	3
396	нельзя сказать	1	3
397	не мог	1	3
398	вопроса о	5	3
399	в самой	1	3
400	мы возьмем	1	3
401	в другом	7	3
402	к нему	4	3
403	и этого	1	3
404	чтобы это	1	3
405	что ему	2	3
406	но когда	2	3
407	содержится в	5	3
408	различие между	4	3
409	на язык	1	3
410	не можем	2	3
411	с одной	10	3
412	но еще	1	3
413	при переходе	2	3
414	имеем дело	2	3
415	то мы	1	3
416	бы что	2	3
417	у него	8	3
418	без этого	1	3
419	в виде	3	3
420	оно только	1	3
421	но он	8	3
422	себе что	1	3
423	или в	1	3
424	не говорит	3	3
425	ли только	1	3
426	раз навсегда	2	3
427	по существу	5	3
428	же как	9	3
429	и понимания	1	3
430	этого вопроса	5	3
431	но уже	2	3
432	понятие не	1	3
433	не нужно	2	3
434	свое выражение	1	3
435	тем более	5	3
436	той или	1	3
437	а потом	1	3
438	этих двух	4	3
439	к одному	4	3
440	но как	6	3
441	и эти	2	3
442	а с	3	3
443	мы уже	4	3
444	говорим что	2	3
445	вопрос как	4	3
446	для тех	1	3
447	есть как	1	3
448	и может	4	3
449	в частности	9	3
450	нужно было	1	3
451	но она	1	3
452	для человека	1	3
453	кто не	2	3
454	стоит у	1	3
455	что из	1	3
456	для того	20	3
457	а тем	2	3
458	однако в	1	3
459	существует в	2	3
460	мы будем	4	3
461	вещах и	1	3
462	в уме	5	3
463	видели что	2	3
464	те кто	1	3
465	из этого	3	3
466	оно может	2	3
467	очень редко	1	3
468	о понимании	1	3
469	быть совершенно	2	3
470	можно с	1	3
471	в целом	8	3
472	мы видели	10	3
473	к другому	3	3
474	данной области	1	2
475	во всем	2	2
476	находим в	1	2
477	и к	7	2
478	от нее	1	2
479	не так	1	2
480	к действительности	1	2
481	и другие	13	2
482	утверждать что	1	2
483	является в	2	2
484	а потому	3	2
485	во втором	2	2
486	и уже	1	2
487	которая была	1	2
488	и на	11	2
489	только те	1	2
490	самого себя	1	2
491	бы даже	1	2
492	с развитием	3	2
493	связан с	1	2
494	или иных	2	2
495	или по	1	2
496	в применении	1	2
497	тому что	14	2
498	и совершенно	1	2
499	о чем	3	2
500	одном и	1	2
501	не как	3	2
502	в последние	1	2
503	в работах	1	2
504	в связи	6	2
505	не столько	3	2
506	и делает	2	2
507	и ничего	1	2
508	не на	5	2
509	науки мы	1	2
510	отличаются от	2	2
511	уме и	1	2
512	функции и	3	2
513	в первом	4	2
514	целиком и	2	2
515	с ней	3	2
516	следовательно в	1	2
517	именно в	8	2
518	только одной	2	2
519	оно всегда	1	2
520	тем самым	13	2
521	и они	1	2
522	к его	4	2
523	возможности и	1	2
524	быть понято	2	2
525	себе совершенно	1	2
526	и так	1	2
527	отношение вещи	1	2
528	в слове	1	2
529	приводит к	10	2
530	сами собой	1	2
531	о котором	1	2
532	знает что	5	2
533	на их	3	2
534	сознательно и	3	2
535	говорили что	2	2
536	свое время	2	2
537	сделать и	2	2
538	только одно	1	2
539	нет ничего	1	2
540	и того	8	2
541	нам не	1	2
542	то он	1	2
543	нас не	1	2
544	тем или	2	2
545	которые мы	2	2
546	совершенно в	3	2
547	или вернее	1	2
548	видим что	3	2
549	своей собственной	2	2
550	той и	1	2
551	чем то	1	2
552	ничто не	3	2
553	на основе	6	2
554	только мы	1	2
555	но эти	1	2
556	и должна	1	2
557	и другой	2	2
558	с трудом	1	2
559	из самого	1	2
560	что если	6	2
561	чего не	2	2
562	со всей	1	2
563	но они	2	2
564	имеет никакого	1	2
565	себе и	1	2
566	что существуют	1	2
567	может сделать	3	2
568	еще один	1	2
569	образом на	1	2
570	и формы	1	2
571	на более	1	2
572	может ли	2	2
573	из наиболее	1	2
574	другие виды	1	2
575	переход от	7	2
576	в данной	2	2
577	между собой	17	2
578	тем же	1	2
579	мы о	1	2
580	том чтобы	3	2
581	быть в	3	2
582	и относится	1	2
583	бы сказать	4	2
584	исходит из	2	2
585	не стоит	1	2
586	с его	3	2
587	он сам	2	2
588	к этому	7	2
589	друг с	10	2
590	всяком случае	2	2
591	у них	1	2
592	к этим	2	2
593	не из	1	2
594	мысли вообще	1	2
595	и внимания	3	2
596	нет если	1	2
597	точку зрения	1	2
598	моментов в	4	2
599	едва ли	2	2
600	во внутреннем	2	2
601	указанием на	1	2
602	постановки вопроса	1	2
603	той же	7	2
604	о взаимосвязи	1	2
605	в свое	2	2
606	находятся в	3	2
607	но на	2	2
608	в более	2	2
609	смысле что	1	2
610	данном случае	3	2
611	на вопрос	7	2
612	но из	1	2
613	и эту	1	2
614	первом случае	2	2
615	перехода к	1	2
616	признает что	1	2
617	зависит от	4	2
618	о значении	1	2
619	уже в	4	2
620	обе эти	8	2
621	в состоянии	6	2
622	этом отношении	7	2
623	он и	1	2
624	для нас	1	2
625	часто бывает	1	2
626	понятие должно	1	2
627	сознания и	3	2
628	слово в	3	2
629	не хватает	1	2
630	что между	5	2
631	когда же	1	2
632	совершенно ясно	2	2
633	существует только	2	2
634	связи с	9	2
635	просто как	1	2
636	эти теории	2	2
637	ли мы	2	2
638	когда оно	2	2
639	в виду	4	2
640	но эта	1	2
641	на нее	2	2
642	же по	3	2
643	третье что	1	2
644	очевидно что	2	2
645	может в	1	2
646	в сферу	2	2
647	но зато	1	2
648	учение о	3	2
649	и прежде	1	2
650	является не	2	2
651	же точно	1	2
652	на все	7	2
653	и со	1	2
654	зрения и	1	2
655	один и	5	2
656	о которых	2	2
657	это было	1	2
658	с другом	10	2
659	раз в	4	2
660	раз и	3	2
661	и таким	1	2
662	но к	1	2
663	понимать в	1	2
664	ли что	1	2
665	мере в	5	2
666	вопрос об	4	2
667	понятий и	22	2
668	что эти	4	2
669	что никакое	1	2
670	для его	2	2
671	но с	2	2
672	только к	4	2
673	в полной	1	2
674	он говорит	3	2
675	которую мы	3	2
676	мы говорили	5	2
677	что сущность	1	2
678	для ее	1	2
679	именно потому	3	2
680	ту же	5	2
681	природе своей	1	2
682	совсем не	1	2
683	тот момент	4	2
684	может идти	3	2
685	это для	1	2
686	ибо это	1	2
687	когда он	3	2
688	что эта	7	2
689	какое-нибудь отношение	1	2
690	совершенно невозможно	1	2
691	как он	7	2
692	в начале	2	2
693	учения о	2	2
694	стороны и	3	2
695	этом смысле	5	2
696	как чисто	2	2
697	из общего	1	2
698	признать что	1	2
699	меняется и	1	2
700	знает и	1	2
701	этого нужно	1	2
702	одного из	1	2
703	наряду с	3	2
704	для такого	1	2
705	сущности это	2	2
706	сделать это	2	2
707	этом и	2	2
708	это можно	1	2
709	слова в	3	2
710	в первой	2	2
711	же мы	2	2
712	как будто	2	2
713	есть все	1	2
714	по законам	3	2
715	себе без	1	2
716	нуждается в	3	2
717	конце концов	2	2
718	есть система	1	2
719	гораздо более	1	2
720	но для	3	2
721	в одну	1	2
722	что на	2	2
723	опыта который	1	2
724	степени и	1	2
725	и подобно	2	1
726	в реальных	1	1
727	одной и	3	1
728	что было	2	1
729	первый ответ	1	1
730	говорили мы	2	1
731	более не	1	1
732	которые только	2	1
733	к целому	3	1
734	ним когда	1	1
735	сказывается в	2	1
736	однако и	1	1
737	нашей проблеме	1	1
738	вещи к	1	1
739	и составляет	5	1
740	это утверждение	1	1
741	в единую	1	1
742	и целиком	1	1
743	для всех	2	1
744	то нам	1	1
745	до сих	3	1
746	бы мало	1	1
747	это даже	1	1
748	и чем-то	1	1
749	отвечает на	1	1
750	мы и	6	1
751	зрения на	1	1
752	что касается	1	1
753	мы встречаем	2	1
754	остается совершенно	2	1
755	исследований по	1	1
756	аналогия с	1	1
757	является ее	1	1
758	что почти	1	1
759	как таковой	2	1
760	их из	2	1
761	на эти	1	1
762	известно и	1	1
763	если в	4	1
764	или только	1	1
765	к этой	3	1
766	о той	1	1
767	которая в	3	1
768	в основном	2	1
769	почти не	1	1
770	этого понятия	3	1
771	своего собственного	3	1
772	которой не	1	1
773	итак мы	1	1
774	понятия просто	2	1
775	которых мы	1	1
776	научной литературе	1	1
777	таком понимании	1	1
778	оно было	1	1
779	случае мы	2	1
780	часть его	1	1
781	у другого	1	1
782	говорит нам	1	1
783	теперь в	1	1
784	самим понятием	1	1
785	момента в	3	1
786	и менее	1	1
787	вопросу о	2	1
788	даже в	1	1
789	не предполагают	1	1
790	могут служить	1	1
791	будет не	1	1
792	эта новая	1	1
793	бы никаких	1	1
794	они уже	1	1
795	всей проблемы	1	1
796	или нет	1	1
797	связанное с	2	1
798	этого как	1	1
799	строго говоря	1	1
800	нечто такое	2	1
801	есть один	1	1
802	в общую	1	1
803	никакому сомнению	1	1
804	не требует	3	1
805	его то	1	1
806	отношении между	1	1
807	ним оно	1	1
808	мы в	2	1
809	этот принцип	1	1
810	и является	6	1
811	в общей	1	1
812	к действию	2	1
813	такое чего	1	1
814	своих собственных	1	1
815	и намеренно	2	1
816	нами в	4	1
817	после этого	1	1
818	знания в	1	1
819	в живом	1	1
820	понимается как	1	1
821	факт если	1	1
822	думаем что	1	1
823	разумное и	1	1
824	есть наконец	1	1
825	со всеми	2	1
826	один момент	1	1
827	в них	3	1
828	верно что	3	1
829	должен был	3	1
830	связь с	1	1
831	дать в	1	1
832	о природе	1	1
833	стоит в	5	1
834	в духе	1	1
835	вместо того	5	1
836	самых основных	1	1
837	здесь мы	1	1
838	другое есть	1	1
839	уже указано	1	1
840	вслед за	3	1
841	из двух	2	1
842	только когда	1	1
843	чтобы эти	1	1
844	о действительности	1	1
845	и единство	2	1
846	с таким	4	1
847	их и	2	1
848	есть развитие	5	1
849	все дело	2	1
850	это положение	2	1
851	происходит не	1	1
852	шаг чтобы	1	1
853	ему в	2	1
854	можно даже	1	1
855	где они	1	1
856	иначе как	4	1
857	от одной	2	1
858	уже на	3	1
859	из всего	1	1
860	же самый	2	1
861	и будет	1	1
862	представление о	2	1
863	из собственного	1	1
864	к другим	2	1
865	следовательно от	1	1
866	другой как	1	1
867	мы получаем	1	1
868	к которым	2	1
869	относящиеся к	1	1
870	относятся к	1	1
871	и должен	2	1
872	в наиболее	1	1
873	когда это	2	1
874	стороны в	1	1
875	природы понятия	1	1
876	пройти мимо	1	1
877	к таким	2	1
878	эти явления	1	1
879	это относится	1	1
880	может стать	2	1
881	существует между	1	1
882	меньшей мере	1	1
883	кроме самого	2	1
884	дает право	1	1
885	одинаковой мере	2	1
886	на эту	1	1
887	которого является	2	1
888	возникают сами	1	1
889	необходимо предполагает	3	1
890	момент и	1	1
891	есть максимально	2	1
892	совершенно одинаково	1	1
893	в которых	2	1
894	никто не	2	1
895	том смысле	1	1
896	почему это	1	1
897	без которых	1	1
898	требует более	2	1
899	форма слова	1	1
900	весьма интересных	1	1
901	если этот	1	1
902	мы имели	4	1
903	в интересующей	1	1
904	ли он	1	1
905	сущности то	1	1
906	и активно	1	1
907	мышление не	2	1
908	другому человеку	1	1
909	зависимости от	3	1
910	понятие и	2	1
911	речь идет	1	1
912	есть возможность	1	1
913	которая не	1	1
914	свою собственную	1	1
915	является то	4	1
916	ничего общего	6	1
917	но мы	7	1
918	предметом который	1	1
919	логики и	1	1
920	на первый	2	1
921	сущность вещей	1	1
922	к той	1	1
923	его более	1	1
924	которому только	1	1
925	я говорю	1	1
926	предмета и	2	1
927	что обе	2	1
928	такое положение	1	1
929	эта точка	2	1
930	в природе	1	1
931	других исследователей	1	1
932	сделать в	1	1
933	к нашему	1	1
934	которые не	5	1
935	наука в	1	1
936	существовать в	1	1
937	восприятия и	3	1
938	во все	1	1
939	от тех	1	1
940	больше чем	6	1
941	находит в	1	1
942	уже из	2	1
943	не могли	1	1
944	который с	2	1
945	дело заключается	1	1
946	и история	2	1
947	же правом	3	1
948	что этот	1	1
949	язык и	2	1
950	понимание самого	1	1
951	явлений но	1	1
952	в очень	1	1
953	не имеют	4	1
954	можем установить	1	1
955	что сила	2	1
956	сам не	2	1
957	что всякое	3	1
958	своей природе	4	1
959	и заключается	2	1
960	такой случай	1	1
961	случае и	2	1
962	и социальной	1	1
963	часть или	1	1
964	и каждое	1	1
965	мы его	4	1
966	понятие как	4	1
967	имеет в	1	1
968	общее чем	1	1
969	не знаю	1	1
970	ii и	1	1
971	есть некий	1	1
972	проблема в	2	1
973	этого положения	5	1
974	понятия это	1	1
975	слов если	1	1
976	остановиться только	1	1
977	или между	1	1
978	мы без	1	1
979	этой связи	1	1
980	и действия	1	1
981	остается только	2	1
982	совершенно различны	1	1
983	заслуживает того	1	1
984	лишь в	1	1
985	к проблеме	2	1
986	между двумя	4	1
987	но может	1	1
988	именно на	1	1
989	тому чего	4	1
990	и переходит	1	1
991	образом два	1	1
992	образом можно	1	1
993	образом получается	1	1
994	имеет дело	1	1
995	значение для	4	1
996	в изучении	1	1
997	сущность ее	1	1
998	одна сторона	1	1
999	слов и	3	1
1000	в различных	3	1
1001	должен уметь	1	1
1002	и наиболее	2	1
1003	ее все	1	1
1004	они относятся	1	1
1005	ни одного	2	1
1006	образом что	2	1
1007	мы хотим	1	1
1008	различны то	1	1
1009	допустить что	3	1
1010	его значение	1	1
1011	существует ли	2	1
1012	видим таким	1	1
1013	дело с	2	1
1014	что такая	1	1
1015	уже и	1	1
1016	что еще	1	1
1017	стороны как	1	1
1018	что когда	2	1
1019	месте мы	2	1
1020	структуру свою	1	1
1021	перед глазами	1	1
1022	оно существует	1	1
1023	что можно	1	1
1024	почти одновременно	1	1
1025	даже с	1	1
1026	является как	2	1
1027	в окружающей	1	1
1028	влияет на	5	1
1029	до того	4	1
1030	то его	1	1
1031	достаточно но	1	1
1032	которое его	1	1
1033	нем те	1	1
1034	предмета который	1	1
1035	всего этого	1	1
1036	при этом	9	1
1037	но этот	3	1
1038	всегда и	1	1
1039	формы но	1	1
1040	до самого	2	1
1041	сила и	3	1
1042	потому и	4	1
1043	этого мы	1	1
1044	и мышления	2	1
1045	эти факты	1	1
1046	и там	1	1
1047	в отличие	3	1
1048	совершенно иным	2	1
1049	языка не	2	1
1050	это существенно	1	1
1051	самом начале	2	1
1052	связанными между	1	1
1053	с него	1	1
1054	еще нет	1	1
1055	понятие в	2	1
1056	что существует	1	1
1057	без реального	1	1
1058	они должны	1	1
1059	свое внутреннее	1	1
1060	одной из	5	1
1061	совершенно особая	1	1
1062	к которому	7	1
1063	эти вопросы	2	1
1064	это отношение	1	1
1065	то чем	1	1
1066	только при	1	1
1067	его только	1	1
1068	нигде не	2	1
1069	сих пор	3	1
1070	и значении	1	1
1071	все время	3	1
1072	процессов в	2	1
1073	ибо она	1	1
1074	том же	1	1
1075	отдельные звуки	1	1
1076	в сознании	5	1
1077	на этот	9	1
1078	сущности мы	1	1
1079	который по	2	1
1080	это является	1	1
1081	теории и	4	1
1082	же самого	4	1
1083	мысли но	4	1
1084	сейчас нас	1	1
1085	как во	1	1
1086	от нас	1	1
1087	проявления и	1	1
1088	они эти	1	1
1089	должно существовать	1	1
1090	то здесь	1	1
1091	иного кроме	1	1
1092	здесь и	1	1
1093	которым оно	1	1
1094	по поводу	3	1
1095	понятие это	1	1
1096	из-за того	1	1
1097	факта в	1	1
1098	в понимании	1	1
1099	наглядного и	1	1
1100	не видит	1	1
1101	причины и	1	1
1102	в отдельных	1	1
1103	на котором	3	1
1104	это одно	1	1
1105	получается что	1	1
1106	только потому	1	1
1107	из этих	2	1
1108	более подробно	1	1
1109	распадается на	1	1
1110	этими словами	1	1
1111	же он	1	1
1112	к полному	2	1
1113	первые две	1	1
1114	никто никогда	1	1
1115	но которые	1	1
1116	исключительно в	1	1
1117	общий принцип	1	1
1118	они вовсе	1	1
1119	последнего времени	2	1
1120	есть также	1	1
1121	другого и	1	1
1122	смысле как	1	1
1123	в заключение	1	1
1124	с каким	2	1
1125	представления и	2	1
1126	и самых	1	1
1127	никакие вообще	1	1
1128	не имеющих	1	1
1129	обратиться к	2	1
1130	он должен	9	1
1131	изменения в	1	1
1132	заставляет его	1	1
1133	представить себе	2	1
1134	самого последнего	1	1
1135	этих моментов	1	1
1136	новые и	3	1
1137	что сознательное	1	1
1138	этого знания	1	1
1139	этом случае	5	1
1140	ответ на	3	1
1141	непосредственного знания	1	1
1142	ли просто	1	1
1143	и он	3	1
1144	собой и	3	1
1145	может с	1	1
1146	значение в	3	1
1147	школе и	3	1
1148	мышления и	8	1
1149	легко понять	1	1
1150	менее эта	1	1
1151	есть такой	1	1
1152	они не	7	1
1153	необходимо должно	3	1
1154	как нам	1	1
1155	которое он	1	1
1156	она так	1	1
1157	вывод что	2	1
1158	нам надо	1	1
1159	мере его	1	1
1160	и новое	1	1
1161	мысли только	1	1
1162	проявляет себя	1	1
1163	имеют в	1	1
1164	в основу	1	1
1165	на том	4	1
1166	внимание на	1	1
1167	слово а	1	1
1168	основных и	2	1
1169	что уже	3	1
1170	мы знаем	5	1
1171	оно само	1	1
1172	сама же	1	1
1173	мы действительно	2	1
1174	и основной	2	1
1175	на что	1	1
1176	он начинает	1	1
1177	ничего кроме	3	1
1178	естественно что	4	1
1179	же самую	4	1
1180	неизмеримо более	5	1
1181	к первой	1	1
1182	самого в	1	1
1183	и почему	1	1
1184	это иное	2	1
1185	внутренней и	1	1
1186	ведь никто	1	1
1187	одному этому	3	1
1188	к очень	1	1
1189	деле не	1	1
1190	по мнению	2	1
1191	такое же	2	1
1192	ясным что	1	1
1193	что с	7	1
1194	которая заставляет	1	1
1195	нами как	1	1
1196	и последующие	1	1
1197	ее в	3	1
1198	вещи он	1	1
1199	и существенное	1	1
1200	где он	1	1
1201	и всегда	1	1
1202	одной структуры	1	1
1203	для своего	1	1
1204	можем ли	1	1
1205	этом понятии	1	1
1206	подчинить себе	1	1
1207	на самом	3	1
1208	на одной	1	1
1209	одному и	3	1
1210	что каждый	1	1
1211	именно то	3	1
1212	понятии а	1	1
1213	слова что	1	1
1214	только сказать	1	1
1215	чем он	5	1
1216	в течение	1	1
1217	возможно только	2	1
1218	смысле этого	2	1
1219	с их	4	1
1220	нам станет	1	1
1221	образом чисто	1	1
1222	по этому	1	1
1223	слова есть	1	1
1224	и вопрос	1	1
1225	лежит в	5	1
1226	тому же	3	1
1227	видит в	1	1
1228	к самой	2	1
1229	понимании и	1	1
1230	а на	1	1
1231	чем в	6	1
1232	понятие но	1	1
1233	словом в	1	1
1234	на каком	1	1
1235	что составляет	2	1
1236	без всяких	2	1
1237	внутреннее строение	1	1
1238	это всегда	2	1
1239	самостоятельным и	1	1
1240	и усвоения	3	1
1241	с чисто	1	1
1242	и отношения	3	1
1243	что к	2	1
1244	расхождения и	1	1
1245	как по	1	1
1246	что или	1	1
1247	прежде чем	2	1
1248	она содержит	1	1
1249	в общем	1	1
1250	слово или	1	1
1251	из других	1	1
1252	во внимание	4	1
1253	и которая	1	1
1254	этим и	1	1
1255	это мы	3	1
1256	существует непроходимая	1	1
1257	которое в	1	1
1258	это еще	1	1
1259	и тому	2	1
1260	это третье	1	1
1261	как его	2	1
1262	понятия имеют	1	1
1263	в ту	1	1
1264	сущности к	1	1
1265	не те	1	1
1266	всегда относится	1	1
1267	опыта и	1	1
1268	сознания но	1	1
1269	существующего между	1	1
1270	возможности в	1	1
1271	или хотя	1	1
1272	сходство что	1	1
1273	что их	2	1
1274	сейчас только	1	1
1275	внимание в	1	1
1276	и вторым	1	1
1277	но само	1	1
1278	это слово	3	1
1279	между этими	3	1
1280	не остается	1	1
1281	на известный	1	1
1282	отношениях между	2	1
1283	был поставлен	1	1
1284	своей структуре	2	1
1285	в какой	8	1
1286	которую оно	1	1
1287	сознания поэтому	1	1
1288	за которым	1	1
1289	такова что	1	1
1290	обстоятельство что	5	1
1291	нас к	6	1
1292	эти три	2	1
1293	по одному	5	1
1294	мере и	2	1
1295	раз оно	1	1
1296	может только	1	1
1297	но по	1	1
1298	если эти	1	1
1299	и вместе	1	1
1300	эту проблему	1	1
1301	в этих	7	1
1302	силу этого	1	1
1303	только тому	2	1
1304	этим самым	1	1
