N	3gram	Bakhtin_Fr	Psycholo
162	художественной формы и	1	2
163	что он должен	1	2
164	во всех трех	1	2
165	самом деле в	1	2
166	как и все	5	2
167	здесь нет и	1	2
168	жизни и смерти	2	2
169	таким расчетом чтобы	1	2
170	как мы увидим	1	2
171	если мы обратимся	1	2
172	точку зрения на	3	2
173	целый ряд других	1	2
174	и это очень	1	2
175	так например в	1	2
176	перед нами в	1	2
177	лишь тогда когда	1	2
178	и если бы	1	2
179	в первом случае	3	2
180	и целый ряд	2	2
181	хотя она и	1	2
182	не только о	1	2
183	есть не что	1	2
184	но вместе с	1	2
185	так как он	1	2
186	на первый план	3	2
187	так как все	1	2
188	так же и	1	2
189	он все же	1	2
190	там где он	1	2
191	сих пор не	1	2
192	в живописи и	1	2
193	в узком смысле	1	2
194	в значительной мере	1	2
195	мы находим в	2	2
196	прямо указывает на	1	2
197	в ней и	2	2
198	и ни о	1	2
199	хотя и не	1	2
200	именно в этом	1	2
201	то есть нечто	2	2
202	как мы видели	4	2
203	таким образом как	1	2
204	только для того	2	2
205	он не мог	1	2
206	мы видим таким	1	2
207	того факта что	1	2
208	если мы будем	1	2
209	начала и до	1	2
210	этих образов их	1	1
211	в своем доме	1	1
212	которые применяются к	1	1
213	несмотря на их	1	1
214	в одном и	1	1
215	пьесы но в	1	1
216	искусстве и в	1	1
217	и второй части	1	1
218	это как бы	1	1
219	бы при этом	1	1
220	он никак не	1	1
221	в чем не	1	1
222	как мы говорили	1	1
223	то что не	1	1
224	казалось бы не	1	1
225	видят в ней	1	1
226	его современников и	1	1
227	мы его не	1	1
228	не в большей	1	1
229	в коем случае	1	1
230	из этих трех	1	1
231	совершенно так же	2	1
232	совершенно верно но	1	1
233	а не его	1	1
234	было бы нелепо	1	1
235	о чем не	1	1
236	они свидетельствуют о	2	1
237	в этой пьесе	1	1
238	и каким образом	1	1
239	как мы уже	6	1
240	оно никогда не	1	1
241	и некоторые другие	1	1
242	всех форм и	1	1
243	в особенности в	1	1
244	в разговоре с	1	1
245	в этом плане	1	1
246	но и вообще	1	1
247	обстояло дело во	1	1
248	на самой границе	1	1
249	в особенности же	1	1
250	для правильного понимания	1	1
251	по своему существу	1	1
252	служит для выражения	1	1
253	том числе и	3	1
254	а потому и	1	1
255	и самая важная	1	1
256	и в общем	1	1
257	и удовольствие от	1	1
258	никогда не был	1	1
259	и т.п и	1	1
260	совершенно иначе чем	1	1
261	нужно сказать что	4	1
262	а не из	1	1
263	но в его	1	1
264	и говорить о	1	1
265	смысл всех этих	1	1
266	самую существенную роль	1	1
267	произведение в котором	1	1
268	это то же	1	1
269	связывает их с	1	1
270	со всей своей	1	1
271	в буквальном смысле	1	1
272	в одном случае	1	1
273	какую роль играет	1	1
274	и подобные ему	1	1
275	строй и порядок	1	1
276	у шекспира и	1	1
277	на этом основании	1	1
278	но это не	1	1
279	человека с миром	5	1
280	сказать что большинство	1	1
281	а также и	4	1
282	нет места для	1	1
283	в этом образе	3	1
284	того что у	1	1
285	даже там где	1	1
286	которую мы все	1	1
287	не по существу	1	1
288	и том же	1	1
289	в этом знаменитом	1	1
290	этом отношении на	1	1
291	и др это	1	1
292	как бы незаметно	1	1
293	ни на какую	1	1
294	что самая крепкая	1	1
295	не имеют ничего	1	1
296	живописи и в	1	1
297	времени и мы	1	1
298	с того что	1	1
299	ни в коем	1	1
300	но и не	1	1
301	и это отношение	1	1
302	тогда когда они	1	1
303	нечего и говорить	1	1
304	это произведение обычно	1	1
305	и к тому	1	1
306	образом и здесь	1	1
307	другой стороны в	1	1
308	их прежде всего	1	1
309	связи с этим	3	1
310	это очень важно	2	1
311	независимо от того	1	1
312	со всеми другими	2	1
313	и вы и	1	1
314	одно из важнейших	1	1
315	в одной из	2	1
316	у того же	1	1
317	у нее нет	2	1
318	но в несколько	1	1
319	у нас есть	1	1
320	они все же	1	1
321	включает в себя	2	1
322	именно это и	1	1
323	в первой части	3	1
324	в поэзии и	1	1
325	в свете этих	1	1
326	уже говорили что	1	1
327	и в своей	1	1
328	и дает нам	1	1
329	и поэтому его	1	1
330	и все остальные	1	1
331	он хотел сказать	1	1
332	не замечает что	1	1
333	он и не	1	1
334	хотя бы в	2	1
335	которого мы уже	1	1
336	тем что она	1	1
337	и здесь и	2	1
338	тайны и загадки	1	1
339	в ней есть	1	1
340	в этой же	2	1
341	или в формы	1	1
342	сказать что и	3	1
343	все это в	1	1
344	и он должен	1	1
345	другой день после	1	1
346	также и в	2	1
347	ни в чем	1	1
348	мы находим все	1	1
349	в другом случае	1	1
350	есть все то	1	1
351	это первый шаг	1	1
352	почти ни одной	1	1
353	в вопросе о	1	1
354	в самом начале	2	1
355	в них всегда	1	1
356	он думает что	1	1
357	о чем у	1	1
358	это значило бы	1	1
359	и самый этот	1	1
360	и на все	1	1
361	не дает нам	1	1
362	не остается никаких	1	1
363	нее так как	1	1
364	идет не только	1	1
365	видим что в	1	1
366	если только они	1	1
367	в частности так	1	1
368	явление то есть	2	1
369	в средние века	2	1
370	можно прямо сказать	1	1
371	то время которое	1	1
372	происходит как бы	2	1
373	до наших дней	1	1
374	мы еще будем	1	1
375	в жизни а	1	1
376	оказывается вовсе не	1	1
377	в том же	1	1
378	то что связано	1	1
379	и независимо от	1	1
380	отправной точкой для	1	1
381	вы и все	1	1
382	в том числе	6	1
383	в особенности тогда	1	1
384	о мире и	1	1
385	в стихотворную форму	1	1
386	то же слово	1	1
387	и в самой	1	1
388	мы можем сказать	1	1
389	только один смысл	1	1
390	не похожи на	1	1
391	ни о чем	1	1
392	к самым ранним	1	1
393	он чувствует себя	1	1
394	имеет никакого отношения	1	1
395	дело только с	1	1
396	к одной и	1	1
397	но как мы	1	1
398	но в сущности	1	1
399	и прежде всего	4	1
400	и в то	3	1
401	своем романе и	1	1
402	по природе своей	1	1
403	как бы он	1	1
404	и в других	1	1
405	не могло быть	1	1
406	в нем не	4	1
407	их с точки	1	1
408	не было ничего	1	1
409	они принадлежат к	1	1
410	что ему удалось	1	1
411	ни в одном	1	1
412	всех этих событиях	1	1
413	и в основе	1	1
414	два раза в	2	1
415	все действующие лица	1	1
416	и должна была	1	1
417	в другом месте	3	1
418	точки зрения на	2	1
419	как бы снова	1	1
420	одном и том	1	1
421	с миром в	2	1
422	этих чувств в	1	1
423	тот самый который	1	1
424	теми или иными	1	1
425	их было в	1	1
426	связи с новыми	1	1
427	таким образом художественная	1	1
428	мы узнаем в	1	1
429	по своему содержанию	1	1
430	находим в романе	1	1
431	что это и	1	1
432	как своего рода	1	1
433	до известной степени	4	1
434	как это и	1	1
435	в течение всей	1	1
436	и что кроме	1	1
437	с помощью которых	2	1
438	и внешних проявлений	1	1
439	между собою и	1	1
440	на другой день	1	1
441	и др в	2	1
442	между человеком и	2	1
443	что он может	1	1
444	какую громадную роль	1	1
445	достаточно сказать что	1	1
446	в сущности это	1	1
447	но дело в	1	1
448	в своей поэтике	1	1
449	как и этот	1	1
450	в мировой литературе	2	1
451	и вовсе не	3	1
452	еде и питье	1	1
453	того мнения что	1	1
454	между ними и	1	1
455	человеком и миром	2	1
456	и не в	2	1
457	на нее так	1	1
458	положенные в основу	1	1
459	и в тех	1	1
460	имеют ничего общего	1	1
461	что все они	1	1
462	и о которых	1	1
463	конечно не в	1	1
464	что не может	1	1
465	но если мы	1	1
466	в его творчестве	1	1
467	одна из самых	1	1
468	к самой природе	1	1
469	возвращает нас к	1	1
470	автор ссылается на	1	1
471	в своей речи	1	1
472	только о двух	1	1
473	о том насколько	1	1
474	что дело идет	1	1
475	хотя эти последние	1	1
476	и с точки	2	1
477	далеко не все	2	1
478	точно и в	1	1
479	том что эта	1	1
480	во внешнем мире	1	1
481	тому же выводу	1	1
482	рядом с этой	1	1
483	существенную роль в	3	1
484	у нас на	1	1
485	впитала в себя	1	1
486	в сущности не	2	1
487	том что даже	1	1
488	в игре в	2	1
489	на первый взгляд	1	1
490	особенности тогда когда	1	1
491	том же основании	1	1
492	это отношение к	1	1
493	как ее понимал	1	1
494	и ни одно	1	1
495	литературы ни в	1	1
496	этих образов в	1	1
497	свидетельствуют о том	1	1
498	и все они	1	1
499	в истории литературы	1	1
500	в нем есть	2	1
501	к жизни и	1	1
502	взад и вперед	1	1
