N	2gram	Propp_Isto	Literetu
164	то и	1	6
165	тем же	1	6
166	одного из	3	6
167	и др	6	6
168	и то	5	6
169	том числе	3	6
170	в ней	8	6
171	далеко не	1	6
172	как будто	2	6
173	право на	2	6
174	и только	1	6
175	и наконец	2	6
176	и к	3	5
177	к этой	3	5
178	тех кто	1	5
179	в связи	6	5
180	с собой	6	5
181	в соответствии	1	5
182	хотя бы	2	5
183	он сам	1	5
184	от себя	2	5
185	том чтобы	3	5
186	несмотря на	3	5
187	тем не	6	5
188	к жизни	1	5
189	не знает	1	5
190	по аналогии	1	5
191	в себя	3	5
192	этом как	1	5
193	этой точки	2	5
194	между тем	1	5
195	так что	2	5
196	в силу	7	5
197	обращается к	2	5
198	во втором	1	5
199	идет о	1	5
200	и если	1	5
201	быть не	1	5
202	вслед за	1	5
203	так как	19	5
204	мы не	6	5
205	в литературе	1	5
206	как у	2	5
207	что и	11	5
208	но с	1	5
209	но уже	5	5
210	на свете	1	5
211	этого текста	1	5
212	в поэме	1	5
213	как он	6	5
214	место в	1	5
215	или иной	1	5
216	в уме	1	5
217	все еще	6	5
218	не к	1	5
219	а я	1	5
220	что было	1	4
221	не исключают	2	4
222	но тем	1	4
223	в них	3	4
224	с тем	9	4
225	только для	1	4
226	жизни на	1	4
227	во всяком	1	4
228	то это	8	4
229	входит в	5	4
230	для того	3	4
231	не всегда	9	4
232	в руках	1	4
233	только на	2	4
234	за собой	5	4
235	не вполне	1	4
236	перед ним	1	4
237	как мы	9	4
238	под названием	1	4
239	во всей	1	4
240	к этому	5	4
241	не мог	3	4
242	хотя и	1	4
243	что его	4	4
244	очевидно что	3	4
245	себе и	2	4
246	здесь как	3	4
247	с образом	1	4
248	на этом	5	4
249	ту же	2	4
250	и что	13	4
251	общего с	1	4
252	к своему	2	4
253	могут быть	9	4
254	и есть	3	4
255	можно сказать	2	4
256	из этого	3	4
257	сводится к	1	4
258	и все	4	4
259	в пределах	5	4
260	никем не	1	4
261	приводит к	2	4
262	знает что	1	4
263	аналогии с	1	4
264	все они	1	4
265	нет ничего	1	4
266	ни к	1	4
267	совершенно не	2	4
268	то он	2	4
269	не является	1	4
270	тех же	2	4
271	и выше	1	4
272	более чем	1	4
273	в свою	3	4
274	на том	5	4
275	быть это	1	4
276	одной из	3	4
277	но это	10	4
278	таким образом	21	4
279	в формах	2	4
280	как к	1	4
281	со мной	1	4
282	свидетельствует о	1	4
283	и вот	4	4
284	для нас	6	4
285	он один	1	4
286	на его	1	4
287	вовсе не	6	4
288	не могу	1	4
289	но при	2	4
290	а по	3	4
291	такой же	3	4
292	на то	3	4
293	не надо	1	4
294	все что	5	3
295	мы и	3	3
296	же и	1	3
297	о чем	6	3
298	в этих	7	3
299	по себе	2	3
300	нет в	2	3
301	мира и	2	3
302	речь идет	1	3
303	вопрос о	5	3
304	восходит к	1	3
305	он был	2	3
306	во многих	1	3
307	особое место	1	3
308	превращается в	10	3
309	так же	14	3
310	себе в	3	3
311	свою очередь	1	3
312	обратим внимание	2	3
313	и еще	1	3
314	по которым	2	3
315	следующим образом	1	3
316	с ним	9	3
317	не просто	1	3
318	она и	2	3
319	после чего	3	3
320	этой же	1	3
321	что такое	1	3
322	а с	2	3
323	а за	1	3
324	с появлением	6	3
325	как таковое	2	3
326	не есть	1	3
327	герой в	5	3
328	во главе	1	3
329	я был	2	3
330	но как	2	3
331	героя и	3	3
332	же как	12	3
333	никого не	1	3
334	вот в	1	3
335	же это	1	3
336	над ним	4	3
337	в иных	1	3
338	он в	3	3
339	что для	1	3
340	и от	1	3
341	те кто	1	3
342	там где	11	3
343	в особенности	6	3
344	не так	1	3
345	за ним	4	3
346	если в	4	3
347	во время	12	3
348	должна быть	3	3
349	был бы	1	3
350	ним и	2	3
351	это уже	2	3
352	из которых	7	3
353	мы в	1	3
354	то с	1	3
355	себе не	1	3
356	не на	1	3
357	если не	4	3
358	если бы	5	3
359	с ней	2	3
360	например и	1	3
361	и т	39	3
362	они не	5	3
363	не имеет	4	3
364	андреев и	1	3
365	не знали	1	3
366	ничего общего	1	3
367	в своего	1	3
368	такую же	2	3
369	в роли	4	3
370	по земле	1	3
371	того чтобы	3	3
372	относится к	3	3
373	из его	2	3
374	и тогда	2	3
375	и уже	2	3
376	в образах	1	3
377	не могло	2	3
378	в истории	7	3
379	еще один	3	3
380	что же	1	3
381	в этот	2	3
382	из наиболее	1	3
383	культуры но	1	3
384	в сознании	1	3
385	здесь не	3	3
386	говорится в	2	3
387	всяком случае	1	3
388	власть над	6	3
389	тот же	1	3
390	ничего не	4	3
391	на языке	1	3
392	большей части	1	3
393	о нем	3	3
394	ее в	8	3
395	на самом	1	3
396	а на	2	3
397	этого не	2	3
398	например не	1	3
399	на нее	3	3
400	в ту	1	3
401	в глубине	1	3
402	а то	1	3
403	все эти	11	3
404	имеется в	1	3
405	путь к	1	3
406	и потому	2	3
407	он говорит	1	3
408	по большей	1	3
409	как уже	1	3
410	также и	2	3
411	одну из	5	3
412	не по	3	3
413	когда он	7	3
414	в пути	1	3
415	стороны и	1	3
416	только то	1	3
417	еще на	1	3
418	числе и	2	3
419	же самое	1	3
420	отношение к	3	3
421	и о	2	3
422	в ходе	1	3
423	есть не	2	3
424	во всем	4	2
425	от него	2	2
426	как форма	1	2
427	можно и	1	2
428	самого человека	1	2
429	в свое	2	2
430	потому не	1	2
431	него в	2	2
432	представлений о	12	2
433	в результате	1	2
434	их не	3	2
435	быть названа	1	2
436	подобного рода	2	2
437	из двух	2	2
438	вне себя	1	2
439	я от	1	2
440	что по	1	2
441	на эту	1	2
442	роль в	3	2
443	в это	3	2
444	мир и	1	2
445	так например	3	2
446	на первый	1	2
447	состоит не	1	2
448	книге о	1	2
449	в котором	2	2
450	языка в	1	2
451	даже и	2	2
452	только как	1	2
453	но даже	2	2
454	при рассмотрении	2	2
455	это его	1	2
456	еще оставался	1	2
457	слов но	1	2
458	этой связи	1	2
459	между двумя	7	2
460	приходит к	3	2
461	уже и	3	2
462	в чистом	1	2
463	пока еще	1	2
464	сказать что	2	2
465	ключ к	1	2
466	и у	3	2
467	а сам	2	2
468	могло бы	1	2
469	быть в	1	2
470	тогда он	4	2
471	неведомо куда	1	2
472	тем более	1	2
473	его герой	1	2
474	становится не	1	2
475	к ее	1	2
476	о ней	1	2
477	к нему	5	2
478	дальний путь	1	2
479	и представляет	1	2
480	что у	6	2
481	и мы	3	2
482	внимание на	1	2
483	остаются в	1	2
484	у каждого	1	2
485	и всегда	1	2
486	для которой	1	2
487	во-вторых они	1	2
488	а и	1	2
489	по мнению	1	2
490	известные нам	1	2
491	с другими	4	2
492	но он	2	2
493	и некоторые	1	2
494	и говорит	1	2
495	героя с	1	2
496	быть только	1	2
497	как новый	2	2
498	тому что	1	2
499	одно дело	1	2
500	человек в	2	2
501	себя как	1	2
502	и вместе	3	2
503	по дороге	1	2
504	а только	1	2
505	это тоже	1	2
506	бы в	1	2
507	не был	1	2
508	остается в	1	2
509	песни и	2	2
510	не означает	1	2
511	чтобы он	3	2
512	например мы	1	2
513	не тот	1	2
514	села на	1	2
515	сюда же	3	2
516	бы они	1	2
517	исключают друг	2	2
518	на нем	3	2
519	но зато	1	2
520	одно и	2	2
521	всех других	1	2
522	и хотя	4	2
523	где каждый	1	2
524	как человек	3	2
525	что ты	1	2
526	друг другу	1	2
527	человека и	2	2
528	сам в	2	2
529	что может	1	2
530	поэтического творчества	1	2
531	и по	3	2
532	здесь мы	7	2
533	в него	5	2
534	герой не	3	2
535	и ее	1	2
536	где мы	1	2
537	живет на	3	2
538	мире и	1	2
539	та же	2	2
540	иначе говоря	1	2
541	как с	1	2
542	переходит в	1	2
543	на почве	1	2
544	героя в	11	2
545	тогда когда	3	2
546	на первом	2	2
547	из таких	3	2
548	оно было	1	2
549	и при	3	2
550	со своим	2	2
551	впрочем в	1	2
552	что они	3	2
553	никак не	1	2
554	есть и	3	2
555	он на	2	2
556	что сам	1	2
557	и вновь	4	2
558	власти над	3	2
559	оно не	1	2
560	о природе	3	2
561	с этого	2	2
562	борьба с	1	2
563	одновременно с	2	2
564	не поддается	1	2
565	русской и	1	2
566	можно назвать	1	2
567	к его	2	2
568	с ними	4	2
569	становится ясным	1	2
570	каждого из	1	2
571	который не	1	2
572	как ты	1	2
573	скажем в	1	2
574	перед нами	2	2
575	к той	1	2
576	это и	3	2
577	он же	2	2
578	и более	3	2
579	а если	2	2
580	из этих	5	2
581	на основе	1	2
582	не сам	1	2
583	время в	2	2
584	на плечи	1	2
585	с которой	1	2
586	могло быть	1	2
587	или иных	1	2
588	и наоборот	1	2
589	им в	2	2
590	вот этот	1	2
591	но мы	5	2
592	собой но	1	2
593	мог бы	2	2
594	не за	1	2
595	может оказаться	1	2
596	легко может	1	2
597	не лучше	1	2
598	у них	2	2
599	с каким	1	2
600	этом случае	13	2
601	ответ на	1	2
602	ему в	3	2
603	на вопрос	3	2
604	богом и	2	2
605	на три	2	2
606	мы имеем	22	2
607	бы на	1	2
608	по этому	1	2
609	в русском	1	2
610	ведь это	1	2
611	этом не	1	2
612	в последнем	2	2
613	мира а	2	2
614	нас к	10	2
615	есть в	2	2
616	перед собой	1	2
617	нет у	1	2
618	пока не	1	2
619	вследствие чего	1	2
620	должен быть	2	2
621	а он	1	2
622	руки и	2	2
623	но такой	1	2
624	в таком	2	2
625	а как	3	2
626	могут служить	1	2
627	чистом виде	1	2
628	она не	7	2
629	его не	3	2
630	в поздних	1	2
631	дело не	1	2
632	что касается	2	2
633	от земли	2	2
634	в нашей	2	2
635	из своей	1	2
636	к которой	1	2
637	с кем	2	2
638	на это	1	2
639	со своими	3	2
640	что есть	2	2
641	только по	1	2
642	слова в	1	2
643	которое в	1	2
644	в эти	1	2
645	может и	1	2
646	в лице	2	2
647	что на	1	2
648	здесь этот	1	2
649	нет необходимости	5	1
650	понял что	2	1
651	и любой	1	1
652	его связях	1	1
653	всего это	1	1
654	рода человеческого	1	1
655	не единственный	2	1
656	свою первоначальную	1	1
657	подгоняя под	1	1
658	героя здесь	1	1
659	со всем	1	1
660	ней не	1	1
661	такая форма	1	1
662	изнутри и	2	1
663	по тому	1	1
664	в момент	1	1
665	только что	3	1
666	глубоких и	1	1
667	куклу из	1	1
668	которые не	2	1
669	не видели	1	1
670	до него	4	1
671	случае мы	2	1
672	быть уже	1	1
673	о пути	1	1
674	ссылаясь на	2	1
675	думаю что	1	1
676	о них	1	1
677	на своей	1	1
678	для более	2	1
679	и мифа	1	1
680	в некоторых	6	1
681	ведет свое	1	1
682	мы получим	1	1
683	говорит о	4	1
684	с более	1	1
685	мы это	1	1
686	что человек	1	1
687	нас в	1	1
688	с той	2	1
689	извне и	1	1
690	что тебе	1	1
691	только за	1	1
692	свою родину	1	1
693	героя о	1	1
694	в состав	1	1
695	которую он	1	1
696	отправляется к	1	1
697	песен и	1	1
698	не человека	1	1
699	приобщиться к	1	1
700	же являются	1	1
701	людей и	2	1
702	существования и	1	1
703	на свой	1	1
704	но все	8	1
705	а во-вторых	1	1
706	некоторые другие	1	1
707	это может	1	1
708	с меня	1	1
709	людей а	1	1
710	естественно не	1	1
711	всегда остается	2	1
712	которое по	1	1
713	когда например	1	1
714	и требует	3	1
715	и конечно	1	1
716	к другим	1	1
717	в христианстве	1	1
718	он у	1	1
719	мира это	1	1
720	в наиболее	1	1
721	стороны в	1	1
722	и превращение	1	1
723	еще точнее	1	1
724	руки а	1	1
725	смерть как	1	1
726	их в	7	1
727	далее этот	1	1
728	здесь дело	1	1
729	здесь происходит	1	1
730	смерть в	1	1
731	в тело	1	1
732	его что	2	1
733	за ней	2	1
734	на юг	1	1
735	и стал	2	1
736	как только	2	1
737	дело сводится	1	1
738	не стало	1	1
739	связано с	7	1
740	именно такую	1	1
741	всякого рода	3	1
742	в дальнейшем	6	1
743	с этим	7	1
744	у которых	2	1
745	в дальний	1	1
746	нам нет	1	1
747	ответить на	1	1
748	на человека	1	1
749	на этой	5	1
750	не соответствующая	1	1
751	с маленькими	1	1
752	чтобы вызвать	2	1
753	не изнутри	1	1
754	далекий путь	1	1
755	он играет	1	1
756	которой он	2	1
757	но кто	1	1
758	всегда может	1	1
759	имеет в	1	1
760	от боли	1	1
761	уже у	1	1
762	но эти	4	1
763	вот почему	2	1
764	стороны одного	1	1
765	из их	1	1
766	земли до	2	1
767	однако нет	1	1
768	он всегда	2	1
769	но они	1	1
770	последнем случае	1	1
771	людей то	1	1
772	же говорит	1	1
773	но сила	1	1
774	в различных	3	1
775	и когда	1	1
776	ценности и	1	1
777	уже как	1	1
778	нужно быть	1	1
779	конечно не	1	1
780	и те	1	1
781	не что	1	1
782	бы два	1	1
783	я буду	1	1
784	самого начала	1	1
785	сказал себе	1	1
786	брошен в	1	1
787	и далее	1	1
788	и начинает	3	1
789	потом и	1	1
790	от лица	1	1
791	и три	3	1
792	его за	2	1
793	на наших	1	1
794	переход от	2	1
795	ней и	1	1
796	вернуться к	1	1
797	себя ее	1	1
798	по которой	2	1
799	затем в	3	1
800	наряду с	7	1
801	ее как	1	1
802	в мировом	1	1
803	места для	1	1
804	сохраняется в	1	1
805	на него	10	1
806	миф и	1	1
807	земли где	1	1
808	в зависимости	1	1
809	это значит	2	1
810	на того	1	1
811	в особой	1	1
812	на предмет	1	1
813	от них	2	1
814	тебя за	1	1
815	что даже	2	1
816	на котором	3	1
817	понятие о	1	1
818	голов но	1	1
819	нас на	1	1
820	но так	3	1
821	над рекой	2	1
822	что едва	1	1
823	что жизнь	1	1
824	проходит через	1	1
825	над другим	1	1
826	играет с	1	1
827	собой а	1	1
828	представить себе	1	1
829	она имеет	2	1
830	ты видишь	1	1
831	ее и	3	1
832	его так	2	1
833	в жертву	8	1
834	к их	1	1
835	землю и	2	1
836	после того	4	1
837	здесь нет	3	1
838	как для	1	1
839	мертвых и	1	1
840	его функцией	1	1
841	несколько иной	1	1
842	об одном	2	1
843	собой в	1	1
844	в состоянии	1	1
845	что уже	1	1
846	к жене	1	1
847	мы знаем	12	1
848	в стиле	1	1
849	подхватывает и	1	1
850	по правую	2	1
851	не своей	1	1
852	в образе	16	1
853	находится в	2	1
854	утверждает что	1	1
855	от традиции	1	1
856	что при	5	1
857	они до	1	1
858	ведущие в	2	1
859	в тот	1	1
860	силой а	1	1
861	и льва	1	1
862	многих отношениях	1	1
863	этой не	1	1
864	что создает	1	1
865	уже говорилось	1	1
866	не путем	1	1
867	чем в	1	1
868	из работ	1	1
869	как же	1	1
870	в горы	2	1
871	в которой	4	1
872	что там	1	1
873	исходит от	1	1
874	борьбы с	3	1
875	с двумя	1	1
876	на которое	1	1
877	будто бы	2	1
878	что за	2	1
879	это мы	3	1
880	пространстве в	1	1
881	с самого	1	1
882	всем что	2	1
883	все того	1	1
884	но для	4	1
885	о смерти	7	1
886	еще при	1	1
887	время мимо	1	1
888	на пути	2	1
889	по мере	4	1
890	речь шла	1	1
891	между ними	2	1
892	также в	2	1
893	и она	3	1
894	на земле	1	1
895	между прочим	2	1
896	в иную	1	1
897	идет по	1	1
898	именно этого	1	1
899	путь в	1	1
900	за словом	1	1
901	от этого	6	1
902	можно прийти	2	1
903	именно эту	1	1
904	и жизнь	1	1
905	должно было	3	1
906	о которых	4	1
907	в свете	5	1
908	того он	1	1
909	ему во	1	1
910	к мысли	1	1
911	христианство и	1	1
912	ним а	1	1
913	в других	4	1
914	сих пор	7	1
915	чтобы его	1	1
916	вопроса о	1	1
917	пребывания в	1	1
918	разделяет со	1	1
919	видят в	1	1
920	с новой	1	1
921	однако так	1	1
922	мы можем	6	1
923	и быть	2	1
924	и пошли	1	1
925	я тебе	1	1
926	мы уже	6	1
927	в наше	2	1
928	все остальные	1	1
929	корабль на	1	1
930	говорит если	1	1
931	момент является	1	1
932	от тебя	1	1
933	и социальном	2	1
934	ему до	1	1
935	конце xix	1	1
936	расцвет в	1	1
937	человека который	1	1
938	для тех	1	1
939	в ответ	1	1
940	из ряда	1	1
941	в развитии	2	1
942	согласно одной	1	1
943	новые и	1	1
944	как объект	1	1
945	успех в	1	1
946	легко можно	1	1
947	этом свете	1	1
948	не были	1	1
949	не следуют	1	1
950	кто же	1	1
951	что изнутри	1	1
952	вспомним что	2	1
953	другой все	1	1
954	и сказал	2	1
955	даже не	2	1
956	бы уже	1	1
957	также не	2	1
958	другом это	2	1
959	для наших	1	1
960	обитает в	1	1
961	как один	1	1
962	я увидел	1	1
963	он представляет	1	1
964	в землю	2	1
965	особый интерес	1	1
966	с большой	3	1
967	в прекрасном	1	1
968	не само	1	1
969	героя есть	2	1
970	тот или	1	1
971	им он	1	1
972	только с	1	1
973	два года	2	1
974	или о	1	1
975	существовало в	1	1
976	их к	1	1
977	когда они	3	1
978	в гроб	1	1
979	приводят к	3	1
980	орла на	1	1
981	сел на	2	1
982	ты мне	1	1
983	в сердце	1	1
984	говорится но	1	1
985	этих и	1	1
986	чаще всего	3	1
987	предмет и	1	1
988	для людей	1	1
989	время он	1	1
990	на место	2	1
991	таких примеров	2	1
992	независимо от	1	1
993	себя он	1	1
994	всех этих	2	1
995	есть ли	2	1
996	меньшей степени	1	1
997	что этот	5	1
998	центральное место	1	1
999	в один	1	1
1000	в миг	1	1
1001	мир но	1	1
1002	он должен	2	1
1003	это он	2	1
1004	еще одно	1	1
1005	парня в	1	1
1006	мы видели	9	1
1007	с неба	2	1
1008	он или	2	1
1009	можно только	1	1
1010	к сожалению	1	1
1011	при жизни	1	1
1012	только гадать	1	1
1013	не мешает	1	1
1014	формы не	1	1
1015	корни этого	1	1
1016	социальной жизни	3	1
1017	если прежде	1	1
1018	и увидит	1	1
1019	до сих	7	1
1020	он уже	1	1
1021	и здесь	12	1
1022	с душой	1	1
1023	приближается к	2	1
1024	во множестве	1	1
1025	на неудачу	1	1
1026	якобы не	1	1
1027	такова же	2	1
1028	в основном	5	1
1029	его с	3	1
1030	во власти	2	1
1031	водяной но	1	1
1032	говорит а	1	1
1033	образа и	1	1
1034	другого человека	1	1
1035	говорит и	1	1
1036	представляют собой	6	1
1037	что это	8	1
1038	чтобы стать	1	1
1039	по левую	1	1
1040	когда это	1	1
1041	проникает в	1	1
1042	тогда в	1	1
1043	и этого	1	1
1044	явление в	2	1
1045	его на	5	1
1046	что никакой	1	1
1047	все те	1	1
1048	нас однако	1	1
1049	да это	1	1
1050	него нет	1	1
1051	за это	3	1
1052	не могут	2	1
1053	ниже в	1	1
1054	такого же	2	1
1055	должен был	1	1
1056	с некоторыми	2	1
1057	оказывается в	1	1
1058	однако мы	1	1
1059	иметь в	1	1
1060	нем из	1	1
1061	в различные	1	1
1062	но вот	2	1
1063	встречаются и	1	1
1064	на месте	1	1
1065	и действительно	6	1
1066	в процессе	1	1
1067	и соответственно	1	1
1068	который сам	1	1
1069	не знал	2	1
1070	на колени	1	1
1071	наша цель	1	1
1072	это время	2	1
1073	и так	1	1
1074	состоит из	4	1
1075	от его	1	1
1076	и герой	2	1
1077	никто не	4	1
1078	что иное	1	1
1079	них он	1	1
1080	внешне не	1	1
1081	в которых	4	1
1082	не видно	2	1
1083	здесь может	1	1
1084	о котором	1	1
1085	том как	5	1
1086	зависимости от	1	1
1087	на берегу	7	1
1088	в воздухе	1	1
1089	о ты	1	1
1090	налево и	1	1
1091	выступает как	1	1
1092	то здесь	4	1
1093	только язык	1	1
1094	второго лица	1	1
1095	что искусство	1	1
1096	тому кто	1	1
1097	этого они	2	1
1098	ее на	2	1
1099	или сам	1	1
1100	с места	2	1
1101	тот кто	7	1
1102	перейти в	1	1
1103	же я	1	1
1104	как лестница	1	1
1105	что мы	4	1
1106	более ранних	5	1
1107	это явление	4	1
1108	бог и	1	1
1109	было стать	1	1
1110	задний план	3	1
1111	мы его	1	1
1112	в иной	12	1
1113	героем и	2	1
1114	них а	1	1
1115	в современном	1	1
1116	остается только	1	1
1117	народа и	1	1
1118	именно на	2	1
1119	народов и	1	1
1120	чтобы она	2	1
1121	переходит к	1	1
1122	на основании	1	1
1123	об орудии	1	1
1124	ты это	1	1
1125	пока он	2	1
1126	ее с	1	1
1127	он по	2	1
1128	по названию	2	1
1129	целый ряд	4	1
1130	только тем	2	1
1131	по воспоминаниям	1	1
1132	и находит	1	1
1133	превратилась в	1	1
1134	он есть	1	1
1135	среди которых	1	1
1136	в каком	1	1
1137	нас же	1	1
1138	что здесь	9	1
1139	и там	3	1
1140	его здесь	1	1
1141	много голов	1	1
1142	неба и	3	1
1143	перед своим	1	1
1144	на две	1	1
1145	ее не	3	1
1146	если мы	1	1
1147	первобытного человека	2	1
1148	и во	1	1
1149	в самую	2	1
1150	эти категории	1	1
1151	за пределами	1	1
1152	героем становится	2	1
1153	на этот	2	1
1154	к изучению	2	1
1155	здесь и	2	1
1156	более ранние	1	1
1157	носит в	1	1
1158	иначе с	1	1
1159	над землей	1	1
1160	и орел	1	1
1161	только потому	1	1
1162	это единственный	1	1
1163	и образуется	1	1
1164	же он	2	1
1165	он стал	2	1
1166	исключительно в	1	1
1167	быть наделен	1	1
1168	в другое	2	1
1169	обратиться к	1	1
1170	смерти как	1	1
1171	с предшествующим	1	1
1172	стал его	1	1
1173	именно к	1	1
1174	или просто	2	1
1175	служит в	1	1
1176	смерть и	2	1
1177	могло превратиться	1	1
1178	снаружи а	1	1
1179	даже когда	1	1
1180	когда речь	1	1
1181	многих других	1	1
1182	основе своей	1	1
1183	который уже	1	1
1184	на рост	1	1
1185	того как	8	1
1186	который всегда	1	1
1187	в последней	1	1
1188	который может	1	1
1189	человек такой	1	1
1190	по своим	1	1
1191	человека или	1	1
1192	от мира	1	1
1193	всего мира	2	1
1194	в предыдущем	1	1
1195	на что	1	1
1196	от которого	2	1
1197	которых он	1	1
1198	или с	1	1
1199	они входят	1	1
1200	ни на	1	1
1201	этом он	2	1
1202	правую сторону	1	1
1203	все это	4	1
1204	уже были	2	1
1205	силу и	2	1
1206	из форм	1	1
1207	а все	1	1
1208	но одно	1	1
1209	превратиться в	1	1
1210	слова а	1	1
1211	в движение	1	1
1212	всегда является	1	1
1213	на север	1	1
1214	в виде	13	1
1215	в таких	3	1
1216	себе но	1	1
1217	пределах одной	1	1
1218	или в	7	1
1219	шла речь	1	1
1220	как герой	2	1
1221	в стране	1	1
1222	и вы	1	1
1223	но эта	2	1
1224	как наиболее	1	1
1225	это еще	3	1
1226	места в	1	1
1227	одного а	1	1
1228	исходят из	1	1
1229	перед смертью	1	1
1230	превращает его	1	1
1231	вообще не	1	1
1232	чтобы быть	1	1
1233	борьбы и	1	1
1234	ведь он	1	1
1235	что перед	1	1
1236	и совсем	1	1
1237	за которым	2	1
1238	фольклора и	1	1
1239	или даже	1	1
1240	в переводе	1	1
1241	основана на	2	1
1242	есть только	1	1
1243	однако это	1	1
1244	приплывает в	1	1
1245	перейти к	2	1
1246	на одном	2	1
1247	на все	2	1
1248	по его	2	1
1249	не создает	1	1
1250	мы находим	1	1
1251	войти в	1	1
1252	это было	2	1
1253	или индивидуального	1	1
1254	мой сын	1	1
1255	не стал	1	1
1256	на солнце	1	1
1257	с другом	2	1
1258	говорит об	2	1
1259	ему как	1	1
1260	чего в	1	1
1261	соответствующий мотив	1	1
1262	в одной	5	1
1263	и тело	1	1
1264	не все	1	1
1265	бы ни	1	1
1266	прямо на	1	1
1267	этих двух	1	1
1268	ко мне	1	1
1269	что эти	1	1
1270	к одному	1	1
1271	вопрос не	1	1
1272	и первые	1	1
1273	и эти	1	1
1274	что от	3	1
1275	по которому	3	1
1276	его тем	1	1
1277	на задний	3	1
1278	и понял	2	1
1279	мотива с	1	1
1280	к солнцу	1	1
1281	в наши	2	1
1282	в самых	1	1
1283	две стороны	1	1
1284	во избежание	1	1
1285	огонь и	3	1
1286	к чему-то	1	1
1287	ни один	1	1
1288	на ступени	3	1
1289	уже только	3	1
1290	с полным	1	1
1291	мы узнаем	2	1
1292	это приводит	3	1
1293	не играет	1	1
1294	из версий	1	1
1295	быть и	1	1
1296	превращать в	1	1
1297	этим актом	1	1
1298	к тем	1	1
1299	конечно также	1	1
1300	туда где	1	1
1301	здесь очевидно	1	1
1302	по одним	1	1
1303	частности в	1	1
1304	что образ	2	1
1305	оказывается что	2	1
1306	тогда еще	1	1
1307	с врагом	1	1
1308	но дело	2	1
1309	и и	1	1
1310	человека с	2	1
1311	данного текста	1	1
1312	на всю	1	1
1313	как то	1	1
1314	и выступает	1	1
1315	почти никогда	1	1
1316	развивается в	1	1
1317	пространства и	1	1
1318	но то	2	1
1319	знает и	2	1
1320	становится его	1	1
1321	люди не	1	1
