N	2gram	Vygotskiy_	StatiiOP
623	совершенно так	1	3
624	тем и	2	3
625	или иное	2	3
626	это действительно	1	3
627	известном смысле	1	3
628	точно также	1	3
629	образом в	3	3
630	каждого из	3	3
631	что до	1	3
632	и самый	1	3
633	взгляд на	2	3
634	смотреть на	1	3
635	на совершенно	1	3
636	будто в	1	3
637	тогда когда	7	3
638	из того	2	3
639	той мере	1	3
640	бы ни	2	3
641	со всеми	5	3
642	если это	2	3
643	это выражение	1	3
644	он хотел	1	3
645	относятся к	1	3
646	если принять	1	3
647	себя и	3	3
648	бы не	1	3
649	который не	2	3
650	которая не	2	3
651	перед нами	1	3
652	виде в	1	3
653	то и	2	3
654	в свою	3	3
655	в стих	1	3
656	наконец в	2	3
657	так чтобы	1	3
658	на основе	2	3
659	у меня	3	3
660	в стихотворении	1	3
661	моцарт и	1	3
662	и ему	1	3
663	на основании	7	3
664	быть это	1	3
665	связанных с	1	3
666	заметить что	3	3
667	в данной	1	3
668	только при	4	3
669	в сознании	6	3
670	поэтического языка	1	3
671	а вовсе	1	3
672	один общий	1	3
673	идей и	1	3
674	только потому	2	3
675	то или	3	3
676	найти в	2	3
677	сомнений в	1	3
678	он должен	1	3
679	как к	2	3
680	эти годы	1	3
681	смысле что	1	3
682	в нашей	4	3
683	может не	1	3
684	то я	2	3
685	том числе	1	3
686	одним и	1	3
687	так в	1	3
688	он и	1	3
689	не значит	2	3
690	тут не	1	3
691	знаки препинания	1	3
692	в полном	3	3
693	основана на	1	3
694	в русском	4	3
695	а к	1	3
696	этого произведения	2	3
697	слово в	1	3
698	с той	2	3
699	и как	9	3
700	этот раз	1	3
701	при таком	5	3
702	к своему	2	3
703	или менее	3	3
704	свое выражение	1	3
705	она не	6	3
706	задний план	1	3
707	здесь совершенно	1	3
708	когда он	11	3
709	конечно в	1	3
710	в трех	2	3
711	только у	1	3
712	движения в	1	3
713	от того	6	3
714	что из	1	3
715	не хотел	1	3
716	в книге	2	3
717	которой можно	1	3
718	рядом других	1	3
719	жил в	1	3
720	в плане	1	3
721	и ее	4	3
722	считает что	2	3
723	это можно	3	3
724	и других	4	3
725	прямом смысле	1	3
726	ведь и	1	3
727	ни разу	1	3
728	слова в	5	3
729	и наконец	2	3
730	не к	2	3
731	и уже	2	3
732	стихи не	1	2
733	для всех	5	2
734	поэзии но	1	2
735	мы и	1	2
736	между собою	1	2
737	как историк	1	2
738	к такому	1	2
739	зрения их	1	2
740	дело с	10	2
741	из всех	4	2
742	это значит	1	2
743	в разных	1	2
744	тем как	2	2
745	что то	2	2
746	те же	9	2
747	и говорить	2	2
748	потому не	4	2
749	точно так	6	2
750	остановиться на	2	2
751	говорить что	1	2
752	путем в	1	2
753	в драматическом	1	2
754	к другу	1	2
755	а во-вторых	1	2
756	даны в	2	2
757	жизнь в	1	2
758	есть известная	1	2
759	которым он	1	2
760	мысль о	1	2
761	из самых	2	2
762	зрения на	2	2
763	в сборнике	1	2
764	принадлежат к	4	2
765	искусства он	1	2
766	показаться что	1	2
767	стороны в	1	2
768	с не	1	2
769	уже приводил	1	2
770	одновременно и	1	2
771	роль в	4	2
772	языка на	1	2
773	как более	1	2
774	но у	1	2
775	есть только	7	2
776	он является	1	2
777	я хотел	2	2
778	на точку	1	2
779	ли не	2	2
780	на форму	1	2
781	было написано	1	2
782	всем его	1	2
783	на материале	1	2
784	при создании	1	2
785	сам же	1	2
786	тем в	1	2
787	на человека	1	2
788	было в	1	2
789	по тем	1	2
790	которой он	2	2
791	самим автором	1	2
792	поэта к	1	2
793	выходит из	1	2
794	стих в	2	2
795	это его	1	2
796	но то	1	2
797	вот почему	1	2
798	и другой	6	2
799	за собой	1	2
800	и когда	5	2
801	связь между	1	2
802	а между	1	2
803	для своей	1	2
804	то как	4	2
805	а только	4	2
806	скорее это	1	2
807	свою очередь	3	2
808	всякого сомнения	1	2
809	чтобы показать	4	2
810	стал бы	2	2
811	убедиться в	2	2
812	мере не	1	2
813	всего что	1	2
814	скупой рыцарь	1	2
815	и еще	1	2
816	настоящее время	2	2
817	именно так	1	2
818	но к	3	2
819	имеем дело	2	2
820	в зависимости	6	2
821	именно на	1	2
822	они сами	2	2
823	для понимания	2	2
824	какой степени	2	2
825	от себя	4	2
826	для этой	1	2
827	свое собственное	2	2
828	сам по	4	2
829	все в	2	2
830	в монологе	1	2
831	и всей	1	2
832	время в	2	2
833	мы знаем	8	2
834	ссылается на	1	2
835	это обстоятельство	3	2
836	его словам	1	2
837	именно то	1	2
838	основных вопросов	1	2
839	нигде не	2	2
840	видит в	1	2
841	пушкина я	1	2
842	работы и	1	2
843	бы только	1	2
844	п но	1	2
845	нужно не	1	2
846	которых складывается	1	2
847	так было	1	2
848	как по	1	2
849	объясняется только	1	2
850	но совершенно	4	2
851	евгении онегине	3	2
852	с исчерпывающей	4	2
853	до тех	3	2
854	что тема	1	2
855	указывает что	4	2
856	и вместе	2	2
857	между собой	1	2
858	поэт не	1	2
859	чтобы понять	4	2
860	ответом на	2	2
861	в евгении	2	2
862	искать не	2	2
863	выражение в	1	2
864	за основу	2	2
865	него есть	1	2
866	принципов и	1	2
867	зрения в	1	2
868	ту же	6	2
869	пушкина было	1	2
870	как материал	1	2
871	к новым	1	2
872	уже к	1	2
873	этих трех	1	2
874	объясняется и	2	2
875	взглянуть на	1	2
876	на чем	1	2
877	на нем	2	2
878	к материалу	1	2
879	хочу сказать	1	2
880	но только	6	2
881	его жизнь	1	2
882	в нее	2	2
883	которая существует	1	2
884	когда мы	4	2
885	которого в	1	2
886	ни одной	1	2
887	что есть	3	2
888	что нужно	2	2
889	едва ли	5	2
890	в общих	1	2
891	вопроса в	1	2
892	что только	3	2
893	и от	4	2
894	последнее время	2	2
895	всю жизнь	2	2
896	совершенно открыто	1	2
897	чаще всего	1	2
898	писателя в	1	2
899	о роли	1	2
900	его к	2	2
901	хотелось бы	1	2
902	который был	1	2
903	с ее	3	2
904	в одну	2	2
905	не умеет	1	2
906	она является	3	2
907	капитанская дочка	1	2
908	мы видели	2	2
909	для самого	2	2
910	были бы	2	2
911	он уже	1	2
912	его создания	1	2
913	и этот	3	2
914	за ним	2	2
915	с и	17	2
916	надо сказать	3	2
917	его с	3	2
918	с такой	1	2
919	стиха и	2	2
920	и кто	1	2
921	и при	3	2
922	художественного творчества	6	2
923	и из	7	2
924	фактов и	2	2
925	никак не	7	2
926	хотя в	1	2
927	мы в	3	2
928	случаях в	1	2
929	поэта в	1	2
930	критики и	3	2
931	целом ряде	2	2
932	спрашивает как	1	2
933	все его	1	2
934	от своего	1	2
935	форм как	1	2
936	их и	1	2
937	это положение	1	2
938	по преимуществу	2	2
939	показать что	12	2
940	только несколько	1	2
941	но вот	1	2
942	следующее место	1	2
943	совершенно правильно	7	2
944	героев и	1	2
945	в одних	1	2
946	в выражении	1	2
947	как не	2	2
948	состоит из	2	2
949	справедливо указывает	2	2
950	жизни в	1	2
951	этого материала	4	2
952	не до	1	2
953	из которого	6	2
954	только ее	3	2
955	к той	1	2
956	как произведение	1	2
957	в черновиках	1	2
958	только одно	1	2
959	именно такой	1	2
960	то он	1	2
961	чем же	2	2
962	близости к	1	2
963	а если	1	2
964	я должен	1	2
965	не дают	1	2
966	тех же	2	2
967	традиции но	1	2
968	не имеют	1	2
969	не знаю	1	2
970	это то	1	2
971	этой работы	1	2
972	зависимости от	7	2
973	так называемым	1	2
974	только тогда	8	2
975	и теперь	2	2
976	что если	7	2
977	каждой из	3	2
978	те или	1	2
979	совпадают с	3	2
980	от других	3	2
981	в поэтическом	2	2
982	исключить из	1	2
983	это имеет	3	2
984	тогда как	1	2
985	цели и	1	2
986	в силе	1	2
987	самого же	2	2
988	и той	5	2
989	образом не	1	2
990	таким путем	6	2
991	впечатление будто	1	2
992	в отличие	4	2
993	соответствии с	1	2
994	не за	1	2
995	ни было	2	2
996	виде не	2	2
997	их с	2	2
998	которое он	2	2
999	в глазах	1	2
1000	далеко не	7	2
1001	общества в	1	2
1002	всякий раз	10	2
1003	он может	1	2
1004	каком он	1	2
1005	исчерпывающей полнотой	1	2
1006	у них	2	2
1007	в настоящее	2	2
1008	только о	3	2
1009	в м	1	2
1010	тот же	8	2
1011	с того	2	2
1012	д и	1	2
1013	из этой	1	2
1014	жизни но	1	2
1015	истории литературы	1	2
1016	не означает	2	2
1017	близок к	1	2
1018	значение в	2	2
1019	произведения как	3	2
1020	различие между	5	2
1021	которых можно	1	2
1022	и вот	5	2
1023	который говорил	1	2
1024	мысль в	1	2
1025	на что	1	2
1026	а это	1	2
1027	что русская	1	2
1028	для искусства	1	2
1029	в литературе	1	2
1030	тоже в	1	2
1031	и творчестве	1	2
1032	на которой	1	2
1033	собой в	1	2
1034	как нечто	3	2
1035	с их	1	2
1036	любопытно что	3	2
1037	ведь это	1	2
1038	у всех	2	2
1039	этом не	2	2
1040	к которым	4	2
1041	который как	2	2
1042	как своего	1	2
1043	и тому	1	2
1044	и эта	1	2
1045	с теми	2	2
1046	как она	4	2
1047	говорят о	1	2
1048	иной раз	1	2
1049	по своему	2	2
1050	на все	6	2
1051	бы мы	3	2
1052	и оно	1	2
1053	со времени	1	2
1054	что тот	3	2
1055	и таким	4	2
1056	совершенно ясно	22	2
1057	другом случае	1	2
1058	жизнь и	3	2
1059	чтобы сделать	1	2
1060	что от	1	2
1061	в полной	1	2
1062	в таких	2	2
1063	историк и	1	2
1064	глаза на	1	2
1065	отличие от	6	2
1066	в поле	1	2
1067	в наши	1	2
1068	не могу	1	2
1069	знакомства с	1	2
1070	пор пока	2	2
1071	отказаться от	4	2
1072	однако ни	1	2
1073	и может	3	2
1074	не оставляет	1	2
1075	нужно было	1	2
1076	люди с	1	2
1077	это однако	1	2
1078	в пределах	1	2
1079	против того	2	2
1080	тем самым	2	2
1081	но вместе	1	2
1082	несколько раз	1	2
1083	борьбе за	1	2
1084	узкого круга	1	2
1085	всей его	1	2
1086	и создавал	1	2
1087	россии и	1	2
1088	числе и	1	2
1089	показывает как	3	2
1090	те которые	1	2
1091	же самое	8	2
1092	явление в	1	2
1093	своей задачей	2	2
1094	к изучению	1	2
1095	чтобы создать	2	2
1096	он о	1	2
1097	была в	1	2
1098	суждения о	1	2
1099	нуждается в	3	2
1100	на всем	1	2
1101	эти два	1	2
1102	эту сцену	1	2
1103	отношений к	1	2
1104	и совершенно	7	2
1105	он с	1	2
1106	в известной	1	2
1107	во всем	5	1
1108	мы можем	6	1
1109	какого бы	1	1
1110	этих науках	1	1
1111	рыцарь моцарт	1	1
1112	новое и	1	1
1113	это утверждение	2	1
1114	сколько и	1	1
1115	могут иметь	1	1
1116	можно сопоставить	1	1
1117	еще раз	1	1
1118	это тот	1	1
1119	должна получить	1	1
1120	которые совершенно	1	1
1121	свой список	1	1
1122	чтобы дать	1	1
1123	что почти	1	1
1124	а когда	1	1
1125	происходят у	1	1
1126	выводу что	2	1
1127	и сколько	2	1
1128	статье г	1	1
1129	можно и	1	1
1130	или правильнее	1	1
1131	стоят в	1	1
1132	совершенно очевидно	3	1
1133	чувства как	1	1
1134	смысле и	2	1
1135	до самого	1	1
1136	и над	1	1
1137	его за	1	1
1138	критики как	1	1
1139	против него	1	1
1140	и социальной	1	1
1141	литературы а	1	1
1142	которым они	1	1
1143	нем нужно	1	1
1144	самое важное	1	1
1145	и был	1	1
1146	ни стало	1	1
1147	строго говоря	1	1
1148	перед ней	1	1
1149	мысли и	2	1
1150	действие и	1	1
1151	в принципе	1	1
1152	что человек	1	1
1153	или чередование	1	1
1154	которые строго	1	1
1155	него в	2	1
1156	а есть	2	1
1157	что основные	1	1
1158	собой разумеется	1	1
1159	роман в	1	1
1160	совершенно непохож	1	1
1161	ссылкой на	1	1
1162	понятие об	1	1
1163	непохож на	1	1
1164	с собой	1	1
1165	внешней формы	1	1
1166	разу не	1	1
1167	этом основании	1	1
1168	тем с	1	1
1169	и самые	1	1
1170	нет более	1	1
1171	в борьбе	1	1
1172	минуту не	1	1
1173	читателя и	2	1
1174	всякой научной	1	1
1175	котором основываются	1	1
1176	а она	1	1
1177	против такого	1	1
1178	все дело	3	1
1179	каким образом	3	1
1180	что форма	5	1
1181	результате этого	1	1
1182	той связи	1	1
1183	форму и	4	1
1184	его основной	1	1
1185	где они	1	1
1186	именно о	1	1
1187	к более	2	1
1188	приближается к	1	1
1189	см в	1	1
1190	от некоторых	1	1
1191	ряд таких	3	1
1192	которые происходят	1	1
1193	и другим	1	1
1194	в корне	1	1
1195	комедия в	1	1
1196	там же	2	1
1197	я сказал	2	1
1198	в собственном	4	1
1199	и внутренне	1	1
1200	это находит	1	1
1201	они выросли	1	1
1202	выражения и	2	1
1203	наши дни	1	1
1204	к действительности	1	1
1205	формальных приемов	1	1
1206	совершенно новой	1	1
1207	этой аналогии	1	1
1208	внимание что	2	1
1209	узнать что	1	1
1210	мы так	1	1
1211	прошлого века	1	1
1212	является для	1	1
1213	целым рядом	2	1
1214	я их	1	1
1215	форму но	2	1
1216	художественное произведение	16	1
1217	частный вопрос	1	1
1218	и заменой	1	1
1219	и нет	2	1
1220	иметь никакого	1	1
1221	вытекает ли	1	1
1222	основанный на	1	1
1223	чтобы лучше	1	1
1224	сказал не	1	1
1225	образом при	1	1
1226	если при	2	1
1227	и того	1	1
1228	другое соображение	1	1
1229	при условии	1	1
1230	которые мы	4	1
1231	той и	1	1
1232	а чем-то	2	1
1233	сам не	1	1
1234	духовной жизни	1	1
1235	что мне	1	1
1236	в приведенных	1	1
1237	они делают	1	1
1238	такое заключение	1	1
1239	пушкина нельзя	1	1
1240	значение то	1	1
1241	но даже	4	1
1242	в нескольких	1	1
1243	все свои	1	1
1244	процесс в	4	1
1245	с личной	1	1
1246	в русских	1	1
1247	бы из	1	1
1248	являются не	2	1
1249	мы очень	1	1
1250	заключается что	1	1
1251	знаков препинания	1	1
1252	значительной мере	1	1
1253	больше в	1	1
1254	действительно так	1	1
1255	что вся	2	1
1256	и поэтического	1	1
1257	социального творчества	1	1
1258	с самой	1	1
1259	но каждая	1	1
1260	одной и	6	1
1261	этот тезис	1	1
1262	практике но	1	1
1263	нам что	1	1
1264	собой совершенно	1	1
1265	когда она	6	1
1266	об отношении	1	1
1267	человечества в	1	1
1268	и трагедии	1	1
1269	только на	7	1
1270	исследования и	4	1
1271	между отдельными	1	1
1272	природе как	1	1
1273	произведения но	2	1
1274	употребление слова	2	1
1275	близкое к	2	1
1276	приходит к	5	1
1277	виду и	1	1
1278	себе и	2	1
1279	и значение	2	1
1280	приемов с	2	1
1281	чем его	1	1
1282	уже и	2	1
1283	не понимаем	1	1
1284	не вполне	1	1
1285	как оно	2	1
1286	этом сказывается	1	1
1287	значения этого	1	1
1288	стихи о	1	1
1289	так называемых	1	1
1290	поэзия или	1	1
1291	в вопросе	1	1
1292	перед ним	1	1
1293	который должен	1	1
1294	в глаза	2	1
1295	стихотворения пушкина	1	1
1296	всегда и	2	1
1297	и научное	1	1
1298	в не	1	1
1299	своем романе	1	1
1300	из виду	2	1
1301	так то	1	1
1302	к ним	4	1
1303	общей тенденцией	1	1
1304	могут и	1	1
1305	вообще и	2	1
1306	системы а	1	1
1307	спрашивает что	1	1
