N	2gram	Vygotskiy_	SlovoVZh
349	слову в	1	1
350	определяют и	2	1
351	его содержания	1	1
352	и который	1	1
353	даже и	1	1
354	и того	5	1
355	все остальные	2	1
356	от нее	4	1
357	предметами и	1	1
358	отношение как	1	1
359	но при	1	1
360	в структуру	4	1
361	в свою	4	1
362	в значительной	1	1
363	нашей работы	1	1
364	входит в	7	1
365	только и	2	1
366	и почти	1	1
367	случае мы	1	1
368	что уже	3	1
369	того чтобы	15	1
370	определенным образом	1	1
371	в основе	32	1
372	и их	4	1
373	часто в	2	1
374	одна и	1	1
375	еще более	1	1
376	ту же	2	1
377	степень его	1	1
378	на основе	29	1
379	в другом	3	1
380	нам совершенно	1	1
381	и менее	1	1
382	тому как	2	1
383	несмотря на	1	1
384	вопросу о	1	1
385	и форму	1	1
386	на что	1	1
387	что всякий	1	1
388	признать что	1	1
389	поле зрения	1	1
390	и продуктивного	1	1
391	к общему	2	1
392	степени не	1	1
393	с уверенностью	1	1
394	во многих	3	1
395	для всего	2	1
396	что это	8	1
397	отношении он	1	1
398	хотя и	2	1
399	же самому	1	1
400	сознания говорящего	1	1
401	речи так	1	1
402	характерны для	1	1
403	оно является	3	1
404	и тогда	2	1
405	этом отношении	9	1
406	она будет	1	1
407	эта же	1	1
408	мы должны	15	1
409	оно начинает	1	1
410	точно и	1	1
411	в ее	1	1
412	и тем	8	1
413	оно становится	2	1
414	и т.п	3	1
415	в руках	1	1
416	остается при	1	1
417	сам по	2	1
418	не требует	1	1
419	становятся все	1	1
420	все основные	1	1
421	и во-вторых	1	1
422	в частности	4	1
423	говорит о	1	1
424	для нее	1	1
425	здесь на	1	1
426	и больше	1	1
427	в изучении	2	1
428	не как	3	1
429	аналогии с	2	1
430	со всей	5	1
431	увидим что	5	1
432	окружающей его	1	1
433	и вся	1	1
434	совпадают с	5	1
435	в качестве	25	1
436	или иных	1	1
437	каждое слово	1	1
438	вступает в	3	1
439	трех моментов	1	1
440	значение этой	1	1
441	то мы	2	1
442	процесса а	1	1
443	всего тем	1	1
444	в одном	4	1
445	в области	9	1
446	одно из	2	1
447	у нас	1	1
448	на которой	2	1
449	теряет свою	1	1
450	что каждый	2	1
451	не переходя	1	1
452	можно было	10	1
453	которая только	1	1
454	в приведенном	1	1
455	входящего в	1	1
456	виду и	1	1
457	и делает	1	1
458	бы они	2	1
459	однако он	1	1
460	же не	3	1
461	в результате	6	1
462	только формальными	1	1
463	и это	7	1
464	мы таким	1	1
465	стороны его	1	1
466	ранних ступенях	3	1
467	абстракции которые	1	1
468	ни были	2	1
469	формы является	1	1
470	сводится к	1	1
471	для них	3	1
472	в игру	1	1
473	своем значении	1	1
474	с действительным	1	1
475	не бывает	2	1
476	более и	1	1
477	значительной степени	1	1
478	по мере	1	1
479	деле и	1	1
480	этом смысле	7	1
481	с ней	4	1
482	подобно тому	1	1
483	во времени	1	1
484	и тот	6	1
485	далеко не	2	1
486	только то	1	1
487	слова не	3	1
488	и которые	5	1
489	уже и	5	1
490	и свободно	1	1
491	у него	3	1
492	без того	1	1
493	а этот	1	1
494	не на	2	1
495	в истории	9	1
496	не могут	5	1
497	как чисто	1	1
498	все равно	4	1
499	по мнению	1	1
500	не существует	1	1
501	при помощи	3	1
502	в виде	4	1
503	свое значение	2	1
504	она становится	1	1
505	речь но	1	1
506	недостаточны для	1	1
507	в обоих	2	1
508	совершенно ясно	3	1
509	входят в	1	1
510	и независимо	1	1
511	отметить что	1	1
512	отношения между	6	1
513	самого начала	6	1
514	в большинстве	1	1
515	нуждаются в	1	1
516	свою очередь	3	1
517	в конечном	2	1
518	интересное явление	1	1
519	со словами	2	1
520	без слов	2	1
521	так мы	2	1
522	не совпадают	5	1
523	суждений и	1	1
524	жизни он	1	1
525	предполагает в	1	1
526	когда мы	2	1
527	как например	2	1
528	связи с	14	1
529	не совпадает	1	1
530	его социальная	1	1
531	им в	3	1
532	каждая вещь	2	1
533	сами по	4	1
534	возникает из	1	1
535	более или	3	1
536	между людьми	1	1
537	он имеет	3	1
538	каковы бы	1	1
539	рассматривать как	1	1
540	что является	2	1
541	и остается	1	1
542	здесь мы	4	1
543	с ее	5	1
544	время как	5	1
545	было бы	15	1
546	этого основного	1	1
547	это же	2	1
548	не знает	1	1
549	как особая	1	1
550	образом не	2	1
551	к тому	8	1
552	близости с	1	1
553	с так	1	1
554	и различные	2	1
555	что можно	1	1
556	наблюдений над	2	1
557	и можно	1	1
558	с таким	4	1
559	задачи в	1	1
560	из нее	2	1
561	что здесь	2	1
562	ним в	1	1
563	приходят к	1	1
564	так называемый	1	1
565	и мы	2	1
566	как мы	14	1
567	это мы	3	1
568	которой можно	2	1
569	что нам	3	1
570	что она	7	1
571	по аналогии	1	1
572	содержание но	1	1
573	слова с	2	1
574	на который	2	1
575	намека на	1	1
576	и тому	6	1
577	менее всего	2	1
578	всегда имеет	1	1
579	как его	1	1
580	что для	1	1
581	с первого	3	1
582	где они	2	1
583	если мы	12	1
584	тем же	8	1
585	и эта	4	1
586	замечает что	1	1
587	моментов в	3	1
588	наряду с	3	1
589	представлять себе	1	1
590	общения со	2	1
591	и во	4	1
592	именно в	6	1
593	и таким	1	1
594	уже на	1	1
595	тем кто	1	1
596	обоих этих	1	1
597	то время	5	1
598	но эта	1	1
599	конечном счете	1	1
600	к другим	2	1
601	не можем	4	1
602	в таком	4	1
603	из трех	1	1
604	оно стало	3	1
605	обратимся к	4	1
606	предмет или	1	1
607	формы в	3	1
608	следующим образом	4	1
609	например в	2	1
610	речь и	4	1
611	сама по	1	1
612	форм которые	1	1
613	тот же	10	1
614	остается еще	1	1
615	в высшей	11	1
616	и связи	1	1
617	положение в	2	1
618	за пределами	1	1
619	относятся к	4	1
620	к которому	6	1
621	может получить	1	1
622	определения этого	2	1
623	имеем дело	2	1
624	время не	1	1
625	между говорящими	2	1
626	это ни	1	1
627	характер и	2	1
628	слово не	1	1
629	моментов которые	1	1
630	слово к	2	1
631	что все	2	1
632	то она	1	1
633	не исчерпывает	1	1
634	эти три	2	1
635	высокий и	1	1
636	себе не	1	1
637	социальная среда	1	1
638	столь же	7	1
639	том же	3	1
640	в общем	1	1
641	непосредственно и	1	1
642	этих форм	1	1
643	есть в	1	1
644	же как	10	1
645	или даже	2	1
646	к пониманию	3	1
647	всем тем	1	1
648	из его	1	1
649	отнесенности к	1	1
650	в слове	3	1
651	эту роль	1	1
652	чисто словесного	1	1
653	же форма	1	1
654	различать два	1	1
655	в различные	1	1
656	на второй	1	1
657	он употребляет	1	1
658	что именно	3	1
659	дальше и	1	1
660	не находится	1	1
661	тем это	1	1
662	но если	2	1
663	они не	4	1
664	и понимания	1	1
665	характер этих	1	1
666	на себя	2	1
667	от его	2	1
668	опираться на	1	1
669	слова как	1	1
670	тех или	1	1
671	все более	2	1
672	зрения и	1	1
673	чем мы	1	1
674	и только	4	1
675	один и	6	1
676	определить как	1	1
677	можно сравнить	1	1
678	обстоятельство как	2	1
679	речи с	3	1
680	так называемая	4	1
681	внутренней речью	3	1
682	склонны отождествлять	1	1
683	по своей	12	1
684	которые имеют	1	1
685	полагать что	1	1
686	убедиться в	1	1
687	или иного	2	1
688	и оно	1	1
689	внешней речи	6	1
690	здесь же	1	1
691	друг друга	7	1
692	чтобы вскрыть	1	1
693	первого же	1	1
694	себе как	1	1
695	к вопросу	1	1
696	для этого	3	1
697	если она	1	1
698	себе и	2	1
699	чтобы убедиться	1	1
700	и обратно	2	1
701	это вместе	1	1
702	его значение	1	1
703	в смысле	9	1
704	не всегда	1	1
705	определяется в	1	1
706	слов и	5	1
707	установку на	2	1
708	говорящих в	1	1
709	речью со	1	1
710	является то	7	1
711	дело и	1	1
712	в целом	22	1
713	ничего общего	4	1
714	и применять	1	1
715	и из	1	1
716	а лишь	1	1
717	является еще	1	1
718	и становится	1	1
719	или менее	5	1
720	имеет дело	2	1
721	вовсе не	5	1
722	с соответствующими	1	1
723	больше того	1	1
724	думать что	1	1
725	в так	2	1
726	одному и	5	1
727	не то	1	1
728	на эту	1	1
729	оно возникает	2	1
730	тем более	2	1
731	мы видели	8	1
732	перед нами	15	1
733	включает в	2	1
734	речи человека	1	1
735	и самый	1	1
736	человек но	1	1
737	и другого	2	1
738	бы это	1	1
739	более подробно	1	1
740	чрезвычайно важным	1	1
741	его место	1	1
742	речи а	1	1
743	и осмысливает	1	1
744	всяком случае	10	1
745	лицо и	1	1
746	самое содержание	1	1
747	которые в	5	1
748	высшей степени	11	1
