N	3gram	Losev_Prob	Istorich
142	уже не в	1	2
143	в самом деле	1	2
144	указывает на то	1	2
145	несмотря на всю	1	2
146	далеко не всегда	3	2
147	в русской и	1	2
148	в таком случае	2	2
149	а именно что	1	2
150	дело вовсе не	1	2
151	сам по себе	3	2
152	на небо и	1	2
153	сказать что в	1	2
154	ничего общего с	2	2
155	на земле в	1	2
156	том числе и	1	2
157	о которых говорилось	1	2
158	во все время	1	2
159	и таким образом	1	2
160	если не считать	1	2
161	то и другое	5	2
162	что это не	1	2
163	и при помощи	1	2
164	можно сказать о	1	2
165	сама по себе	2	2
166	и для нас	1	2
167	мы имеем дело	1	2
168	еще на одну	1	2
169	и потому что	2	2
170	то что и	2	2
171	в силу того	1	2
172	вместе со своим	1	2
173	ясно что это	1	2
174	и даже в	1	2
175	только в том	2	2
176	что они были	1	2
177	об этом мы	1	2
178	и должно было	1	2
179	том что и	1	2
180	так как иначе	1	2
181	не сам по	2	2
182	у него нет	1	2
183	не только как	1	2
184	одной стороны он	1	2
185	может быть это	1	2
186	это уже не	2	2
187	от солнца и	1	2
188	здесь перед нами	6	2
189	и после того	1	2
190	это для нас	1	2
191	вовсе не в	1	2
192	не будем приводить	2	2
193	не значит что	1	2
194	уже с самого	1	2
195	перед тем как	1	2
196	только тем что	1	2
197	этот мотив не	1	2
198	может быть только	6	2
199	в других местах	1	2
200	так и с	1	2
201	и в конце	1	2
202	хотя бы в	1	2
203	не только для	2	2
204	об этом же	1	2
205	и прежде всего	2	2
206	и то и	1	2
207	похожи друг на	1	2
208	с тех пор	1	2
209	а именно в	3	2
210	то здесь мы	1	2
211	и в том	1	2
212	этот мотив в	1	2
213	в свою очередь	2	2
214	силу того что	1	2
215	равно как и	2	2
216	в борьбе с	1	2
217	об этом можно	1	2
218	другой стороны он	1	2
219	здесь как и	1	2
220	совершенно ясно что	1	2
221	не потому что	1	2
222	чтобы они не	1	2
223	хотя бы на	2	2
224	на дне моря	1	2
225	хотя и не	3	2
226	но для нас	1	2
227	и ничего не	1	2
228	только потому что	1	2
229	которых говорилось выше	1	2
230	том что он	3	2
231	он не мог	1	2
232	в котором можно	1	2
233	и смысл этого	1	2
234	то обстоятельство что	1	2
235	небом и землей	1	2
236	все того же	2	2
237	имеем дело с	1	2
238	если мы будем	1	2
239	к выводу что	1	1
240	начала до конца	2	1
241	потому что оно	2	1
242	и для этого	1	1
243	и потому все	1	1
244	и больше ничего	1	1
245	иное как то	1	1
246	как это установлено	1	1
247	входить в этот	1	1
248	и восходит к	1	1
249	во всех религиях	1	1
250	что в ней	1	1
251	по одному этому	1	1
252	на месте в	1	1
253	мы имеем у	1	1
254	своей книге о	1	1
255	человека а не	1	1
256	и тут же	1	1
257	ни в каких	3	1
258	говоря уже о	2	1
259	том что делается	1	1
260	только о том	2	1
261	в какой степени	1	1
262	таким же образом	1	1
263	другой стороны однако	2	1
264	остается на месте	1	1
265	у него и	2	1
266	свидетельствует о том	1	1
267	уничтожение его в	1	1
268	как бы с	1	1
269	таким образом если	1	1
270	как мы уже	1	1
271	увидим ниже в	1	1
272	по своему содержанию	1	1
273	подлежит никакому сомнению	1	1
274	кроме того что	1	1
275	как это мы	2	1
276	в ней не	1	1
277	это можно но	1	1
278	указывает на его	1	1
279	в союзе с	1	1
280	не раз и	1	1
281	здесь не в	3	1
282	этого дерева у	1	1
283	ко всякого рода	1	1
284	по аналогии с	1	1
285	том чтобы быть	1	1
286	бы обратить внимание	1	1
287	еще в году	1	1
288	и во всем	1	1
289	отправляется на небо	1	1
290	на себя ее	1	1
291	чем иным как	3	1
292	только в виде	2	1
293	дело с мифами	1	1
294	все еще остается	1	1
295	этому поводу необходимо	1	1
296	до нас в	2	1
297	к скале это	1	1
298	не входит в	1	1
299	не менее в	2	1
300	оказывается что в	2	1
301	ни к какому	1	1
302	у нас и	2	1
303	в буквальном смысле	1	1
304	к ней и	1	1
305	ведь это не	1	1
306	уже о том	1	1
307	а также и	3	1
308	этот миф и	1	1
309	из мифа о	1	1
310	и как будто	1	1
311	указать еще на	1	1
312	в огне и	1	1
313	не в его	1	1
314	было то что	1	1
315	о себе в	1	1
316	и мне не	1	1
317	в этом же	1	1
318	и спокойно и	1	1
319	это ясно из	1	1
320	может быть даже	1	1
321	что они должны	1	1
322	борьбы с ним	1	1
323	ни за кого	1	1
324	к людям и	1	1
325	в этом смысле	4	1
326	в виду не	1	1
327	заключается не только	1	1
328	на вершину горы	1	1
329	хотелось бы обратить	1	1
330	а в них	1	1
331	было бы не	1	1
332	в нашем смысле	4	1
333	то что здесь	1	1
334	речи о том	1	1
335	связи с этим	1	1
336	что он должен	2	1
337	несмотря на то	1	1
338	ни за что	1	1
339	это одно из	1	1
340	у того же	2	1
341	и в частности	4	1
342	вовсе не есть	2	1
343	как и все	1	1
344	и в котором	1	1
345	он вступает в	1	1
346	у древних греков	1	1
347	как и его	2	1
348	у нас в	1	1
349	означает не что	1	1
350	только в легенде	1	1
351	и дает ему	1	1
352	но в ее	1	1
353	и все в	1	1
354	в благодарность за	1	1
355	двойственность с одной	1	1
356	как показывает исследование	1	1
357	том смысле как	1	1
358	и вслед за	1	1
359	он все еще	1	1
360	к мысли о	1	1
361	также и в	2	1
362	прежде всего в	1	1
363	мы находим и	2	1
364	ни на какие	1	1
365	еще и потому	2	1
366	а не от	1	1
367	день и ночь	1	1
368	является не чем	1	1
369	очень простой и	1	1
370	одна к другой	1	1
371	как одно из	1	1
372	кого бы то	1	1
373	друга что их	1	1
374	в песне о	1	1
375	всего дома и	1	1
376	не подлежит никакому	1	1
377	том смысле что	1	1
378	за что он	1	1
379	как и вообще	1	1
380	имеется в виду	1	1
381	в которой они	1	1
382	то или иное	1	1
383	на другой стороне	1	1
384	должно было бы	1	1
385	никак не мог	2	1
386	их похожими на	1	1
387	в жизни и	1	1
388	до н э	5	1
389	так что в	1	1
390	возвратиться на землю	1	1
391	мы могли бы	1	1
392	или в виде	1	1
393	до некоторой степени	4	1
394	уже по одному	2	1
395	русской и в	1	1
396	в этом отношении	4	1
397	в его состав	1	1
398	к скале за	1	1
399	именно потому что	1	1
400	здесь не просто	1	1
401	он нисколько не	1	1
402	хотя и в	1	1
403	вслед за ним	1	1
404	заметим что во	1	1
405	не чем иным	3	1
406	в такой же	1	1
407	а есть только	1	1
408	что перед нами	2	1
409	они могут быть	1	1
410	бросается в глаза	2	1
411	со своим конем	1	1
412	то что этот	1	1
413	по своей воле	1	1
414	тех или иных	2	1
415	установить что образ	1	1
416	нет ни в	1	1
417	не было и	1	1
418	а с другой	3	1
419	не теряет своей	1	1
420	которая была бы	1	1
421	но и он	1	1
422	ни к какой	1	1
423	и на него	1	1
424	это вовсе не	1	1
425	будем стоять на	1	1
426	и весь этот	1	1
427	несмотря на все	1	1
428	не случайно и	1	1
429	в своей книге	1	1
430	и в его	1	1
431	мы будем стоять	1	1
432	то же время	1	1
433	что даже и	1	1
434	речь только о	1	1
435	и в этом	1	1
436	тому что в	1	1
437	того или иного	2	1
438	с мифами и	1	1
439	он должен быть	1	1
440	перед нами действительно	1	1
441	что едва ли	1	1
442	или духа в	1	1
443	а в дальнейшем	1	1
444	мы находим в	3	1
445	можно найти еще	1	1
446	как то что	1	1
447	в какой мере	3	1
448	одним из самых	1	1
449	от того что	1	1
450	интересно не только	1	1
451	во всем его	1	1
452	тот кто хочет	1	1
453	но среди этих	1	1
454	на друга что	1	1
455	не зная что	1	1
456	ту или иную	1	1
457	вместе со своей	1	1
458	и не в	2	1
459	поэтому и не	1	1
460	и дать ему	1	1
461	здесь конечно не	1	1
462	именно на этой	1	1
463	о небе и	1	1
464	от них же	1	1
465	в то же	2	1
466	все же остается	1	1
467	из земли а	1	1
468	при переходе от	1	1
469	не говоря уже	2	1
470	во всем этом	1	1
471	заключается в том	1	1
472	и не хотел	1	1
473	и это свидетельствует	1	1
474	но в то	2	1
475	в сравнении с	4	1
476	он научил их	1	1
477	что дело здесь	1	1
478	также и с	1	1
479	при более подробном	1	1
480	не в виде	1	1
481	по содержанию и	1	1
482	да и то	1	1
483	что не все	1	1
484	а если он	1	1
485	еще далеко не	1	1
486	у меня в	2	1
487	она основана на	1	1
488	этом же говорит	1	1
489	на ту сторону	1	1
490	но все еще	1	1
491	всяком случае не	1	1
492	более подробном анализе	1	1
493	за что не	1	1
494	а я на	1	1
495	по существу и	1	1
496	он пел и	1	1
497	путем трения двух	1	1
498	содержанию и по	1	1
499	едва ли не	1	1
500	не то что	1	1
501	это свидетельствует о	3	1
502	наконец один из	1	1
503	он говорит о	1	1
504	большей частью это	1	1
505	должен был бы	1	1
506	весь миф о	1	1
507	можно проследить как	1	1
508	потому что они	2	1
509	друг к другу	1	1
