N	3gram	Vygotskiy_	Mirosoze
94	иное отношение к	2	1
95	вопрос о природе	2	1
96	бы он ни	1	1
97	том что это	1	1
98	с другим и	1	1
99	новых и новых	1	1
100	том смысле что	2	1
101	и в этих	1	1
102	в той мере	2	1
103	вопрос можно ли	1	1
104	и никак не	1	1
105	только о том	1	1
106	говорят о том	1	1
107	и тогда когда	2	1
108	он мог бы	2	1
109	должно было бы	1	1
110	про себя а	1	1
111	в этот период	2	1
112	в самом деле	4	1
113	для себя и	2	1
114	что все это	1	1
115	он говорит что	1	1
116	то в чем	2	1
117	к которой мы	1	1
118	и есть то	1	1
119	но и он	1	1
120	друг друга а	1	1
121	друг на друга	2	1
122	во втором случае	5	1
123	должно быть поставлено	1	1
124	что у него	1	1
125	которые в своем	1	1
126	сам по себе	2	1
127	может быть выражена	3	1
128	может быть так	1	1
129	в центре внимания	1	1
130	оно менее всего	1	1
131	друг с другом	6	1
132	по образу и	1	1
133	не потому что	1	1
134	менее всего напоминает	1	1
135	не может жить	1	1
136	и есть путь	1	1
137	в которой она	1	1
138	речь идет о	1	1
139	в зависимости от	6	1
140	вместо того чтобы	2	1
141	но и не	3	1
142	и тем самым	8	1
143	своему значению и	1	1
144	он знал что	1	1
145	точку зрения и	1	1
146	по ту сторону	1	1
147	в отличие от	4	1
148	той мере в	2	1
149	и по отношению	1	1
150	не только о	1	1
151	что в основе	1	1
152	играет огромную роль	1	1
153	но не в	1	1
154	в себе в	2	1
155	только те отношения	2	1
156	по сравнению со	3	1
157	не может существовать	2	1
158	которая развилась в	1	1
159	мысль о необходимости	1	1
160	том что оно	3	1
161	что она есть	1	1
162	ни в какие	1	1
163	бы все что	2	1
164	наедине с собой	2	1
165	с другой стороны	3	1
166	с психологической точки	1	1
167	друг друга то	1	1
168	только тогда когда	1	1
169	своей природе она	1	1
170	но так как	1	1
171	заключают в себе	1	1
172	в той же	2	1
173	он сам по	1	1
174	существует не только	1	1
175	психологической точки зрения	1	1
176	время как у	1	1
177	быть выражена и	1	1
178	к нему и	1	1
179	самое главное и	1	1
180	лишь тогда когда	1	1
181	и могут быть	1	1
182	той или иной	2	1
183	не только для	1	1
184	оставляет нас в	1	1
185	не оставляет нас	1	1
186	значение не только	1	1
187	должны привести к	1	1
188	и должно быть	1	1
189	но не может	2	1
190	не могли быть	1	1
191	того как в	1	1
192	мы видим в	3	1
193	с точки зрения	31	1
194	ни в какой	2	1
195	один из моментов	1	1
196	его отношения к	1	1
197	мог бы показать	1	1
198	а следовательно и	1	1
199	хотя и в	2	1
200	к обогащению и	1	1
201	что совершается в	1	1
202	приводит нас к	2	1
203	в то же	2	1
204	до тех пор	1	1
205	зависимости от этого	2	1
206	на высшую ступень	2	1
207	то же время	1	1
208	на самом деле	2	1
209	у нее нет	2	1
210	они были бы	1	1
211	потому что все	1	1
212	чем у нас	1	1
213	на той или	1	1
214	выйти за пределы	1	1
215	что если бы	1	1
216	она все же	1	1
217	и в оправдание	1	1
218	от нее к	1	1
219	только потому что	3	1
220	есть то что	1	1
221	во всех этих	1	1
222	одного к другому	1	1
223	от одного к	1	1
224	к другу как	1	1
225	и жизнь его	1	1
226	образу и подобию	1	1
227	того чтобы сделать	2	1
228	не может найти	1	1
229	того что есть	1	1
230	это приводит нас	1	1
231	но и там	1	1
232	это менее всего	1	1
233	вопроса принадлежит не	1	1
234	в ряду других	2	1
235	с одной стороны	7	1
236	в этом мы	1	1
237	если в основе	1	1
238	он совсем не	1	1
239	до конца и	1	1
240	нет и не	3	1
241	сама по себе	1	1
242	что он живет	1	1
243	нас в этом	1	1
