N	2gram	Propp_Isto	Myshleni
393	мы будем	5	11
394	с ее	2	11
395	в каком	2	11
396	друг другу	1	11
397	ответ на	3	11
398	мы нашли	3	11
399	на самом	3	11
400	не по	2	11
401	что на	1	11
402	нас в	2	11
403	остановиться на	1	11
404	одно из	2	11
405	например в	7	11
406	что этот	5	11
407	мы увидим	17	11
408	вот почему	2	11
409	наряду с	6	11
410	гораздо более	1	11
411	не знает	7	11
412	в конце	1	11
413	а только	3	11
414	он в	5	11
415	в один	1	11
416	действия и	3	11
417	только по	2	11
418	лежит в	2	11
419	или менее	5	11
420	в пределах	4	11
421	к пониманию	1	11
422	нуждается в	1	11
423	и наконец	5	11
424	есть не	2	11
425	вслед за	7	10
426	друг на	1	10
427	в основу	2	10
428	что именно	1	10
429	чем это	5	10
430	внимание на	1	10
431	всякий раз	2	10
432	развития как	2	10
433	что как	1	10
434	что такое	3	10
435	одного из	1	10
436	связи и	3	10
437	с внутренней	1	10
438	в другой	4	10
439	на друга	1	10
440	у нас	1	10
441	и может	1	10
442	но вместе	1	10
443	указывает на	2	10
444	из всех	2	10
445	за собой	3	10
446	привести к	3	10
447	и которые	1	10
448	речь идет	1	10
449	к жизни	2	10
450	и у	1	10
451	вместо того	2	10
452	здесь мы	9	10
453	как с	1	10
454	представляют собой	9	10
455	в конечном	2	10
456	связаны между	2	10
457	вытекает из	1	10
458	относится к	2	10
459	чем он	1	10
460	с той	2	10
461	в нашей	2	10
462	по пути	2	9
463	связано с	2	9
464	к этим	1	9
465	что уже	1	9
466	мы вправе	1	9
467	как по	1	9
468	по одному	2	9
469	более или	5	9
470	должны быть	4	9
471	в тех	4	9
472	приводят к	1	9
473	та же	1	9
474	оно не	1	9
475	зависит от	3	9
476	мы хотели	1	9
477	в новой	2	9
478	что же	4	9
479	может не	1	9
480	естественно что	1	9
481	но эта	1	9
482	этого вопроса	3	9
483	также и	3	9
484	а по	3	9
485	не с	3	9
486	этот факт	1	9
487	что можно	1	9
488	к этой	5	9
489	он имеет	2	9
490	только для	3	9
491	как только	1	9
492	поэтому мы	1	9
493	говорить о	1	9
494	как оно	3	9
495	установить что	6	9
496	в системе	2	9
497	не то	4	9
498	и он	4	9
499	и притом	1	9
500	мы в	4	9
501	еще в	2	9
502	совершенно не	1	9
503	такого рода	1	9
504	видим в	1	9
505	он может	2	9
506	хотя и	1	9
507	силу того	1	9
508	в самой	1	9
509	этой стадии	2	9
510	но с	3	9
511	или в	6	9
512	животных и	1	9
513	должен быть	3	9
514	и во-вторых	1	9
515	само по	2	9
516	не как	3	8
517	стоит в	3	8
518	на которых	1	8
519	о котором	1	8
520	в этот	1	8
521	увидим что	8	8
522	этого мы	1	8
523	уже по	1	8
524	детей в	10	8
525	развития не	1	8
526	а другой	2	8
527	в эту	3	8
528	один раз	1	8
529	почти всегда	1	8
530	главным образом	2	8
531	этот путь	1	8
532	обратиться к	1	8
533	от нее	1	8
534	сам по	1	8
535	поэтому в	2	8
536	в течение	1	8
537	еще один	3	8
538	другой раз	1	8
539	нам известно	1	8
540	образом в	2	8
541	ступени к	1	8
542	дело с	2	8
543	связь с	8	8
544	известно что	1	8
545	рассматриваться как	1	8
546	как правило	4	8
547	какой степени	1	8
548	не мог	4	8
549	собой и	1	8
550	в психологическом	1	8
551	остается в	1	8
552	в современной	3	8
553	и др	11	8
554	рассматривается как	1	8
555	стоит только	1	8
556	во время	5	8
557	и из	2	8
558	не на	2	8
559	должен был	6	8
560	том как	3	8
561	со стороны	3	8
562	бы с	1	8
563	это понятие	1	8
564	и тогда	3	8
565	связан с	4	8
566	поэтому что	1	8
567	в более	2	8
568	тому чтобы	1	8
569	на которой	2	8
570	нисколько не	3	8
571	только то	1	8
572	еще на	1	8
573	что не	2	8
574	в таком	1	7
575	в разных	2	7
576	как процесс	2	7
577	собой не	1	7
578	знаем что	9	7
579	на него	7	7
580	он сам	1	7
581	из важнейших	1	7
582	заключить что	2	7
583	наблюдается в	1	7
584	всех этих	4	7
585	содержит в	1	7
586	мышление не	1	7
587	говорили что	3	7
588	его и	6	7
589	в значительной	1	7
590	переходит к	1	7
591	при анализе	1	7
592	у них	2	7
593	скажем только	1	7
594	исследования мы	1	7
595	это предположение	1	7
596	с теми	1	7
597	связаны с	1	7
598	одну из	1	7
599	самое что	3	7
600	этому поводу	2	7
601	имеет свою	2	7
602	которой мы	1	7
603	мы обратимся	2	7
604	которая в	1	7
605	но тем	1	7
606	образом и	1	7
607	за ним	1	7
608	в жизни	2	7
609	не существует	2	7
610	которой он	1	7
611	представления о	8	7
612	имеет в	1	7
613	но они	6	7
614	что речь	1	7
615	до того	1	7
616	следующим образом	1	7
617	возраста в	1	7
618	первом случае	1	7
619	и вместе	2	7
620	именно потому	2	7
621	развития на	2	7
622	к целому	1	7
623	его с	1	7
624	должна быть	5	7
625	с ними	2	7
626	из области	1	7
627	не имеют	1	7
628	при помощи	2	7
629	ничем не	2	7
630	вывод что	2	7
631	на одной	1	7
632	здесь в	4	7
633	и непосредственно	1	7
634	а также	2	7
635	но по	3	7
636	он говорит	1	7
637	он приходит	1	6
638	мы постараемся	2	6
639	речи эта	1	6
640	в природе	1	6
641	к ней	3	6
642	уже не	3	6
643	раз и	3	6
644	себе в	1	6
645	что их	3	6
646	указывают на	1	6
647	но так	3	6
648	то о	1	6
649	всего в	2	6
650	и мы	2	6
651	не остается	1	6
652	этот вывод	1	6
653	в двух	1	6
654	тот момент	3	6
655	значение и	2	6
656	к правильному	1	6
657	оно может	2	6
658	очень рано	1	6
659	этого явления	4	6
660	и больше	1	6
661	в силе	1	6
662	приводят нас	1	6
663	он как	1	6
664	а это	1	6
665	или даже	3	6
666	бы мы	2	6
667	и эти	4	6
668	образом мы	3	6
669	происходит в	3	6
670	же мысль	1	6
671	этот момент	3	6
672	говорит о	2	6
673	требует от	1	6
674	и другими	1	6
675	его на	1	6
676	более сложные	1	6
677	целым рядом	1	6
678	действительности в	1	6
679	ответить на	1	6
680	не что	3	6
681	имеем дело	1	6
682	одна из	4	6
683	что иное	3	6
684	в тот	3	6
685	к чему	4	6
686	как его	1	6
687	которой она	1	6
688	могло бы	1	6
689	очень часто	7	6
690	задачи и	1	6
691	на другой	2	6
692	сравнению со	1	6
693	природе и	1	6
694	верно что	1	6
695	которые могут	3	6
696	знает что	1	6
697	всей своей	1	6
698	еще и	2	6
699	тех же	1	6
700	лежат в	1	6
701	роль в	3	6
702	из которого	1	6
703	совпадают с	1	6
704	что здесь	9	6
705	увидим ниже	5	6
706	хотели бы	1	6
707	это означает	2	6
708	дело в	3	6
709	раз навсегда	1	6
710	ли не	1	6
711	это было	2	6
712	предположить что	2	6
713	момент когда	4	6
714	нужно было	2	6
715	что осознание	1	6
716	и о	1	6
717	иное как	3	6
718	нечто подобное	1	5
719	кроме того	3	5
720	в большей	1	5
721	или на	7	5
722	из всего	1	5
723	приходит в	1	5
724	им в	1	5
725	нашли что	2	5
726	свою собственную	1	5
727	переходную ступень	1	5
728	в противоположность	1	5
729	только как	1	5
730	к ним	4	5
731	нигде не	2	5
732	о связи	2	5
733	выступает в	1	5
734	и снова	1	5
735	совершенно ясно	3	5
736	поэтому он	2	5
737	ребенка его	1	5
738	слово есть	1	5
739	идет по	2	5
740	эти слова	3	5
741	не дает	2	5
742	в него	2	5
743	ведет к	2	5
744	которые он	1	5
745	для них	1	5
746	к исследованию	1	5
747	никто не	3	5
748	так называемая	3	5
749	возникает вопрос	1	5
750	сейчас же	1	5
751	и состоит	1	5
752	каждой из	1	5
753	как если	1	5
754	затем уже	1	5
755	в данной	2	5
756	что во	1	5
757	не видит	3	5
758	только с	4	5
759	ее на	2	5
760	он делает	2	5
761	то мы	6	5
762	содержат в	1	5
763	однако не	2	5
764	всего сказанного	2	5
765	все они	1	5
766	сами по	1	5
767	в стороне	4	5
768	мы никогда	1	5
769	в предисловии	1	5
770	связь и	1	5
771	из ряда	2	5
772	но всегда	1	5
773	же что	2	5
774	оказывается что	1	5
775	рассматривать как	2	5
776	ни один	8	5
777	от него	1	5
778	наталкивается на	2	5
779	что по	1	5
780	стороны как	1	5
781	для выяснения	1	5
782	но даже	1	5
783	часто в	1	5
784	которыми он	1	5
785	в изучении	1	5
786	значительной степени	1	5
787	что еще	1	5
788	говорит об	1	5
789	тех случаях	1	5
790	для дальнейшего	1	5
791	это так	6	5
792	есть только	3	5
793	не просто	5	5
794	если верно	1	5
795	себя в	2	5
796	после того	2	5
797	прийти к	1	5
798	может иметь	2	5
799	нашем исследовании	1	5
800	видит в	2	5
801	встречается в	3	5
802	бы к	1	5
803	это как	1	5
804	как происходит	1	5
805	другими словами	8	5
806	будем иметь	1	5
807	в форме	3	5
808	не связаны	1	5
809	вопрос в	2	5
810	значение как	1	5
811	мы назвали	1	5
812	был бы	4	5
813	связанное с	1	5
814	о которой	1	5
815	в область	4	5
816	есть нечто	1	5
817	оказывается в	1	5
818	если это	3	5
819	из тех	1	5
820	видим что	13	5
821	у одного	1	5
822	стадии развития	1	5
823	мы хотим	2	5
824	на первых	2	5
825	на более	6	5
826	заметить что	2	5
827	их с	1	5
828	это значение	2	5
829	себе ничего	1	5
830	в полном	1	5
831	что к	1	5
832	его развитии	1	5
833	случаях когда	1	5
834	этим самым	1	5
835	может рассматриваться	1	5
836	оно в	2	5
837	дело не	8	5
838	у нее	4	5
839	всей его	1	5
840	к понятию	1	5
841	бы он	1	5
842	именно это	2	5
843	это представление	3	5
844	он пользуется	1	4
845	в середине	3	4
846	в центре	1	4
847	тем как	1	4
848	но ведь	1	4
849	внешнее сходство	1	4
850	в общей	1	4
851	особого исследования	1	4
852	уже на	2	4
853	на эту	3	4
854	за ней	1	4
855	есть то	1	4
856	так например	7	4
857	всем его	1	4
858	не удается	1	4
859	в объяснении	1	4
860	ничто не	1	4
861	путь для	1	4
862	на пути	2	4
863	и когда	4	4
864	конечно не	2	4
865	можно ли	1	4
866	возникнуть и	1	4
867	отношения и	1	4
868	не подлежит	1	4
869	иным как	1	4
870	бы то	2	4
871	не происходит	1	4
872	она в	1	4
873	почему в	1	4
874	которого он	1	4
875	с нашей	1	4
876	не было	3	4
877	или не	1	4
878	и говорит	2	4
879	была в	1	4
880	как таковое	1	4
881	одно только	1	4
882	свое имя	1	4
883	так сказать	3	4
884	а потом	4	4
885	ничего нового	1	4
886	и та	1	4
887	также не	2	4
888	в известных	1	4
889	он еще	1	4
890	все дело	1	4
891	сущности это	1	4
892	не исчерпывает	1	4
893	не вижу	1	4
894	пользу этого	1	4
895	шаг в	1	4
896	можно с	1	4
897	должны будем	4	4
898	следовательно не	1	4
899	одним словом	4	4
900	мы встречаем	1	4
901	непосредственно не	1	4
902	как показал	1	4
903	была бы	2	4
904	в меньшей	2	4
905	мы вынуждены	1	4
906	сложный и	1	4
907	приведенных выше	2	4
908	они говорят	2	4
909	то здесь	2	4
910	который он	1	4
911	в очень	4	4
912	сейчас не	1	4
913	в роли	1	4
914	и вот	2	4
915	из его	1	4
916	с которой	2	4
917	и вся	1	4
918	вступает в	2	4
919	от других	1	4
920	по направлению	1	4
921	может ли	1	4
922	к двум	1	4
923	она может	1	4
924	только при	1	4
925	здесь не	5	4
926	говорится в	1	4
927	это одно	2	4
928	и после	1	4
929	не из	1	4
930	влечет за	2	4
931	и развивается	1	4
932	о его	1	4
933	новых фактов	1	4
934	нас не	3	4
935	что значит	1	4
936	что одно	1	4
937	перед исследователем	1	4
938	на нее	3	4
939	и со	2	4
940	и могут	1	4
941	и я	1	4
942	встречаются в	1	4
943	вопросе о	1	4
944	высокой ступени	1	4
945	отношений которые	1	4
946	того или	1	4
947	то он	2	4
948	чистом виде	2	4
949	мы узнаем	1	4
950	есть и	2	4
951	к которой	2	4
952	огромное значение	1	4
953	как будто	7	4
954	о своих	1	4
955	образов и	2	4
956	исходя из	1	4
957	стоят в	1	4
958	или по	1	4
959	связи в	1	4
960	самое важное	1	4
961	строго говоря	1	4
962	в некоторых	4	4
963	от этих	2	4
964	если он	1	4
965	в понимании	1	4
966	стороны в	1	4
967	начинается с	3	4
968	а именно	5	4
969	в одно	1	4
970	свою особую	1	4
971	различные формы	2	4
972	факт который	1	4
973	в дальнейшем	6	4
974	то это	9	4
975	почти не	4	4
976	когда она	3	4
977	превращается в	4	4
978	для которого	1	4
979	не содержат	1	4
980	так мы	1	4
981	всего этого	1	4
982	означает не	1	4
983	возникнуть в	1	4
984	же слова	1	4
985	входят в	1	4
986	связи со	2	4
987	исходит из	3	4
988	место на	1	4
989	нельзя сказать	1	4
990	время в	2	4
991	ни было	2	4
992	его значения	1	4
993	изменения и	1	4
994	также в	2	4
995	такое объяснение	1	4
996	чтобы понять	3	4
997	они действительно	1	4
998	в целях	3	4
999	нам в	1	4
1000	совсем не	1	4
1001	и одновременно	1	4
1002	его не	3	4
1003	хотя в	3	4
1004	это вопрос	1	4
1005	до известного	1	4
1006	на который	1	4
1007	однако в	2	4
1008	всегда имеет	1	4
1009	а как	2	4
1010	означает что	4	4
1011	мы ожидаем	1	4
1012	уяснить себе	2	4
1013	переходит от	1	4
1014	основной вопрос	2	4
1015	в обратном	2	4
1016	с целым	1	4
1017	которого является	1	4
1018	как о	2	4
1019	меньшей мере	2	4
1020	и переход	1	4
1021	стороны с	1	4
1022	в любой	1	4
1023	себя и	2	4
1024	все три	1	4
1025	совершенно иной	1	4
1026	и если	4	4
1027	сейчас мы	1	4
1028	социальной функции	1	4
1029	эта мысль	3	4
1030	тому или	1	4
1031	виде и	1	4
1032	может оказаться	3	4
1033	содержатся в	1	4
1034	дальнейшего развития	1	4
1035	с того	3	4
1036	ему в	3	4
1037	он начинает	1	4
1038	такое же	1	4
1039	просто как	2	4
1040	то к	1	4
1041	и эта	1	4
1042	свет на	4	4
1043	путь к	2	4
1044	по которому	1	4
1045	вопрос как	1	4
1046	эти формы	3	4
1047	что там	1	4
1048	составные части	2	4
1049	на всю	1	4
1050	или иному	1	4
1051	идет речь	2	4
1052	как их	1	4
1053	только после	3	4
1054	известной степени	1	4
1055	они указывают	1	3
1056	только из	2	3
1057	в настоящем	1	3
1058	что задача	1	3
1059	и становятся	2	3
1060	или иных	1	3
1061	и относящиеся	1	3
1062	он видит	3	3
1063	связаны друг	2	3
1064	его от	1	3
1065	спросить себя	3	3
1066	и именно	2	3
1067	происходит не	2	3
1068	в новую	1	3
1069	этот тип	1	3
1070	видно из	2	3
1071	в соответствии	1	3
1072	весь ход	2	3
1073	уже у	2	3
1074	всем этим	1	3
1075	этой связи	1	3
1076	должна была	1	3
1077	это значило	1	3
1078	пути от	2	3
1079	в прошлом	2	3
1080	некоторое время	3	3
1081	чрезвычайно интересное	1	3
1082	и еще	1	3
1083	ее как	1	3
1084	ребенок как	1	3
1085	именно на	2	3
1086	каком отношении	1	3
1087	именно с	1	3
1088	эту же	1	3
1089	еще одну	3	3
1090	этой задачи	1	3
1091	к их	1	3
1092	которые господствуют	1	3
1093	после этого	5	3
1094	это верно	1	3
1095	самых общих	1	3
1096	они будут	1	3
1097	показал как	2	3
1098	как можно	2	3
1099	бы показать	1	3
1100	что связь	1	3
1101	чрезвычайно важно	1	3
1102	мы это	1	3
1103	оно совершается	1	3
1104	одном из	1	3
1105	а для	2	3
1106	нами как	2	3
1107	случаях как	3	3
1108	не могла	2	3
1109	часто не	1	3
1110	и хотя	1	3
1111	верно и	1	3
1112	отправляясь от	1	3
1113	могла бы	3	3
1114	она уже	1	3
1115	это приводит	2	3
1116	связь по	1	3
1117	даже если	1	3
1118	есть ли	1	3
1119	к сожалению	3	3
1120	не так	2	3
1121	раз он	1	3
1122	отражения действительности	1	3
1123	я видел	1	3
1124	ним и	1	3
1125	оно было	1	3
1126	не чем	1	3
1127	и должен	3	3
1128	никакому сомнению	1	3
1129	целое и	2	3
1130	сводится к	1	3
1131	с целью	2	3
1132	и будет	1	3
1133	к таким	2	3
1134	одному этому	1	3
1135	бы не	1	3
1136	да и	3	3
1137	важно отметить	2	3
1138	которого не	1	3
1139	других признаков	1	3
1140	к нашему	1	3
1141	ряд отдельных	1	3
1142	и вопрос	1	3
1143	так чтобы	3	3
1144	в новый	1	3
1145	остается только	1	3
1146	подобного рода	2	3
1147	каждый из	1	3
1148	и наоборот	1	3
1149	видели выше	1	3
1150	это сближение	1	3
1151	эти факты	2	3
1152	ним но	1	3
1153	по двум	1	3
1154	до известной	1	3
1155	утверждая что	1	3
1156	появляется в	1	3
1157	новый и	1	3
1158	связанных с	2	3
1159	и пр	11	3
1160	этой мысли	2	3
1161	о нем	5	3
1162	нам еще	1	3
1163	не содержит	2	3
1164	легче всего	1	3
1165	основана на	1	3
1166	это всегда	1	3
1167	своей книге	1	3
1168	из других	1	3
1169	это еще	1	3
1170	и история	1	3
1171	эту точку	2	3
1172	по его	3	3
1173	но уже	3	3
1174	эта связь	4	3
1175	иной тип	1	3
1176	такие же	1	3
1177	иметь случай	1	3
1178	этих случаях	11	3
1179	оно должно	1	3
1180	устанавливает что	1	3
1181	момент в	1	3
1182	нам как	1	3
1183	если она	1	3
1184	он с	1	3
1185	мы также	3	3
1186	вещи не	1	3
1187	случае мы	1	3
1188	могут служить	1	3
1189	или нет	1	3
1190	общения с	1	3
1191	до наступления	1	3
1192	как одна	1	3
1193	она является	1	3
1194	и связь	1	3
1195	уже выше	1	3
1196	можно видеть	2	3
1197	в это	2	3
1198	поставить вопрос	2	3
1199	и сейчас	1	3
1200	случае они	1	3
1201	при наличии	1	3
1202	он находит	1	3
1203	нельзя было	1	3
1204	в языке	1	3
1205	живет в	3	3
1206	при рассмотрении	1	3
1207	во многих	2	3
1208	специального исследования	2	3
1209	что ее	2	3
1210	в глаза	2	3
1211	чтобы они	2	3
1212	с этими	1	3
1213	абстрактное понятие	1	3
1214	надо сказать	4	3
1215	вопрос и	1	3
1216	слова может	1	3
1217	этом же	1	3
1218	нашей науки	1	3
1219	все известные	1	3
1220	более ранней	1	3
1221	он на	1	3
1222	другие авторы	1	3
1223	и всей	1	3
1224	как средство	1	3
1225	задача и	1	3
1226	этот пример	1	3
1227	невозможно и	1	3
1228	согласно которой	1	3
1229	эта форма	1	3
1230	говорит в	2	3
1231	в изложении	2	3
1232	прямо не	1	3
1233	первое что	1	3
1234	себя как	1	3
1235	чем иным	1	3
1236	выше мы	6	3
1237	мы проследим	1	3
1238	здесь как	1	3
1239	в овладении	1	3
1240	то ни	2	3
1241	огромное количество	1	3
1242	и затем	1	3
1243	вопрос можно	1	3
1244	это делает	2	3
1245	бы сейчас	1	3
1246	ней в	1	3
1247	бы быть	4	3
1248	в ущерб	1	3
1249	же мы	1	3
1250	или иного	1	3
1251	и ничего	1	3
1252	вопросом о	2	3
1253	и этот	1	3
1254	для каждой	1	3
1255	же самая	1	3
1256	итак мы	1	3
1257	тогда он	1	3
1258	человек с	1	3
1259	подлежит никакому	1	3
1260	вот как	2	3
1261	действительно ли	1	3
1262	показывают как	1	3
1263	первых порах	2	3
1264	и приобретает	1	3
1265	основе и	1	3
1266	к нам	1	3
1267	дело идет	1	3
1268	ли он	3	3
1269	дальше и	1	3
1270	слова для	1	3
1271	всех форм	1	3
1272	указать на	1	3
1273	это явление	4	3
1274	такой случай	1	3
1275	что самое	1	3
1276	он хочет	1	3
1277	друга и	1	3
1278	она все	2	3
1279	имеем в	4	3
1280	соответствии с	2	3
1281	при котором	1	3
1282	не знаем	3	3
1283	быть поставлены	1	3
1284	только о	2	3
1285	сделать это	3	3
1286	подойти к	2	3
1287	не соответствует	3	3
1288	одних и	1	3
1289	и иначе	1	3
1290	уже сейчас	2	3
1291	предположение что	2	3
1292	основе которого	1	3
1293	от которого	1	3
1294	на одно	1	3
1295	со словами	1	3
1296	же не	3	3
1297	или иначе	1	3
1298	как таковая	2	3
1299	за развитием	1	3
1300	самые разнообразные	1	3
1301	в ту	2	3
1302	по смыслу	2	3
