N	3gram	Bakhtin_Fr	Problema
89	но еще и	1	3
90	о чем мы	2	3
91	можно найти и	1	3
92	в отличие от	4	3
93	ни к какому	2	3
94	и в искусстве	1	3
95	имея в виду	1	3
96	но это не	1	3
97	в тех случаях	1	3
98	в чем же	1	3
99	как и в	1	3
100	мы вовсе не	2	3
101	тех случаях когда	1	3
102	перед нами здесь	1	3
103	прежде всего как	1	3
104	для нас в	1	3
105	по сравнению с	2	3
106	да и вообще	1	3
107	вовсе не в	2	3
108	бросается в глаза	1	3
109	как мы сказали	1	3
110	это не просто	1	3
111	и в то	2	3
112	как нам кажется	1	3
113	в те времена	1	3
114	в известном смысле	1	3
115	и может быть	1	3
116	то есть с	1	3
117	но в то	2	3
118	и ничего не	1	3
119	далеко не всегда	1	3
120	точка зрения на	1	2
121	по отношению к	2	2
122	как мы говорили	1	2
123	один из них	1	2
124	перестал бы быть	1	2
125	он вовсе не	1	2
126	он видит в	1	2
127	с ним в	1	2
128	в искусстве и	1	2
129	сказать что в	1	2
130	бури и натиска	1	2
131	но несмотря на	3	2
132	но также и	1	2
133	можно говорить о	1	2
134	в последнее время	1	2
135	всего того что	2	2
136	но как раз	1	2
137	в виду только	1	2
138	то есть на	2	2
139	и особенно в	1	2
140	и без всякого	1	2
141	в г в	1	2
142	таким образом в	1	2
143	между прочим в	1	2
144	все эти и	1	2
145	как и у	1	2
146	в нем только	3	2
147	выходит за пределы	4	2
148	вовсе и не	1	2
149	в этот мир	1	2
150	в себе в	1	2
151	мы имеем в	1	2
152	и вообще все	1	2
153	есть еще и	1	2
154	только в пределах	1	2
155	в известной мере	6	2
156	все эти образы	1	2
157	не относится к	1	2
158	все более и	1	2
159	к тому или	1	2
160	из них не	1	2
161	говорили выше в	1	2
162	поэтому мы и	1	2
163	так как он	1	2
164	или понимаем его	1	2
165	и в том	2	2
166	или хотя бы	1	2
167	и не может	2	2
168	и многие другие	1	2
169	в какой-то мере	1	2
170	никогда не может	1	2
171	как и для	1	2
172	только в самом	2	2
173	и той же	1	2
174	мы встречаемся с	1	2
175	более и более	1	2
176	но для нас	1	2
177	на то или	1	2
178	и здесь мы	1	2
179	и в эстетике	1	2
180	как раз в	1	2
181	одной и той	1	2
182	и вообще не	1	2
183	жизни в ее	1	2
184	и в литературе	2	2
185	в предисловии к	1	2
186	искусстве и литературе	1	2
187	и не только	1	2
188	в себе и	2	2
189	в основе своей	2	2
190	мы уже сказали	4	2
191	имеет своим предметом	1	2
192	тем самым он	1	1
193	виде но и	1	1
194	имеет в виду	1	1
195	о которой мы	1	1
196	сирано де бержерака	1	1
197	вполне понятно что	2	1
198	в нем всегда	1	1
199	в большинстве случаев	2	1
200	одной из этих	1	1
201	более глубокое и	1	1
202	и ни к	1	1
203	при этом что	2	1
204	вовсе не был	1	1
205	не представляется возможным	1	1
206	и ни на	3	1
207	то есть вне	1	1
208	к частному и	1	1
209	новое время это	1	1
210	в какой степени	1	1
211	и все это	1	1
212	в своей статье	2	1
213	обеднена и в	1	1
214	до конца и	1	1
215	то есть именно	2	1
216	в общем можно	1	1
217	во многих отношениях	1	1
218	подлежит никакому сомнению	2	1
219	но не только	2	1
220	но при этом	1	1
221	начало и конец	2	1
222	более широкое и	2	1
223	не только на	1	1
224	очень далек от	2	1
225	этот вопрос мы	2	1
226	xvii и xviii	4	1
227	мы уже указывали	1	1
228	а между тем	1	1
229	в зачаточной форме	1	1
230	и даже больше	1	1
231	именно в области	1	1
232	и на этой	2	1
233	является здесь не	1	1
234	нет в его	1	1
235	и далеко не	1	1
236	то есть о	1	1
237	и превращается в	1	1
238	эти образы и	1	1
239	до настоящего времени	1	1
240	на этот вопрос	2	1
241	здесь в связи	1	1
242	дошедших до нас	2	1
243	на людей как	1	1
244	не входит в	2	1
245	не нуждается в	1	1
246	таковы прежде всего	1	1
247	таким образом и	1	1
248	мы говорили уже	1	1
249	и этот момент	1	1
250	в его целом	2	1
251	рождение и смерть	1	1
252	мы будем говорить	1	1
253	ни для кого	1	1
254	по нашей терминологии	1	1
255	нам кажется совершенно	1	1
256	уже вовсе не	1	1
257	но это и	1	1
258	нас в том	1	1
259	в ту эпоху	2	1
260	следовательно не только	1	1
261	чуть ли не	1	1
262	они могут быть	1	1
263	но в ней	1	1
264	в основе этих	1	1
265	вопросы о том	1	1
266	с богами и	1	1
267	эти моменты в	1	1
268	в силу того	1	1
269	значение но и	1	1
270	и не является	1	1
271	мы здесь имеем	1	1
272	она не только	1	1
273	вместе со своим	1	1
274	и в особенности	1	1
275	с собой не	1	1
276	и до сих	1	1
277	в своей книге	3	1
278	но это есть	1	1
279	смотрит и на	1	1
280	еще только в	1	1
281	к тому чтобы	1	1
282	необходимо подчеркнуть что	1	1
283	но как бы	1	1
284	и отказывается от	1	1
285	этого термина в	1	1
286	и даже в	2	1
287	в средние века	12	1
288	все основные мотивы	1	1
289	он перестал бы	1	1
290	однако было бы	1	1
291	но все это	2	1
292	теперь нам предстоит	1	1
293	литературе и в	2	1
294	в узком смысле	2	1
295	исследования является не	1	1
296	но в нашем	1	1
297	видно что этот	1	1
298	в одной из	1	1
299	одной стороны он	1	1
300	так и его	2	1
301	как бы ни	2	1
302	теми же самыми	1	1
303	этого последнего и	1	1
304	в нашем исследовании	1	1
305	и не подозревает	1	1
306	до наших дней	1	1
307	лежащее в основе	1	1
308	все это в	2	1
309	от нас и	1	1
310	и в значительной	1	1
311	и он не	1	1
312	а во время	1	1
313	это прежде всего	1	1
314	не только как	1	1
315	прежде всего в	1	1
316	и связанные с	1	1
317	он смотрит и	1	1
318	свое значение и	1	1
319	характерно и для	1	1
320	в году в	2	1
321	и не знает	1	1
322	несколько слов о	1	1
323	из них как	1	1
324	в виде одной	1	1
325	к нему же	1	1
326	в вопросе о	1	1
327	в самом начале	1	1
328	в дальнейшем мы	1	1
329	в художественной литературе	1	1
330	но зато его	1	1
331	мира и человека	1	1
332	моменты его жизни	1	1
333	во время этого	1	1
334	не подлежит никакому	2	1
335	до известной степени	2	1
336	между тем и	1	1
337	и перестает быть	1	1
338	числе и в	1	1
339	в одном из	1	1
340	по своей идее	1	1
341	и в условиях	2	1
342	это одна из	1	1
343	это одно из	1	1
344	он перестает быть	1	1
345	стало возможным только	1	1
346	в борьбе с	1	1
347	более широком смысле	1	1
348	у данте в	1	1
349	но он есть	1	1
350	и во всех	2	1
351	и пр но	1	1
352	ведь даже и	1	1
353	жизни в этом	1	1
354	есть только в	1	1
355	все это уже	1	1
356	того что не	1	1
357	силу того что	1	1
358	все же в	2	1
359	прежде всего самой	1	1
360	в других местах	1	1
361	что для него	1	1
362	это в той	1	1
363	еще и до	1	1
364	мы можем сказать	1	1
365	жизни и все	1	1
366	этом отношении является	1	1
367	из тех больших	1	1
368	во всей своей	1	1
369	и как мы	1	1
370	это означает что	1	1
371	не могут быть	2	1
372	на котором мы	1	1
373	и всякого рода	1	1
374	мы сказали что	1	1
375	в наше время	1	1
376	то есть без	1	1
377	тот же предмет	1	1
378	события и на	1	1
379	точки зрения на	1	1
380	то же время	5	1
381	дана здесь в	1	1
382	кроме того он	1	1
383	да и самый	1	1
384	в начале нашего	1	1
385	в этом единственном	1	1
386	теми или иными	1	1
387	относится уже к	1	1
388	в эпоху возрождения	4	1
389	то что было	1	1
390	и не к	1	1
391	точки зрения тех	1	1
392	но он не	1	1
393	эти и подобные	1	1
394	за свое существование	1	1
395	не менее если	1	1
396	в узком значении	1	1
397	в жизни так	1	1
398	можно найти еще	1	1
399	и не вполне	2	1
400	того чтобы освободиться	1	1
401	так и с	1	1
402	сказать что и	1	1
403	не только от	1	1
404	его от всех	1	1
405	и литературы здесь	1	1
406	в мировой литературе	1	1
407	и человеческой жизни	1	1
408	отвлеченной мысли и	1	1
409	был связан с	1	1
410	чтобы они стали	1	1
411	и в них	1	1
412	чтобы оно не	1	1
413	и в которой	1	1
414	на тот же	1	1
415	со всеми ее	1	1
416	и теоретические проблемы	1	1
417	имеет огромное значение	1	1
418	ни на что	2	1
419	и многое другое	1	1
420	в самой жизни	1	1
421	отделяющих его от	1	1
422	жизни в самом	1	1
423	так и всего	1	1
424	в виду в	1	1
425	было бы нелепостью	1	1
426	в отрыве от	2	1
427	бы ни были	1	1
428	однако и в	1	1
429	может быть никакой	1	1
430	здесь имеем в	1	1
431	еще далеко не	2	1
432	и в новое	1	1
433	входит в область	1	1
434	в обычном смысле	1	1
435	то что для	2	1
436	по существу и	1	1
437	во многом уже	1	1
438	то есть из	1	1
439	в свое время	5	1
440	и подобные им	1	1
441	сводится к тому	1	1
442	перевести на язык	1	1
443	во всех областях	1	1
444	выход за пределы	2	1
445	по нашему мнению	1	1
446	всегда в той	2	1
