N	2gram	Losev_Prob	TeoriaLi
371	на себя	2	2
372	этом что	1	2
373	в конце	13	2
374	я и	2	2
375	сама по	6	2
376	тому что	6	2
377	случае не	6	2
378	в какой	1	2
379	я не	1	2
380	субъект и	1	2
381	данный момент	1	2
382	только и	5	2
383	это было	3	2
384	в чем	3	2
385	делает его	2	2
386	об этом	10	2
387	должен быть	1	2
388	это тоже	4	2
389	жизни то	1	2
390	вопрос что	2	2
391	тем более	13	2
392	как система	1	2
393	а для	1	2
394	из виду	1	2
395	могли бы	2	2
396	но как	11	2
397	данном контексте	1	2
398	и одной	1	2
399	определенным образом	4	2
400	как уже	1	2
401	ту или	1	2
402	то ни	3	2
403	дело не	1	2
404	в случае	5	2
405	есть как	2	2
406	быть и	5	2
407	и существенно	1	2
408	в первом	2	2
409	но она	3	2
410	одно и	1	2
411	и является	9	2
412	за пределы	6	2
413	таких случаях	2	2
414	это может	1	2
415	всей его	1	2
416	собственно говоря	4	2
417	тем или	4	2
418	могла бы	1	2
419	так же	12	2
420	числе и	2	2
421	что может	4	2
422	известном смысле	1	2
423	и особенно	4	2
424	для обозначения	4	2
425	тот кто	2	2
426	о его	2	2
427	в общественном	1	2
428	с чем	1	2
429	как будто	6	2
430	в данный	1	2
431	события в	1	2
432	может и	3	2
433	однако все	2	2
434	чем и	2	2
435	чтобы не	3	2
436	в пространстве	1	2
437	самим собою	1	2
438	с которыми	4	1
439	и объекта	1	1
440	и меньше	1	1
441	от него	1	1
442	однако и	4	1
443	является в	3	1
444	тем оно	1	1
445	например есть	1	1
446	все что	2	1
447	жизни всегда	1	1
448	случае в	1	1
449	можно говорить	3	1
450	за ним	1	1
451	речи когда	1	1
452	и конечно	2	1
453	вещи в	4	1
454	же и	4	1
455	язык а	1	1
456	этот закон	1	1
457	и свою	2	1
458	на первой	1	1
459	и категорий	1	1
460	но обязательно	1	1
461	знаковая система	2	1
462	вещей но	2	1
463	случаях он	1	1
464	в такое	1	1
465	своего собственного	5	1
466	его с	1	1
467	вишневый сад	3	1
468	на ее	1	1
469	на первом	1	1
470	случае мы	1	1
471	первую очередь	1	1
472	и конца	1	1
473	можно назвать	1	1
474	не всякий	5	1
475	уходит своими	1	1
476	что это	4	1
477	которые лежат	1	1
478	содержит в	7	1
479	с ним	4	1
480	тем как	1	1
481	в сущности	2	1
482	никак не	13	1
483	предстают перед	1	1
484	не требует	2	1
485	говорит о	4	1
486	не как	2	1
487	первых двух	1	1
488	в область	3	1
489	но собственно	1	1
490	разного рода	9	1
491	смыслу и	1	1
492	особенно если	1	1
493	и делает	3	1
494	в результате	6	1
495	то с	9	1
496	чистом виде	4	1
497	не несет	1	1
498	противоречие с	1	1
499	до последнего	2	1
500	с собой	3	1
501	и вполне	6	1
502	и само	3	1
503	том и	1	1
504	для данного	1	1
505	знаковая природа	3	1
506	со всеми	2	1
507	сравнении с	1	1
508	должен был	1	1
509	этих понятий	1	1
510	или для	1	1
511	его лишь	1	1
512	не случайна	1	1
513	чтобы в	1	1
514	начинается с	1	1
515	чем подробно	1	1
516	текста и	5	1
517	человеческим языком	2	1
518	он уже	1	1
519	литературы но	1	1
520	в собственном	1	1
521	имеет значение	3	1
522	в наших	2	1
523	смысла и	2	1
524	самом общем	1	1
525	закономерно и	1	1
526	мы говорим	3	1
527	вещи но	3	1
528	мысль о	3	1
529	как об	1	1
530	все моменты	1	1
531	одновременно с	1	1
532	значение в	4	1
533	слова с	1	1
534	можно даже	2	1
535	сознания однако	1	1
536	к каким	1	1
537	тем что	10	1
538	от всего	4	1
539	этого в	1	1
540	их фактического	3	1
541	говорят о	2	1
542	каждая сторона	1	1
543	и будет	2	1
544	и действительно	1	1
545	и пусть	3	1
546	то время	2	1
547	и специфическом	1	1
548	знак но	3	1
549	если он	1	1
550	но самое	1	1
551	том или	1	1
552	и другим	2	1
553	и должен	1	1
554	по собственному	1	1
555	с тем	6	1
556	ценность которой	1	1
557	необходимо для	2	1
558	определенного смысла	1	1
559	к самому	2	1
560	он стоит	2	1
561	вещей в	2	1
562	с такими	3	1
563	что по	1	1
564	нам уже	2	1
565	или попросту	2	1
566	а иной	1	1
567	все же	7	1
568	отношений не	1	1
569	и вещи	2	1
570	к бытию	1	1
571	без ее	1	1
572	своему смыслу	4	1
573	существует не	1	1
574	отношения например	1	1
575	предмета и	5	1
576	или ином	1	1
577	не имеет	8	1
578	бы не	4	1
579	в сравнении	1	1
580	да и	11	1
581	существующая в	1	1
582	о котором	4	1
583	зависимости от	2	1
584	поскольку он	2	1
585	и слово	1	1
586	себя не	1	1
587	эта внутренняя	1	1
588	в это	2	1
589	решает не	1	1
590	на их	1	1
591	друг от	1	1
592	которая не	1	1
593	зрения логики	1	1
594	нет в	1	1
595	действительность в	1	1
596	определенный смысл	1	1
597	на первый	5	1
598	по крайней	8	1
599	всем его	1	1
600	жизни является	1	1
601	это требует	2	1
602	случае как	1	1
603	дело со	1	1
604	языка мы	1	1
605	первый взгляд	2	1
606	с этим	7	1
607	все они	2	1
608	быть это	1	1
609	каждого знака	1	1
610	особенно для	1	1
611	действующих лиц	2	1
612	на примере	1	1
613	одним и	3	1
614	и я	1	1
615	художественный образ	9	1
616	совершенно не	7	1
617	том его	1	1
618	все и	1	1
619	со смертью	1	1
620	в первую	1	1
621	ясность и	1	1
622	не существует	12	1
623	развернута в	1	1
624	в котором	5	1
625	осуществляется в	1	1
626	из других	2	1
627	в действительности	5	1
628	и пр	4	1
629	языка и	5	1
630	вопрос о	4	1
631	к понятию	3	1
632	выделены в	1	1
633	сливается с	1	1
634	не представляет	1	1
635	о чем-то	1	1
636	взятое в	1	1
637	своей собственной	1	1
638	даже сказать	2	1
639	субъективно оно	1	1
640	и заключается	2	1
641	некоторого рода	9	1
642	действительности которая	1	1
643	то и	7	1
644	но кто	1	1
645	отношение как	1	1
646	хранения и	1	1
647	говорят это	1	1
648	только такие	1	1
649	некий общий	1	1
650	иной мере	1	1
651	не должно	1	1
652	только мы	2	1
653	смысловой контекст	1	1
654	и поэтому	2	1
655	в отдельности	4	1
656	не быть	2	1
657	самое существенное	1	1
658	момент для	2	1
659	во многих	4	1
660	которыми он	1	1
661	с нашим	2	1
662	оно является	1	1
663	имея в	1	1
664	всегда так	1	1
665	точно и	1	1
666	слова и	5	1
667	но каждая	1	1
668	с которой	3	1
669	что из	1	1
670	и теперь	1	1
671	жизни и	1	1
672	обязательно является	2	1
673	у автора	1	1
674	в значении	2	1
675	чего не	1	1
676	и вся	1	1
677	в противоречие	1	1
678	зрение и	1	1
679	если нет	2	1
680	точно так	7	1
681	и внешнее	1	1
682	знака и	15	1
683	а между	1	1
684	чем с	1	1
685	образом что	2	1
686	одно из	2	1
687	периоды его	1	1
688	ни были	1	1
689	и до	3	1
690	для своей	1	1
691	что речь	1	1
692	к сфере	5	1
693	для которого	4	1
694	именно такого	1	1
695	и те	2	1
696	не что	5	1
697	в совершенно	1	1
698	и внутренней	1	1
699	в истории	6	1
700	это необходимо	1	1
701	все внутреннее	1	1
702	не так	1	1
703	значения этого	1	1
704	является как	1	1
705	еще один	1	1
706	каждый из	3	1
707	было и	2	1
708	данного художественного	2	1
709	смысл всегда	1	1
710	ни от	2	1
711	его значением	1	1
712	в чистом	3	1
713	между людьми	1	1
714	отчет в	1	1
715	являются только	3	1
716	в прошлом	1	1
717	на одну	1	1
718	и эстетического	1	1
719	к ним	1	1
720	это существенно	1	1
721	своими корнями	1	1
722	языка не	1	1
723	отношений и	1	1
724	становится сама	1	1
725	равнодушна к	1	1
726	с самим	3	1
727	настоящее время	17	1
728	будут рассматриваться	1	1
729	отдельности и	1	1
730	в реальной	1	1
731	ее не	1	1
732	в сфере	1	1
733	нас на	2	1
734	духа и	1	1
735	той же	2	1
736	русском языке	2	1
737	ее как	1	1
738	смысле не	1	1
739	оно стало	1	1
740	но именно	5	1
741	до конца	1	1
742	с нею	2	1
743	у себя	1	1
744	с этими	4	1
745	только при	1	1
746	в одной	1	1
747	не берет	1	1
748	раз и	13	1
749	отношения в	2	1
750	что все	9	1
751	то она	1	1
752	ее внутренней	1	1
753	том же	1	1
754	в сознании	5	1
755	ивана карамазова	1	1
756	если ее	1	1
757	как этого	2	1
758	бы никакого	4	1
759	момент в	2	1
760	одна из	4	1
761	языка а	2	1
762	смысла не	1	1
763	речь о	1	1
764	поэтому не	1	1
765	не мыслится	1	1
766	но если	6	1
767	здесь и	1	1
768	ним на	2	1
769	по поводу	6	1
770	что фонема	1	1
771	сомневаться не	1	1
772	действительности по	1	1
773	что даже	1	1
774	к предмету	3	1
775	общем виде	1	1
776	не имело	1	1
777	именно знаком	2	1
778	в отдельных	1	1
779	современное литературоведение	1	1
780	с лизой	1	1
781	по этой	1	1
782	не объективно	1	1
783	нет никаких	2	1
784	уже по	2	1
785	друг друга	1	1
786	в систему	1	1
787	идея или	1	1
788	в настоящее	17	1
789	том о	1	1
790	к языку	1	1
791	не будучи	1	1
792	крайней мере	8	1
793	и становится	1	1
794	из них	3	1
795	действия или	1	1
796	едва ли	10	1
797	тот же	4	1
798	другого и	1	1
799	конечно с	1	1
800	необходима еще	1	1
801	д и	4	1
802	друг другу	2	1
803	чтобы этот	1	1
804	от ее	1	1
805	его можно	1	1
806	искусства не	1	1
807	другими людьми	2	1
808	этого термина	8	1
809	хотя по	1	1
810	ближе к	2	1
811	представить себе	1	1
812	время для	1	1
813	отношений которые	1	1
814	именно к	1	1
815	не возникает	2	1
816	к общему	1	1
817	этом случае	6	1
818	и такой	1	1
819	проникает в	1	1
820	который от	1	1
821	случае так	1	1
822	всякий знак	11	1
823	мы видим	2	1
824	в более	1	1
825	собой и	3	1
826	имеют место	1	1
827	общения в	1	1
828	нами не	4	1
829	со мной	1	1
830	тоже не	12	1
831	как говорится	1	1
832	самых значительных	1	1
833	как смысл	1	1
834	так как	16	1
835	она и	1	1
836	как такового	4	1
837	многих других	1	1
838	от его	1	1
839	последние десятилетия	3	1
840	соотношении этих	1	1
841	что иное	5	1
842	они не	1	1
843	может не	1	1
844	предстает перед	1	1
845	не во	3	1
846	на язык	2	1
847	свидетельствует о	5	1
848	должно быть	3	1
849	время и	2	1
850	о разных	1	1
851	который бы	3	1
852	в состоянии	2	1
853	жизни человека	1	1
854	начала и	1	1
855	покоя как	1	1
856	не для	3	1
857	речи как	1	1
858	же самую	1	1
859	и нераздельное	2	1
860	в письменном	1	1
861	мы строим	1	1
862	переход к	1	1
863	ее можно	1	1
864	мы конечно	3	1
865	которого он	2	1
866	и знака	1	1
867	кто его	1	1
868	для нас	11	1
869	и сама	2	1
870	этом втором	1	1
871	иначе всякое	1	1
872	одновременно и	1	1
873	не содержит	2	1
874	не субъективно	1	1
875	требует от	2	1
876	сознания и	4	1
877	это энергия	1	1
878	означало бы	1	1
879	не обладает	1	1
880	слово в	2	1
881	например так	1	1
882	иметь место	1	1
883	сколько бы	2	1
884	наше внимание	2	1
885	в третьем	1	1
886	речи по	1	1
887	без этого	1	1
888	вокруг себя	1	1
889	не путем	1	1
890	тому же	1	1
891	раз в	1	1
892	от своих	1	1
893	отношения между	2	1
894	сказать не	1	1
895	не объект	1	1
896	ведь это	4	1
897	но с	2	1
898	в таких	5	1
899	не было	7	1
900	это всегда	2	1
901	говорим о	3	1
902	от друга	1	1
903	отказаться от	2	1
904	просто как	4	1
905	знал и	1	1
906	и более	4	1
907	не говорит	1	1
908	если читатель	1	1
909	что его	4	1
910	евгении онегине	1	1
911	проблем и	1	1
912	этим и	1	1
913	но эта	3	1
914	на нее	2	1
915	которое в	1	1
916	знаком если	1	1
917	о каком	2	1
918	по существу	2	1
919	что не	8	1
920	такое слово	1	1
921	здесь обычно	1	1
922	тоже является	3	1
923	это возможно	2	1
924	этого я	1	1
925	или иная	1	1
926	чтобы быть	1	1
927	сейчас только	1	1
928	характерное для	1	1
929	но само	1	1
930	между этими	2	1
931	с одним	1	1
932	бы быть	1	1
933	мира а	1	1
934	такого понимания	1	1
935	своей структуре	1	1
936	и без	6	1
937	среди прочих	2	1
938	человек в	1	1
939	художественном произведении	1	1
940	но по	2	1
941	не есть	49	1
942	от одной	1	1
943	все виды	1	1
944	между прочим	3	1
945	является не	4	1
946	позиции в	1	1
947	при таком	2	1
948	сознания как	1	1
949	однако это	3	1
950	искусстве не	1	1
951	это происходит	1	1
952	перед собой	1	1
953	за это	1	1
954	как ее	2	1
955	от этого	2	1
956	очевидно а	1	1
957	и со	1	1
958	того и	1	1
959	в такой	3	1
960	знаком и	8	1
961	остановимся на	1	1
962	больше и	2	1
963	его жизни	1	1
964	по его	3	1
965	именно эта	1	1
966	в условиях	2	1
967	на его	2	1
968	себе и	2	1
969	себе никакого	1	1
970	из этого	2	1
971	на себе	1	1
972	и строго	2	1
973	встречаются в	1	1
974	проникновение в	1	1
975	особенно в	3	1
976	действительности и	5	1
977	встрече с	1	1
978	о своих	1	1
979	и другого	1	1
980	бы в	3	1
981	мере в	2	1
982	ему не	1	1
983	же как	2	1
984	словом или	1	1
985	остается в	1	1
986	в каждом	1	1
987	ее художник	1	1
988	о месте	1	1
989	здесь как	3	1
990	окружающей нас	1	1
991	языке поэтому	1	1
992	и превращающим	1	1
993	может иметь	3	1
994	том случае	2	1
995	опираясь на	1	1
996	только к	1	1
997	сознания а	1	1
998	в своих	3	1
999	оно в	1	1
1000	тем однако	2	1
1001	от читателя	1	1
1002	не означает	1	1
1003	употребления термина	2	1
1004	эти последние	2	1
1005	является к	1	1
1006	говоря в	1	1
1007	объективного мира	3	1
1008	говорил о	1	1
1009	свое место	2	1
1010	знаков так	1	1
1011	случае если	2	1
1012	очень часто	1	1
1013	чего нет	1	1
1014	если не	6	1
1015	она не	5	1
1016	семантики лингвистических	1	1
1017	эти два	1	1
1018	значимость в	1	1
1019	говоря только	2	1
1020	не дает	1	1
1021	в комедии	2	1
1022	ту же	1	1
1023	совсем не	9	1
1024	но всегда	2	1
1025	как человек	2	1
1026	не один	1	1
1027	чувства и	1	1
1028	всего только	2	1
1029	отношение между	2	1
1030	стоит и	2	1
1031	так что	12	1
1032	не более	1	1
1033	мы понимаем	1	1
1034	говорить об	2	1
1035	просто не	1	1
1036	является его	1	1
1037	себя внимание	1	1
1038	на чем	2	1
1039	и может	2	1
1040	бы они	1	1
1041	речь пойдет	1	1
1042	оно и	3	1
1043	чем собственно	1	1
1044	природой и	1	1
1045	а по	1	1
1046	другим и	2	1
1047	и их	4	1
1048	являются такими	1	1
1049	полноты и	1	1
1050	в последние	3	1
1051	не могла	1	1
1052	можно было	8	1
1053	отношений между	2	1
1054	лингвистических единиц	1	1
1055	если она	1	1
1056	но только	3	1
1057	речи всегда	1	1
1058	тем и	3	1
1059	иметь в	5	1
1060	является одним	1	1
1061	ни одно	1	1
1062	позицию в	1	1
1063	или его	4	1
1064	перестанет быть	2	1
1065	и своя	2	1
1066	стороны и	3	1
1067	еще два	1	1
1068	лежат в	1	1
1069	только то	6	1
1070	и жизни	1	1
1071	из видов	1	1
1072	является или	1	1
1073	то во	4	1
1074	также и	22	1
1075	этих случаях	4	1
1076	то или	3	1
1077	как один	1	1
1078	быть определен	1	1
1079	или иное	2	1
1080	является ни	1	1
1081	когда мы	10	1
1082	не совпадает	2	1
1083	еще на	1	1
1084	этом не	1	1
1085	на это	1	1
1086	было бы	16	1
1087	а тем	3	1
1088	человеческого сознания	1	1
1089	ее смысл	2	1
1090	например не	1	1
1091	из нее	1	1
1092	вещи или	7	1
1093	же самое	9	1
1094	является знаком	1	1
1095	он в	2	1
1096	как мы	10	1
1097	все человеческие	1	1
1098	одного из	2	1
1099	в литературном	1	1
1100	указывает на	16	1
1101	общего с	10	1
1102	в понимании	2	1
1103	что для	4	1
1104	та или	2	1
1105	его как	2	1
1106	в зависимости	2	1
1107	подход к	1	1
1108	которые в	4	1
1109	когда они	1	1
1110	внутреннее и	2	1
1111	значения слов	2	1
1112	связи между	1	1
1113	основания для	1	1
1114	может показаться	1	1
1115	даже если	4	1
1116	также еще	1	1
1117	и от	3	1
1118	и есть	7	1
1119	по этому	6	1
1120	для таких	1	1
1121	с которым	1	1
1122	чтобы оно	2	1
1123	же в	5	1
1124	иной раз	3	1
1125	для построения	3	1
1126	на то	12	1
1127	не ее	2	1
1128	знаки языка	1	1
1129	художественная литература	1	1
1130	и только	7	1
1131	душе своей	1	1
1132	независимо от	2	1
1133	в него	3	1
1134	для этого	5	1
1135	живой действительности	1	1
1136	дело обстоит	1	1
1137	или точнее	4	1
1138	настоящего времени	3	1
1139	как знак	4	1
1140	в известной	2	1
1141	есть не	10	1
1142	кажется что	2	1
1143	иное как	5	1
