N	2gram	Vygotskiy_	Vladivir
251	если бы	10	7
252	к его	3	7
253	не имеет	5	7
254	в каком	3	7
255	бы и	4	7
256	и вот	3	7
257	того чтобы	23	7
258	при помощи	2	7
259	но если	3	7
260	в свое	1	7
261	нисколько не	2	7
262	на его	1	7
263	первый план	3	7
264	в таком	1	7
265	то и	4	7
266	другими словами	1	7
267	как он	7	7
268	или как	1	7
269	мы бы	1	7
270	по этому	4	7
271	тому что	6	6
272	мысли и	7	6
273	те же	2	6
274	в виду	5	6
275	другой стороны	10	6
276	его на	3	6
277	этого последнего	1	6
278	здесь у	2	6
279	для того	19	6
280	то как	1	6
281	в отличие	3	6
282	на него	3	6
283	он сам	3	6
284	если мы	8	6
285	той же	4	6
286	указать на	1	6
287	по мнению	2	6
288	чем в	1	6
289	том же	4	6
290	не говорит	1	6
291	что она	6	6
292	время как	4	6
293	под влиянием	3	6
294	и речи	45	6
295	по своей	9	6
296	главным образом	2	6
297	не с	2	6
298	и из	2	6
299	и вполне	1	6
300	должен был	1	6
301	но на	4	6
302	нельзя сказать	1	6
303	учении о	6	6
304	и теперь	2	6
305	на основании	6	6
306	что здесь	2	6
307	и разум	1	6
308	данном случае	5	6
309	мы не	13	6
310	которых он	3	6
311	а это	1	6
312	и всегда	1	6
313	здесь в	1	6
314	в общем	5	6
315	к своему	2	6
316	по своему	1	6
317	по его	2	6
318	тем более	7	6
319	отличие от	3	6
320	само собой	1	6
321	в жизни	2	6
322	есть и	1	6
323	от того	7	6
324	такой же	3	6
325	само по	3	6
326	и наконец	3	6
327	что на	2	6
328	есть не	3	6
329	всей жизни	1	5
330	еще более	1	5
331	собой разумеется	1	5
332	весь этот	1	5
333	и до	5	5
334	на эту	2	5
335	но мы	4	5
336	вопрос о	11	5
337	говорит что	9	5
338	не вполне	1	5
339	как на	5	5
340	и еще	2	5
341	без всякого	2	5
342	быть в	1	5
343	будем говорить	1	5
344	понятие о	2	5
345	из них	4	5
346	бы то	1	5
347	что они	5	5
348	во всех	4	5
349	что у	3	5
350	а наоборот	1	5
351	а и	1	5
352	логических категорий	1	5
353	говорит в	2	5
354	эти три	2	5
355	того и	1	5
356	то ни	1	5
357	и тем	8	5
358	всей этой	2	5
359	лет и	1	5
360	он в	6	5
361	с которым	1	5
362	в очень	1	5
363	с с	2	5
364	во время	1	5
365	однако и	1	5
366	в частности	8	5
367	один из	3	5
368	утверждает что	3	5
369	сводится к	1	5
370	все то	1	5
371	и так	1	5
372	жизни в	1	5
373	в свою	4	5
374	и больше	1	5
375	мы имеем	2	5
376	им в	1	5
377	заметить что	3	5
378	начиная с	2	5
379	что я	1	5
380	увидим ниже	2	5
381	друг друга	5	5
382	он как	4	5
383	что с	6	5
384	ее в	3	5
385	где он	1	5
386	со своим	1	5
387	на одной	2	5
388	как нечто	2	5
389	место в	1	5
390	в их	5	5
391	мы находим	7	5
392	а то	1	5
393	и без	1	5
394	на все	5	5
395	есть все	2	5
396	со своей	1	5
397	только к	1	5
398	с самого	9	5
399	она не	3	5
400	учение об	1	5
401	только то	2	5
402	еще на	4	5
403	духовного развития	1	5
404	также еще	2	5
405	в области	4	5
406	и только	2	5
407	не удалось	2	5
408	которой мы	3	5
409	не к	3	5
410	с которыми	2	4
411	и другие	1	4
412	только что	7	4
413	которые не	4	4
414	он всегда	1	4
415	нас в	2	4
416	представление о	7	4
417	их в	6	4
418	относиться к	1	4
419	мы с	1	4
420	не могли	2	4
421	мы увидим	3	4
422	о которых	4	4
423	но этот	3	4
424	об отношении	15	4
425	является как	2	4
426	наряду с	3	4
427	том чтобы	6	4
428	с большим	1	4
429	что даже	2	4
430	крайней мере	1	4
431	не то	3	4
432	сам по	3	4
433	только не	2	4
434	с одной	14	4
435	есть его	1	4
436	в теории	10	4
437	мы можем	11	4
438	нет и	1	4
439	или не	1	4
440	но для	2	4
441	и всю	2	4
442	ясно что	2	4
443	и вместе	1	4
444	об этой	3	4
445	всех своих	2	4
446	того в	2	4
447	вообще в	1	4
448	на этом	3	4
449	чтобы он	1	4
450	вещь и	1	4
451	в тех	2	4
452	по вопросу	1	4
453	когда мы	2	4
454	всю жизнь	1	4
455	для тех	1	4
456	независимо от	10	4
457	нам кажется	1	4
458	должны сказать	1	4
459	вплоть до	1	4
460	в особенности	1	4
461	как с	1	4
462	и сейчас	1	4
463	с и	3	4
464	которых мы	2	4
465	в сущности	13	4
466	о которой	2	4
467	что сам	2	4
468	не на	1	4
469	не могут	1	4
470	в возрасте	1	4
471	с ней	3	4
472	заключается в	12	4
473	в нас	1	4
474	есть нечто	2	4
475	и просто	1	4
476	и т	1	4
477	возникает вопрос	2	4
478	всей своей	2	4
479	ведь если	1	4
480	по крайней	1	4
481	перед нами	7	4
482	человека и	6	4
483	ни к	1	4
484	совершенно не	1	4
485	и более	6	4
486	тех же	3	4
487	с которой	2	4
488	лишь в	9	4
489	которые можно	1	4
490	знаем что	1	4
491	как например	2	4
492	то мы	1	4
493	и во	1	4
494	одной из	4	4
495	т д	1	4
496	только с	2	4
497	у них	1	4
498	как к	1	4
499	в более	3	4
500	после этого	1	4
501	тем самым	8	4
502	не будем	1	4
503	всех этих	2	4
504	этом отношении	6	4
505	как у	1	4
506	на самом	4	4
507	как именно	2	4
508	но с	3	4
509	больше чем	1	4
510	раз навсегда	1	4
511	себе в	1	4
512	настоящей работы	3	4
513	и вовсе	1	4
514	в такой	4	4
515	вопросе о	1	4
516	он говорит	2	4
517	во второй	1	4
518	одной стороны	15	4
519	оказывается что	1	4
520	что можно	4	4
521	же самое	4	4
522	оно должно	1	4
523	и других	4	4
524	же это	2	4
525	если у	1	3
526	от него	1	3
527	все что	4	3
528	здесь же	1	3
529	из своего	1	3
530	в последнее	3	3
531	самого себя	1	3
532	которая в	2	3
533	к такому	1	3
534	некоторой степени	1	3
535	с самим	2	3
536	строго говоря	2	3
537	что человек	1	3
538	не хочет	2	3
539	в лет	4	3
540	самом же	1	3
541	его от	1	3
542	во имя	1	3
543	истина есть	1	3
544	исходить из	1	3
545	является для	6	3
546	в природе	4	3
547	отличается от	1	3
548	эти мысли	1	3
549	когда в	2	3
550	мир и	1	3
551	так например	1	3
552	казалось бы	8	3
553	бы сказали	1	3
554	я вижу	1	3
555	в первую	3	3
556	не существует	4	3
557	и который	4	3
558	это последнее	1	3
559	в противоположность	3	3
560	только как	1	3
561	в другом	7	3
562	самого начала	9	3
563	свою очередь	3	3
564	вернуться к	2	3
565	находится в	2	3
566	связи со	1	3
567	из трех	1	3
568	для понимания	1	3
569	который в	7	3
570	наука и	1	3
571	на котором	1	3
572	к этим	3	3
573	точка зрения	3	3
574	в заключение	4	3
575	эта работа	1	3
576	гораздо более	1	3
577	всякая вещь	1	3
578	этой книги	2	3
579	его работы	1	3
580	здесь нет	1	3
581	первых двух	1	3
582	время и	1	3
583	в состоянии	2	3
584	это обстоятельство	2	3
585	в тот	1	3
586	согласии с	2	3
587	к жизни	1	3
588	в следующем	4	3
589	одним из	1	3
590	и чисто	1	3
591	что не	2	3
592	я и	1	3
593	как говорит	2	3
594	между ними	2	3
595	же как	8	3
596	следовательно и	1	3
597	так сказать	1	3
598	больше и	1	3
599	и представить	2	3
600	в сторону	1	3
601	что их	1	3
602	бы в	5	3
603	оно не	1	3
604	несколько более	2	3
605	пишет о	1	3
606	одно и	2	3
607	не были	1	3
608	не могла	1	3
609	иметь в	1	3
610	вот в	1	3
611	сравнительно с	1	3
612	как известно	8	3
613	и никогда	1	3
614	и др	5	3
615	что есть	1	3
616	в силу	8	3
617	дело не	1	3
618	его к	3	3
619	которого мы	1	3
620	остановиться на	1	3
621	которая и	1	3
622	и ее	9	3
623	первую очередь	3	3
624	и действительно	1	3
625	и этот	1	3
626	жизни а	1	3
627	был бы	2	3
628	с такой	4	3
629	и при	2	3
630	он на	3	3
631	интерес к	1	3
632	для них	1	3
633	себе не	1	3
634	том и	1	3
635	самом деле	8	3
636	находим у	1	3
637	от своего	1	3
638	с таким	8	3
639	если это	2	3
640	еще с	1	3
641	хотели бы	4	3
642	же о	1	3
643	как о	2	3
644	в которых	6	3
645	без которых	1	3
646	хотел бы	1	3
647	сейчас же	1	3
648	всему этому	1	3
649	я должен	2	3
650	бы с	3	3
651	взятое в	1	3
652	ни у	1	3
653	не имеют	1	3
654	наконец в	2	3
655	само это	1	3
656	мы хотели	5	3
657	и вся	2	3
658	в свет	1	3
659	не могло	5	3
660	значение для	3	3
661	отношении к	1	3
662	мы действительно	1	3
663	в обществе	1	3
664	это же	1	3
665	видели выше	1	3
666	а скорее	2	3
667	ли можно	1	3
668	это является	1	3
669	речи с	5	3
670	именно к	1	3
671	этой области	1	3
672	что такое	1	3
673	на вопрос	6	3
674	ее на	4	3
675	того как	6	3
676	о значении	1	3
677	том числе	3	3
678	только его	3	3
679	с их	2	3
680	на несколько	1	3
681	но эта	3	3
682	вот это	1	3
683	указывает на	4	3
684	более что	1	3
685	в какой	5	3
686	является не	2	3
687	имеет никакого	1	3
688	последнее время	3	3
689	один и	2	3
690	в новом	3	3
691	бы мы	3	3
692	ему не	1	3
693	разумеется что	1	3
694	же деле	1	3
695	и самого	1	3
696	он ни	1	3
697	его не	3	3
698	что является	3	3
699	а по	1	3
700	говоря о	1	3
701	этот факт	1	3
702	что к	1	3
703	к которой	1	3
704	думать что	1	3
705	на всю	1	3
706	всей его	5	3
707	в книге	3	3
708	которые в	2	3
709	бы он	3	3
710	как будто	1	3
711	и относительно	1	3
712	это в	1	3
713	которое мы	6	3
714	больше того	5	3
715	в той	1	2
716	является в	1	2
717	для всех	8	2
718	на эти	3	2
719	это первое	1	2
720	в момент	1	2
721	бы даже	2	2
722	есть прежде	2	2
723	или по	1	2
724	вопросу о	2	2
725	эта идея	1	2
726	но тем	3	2
727	и говорить	1	2
728	время не	1	2
729	теории познания	6	2
730	представлений о	2	2
731	а есть	1	2
732	которое является	1	2
733	и само	2	2
734	личности с	1	2
735	по причинам	1	2
736	вопрос об	8	2
737	и сл	1	2
738	своей новой	1	2
739	мне кажется	2	2
740	или на	1	2
741	например в	1	2
742	и другим	2	2
743	является с	2	2
744	в собственном	8	2
745	себя к	1	2
746	чисто теоретической	2	2
747	только для	6	2
748	виде все	1	2
749	которое не	2	2
750	что оба	1	2
751	свою собственную	4	2
752	для выяснения	1	2
753	и словом	4	2
754	всем его	1	2
755	это с	1	2
756	на этой	2	2
757	находит в	1	2
758	в действительности	1	2
759	хотя с	1	2
760	этом мы	1	2
761	но эти	1	2
762	сила и	1	2
763	не всегда	1	2
764	в себя	2	2
765	в изучении	2	2
766	говорить о	4	2
767	шла о	1	2
768	приходит к	4	2
769	и те	2	2
770	мы тоже	1	2
771	то его	1	2
772	в вопросе	1	2
773	единство и	1	2
774	ней с	1	2
775	живой жизни	1	2
776	вообще и	2	2
777	что истина	1	2
778	для всей	3	2
779	она ни	1	2
780	что учение	1	2
781	нигде не	3	2
782	во всей	8	2
783	как результат	1	2
784	одна из	1	2
785	именно с	1	2
786	об идеях	1	2
787	бы это	1	2
788	распадается на	1	2
789	с ее	3	2
790	но так	1	2
791	думается что	7	2
792	чем это	3	2
793	этих последних	1	2
794	на втором	1	2
795	всякий кто	1	2
796	о ней	1	2
797	не имеющих	1	2
798	в некоторых	1	2
799	более ранней	1	2
800	для той	1	2
801	вот эта	1	2
802	о двух	2	2
803	после того	1	2
804	которое он	1	2
805	входить в	1	2
806	что каждая	1	2
807	на том	2	2
808	она в	1	2
809	внимание на	1	2
810	к себе	2	2
811	нашей работы	8	2
812	образом если	1	2
813	то у	1	2
814	и духовных	1	2
815	а ведь	1	2
816	в ее	3	2
817	чем у	1	2
818	и сама	1	2
819	столько же	1	2
820	к чему	1	2
821	во внимание	1	2
822	вещи не	1	2
823	в совокупности	1	2
824	бы сделать	1	2
825	речь шла	1	2
826	обстоятельство что	2	2
827	рядом с	1	2
828	от этого	4	2
829	находится во	1	2
830	в двух	3	2
831	могло бы	2	2
832	но к	1	2
833	не иначе	1	2
834	сих пор	4	2
835	будет сказать	1	2
836	с вопросом	1	2
837	той или	3	2
838	очень легко	1	2
839	но можно	1	2
840	выражение в	1	2
841	который является	2	2
842	вопроса он	1	2
843	и которую	1	2
844	еще только	1	2
845	личности и	1	2
846	с какой	1	2
847	вывод который	2	2
848	в ответ	1	2
849	и после	1	2
850	должны быть	2	2
851	содержания и	1	2
852	что эта	7	2
853	хотя в	1	2
854	и является	2	2
855	и тот	1	2
856	совершенно так	1	2
857	этого факта	3	2
858	а следовательно	2	2
859	почти всегда	2	2
860	тем и	3	2
861	однако в	1	2
862	что во	1	2
863	и никакого	1	2
864	этот путь	2	2
865	его личности	1	2
866	кажется ему	1	2
867	что только	2	2
868	существу дела	4	2
869	в первой	3	2
870	же мы	1	2
871	иное чем	1	2
872	те кто	2	2
873	появляется у	1	2
874	отношении он	1	2
875	который для	1	2
876	имеет свою	2	2
877	на это	1	2
878	она является	1	2
879	почему он	1	2
880	против этого	1	2
881	прямо и	2	2
882	до сих	4	2
883	ни малейшего	1	2
884	та же	1	2
885	за ним	1	2
886	учением о	1	2
887	и свою	1	2
888	себе представить	1	2
889	почти не	1	2
890	которой не	2	2
891	которые он	2	2
892	тогда когда	8	2
893	которая по	1	2
894	и должно	1	2
895	теперь в	2	2
896	уже знаем	1	2
897	до некоторой	1	2
898	чтобы стать	1	2
899	целого ряда	1	2
900	в другой	2	2
901	из которых	6	2
902	поэтому в	3	2
903	здесь с	1	2
904	однако он	1	2
905	то с	1	2
906	вне всякого	1	2
907	со всеми	2	2
908	семейной жизни	1	2
909	вместо этого	1	2
910	прибавить еще	2	2
911	просто в	1	2
912	но дело	1	2
913	можно назвать	2	2
914	который сам	1	2
915	как не	1	2
916	в одно	1	2
917	сам с	4	2
918	я хочу	1	2
919	нас интересует	1	2
920	ранние годы	2	2
921	может не	4	2
922	он прямо	1	2
923	о котором	3	2
924	том как	1	2
925	характерна для	1	2
926	на их	2	2
927	отдает себе	2	2
928	на другие	1	2
929	это самое	1	2
930	не является	16	2
931	в основе	9	2
932	тотчас же	1	2
933	и заключается	2	2
934	его деятельности	4	2
935	это все	1	2
936	и поэтому	2	2
937	а может	1	2
938	поскольку с	1	2
939	развития и	3	2
940	только тогда	4	2
941	стороны не	1	2
942	со всей	7	2
943	в поисках	2	2
944	но сам	2	2
945	не потому	2	2
946	что такая	1	2
947	еще один	2	2
948	потому и	2	2
949	некоторые моменты	2	2
950	речи в	17	2
951	не за	1	2
952	ни было	1	2
953	для изучения	1	2
954	из первых	1	2
955	яснее и	1	2
956	и самым	2	2
957	кажется это	1	2
958	на ряд	1	2
959	этого слова	7	2
960	этот последний	1	2
961	здесь и	3	2
962	мысли если	1	2
963	его весьма	1	2
964	в самой	4	2
965	из этой	2	2
966	подход к	2	2
967	им как	1	2
968	ответ на	4	2
969	после ее	1	2
970	и пр	2	2
971	сам говорит	2	2
972	не для	1	2
973	ничего кроме	3	2
974	на одно	1	2
975	для всего	3	2
976	на отдельные	3	2
977	прямое выражение	1	2
978	слова а	1	2
979	слова не	1	2
980	эта речь	3	2
981	и постоянно	2	2
982	зрения того	1	2
983	же именно	1	2
984	с другими	5	2
985	говорил он	1	2
986	лет с	1	2
987	когда оно	1	2
988	которые мы	2	2
989	и которая	2	2
990	как впрочем	2	2
991	этом в	2	2
992	с той	3	2
993	что а	1	2
994	виде в	3	2
995	но по	1	2
996	и переживаний	1	2
997	язык и	1	2
998	мира и	2	2
999	этим самым	1	2
1000	чем мы	3	2
1001	к середине	2	2
1002	от других	1	2
1003	с первого	1	2
1004	этих двух	4	2
1005	что эти	3	2
1006	к одному	1	2
1007	выразил в	1	2
1008	личности в	1	2
1009	за то	2	2
1010	освобождения от	1	2
1011	в предисловии	5	2
1012	и вместо	1	2
1013	вот еще	1	2
1014	она должна	4	2
1015	в самых	4	2
1016	что такого	1	2
1017	не могу	3	2
1018	от всяких	2	2
1019	как уже	9	2
1020	не по	1	2
1021	назад к	1	2
1022	философского и	2	2
1023	то обстоятельство	2	2
1024	нужно было	1	2
1025	и их	5	2
1026	в нашей	1	2
1027	стороны и	3	2
1028	дать ему	1	2
1029	уже видели	2	2
1030	но вместе	5	2
1031	человека с	3	2
1032	что из	1	2
1033	на данных	1	2
1034	ясности и	1	2
1035	которая как	1	2
1036	этой теории	4	2
1037	могло быть	1	2
1038	истины а	2	2
1039	одного из	4	2
1040	к изучению	3	2
1041	и свойств	1	2
1042	с самых	1	2
1043	годы с	1	2
1044	в высшей	7	2
1045	может показаться	2	2
1046	эту мысль	1	2
1047	на ту	1	2
1048	только после	1	2
1049	при изучении	1	2
1050	о своих	2	2
1051	останавливается на	1	2
1052	что вся	1	2
1053	если она	1	2
1054	эта проблема	5	2
1055	этому вопросу	1	2
1056	не можем	3	2
1057	некоторые черты	1	2
1058	ее название	1	2
1059	науки о	1	1
1060	для самого	1	1
1061	основная линия	1	1
1062	так стремился	1	1
1063	с помощью	16	1
1064	смысле с	1	1
1065	новое и	1	1
1066	к сожалению	2	1
1067	только из	2	1
1068	которой все	1	1
1069	мышления не	2	1
1070	указать еще	1	1
1071	бы видно	1	1
1072	для ребенка	10	1
1073	вывод относительно	1	1
1074	первые годы	2	1
1075	факты и	2	1
1076	сама собой	1	1
1077	говорит относительно	1	1
1078	со всем	2	1
1079	науке но	1	1
1080	исходя из	1	1
1081	работе но	2	1
1082	за исключением	1	1
1083	сверх того	1	1
1084	его за	1	1
1085	в философию	1	1
1086	ли его	1	1
1087	плоскости с	1	1
1088	одинаково и	1	1
1089	на вопросе	1	1
1090	свою мысль	2	1
1091	объяснения его	1	1
1092	в пользу	6	1
1093	лет когда	2	1
1094	это объяснение	1	1
1095	по теории	1	1
1096	какой бы	1	1
1097	привести к	2	1
1098	это нужно	1	1
1099	и стремится	1	1
1100	а потому	1	1
1101	не являются	1	1
1102	с по	1	1
1103	воззрение на	1	1
1104	это легко	1	1
1105	гораздо богаче	1	1
1106	речи может	1	1
1107	важный момент	1	1
1108	далее в	1	1
1109	образом и	4	1
1110	элемента не	1	1
1111	быть может	1	1
1112	противоречие с	1	1
1113	впрочем это	1	1
1114	с собой	5	1
1115	развития к	1	1
1116	этой последней	1	1
1117	факт говорит	1	1
1118	не понимание	1	1
1119	мыслится как	1	1
1120	связь с	2	1
1121	мышление таким	1	1
1122	имеет смысл	1	1
1123	по пути	2	1
1124	и проблема	1	1
1125	на которых	4	1
1126	имеет для	1	1
1127	представляется ему	1	1
1128	в неразрывное	1	1
1129	как об	1	1
1130	в некотором	1	1
1131	сам собой	1	1
1132	его основной	1	1
1133	вообще является	1	1
1134	большое распространение	1	1
1135	иначе как	1	1
1136	является основным	3	1
1137	от всего	2	1
1138	из всего	1	1
1139	философии есть	1	1
1140	к другим	1	1
1141	самого понятия	1	1
1142	и поведения	1	1
1143	эти черты	2	1
1144	тенденции и	1	1
1145	движется в	1	1
1146	но пока	1	1
1147	он стоит	1	1
1148	против тех	1	1
1149	о судьбе	2	1
1150	мысли могут	1	1
1151	понимания и	1	1
1152	и обнаруживает	2	1
1153	оказалось что	1	1
1154	всякого реального	1	1
1155	только ее	1	1
1156	другом месте	6	1
1157	проблем в	2	1
1158	один ряд	1	1
1159	него является	1	1
1160	а последний	1	1
1161	зрения с	2	1
1162	целым рядом	2	1
1163	речь идет	4	1
1164	нет нужды	1	1
1165	выводу что	5	1
1166	этой стороны	1	1
1167	действительность в	3	1
1168	логики и	2	1
1169	гораздо больше	1	1
1170	все их	1	1
1171	к все	1	1
1172	должна заменить	1	1
1173	а вместе	2	1
1174	затруднения в	1	1
1175	другим как	1	1
1176	действительности в	1	1
1177	при всей	1	1
1178	перестает быть	1	1
1179	к теории	3	1
1180	природы в	1	1
1181	с необычайной	1	1
1182	от философского	1	1
1183	он об	1	1
1184	две совершенно	1	1
1185	в позднейшей	1	1
1186	реальности и	1	1
1187	нами выше	2	1
1188	во все	3	1
1189	сразу же	1	1
1190	по тем	1	1
1191	со времени	1	1
1192	и мысли	2	1
1193	силы и	1	1
1194	представления о	1	1
1195	по возможности	1	1
1196	в нескольких	1	1
1197	бы из	1	1
1198	уже у	1	1
1199	представляет собой	13	1
1200	поэтому если	1	1
1201	всего раннего	1	1
1202	отрыве от	2	1
1203	то естественно	3	1
1204	же является	1	1
1205	вот почему	5	1
1206	этих случаев	1	1
1207	переводе на	1	1
1208	случайных и	1	1
1209	вопроса об	2	1
1210	предметом непосредственного	1	1
1211	сознания в	3	1
1212	из себя	1	1
1213	и той	2	1
1214	одной и	2	1
1215	к проблеме	2	1
1216	между двумя	2	1
1217	наталкивается на	2	1
1218	когда она	2	1
1219	чего не	1	1
1220	путь для	1	1
1221	мы все	1	1
1222	исследования и	7	1
1223	на которые	1	1
1224	борьбе с	1	1
1225	за собой	4	1
1226	в различных	1	1
1227	в строгом	1	1
1228	связь между	10	1
1229	вообще но	1	1
1230	по отношению	12	1
1231	заключение мы	1	1
1232	периоды и	1	1
1233	что еще	1	1
1234	представить как	1	1
1235	от той	2	1
1236	представляет в	1	1
1237	природы но	1	1
1238	ix если	1	1
1239	как таковую	1	1
1240	так мы	1	1
1241	жизни он	1	1
1242	убедиться в	5	1
1243	означает не	1	1
1244	что делает	1	1
1245	правда сам	1	1
1246	этого мы	2	1
1247	возникнуть в	1	1
1248	годы жизни	2	1
1249	но ни	1	1
1250	к ним	2	1
1251	является конечно	2	1
1252	убежден что	1	1
1253	я с	1	1
1254	из всех	3	1
1255	к великому	1	1
1256	жизни как	1	1
1257	когда человек	1	1
1258	этом она	1	1
1259	что существует	1	1
1260	в контексте	1	1
1261	когда тот	1	1
1262	к проблемам	2	1
1263	за него	1	1
1264	этом возрасте	1	1
1265	к которому	4	1
1266	невозможно как	1	1
1267	увидим в	1	1
1268	собой результат	1	1
1269	следует что	1	1
1270	его работа	1	1
1271	в признании	1	1
1272	метод анализа	1	1
1273	знает только	1	1
1274	каком отношении	1	1
1275	постоянной и	1	1
1276	теории и	4	1
1277	затем мы	1	1
1278	которыми мы	1	1
1279	своего первого	1	1
1280	у животных	4	1
1281	оно представляет	1	1
1282	во всякой	1	1
1283	согласиться с	1	1
1284	иным как	1	1
1285	что именно	3	1
1286	элементы которые	1	1
1287	в интеллектуалистической	1	1
1288	от них	2	1
1289	в сфере	4	1
1290	что отношение	1	1
1291	до какой	1	1
1292	что способно	1	1
1293	эта тенденция	1	1
1294	детей в	6	1
1295	стороны а	1	1
1296	в системе	1	1
1297	и нигде	2	1
1298	последнее не	1	1
1299	книги в	3	1
1300	философских и	1	1
1301	в море	2	1
1302	как логическая	1	1
1303	раз на	1	1
1304	правда некоторые	1	1
1305	действительно в	1	1
1306	что обычно	1	1
1307	психологии в	4	1
1308	с этих	1	1
1309	мы скажем	1	1
1310	мы привели	2	1
1311	всего в	3	1
