N	3gram	Vygotskiy_	Analitik
127	а не к	1	1
128	о том как	3	1
129	никак не может	3	1
130	всего романа в	1	1
131	в той же	2	1
132	мы видим что	7	1
133	в одном слове	1	1
134	только для того	1	1
135	непременно должен быть	1	1
136	в себя и	1	1
137	то что с	2	1
138	и тут же	1	1
139	самом деле в	1	1
140	то или иное	1	1
141	смысла и в	1	1
142	в нее в	1	1
143	но если бы	2	1
144	есть как бы	1	1
145	та и другая	2	1
146	и заключается что	1	1
147	в гораздо более	1	1
148	с равным правом	1	1
149	одного из них	2	1
150	и во всех	2	1
151	иначе говоря мы	1	1
152	они не могут	1	1
153	с ним в	2	1
154	от начала к	1	1
155	не так как	1	1
156	свидетельствует о том	1	1
157	не совпадает с	2	1
158	с целым рядом	2	1
159	тот же самый	1	1
160	свой жизненный путь	1	1
161	нам не только	1	1
162	но они не	1	1
163	в достаточной мере	1	1
164	такой степени что	1	1
165	о мире и	1	1
166	к игре и	1	1
167	достигает своего апогея	1	1
168	они как бы	1	1
169	что у него	2	1
170	в этом понимании	1	1
171	то что она	3	1
172	и если бы	1	1
173	в том случае	4	1
174	и не могла	1	1
175	выше следует что	1	1
176	те же самые	1	1
177	том и заключается	1	1
178	той же мере	1	1
179	с этой стороны	1	1
180	искусства как и	1	1
181	я от него	1	1
182	бы это было	1	1
183	как и всякий	1	1
184	и вместе с	3	1
185	не так уж	1	1
186	и таким образом	1	1
187	сказанного выше следует	1	1
188	из них не	1	1
189	так же точно	4	1
190	что в этом	2	1
191	то есть введение	1	1
192	имеет место в	2	1
193	будем иметь дело	1	1
194	ли он в	1	1
195	своего апогея в	1	1
196	только то что	3	1
197	начала и конца	1	1
198	уже говорили о	1	1
199	со всей серьезностью	1	1
200	как все другие	1	1
201	или во всяком	2	1
202	эти два плана	2	1
203	в третий раз	1	1
204	том смысле что	1	1
205	при таком взгляде	1	1
206	и в том	1	1
207	же самое что	2	1
208	не мог бы	1	1
209	смысл и значение	2	1
210	может и не	1	1
211	и эти два	1	1
212	внимание на то	3	1
213	с теми же	1	1
214	будто бы не	1	1
215	той точки зрения	1	1
216	и вступает в	1	1
217	есть не более	1	1
218	том случае если	4	1
219	больше и больше	2	1
220	то что автор	1	1
221	вместе с тем	3	1
222	не можем мы	1	1
223	то есть на	1	1
224	видим что в	1	1
225	произведения что она	1	1
226	и может быть	3	1
227	до такой степени	3	1
228	но при этом	1	1
229	в том смысле	2	1
230	речь идет об	1	1
231	имеем в виду	2	1
232	что одна из	2	1
233	быть понято как	1	1
234	мы обратимся к	1	1
235	однако и он	1	1
236	как мы постараемся	1	1
237	было бы сказать	2	1
238	в сущности это	1	1
239	в виду не	1	1
240	к этому что	1	1
241	тот факт что	3	1
242	точно так же	3	1
243	как один из	1	1
244	со всеми остальными	1	1
245	к выводу что	1	1
246	о котором не	1	1
247	только в том	5	1
248	быть определена как	1	1
249	и если он	1	1
250	в то время	4	1
251	мы встречаемся с	1	1
252	и та же	3	1
253	до некоторой степени	1	1
254	то и другое	3	1
255	жизни и смерти	1	1
256	свое отражение в	1	1
257	в которую я	1	1
258	о самом убийстве	1	1
259	несмотря на свою	2	1
260	в несколько ином	1	1
261	смерти то есть	1	1
262	или иначе говоря	1	1
263	в какой это	1	1
264	таком случае это	1	1
265	если исходить из	1	1
266	на самом деле	3	1
267	к тому или	1	1
268	при этом она	1	1
269	я не могу	3	1
270	ни одна из	1	1
271	и в частности	1	1
272	и здесь мы	1	1
273	в мире в	2	1
274	ответ на этот	1	1
275	при этом мы	1	1
276	как раз в	3	1
277	ее никто не	1	1
278	может быть определена	1	1
279	у разных авторов	1	1
280	и как будто	1	1
281	также и в	1	1
282	в этой жизни	1	1
283	мы имеем в	1	1
284	вне всякого сомнения	1	1
285	все эти три	1	1
286	в этом месте	1	1
287	несет в себе	3	1
288	мы будем иметь	2	1
289	в первой части	1	1
290	и при этом	1	1
291	же как и	1	1
292	идет о том	1	1
293	человек и в	2	1
294	можно с уверенностью	1	1
295	как мы увидим	2	1
296	одна и та	2	1
297	она может быть	1	1
298	а вовсе не	2	1
299	или хотя бы	1	1
300	иначе говоря не	1	1
301	в этом все	1	1
302	одна из них	2	1
303	как бы в	1	1
304	то что мы	3	1
305	во второй раз	1	1
306	и все их	1	1
307	мы уже говорили	4	1
308	как это имеет	1	1
309	все это было	1	1
310	по аналогии с	2	1
311	в том виде	2	1
312	начала к концу	1	1
313	обратить внимание на	1	1
314	не только как	1	1
315	которые могли бы	1	1
316	на две части	1	1
