N	3gram	Voloshinov	FransuaR
105	не нуждается в	1	4
106	связи с этим	3	4
107	на этот вопрос	3	4
108	в первой части	1	4
109	так же как	2	4
110	как мы увидим	2	4
111	и т.п эта	2	4
112	сказать что и	1	4
113	вовсе не в	1	4
114	может быть и	8	4
115	хлеб и вино	1	4
116	во втором случае	1	4
117	одной и той	2	4
118	мы увидим дальше	1	4
119	это вовсе не	1	4
120	и не может	11	4
121	но он не	1	4
122	в сущности это	1	4
123	и в самом	1	4
124	а следовательно и	2	4
125	конечно не в	1	4
126	один и тот	3	4
127	во всех областях	2	4
128	и до настоящего	3	4
129	и как бы	1	3
130	или иной степени	2	3
131	в предыдущей главе	1	3
132	в этом процессе	1	3
133	еще тем что	1	3
134	друг от друга	1	3
135	очень далек от	1	3
136	смысле этого слова	6	3
137	в особенности же	1	3
138	тесно связаны с	1	3
139	яркое выражение в	1	3
140	не только не	1	3
141	и того же	9	3
142	всего того что	1	3
143	нет места для	1	3
144	со всех сторон	2	3
145	вовсе не является	3	3
146	как мы знаем	6	3
147	в себе и	1	3
148	в целом ряде	1	3
149	все разобранные нами	2	3
150	определяющее влияние на	1	3
151	все же не	1	3
152	почти ничего не	1	3
153	т.п все эти	1	3
154	как бы ни	1	3
155	является одним из	2	3
156	оно ни было	4	3
157	как и во	1	3
158	прямо сказать что	1	3
159	в этом смысле	2	3
160	имеется в виду	1	3
161	в ее целом	3	3
162	можно прямо сказать	1	3
163	далеко за пределы	2	3
164	одного и того	9	3
165	в одной плоскости	1	3
166	и не в	3	3
167	здесь как и	1	3
168	все эти формы	1	3
169	пределы нашей работы	2	3
170	бы то ни	11	3
171	и в том	1	3
172	большое место в	1	3
173	с одним из	1	3
174	за пределы нашей	2	3
175	характерно что в	1	3
176	бы оно ни	1	3
177	не что иное	1	3
178	так как они	1	3
179	но как раз	1	3
180	что иное как	1	3
181	нет и не	2	3
182	может быть в	1	2
183	к нему не	1	2
184	она нашла свое	1	2
185	этих форм с	1	2
186	том что это	1	2
187	быть и речи	4	2
188	точка зрения на	1	2
189	мы уже знаем	2	2
190	как мы говорили	1	2
191	и в другом	1	2
192	они и не	1	2
193	в коем случае	2	2
194	совершенно так же	1	2
195	дело вовсе не	1	2
196	в более или	1	2
197	рядом с этим	1	2
198	всего сказанного нами	1	2
199	но при этом	2	2
200	конечно далеко не	1	2
201	чрезвычайно характерны для	1	2
202	в сущности почти	1	2
203	друг за другом	1	2
204	между этими двумя	2	2
205	мы полагаем что	2	2
206	людей так и	2	2
207	во всех других	1	2
208	то ни было	11	2
209	в нем нет	4	2
210	или во всяком	1	2
211	одно из важнейших	1	2
212	и тем же	2	2
213	отражает в себе	1	2
214	при таком подходе	1	2
215	и землю и	1	2
216	и без того	1	2
217	в литературе в	1	2
218	мы здесь не	1	2
219	этот вопрос мы	3	2
220	и с помощью	1	2
221	находит свое выражение	1	2
222	но уже в	1	2
223	и здесь и	1	2
224	свою связь с	1	2
225	не могут быть	3	2
226	никогда не может	1	2
227	будем говорить в	1	2
228	уже указывали что	1	2
229	все формы и	2	2
230	в конечном счете	1	2
231	можем сказать что	1	2
232	сих пор не	1	2
233	в последнем счете	1	2
234	как бы оно	1	2
235	происходит как бы	1	2
236	между словом и	1	2
237	так и от	3	2
238	от правильного понимания	1	2
239	связанных с ними	1	2
240	может стать и	1	2
241	может быть только	1	2
242	все более и	2	2
243	мы можем сказать	2	2
244	ни в коем	2	2
245	одной из форм	1	2
246	в его произведениях	1	2
247	жизни в ее	1	2
248	и в основе	1	2
249	не подлежит конечно	1	2
250	сказать что вся	1	2
251	в его концепции	1	2
252	к нему и	1	2
253	с помощью которых	1	2
254	языка но и	1	2
255	же время они	1	2
256	и вот в	1	2
257	не имеет значения	1	2
258	второй половины xix	1	2
259	какой бы то	3	2
260	и в нем	1	2
261	и не было	1	2
262	ничего общего с	2	2
263	более и более	2	2
264	с такою же	1	2
265	того как он	1	2
266	и та же	1	2
267	и с точки	1	2
268	одним и тем	2	2
269	в нашу задачу	3	2
270	в этом случае	3	2
271	сомнению что и	1	2
272	том что он	3	2
273	же как и	2	2
274	одна и та	1	2
275	в романе не	1	2
276	и в сущности	1	2
277	в другом случае	1	2
278	коем случае нельзя	1	2
279	мы не будем	3	2
280	ни о каком	1	2
281	к жизни и	1	2
282	они вступают в	1	2
283	в едином и	1	1
284	в конце предыдущей	1	1
285	что в каждом	1	1
286	в той форме	1	1
287	но ведь это	1	1
288	задачу не входит	1	1
289	этом моменте не	1	1
290	выходит далеко за	1	1
291	это не значит	1	1
292	тесно связана с	3	1
293	очень тесно связана	1	1
294	в процессе своего	1	1
295	свое выражение в	2	1
296	свое идеологическое выражение	1	1
297	в направлении к	8	1
298	нужно прибавить что	1	1
299	и притом лишь	1	1
300	следовательно вовсе не	1	1
301	в соответствии с	1	1
302	уже названная нами	1	1
303	которой мы здесь	1	1
304	речи и как	1	1
305	имеют ничего общего	1	1
306	на том что	1	1
307	и тогда когда	1	1
308	тесной связи с	2	1
309	на этой же	1	1
310	и значение в	1	1
311	и ни к	1	1
312	все это и	1	1
313	если же мы	1	1
314	нам придется неоднократно	1	1
315	лишь одной из	1	1
316	и его формы	3	1
317	мы не найдем	2	1
318	хотя бы и	1	1
319	был бы не	1	1
320	там и тогда	1	1
321	к частному и	1	1
322	то что обычно	1	1
323	но если мы	1	1
324	очень далека от	1	1
325	это не есть	1	1
326	следовательно и к	1	1
327	соответствии с этим	1	1
328	она и не	1	1
329	и в языке	1	1
330	они не могут	1	1
331	почти не имеет	1	1
332	не совпадает с	1	1
333	но в известном	1	1
334	а не наоборот	2	1
335	понято и истолковано	1	1
336	но в одном	1	1
337	в единой цепи	1	1
338	слово для обозначения	1	1
339	со всеми вытекающими	1	1
340	мысли теперь мы	1	1
341	это так же	1	1
342	так и темы	1	1
343	но более того	1	1
344	мы ограничимся лишь	1	1
345	язык в процессе	1	1
346	он не знает	2	1
347	чтобы убедиться в	1	1
348	ко всякого рода	1	1
349	и для самого	1	1
350	а в связи	1	1
351	одну из этих	1	1
352	во всех своих	1	1
353	того что эти	1	1
354	в данную эпоху	1	1
355	является в сущности	1	1
356	выше или ниже	1	1
357	названная нами книга	1	1
358	точки зрения этого	1	1
359	в контексте определенных	1	1
360	для него только	1	1
361	чем иным как	1	1
362	нашу задачу не	1	1
363	именно для того	2	1
364	в последнее время	1	1
365	не знает ни	2	1
366	как если бы	6	1
367	и не касается	1	1
368	существует как бы	1	1
369	не хочет и	1	1
370	от него не	1	1
371	и пр в	4	1
372	нам уже приходилось	1	1
373	священных слов и	1	1
374	и оценивает только	1	1
375	так и других	1	1
376	свет и на	1	1
377	рядом друг с	1	1
378	и делает его	1	1
379	и тонкий анализ	1	1
380	там нет и	1	1
381	строй и порядок	1	1
382	одной из важнейших	3	1
383	и этот момент	2	1
384	и не хочет	1	1
385	же самое что	1	1
386	по нашей терминологии	1	1
387	сказать что большинство	1	1
388	приводит его к	1	1
389	и кричит ему	1	1
390	мысль и в	1	1
391	не имеет никакой	1	1
392	можно только с	1	1
393	мы видим все	1	1
394	чуть ли не	2	1
395	говорить в следующей	1	1
396	является не только	4	1
397	но кроме того	1	1
398	и во всяком	1	1
399	имеются в виду	1	1
400	том что слово	1	1
401	одна из основных	1	1
402	громадное значение в	1	1
403	на внутренней территории	1	1
404	таким образом отчетливо	1	1
405	xix века и	1	1
406	которого они являются	1	1
407	и потому в	1	1
408	под ним не	1	1
409	а между тем	1	1
410	непосредственно связанных с	1	1
411	так и с	1	1
412	в образе в	1	1
413	нами в начале	2	1
414	еще только в	1	1
415	с двух сторон	1	1
416	всякой связи с	2	1
417	в неразрывной связи	4	1
418	глубокий и тонкий	1	1
419	только в контексте	2	1
420	хотя они и	1	1
421	пр и пр	5	1
422	свое яркое выражение	1	1
423	в своей основе	1	1
424	взаимно дополняют друг	1	1
425	мы переходим к	1	1
426	в достаточной степени	2	1
427	если мы отвлечемся	2	1
428	главе здесь мы	1	1
429	конце предыдущей главы	1	1
430	оно ничего не	1	1
431	то или иное	1	1
432	так же и	1	1
433	и последнее слово	1	1
434	это не совсем	1	1
435	во всех вопросах	1	1
436	и способы их	1	1
437	и это не	1	1
438	и полнее всего	1	1
439	всей нашей работы	1	1
440	прежде всего как	1	1
441	только в потоке	1	1
442	не значит конечно	1	1
443	в первую очередь	1	1
444	тем или иным	1	1
445	нашей работы мы	2	1
446	с тем что	1	1
447	язык в его	1	1
448	же время эти	1	1
449	понимая под ним	1	1
450	на французской почве	1	1
451	дело здесь идет	1	1
452	того же самого	1	1
453	каждая социальная группа	1	1
454	можно истолковать как	1	1
455	но вот в	1	1
456	бы это был	1	1
457	мы увидим в	1	1
458	в этом последнем	2	1
459	конечно не только	2	1
460	и в большинстве	1	1
461	не перестает быть	1	1
462	оно так сказать	1	1
463	если бы он	3	1
464	только с помощью	2	1
465	сводится к тому	2	1
466	именно в его	1	1
467	противостоят друг другу	1	1
468	является таким образом	1	1
469	так сказать в	1	1
470	в этой главе	1	1
471	как она есть	1	1
472	становятся как бы	1	1
473	он как и	1	1
474	неразрывной связи с	3	1
475	и не менее	1	1
476	рано или поздно	2	1
477	первый план выдвигается	1	1
478	формы и виды	1	1
479	и в соответствии	1	1
480	а не к	2	1
481	в каком бы	2	1
482	в данном контексте	3	1
483	они еще не	1	1
484	о котором говорил	1	1
485	оно может быть	1	1
486	ни о какой	1	1
487	таким образом не	1	1
488	это одно из	1	1
489	он ни был	1	1
490	мы говорили о	2	1
491	гуманитарных наук и	1	1
492	в какой степени	2	1
493	во всей литературе	1	1
494	момент в нем	1	1
495	теперь мы можем	1	1
496	характер по отношению	1	1
497	независимо от того	1	1
498	в процессе борьбы	1	1
499	в систему языка	1	1
500	областей знания и	1	1
501	в ней в	1	1
502	тем не менее	3	1
503	точки зрения тех	2	1
504	и пр но	2	1
505	а как бы	1	1
506	как и всякое	1	1
507	нем нет ничего	1	1
508	жизни в этом	2	1
509	но именно это	1	1
510	на нее не	1	1
511	поколения к другому	2	1
512	половины xix века	1	1
513	по природе своей	1	1
514	и до сегодняшнего	1	1
515	и не имеет	1	1
516	со всею отчетливостью	2	1
517	в языке но	1	1
518	и пр и	5	1
519	дополняют друг друга	2	1
520	не относится к	1	1
521	поэтому и невозможно	1	1
522	оставляют в покое	1	1
523	сами по себе	1	1
524	иной форме с	1	1
525	но к ним	1	1
526	слова все это	1	1
527	только благодаря этому	1	1
528	то же слово	2	1
529	ним не только	1	1
530	он совершенно не	1	1
531	этом случае происходит	1	1
532	но и эта	1	1
533	нет даже и	1	1
534	не чем иным	1	1
535	что все эти	1	1
536	между собой и	1	1
537	они являются лишь	1	1
538	в зависимости от	2	1
539	только на основе	1	1
540	и нашло свое	1	1
541	может быть ничего	2	1
542	само по себе	2	1
543	но как мы	1	1
544	все остальное в	1	1
545	к языку как	1	1
546	лишена подхода к	1	1
547	эти оценки и	1	1
548	значит конечно что	1	1
549	не может стать	1	1
550	вне всякой связи	1	1
551	здесь они становятся	1	1
552	узком смысле а	1	1
553	в высшей степени	5	1
554	и для понимания	1	1
555	при этом как	1	1
556	в наше время	1	1
557	в точном смысле	5	1
558	и описано совершенно	1	1
559	лишь в меру	1	1
560	если мы вспомним	1	1
561	лицом к лицу	1	1
562	нашло свое яркое	1	1
563	с внешним миром	1	1
564	и более суживается	1	1
565	до сегодняшнего дня	1	1
566	дело идет именно	1	1
567	все без исключения	3	1
568	все эти речевые	1	1
569	в широком смысле	2	1
570	тем что он	1	1
571	и речи о	3	1
572	внешней и внутренней	1	1
573	или хотя бы	2	1
574	форме выражения и	1	1
575	во многих отношениях	1	1
576	более широкий и	1	1
577	чувствует себя в	1	1
578	вовсе не как	1	1
579	в меру своей	1	1
580	чужды друг другу	1	1
581	по аналогии с	1	1
582	не проникает в	1	1
583	того или иного	2	1
584	рождения и развития	1	1
585	рядом с ней	1	1
586	таким образом к	1	1
587	так как если	2	1
588	к тому или	1	1
589	языка и в	2	1
590	не имеют ничего	1	1
591	тем что в	1	1
592	к ней как	1	1
593	на то что	2	1
594	в обычных условиях	1	1
595	от того что	2	1
596	одного из членов	1	1
597	там где они	1	1
598	данной эпохи и	1	1
599	к которым мы	1	1
600	входящих в него	1	1
601	точном смысле слова	1	1
602	для него не	1	1
603	и как мы	1	1
604	в старом и	1	1
605	что один и	1	1
606	и его понимания	1	1
607	как к своему	1	1
608	она лежит на	1	1
609	что же касается	1	1
610	одного поколения к	2	1
611	прав отказываясь выводить	1	1
612	может быть понято	3	1
613	был связан с	1	1
614	нашла свое наиболее	1	1
615	характерно что и	1	1
616	нам предстоит обосновать	1	1
617	именно то что	1	1
618	его формы и	1	1
619	быть понято и	2	1
620	он может стать	1	1
621	всех перечисленных нами	1	1
622	в отношении к	7	1
623	как бы изнутри	1	1
624	вопрос о том	2	1
625	другими словами их	1	1
626	и не является	1	1
627	кроме того в	1	1
628	не будем касаться	1	1
629	контексте определенных высказываний	1	1
630	на то или	1	1
631	для него как	2	1
632	и все вообще	1	1
633	все же они	1	1
634	и здесь мы	3	1
635	одно и то	3	1
636	нами в предыдущей	1	1
637	и то же	3	1
638	мы упоминали выше	1	1
639	таким образом как	1	1
640	и его школы	1	1
641	именно здесь в	2	1
642	увидим в следующей	1	1
643	в тесной связи	3	1
644	всего может быть	1	1
645	никакого отношения к	1	1
646	бы они ни	1	1
647	лишь там где	3	1
648	большого влияния на	1	1
649	именно в том	1	1
650	был реакцией на	2	1
651	есть прежде всего	2	1
652	с этим не	1	1
653	как целое не	2	1
654	и др о	1	1
655	в том новом	1	1
656	связанных как с	1	1
657	если бы в	1	1
658	от одного поколения	2	1
659	как такие и	1	1
660	они превращаются в	1	1
661	как это делает	1	1
662	обратное влияние на	2	1
663	между прочим и	1	1
664	и не нуждаются	1	1
665	сих пор мы	1	1
666	тема как мы	1	1
667	в сущности всегда	1	1
668	лежит в основе	2	1
