N	2gram	Bakhtin_Pr	Tvorches
205	самим собой	1	5
206	в россии	2	5
207	достоевский как	1	5
208	в творческом	1	5
209	это все	1	5
210	по достоевскому	4	5
211	в истории	2	5
212	его романах	1	5
213	до конца	10	5
214	в образе	2	5
215	том же	4	5
216	но если	1	5
217	тот же	2	5
218	ничего не	8	5
219	из этой	1	5
220	мы не	4	5
221	в литературе	4	5
222	как у	1	5
223	бы не	2	5
224	но с	4	5
225	но эта	5	5
226	всего романа	1	5
227	и по	1	5
228	и других	1	5
229	что я	7	5
230	это как	1	5
231	как он	3	5
232	отношению к	12	5
233	в известной	1	5
234	с этой	2	4
235	достоевского можно	1	4
236	а у	1	4
237	него в	5	4
238	с собой	3	4
239	тем что	6	4
240	роль в	1	4
241	так в	1	4
242	для автора	4	4
243	и отчасти	1	4
244	но эти	4	4
245	о достоевском	7	4
246	только на	3	4
247	и когда	1	4
248	превращается в	5	4
249	самого начала	2	4
250	с большим	1	4
251	что все	2	4
252	точки зрения	31	4
253	это прежде	1	4
254	реализм достоевского	1	4
255	крайней мере	2	4
256	к нему	11	4
257	мы видим	3	4
258	и мы	2	4
259	по преимуществу	2	4
260	и потому	7	4
261	с точки	21	4
262	не знает	6	4
263	который в	1	4
264	же как	2	4
265	так сказать	9	4
266	мир достоевского	13	4
267	сих пор	9	4
268	в такой	1	4
269	не был	2	4
270	в каждом	15	4
271	личности и	1	4
272	романы достоевского	2	4
273	не мог	1	4
274	как это	1	4
275	главного героя	1	4
276	но только	1	4
277	этот вопрос	4	4
278	ту же	2	4
279	себя в	3	4
280	однако в	3	4
281	могут быть	9	4
282	и есть	3	4
283	достоевского от	1	4
284	ведет к	1	4
285	до сих	9	4
286	в человеке	6	4
287	утверждает что	1	4
288	с ними	2	4
289	сюжета и	1	4
290	и одновременно	3	4
291	героев и	4	4
292	в которых	4	4
293	по крайней	2	4
294	перед нами	12	4
295	это и	5	4
296	его и	3	4
297	в основе	4	4
298	сливается с	6	4
299	времени и	2	4
300	между людьми	1	4
301	в отличие	4	4
302	той же	8	4
303	достоевский изображает	1	4
304	в произведениях	6	4
305	того что	3	4
306	связан с	1	4
307	зависит от	1	4
308	же не	4	4
309	дело в	2	4
310	что ж	4	4
311	особенно в	2	4
312	личности в	4	4
313	с самого	1	4
314	он говорит	2	4
315	он ни	2	4
316	отличие от	4	4
317	произведениях достоевского	9	4
318	но он	4	4
319	в частности	1	4
320	далеко не	7	4
321	в плане	6	4
322	такой же	4	4
323	и наконец	7	4
324	что на	1	4
325	и к	5	3
326	от него	1	3
327	личности это	1	3
328	в настоящем	2	3
329	только что	1	3
330	кроме того	5	3
331	в виду	3	3
332	другой стороны	6	3
333	но что	1	3
334	по себе	16	3
335	в первом	2	3
336	в мир	4	3
337	в жизни	5	3
338	к самому	2	3
339	отличается от	5	3
340	к тому	4	3
341	достоевского может	1	3
342	во всяком	7	3
343	его лица	1	3
344	можно сказать	2	3
345	с полным	1	3
346	не боится	1	3
347	в свете	4	3
348	вот почему	1	3
349	достоевского его	1	3
350	может служить	3	3
351	точно так	1	3
352	в одном	20	3
353	перед ним	1	3
354	с другим	1	3
355	и еще	2	3
356	сказать что	4	3
357	человеческих отношений	1	3
358	достоевского является	2	3
359	едва ли	1	3
360	не то	1	3
361	то в	2	3
362	к себе	6	3
363	мы знаем	1	3
364	несмотря на	7	3
365	сильнее чем	1	3
366	к которому	2	3
367	тому же	2	3
368	и человек	2	3
369	для того	1	3
370	полным правом	1	3
371	на себя	4	3
372	я и	2	3
373	себя как	3	3
374	не есть	4	3
375	в себя	6	3
376	со всеми	2	3
377	и мир	1	3
378	человек как	1	3
379	на этом	2	3
380	в философии	1	3
381	него есть	1	3
382	всяком случае	4	3
383	прошлого и	1	3
384	идей и	1	3
385	и тем	1	3
386	но зато	2	3
387	должны быть	3	3
388	и что	5	3
389	является одним	1	3
390	как уже	1	3
391	даже не	1	3
392	вот в	1	3
393	в направлении	4	3
394	что для	2	3
395	его как	5	3
396	и др	7	3
397	человека как	1	3
398	более всего	1	3
399	достоевского он	3	3
400	его к	4	3
401	там где	12	3
402	от ее	3	3
403	в один	2	3
404	и особенно	2	3
405	в искусстве	1	3
406	в статье	1	3
407	во второй	2	3
408	и сколько	1	3
409	образом и	4	3
410	этой проблемы	1	3
411	если в	1	3
412	на западе	2	3
413	переходит в	1	3
414	достоевского всегда	2	3
415	его с	1	3
416	живет в	1	3
417	был бы	6	3
418	для себя	3	3
419	я бы	1	3
420	стремление достоевского	2	3
421	от этой	1	3
422	ее и	1	3
423	себе не	2	3
424	заключается в	1	3
425	развития в	1	3
426	в процессе	6	3
427	подхода к	2	3
428	может не	1	3
429	да и	2	3
430	о котором	1	3
431	со стороны	1	3
432	достоевского мы	4	3
433	времени он	1	3
434	ни на	3	3
435	не умел	1	3
436	своих романах	1	3
437	и если	2	3
438	автора и	7	3
439	во мне	1	3
440	трагедии в	1	3
441	и тогда	1	3
442	самого автора	8	3
443	и до	6	3
444	идеи в	10	3
445	автора в	4	3
446	сами по	4	3
447	нет и	1	3
448	макар девушкин	6	3
449	как мы	13	3
450	второй план	1	3
451	на этот	4	3
452	этот роман	1	3
453	только с	1	3
454	друг друга	4	3
455	во времени	3	3
456	жизни не	2	3
457	человека но	2	3
458	романного мира	3	3
459	рассматривать в	1	3
460	как к	3	3
461	но на	3	3
462	что оно	2	3
463	нет ни	2	3
464	его героев	6	3
465	действительности в	1	3
466	и вот	1	3
467	авторской позиции	1	3
468	он и	8	3
469	что с	1	3
470	ее в	3	3
471	сам себе	1	3
472	на самом	5	3
473	у нас	3	3
474	таком случае	1	3
475	мы находим	1	3
476	не существует	1	3
477	или в	7	3
478	иного рода	2	3
479	но уже	1	3
480	не все	1	3
481	этого он	1	3
482	тут и	2	3
483	но достоевский	1	3
484	нельзя не	1	3
485	в ней	2	3
486	по этому	1	3
487	из этих	3	3
488	в него	6	3
489	и их	3	3
490	не с	1	3
491	с ее	1	3
492	в начале	1	3
493	несколько раз	1	3
494	в другом	3	3
495	лишь в	4	3
496	отношение к	4	3
497	бы он	4	3
498	жизни и	3	3
499	в области	1	3
500	и только	3	3
501	это в	2	3
502	к другим	1	3
503	а я	1	3
504	более того	8	3
505	доминантой характера	1	2
506	понял что	1	2
507	мы наблюдаем	1	2
508	является в	2	2
509	все что	4	2
510	на эти	1	2
511	же и	5	2
512	и лишь	2	2
513	которая в	1	2
514	познания и	1	2
515	и имеет	2	2
516	собственной личности	1	2
517	с самим	3	2
518	человек есть	1	2
519	сам автор	1	2
520	авантюрный сюжет	8	2
521	время не	3	2
522	в результате	7	2
523	по мере	4	2
524	произведений достоевского	8	2
525	одновременно все	1	2
526	как достоевский	2	2
527	в материал	1	2
528	вот что	1	2
529	героя как	2	2
530	относится и	2	2
531	жизнь в	2	2
532	проблемы в	1	2
533	из нее	1	2
534	человек в	1	2
535	его произведений	1	2
536	в построении	4	2
537	автор в	1	2
538	одном из	2	2
539	приходит в	2	2
540	их в	8	2
541	и очень	1	2
542	в одно	4	2
543	достоевский прямо	1	2
544	в художественном	6	2
545	весь роман	2	2
546	ставрогина и	1	2
547	с героем	3	2
548	своем творчестве	1	2
549	для их	1	2
550	авторской речи	3	2
551	связано с	1	2
552	и нет	6	2
553	всякого рода	1	2
554	а что	5	2
555	во все	2	2
556	в данном	2	2
557	не могли	1	2
558	можно не	1	2
559	то это	3	2
560	в действительности	1	2
561	достоевского никогда	1	2
562	достоевского осуществляется	1	2
563	он был	2	2
564	представляется нам	2	2
565	и иван	1	2
566	входит в	9	2
567	только как	2	2
568	но даже	1	2
569	яков петрович	1	2
570	позиции автора	1	2
571	тон рассказа	1	2
572	а между	2	2
573	чем его	1	2
574	он писал	2	2
575	свою очередь	1	2
576	социальной действительности	1	2
577	но этот	1	2
578	на ней	2	2
579	как на	4	2
580	настоящее время	3	2
581	в пространстве	3	2
582	князю мышкину	1	2
583	достоевского по	1	2
584	по поводу	1	2
585	он живет	2	2
586	о чем	1	2
587	точка зрения	13	2
588	того же	3	2
589	жизни с	1	2
590	этом плане	1	2
591	жизнь и	1	2
592	во всех	4	2
593	мышления и	1	2
594	героев в	4	2
595	здесь нет	4	2
596	и среди	2	2
597	своего я	1	2
598	с одной	1	2
599	на том	2	2
600	в произведении	7	2
601	и диалектика	1	2
602	есть у	1	2
603	тургенев в	1	2
604	так он	1	2
605	начала и	2	2
606	сюжета в	2	2
607	это я	2	2
608	достоевский мог	1	2
609	свидригайлов и	1	2
610	достоевского для	2	2
611	на этих	1	2
612	как раз	9	2
613	тем не	2	2
614	которого он	1	2
615	это объясняется	1	2
616	чем у	2	2
617	он стремился	1	2
618	в качестве	1	2
619	достоевского было	3	2
620	отказывается от	1	2
621	бы заранее	1	2
622	с другими	8	2
623	это очень	2	2
624	вокруг себя	1	2
625	мировоззрения и	1	2
626	входят в	2	2
627	в мысли	1	2
628	и притом	1	2
629	связи с	3	2
630	героя с	6	2
631	как его	4	2
632	xviii века	1	2
633	тому что	3	2
634	у тургенева	6	2
635	человек и	2	2
636	но ведь	3	2
637	в связи	1	2
638	рядом с	19	2
639	между собой	2	2
640	был не	1	2
641	не нужно	2	2
642	что как	2	2
643	времени а	1	2
644	смысл и	1	2
645	но как	4	2
646	его творчестве	3	2
647	не он	1	2
648	автора или	1	2
649	в устах	2	2
650	мы уже	4	2
651	не дает	3	2
652	во что	2	2
653	с героями	2	2
654	кажется что	4	2
655	не будет	1	2
656	одним словом	1	2
657	если же	7	2
658	ибо в	2	2
659	и та	1	2
660	м энгельгардт	2	2
661	и является	2	2
662	в тех	1	2
663	себя на	2	2
664	человека по	2	2
665	говорили что	1	2
666	сравнительно с	1	2
667	на мир	6	2
668	он еще	1	2
669	было бы	8	2
670	нем и	1	2
671	я в	2	2
672	слова из	1	2
673	но прежде	1	2
674	сам в	1	2
675	этой концепции	1	2
676	не значит	4	2
677	даже если	1	2
678	бы ни	3	2
679	которые были	2	2
680	а как	11	2
681	его можно	2	2
682	в сюжете	1	2
683	говорит об	1	2
684	в речи	3	2
685	так ли	2	2
686	к достоевскому	1	2
687	и здесь	6	2
688	самосознания героя	1	2
689	жизни а	3	2
690	своего собственного	1	2
691	и стиль	1	2
692	в литературной	2	2
693	на первом	1	2
694	была бы	5	2
695	мы чувствуем	1	2
696	человек с	2	2
697	в сущности	10	2
698	быть поняты	1	2
699	этот принцип	3	2
700	и соответственно	1	2
701	достоевского глава	1	2
702	для них	1	2
703	в отношении	5	2
704	ни в	5	2
705	целом ряде	3	2
706	второй части	2	2
707	и герои	1	2
708	не могут	10	2
709	должен был	1	2
710	его духовного	1	2
711	здесь мы	4	2
712	находим у	1	2
713	от автора	6	2
714	произведения в	2	2
715	тоже не	3	2
716	уже говорили	3	2
717	не знал	2	2
718	к его	1	2
719	известном смысле	1	2
720	сам с	2	2
721	быть назван	1	2
722	не имеет	2	2
723	ли он	1	2
724	в известном	1	2
725	знает что	2	2
726	не во	5	2
727	в которые	2	2
728	макара девушкина	8	2
729	динамика достоевского	1	2
730	в диалоге	3	2
731	то он	3	2
732	в прозе	1	2
733	где нет	1	2
734	своей собственной	1	2
735	с трагедией	1	2
736	наконец в	4	2
737	того чтобы	2	2
738	образ человека	2	2
739	героем и	2	2
740	у меня	6	2
741	а может	1	2
742	не должны	1	2
743	и уже	3	2
744	что если	3	2
745	то все	1	2
746	героя а	6	2
747	отношении к	5	2
748	в романном	1	2
749	о своем	3	2
750	от других	1	2
751	не потому	2	2
752	с автором	1	2
753	числе и	1	2
754	а во	1	2
755	им в	1	2
756	от мысли	1	2
757	что же	9	2
758	характер в	1	2
759	и превращается	1	2
760	он в	3	2
761	событий в	1	2
762	мог бы	1	2
763	он все	3	2
764	их с	1	2
765	героя только	1	2
766	за пределами	2	2
767	у лермонтова	1	2
768	к миру	3	2
769	не стоит	1	2
770	не из	3	2
771	же он	1	2
772	при изображении	1	2
773	в классической	1	2
774	точку зрения	7	2
775	в другое	2	2
776	в вечности	1	2
777	меня не	1	2
778	высшей степени	1	2
779	ответ на	1	2
780	и всякий	1	2
781	что ему	1	2
782	в прямом	1	2
783	значение в	2	2
784	мир в	4	2
785	данном случае	2	2
786	героев например	1	2
787	о человеке	1	2
788	том числе	1	2
789	где он	1	2
790	авантюрного романа	2	2
791	он как	1	2
792	идей а	1	2
793	этом он	1	2
794	в формах	3	2
795	невского проспекта	1	2
796	не достигает	1	2
797	о нем	15	2
798	во время	1	2
799	и всегда	2	2
800	пространстве а	2	2
801	со своим	2	2
802	с их	7	2
803	над героем	1	2
804	слова не	2	2
805	время достоевский	1	2
806	непосредственно в	2	2
807	образом в	1	2
808	не от	1	2
809	указывает на	2	2
810	в сферу	1	2
811	в стороне	1	2
812	мира а	1	2
813	или наконец	4	2
814	или даже	2	2
815	стремление к	1	2
816	и со	4	2
817	личности не	1	2
818	должен быть	1	2
819	и вообще	1	2
820	людей в	1	2
821	отсюда же	2	2
822	к одному	7	2
823	мир по	2	2
824	перед тем	1	2
825	ведь это	4	2
826	а к	1	2
827	каких бы	1	2
828	его произведениях	2	2
829	героя к	2	2
830	же это	1	2
831	не могу	1	2
832	она не	10	2
833	но при	4	2
834	не любил	1	2
835	раскольников и	2	2
836	а от	1	2
837	от всех	1	2
838	романа это	1	2
839	уже после	2	2
840	но она	1	2
841	любил и	1	2
842	всех этих	2	2
843	только то	3	2
844	человека с	1	2
845	что идея	2	2
846	карамазова и	3	2
847	достоевский заставляет	2	2
848	на вид	2	2
849	такое изображение	1	2
850	во вкусе	1	2
851	а скорее	1	2
852	со своими	2	2
853	в литературном	1	2
854	и о	7	2
855	действительности не	2	2
856	роман и	1	2
857	дня и	1	2
858	в высшей	1	2
859	же в	2	2
860	мы слышим	1	2
861	авторского сознания	5	2
862	в создании	1	2
863	все более	1	2
864	может и	1	2
865	конце концов	7	2
866	б м	4	2
867	но для	3	2
868	мира в	5	2
869	не к	1	2
870	обессилена и	1	1
871	что было	6	1
872	понимали и	1	1
873	не выступает	1	1
874	буквально нечего	1	1
875	они являются	1	1
876	утвердить свою	1	1
877	должна была	4	1
878	бы несколько	1	1
879	художественном мире	4	1
880	и мира	1	1
881	мы и	2	1
882	глубоко связан	1	1
883	этого в	1	1
884	а ты	1	1
885	создания такой	1	1
886	в вас	3	1
887	романном мире	1	1
888	с двух	1	1
889	которые не	1	1
890	торжество времени	1	1
891	к этой	1	1
892	тем поразительнее	1	1
893	его построения	1	1
894	части мы	1	1
895	и люди	1	1
896	важно для	1	1
897	есть прежде	1	1
898	сверх того	1	1
899	это лишь	1	1
900	любовь к	1	1
901	романе а	1	1
902	работе идеологический	1	1
903	них за	1	1
904	социальное положение	1	1
905	формы в	1	1
906	одно общее	1	1
907	достоевского здесь	1	1
908	тем как	5	1
909	сцен и	1	1
910	нечего сказать	2	1
911	его он	1	1
912	великих художников	1	1
913	оставляет за	1	1
914	но тем	1	1
915	и быстрота	1	1
916	и двух	1	1
917	проявилась в	1	1
918	притом это	1	1
919	не хочет	3	1
920	катастрофическая быстрота	1	1
921	одно из	2	1
922	автор же	1	1
923	и другими	1	1
924	роман в	2	1
925	какое место	1	1
926	нами в	3	1
927	голядкина в	1	1
928	но автор	1	1
929	бы мир	1	1
930	не бывает	1	1
931	и само	2	1
932	идеология достоевского	1	1
933	которую он	3	1
934	всей ее	1	1
935	позиции героя	1	1
936	все произведение	1	1
937	была идея	2	1
938	человека человека	1	1
939	сознаний в	5	1
940	и самые	1	1
941	идеи раскольникова	1	1
942	люди и	1	1
943	в художественную	1	1
944	на которых	1	1
945	зрения извне	1	1
946	но все	6	1
947	именно и	3	1
948	автора достоевского	1	1
949	представляется ему	1	1
950	о мире	7	1
951	мне кажется	1	1
952	в гоголевской	1	1
953	для осуществления	2	1
954	ему тоже	1	1
955	из самых	1	1
956	вы мне	1	1
957	что весь	1	1
958	форму и	1	1
959	она является	2	1
960	его личности	1	1
961	самом как	1	1
962	его романного	1	1
963	том или	2	1
964	идея эта	1	1
965	чужого сознания	3	1
966	в собственном	1	1
967	все сосуществует	1	1
968	у которого	1	1
969	художественный мир	2	1
970	мысли о	1	1
971	что еще	1	1
972	случайно и	2	1
973	в речах	2	1
974	мы только	1	1
975	от почвы	1	1
976	он является	3	1
977	за ней	1	1
978	авторская позиция	1	1
979	в точном	1	1
980	из героев	2	1
981	он по	1	1
982	мучений и	1	1
983	свою собственную	1	1
984	не его	1	1
985	комизм и	1	1
986	в письме	2	1
987	на таком	1	1
988	достоевского таким	1	1
989	петрович голядкин	1	1
990	при полном	1	1
991	для выражения	1	1
992	первый взгляд	1	1
993	идеи как	2	1
994	от внешней	1	1
995	при всей	2	1
996	перестает быть	4	1
997	как носитель	1	1
998	между сознаниями	2	1
999	творчества в	1	1
1000	героя проявляется	1	1
1001	европейского романа	4	1
1002	на этой	1	1
1003	героя или	1	1
1004	мире не	1	1
1005	к другой	1	1
1006	мира достоевский	3	1
1007	речь то	1	1
1008	не про	1	1
1009	этой почве	1	1
1010	вопрос о	3	1
1011	и повести	1	1
1012	среды в	1	1
1013	земная жизнь	1	1
1014	его героиней	1	1
1015	не согласиться	2	1
1016	изображения мира	2	1
1017	раз и	6	1
1018	сам и	2	1
1019	достоевского нельзя	1	1
1020	человек из	4	1
1021	не между	2	1
1022	центр тяжести	1	1
1023	в противоположность	2	1
1024	собой как	1	1
1025	всего этого	2	1
1026	и свое	1	1
1027	одной стороны	1	1
1028	сознании достоевского	1	1
1029	героя поэтому	1	1
1030	и противоречивость	5	1
1031	действительности он	1	1
1032	роман с	2	1
1033	сознания в	1	1
1034	он ищет	2	1
1035	в руках	3	1
1036	поэтому мы	1	1
1037	таким же	3	1
1038	с помощью	2	1
1039	их объективного	1	1
1040	он умел	4	1
1041	между двумя	1	1
1042	но может	1	1
1043	одновременно он	1	1
1044	полном реализме	1	1
1045	но они	2	1
1046	не приходит	1	1
1047	художественного видения	8	1
1048	героиней была	1	1
1049	в различных	3	1
1050	предисловии к	1	1
1051	его именно	2	1
1052	и другом	1	1
1053	нужно быть	2	1
1054	почти совершенно	1	1
1055	в смысле	3	1
1056	от структуры	1	1
1057	можно допустить	1	1
1058	на практике	1	1
1059	даже с	1	1
1060	является как	2	1
1061	же его	1	1
1062	представляет в	1	1
1063	себе в	1	1
1064	до того	1	1
1065	самим героем	1	1
1066	души человеческой	3	1
1067	преодолеть время	1	1
1068	автора с	1	1
1069	за другом	2	1
1070	художественного произведения	2	1
1071	романе не	1	1
1072	всегда и	1	1
1073	психологии героев	1	1
1074	друг на	2	1
1075	с рассказом	1	1
1076	этого мира	6	1
1077	то такой	2	1
1078	художественного изображения	2	1
1079	к ним	1	1
1080	его восприятие	1	1
1081	среди них	5	1
1082	вообще и	1	1
1083	будничной действительности	1	1
1084	идея в	1	1
1085	в голове	1	1
1086	жизни как	1	1
1087	него не	4	1
1088	для всей	1	1
1089	она ни	1	1
1090	ее как	4	1
1091	его слова	3	1
1092	достоевского все	1	1
1093	о тех	1	1
1094	а только	1	1
1095	гораздо существеннее	1	1
1096	в основу	1	1
1097	образом как	3	1
1098	позиция достоевского	1	1
1099	построении образов	1	1
1100	в нашем	2	1
1101	подполья не	1	1
1102	у себя	1	1
1103	и идеологические	1	1
1104	это а	1	1
1105	автор как	3	1
1106	нигде не	1	1
1107	их сознания	2	1
1108	чего он	1	1
1109	не вошел	2	1
1110	исходит из	1	1
1111	сложными и	1	1
1112	не торжество	1	1
1113	бросает в	2	1
1114	в строго	1	1
1115	от них	3	1
1116	чертами в	1	1
1117	для всего	1	1
1118	роман как	1	1
1119	эта тенденция	1	1
1120	с собственной	1	1
1121	к этим	2	1
1122	появляется герой	1	1
1123	энгельгардт в	2	1
1124	лишь один	2	1
1125	идеологию его	1	1
1126	видения мира	1	1
1127	с введением	1	1
1128	вот как	3	1
1129	не утверждая	1	1
1130	толстой но	1	1
1131	черт его	1	1
1132	он считал	1	1
1133	и слушать	1	1
1134	вся эта	1	1
1135	создается впечатление	1	1
1136	и раскольникова	1	1
1137	не делал	1	1
1138	к брату	1	1
1139	себе самом	12	1
1140	героя не	5	1
1141	лишь там	2	1
1142	бы то	3	1
1143	жестокий талант	1	1
1144	идеями в	2	1
1145	она имеет	2	1
1146	достоевский говорит	2	1
1147	в самую	1	1
1148	только не	2	1
1149	к различным	2	1
1150	своими героями	1	1
1151	него как	3	1
1152	все его	3	1
1153	достоевского ведь	1	1
1154	образа с	1	1
1155	его комизм	1	1
1156	тяга к	1	1
1157	мысль звучит	1	1
1158	к их	1	1
1159	акакия акакиевича	1	1
1160	от его	1	1
1161	толстого и	2	1
1162	инквизитора и	1	1
1163	не исчерпывается	2	1
1164	меня зовут	1	1
1165	и функции	2	1
1166	то будет	2	1
1167	в драме	6	1
1168	достоевский однако	1	1
1169	но со	1	1
1170	его собственных	2	1
1171	такого рода	1	1
1172	не лежит	1	1
1173	какой-то другой	1	1
1174	того мы	1	1
1175	оценки и	1	1
1176	что сама	1	1
1177	другое и	1	1
1178	воле в	1	1
1179	к творчеству	1	1
1180	в разрезе	6	1
1181	есть его	1	1
1182	а и	1	1
1183	ни было	4	1
1184	элементов и	1	1
1185	него самого	2	1
1186	восприятие в	1	1
1187	т е	44	1
1188	он предпочитает	1	1
1189	подполья и	3	1
1190	что такое	2	1
1191	нелепо и	1	1
1192	и за	1	1
1193	быстрота единственный	1	1
1194	он отлично	1	1
1195	авантюрного сюжета	5	1
1196	на творчество	1	1
1197	обычно служит	1	1
1198	романе достоевский	1	1
1199	героем достоевского	2	1
1200	реалист в	1	1
1201	как можно	2	1
1202	достоевского каждое	1	1
1203	века но	1	1
1204	замысла и	2	1
1205	содержания как	1	1
1206	видит в	1	1
1207	достоевского был	2	1
1208	в самые	1	1
1209	чем в	3	1
1210	как же	6	1
1211	слово о	11	1
1212	сказать чего	1	1
1213	о возможности	1	1
1214	воспринимается как	3	1
1215	время во	1	1
1216	такое понимание	1	1
1217	художественные проблемы	2	1
1218	зовут психологом	1	1
1219	при анализе	1	1
1220	выпадает из	1	1
1221	и говорит	1	1
1222	всех его	1	1
1223	в идее	1	1
1224	сознания не	4	1
1225	сам сознает	1	1
1226	будто бы	1	1
1227	что за	1	1
1228	наконец не	1	1
1229	жизни очень	1	1
1230	противоречит тому	1	1
1231	из уст	1	1
1232	прямо не	1	1
1233	действительность становится	1	1
1234	героев но	1	1
1235	слово и	9	1
1236	здесь же	1	1
1237	и всю	1	1
1238	господствует над	1	1
1239	характер и	1	1
1240	глубиной и	1	1
1241	учение о	1	1
1242	настоящим и	1	1
1243	лишь на	5	1
1244	между ними	6	1
1245	бедных людей	1	1
1246	время как	2	1
1247	и она	1	1
1248	художественном произведении	1	1
1249	и героини	1	1
1250	явно преобладает	1	1
1251	совпадающее с	1	1
1252	большинстве случаев	10	1
1253	такие же	1	1
1254	после появления	1	1
1255	характером ни	1	1
1256	видим мы	1	1
1257	всеми его	1	1
1258	и перед	2	1
1259	нет нужды	1	1
1260	он пожалуй	1	1
1261	заранее обессилена	1	1
1262	зрения и	5	1
1263	первых произведениях	2	1
1264	или ивана	1	1
1265	письме к	2	1
1266	о которых	1	1
1267	больше всего	1	1
1268	ибо они	1	1
1269	героя для	1	1
1270	в последнем	1	1
1271	же касается	1	1
1272	единственный способ	1	1
1273	этой повести	1	1
1274	себе и	5	1
1275	к мысли	1	1
1276	рассказа не	1	1
1277	делает его	1	1
1278	великого грешника	1	1
1279	преодоление его	1	1
1280	это тоже	1	1
1281	на себе	3	1
1282	что их	1	1
1283	могло бы	1	1
1284	под влиянием	1	1
1285	в других	2	1
