N	2gram	Propp_Isto	Freidism
242	ответ на	3	3
243	не так	2	3
244	для всех	2	3
245	до сих	11	3
246	в центре	1	3
247	и очень	1	3
248	же объясняется	1	3
249	освободиться от	1	3
250	связанное с	1	3
251	о которой	1	3
252	мы в	4	3
253	для них	1	3
254	в результате	2	3
255	нет никакого	1	3
256	и тот	3	3
257	в них	2	3
258	в основу	2	3
259	оно не	1	3
260	и даже	4	3
261	нам в	1	3
262	их в	7	3
263	не делает	2	3
264	приводит к	3	3
265	сейчас же	1	3
266	связано с	2	3
267	при анализе	1	3
268	этот мотив	3	3
269	на этой	2	3
270	что мы	9	3
271	раз и	3	3
272	он был	3	3
273	и социальной	3	3
274	ребенка в	1	3
275	на основе	6	3
276	всем этим	1	3
277	о них	1	3
278	в одном	8	3
279	можно ли	1	3
280	в совершенно	2	3
281	он дает	2	3
282	уже в	2	3
283	не совсем	5	3
284	тем же	1	3
285	в нашем	1	3
286	находится в	6	3
287	с этими	1	3
288	о том	12	3
289	во всей	2	3
290	на этот	2	3
291	иным как	1	3
292	какой степени	1	3
293	это сделать	1	3
294	не найдем	1	3
295	бы то	2	3
296	только не	1	3
297	и то	3	3
298	говорит о	2	3
299	действительно ли	1	3
300	видели что	5	3
301	мы видим	16	3
302	они не	8	3
303	к человеку	1	3
304	к себе	2	3
305	не будем	7	3
306	тому чтобы	1	3
307	миф и	1	3
308	и этим	3	3
309	у нас	1	3
310	в конечном	2	3
311	и притом	1	3
312	этого не	6	3
313	наших дней	2	3
314	одним из	2	3
315	на себя	2	3
316	развития как	2	3
317	такой же	2	3
318	не остается	1	3
319	и как	3	3
320	и она	4	3
321	есть только	3	3
322	и со	2	3
323	один и	2	3
324	и следовательно	1	3
325	же касается	1	3
326	которой он	1	3
327	сих пор	12	3
328	остается в	1	3
329	такие же	1	3
330	в самых	1	3
331	ни один	8	3
332	между тем	2	3
333	в какой	4	3
334	нам важно	3	3
335	когда он	9	3
336	дать ему	2	3
337	центр тяжести	1	3
338	явление в	1	3
339	себя в	2	3
340	природы и	1	3
341	бы он	1	3
342	них не	2	3
343	и от	2	3
344	и есть	5	3
345	чаще всего	1	3
346	же мы	1	3
347	о своих	1	3
348	оно может	2	3
349	нуждается в	1	3
350	а как	2	3
351	независимо от	1	3
352	ведь и	1	3
353	в эпоху	2	3
354	если это	3	3
355	на это	3	3
356	которого оно	1	3
357	и другие	7	2
358	социальной жизни	4	2
359	и этот	1	2
360	к этой	5	2
361	жизни а	1	2
362	и мотивы	1	2
363	которые он	1	2
364	очень много	10	2
365	его с	1	2
366	должна быть	5	2
367	которых мы	1	2
368	тогда когда	2	2
369	не чем	1	2
370	которые на	2	2
371	и их	4	2
372	по всему	1	2
373	большую роль	3	2
374	на работу	1	2
375	другого человека	1	2
376	связи в	1	2
377	вот как	2	2
378	в некоторых	4	2
379	из которых	3	2
380	не как	3	2
381	не исчерпывается	1	2
382	по-видимому не	1	2
383	нас в	2	2
384	для нас	17	2
385	не меняется	1	2
386	самом же	1	2
387	и об	1	2
388	правда в	1	2
389	в отношении	1	2
390	же что	2	2
391	от этих	2	2
392	так нет	1	2
393	половой зрелости	4	2
394	каков же	1	2
395	нас к	2	2
396	их не	3	2
397	особого рода	1	2
398	по пути	2	2
399	этот страх	2	2
400	в первом	1	2
401	но все	9	2
402	наоборот мы	1	2
403	относится и	2	2
404	жизнь в	1	2
405	равно как	1	2
406	за изложением	1	2
407	из всего	1	2
408	к другим	1	2
409	если его	1	2
410	пол и	1	2
411	отношения к	2	2
412	чем иным	1	2
413	наступления половой	1	2
414	и они	5	2
415	только через	3	2
416	они и	1	2
417	приходит в	1	2
418	меньшей мере	2	2
419	а именно	5	2
420	что такой	1	2
421	и так	3	2
422	же остается	1	2
423	что таким	1	2
424	только для	3	2
425	да и	3	2
426	ли он	3	2
427	легче всего	1	2
428	эта сила	1	2
429	не пытается	1	2
430	возникает вопрос	1	2
431	при помощи	2	2
432	нет в	2	2
433	матери и	1	2
434	их нельзя	2	2
435	в дальнейшем	6	2
436	все они	1	2
437	тому кто	2	2
438	сделать в	1	2
439	но их	2	2
440	всей его	1	2
441	его и	6	2
442	в такой	2	2
443	представления но	1	2
444	должно быть	2	2
445	можно не	1	2
446	вопрос о	8	2
447	совершенно иной	1	2
448	в круг	2	2
449	ст в	1	2
450	и между	3	2
451	в течение	1	2
452	связана с	7	2
453	одной стороны	7	2
454	относится к	2	2
455	лежат в	1	2
456	представляет собой	7	2
457	у самого	1	2
458	утверждают что	1	2
459	время в	2	2
460	и уже	1	2
461	в изучении	1	2
462	его уже	2	2
463	которые можно	2	2
464	от других	1	2
465	у других	1	2
466	к делу	2	2
467	превращается в	4	2
468	еще более	1	2
469	он их	1	2
470	в америке	3	2
471	на первых	2	2
472	пытается объяснить	1	2
473	в глаза	2	2
474	же самое	3	2
475	всего этого	1	2
476	в мифах	4	2
477	с другой	8	2
478	в прошлом	2	2
479	на более	6	2
480	в отличие	3	2
481	когда человек	1	2
482	заметить что	2	2
483	мог бы	3	2
484	и во	1	2
485	только одна	2	2
486	в самое	1	2
487	может оказаться	3	2
488	только при	1	2
489	мы говорили	1	2
490	друг друга	2	2
491	бы в	2	2
492	но так	3	2
493	только о	2	2
494	образы и	1	2
495	подойти к	2	2
496	мы могли	2	2
497	не выходит	2	2
498	ничем не	2	2
499	и всей	1	2
500	зависит от	3	2
501	с одной	8	2
502	такого рода	1	2
503	что значит	1	2
504	в состоянии	2	2
505	ни было	2	2
506	он и	3	2
507	своей теории	1	2
508	что при	3	2
509	такое же	1	2
510	от начала	2	2
511	о нем	5	2
512	в качестве	8	2
513	то мы	6	2
514	но как	2	2
515	на которой	2	2
516	чтобы получить	1	2
517	силу и	2	2
518	чем он	1	2
519	них и	1	2
520	в их	6	2
521	а на	1	2
522	отказаться от	2	2
523	обратимся к	3	2
524	и представления	1	2
525	как по	1	2
526	из важнейших	1	2
527	это один	3	2
528	а также	2	2
529	будто бы	4	2
530	которые мы	1	2
531	дело в	3	2
532	как его	1	2
533	в глубине	2	2
534	слагается из	2	2
535	и всего	1	2
536	в третий	2	2
537	при которой	2	2
538	в конце	1	2
539	между собою	1	2
540	основные черты	1	2
541	ясно что	2	2
542	он в	5	2
543	также в	2	2
544	же как	7	2
545	не есть	2	2
546	мы никогда	1	2
547	этих явлений	1	2
548	место и	1	2
549	но когда	1	2
550	мотива в	1	2
551	другом месте	2	2
552	стремление к	1	2
553	должны прежде	1	2
554	к своему	3	2
555	от этого	2	2
556	матери или	1	2
557	это было	2	2
558	не стали	1	2
559	должен быть	3	2
560	в эту	3	2
561	что как	1	2
562	в одной	3	2
563	связаны с	1	2
564	на них	2	2
565	же деле	1	2
566	могли бы	3	2
567	и снова	1	2
568	не то	4	2
569	а с	4	2
570	страх перед	4	2
571	этом утверждении	1	2
572	отличие от	3	2
573	в поле	2	2
574	страх и	1	2
575	формы социальной	1	2
576	его не	3	2
577	на другой	2	2
578	также и	3	2
579	в работе	3	2
580	вся жизнь	1	2
581	обстоит дело	4	2
582	к этим	1	2
583	дело не	8	2
584	или же	1	2
585	и тем	2	2
586	одним словом	4	2
587	можно сделать	1	2
588	есть и	2	2
589	и та	1	2
590	вспомним что	3	2
591	ни одно	1	2
592	в нашей	2	2
593	входит в	1	2
594	этом смысле	1	2
595	проникнуть в	3	2
596	таких случаях	4	2
597	но вместе	1	2
598	к которой	2	2
599	на всю	1	2
600	или иное	1	2
601	и часто	4	2
602	когда мы	4	2
603	этого нужно	1	2
604	в книге	4	2
605	в возрасте	1	2
606	всех сторон	4	2
607	современной европейской	1	2
608	и ввести	1	2
609	даже если	1	2
610	все остальное	1	2
611	образом в	2	2
612	или другими	1	2
613	но если	4	2
614	из этого	3	2
615	там где	5	2
616	человек не	1	2
617	то в	1	2
618	к работе	1	2
619	в него	2	2
620	только одну	1	2
621	чтобы не	3	2
622	три года	2	2
623	он должен	3	2
624	это желание	1	2
625	быть даже	1	1
626	в особенности	3	1
627	к сожалению	3	1
628	во всем	3	1
629	он приходит	1	1
630	и ценное	1	1
631	с уверенностью	1	1
632	утверждать что	3	1
633	образом и	1	1
634	только из	2	1
635	ребенка и	2	1
636	оно все	1	1
637	по существу	7	1
638	в настоящем	1	1
639	можно говорить	2	1
640	и здесь	15	1
641	та же	1	1
642	разные формы	1	1
643	мы обратимся	2	1
644	это первое	1	1
645	тесно связана	1	1
646	исходя из	1	1
647	а ко	1	1
648	должен заставить	1	1
649	которая в	1	1
650	почти не	4	1
651	случае уже	1	1
652	мы ограничимся	1	1
653	из таких	2	1
654	оно было	1	1
655	и должно	3	1
656	или по	1	1
657	дело с	2	1
658	который должен	1	1
659	и дает	2	1
660	даже в	5	1
661	была бы	2	1
662	другой пример	2	1
663	его за	1	1
664	истории его	1	1
665	верна и	1	1
666	из всех	2	1
667	принимают форму	1	1
668	переносится в	1	1
669	все на	1	1
670	а у	1	1
671	этом случае	3	1
672	в разных	2	1
673	с внутренней	1	1
674	и должен	3	1
675	этим явлениям	1	1
676	никак не	1	1
677	но тем	1	1
678	этой работе	1	1
679	мифах и	1	1
680	в другой	4	1
681	нов и	1	1
682	должны теперь	1	1
683	говорит своей	1	1
684	а затем	4	1
685	она знает	2	1
686	в область	4	1
687	пути в	4	1
688	иногда и	1	1
689	внешнее сходство	1	1
690	здесь с	1	1
691	остановиться на	1	1
692	требует от	1	1
693	а есть	2	1
694	живут в	1	1
695	совершенно ясен	1	1
696	здесь необходимо	2	1
697	и другими	1	1
698	его от	1	1
699	близки к	1	1
700	именно эти	1	1
701	тело в	1	1
702	найдем и	1	1
703	с собой	2	1
704	необходимо для	1	1
705	и эти	4	1
706	за что	1	1
707	должен был	6	1
708	от их	1	1
709	она оказывается	1	1
710	начинается с	3	1
711	первое что	1	1
712	ко всем	1	1
713	поэтому его	1	1
714	вводится в	1	1
715	к какому-нибудь	1	1
716	не более	2	1
717	время как	3	1
718	на которых	1	1
719	мы живем	1	1
720	же приходится	1	1
721	этой цели	1	1
722	животного в	1	1
723	на примере	1	1
724	в наших	1	1
725	их и	1	1
726	таков основной	1	1
727	показать что	2	1
728	какой связи	1	1
729	только можно	2	1
730	он будет	1	1
731	ведь она	1	1
732	тем что	7	1
733	тела и	1	1
734	именно о	1	1
735	сложный и	1	1
736	еще хуже	1	1
737	она является	1	1
738	уже на	2	1
739	и прочные	1	1
740	то время	3	1
741	но никогда	1	1
742	представление о	3	1
743	или животного	1	1
744	например в	7	1
745	меня в	1	1
746	с тем	13	1
747	пройти мимо	3	1
748	уже нет	1	1
749	там же	3	1
750	к нам	1	1
751	все или	1	1
752	с такими	2	1
753	что по	1	1
754	ли не	1	1
755	ей на	1	1
756	каким-то образом	1	1
757	которого является	1	1
758	делает и	1	1
759	ступени развития	1	1
760	что иное	3	1
761	на мелкие	1	1
762	совершенно новой	1	1
763	и т	39	1
764	характерная черта	1	1
765	не что	3	1
766	делает он	2	1
767	образы в	1	1
768	бы не	1	1
769	к какому	1	1
770	становится ясным	2	1
771	них мы	1	1
772	так называемая	3	1
773	момент этого	1	1
774	в иной	9	1
775	говорит за	1	1
776	и голос	1	1
777	своего отца	3	1
778	вследствие этого	2	1
779	они говорят	2	1
780	в душу	1	1
781	он вполне	1	1
782	в это	2	1
783	них в	1	1
784	и классом	1	1
785	различные формы	2	1
786	дальше и	1	1
787	мы сейчас	2	1
788	материала для	1	1
789	все члены	1	1
790	жизни мы	1	1
791	науки в	1	1
792	из области	1	1
793	здесь имеет	2	1
794	который и	1	1
795	работа по	1	1
796	первый взгляд	2	1
797	мотивы как	1	1
798	но оно	4	1
799	этот вывод	1	1
800	который он	1	1
801	нет ничего	2	1
802	которых можно	1	1
803	из могилы	1	1
804	к нашему	1	1
805	этого явления	4	1
806	ответить на	1	1
807	читатель не	1	1
808	человеческого тела	1	1
809	шире и	1	1
810	мы рассмотрим	3	1
811	истории не	1	1
812	предметов есть	1	1
813	из других	1	1
814	она же	1	1
815	здесь возможны	1	1
816	где нет	2	1
817	то это	9	1
818	он находит	1	1
819	соответствует действительности	1	1
820	что этот	5	1
821	чтобы вызвать	1	1
822	ближе она	1	1
823	что-то что	1	1
824	более ранних	5	1
825	после того	2	1
826	сон не	1	1
827	очень важное	1	1
828	свои позиции	1	1
829	не имеют	1	1
830	смерти и	7	1
831	не боится	2	1
832	со всех	4	1
833	ряд отдельных	1	1
834	то и	2	1
835	была его	1	1
836	это за	5	1
837	действительности это	4	1
838	он еще	1	1
839	в противоположность	1	1
840	но даже	1	1
841	приступая к	1	1
842	на друга	1	1
843	истории но	1	1
844	того даже	1	1
845	по сравнению	1	1
846	это все	1	1
847	сон он	1	1
848	в каких	3	1
849	общей форме	1	1
850	быть не	2	1
851	это выдает	1	1
852	ранним ступеням	1	1
853	во многих	2	1
854	здесь нам	1	1
855	миф о	2	1
856	а может	2	1
857	них как	1	1
858	не должны	1	1
859	с нашим	1	1
860	еще на	1	1
861	имеют свои	1	1
862	и тогда	3	1
863	окажется что	1	1
864	перейдем к	1	1
865	с которой	2	1
866	того она	1	1
867	но уже	3	1
868	и больше	1	1
869	именно на	2	1
870	об отношении	1	1
871	целым рядом	1	1
872	и три	1	1
873	в которую	3	1
874	он хочет	1	1
875	одного вопроса	1	1
876	за собой	3	1
877	об изоляции	1	1
878	и когда	4	1
879	приходит к	2	1
880	современной буржуазной	1	1
881	пищи не	1	1
882	целый ряд	1	1
883	времени и	1	1
884	они с	1	1
885	душу и	1	1
886	как оно	3	1
887	действия и	3	1
888	и называют	1	1
889	свой материал	2	1
890	точке зрения	1	1
891	теперь к	2	1
892	она все	2	1
893	всего что	1	1
894	на ней	1	1
895	друг на	1	1
896	дать не	1	1
897	имеем в	4	1
898	известной степени	1	1
899	некоторое время	3	1
900	на одну	1	1
901	взгляд не	1	1
902	и еще	1	1
903	она вполне	1	1
904	эти факты	2	1
905	в точности	3	1
906	без его	1	1
907	позволит нам	1	1
908	к следующему	1	1
909	говорит об	1	1
910	очень трудный	1	1
911	таких случаев	4	1
912	была еще	1	1
913	наше знание	1	1
914	еще ничего	1	1
915	одной из	6	1
916	следующим образом	1	1
917	для изучения	6	1
918	форме не	1	1
919	к которому	5	1
920	надо только	1	1
921	ненужными и	1	1
922	убежден что	1	1
923	лучше всего	2	1
924	он может	2	1
925	это кажется	1	1
926	они сами	2	1
927	чтобы все	1	1
928	к целому	1	1
929	видим в	1	1
930	момент в	1	1
931	который в	2	1
932	этого слова	1	1
933	до известной	1	1
934	и внутренняя	1	1
935	и культурной	1	1
936	именно с	1	1
937	пользуется этой	1	1
938	однако в	2	1
939	перед нами	5	1
940	культурной жизни	1	1
941	это впечатление	1	1
942	друг с	4	1
943	одну сторону	2	1
944	же относится	2	1
945	на котором	5	1
946	у них	2	1
947	в пользу	2	1
948	мы берем	1	1
949	не мог	4	1
950	все с	1	1
951	так у	2	1
952	него не	1	1
953	на своем	2	1
954	о связи	2	1
955	мы еще	4	1
956	ними в	1	1
957	этом же	1	1
958	через некоторое	1	1
959	сторону от	1	1
960	мужчин и	1	1
961	что конечно	1	1
962	других явлений	1	1
963	общие для	1	1
964	с того	3	1
965	ли эта	1	1
966	но есть	3	1
967	вся эта	1	1
968	гораздо более	1	1
969	уже с	2	1
970	на время	1	1
971	еще достаточно	1	1
972	представления которые	1	1
973	все в	2	1
974	чтобы убить	1	1
975	об их	1	1
976	связан с	4	1
977	ситуация при	1	1
978	нам известно	1	1
979	оно в	2	1
980	что они	13	1
981	которую они	1	1
982	взятый из	1	1
983	изменение в	1	1
984	не зная	1	1
985	ее и	1	1
986	но на	1	1
987	еще одну	3	1
988	надо взять	1	1
989	и он	4	1
990	оно совершенно	1	1
991	он умер	3	1
992	ему в	3	1
993	то оно	1	1
994	весь остальной	1	1
995	но этим	2	1
996	все элементы	1	1
997	легко выпадает	1	1
998	упрек в	1	1
999	от его	2	1
1000	ужас и	1	1
1001	пр с	1	1
1002	права и	1	1
1003	обусловлены эпохой	1	1
1004	на вопрос	4	1
1005	но из	1	1
1006	переносится на	1	1
1007	сами должны	1	1
1008	указать на	1	1
1009	нас не	3	1
1010	пр только	1	1
1011	при всей	1	1
1012	несколько иной	1	1
1013	поэтому в	2	1
1014	он делает	2	1
1015	только у	2	1
1016	они умирают	1	1
1017	она в	1	1
1018	но еще	1	1
1019	внимание на	1	1
1020	вывод что	2	1
1021	совсем так	1	1
1022	для всякого	1	1
1023	объекта или	1	1
1024	как продукт	1	1
1025	его себе	1	1
1026	или с	1	1
1027	этой мысли	2	1
1028	имеется и	1	1
1029	и чрезвычайно	1	1
1030	бы на	1	1
1031	хотя и	1	1
1032	эти изменения	2	1
1033	а это	1	1
1034	этого изгнания	1	1
1035	и раньше	1	1
1036	не хочет	1	1
1037	не соответствует	3	1
1038	сторона в	1	1
1039	лучше чем	1	1
1040	оно-то и	1	1
1041	заставить ее	1	1
1042	и точно	1	1
1043	многое в	1	1
1044	для объяснения	2	1
1045	дают ему	2	1
1046	из своих	1	1
1047	как разновидность	1	1
1048	два раза	1	1
1049	но что	2	1
1050	из форм	1	1
1051	не обладает	3	1
1052	они будут	1	1
1053	и один	1	1
1054	смысле этого	2	1
1055	не знаем	3	1
1056	вытекает из	1	1
1057	в формах	1	1
1058	основана на	1	1
1059	и смысл	1	1
1060	этим мы	1	1
1061	в виде	2	1
1062	ноги и	1	1
1063	однако не	2	1
1064	чем в	2	1
1065	своих детей	1	1
1066	часто он	1	1
1067	же не	3	1
1068	века и	2	1
1069	этого рода	1	1
1070	так было	1	1
1071	или в	6	1
1072	далее он	1	1
1073	же значение	1	1
1074	к некоторому	1	1
1075	у всех	1	1
1076	что к	1	1
1077	к чему	4	1
1078	сказание о	1	1
1079	перед необходимостью	1	1
1080	будет дано	1	1
1081	в изложении	2	1
1082	мы сможем	1	1
1083	но эта	1	1
1084	на нее	3	1
1085	это мы	1	1
1086	головах людей	1	1
1087	которые как	1	1
1088	себе задачей	1	1
1089	и эта	1	1
1090	с теми	1	1
1091	там и	3	1
1092	не помогает	1	1
1093	самое последнее	1	1
1094	там мы	1	1
1095	исходят из	1	1
1096	чтобы узнать	2	1
1097	о смерти	7	1
1098	бы сделать	1	1
1099	дано в	1	1
1100	простой и	1	1
1101	ссылки на	4	1
1102	как говорит	1	1
1103	с той	2	1
1104	не умирает	1	1
1105	совершенно точно	1	1
1106	следует понимать	1	1
1107	но я	1	1
1108	по смыслу	2	1
1109	лежит на	1	1
1110	я мог	1	1
1111	одно только	1	1
1112	эти две	2	1
1113	говорят о	3	1
1114	все виды	1	1
1115	в сборнике	1	1
1116	тесно связанным	1	1
1117	не дают	1	1
1118	имеется в	3	1
1119	и которые	1	1
1120	при таком	2	1
1121	мира и	1	1
1122	этим самым	1	1
1123	а иногда	2	1
1124	последнее время	1	1
1125	останавливаться не	1	1
1126	можно только	1	1
1127	зрения не	1	1
1128	не на	2	1
1129	что кто-нибудь	1	1
1130	здесь не	5	1
1131	же к	1	1
1132	и глубже	1	1
1133	в свете	4	1
1134	в двух	1	1
1135	теряет свой	1	1
1136	она к	1	1
1137	в психологическом	1	1
1138	связанным с	1	1
1139	пока не	5	1
1140	и это	2	1
1141	в сторону	1	1
1142	с другом	3	1
1143	в головах	1	1
1144	до того	1	1
1145	которые с	1	1
1146	рождения но	1	1
1147	же объясняются	1	1
1148	данной работы	1	1
1149	полагает что	1	1
1150	на себе	1	1
1151	при его	1	1
1152	такой работе	1	1
1153	в пропасть	1	1
1154	такой форме	1	1
1155	это так	6	1
1156	изучение их	1	1
1157	вводит в	2	1
1158	мы проследим	1	1
1159	что страх	1	1
1160	вопросе о	1	1
1161	всех народов	1	1
1162	не все	5	1
1163	в буржуазной	1	1
1164	смертью они	1	1
1165	совершенно ясно	3	1
1166	время сна	1	1
1167	чтобы понять	3	1
1168	факты не	1	1
1169	для анализа	1	1
1170	и власть	2	1
1171	укажем что	1	1
1172	же на	1	1
1173	иметь в	2	1
1174	приобщиться к	1	1
1175	что хотя	1	1
1176	в русской	7	1
1177	но его	3	1
1178	вопрос не	1	1
1179	не говоря	1	1
1180	проявляет себя	1	1
1181	еще до	2	1
1182	говорит он	1	1
1183	выдает себя	2	1
1184	от первого	1	1
1185	предположить что	2	1
1186	того или	1	1
1187	но можно	2	1
1188	гораздо шире	1	1
1189	нами как	2	1
1190	может иметь	2	1
1191	живем в	1	1
1192	материалом для	1	1
1193	ступени к	1	1
1194	слов или	1	1
1195	это конечно	3	1
1196	за то	3	1
1197	и других	1	1
1198	они стали	1	1
1199	тут и	2	1
1200	отнестись к	1	1
1201	которую мы	1	1
1202	надо было	1	1
1203	связи с	10	1
1204	от почти	1	1
1205	показывает что	7	1
1206	молодой человек	1	1
1207	в наше	1	1
1208	эту черту	1	1
1209	так называемой	1	1
1210	в угол	1	1
1211	так мы	1	1
1212	здесь она	1	1
1213	и необходимость	1	1
1214	как уже	2	1
1215	т д	35	1
1216	можно назвать	3	1
1217	ту же	1	1
1218	или не	1	1
1219	тому как	3	1
1220	не по	2	1
1221	он объясняет	1	1
1222	социальной и	2	1
1223	это для	2	1
1224	себя говорит	2	1
1225	взглянуть на	1	1
1226	отдельных мотивов	2	1
1227	он стал	2	1
1228	кажется что	1	1
1229	с я	1	1
1230	не будет	1	1
1231	с ужасом	1	1
1232	месте см	1	1
1233	к тем	1	1
1234	мы начнем	1	1
1235	и образуют	1	1
1236	но она	2	1
1237	составные части	2	1
1238	иной связи	1	1
1239	их с	1	1
1240	них но	1	1
1241	не с	3	1
1242	в обсуждение	1	1
1243	что эта	3	1
1244	часто может	2	1
1245	можно с	1	1
1246	как он	5	1
1247	отказ от	2	1
1248	в тех	4	1
1249	из крупнейших	1	1
1250	можно было	8	1
1251	возникнуть как	1	1
1252	в форме	3	1
1253	дух на	1	1
1254	оказывается что	1	1
1255	видели также	1	1
1256	в начале	3	1
1257	стороны его	2	1
1258	еще в	2	1
1259	быть объяснены	1	1
1260	и хотя	1	1
1261	даже не	2	1
1262	стороны и	1	1
1263	в современной	3	1
1264	можно найти	2	1
1265	в нее	2	1
1266	несколько ниже	1	1
1267	в семье	1	1
1268	говорили что	3	1
1269	как то	1	1
1270	они-то и	1	1
1271	и всех	1	1
1272	умирает и	1	1
1273	мысль о	2	1
1274	непосредственно во	1	1
1275	требует чтобы	2	1
1276	могла бы	3	1
1277	рассматривать как	2	1
1278	начала до	1	1
1279	значение и	2	1
1280	нем и	1	1
1281	или еще	1	1
1282	в темноту	1	1
1283	о ней	1	1
1284	но всегда	1	1
1285	что дает	1	1
1286	ни одной	2	1
1287	тем как	1	1
1288	другая форма	1	1
1289	что можно	1	1
1290	вот когда	1	1
1291	мы всегда	1	1
1292	объяснить эту	1	1
1293	все дело	1	1
1294	вернемся теперь	1	1
1295	считаем необходимым	1	1
1296	что если	2	1
1297	него и	1	1
1298	культуры но	1	1
1299	этим дело	1	1
1300	со своими	1	1
1301	конца и	1	1
