N	2gram	Voloshinov	Myslijsy
404	ни было	2	6
405	в ее	5	6
406	у него	4	6
407	прежде чем	1	6
408	что его	1	6
409	в мире	2	6
410	представляется нам	3	6
411	мы уже	10	6
412	же самое	2	6
413	главным образом	4	6
414	друг другу	1	6
415	но есть	1	6
416	оно есть	1	6
417	в человеческой	1	6
418	показывает что	1	6
419	и сами	1	6
420	и самое	2	6
421	в последнем	4	6
422	должна быть	2	6
423	никак не	1	6
424	от их	1	6
425	отдельных лиц	1	6
426	с таким	2	6
427	заключается в	5	6
428	как при	1	6
429	к нам	1	6
430	может стать	4	6
431	да и	2	6
432	ничего общего	4	6
433	явлений и	2	6
434	язык и	1	6
435	сознание и	5	6
436	и уже	2	6
437	в этой	7	6
438	и до	5	6
439	в обществе	3	6
440	таким путем	5	6
441	мог бы	2	6
442	но если	2	6
443	представления и	3	6
444	но на	1	6
445	что с	2	6
446	у нас	3	6
447	представлений и	2	6
448	в их	2	6
449	в виде	1	6
450	на нее	1	6
451	при таком	1	6
452	что между	2	6
453	в каждой	1	6
454	об этом	7	6
455	предположить что	1	6
456	его не	2	6
457	как он	1	6
458	в один	1	6
459	жизни и	7	6
460	человек не	2	6
461	только из	1	5
462	даже в	1	5
463	всех остальных	1	5
464	и значение	2	5
465	по мнению	8	5
466	времени и	1	5
467	само собою	1	5
468	уже и	1	5
469	предмета и	2	5
470	природы в	1	5
471	входит в	2	5
472	но даже	1	5
473	но эти	2	5
474	образом что	1	5
475	конечно не	10	5
476	его содержание	1	5
477	на ней	1	5
478	когда человек	2	5
479	этих последних	1	5
480	в нашем	3	5
481	чувства в	1	5
482	и чувства	1	5
483	из того	2	5
484	только при	2	5
485	а с	2	5
486	чем в	1	5
487	ли мы	2	5
488	во внимание	1	5
489	одним из	3	5
490	свет и	1	5
491	одна из	4	5
492	о которых	2	5
493	полагает что	1	5
494	и у	7	5
495	рядом с	2	5
496	оно и	8	5
497	время когда	1	5
498	можно было	1	5
499	но только	1	5
500	этот вопрос	4	5
501	если это	3	5
502	природы и	3	5
503	однако в	1	5
504	до сознания	6	5
505	что может	5	5
506	мысль в	1	5
507	за другим	1	5
508	можно только	1	5
509	в процессе	5	5
510	время как	1	5
511	все то	3	5
512	можно назвать	1	5
513	из которого	4	5
514	известной степени	1	5
515	перед нами	1	5
516	в организме	1	5
517	вытекает из	1	5
518	оба эти	1	5
519	в течение	2	5
520	мы его	1	5
521	для нее	2	5
522	отношении к	1	5
523	слов и	1	5
524	переход от	1	5
525	на этот	3	5
526	общего с	1	5
527	и здесь	1	5
528	ответ на	3	5
529	они не	3	5
530	при таких	2	5
531	мы имеем	6	5
532	а это	1	5
533	на которой	2	5
534	нет ничего	1	5
535	бы для	1	5
536	в какой	3	5
537	но уже	1	5
538	и таким	3	5
539	в области	4	5
540	не говоря	1	5
541	на душу	1	5
542	человека в	4	5
543	убеждение что	1	5
544	а к	1	5
545	такие же	3	5
546	но при	1	5
547	души на	1	5
548	этого не	3	5
549	в начале	1	5
550	как не	3	5
551	как же	1	5
552	при других	1	5
553	не по	1	5
554	отношение к	7	5
555	не к	2	5
556	себе а	1	5
557	человек может	2	4
558	различия в	1	4
559	насколько оно	1	4
560	или по	1	4
561	еще более	2	4
562	в применении	2	4
563	в некоторых	2	4
564	равно как	2	4
565	вывести из	2	4
566	от всего	1	4
567	мы только	2	4
568	не имели	2	4
569	что сознание	1	4
570	нам не	1	4
571	можно считать	1	4
572	точке зрения	1	4
573	но во	3	4
574	в другом	4	4
575	имея в	1	4
576	не что	1	4
577	так называемых	1	4
578	некоторое время	1	4
579	именно того	1	4
580	что иное	1	4
581	не мог	1	4
582	но так	2	4
583	бы то	3	4
584	видели что	3	4
585	все его	3	4
586	проявляется в	1	4
587	души а	1	4
588	внешнего мира	2	4
589	говорит он	1	4
590	не знает	5	4
591	не говорит	1	4
592	влияния на	1	4
593	я и	7	4
594	одно только	1	4
595	и воля	1	4
596	души в	1	4
597	следовательно и	2	4
598	от этого	2	4
599	с его	9	4
600	связанная с	1	4
601	и быть	1	4
602	на этом	8	4
603	в наше	1	4
604	не дает	4	4
605	на другой	2	4
606	ту же	1	4
607	то ни	4	4
608	кажется что	1	4
609	бы они	1	4
610	иметь в	1	4
611	он в	2	4
612	не зная	1	4
613	ничего не	5	4
614	из этого	2	4
615	из глубины	1	4
616	и чем	1	4
617	чтобы не	2	4
618	собственном смысле	3	4
619	от сознания	1	4
620	та же	1	4
621	мысль не	1	4
622	не ограничивается	1	4
623	имеет место	1	4
624	ни в	12	4
625	это есть	2	4
626	не на	1	4
627	мы чувствуем	1	4
628	в наших	1	4
629	и между	2	4
630	тела и	1	4
631	отношения к	2	4
632	и они	2	4
633	и так	2	4
634	что бы	2	4
635	что конечно	1	4
636	все они	2	4
637	только одно	1	4
638	между людьми	1	4
639	то она	2	4
640	он может	1	4
641	что во	1	4
642	только о	2	4
643	образы и	2	4
644	к содержанию	1	4
645	он должен	2	4
646	мы могли	2	4
647	ему в	1	4
648	данном случае	4	4
649	по этому	1	4
650	сознания и	6	4
651	не без	3	4
652	этой мысли	1	4
653	и хотя	1	4
654	этом отношении	4	4
655	в науке	2	4
656	со своим	1	4
657	отказаться от	2	4
658	что к	1	4
659	но эта	1	4
660	дело в	2	4
661	было для	1	4
662	стремление к	2	4
663	к своему	2	4
664	по своему	4	4
665	в такой	2	4
666	остановимся на	1	4
667	мы находим	4	4
668	и оно	4	4
669	пока не	1	4
670	этой теории	4	4
671	бы совершенно	1	4
672	перейти к	1	4
673	это так	1	4
674	на них	2	4
675	а его	2	4
676	к тем	1	4
677	но она	1	4
678	есть и	2	4
679	когда оно	1	4
680	стороны и	1	4
681	только то	5	4
682	что можно	1	4
683	явления и	1	4
684	чувства а	1	4
685	про себя	1	4
686	во многом	2	4
687	одного из	1	4
688	в голову	4	4
689	бытия и	1	4
690	такой же	3	4
691	мы различаем	1	4
692	иное как	1	4
693	при воспоминании	1	3
694	с которыми	4	3
695	для ребенка	2	3
696	мы и	4	3
697	рождается вместе	1	3
698	чем сильнее	1	3
699	к этой	2	3
700	до него	1	3
701	часть его	3	3
702	дело с	1	3
703	во внутренней	3	3
704	по-видимому не	2	3
705	в результате	3	3
706	ясно что	2	3
707	в различных	2	3
708	именно эти	1	3
709	одной из	1	3
710	и которые	1	3
711	их не	2	3
712	ни малейшего	1	3
713	на мир	1	3
714	на такой	1	3
715	из всего	2	3
716	которое не	3	3
717	на первый	5	3
718	на одном	1	3
719	первый взгляд	1	3
720	ответить на	1	3
721	что этот	1	3
722	применении к	2	3
723	и мысли	2	3
724	что всякое	1	3
725	мы увидим	4	3
726	служит для	1	3
727	доказать что	2	3
728	и каждое	1	3
729	этом мы	4	3
730	и когда	1	3
731	так а	1	3
732	они с	1	3
733	жизни то	2	3
734	если будем	1	3
735	к деятельности	1	3
736	содержание его	4	3
737	можем сказать	5	3
738	он сам	5	3
739	к этим	2	3
740	к ее	1	3
741	ними в	1	3
742	которые в	1	3
743	несколько слов	1	3
744	и весь	1	3
745	или наоборот	1	3
746	которым мы	1	3
747	от его	1	3
748	мы знаем	11	3
749	но можно	1	3
750	мы или	1	3
751	может иметь	1	3
752	и сама	2	3
753	на образование	2	3
754	ее от	2	3
755	эти образы	1	3
756	все наше	2	3
757	для развития	2	3
758	но для	3	3
759	развития как	3	3
760	может в	1	3
761	сходство с	1	3
762	с которой	1	3
763	каждое из	1	3
764	есть именно	1	3
765	большинстве случаев	6	3
766	о которой	3	3
767	даже тогда	1	3
768	его жизни	7	3
769	в двух	1	3
770	в себя	5	3
771	же касается	3	3
772	себе и	3	3
773	чтобы понять	1	3
774	при чтении	1	3
775	что нет	1	3
776	и необходимость	1	3
777	совсем не	6	3
778	к новым	1	3
779	здесь мы	1	3
780	именно что	1	3
781	как это	5	3
782	что эта	1	3
783	им так	1	3
784	в форме	1	3
785	даже не	1	3
786	на свое	1	3
787	например не	1	3
788	но всегда	1	3
789	я в	1	3
790	или вовсе	2	3
791	в связь	2	3
792	и др	9	3
793	но нет	2	3
794	всех сторон	2	3
795	мы будем	1	3
796	теми же	2	3
797	в общем	5	3
798	же мы	3	3
799	сказать о	3	3
800	есть одна	1	3
801	разве только	1	3
802	и ее	7	3
803	наше время	1	3
804	на слово	1	3
805	на чем	1	3
806	не нашел	1	3
807	в тени	2	3
808	которых мы	2	3
809	возможны только	1	3
810	же предмета	1	3
811	и предмет	1	3
812	утверждает что	3	3
813	для них	3	3
814	в отношении	2	3
815	слова мы	1	3
816	такого же	1	3
817	к самому	1	3
818	должен был	1	3
819	ни о	6	3
820	их и	1	3
821	кроме этого	1	3
822	одною из	1	3
823	в мыслях	1	3
824	с забытым	1	3
825	из тех	4	3
826	это чувство	1	3
827	необходимости в	1	3
828	связанные с	4	3
829	его я	1	3
830	в первый	4	3
831	со всех	1	3
832	предмет в	1	3
833	таком виде	2	3
834	и поэтому	2	3
835	это только	4	3
836	вызывает в	1	3
837	а может	1	3
838	окажется что	1	3
839	время в	2	3
840	именно на	1	3
841	человека только	1	3
842	весь процесс	1	3
843	на первых	2	3
844	человек должен	1	3
845	и связанное	1	3
846	без всякого	1	3
847	не совсем	3	3
848	котором мы	1	3
849	до известной	1	3
850	здесь не	1	3
851	в свой	3	3
852	человеческой деятельности	1	3
853	сама она	1	3
854	действуют на	1	3
855	уже при	1	3
856	в формах	1	3
857	в свое	1	3
858	и наконец	12	3
859	ничем не	2	3
860	различие между	1	3
861	ее в	5	3
862	нашей души	1	3
863	что значит	2	3
864	для всякого	1	3
865	из своих	1	3
866	его сознание	1	3
867	однако не	1	3
868	или другими	2	3
869	при исследовании	1	3
870	случае не	3	3
871	этой цели	1	3
872	как ее	2	3
873	нисколько не	4	3
874	идеи и	2	3
875	должен быть	2	3
876	единство и	3	3
877	сказать несколько	1	3
878	в одной	2	3
879	с первого	2	3
880	еще до	1	3
881	как ни	1	3
882	этот взгляд	1	3
883	отличие от	2	3
884	которую мы	1	3
885	в самых	3	3
886	который мы	1	3
887	в теории	1	3
888	них самих	1	3
889	пор не	1	3
890	в нашей	2	3
891	в развитии	4	3
892	человека с	3	3
893	или как	3	3
894	в большинстве	5	3
895	как вообще	1	3
896	и совершенно	1	3
897	из сознания	1	3
898	как для	2	3
899	все содержание	1	3
900	речь и	2	3
901	связи между	1	3
902	жизни ребенка	2	3
903	сходства между	1	3
904	происходит в	1	3
905	и прежде	7	3
906	как будто	1	3
907	чувство не	1	3
908	для этого	6	3
909	которой мы	6	3
910	для образования	3	3
911	в ком	1	2
912	человеческой души	1	2
913	можно говорить	1	2
914	основное понятие	3	2
915	или только	2	2
916	познания и	1	2
917	значение для	2	2
918	ровно ничего	2	2
919	до самого	1	2
920	его за	1	2
921	под ним	1	2
922	может служить	1	2
923	по выражению	1	2
924	теряет своей	1	2
925	потому не	1	2
926	а есть	1	2
927	его от	1	2
928	сознание с	1	2
929	думаем что	1	2
930	его душе	1	2
931	этим путем	1	2
932	слове в	1	2
933	к делу	2	2
934	и сам	3	2
935	вопрос этот	1	2
936	есть та	2	2
937	и им	1	2
938	бы открыть	1	2
939	уже на	1	2
940	под давлением	1	2
941	если он	6	2
942	когда это	1	2
943	с не	1	2
944	которое тоже	1	2
945	приходит в	2	2
946	основано на	1	2
947	роль в	7	2
948	человека есть	1	2
949	отличается от	2	2
950	можем выразить	1	2
951	в это	1	2
952	для их	1	2
953	разные стороны	1	2
954	жизни к	3	2
955	даже с	1	2
956	где оно	3	2
957	следующее в	1	2
958	и нет	1	2
959	нам представляется	1	2
960	понятно что	1	2
961	во все	1	2
962	не хотим	1	2
963	которая в	1	2
964	можем не	1	2
965	раз и	3	2
966	хотя с	1	2
967	в противоположность	1	2
968	и другой	1	2
969	оно как	1	2
970	каждое по-своему	1	2
971	как совокупность	2	2
972	одной только	1	2
973	сознания в	3	2
974	знаем только	1	2
975	бы их	1	2
976	стороны формы	1	2
977	всего человеческого	1	2
978	значение чем	1	2
979	людей и	1	2
980	любви к	1	2
981	что те	1	2
982	чувства как	1	2
983	в глаза	2	2
984	но этот	1	2
985	друг на	1	2
986	в прошлом	2	2
987	и формы	1	2
988	и еще	1	2
989	тела в	1	2
990	уже более	1	2
991	по которой	1	2
992	затем в	1	2
993	взрослый человек	1	2
994	следующим образом	1	2
995	с этими	3	2
996	на те	1	2
997	на две	3	2
998	теории и	2	2
999	который в	1	2
1000	они служат	1	2
1001	к больному	2	2
1002	и внешней	4	2
1003	а следовательно	3	2
1004	воспоминания о	2	2
1005	имели бы	1	2
1006	так у	1	2
1007	но конечно	1	2
1008	себя в	3	2
1009	теперь уже	2	2
1010	какой именно	1	2
1011	развития на	1	2
1012	едва ли	4	2
1013	ли эта	1	2
1014	не найдем	3	2
1015	своего развития	1	2
1016	может обойтись	1	2
1017	себе самом	3	2
1018	выделить и	1	2
1019	ближе к	1	2
1020	изменение в	1	2
1021	к различным	1	2
1022	ее и	1	2
1023	того и	1	2
1024	к человеку	3	2
1025	указать на	1	2
1026	и заставляет	1	2
1027	но еще	1	2
1028	жизни человека	15	2
1029	форма и	1	2
1030	личной жизни	2	2
1031	не теряет	1	2
1032	от общего	1	2
1033	как нет	1	2
1034	между различными	1	2
1035	мы старались	1	2
1036	его внутренняя	1	2
1037	и за	4	2
1038	для своего	2	2
1039	мы легко	1	2
1040	можем ли	1	2
1041	как с	4	2
1042	в следующем	2	2
1043	существует только	1	2
1044	мы на	1	2
1045	близки к	1	2
1046	к чему	1	2
1047	зрения но	1	2
1048	на которое	1	2
1049	такой точки	1	2
1050	получает возможность	1	2
1051	не нуждается	2	2
1052	необходим для	2	2
1053	как его	2	2
1054	рождаются в	1	2
1055	на другую	2	2
1056	я не	4	2
1057	же как	2	2
1058	всем своем	2	2
1059	но когда	2	2
1060	случаев но	1	2
1061	понимание и	1	2
1062	производит на	1	2
1063	точек зрения	1	2
1064	именно с	1	2
1065	вообще при	1	2
1066	душевные потрясения	1	2
1067	не имеющие	4	2
1068	не имея	1	2
1069	только путем	1	2
1070	что поэтому	1	2
1071	близко к	1	2
1072	тело а	1	2
1073	из мира	1	2
1074	же это	1	2
1075	то или	2	2
1076	содержание этого	1	2
1077	самих и	1	2
1078	они могут	1	2
1079	требует чтобы	1	2
1080	говорящего а	1	2
1081	истории и	1	2
1082	одному человеку	1	2
1083	целом и	3	2
1084	обратимся к	2	2
1085	сомнения в	1	2
1086	более позднее	1	2
1087	своей души	1	2
1088	не замечать	1	2
1089	в первой	1	2
1090	все остальное	2	2
1091	нам все	1	2
1092	чувства к	2	2
1093	не сразу	1	2
1094	человека или	1	2
1095	себе как	1	2
1096	с ее	4	2
1097	всех этих	6	2
1098	еще одно	1	2
1099	превращаются в	1	2
1100	то нам	1	2
1101	например это	1	2
1102	говорим в	1	2
1103	его уже	2	2
1104	мы при	1	2
1105	им как	1	2
1106	на ее	1	2
1107	и должно	1	2
1108	говорит нам	1	2
1109	переходим к	3	2
1110	не всякий	1	2
1111	с внутренней	1	2
1112	из которых	2	2
1113	не исчерпывается	2	2
1114	его во	1	2
1115	начинается с	1	2
1116	психологическая теория	1	2
1117	нам до	1	2
1118	отличаются от	1	2
1119	есть лишь	1	2
1120	показать что	1	2
1121	становится уже	2	2
1122	значения как	1	2
1123	имеет дело	3	2
1124	и чувств	3	2
1125	ряд мыслей	1	2
1126	нет ни	1	2
1127	человека на	2	2
1128	не приводит	1	2
1129	как наука	1	2
1130	две группы	3	2
1131	зависимости от	4	2
1132	дальше и	1	2
1133	во сне	3	2
1134	похожи на	1	2
1135	все члены	1	2
1136	свое время	1	2
1137	художественный образ	2	2
1138	это и	4	2
1139	как часть	1	2
1140	его и	2	2
1141	к нашему	1	2
1142	и действий	1	2
1143	нас не	1	2
1144	уже из	1	2
1145	где нет	1	2
1146	далее и	1	2
1147	такую же	1	2
1148	относящихся к	1	2
1149	совсем другой	1	2
1150	на друга	1	2
1151	истории но	1	2
1152	и форма	1	2
1153	и содержание	3	2
1154	в современном	1	2
1155	своего происхождения	1	2
1156	делает возможным	1	2
1157	прикосновения к	1	2
1158	с чувством	2	2
1159	ни одно	2	2
1160	этим явлениям	1	2
1161	если вместо	1	2
1162	общие черты	1	2
1163	не будем	3	2
1164	и об	2	2
1165	не дело	1	2
1166	целый ряд	1	2
1167	субъективное и	1	2
1168	что когда	1	2
1169	знаем что	8	2
1170	только это	1	2
1171	нуждаются в	1	2
1172	не представляет	1	2
1173	исходя из	1	2
1174	имеем в	1	2
1175	на более	2	2
1176	и там	1	2
1177	нет и	4	2
1178	о причинах	1	2
1179	в сфере	1	2
1180	а скорее	1	2
1181	их с	1	2
1182	бы на	1	2
1183	бы никакого	1	2
1184	только с	4	2
1185	его место	1	2
1186	душевная жизнь	2	2
1187	своего содержания	1	2
1188	в систему	4	2
1189	мы еще	1	2
1190	похоже на	3	2
1191	органов и	1	2
1192	человека но	1	2
1193	единство в	1	2
1194	уже с	1	2
1195	жизни но	2	2
1196	нам известно	1	2
1197	душевную жизнь	1	2
1198	на языке	2	2
1199	ее влияние	1	2
1200	и прямо	1	2
1201	равно и	1	2
1202	и было	2	2
1203	этот процесс	4	2
1204	с сознанием	7	2
1205	при всей	1	2
1206	из основных	3	2
1207	упускать из	1	2
1208	тому чтобы	3	2
1209	или с	1	2
1210	переход к	1	2
1211	к его	3	2
1212	которое должно	1	2
1213	о нем	2	2
1214	же не	1	2
1215	с их	5	2
1216	в движение	1	2
1217	человек есть	1	2
1218	бы предположить	1	2
1219	голову по	1	2
1220	того насколько	1	2
1221	а на	2	2
1222	в г	3	2
1223	формы и	3	2
1224	образования и	1	2
1225	без всяких	1	2
1226	больше в	1	2
1227	для других	1	2
1228	которые как	1	2
1229	и эта	1	2
1230	с теми	1	2
1231	чем состоит	1	2
1232	впасть в	1	2
1233	и совсем	1	2
1234	душевные движения	1	2
1235	тех же	5	2
1236	на чувство	1	2
1237	вследствие чего	1	2
1238	с себя	1	2
1239	и другого	1	2
1240	оно может	3	2
1241	этих двух	3	2
1242	человека к	4	2
1243	сказать и	3	2
1244	не дают	1	2
1245	в самое	2	2
1246	если признать	1	2
1247	и эти	1	2
1248	период развития	4	2
1249	на свои	1	2
1250	них в	1	2
1251	которое испытывает	1	2
1252	воли а	1	2
1253	а из	1	2
1254	других обстоятельствах	1	2
1255	дело не	2	2
1256	самосознания и	1	2
1257	связано с	3	2
1258	быть и	7	2
1259	от всех	3	2
1260	во второй	5	2
1261	когда он	3	2
1262	основы и	1	2
1263	бы например	1	2
1264	же значение	1	2
1265	от земли	1	2
1266	не видим	1	2
1267	этого значения	1	2
1268	стороны его	1	2
1269	на которые	4	2
1270	таких случаях	2	2
1271	старались показать	1	2
1272	один член	1	2
1273	ведь мы	3	2
1274	каждого из	1	2
1275	так бывает	1	2
1276	единство с	1	2
1277	и самого	1	2
1278	бы он	3	2
1279	есть прежде	1	2
1280	это дает	1	2
1281	и начинается	2	2
1282	значению слова	1	2
1283	другой и	1	2
1284	и необходимо	1	2
1285	должны признать	1	2
1286	нуждается в	3	2
1287	может и	1	2
1288	только одну	2	2
1289	животных и	1	2
1290	и предметом	1	2
1291	вне сознания	1	2
1292	науки о	1	1
1293	какую роль	1	1
1294	мир не	1	1
1295	ее сознание	1	1
1296	в особенности	1	1
1297	и другие	2	1
1298	ее присутствие	1	1
1299	ребенка и	1	1
1300	мы найдем	1	1
1301	тянется к	1	1
1302	образов в	1	1
1303	совершается процесс	2	1
1304	он предполагает	1	1
1305	зрения на	6	1
1306	и психическое	1	1
1307	каждое явление	1	1
1308	этого направления	1	1
1309	со всем	1	1
1310	всякому другому	1	1
1311	индивидуальной психологии	1	1
1312	будет никаких	1	1
1313	душевного развития	1	1
1314	находясь в	1	1
1315	же объясняется	3	1
