N	2gram	Bakhtin_Pr	Psycholo
115	в конце	5	21
116	что эта	1	21
117	но только	2	21
118	как мы	12	21
119	и вот	1	21
120	другой стороны	3	20
121	в то	8	20
122	тот же	2	20
123	мы имеем	4	20
124	она не	4	20
125	дело с	1	20
126	несмотря на	3	20
127	на этом	4	20
128	там где	3	20
129	это не	10	20
130	все эти	9	20
131	в одном	4	19
132	что при	1	19
133	мы уже	9	19
134	мы должны	4	19
135	в ее	3	19
136	у него	5	19
137	он говорит	1	19
138	с этой	1	18
139	в которой	2	18
140	можно было	2	18
141	но в	12	18
142	зависимости от	3	18
143	что с	1	18
144	на самом	2	18
145	но не	9	18
146	и есть	1	18
147	перед нами	17	18
148	видим что	1	18
149	есть не	1	18
150	в виду	3	17
151	во всяком	2	17
152	мы все	2	17
153	время как	1	17
154	что для	1	17
155	из этих	3	17
156	но это	7	17
157	одна из	9	17
158	у нас	2	17
159	и о	3	17
160	и к	13	16
161	из которых	2	16
162	к этому	5	16
163	та же	1	16
164	говорит о	2	16
165	то это	4	16
166	самого начала	5	16
167	с самого	4	16
168	в таком	3	16
169	же как	1	16
170	и тем	4	16
171	не имеет	1	16
172	формы и	3	16
173	так и	9	16
174	в результате	2	15
175	в них	4	15
176	этого рассказа	2	15
177	только на	3	15
178	что именно	2	15
179	во всех	15	15
180	о которых	2	15
181	могли бы	2	15
182	не могут	4	15
183	и так	4	15
184	о котором	1	15
185	и потому	6	15
186	в зависимости	3	15
187	не просто	1	15
188	далеко не	4	15
189	еще не	10	15
190	для него	1	15
191	в частности	1	15
192	не можем	1	15
193	хотя бы	6	14
194	одной и	1	14
195	но он	3	14
196	и той	4	14
197	главным образом	3	14
198	это и	1	14
199	того как	4	14
200	прежде всего	20	14
201	такой же	1	14
202	что на	2	14
203	те же	1	14
204	в жизни	14	14
205	не то	3	14
206	этих двух	5	14
207	бы в	2	14
208	столь же	1	14
209	показывает что	1	14
210	должна быть	1	14
211	всяком случае	1	14
212	этом отношении	1	14
213	с той	1	14
214	или в	7	14
215	к которым	1	14
216	по существу	7	14
217	в области	6	14
218	с ним	3	14
219	именно в	3	13
220	не могли	2	13
221	точка зрения	1	13
222	а с	1	13
223	этот вопрос	3	13
224	знаем что	1	13
225	в той	2	13
226	и он	5	13
227	могло бы	3	13
228	рассказа и	1	13
229	как он	4	13
230	должен был	1	13
231	со стороны	1	13
232	и другие	14	12
233	в этих	8	12
234	их в	3	12
235	не менее	4	12
236	может служить	2	12
237	в основу	1	12
238	того же	5	12
239	я не	6	12
240	в рассказе	2	12
241	в самой	2	12
242	тогда когда	1	12
243	в свою	1	12
244	и уже	2	12
245	состоит в	1	12
246	но если	4	12
247	и может	1	12
248	это в	1	12
249	конце концов	1	12
250	и очень	1	12
251	и с	10	12
252	например в	8	12
253	как только	1	12
254	что не	1	12
255	и до	6	12
256	ничего не	8	12
257	об этом	3	12
258	так например	2	11
259	понятно что	1	11
260	конечно не	11	11
261	не было	5	11
262	мы видели	2	11
263	и сейчас	1	11
264	сравнению с	6	11
265	и заключается	2	11
266	по сравнению	6	11
267	и поэтому	2	11
268	но мы	1	11
269	на этот	1	11
270	уже в	3	11
271	раз в	2	11
272	на все	4	11
273	и других	12	11
274	отличие от	1	11
275	есть в	7	11
276	его в	4	11
277	ли это	1	11
278	были бы	1	11
279	образом и	3	11
280	и из	3	11
281	отдельного человека	1	11
282	у шекспира	2	11
283	этого слова	3	11
284	с его	4	11
285	на это	1	11
286	во всем	5	10
287	в другом	1	10
288	в тех	2	10
289	нам кажется	4	10
290	сами по	1	10
291	показать как	1	10
292	именно на	2	10
293	искусства но	1	10
294	данном случае	1	10
295	в их	7	10
296	что ни	1	10
297	в одной	4	10
298	от него	3	10
299	отличается от	2	10
300	в данном	1	10
301	должно быть	4	10
302	по мнению	1	10
303	тому же	3	10
304	и у	8	10
305	но как	2	10
306	и от	4	10
307	представить себе	1	10
308	мы в	2	10
309	здесь мы	3	10
310	не является	1	10
311	ее в	4	10
312	это было	3	10
313	и между	5	10
314	и их	6	10
315	мы найдем	4	9
316	не есть	1	9
317	так сказать	8	9
318	вопрос о	1	9
319	на него	2	9
320	что даже	1	9
321	кажется нам	1	9
322	внимание на	1	9
323	и следовательно	1	9
324	в чем	1	9
325	под влиянием	1	9
326	героя и	3	9
327	и та	1	9
328	мы будем	3	9
329	это совершенно	1	9
330	в него	4	9
331	с ее	3	9
332	бы не	1	9
333	из его	1	9
334	в отличие	1	9
335	по своему	6	9
336	по его	1	9
337	на его	4	9
338	и по	5	9
339	в самых	2	9
340	оказывается что	1	9
341	тем самым	2	9
342	и ее	8	9
343	которые не	2	9
344	о чем	2	9
345	но все	1	9
346	роль в	1	9
347	можно сказать	12	9
348	и другой	4	9
349	мы говорили	2	9
350	ту же	2	9
351	если же	5	9
352	в силу	1	9
353	каждого из	2	9
354	который не	2	9
355	именно это	1	9
356	и наконец	4	9
357	не к	3	9
358	формы в	1	8
359	себе и	2	8
360	чтобы показать	1	8
361	всех остальных	1	8
362	в сознании	2	8
363	одно и	1	8
364	и тот	4	8
365	в общем	2	8
366	нам придется	1	8
367	и конечно	2	8
368	ни на	1	8
369	он в	2	8
370	тем же	1	8
371	о нем	2	8
372	смысле этого	3	8
373	в такой	1	8
374	как все	1	8
375	и вообще	3	8
376	место в	3	8
377	которой мы	3	8
378	из всех	1	8
379	представление о	3	8
380	в собственном	3	8
381	с другом	6	8
382	наряду с	6	8
383	согласиться с	1	8
384	по преимуществу	1	8
385	в произведении	3	8
386	из того	1	8
387	уже давно	1	8
388	друг с	6	8
389	именно потому	1	8
390	кажется что	3	8
391	содержания и	1	8
392	этом смысле	5	8
393	в нее	1	8
394	во время	1	8
395	к нему	3	8
396	же самая	1	8
397	в процессе	4	8
398	из которого	1	8
399	из области	1	8
400	в драме	1	8
401	и более	3	8
402	относится к	1	8
403	он все	1	8
404	и во	6	8
405	он может	2	8
406	бы и	3	8
407	жизнь и	3	8
408	которую мы	1	8
409	эти два	3	8
410	стороны и	1	8
411	два совершенно	1	8
412	еще раз	6	7
413	он видит	1	7
414	мысли и	2	7
415	не как	5	7
416	и там	1	7
417	к самому	5	7
418	от этого	1	7
419	во все	5	7
420	рассказывает о	1	7
421	ни одного	1	7
422	она в	1	7
423	связи с	1	7
424	в каждом	5	7
425	должны быть	2	7
426	для чего	1	7
427	в особенности	2	7
428	шекспира и	2	7
429	принадлежат к	1	7
430	и при	2	7
431	себе не	1	7
432	со всеми	8	7
433	есть нечто	1	7
434	они не	5	7
435	только один	1	7
436	к ним	5	7
437	не существует	1	7
438	дело и	2	7
439	но при	2	7
440	все что	1	7
441	для всех	2	7
442	к этой	3	7
443	как они	1	7
444	даны в	1	7
445	которые мы	3	7
446	в руках	1	7
447	от себя	1	7
448	о ней	1	7
449	от этой	1	7
450	время в	2	7
451	в качестве	1	7
452	к жизни	2	7
453	лежит в	1	7
454	на другой	1	7
455	же мы	1	7
456	а как	4	7
457	которого мы	1	7
458	за ним	1	7
459	и действительно	3	7
460	себя и	3	7
461	совпадает с	1	7
462	времени и	4	7
463	ее не	1	7
464	в полном	1	7
465	здесь в	11	7
466	а на	2	7
467	и которая	2	7
468	дело в	3	7
469	на тему	1	7
470	для нашей	1	7
471	слова в	3	7
472	до самого	1	6
473	даже в	3	6
474	более или	3	6
475	к другу	1	6
476	вот что	2	6
477	из самых	3	6
478	он был	1	6
479	людей и	6	6
480	к этим	1	6
481	бы что	1	6
482	рядом с	2	6
483	того и	3	6
484	в сторону	1	6
485	из него	1	6
486	почти всегда	6	6
487	что есть	1	6
488	обратимся к	1	6
489	образом в	2	6
490	события в	1	6
491	всех этих	2	6
492	друг к	1	6
493	смысле слова	2	6
494	в отношении	3	6
495	к его	2	6
496	и затем	1	6
497	никто не	1	6
498	да и	3	6
499	в стихах	1	6
500	для нее	1	6
501	и вся	4	6
502	как если	1	6
503	каждый из	1	6
504	только с	3	6
505	для художественного	1	6
506	нуждается в	1	6
507	то мы	1	6
508	от всех	2	6
509	на нее	1	6
510	сама по	2	6
511	один и	1	6
512	и без	4	6
513	не все	1	6
514	и другого	2	6
515	и ни	1	6
516	к ней	3	6
517	которые в	3	6
518	этот рассказ	2	6
519	слова и	5	6
520	событий и	2	6
521	еще более	6	6
522	действие и	1	6
523	нами в	1	6
524	и которые	2	6
525	у пушкина	1	6
526	самого конца	1	6
527	почти все	1	6
528	говорить о	2	6
529	не что	1	6
530	или менее	3	6
531	для понимания	3	6
532	что иное	1	6
533	второй план	1	6
534	тем не	2	6
535	что за	1	6
536	и вместе	1	6
537	в себя	8	6
538	а только	2	6
539	очень часто	4	6
540	не дает	3	6
541	за пределы	7	6
542	уже не	5	6
543	о его	1	6
544	независимо от	1	6
545	а потому	1	6
546	его с	2	6
547	без всякого	1	6
548	заметить что	1	6
549	что я	2	6
550	в плане	3	6
551	жизни но	1	6
552	ничем не	3	6
553	так в	1	6
554	нисколько не	1	6
555	она должна	1	6
556	что касается	2	6
557	отношение к	14	6
558	иное как	1	6
559	совершается в	2	6
560	в душе	1	5
561	к действительности	3	5
562	тем как	1	5
563	а затем	5	5
564	между ними	14	5
565	и сам	1	5
566	им в	1	5
567	и трагедии	1	5
568	в смысле	2	5
569	и еще	2	5
570	во всей	5	5
571	не должна	2	5
572	что самая	1	5
573	чем в	2	5
574	между собой	1	5
575	в эту	3	5
576	и является	1	5
577	над ним	1	5
578	точку зрения	1	5
579	подход к	1	5
580	в одну	1	5
581	и самый	6	5
582	значит ли	1	5
583	если в	2	5
584	которые он	1	5
585	смысла и	1	5
586	одновременно и	5	5
587	нет ни	2	5
588	в словах	2	5
589	так чтобы	1	5
590	это все	2	5
591	он является	2	5
592	значение и	2	5
593	и теперь	1	5
594	и больше	1	5
595	ни одной	1	5
596	нет и	3	5
597	она может	1	5
598	когда они	1	5
599	нас не	1	5
600	он как	2	5
601	и всегда	2	5
602	которых он	1	5
603	таком случае	1	5
604	все равно	6	5
605	однако не	1	5
606	в каждой	1	5
607	к одному	2	5
608	но она	3	5
609	человека и	10	5
610	бы по	1	5
611	все больше	1	5
612	мы условно	1	5
613	не вызывает	1	5
614	что дело	1	5
615	до крайности	1	5
616	связь с	4	5
617	силы и	2	5
618	его рассказа	1	5
619	но они	5	5
620	то в	1	5
621	видели что	2	5
622	указать на	1	5
623	хотя и	10	5
624	здесь с	1	5
625	наше внимание	1	5
626	не знает	8	5
627	и она	2	5
628	в других	2	5
629	именно как	3	5
630	для ее	3	5
631	есть все	1	5
632	в один	3	5
633	себя в	1	5
634	собственном смысле	3	5
635	в область	2	5
636	же самые	1	5
637	в романе	9	5
638	она и	1	5
639	знает что	2	5
640	еще и	4	5
641	и тогда	1	5
642	слов и	1	5
643	в творчестве	8	5
644	принадлежит к	1	5
645	только о	1	5
646	из этой	1	5
647	все они	2	5
648	этой области	2	5
649	мы находим	8	5
650	а то	1	5
651	это очень	5	5
652	или что	1	5
653	в очень	2	5
654	можно показать	1	5
655	человеком и	1	5
656	человека в	6	5
657	все другие	1	5
658	который мы	1	5
659	дело не	1	5
660	смотрит на	1	5
661	конечно в	2	5
662	одного из	1	5
663	и отношений	1	5
664	все более	2	5
665	а я	3	5
666	с которыми	1	4
667	этот материал	1	4
668	уже говорили	3	4
669	в применении	1	4
670	характер и	1	4
671	из ее	1	4
672	с собой	1	4
673	себя как	2	4
674	форму и	1	4
675	прямо сказать	1	4
676	к другим	4	4
677	и другим	1	4
678	где она	1	4
679	на самой	4	4
680	и смерти	3	4
681	нам в	1	4
682	применении к	1	4
683	но вся	2	4
684	это же	1	4
685	а между	3	4
686	из одного	2	4
687	и формы	2	4
688	показать насколько	1	4
689	находится в	1	4
690	есть конечно	1	4
691	и вдруг	1	4
692	не найдем	1	4
693	или наоборот	3	4
694	у каждого	1	4
695	рассказа как	1	4
696	но для	2	4
697	точном смысле	1	4
698	человек и	2	4
699	в связи	2	4
700	одном из	1	4
701	это на	1	4
702	что та	2	4
703	если оно	3	4
704	все остальные	2	4
705	на самый	1	4
706	материал и	1	4
707	рассказ в	3	4
708	всего того	1	4
709	можно сделать	1	4
710	в корне	1	4
711	сюжета и	2	4
712	его жизнь	2	4
713	он хотел	1	4
714	можно назвать	2	4
715	автор не	2	4
716	которую она	1	4
717	она дает	1	4
718	отношении к	2	4
719	которую он	3	4
720	значение имеет	2	4
721	одной из	6	4
722	в глазах	1	4
723	это вовсе	1	4
724	этот второй	1	4
725	здесь не	5	4
726	если только	3	4
727	значение в	4	4
728	где он	1	4
729	на кладбище	3	4
730	в первой	2	4
731	который как	1	4
732	но эта	2	4
733	произведения как	1	4
734	это еще	2	4
735	вот это	1	4
736	перейти к	2	4
737	по самой	1	4
738	чтобы сделать	1	4
739	также и	5	4
740	не с	1	4
741	к анализу	1	4
742	или как	1	4
743	при всем	3	4
744	все еще	3	4
745	к совершенно	1	4
746	вплоть до	5	4
747	к числу	1	4
748	строго говоря	2	4
749	в некоторых	7	4
750	никак нельзя	2	4
751	от этих	1	4
752	именно эти	1	4
753	этих героев	1	4
754	по отношению	6	4
755	весь этот	1	4
756	другую сторону	2	4
757	остановимся на	5	4
758	вот почему	1	4
759	с помощью	4	4
760	всю жизнь	1	4
761	я думаю	1	4
762	ней и	1	4
763	с этими	1	4
764	своей сущности	1	4
765	ее и	1	4
766	после того	1	4
767	слов в	1	4
768	в несколько	2	4
769	ли мы	1	4
770	это что	1	4
771	в мире	8	4
772	на один	1	4
773	его жизни	2	4
774	в свете	1	4
775	достигает своего	1	4
776	но к	4	4
777	материалом для	1	4
778	всех других	2	4
779	литературы и	4	4
780	и никогда	2	4
781	что может	1	4
782	его форму	1	4
783	вступить в	2	4
784	почти не	2	4
785	в языке	1	4
786	не на	1	4
787	может стать	4	4
788	с ней	4	4
789	мы говорим	2	4
790	эстетики и	1	4
791	с ними	2	4
792	в слове	2	4
793	ничего общего	1	4
794	этой жизни	1	4
795	более и	1	4
796	в истории	4	4
797	же время	8	4
798	нуждаются в	1	4
799	во сне	7	4
800	имеем в	3	4
801	и под	4	4
802	мог бы	1	4
803	произведения и	1	4
804	не знаем	1	4
805	рассказ и	3	4
806	высшей степени	1	4
807	форм и	2	4
808	сам себя	1	4
809	на тех	1	4
810	одним и	1	4
811	обе эти	3	4
812	не для	1	4
813	бы на	1	4
814	как у	5	4
815	несет в	1	4
816	и где	1	4
817	этой цели	1	4
818	к своему	4	4
819	ли не	1	4
820	самое же	1	4
821	не могу	3	4
822	так называемой	1	4
823	не имея	1	4
824	степени не	1	4
825	к области	2	4
826	что образ	1	4
827	в пределах	8	4
828	стало быть	1	4
829	рассказа в	1	4
830	благодаря этому	1	4
831	в центре	4	3
832	зрения на	1	3
833	здесь же	1	3
834	в игре	1	3
835	же и	1	3
836	со всем	1	3
837	чтобы заставить	1	3
838	с героем	1	3
839	а у	2	3
840	образа в	1	3
841	кроме того	6	3
842	в большей	5	3
843	него в	1	3
844	он всецело	1	3
845	что наш	1	3
846	а напротив	1	3
847	он утверждает	1	3
848	показывает нам	1	3
849	жизнь в	4	3
850	происходит не	1	3
851	или на	3	3
852	по своим	2	3
853	мы считаем	2	3
854	свой смысл	1	3
855	связано с	1	3
856	можем сказать	1	3
857	все и	1	3
858	знаем о	1	3
859	к своей	1	3
860	и сюжет	1	3
861	уже и	1	3
862	на одну	1	3
863	образом как	1	3
864	автор как	1	3
865	теории и	1	3
866	в разных	4	3
867	повести в	1	3
868	он сам	5	3
869	своих последних	1	3
870	не поймем	1	3
871	все в	3	3
872	переходим к	1	3
873	как нам	1	3
874	души в	1	3
875	здесь как	3	3
876	что сама	1	3
877	мы старались	3	3
878	с другими	6	3
879	как можно	1	3
880	заставляя нас	1	3
881	и всюду	1	3
882	вещей и	1	3
883	в последних	2	3
884	по одному	2	3
885	на земле	14	3
886	если я	1	3
887	роли которую	1	3
888	романе в	1	3
889	нами как	1	3
890	в наше	1	3
891	здесь на	3	3
892	своего апогея	1	3
893	его как	3	3
894	своего героя	1	3
895	для построения	2	3
896	пушкина мы	1	3
897	этом не	2	3
898	в сюжете	3	3
899	что герои	1	3
900	и самое	2	3
901	героя в	2	3
902	оно было	1	3
903	уже знаем	1	3
904	доведено до	1	3
905	в более	5	3
906	один человек	1	3
907	в форме	6	3
908	и самая	1	3
909	о самом	1	3
910	это время	1	3
911	мыслей и	1	3
912	к той	1	3
913	нет ничего	3	3
914	на основе	4	3
915	тот и	2	3
916	в которую	1	3
917	вступает в	1	3
918	литературном произведении	1	3
919	и об	1	3
920	формой и	1	3
921	я хотел	1	3
922	элемента в	1	3
923	имеет и	2	3
924	еще в	1	3
925	мы еще	4	3
926	этом случае	1	3
927	то они	1	3
928	в последней	1	3
929	он и	2	3
930	и тут	2	3
931	к самой	2	3
932	в таких	1	3
933	этого произведения	3	3
934	которое было	1	3
935	можно выразить	1	3
936	этого романа	3	3
937	стремление к	1	3
938	он никогда	1	3
939	со своей	2	3
940	но уже	2	3
941	тем более	2	3
942	связаны с	3	3
943	на них	2	3
944	это конечно	3	3
945	мы одновременно	1	3
946	каждый раз	1	3
947	рассматривать как	1	3
948	могло быть	1	3
949	что можно	1	3
950	лежащая в	1	3
951	может показаться	1	3
952	он с	1	3
953	за счет	1	3
954	мы обратимся	1	3
955	мы и	4	3
956	ней не	1	3
957	от имени	1	3
958	что человек	1	3
959	но автор	2	3
960	не бывает	1	3
961	ко всем	2	3
962	или во	1	3
963	равно как	1	3
964	и законов	1	3
965	его на	1	3
966	всегда в	1	3
967	в точном	1	3
968	перед собой	1	3
969	нем нет	3	3
970	он изображает	1	3
971	от тех	1	3
972	жизни а	2	3
973	что им	1	3
974	и такие	1	3
975	между двумя	4	3
976	превращается в	5	3
977	убедиться в	1	3
978	всего этого	4	3
979	и остается	1	3
980	из виду	1	3
981	сцены в	1	3
982	и будем	1	3
983	имеем дело	1	3
984	у этих	1	3
985	человека то	1	3
986	в заключение	4	3
987	на почве	1	3
988	этого и	1	3
989	здесь нет	2	3
990	на язык	4	3
991	души и	1	3
992	чем у	1	3
993	переживания и	1	3
994	не была	2	3
995	не о	2	3
996	одним из	6	3
997	быть только	2	3
998	той роли	1	3
999	но ведь	3	3
1000	и характер	2	3
1001	зрения и	2	3
1002	и жизнь	2	3
1003	точек зрения	1	3
1004	что их	1	3
1005	вопроса о	1	3
1006	скорее на	1	3
1007	на которую	1	3
1008	действие в	3	3
1009	определенным образом	1	3
1010	личности и	2	3
1011	на нем	1	3
1012	уже указывали	1	3
1013	даже не	1	3
1014	их и	1	3
1015	нельзя не	1	3
1016	образы и	1	3
1017	и др	18	3
1018	эпохи в	1	3
1019	речи и	3	3
1020	деле это	1	3
1021	бы быть	1	3
1022	чаще всего	1	3
1023	слова как	1	3
1024	наше время	1	3
1025	составить себе	1	3
1026	этой проблемы	1	3
1027	героев и	1	3
1028	убедиться что	1	3
1029	на ее	2	3
1030	романа в	2	3
1031	о которой	1	3
1032	только они	2	3
1033	одну и	1	3
1034	и роль	1	3
1035	дело идет	1	3
1036	останавливаться на	1	3
1037	можно найти	1	3
1038	именно поэтому	2	3
1039	друг от	2	3
1040	где есть	1	3
1041	связана с	3	3
1042	творчества и	1	3
1043	к себе	8	3
1044	сознании и	1	3
1045	не могло	1	3
1046	значение для	5	3
1047	и два	1	3
1048	очень хорошо	3	3
1049	и индивидуальной	1	3
1050	быть это	1	3
1051	их с	1	3
1052	что тут	1	3
1053	а вовсе	1	3
1054	они были	1	3
1055	все так	1	3
1056	отношению к	5	3
1057	мире в	1	3
1058	же не	2	3
1059	слово в	5	3
1060	но с	2	3
1061	от друга	2	3
1062	или иначе	1	3
1063	а также	4	3
1064	очень много	1	3
1065	этих авторов	1	3
1066	без всякой	1	3
1067	который делает	1	3
1068	хотя он	1	3
1069	указывали на	1	3
1070	всеми остальными	1	3
1071	стихах и	1	3
1072	быть и	2	3
1073	совершенно невозможно	1	3
1074	из своей	3	3
1075	у нее	1	3
1076	скажем что	1	3
1077	которых они	1	3
1078	в высшей	1	3
1079	в узком	1	3
1080	и прежде	6	3
1081	мы слышим	4	3
1082	как художник	1	2
1083	и ничем	1	2
1084	впоследствии когда	1	2
1085	можем обозначить	1	2
1086	в общей	1	2
1087	роман в	1	2
1088	игре и	1	2
1089	есть известная	1	2
1090	и самые	2	2
1091	о мире	1	2
1092	ее элементов	1	2
1093	уже на	4	2
1094	специфические особенности	1	2
1095	так это	1	2
1096	такие моменты	1	2
1097	мысли о	3	2
1098	она подчинена	2	2
1099	произведении и	1	2
1100	гораздо сильнее	1	2
1101	древних и	1	2
1102	в трагическом	1	2
1103	не согласиться	1	2
1104	что мне	2	2
1105	своей природе	4	2
1106	но во	2	2
1107	из жизни	1	2
1108	у самого	1	2
1109	оно как	1	2
1110	не всегда	3	2
1111	существенное значение	3	2
1112	сходятся два	1	2
1113	предисловии к	1	2
1114	на практике	1	2
1115	отметить что	3	2
1116	целей и	1	2
1117	точке зрения	1	2
1118	здесь несколько	1	2
1119	почти в	2	2
1120	по-разному их	1	2
1121	в не	1	2
1122	вопросу о	1	2
1123	в голове	1	2
1124	него не	1	2
1125	они должны	3	2
1126	гораздо существеннее	1	2
1127	просто в	1	2
1128	мы конечно	2	2
1129	и вступает	1	2
1130	автоматизма и	1	2
1131	и всякого	1	2
1132	от них	2	2
1133	в структуре	4	2
1134	раз на	1	2
1135	крайней мере	2	2
1136	или иным	1	2
1137	комического и	1	2
1138	всего в	1	2
1139	герой и	3	2
1140	лишь тогда	1	2
1141	о влиянии	2	2
1142	все его	3	2
1143	даже к	2	2
1144	что уже	2	2
1145	противоречий и	1	2
1146	вбирает в	1	2
1147	одному и	2	2
1148	это слово	1	2
1149	этом романе	2	2
1150	ума и	2	2
1151	осуществляется и	1	2
1152	является и	1	2
1153	и некоторые	2	2
1154	перед необходимостью	1	2
1155	ее развития	1	2
1156	на которое	1	2
1157	проблем и	1	2
1158	разобраться и	1	2
1159	же оно	1	2
1160	без него	1	2
1161	искусств но	1	2
1162	речь его	1	2
1163	и представить	1	2
1164	к вопросу	1	2
1165	а для	2	2
1166	той или	2	2
1167	точкой зрения	1	2
1168	о себе	2	2
1169	мы думаем	1	2
1170	слова то	2	2
1171	почти на	1	2
1172	человека как	1	2
1173	между характером	1	2
1174	от которых	2	2
1175	других людей	2	2
1176	вот для	1	2
1177	по своей	12	2
1178	не совпадает	1	2
1179	не раз	1	2
1180	и глубоко	2	2
1181	себе никакой	1	2
1182	к чисто	1	2
1183	прием в	1	2
1184	до наших	3	2
1185	вовлекает в	1	2
1186	что кроме	1	2
1187	случае это	1	2
1188	в какой-то	5	2
1189	понятия и	1	2
1190	и сами	1	2
1191	материал в	1	2
1192	от нее	1	2
1193	мы встречаем	1	2
1194	и должны	1	2
1195	жанра и	3	2
1196	себе представить	1	2
1197	если скажем	1	2
1198	образа и	1	2
1199	и далее	1	2
1200	которого оно	2	2
1201	романа и	4	2
1202	тон и	2	2
1203	он на	1	2
1204	и слов	1	2
1205	для них	2	2
1206	творчества с	1	2
1207	и делает	1	2
1208	то с	1	2
1209	и сложных	1	2
1210	норм и	3	2
1211	художник не	1	2
1212	с этого	1	2
1213	и одновременно	6	2
1214	можно согласиться	1	2
1215	это положение	2	2
1216	и событий	3	2
1217	возможности и	3	2
1218	и герой	1	2
1219	жизни в	4	2
1220	я хочу	1	2
1221	в те	1	2
1222	непосредственно ни	1	2
1223	к созданию	1	2
1224	это был	2	2
1225	как один	1	2
1226	и сделал	1	2
1227	тем или	1	2
1228	отнести к	1	2
1229	наконец в	3	2
1230	самом содержании	1	2
1231	здесь вовсе	1	2
1232	оно является	1	2
1233	а через	1	2
1234	в образах	1	2
1235	и ему	1	2
1236	но сам	1	2
1237	и придает	1	2
1238	еще один	1	2
1239	было и	1	2
1240	мне не	2	2
1241	и потом	1	2
1242	в письме	1	2
1243	автором как	1	2
1244	и т.д	5	2
1245	в сфере	1	2
1246	по ходу	1	2
1247	это просто	1	2
1248	она будет	1	2
1249	является только	1	2
1250	именно этот	1	2
1251	во времени	1	2
1252	при изображении	2	2
1253	жизни не	2	2
1254	часто и	1	2
1255	этого нового	1	2
1256	от всякого	1	2
1257	в свое	4	2
1258	формы которые	1	2
1259	жизнь это	1	2
1260	для всякого	1	2
1261	образ и	1	2
1262	в литературе	8	2
1263	сходятся в	1	2
1264	вовсе нет	2	2
1265	различия между	1	2
1266	со словами	1	2
1267	ведь это	2	2
1268	и показать	2	2
1269	за смерть	1	2
1270	что ничего	1	2
1271	исторической действительности	1	2
1272	всегда есть	1	2
1273	направлениях и	1	2
1274	настоящей работы	1	2
1275	входящий в	1	2
1276	иной раз	1	2
1277	катарсис в	1	2
1278	и со	1	2
1279	и могут	2	2
1280	он ставит	1	2
1281	в условиях	7	2
1282	на возможность	1	2
1283	идеи и	5	2
1284	читателя в	1	2
1285	строй и	2	2
1286	различных точек	1	2
1287	действительности но	1	2
1288	в эпосе	1	2
1289	в предисловии	1	2
1290	за сценой	1	2
1291	с первым	1	2
1292	и чистое	1	2
1293	у того	1	2
1294	в начале	2	2
1295	истины в	1	2
1296	и времени	2	2
1297	и жизни	3	2
1298	для других	2	2
1299	имеет свою	1	2
1300	бы я	1	2
1301	или еще	1	2
1302	время и	3	2
1303	явление в	1	2
1304	стиле и	1	2
1305	вообще не	1	2
1306	или иной	2	2
1307	и поступки	1	2
1308	даже прямо	2	2
1309	по законам	1	2
1310	направленных на	3	2
1311	человек не	1	2
1312	мы сказали	4	2
1313	не надо	1	2
1314	человеческой природы	1	2
