N	2gram	Bakhtin_Pr	Problema
125	и если	1	22
126	что и	2	22
127	другими словами	2	22
128	в самом	7	21
129	мы должны	2	21
130	и ее	2	21
131	говорить о	3	21
132	а также	1	21
133	и без	1	21
134	и только	4	21
135	именно в	1	20
136	для того	2	20
137	но как	2	20
138	можно было	4	20
139	и потому	4	20
140	о чем	1	20
141	тем что	2	20
142	несмотря на	3	20
143	как о	1	20
144	или в	2	20
145	кроме того	3	19
146	в них	5	19
147	с ним	5	19
148	самом деле	6	19
149	но если	1	19
150	того или	2	19
151	то в	1	19
152	этом смысле	3	19
153	он не	3	19
154	если бы	3	19
155	как в	4	19
156	как нечто	3	19
157	жизни и	1	19
158	в этих	2	18
159	не было	2	18
160	не существует	1	18
161	в ее	4	18
162	того чтобы	2	18
163	в ней	4	18
164	без всякого	1	17
165	во всех	11	17
166	значение и	1	17
167	и здесь	2	17
168	есть именно	1	17
169	мы уже	1	17
170	что здесь	1	17
171	это и	1	17
172	совершенно не	7	17
173	как это	2	16
174	художественного произведения	11	16
175	к тому	1	16
176	случае не	2	16
177	далеко не	5	16
178	в чем	2	15
179	в той	1	15
180	что не	4	15
181	и более	2	15
182	здесь в	2	15
183	в частности	2	15
184	об его	1	14
185	искусства и	3	14
186	уже и	1	14
187	что все	2	14
188	с другими	3	14
189	сих пор	1	14
190	все равно	1	14
191	в котором	2	14
192	нас в	1	14
193	до сих	1	14
194	в дальнейшем	3	14
195	не что	1	14
196	то ни	3	14
197	за пределы	12	14
198	что иное	1	14
199	иное как	1	14
200	есть ни	1	13
201	из них	1	13
202	тому что	1	13
203	действительности и	3	13
204	из этого	1	13
205	сами по	1	13
206	бы и	1	13
207	только при	2	13
208	мы имеем	2	13
209	в их	10	13
210	или даже	1	13
211	в области	11	13
212	который в	1	13
213	в других	4	13
214	иной раз	1	13
215	или иного	2	13
216	мы в	3	13
217	дело в	2	13
218	в другом	2	12
219	с одной	3	12
220	в которой	1	12
221	время как	1	12
222	в самой	2	12
223	для них	1	12
224	то время	1	12
225	на первый	2	12
226	является только	1	12
227	каждый раз	1	12
228	в начале	2	12
229	в смысле	1	12
230	что это	2	12
231	но именно	1	12
232	не будем	3	12
233	или иначе	1	12
234	нисколько не	1	12
235	не говоря	1	12
236	в целом	3	12
237	бы то	3	11
238	о которых	2	11
239	и следовательно	1	11
240	могли бы	1	11
241	жизни в	1	11
242	в таких	2	11
243	одной стороны	3	11
244	по поводу	2	11
245	к нему	10	11
246	не о	1	11
247	без всякой	2	11
248	не могут	2	11
249	и у	2	11
250	мы говорим	1	11
251	в истории	2	11
252	и во	2	11
253	и самого	1	11
254	вообще не	7	11
255	в искусстве	12	11
256	в нашей	2	11
257	есть то	1	10
258	что у	1	10
259	на том	1	10
260	но он	1	10
261	художественного творчества	12	10
262	со всеми	3	10
263	бы не	2	10
264	художественное произведение	8	10
265	то или	2	10
266	что оно	2	10
267	однако это	1	10
268	в одном	1	10
269	и которые	2	10
270	отличается от	2	10
271	все время	1	10
272	действительности но	2	10
273	быть только	5	10
274	однако в	1	10
275	из которых	2	10
276	не имеют	2	10
277	относится к	4	10
278	ни с	2	10
279	быть и	1	10
280	слова и	3	10
281	и другие	2	9
282	говоря уже	1	9
283	в своих	2	9
284	вопрос о	1	9
285	нет и	3	9
286	именно как	1	9
287	не нужно	5	9
288	в тех	3	9
289	в которых	1	9
290	о котором	2	9
291	то он	1	9
292	и искусства	2	9
293	но эта	1	9
294	имеется в	1	9
295	она не	2	9
296	или как	3	9
297	которые в	1	9
298	языка и	1	9
299	правда в	1	9
300	в художественном	20	9
301	не вполне	2	9
302	вообще и	1	9
303	бы в	1	9
304	был бы	1	9
305	здесь мы	2	9
306	это было	1	9
307	идет речь	1	9
308	человеческой жизни	1	9
309	и наконец	6	9
310	во всем	2	8
311	только что	1	8
312	и весь	2	8
313	конечно не	5	8
314	во всей	1	8
315	а наоборот	1	8
316	но для	1	8
317	иметь в	1	8
318	с ее	1	8
319	и при	2	8
320	к его	2	8
321	только с	1	8
322	для искусства	1	8
323	значение в	1	8
324	мы будем	3	8
325	бы мы	1	8
326	не все	2	8
327	вплоть до	1	8
328	для всех	1	8
329	которые не	1	8
330	самом же	1	8
331	как только	3	8
332	если в	1	8
333	входит в	8	8
334	и он	2	8
335	здесь нет	2	8
336	ни было	3	8
337	но ведь	1	8
338	себе и	1	8
339	мы здесь	4	8
340	и особенно	1	8
341	это уже	1	8
342	том как	2	8
343	в сознании	1	8
344	для него	1	8
345	же деле	1	8
346	как он	1	8
347	некоторой степени	1	7
348	с самим	2	7
349	его от	1	7
350	но что	1	7
351	мы все	1	7
352	что их	1	7
353	в значительной	2	7
354	иным как	1	7
355	она есть	1	7
356	ни от	1	7
357	и всего	1	7
358	или иное	2	7
359	не раз	1	7
360	его как	3	7
361	жизни а	1	7
362	оно не	3	7
363	эта последняя	1	7
364	к другому	1	7
365	это только	1	7
366	чем не	2	7
367	одной из	3	7
368	на этот	1	7
369	находятся в	1	7
370	была бы	2	7
371	мере в	1	7
372	это в	1	7
373	не можем	2	7
374	еще более	1	7
375	он является	1	7
376	уже о	1	7
377	не чем	1	7
378	и значение	2	7
379	чем иным	1	7
380	нашего исследования	1	7
381	не на	5	7
382	все они	5	7
383	в основе	5	7
384	друг друга	1	7
385	человека но	1	7
386	этой области	2	7
387	мира и	1	7
388	может иметь	5	7
389	в какой	2	7
390	с понятием	1	7
391	не как	1	6
392	глубоко и	1	6
393	в мифе	1	6
394	предмета и	2	6
395	тем или	1	6
396	действительность в	1	6
397	в действительности	1	6
398	себе все	1	6
399	только как	6	6
400	не всегда	6	6
401	на него	3	6
402	не имеющих	1	6
403	мышления и	1	6
404	до конца	1	6
405	и чисто	1	6
406	мы еще	1	6
407	в общем	1	6
408	в него	2	6
409	под этим	1	6
410	отношения к	6	6
411	от художественного	1	6
412	том смысле	1	6
413	этот вопрос	1	6
414	но оно	1	6
415	и уже	1	6
416	именно на	1	6
417	природы и	3	6
418	могут быть	5	6
419	образ и	1	6
420	и всегда	1	6
421	особенно в	2	6
422	независимо от	13	6
423	и может	1	6
424	но она	2	6
425	есть и	1	6
426	можно найти	1	6
427	себе а	1	6
428	если угодно	1	6
429	она является	1	6
430	если он	1	6
431	перестает быть	4	6
432	как оно	1	6
433	ли кто-нибудь	1	6
434	вся эта	1	6
435	не знает	3	6
436	что под	1	6
437	содержания и	6	6
438	но отнюдь	7	6
439	бы быть	1	6
440	же мы	1	6
441	и ничего	1	6
442	можно только	6	6
443	как таковой	2	6
444	в слове	3	6
445	ни к	2	6
446	этого слова	1	6
447	с его	2	6
448	этом отношении	2	6
449	есть уже	1	6
450	но с	3	6
451	входить в	1	6
452	по существу	2	6
453	к своему	2	6
454	не столь	1	6
455	первый план	2	6
456	которую мы	3	6
457	который мы	1	6
458	в поэме	1	6
459	стороны и	1	6
460	та или	1	6
461	не к	6	6
462	от одного	1	5
463	в противоположность	1	5
464	к этому	2	5
465	как такового	3	5
466	виде и	1	5
467	не больше	3	5
468	истории философии	1	5
469	на себя	1	5
470	или иная	1	5
471	я не	2	5
472	в каждом	2	5
473	если оно	1	5
474	только путем	1	5
475	нужно сказать	1	5
476	между тем	7	5
477	но зато	2	5
478	поэтому в	2	5
479	подобно тому	1	5
480	нам в	1	5
481	то на	1	5
482	обойтись без	1	5
483	только один	1	5
484	и вся	2	5
485	часто и	1	5
486	он должен	2	5
487	что с	1	5
488	которые как	1	5
489	с первого	1	5
490	человека в	2	5
491	человека и	1	5
492	человека из	1	5
493	художественное творчество	7	5
494	все что	3	5
495	из всех	1	5
496	нами в	2	5
497	предмет и	1	5
498	себя не	1	5
499	сам же	1	5
500	до того	1	5
501	действительности в	2	5
502	в каких	2	5
503	с этими	1	5
504	себя в	2	5
505	должно быть	5	5
506	как его	3	5
507	себе не	2	5
508	одна из	2	5
509	метафоры и	1	5
510	для его	1	5
511	что эта	2	5
512	хотя в	1	5
513	в нее	1	5
514	какой мере	2	5
515	слова как	1	5
516	там где	6	5
517	есть как	1	5
518	образом и	1	5
519	в область	3	5
520	науки и	1	5
521	в наших	1	5
522	можно даже	1	5
523	ли он	1	5
524	которая не	1	5
525	а вовсе	1	5
526	в предмете	4	5
527	смысле что	1	5
528	они не	3	5
529	не для	1	5
530	слова но	3	5
531	говорить об	1	5
532	сказать и	3	5
533	его не	2	5
534	тому как	1	5
535	в пределах	6	5
536	лишь в	2	5
537	отношение к	10	5
538	для обозначения	1	5
539	только по	4	5
540	анализа и	2	5
541	и прежде	5	5
542	в известной	3	5
543	тем как	5	4
544	понимается как	1	4
545	ни одна	2	4
546	на эту	1	4
547	так например	1	4
548	не могли	2	4
549	ничто не	1	4
550	но эти	1	4
551	своим собственным	1	4
552	и те	2	4
553	к ним	1	4
554	в контексте	1	4
555	мы конечно	1	4
556	без которой	1	4
557	на действительность	1	4
558	бы что	1	4
559	бы только	1	4
560	мы это	1	4
561	метафора и	2	4
562	человека а	1	4
563	было только	1	4
564	или о	1	4
565	для построения	1	4
566	в одну	1	4
567	от нее	1	4
568	и должны	2	4
569	что никакой	1	4
570	смысла и	1	4
571	нет в	1	4
572	и пр	2	4
573	в свою	2	4
574	и независимо	1	4
575	для нее	8	4
576	я в	1	4
577	именно то	1	4
578	о значении	4	4
579	на что	1	4
580	из указанных	1	4
581	только его	3	4
582	себя самого	4	4
583	на отдельные	1	4
584	что является	1	4
585	на нее	1	4
586	это возможно	1	4
587	отличие от	5	4
588	выше в	2	4
589	но всегда	1	4
590	однако для	1	4
591	это можно	1	4
592	или другими	1	4
593	мы сказали	1	4
594	от него	3	4
595	можно говорить	2	4
596	к этой	1	4
597	дело с	6	4
598	ни стало	1	4
599	во втором	1	4
600	равно как	1	4
601	например в	3	4
602	в корне	2	4
603	мы увидим	3	4
604	конечно и	4	4
605	но они	4	4
606	образа и	1	4
607	должен быть	2	4
608	имеем дело	3	4
609	момент в	1	4
610	ее не	1	4
611	не выходит	1	4
612	она и	1	4
613	и всей	1	4
614	действительности то	1	4
615	которое в	1	4
616	смысле и	1	4
617	художественном произведении	5	4
618	следовательно и	1	4
619	представляется нам	2	4
620	вопроса о	3	4
621	коем случае	2	4
622	очень часто	1	4
623	во что	1	4
624	понятий в	1	4
625	что бы	1	4
626	мы называем	1	4
627	и др	8	4
628	с которым	1	4
629	а как	3	4
630	слова это	1	4
631	которых мы	4	4
632	и менее	1	4
633	действительность но	1	4
634	в смысловом	1	4
635	не обходится	2	4
636	вещи но	1	4
637	значения или	1	4
638	себя и	3	4
639	это понятие	1	4
640	только тем	1	4
641	им в	1	4
642	мог бы	1	4
643	дает нам	2	4
644	в коем	2	4
645	и за	1	4
646	других областях	2	4
647	со своим	1	4
648	войти в	2	4
649	другом случае	1	4
650	значение но	2	4
651	есть чисто	6	4
652	так чтобы	1	4
653	таких случаях	1	4
654	и часто	1	4
655	значение слова	4	4
656	эти два	1	4
657	или точнее	2	4
658	это содержание	1	4
659	в душе	1	3
660	зрения на	1	3
661	и именно	2	3
662	есть та	1	3
663	этого предмета	1	3
664	можем говорить	2	3
665	значение только	1	3
666	отсутствует и	1	3
667	языка в	3	3
668	отношение и	1	3
669	с трудом	1	3
670	что вся	1	3
671	на что-то	1	3
672	мы вообще	1	3
673	форме но	1	3
674	они должны	1	3
675	было этого	1	3
676	именно с	1	3
677	от них	2	3
678	и которое	1	3
679	и мы	1	3
680	к их	1	3
681	на которую	1	3
682	что уже	1	3
683	вещь есть	1	3
684	чем в	2	3
685	как таковое	1	3
686	как просто	1	3
687	того и	1	3
688	но можно	2	3
689	ведь в	1	3
690	или это	1	3
691	от которых	1	3
692	относится и	2	3
693	на некоторые	1	3
694	этой действительности	1	3
695	образом в	1	3
696	на нем	1	3
697	о той	1	3
698	и закон	1	3
699	которого оно	1	3
700	тоже только	1	3
701	к выводу	1	3
702	обходится без	1	3
703	для познания	5	3
704	только там	2	3
705	от чего	1	3
706	произведение в	6	3
707	сравнению с	1	3
708	не входит	10	3
709	мысли и	1	3
710	совсем другой	1	3
711	по сравнению	1	3
712	оно является	1	3
713	в совершенно	1	3
714	в отличие	5	3
715	предмета в	1	3
716	к предмету	1	3
717	в эстетике	2	3
718	не во	2	3
719	и борьбы	1	3
720	в свои	1	3
721	который как	1	3
722	которое было	1	3
723	для науки	2	3
724	конечно можно	2	3
725	в каждой	1	3
726	этих двух	1	3
727	и других	2	3
728	в самых	1	3
729	ни один	1	3
730	здесь совершенно	3	3
731	всего то	1	3
732	но чисто	1	3
733	место в	8	3
734	происходит в	1	3
735	но я	1	3
736	может и	4	3
737	не связан	1	3
738	выводу что	1	3
739	которая в	1	3
740	что дело	1	3
741	язык как	1	3
742	от художественной	1	3
743	в первом	1	3
744	имеет для	1	3
745	с помощью	7	3
746	с теорией	1	3
747	оно было	2	3
748	всего этого	1	3
749	но этот	1	3
750	так то	1	3
751	языка как	2	3
752	это отношение	2	3
753	а следовательно	1	3
754	о ней	1	3
755	от ее	2	3
756	может обойтись	1	3
757	ее и	1	3
758	отражение в	1	3
759	время в	1	3
760	совершенно новое	1	3
761	видит в	1	3
762	а к	2	3
763	собою и	1	3
764	и своей	1	3
765	чтобы его	2	3
766	вообще в	1	3
767	на этом	2	3
768	ли это	1	3
769	от самого	1	3
770	как человек	1	3
771	всех других	1	3
772	нем и	2	3
773	и стремление	1	3
774	столь же	2	3
775	и нельзя	1	3
776	самим собою	2	3
777	и действительно	1	3
778	его с	1	3
779	должна быть	4	3
780	на ее	3	3
781	и должно	3	3
782	не ставит	1	3
783	мы понимаем	1	3
784	в россии	2	3
785	в романе	4	3
786	в процессе	1	3
787	с ними	4	3
788	анализа в	1	3
789	направление в	1	3
790	что каждая	1	3
791	потому и	1	3
792	ведь есть	1	3
793	созерцания и	1	3
794	том же	2	3
795	он может	2	3
796	слово и	2	3
797	формы и	5	3
798	связан с	1	3
799	в более	4	3
800	выходит за	1	3
801	нас здесь	1	3
802	отвлечься от	1	3
803	и где	1	3
804	помнить что	3	3
805	остановимся на	1	3
806	поскольку она	1	3
807	в понимании	1	3
808	они суть	1	3
809	нуждается в	2	3
810	в чисто	1	3
811	форме и	2	3
812	предмета то	1	2
813	между этими	1	2
814	к действительности	3	2
815	формы в	1	2
816	работ по	3	2
817	мало одного	1	2
818	в общей	1	2
819	исторического процесса	1	2
820	это определение	1	2
821	или для	1	2
822	в художественную	1	2
823	чего бы	1	2
824	форму и	2	2
825	ни были	1	2
826	какие угодно	1	2
827	и чувство	1	2
828	это суждение	1	2
829	цели и	2	2
830	не имели	1	2
831	формой но	1	2
832	понять как	1	2
833	для выражения	1	2
834	котором можно	1	2
835	указанных нами	2	2
836	можем назвать	1	2
837	свою очередь	1	2
838	и начинает	1	2
839	с другим	1	2
840	эти моменты	2	2
841	еще нет	1	2
842	то чем	1	2
843	разрушило бы	1	2
844	точка зрения	3	2
845	вносит в	1	2
846	андрея болконского	2	2
847	близка к	1	2
848	понимать только	2	2
849	не нуждается	2	2
850	есть понятие	1	2
851	большинстве случаев	5	2
852	эту проблему	1	2
853	здесь на	1	2
854	не совпадает	2	2
855	целом и	1	2
856	подход к	1	2
857	что есть	1	2
858	искусства но	4	2
859	бы ни	1	2
860	который был	1	2
861	есть ли	1	2
862	следовательно не	2	2
863	другой более	1	2
864	возможна только	1	2
865	своим предметом	4	2
866	бы они	1	2
867	в определенный	2	2
868	вещи а	1	2
869	в самый	1	2
870	анализа не	1	2
871	должны быть	4	2
872	слов в	1	2
873	его содержание	1	2
874	никакому сомнению	1	2
875	его во	1	2
876	научное значение	2	2
877	том и	1	2
878	содержание и	2	2
879	по отношению	21	2
880	разума и	1	2
881	в в	1	2
882	рода и	1	2
883	слово ни	1	2
884	значения для	1	2
885	есть попросту	1	2
886	случае оно	1	2
887	для всякой	1	2
888	на основе	6	2
889	художественных произведений	2	2
890	широком смысле	1	2
891	она может	3	2
892	с людьми	1	2
893	из подполья	1	2
894	в глазах	1	2
895	так называемое	1	2
896	в м	6	2
897	известной мере	1	2
898	в свое	1	2
899	основе своей	3	2
900	то самое	1	2
901	только чисто	1	2
902	данной художественной	1	2
903	силу и	1	2
904	на которой	1	2
905	произведения только	1	2
906	о с	1	2
907	и смысл	1	2
908	от всех	4	2
909	они слишком	1	2
910	мы ее	1	2
911	на фоне	3	2
912	и со	1	2
913	и могут	1	2
914	и я	1	2
915	именно эта	1	2
916	человеческого мышления	1	2
917	на них	3	2
918	историки литературы	1	2
919	и эти	1	2
920	как идею	1	2
921	на один	1	2
922	во избежание	1	2
923	на ступени	1	2
924	по изучению	1	2
925	не с	4	2
926	собою но	1	2
927	лишь как	4	2
928	человека с	1	2
929	точное определение	1	2
930	в плане	7	2
931	других искусствах	2	2
932	больше как	1	2
933	уже чисто	1	2
934	принципы и	1	2
935	и художественного	3	2
936	и эта	2	2
937	теории искусства	2	2
938	совершенно разных	1	2
939	хотя они	1	2
940	становится в	1	2
941	мы наблюдаем	1	2
942	нет здесь	1	2
943	ночь и	1	2
944	и содержания	3	2
945	чего не	1	2
946	в момент	1	2
947	можно и	2	2
948	познания и	30	2
949	случае мы	2	2
950	но фактически	1	2
951	момента в	2	2
952	этот момент	2	2
953	за последние	2	2
954	строго говоря	1	2
955	ее предмет	1	2
956	приходит к	1	2
957	и творчески	1	2
958	природы или	1	2
959	до степени	2	2
960	бы все	1	2
961	необходимо для	1	2
962	что по	1	2
963	почти все	1	2
964	содержания но	3	2
965	моменты в	1	2
966	этого вопроса	1	2
967	из других	1	2
968	и освобожденный	1	2
969	имеет в	1	2
970	все свои	1	2
971	отношений это	1	2
972	этим не	1	2
973	разных сторон	1	2
974	здесь прежде	1	2
975	является как	2	2
976	языком или	1	2
977	жизни как	1	2
978	для понимания	2	2
979	нем не	1	2
980	отраженная в	1	2
981	они могут	1	2
982	ряд то	1	2
983	искусства не	3	2
984	на почве	3	2
985	этого и	1	2
986	не возникает	1	2
987	есть выражение	2	2
988	жизни человека	1	2
989	не теряет	1	2
990	понимая под	1	2
991	узком смысле	2	2
992	есть его	3	2
993	подчеркнуть что	1	2
994	они в	1	2
995	области смысла	1	2
996	понять его	4	2
997	всеми другими	1	2
998	ли мы	3	2
999	при изучении	1	2
1000	потому в	1	2
1001	или хотя	1	2
1002	и движется	1	2
1003	человек в	2	2
1004	а эта	1	2
1005	отнесенность к	1	2
1006	никакой действительности	1	2
1007	как например	1	2
1008	у в	3	2
1009	и отдельные	1	2
1010	не дает	2	2
1011	слова мы	1	2
1012	или же	1	2
1013	не приходится	1	2
1014	все те	1	2
1015	его чисто	5	2
1016	очень мало	1	2
1017	в которое	1	2
1018	их и	2	2
1019	т п	13	2
1020	но несмотря	1	2
1021	или жизни	1	2
1022	в один	1	2
1023	имеет дело	9	2
1024	к такому	1	2
1025	в содержании	1	2
1026	как с	1	2
1027	нас как	1	2
1028	форме как	1	2
1029	здесь с	1	2
1030	власти и	1	2
1031	от их	1	2
1032	определения и	1	2
1033	произведения в	5	2
1034	только оно	1	2
1035	может стать	3	2
1036	и отдельных	2	2
1037	работ в	1	2
1038	совпадает с	2	2
1039	и между	1	2
1040	не должно	1	2
1041	необходимо подчеркнуть	1	2
1042	таковое в	1	2
1043	дальнейшем и	1	2
1044	и два	1	2
1045	более и	1	2
1046	действия и	1	2
1047	образом не	1	2
1048	известной степени	4	2
1049	данного произведения	1	2
1050	произведения и	2	2
1051	оказался бы	1	2
1052	нам и	1	2
1053	основная особенность	1	2
1054	в литературном	1	2
1055	ивана карамазова	2	2
1056	искусства в	2	2
1057	в едином	2	2
1058	души и	2	2
1059	произведения как	8	2
1060	таком положении	2	2
1061	и вот	1	2
1062	обе эти	1	2
1063	музыкального произведения	3	2
1064	такое же	1	2
1065	ее нет	1	2
1066	политической и	1	2
1067	другой же	2	2
1068	представлять себе	4	2
1069	слово в	2	2
1070	иметь место	1	2
1071	а на	1	2
1072	есть перестает	1	2
1073	является таким	1	2
1074	этого не	1	2
1075	вещь как	1	2
1076	такое значение	1	2
1077	единство и	2	2
1078	его же	1	2
1079	за его	3	2
1080	мы же	1	2
1081	его момент	1	2
1082	природы как	1	2
1083	резко отличается	1	2
1084	этом произведении	1	2
1085	и исторически	1	2
1086	является той	1	2
1087	отношению к	19	2
1088	слова в	7	2
1089	в узком	1	2
1090	и дальше	1	2
1091	смысле мы	2	2
1092	хотя здесь	1	2
1093	творчестве и	2	1
1094	могут иметь	1	1
1095	есть вещь	1	1
1096	или только	1	1
1097	творчества в	3	1
1098	которых идет	1	1
1099	подходом к	1	1
1100	ее самой	1	1
1101	области где	1	1
1102	не входя	2	1
1103	это изучение	1	1
1104	к мрамору	2	1
1105	вопросу о	1	1
1106	утверждения которые	1	1
1107	следует что	2	1
1108	решения вопроса	1	1
1109	и ученого	1	1
1110	здесь что	1	1
1111	условии мы	1	1
1112	частности для	1	1
1113	правда это	1	1
1114	бесконечного и	1	1
1115	созерцании и	1	1
1116	предметом а	1	1
1117	пределы данной	1	1
1118	между ними	4	1
1119	с действительностью	3	1
1120	его тело	1	1
1121	ним расстаться	1	1
1122	каким образом	1	1
1123	все моменты	2	1
1124	принципиально нет	1	1
1125	искусстве часто	1	1
1126	из всего	1	1
1127	сомнений и	1	1
1128	и отнюдь	1	1
1129	кроме самого	1	1
1130	место и	2	1
1131	тех предметов	1	1
1132	случайно и	1	1
1133	они ни	1	1
1134	нужной и	1	1
1135	на самой	1	1
1136	у большинства	1	1
1137	искусство но	1	1
1138	и нисколько	1	1
1139	языка то	1	1
1140	не его	2	1
1141	или действительностью	1	1
1142	отражается в	1	1
1143	умирает в	1	1
1144	все и	2	1
1145	созерцании художественного	1	1
1146	правда только	1	1
1147	осуществляется в	1	1
1148	она же	1	1
1149	к художественной	1	1
1150	доходят до	1	1
1151	отмеченные нами	1	1
1152	мышления который	1	1
1153	дело только	3	1
1154	всегда может	1	1
1155	по возможности	1	1
1156	и должна	3	1
1157	терминология не	1	1
1158	слов но	1	1
1159	но может	1	1
1160	произведения но	2	1
1161	содержание в	7	1
1162	было то	1	1
1163	несколько примеров	1	1
1164	или нечто	1	1
1165	искусства это	1	1
1166	головы он	1	1
1167	от своей	1	1
1168	отметить что	7	1
1169	стихотворения пушкина	1	1
1170	и формы	1	1
1171	как русский	1	1
1172	отношения и	2	1
1173	чрезвычайно труден	1	1
1174	есть они	1	1
1175	тенденцию к	2	1
1176	является конечно	2	1
1177	нам право	1	1
1178	есть конечно	1	1
1179	ли она	1	1
1180	вопросов о	1	1
1181	россии особенно	1	1
1182	указанной нами	2	1
1183	можем сказать	2	1
1184	стало возможным	1	1
1185	возникает и	1	1
1186	имели бы	1	1
1187	и духовного	2	1
1188	не нужны	1	1
1189	или иным	1	1
1190	в некоторых	2	1
1191	которую можно	1	1
1192	этих моментов	1	1
1193	не происходит	1	1
1194	но едва	1	1
1195	имеют место	2	1
1196	области познания	2	1
1197	на содержание	5	1
1198	творение из	1	1
1199	конкретное и	1	1
1200	мы ничего	1	1
1201	искусство в	1	1
1202	к себе	2	1
1203	нашей работы	1	1
1204	весьма немногое	1	1
1205	всякой оглядки	1	1
1206	не должна	4	1
1207	творчества но	1	1
1208	вместо него	1	1
1209	в подобном	1	1
1210	с самими	1	1
1211	природу и	3	1
1212	как можно	1	1
1213	не путем	2	1
1214	лишенным всякой	1	1
1215	словом в	1	1
1216	природой и	1	1
1217	же значение	1	1
1218	ее от	1	1
1219	алеши и	1	1
1220	на которое	1	1
1221	для историка	1	1
1222	произведения можно	1	1
1223	по аналогии	1	1
1224	есть являются	1	1
1225	стали бы	1	1
1226	и исторической	1	1
1227	не остается	2	1
1228	этом последнем	1	1
1229	характер и	1	1
1230	определенное и	1	1
1231	и язык	1	1
1232	самым и	1	1
1233	рядом с	5	1
1234	которое именно	1	1
1235	которые имеют	1	1
1236	в двух	2	1
1237	к вопросу	1	1
1238	есть история	1	1
1239	сказать несколько	1	1
1240	ощущения представления	1	1
1241	в систематической	1	1
1242	научная литература	1	1
1243	и быть	1	1
1244	свои права	1	1
1245	трудно и	1	1
1246	этой главы	1	1
1247	в философии	1	1
1248	и соответствующее	1	1
1249	как единство	1	1
1250	применить и	1	1
1251	и необходимость	1	1
1252	и собственно	1	1
1253	человека как	2	1
1254	как метафоры	1	1
1255	необходимо учитывать	1	1
1256	в объективном	1	1
1257	роман есть	1	1
1258	поэтому на	1	1
1259	однако эта	1	1
1260	не были	1	1
1261	не могла	1	1
1262	эмоции и	1	1
1263	им самим	1	1
1264	находить в	1	1
1265	произведение не	3	1
1266	его так	1	1
1267	или наконец	1	1
1268	могла бы	1	1
1269	где каждый	1	1
1270	самого но	1	1
1271	на бумаге	1	1
1272	невозможно вообще	1	1
1273	как вещи	3	1
1274	отдельных произведений	3	1
1275	действительность можно	1	1
1276	процессы в	1	1
1277	искусства может	1	1
1278	все остальное	1	1
1279	ли на	1	1
1280	направленность жизни	1	1
1281	чувств и	1	1
1282	содержанию в	5	1
1283	события в	1	1
1284	и чистой	2	1
1285	жизни таким	1	1
1286	как самостоятельную	1	1
1287	акустики или	1	1
1288	язык для	1	1
1289	быть просто	1	1
1290	в особенности	2	1
1291	его состав	1	1
1292	только я	1	1
1293	мы просто	1	1
1294	я пою	1	1
1295	в процесс	1	1
1296	его уже	1	1
1297	них в	1	1
1298	характерно и	1	1
