N	3gram	Vygotskiy_	FransuaR
263	в процессе своего	1	1
264	новых и новых	1	1
265	в их наиболее	1	1
266	и связанное с	1	1
267	природе по своему	1	1
268	имеют ничего общего	1	1
269	говорили в начале	1	1
270	во время пребывания	1	1
271	как в основе	1	1
272	вперед по пути	1	1
273	и тогда когда	1	1
274	один из них	1	1
275	но все эти	1	1
276	различие между этими	1	1
277	словом и тем	1	1
278	может быть наиболее	1	1
279	хотя бы и	2	1
280	где одно звено	1	1
281	в течение всего	1	1
282	и вообще всю	1	1
283	к частному и	3	1
284	но если мы	1	1
285	не могут иметь	1	1
286	на что мы	1	1
287	этого слова то	1	1
288	далеко не всегда	1	1
289	с целым рядом	1	1
290	к одной общей	1	1
291	и речи нет	1	1
292	а не наоборот	1	1
293	идет не о	1	1
294	целом но и	1	1
295	так как она	2	1
296	который можно было	1	1
297	кроме того что	1	1
298	именно в этой	1	1
299	тем что нам	1	1
300	совершенно ясно что	1	1
301	становится особенно ясным	1	1
302	в обоих случаях	2	1
303	поэтому оно имеет	1	1
304	мы ограничимся лишь	1	1
305	и животных форм	1	1
306	не только то	1	1
307	но в отношении	1	1
308	это нисколько не	1	1
309	является здесь не	1	1
310	с тем и	4	1
311	увидим дальше что	1	1
312	а в связи	1	1
313	но только в	1	1
314	тогда когда они	2	1
315	и таким образом	1	1
316	и тем самым	3	1
317	и в нашем	1	1
318	вовсе не следует	1	1
319	видимой связи с	1	1
320	не только на	1	1
321	при этом он	1	1
322	учении о природе	1	1
323	чем иным как	1	1
324	этой стадии своего	1	1
325	в последнее время	4	1
326	с этого момента	1	1
327	как если бы	2	1
328	только и может	1	1
329	имеет дело с	2	1
330	этом же смысле	1	1
331	общего и частного	1	1
332	мы говорили выше	2	1
333	на этот раз	2	1
334	что с точки	1	1
335	оно все же	1	1
336	в буквальном смысле	1	1
337	отказывается видеть в	1	1
338	мы говорили уже	2	1
339	которой он стоит	1	1
340	по существу это	1	1
341	так как в	2	1
342	же самое что	1	1
343	видеть в этом	1	1
344	который в своем	1	1
345	из его естественной	1	1
346	все эти моменты	1	1
347	для обозначения нового	1	1
348	лежащие в основе	2	1
349	быть определены как	1	1
350	могут быть определены	1	1
351	даже там где	1	1
352	связи с этой	1	1
353	они могут быть	1	1
354	и том же	2	1
355	никогда не бывает	2	1
356	человека и его	1	1
357	что мы называем	1	1
358	в некоторых других	1	1
359	и во всяком	2	1
360	прежде всего тем	1	1
361	при известных условиях	1	1
362	видим что все	1	1
363	в силу того	2	1
364	том что слово	1	1
365	мы видим в	2	1
366	как и для	1	1
367	и для других	2	1
368	в этом же	2	1
369	то мы увидим	1	1
370	они не способны	1	1
371	всего тем что	1	1
372	к тому чтобы	1	1
373	чрезвычайно характерная для	1	1
374	образами в том	1	1
375	где они будут	1	1
376	в результате этого	1	1
377	все время в	1	1
378	стадии своего развития	2	1
379	в своем учении	1	1
380	и что он	1	1
381	и самый тип	1	1
382	как это ни	1	1
383	одном и том	2	1
384	связи кроме того	1	1
385	всего могут быть	1	1
386	это так называемая	2	1
387	с ним связанное	1	1
388	одной стороны он	1	1
389	дело идет не	1	1
390	так же и	1	1
391	в котором в	1	1
392	мы стремились показать	1	1
393	так же точно	3	1
394	всей нашей работы	1	1
395	к этому типу	1	1
396	в своем развитии	3	1
397	основе его лежит	1	1
398	в первую очередь	2	1
399	как и у	1	1
400	и что в	2	1
401	глава в истории	1	1
402	том что они	2	1
403	с тем что	4	1
404	обращает особое внимание	1	1
405	этом отношении не	1	1
406	что вместе с	1	1
407	ранних ступенях развития	1	1
408	те из них	1	1
409	том случае если	2	1
410	находит свое отражение	1	1
411	того же самого	3	1
412	та или иная	3	1
413	то что мы	2	1
414	ключ к пониманию	2	1
415	одно от другого	1	1
416	во всем этом	1	1
417	во-первых потому что	1	1
418	что в этом	1	1
419	своем учении о	1	1
420	того же типа	2	1
421	и наряду с	1	1
422	только тому что	1	1
423	что он не	2	1
424	начальной и конечной	1	1
425	и в словесном	1	1
426	если мы обратимся	4	1
427	становятся как бы	1	1
428	именно это и	1	1
429	в дальнейшем мы	1	1
430	в сущности в	1	1
431	речи так как	1	1
432	мы наблюдаем в	1	1
433	мы узнаем из	1	1
434	отличие от этого	1	1
435	являются как бы	2	1
436	есть еще одна	1	1
437	между тем и	1	1
438	в одном слове	1	1
439	если только они	1	1
440	о котором говорил	1	1
441	то для них	1	1
442	оно может быть	1	1
443	того что они	3	1
444	основе их лежит	2	1
445	таким образом не	1	1
446	однако и здесь	1	1
447	форм мышления и	1	1
448	образом в основе	1	1
449	в какой степени	2	1
450	независимо от того	3	1
451	снизу вверх а	1	1
452	из этих двух	1	1
453	тем не менее	6	1
454	мы не могли	1	1
455	а как бы	1	1
456	перед нами в	2	1
457	и значение этой	1	1
458	узнаем что в	1	1
459	что в отличие	1	1
460	сами по себе	4	1
461	силу того что	2	1
462	в большей степени	1	1
463	в основу этого	1	1
464	по внешнему виду	5	1
465	то же слово	3	1
466	в том случае	2	1
467	но на этот	1	1
468	на которой он	1	1
469	как он говорит	1	1
470	то же что	1	1
471	не чем иным	1	1
472	что все эти	1	1
473	между собой и	2	1
474	в зависимости от	6	1
475	только на основе	1	1
476	в приложении к	1	1
477	же в них	1	1
478	с помощью которой	3	1
479	слова таким образом	1	1
480	линии в развитии	1	1
481	само по себе	3	1
482	если бы мы	2	1
483	вверх и вниз	1	1
484	нас не может	1	1
485	во всей своей	1	1
486	которые не только	1	1
487	из них не	1	1
488	не имеет ничего	1	1
489	это означает что	2	1
490	здесь мы видим	1	1
491	в своей жизни	1	1
492	состоит в том	4	1
493	том что она	1	1
494	в высшей степени	11	1
495	или даже в	1	1
496	при этом как	1	1
497	не дана с	1	1
498	поэтому было бы	1	1
499	тот же предмет	6	1
500	и как они	1	1
501	те же предметы	4	1
502	как с помощью	1	1
503	в сущности как	1	1
504	внешней и внутренней	3	1
505	раз и навсегда	1	1
506	благодаря этому его	1	1
507	в себя оба	1	1
508	одной стороны с	1	1
509	разумеет прежде всего	1	1
510	по аналогии с	1	1
511	того или иного	2	1
512	в ряде других	1	1
513	и сам начинает	1	1
514	если мы внимательно	1	1
515	так как если	1	1
516	к тому или	3	1
517	в совершенно другом	1	1
518	не имеют ничего	1	1
519	быть отнесено к	1	1
520	на то что	5	1
521	было бы привести	1	1
522	между собой в	1	1
523	им с помощью	1	1
524	и единый в	1	1
525	после своей смерти	1	1
526	к которым мы	1	1
527	основе этого явления	1	1
528	и как мы	2	1
529	другой стороны он	1	1
530	мы обратимся к	4	1
531	тот же что	1	1
532	подвести некоторые итоги	1	1
533	уже говорили выше	2	1
534	мы увидим что	1	1
535	фазу своего развития	1	1
536	путь восхождения от	1	1
537	на некоторое время	1	1
538	на этой стадии	3	1
539	не в состоянии	1	1
540	может объединять в	1	1
541	именно то что	1	1
542	по своему значению	2	1
543	его к тому	2	1
544	здесь мы должны	1	1
545	именно благодаря этому	2	1
546	таким образом является	1	1
547	не столько на	1	1
548	так как оно	2	1
549	объединять в себе	1	1
550	с ее помощью	1	1
551	не имеет никакого	1	1
552	относит его к	1	1
553	одна из этих	1	1
554	и не является	1	1
555	всяком случае в	1	1
556	и здесь мы	1	1
557	одно и то	6	1
558	судить о том	1	1
559	не является исключением	1	1
560	и то же	6	1
561	и в развитии	2	1
562	таким образом как	1	1
563	только потому что	2	1
564	по нашему мнению	2	1
565	речь идет о	2	1
566	том что эта	1	1
567	бы они ни	1	1
568	убедиться в этом	1	1
569	пространственных и временных	1	1
570	входит в область	1	1
571	точки зрения совершенно	1	1
572	всяком случае не	1	1
573	и т.д в	1	1
574	и в некоторых	1	1
575	в них как	1	1
576	но не для	1	1
577	то обстоятельство что	4	1
578	и в истории	1	1
579	в гораздо большей	1	1
580	как это делает	1	1
581	что в начале	1	1
582	он был бы	1	1
583	вне связи с	1	1
584	в этой области	2	1
585	к одной и	2	1
586	то время как	5	1
587	речи и мышления	3	1
588	из них которые	1	1
589	только в своей	1	1
590	один из этих	3	1
591	лежит в основе	3	1
592	с которыми они	1	1
