N	2gram	Propp_Isto	Formalny
109	в действительности	2	12
110	по отношению	3	12
111	как это	6	12
112	и здесь	13	12
113	оно не	2	12
114	того чтобы	1	12
115	отношению к	3	12
116	никогда не	16	11
117	что они	5	11
118	то ни	1	11
119	зависимости от	4	11
120	они не	4	11
121	в основе	2	11
122	но не	8	11
123	в большинстве	1	11
124	не как	1	10
125	другой стороны	17	10
126	в дальнейшем	3	10
127	конечно не	2	10
128	в зависимости	3	10
129	бы то	1	10
130	каждый элемент	1	10
131	не было	3	10
132	большинстве случаев	1	10
133	не есть	1	10
134	здесь и	3	10
135	он не	8	10
136	если же	1	10
137	главным образом	3	10
138	с ее	1	10
139	мы видели	17	10
140	как о	1	10
141	тем же	1	10
142	друг друга	2	10
143	формы и	2	10
144	и др	4	10
145	мы не	10	10
146	по существу	5	10
147	и как	3	10
148	не о	1	10
149	еще более	1	9
150	и даже	3	9
151	для понимания	1	9
152	не могло	2	9
153	мы знаем	4	9
154	ни было	1	9
155	в каждом	1	9
156	совсем не	1	9
157	бы ни	1	9
158	отношения к	2	9
159	язык и	1	9
160	в свою	1	9
161	и до	2	9
162	здесь не	4	9
163	но это	5	9
164	ничего не	7	9
165	от всех	2	9
166	у нас	4	9
167	быть и	1	9
168	и может	1	9
169	и к	1	8
170	в них	4	8
171	и те	2	8
172	в данном	8	8
173	одной стороны	12	8
174	задачи и	3	8
175	с одной	12	8
176	ясно что	2	8
177	же как	6	8
178	между собой	1	8
179	в других	6	8
180	сих пор	5	8
181	из этого	2	8
182	всех этих	6	8
183	до сих	4	8
184	что это	6	8
185	с этим	3	8
186	на основе	1	8
187	это не	14	8
188	должен быть	2	8
189	для того	2	8
190	в области	3	8
191	для этого	1	8
192	же и	1	7
193	его от	1	7
194	более или	3	7
195	но все	5	7
196	мы увидим	6	7
197	даже и	1	7
198	сказать что	5	7
199	что именно	2	7
200	к этому	5	7
201	вот как	1	7
202	из них	2	7
203	следовательно и	1	7
204	от этого	2	7
205	в себе	3	7
206	в особенности	2	7
207	сами по	1	7
208	смысла и	1	7
209	том что	18	7
210	не входит	1	7
211	ничем не	2	7
212	в первый	1	7
213	он и	3	7
214	и более	2	7
215	в литературу	1	7
216	в какой	1	7
217	или менее	3	7
218	в одной	3	7
219	стороны и	4	7
220	и только	4	7
221	и наконец	6	7
222	кроме того	6	6
223	те же	2	6
224	в этих	16	6
225	как она	1	6
226	если он	5	6
227	например в	6	6
228	их в	3	6
229	отличается от	4	6
230	о том	15	6
231	он был	2	6
232	жизнь и	1	6
233	от его	2	6
234	именно так	1	6
235	и других	2	6
236	в которой	2	6
237	но для	3	6
238	в конце	4	6
239	учение о	1	6
240	и это	9	6
241	и тем	4	6
242	должны быть	4	6
243	от нее	2	6
244	один из	7	6
245	они и	1	6
246	его с	2	6
247	на ее	1	6
248	с ним	9	6
249	ее и	2	6
250	его и	1	6
251	из этих	6	6
252	именно на	2	6
253	этого слова	1	6
254	у них	3	6
255	данном случае	7	6
256	уже в	4	6
257	ее в	3	6
258	смысле этого	1	6
259	так в	10	6
260	его не	4	6
261	не по	2	6
262	в частности	3	6
263	тем самым	3	6
264	отношение к	6	6
265	такой же	3	6
266	тому что	2	6
267	случае в	2	5
268	за исключением	1	5
269	с этой	7	5
270	даже в	2	5
271	как они	1	5
272	равно как	1	5
273	правда в	1	5
274	так например	5	5
275	можно сказать	3	5
276	в котором	3	5
277	то это	7	5
278	вопрос о	6	5
279	должно было	2	5
280	связь между	1	5
281	и формы	3	5
282	как на	3	5
283	как от	1	5
284	характерно что	2	5
285	к нему	8	5
286	всего в	1	5
287	то в	1	5
288	хотя и	3	5
289	не от	3	5
290	не столько	4	5
291	что не	3	5
292	как прием	1	5
293	а только	1	5
294	в эту	3	5
295	мы можем	11	5
296	но отсюда	1	5
297	мы уже	10	5
298	не приходится	1	5
299	и что	15	5
300	не могла	1	5
301	его как	2	5
302	друг другу	1	5
303	и по	7	5
304	а как	2	5
305	в него	4	5
306	и самый	1	5
307	не так	4	5
308	и свою	1	5
309	если в	3	5
310	в основном	2	5
311	должен был	2	5
312	что оно	1	5
313	показать что	1	5
314	приводит к	1	5
315	не имеет	6	5
316	то он	2	5
317	то и	6	5
318	как например	1	5
319	одной из	4	5
320	в самой	1	5
321	и то	3	5
322	он становится	2	5
323	тому чтобы	1	5
324	для нас	8	5
325	однако не	1	5
326	а о	1	5
327	и эта	5	5
328	на все	1	5
329	в условиях	1	5
330	отличие от	1	5
331	она должна	1	5
332	обстоит дело	1	5
333	мы должны	7	5
334	таким же	2	5
335	еще в	3	5
336	от того	4	5
337	же в	1	5
338	все более	1	5
339	может и	1	5
340	не можем	3	5
341	от него	6	4
342	и другие	10	4
343	мы и	1	4
344	можно и	1	4
345	к этой	2	4
346	от одного	1	4
347	все дело	2	4
348	или на	1	4
349	к самому	2	4
350	он является	1	4
351	и история	1	4
352	эта связь	7	4
353	только как	1	4
354	но даже	1	4
355	в каких	2	4
356	формы его	2	4
357	и должна	1	4
358	между двумя	2	4
359	увидим что	2	4
360	превращается в	10	4
361	себе в	3	4
362	на него	3	4
363	во всей	1	4
364	связи со	3	4
365	одна из	7	4
366	на котором	3	4
367	того же	3	4
368	все в	2	4
369	в некоторых	2	4
370	на протяжении	1	4
371	тем не	4	4
372	что такое	2	4
373	и этим	7	4
374	очевидно что	1	4
375	в таком	1	4
376	между этими	1	4
377	тогда когда	3	4
378	под влиянием	2	4
379	всех своих	1	4
380	в целях	2	4
381	не будет	6	4
382	этот вопрос	3	4
383	должны были	4	4
384	или иное	1	4
385	могла бы	1	4
386	он в	4	4
387	не значит	1	4
388	нам кажется	5	4
389	однако и	1	4
390	та же	5	4
391	на западе	2	4
392	был бы	1	4
393	героя в	3	4
394	как не	1	4
395	это положение	2	4
396	и действительно	4	4
397	направление в	1	4
398	нет в	2	4
399	к другому	2	4
400	думать что	3	4
401	совпадает с	1	4
402	наконец в	1	4
403	нем и	1	4
404	знаем что	5	4
405	им в	2	4
406	и во	1	4
407	но именно	1	4
408	только при	1	4
409	для всего	1	4
410	и о	2	4
411	но если	2	4
412	приема в	3	4
413	они были	1	4
414	новые формы	2	4
415	пришли к	3	4
416	этот процесс	1	4
417	сам он	3	4
418	зависит от	1	4
419	не для	1	4
420	здесь в	1	4
421	в ином	18	4
422	а на	2	4
423	или в	11	4
424	или иначе	2	4
425	но эта	2	4
426	исторической действительности	1	4
427	сама по	1	4
428	в поэтике	1	4
429	или даже	3	4
430	один и	1	4
431	и тех	1	4
432	но при	2	4
433	такое понимание	2	4
434	тех же	2	4
435	как он	11	4
436	же что	2	4
437	только то	1	4
438	к ней	3	4
439	одним из	1	4
440	к новому	1	4
441	и тогда	1	4
442	во всем	2	3
443	и очень	1	3
444	не видели	1	3
445	дело с	2	3
446	это значит	3	3
447	правда это	1	3
448	время не	1	3
449	требует от	1	3
450	в одном	2	3
451	здесь необходимо	2	3
452	но что	2	3
453	в предыдущей	1	3
454	теперь мы	1	3
455	из всего	3	3
456	а именно	12	3
457	предмета и	1	3
458	за ней	1	3
459	в это	3	3
460	поставить вопрос	1	3
461	на первый	6	3
462	связано с	7	3
463	а что	1	3
464	не должен	1	3
465	продолжает жить	1	3
466	не всегда	6	3
467	из себя	1	3
468	но они	4	3
469	в различных	3	3
470	ней и	1	3
471	они должны	3	3
472	том чтобы	3	3
473	формы в	1	3
474	следующим образом	4	3
475	же происходит	1	3
476	друг с	1	3
477	для этой	2	3
478	образом на	1	3
479	не происходит	3	3
480	или наоборот	2	3
481	следует отметить	1	3
482	мы видим	14	3
483	еще одну	1	3
484	и функции	1	3
485	что при	3	3
486	в качестве	5	3
487	и через	2	3
488	но как	4	3
489	этими двумя	1	3
490	лежит в	2	3
491	но он	4	3
492	не нуждается	1	3
493	быть только	2	3
494	и именно	1	3
495	становится и	2	3
496	совсем другое	2	3
497	из одного	3	3
498	в чем	5	3
499	что как	1	3
500	от них	2	3
501	не имеющие	1	3
502	перехода от	1	3
503	не дает	1	3
504	ту же	3	3
505	в работе	1	3
506	так что	6	3
507	кажется что	7	3
508	что эта	1	3
509	всех других	2	3
510	и тот	3	3
511	в форме	4	3
512	тем и	1	3
513	не просто	3	3
514	в нее	1	3
515	в новое	1	3
516	это приводит	1	3
517	их к	1	3
518	всех сторон	1	3
519	если они	4	3
520	который был	1	3
521	каждого из	1	3
522	можно только	1	3
523	и этот	1	3
524	и конечно	1	3
525	с такой	1	3
526	и при	2	3
527	связей с	2	3
528	уже знаем	5	3
529	он пишет	1	3
530	и из	2	3
531	никак не	2	3
532	от этой	1	3
533	они на	1	3
534	борьбы с	1	3
535	так или	2	3
536	нам в	1	3
537	во что	1	3
538	если это	2	3
539	можно назвать	1	3
540	вряд ли	1	3
541	определенные формы	1	3
542	в которых	2	3
543	влияния на	1	3
544	том как	3	3
545	этот образ	2	3
546	на своем	4	3
547	перед нами	4	3
548	но оно	3	3
549	все они	1	3
550	вытекает из	2	3
551	понимании этого	1	3
552	не дают	2	3
553	и если	4	3
554	так называемым	1	3
555	для нее	2	3
556	что уже	1	3
557	вступает в	4	3
558	своей работе	2	3
559	состоит в	1	3
560	образом не	1	3
561	в самую	1	3
562	в сознании	1	3
563	он может	4	3
564	же он	1	3
565	тот же	2	3
566	подойти к	1	3
567	или другой	1	3
568	находятся в	1	3
569	с начала	1	3
570	нас не	2	3
571	что собственно	2	3
572	иначе обстоит	1	3
573	на нее	1	3
574	дело в	1	3
575	и другое	4	3
576	вообще не	4	3
577	поэтому и	1	3
578	могла быть	1	3
579	есть только	1	3
580	этим самым	3	3
581	к своему	4	3
582	со своей	2	3
583	но уже	1	3
584	на его	6	3
585	с другом	1	3
586	тем более	2	3
587	но конечно	2	3
588	может иметь	1	3
589	первый план	1	3
590	действительности но	1	3
591	на один	1	3
592	а от	1	3
593	иногда и	1	3
594	во второй	1	3
595	когда он	5	3
596	е в	2	3
597	не с	2	3
598	в науке	1	3
599	эпохи и	1	3
600	же самое	1	3
601	и вне	1	3
602	его форм	1	3
603	в современной	2	3
604	на то	5	3
605	бытия в	1	3
606	что на	1	3
607	в чисто	1	3
608	мир не	2	2
609	и попытка	1	2
610	все что	4	2
611	связан с	5	2
612	е с	1	2
613	эта теория	1	2
614	языке и	1	2
615	е его	1	2
616	совершенно очевидно	2	2
617	что два	1	2
618	мотивировки в	1	2
619	и достигает	2	2
620	был и	1	2
621	тем как	1	2
622	о чем	2	2
623	говорит о	2	2
624	герой является	1	2
625	нами в	2	2
626	не сможет	1	2
627	связь с	7	2
628	их не	3	2
629	спрашивается что	1	2
630	это делают	1	2
631	именно и	1	2
632	мы найдем	2	2
633	о мире	1	2
634	ее с	2	2
635	вывести из	1	2
636	от всего	1	2
637	представление о	9	2
638	другую сторону	1	2
639	принадлежат к	1	2
640	нуждается ни	1	2
641	его на	2	2
642	только через	3	2
643	функции героя	1	2
644	чтобы вскрыть	1	2
645	при помощи	6	2
646	направлен на	2	2
647	так если	1	2
648	здесь имеет	1	2
649	также что	1	2
650	ее к	2	2
651	некоторое единство	1	2
652	к другой	2	2
653	не могли	1	2
654	по тем	1	2
655	она могла	1	2
656	из их	1	2
657	в этот	1	2
658	становится чем-то	1	2
659	в руках	2	2
660	не встречается	1	2
661	с теорией	1	2
662	самый факт	1	2
663	отметить что	2	2
664	с другим	1	2
665	то чтобы	2	2
666	отраженные в	1	2
667	ее как	2	2
668	знают только	1	2
669	эти вопросы	1	2
670	находится в	2	2
671	наивно как	1	2
672	еще одна	4	2
673	что она	6	2
674	момент в	1	2
675	который в	1	2
676	согласиться с	2	2
677	но так	4	2
678	чем это	1	2
679	и становится	4	2
680	быть с	1	2
681	их еще	1	2
682	видели что	4	2
683	мышления и	1	2
684	указать на	1	2
685	что этого	1	2
686	увидим дальше	1	2
687	обычно не	1	2
688	они будут	1	2
689	что между	4	2
690	есть еще	4	2
691	не их	1	2
692	или не	1	2
693	не знает	2	2
694	ее от	1	2
695	именно здесь	1	2
696	но совершенно	1	2
697	не осуществляется	1	2
698	здесь же	3	2
699	и всю	1	2
700	происходит и	3	2
701	характер и	1	2
702	на земле	6	2
703	так на	1	2
704	внести в	1	2
705	и некоторые	2	2
706	того можно	1	2
707	действительно если	1	2
708	вопрос об	1	2
709	а с	3	2
710	того в	1	2
711	героя и	5	2
712	что его	2	2
713	сюда же	2	2
714	сделать такое	1	2
715	до нее	1	2
716	главная задача	1	2
717	на нем	1	2
718	и та	1	2
719	можно было	3	2
720	этого факта	1	2
721	относится и	1	2
722	также не	3	2
723	как известно	1	2
724	как эта	1	2
725	ни одной	2	2
726	однако в	2	2
727	но есть	5	2
728	части в	1	2
729	о ней	2	2
730	и есть	2	2
731	сторону и	1	2
732	с сыном	1	2
733	же мы	6	2
734	при всем	1	2
735	на место	2	2
736	значит что	3	2
737	для чего	1	2
738	в какой-то	1	2
739	и нельзя	1	2
740	превращаются в	2	2
741	были бы	1	2
742	и возможно	1	2
743	в самый	1	2
744	из нашего	1	2
745	но она	2	2
746	тогда он	1	2
747	уже нельзя	1	2
748	в другой	3	2
749	здесь с	1	2
750	в тех	8	2
751	очень много	2	2
752	и вполне	1	2
753	начинается с	4	2
754	с ними	2	2
755	этой точки	3	2
756	то оно	1	2
757	вложена в	1	2
758	они пришли	2	2
759	далеко не	3	2
760	и так	2	2
761	никто не	2	2
762	что отдельные	1	2
763	общения а	1	2
764	но из	1	2
765	всем этом	1	2
766	а если	3	2
767	где нет	1	2
768	не объясняет	1	2
769	прямой зависимости	1	2
770	вне поля	1	2
771	и вот	2	2
772	автора и	1	2
773	не должно	1	2
774	ее до	1	2
775	в отдельности	3	2
776	не должны	1	2
777	этой смены	2	2
778	из его	2	2
779	только тогда	1	2
780	что если	2	2
781	и вся	1	2
782	как если	1	2
783	не потому	1	2
784	же а	1	2
785	имеем в	8	2
786	или вообще	1	2
787	к ним	3	2
788	только одна	2	2
789	на этот	4	2
790	него самого	2	2
791	языка но	1	2
792	его место	1	2
793	только с	1	2
794	только потому	1	2
795	и нет	3	2
796	из него	3	2
797	во времени	1	2
798	мы еще	2	2
799	но самые	1	2
800	они вместе	1	2
801	этом случае	4	2
802	в более	3	2
803	на языке	1	2
804	и всякий	1	2
805	ему в	1	2
806	связанных с	1	2
807	ни с	2	2
808	вывод что	1	2
809	мы имеем	27	2
810	или с	2	2
811	как особый	1	2
812	как у	2	2
813	же не	2	2
814	а все	1	2
815	нет так	1	2
816	и смысл	1	2
817	в виде	5	2
818	но с	2	2
819	что ни	2	2
820	в силу	2	2
821	здесь все	1	2
822	что этот	4	2
823	и без	1	2
824	можно будет	1	2
825	что мы	3	2
826	однако это	1	2
827	мира и	2	2
828	а иногда	1	2
829	участие в	2	2
830	к единству	1	2
831	не знают	1	2
832	связаны с	4	2
833	этих двух	1	2
834	и основные	1	2
835	человека в	1	2
836	со всех	1	2
837	и эти	5	2
838	в полной	1	2
839	он говорит	4	2
840	предыдущей главе	1	2
841	в наши	1	2
842	ту или	1	2
843	ее так	2	2
844	дело не	5	2
845	всецело зависит	1	2
846	здесь при	1	2
847	выйти за	1	2
848	в другом	2	2
849	другой то	1	2
850	может лежать	1	2
851	в лице	1	2
852	этого нет	1	2
853	во многом	1	2
854	ней все	1	2
855	что формы	1	2
856	по этому	3	2
857	этих форм	1	2
858	к пониманию	1	2
859	происходит в	3	2
860	при изучении	2	2
861	их на	2	2
862	характер они	1	2
863	образом оказывается	1	2
864	это в	3	2
865	здесь по-видимому	1	2
866	мы условно	1	2
867	есть не	1	2
868	жизнью и	1	2
869	фигурирует в	1	2
870	мы наблюдаем	1	1
871	более не	1	1
872	мы обратимся	1	1
873	почву для	1	1
874	они имеют	1	1
875	сказка как	1	1
876	более высокой	1	1
877	и уже	1	1
878	что задача	4	1
879	еще раз	1	1
880	религии и	1	1
881	почва для	1	1
882	как здесь	1	1
883	его функция	2	1
884	же объясняется	2	1
885	роль и	1	1
886	путаницы в	1	1
887	мы рассматривали	2	1
888	условий в	1	1
889	вопросу о	1	1
890	стиль в	1	1
891	в ряде	1	1
892	глаза и	1	1
893	нее в	1	1
894	в разных	1	1
895	интересен и	1	1
896	задачей и	1	1
897	в море	1	1
898	переносит в	2	1
899	но тем	2	1
900	его под	1	1
901	если нет	1	1
902	по-видимому не	1	1
903	всего мы	1	1
904	только тот	1	1
905	не простой	1	1
906	не меняет	1	1
907	по мере	1	1
908	с собой	7	1
909	есть результат	1	1
910	вытекает что	1	1
911	и которые	1	1
912	раз он	2	1
913	наши задачи	1	1
914	которые первоначально	1	1
915	чтобы в	1	1
916	в борьбе	1	1
917	показывает нам	1	1
918	в мифе	4	1
919	этой цели	1	1
920	в живописи	1	1
921	то было	1	1
922	элементы в	1	1
923	вот что	1	1
924	этих факторов	1	1
925	и сам	3	1
926	некоторые другие	2	1
927	значения но	1	1
928	неоднократно и	1	1
929	не узнаешь	1	1
930	происходит не	1	1
931	не хотят	1	1
932	самое и	1	1
933	из самых	2	1
934	и задачи	1	1
935	нет есть	1	1
936	и связь	1	1
937	было очень	1	1
938	и требует	1	1
939	нового здесь	1	1
940	он представляется	2	1
941	правда эта	1	1
942	выражено в	2	1
943	между прочим	3	1
944	чтобы дать	1	1
945	форме в	1	1
946	там же	3	1
947	похож на	1	1
948	он стоит	1	1
949	два способа	1	1
950	приходит в	2	1
951	духа в	2	1
952	и вместе	3	1
953	на эти	2	1
954	на эту	1	1
955	оказалось что	1	1
956	совершенно одинаково	1	1
957	в американских	2	1
958	сделана попытка	1	1
959	а ее	1	1
960	был ими	1	1
961	или во	1	1
962	по своим	3	1
963	может дать	1	1
964	прочим и	2	1
965	остался вне	1	1
966	когда в	3	1
967	этой стороны	4	1
968	борьба за	1	1
969	жизни на	1	1
970	отца и	2	1
971	только что	1	1
972	но мы	3	1
973	это сопоставление	1	1
974	как только	5	1
975	искусство и	1	1
976	где оно	2	1
977	определяется не	1	1
978	мы с	1	1
979	не удается	2	1
980	нет у	1	1
981	влечет за	1	1
982	не здесь	1	1
983	интересами и	2	1
984	нам не	1	1
985	это из	1	1
986	и дело	2	1
987	что связано	1	1
988	не служит	1	1
989	в первую	8	1
990	на этой	1	1
991	не существует	1	1
992	что душа	1	1
993	книге о	2	1
994	еще далеко	1	1
995	можно не	1	1
996	и такие	3	1
997	именно такое	2	1
998	нельзя было	1	1
999	случаи когда	4	1
1000	силы и	1	1
1001	отсюда и	1	1
1002	от лица	1	1
1003	герой только	1	1
1004	именно этим	1	1
1005	представления о	13	1
1006	но эти	3	1
1007	вот почему	1	1
1008	очень распространены	1	1
1009	этой связи	2	1
1010	и той	1	1
1011	для себя	1	1
1012	она еще	1	1
1013	оно так	1	1
1014	мы все	1	1
1015	пока не	1	1
1016	все богатство	1	1
1017	борьбе с	2	1
1018	встречи с	1	1
1019	за собой	2	1
1020	ряд как	1	1
1021	некоторые элементы	1	1
1022	и когда	2	1
1023	приходит к	4	1
1024	обращаясь к	1	1
1025	такие задачи	1	1
1026	им от	1	1
1027	людей и	1	1
1028	и была	1	1
1029	пришли в	1	1
1030	литературе нет	1	1
1031	чистом виде	1	1
1032	обнаруживает в	1	1
1033	не вполне	5	1
1034	можно ли	2	1
1035	от своей	1	1
1036	в америке	2	1
1037	иногда прямо	1	1
1038	материала по	3	1
1039	так называемых	1	1
1040	сложное и	1	1
1041	в чистом	1	1
1042	мотив и	1	1
1043	но этот	1	1
1044	на ней	5	1
1045	друг на	2	1
1046	настолько что	1	1
1047	герой может	1	1
1048	самом начале	1	1
1049	утверждал что	1	1
1050	носит характер	1	1
1051	роковым для	1	1
1052	без всякого	2	1
1053	наряду с	2	1
1054	ключ к	1	1
1055	такою же	1	1
1056	правда эти	1	1
1057	такая же	1	1
1058	только во	1	1
1059	миф и	2	1
1060	что все	1	1
1061	и вступает	2	1
1062	богов и	1	1
1063	отказу от	1	1
1064	ее не	1	1
1065	но этим	1	1
1066	ним на	1	1
1067	именно она	1	1
1068	задач в	4	1
1069	здесь идет	1	1
1070	очень распространено	1	1
1071	не мог	1	1
1072	общих чертах	1	1
1073	как будто	4	1
1074	где все	1	1
1075	этом же	2	1
1076	в связь	1	1
1077	дать более	1	1
1078	типична для	2	1
1079	а потом	4	1
1080	продолжаться до	1	1
1081	несколько слов	1	1
1082	стороны для	1	1
1083	там не	1	1
1084	рассказывается о	1	1
1085	действительно ли	2	1
1086	этой задачи	3	1
1087	собой и	1	1
1088	вопросы мы	1	1
1089	прием в	1	1
1090	но таким	1	1
1091	существу и	1	1
1092	элемент в	1	1
1093	к их	1	1
1094	новелл в	1	1
1095	она и	3	1
1096	всегда один	1	1
1097	нельзя сказать	1	1
1098	как нам	1	1
1099	вопрос не	2	1
1100	этом все	1	1
1101	здесь нет	4	1
1102	а затем	1	1
1103	и всей	1	1
1104	это будет	1	1
1105	его частей	1	1
1106	чем на	1	1
1107	она в	4	1
1108	происходит это	1	1
1109	первые три	1	1
1110	не обязательна	1	1
1111	одной очень	1	1
1112	и чрезвычайно	1	1
1113	е предполагают	1	1
1114	звери в	1	1
1115	же неверно	1	1
1116	слова из	1	1
1117	может оказаться	1	1
1118	для объяснения	3	1
1119	или иную	1	1
1120	xix века	1	1
1121	себе не	2	1
1122	задачу и	1	1
1123	у него	16	1
1124	не путем	1	1
1125	утверждение что	1	1
1126	что там	2	1
1127	живет и	1	1
1128	различных формах	1	1
1129	в народных	1	1
1130	они представляют	2	1
1131	же значение	1	1
1132	первоначально в	1	1
1133	пути и	1	1
1134	так герой	1	1
1135	как по	1	1
1136	их отцы	1	1
1137	героя с	1	1
1138	что под	2	1
1139	два вида	1	1
1140	на себя	3	1
1141	образом мы	4	1
1142	вхождения в	1	1
1143	роль что	1	1
1144	для исследователя	1	1
1145	мере того	1	1
1146	этого можно	1	1
1147	вопрос почему	1	1
1148	появление таких	1	1
1149	их он	1	1
1150	эти три	3	1
1151	не вытекает	1	1
1152	все окружающее	1	1
1153	рядом с	1	1
1154	развивается и	2	1
1155	его тем	1	1
1156	в пределы	1	1
1157	основано на	1	1
1158	положения вещей	1	1
1159	того и	1	1
1160	о которых	1	1
1161	в свете	4	1
1162	того он	1	1
1163	иногда не	1	1
1164	при которых	2	1
1165	себе и	3	1
1166	связанная с	1	1
1167	и у	3	1
1168	что их	1	1
1169	нельзя не	1	1
1170	собой это	1	1
1171	он склонен	1	1
1172	переносится с	1	1
1173	в русской	8	1
1174	совершенно другой	1	1
1175	и конкретную	1	1
1176	они к	1	1
1177	нами как	2	1
1178	она или	1	1
1179	для его	1	1
1180	если оно	1	1
1181	который является	1	1
1182	только путем	1	1
1183	соединены в	1	1
1184	играет роль	1	1
1185	за этими	1	1
1186	в руки	2	1
1187	сравнительно поздно	1	1
1188	самый процесс	1	1
1189	если не	4	1
1190	нашего сознания	1	1
1191	но тогда	1	1
1192	однако герой	1	1
1193	чего происходит	1	1
1194	которые и	1	1
1195	мы всегда	1	1
1196	всегда только	1	1
1197	не удастся	1	1
1198	задача в	1	1
1199	две формы	2	1
1200	он стал	2	1
1201	явление то	1	1
1202	оказывается в	1	1
1203	можно сделать	2	1
1204	он также	3	1
1205	ни один	1	1
1206	им и	1	1
1207	задачи которые	1	1
1208	сюда относятся	1	1
1209	тогда можно	1	1
1210	из двух	1	1
1211	где в	1	1
1212	и хотя	3	1
1213	одна область	1	1
1214	может кончиться	1	1
1215	разрешения этого	1	1
1216	он приобретает	1	1
1217	по своей	1	1
1218	сказать хотя	1	1
1219	это может	1	1
1220	сравнительно с	1	1
1221	с ней	4	1
1222	мы здесь	3	1
1223	родился в	1	1
1224	не раз	1	1
1225	того кто	3	1
1226	нечто вроде	4	1
1227	явлением и	1	1
1228	превратилась в	3	1
1229	возможно что	4	1
1230	у некоторых	2	1
1231	не один	1	1
1232	что во	2	1
1233	и никогда	1	1
1234	мы выделим	1	1
1235	оно имеет	1	1
1236	он встречается	1	1
1237	особенно ясно	1	1
1238	соединение с	1	1
1239	и каждый	1	1
1240	не исчерпывают	1	1
1241	то у	1	1
1242	несколько ближе	1	1
1243	о его	1	1
1244	обратимся к	2	1
1245	в доме	1	1
1246	которое мы	1	1
1247	здесь приобретает	1	1
1248	был в	2	1
1249	но ничего	1	1
1250	роль играет	1	1
1251	этот элемент	1	1
1252	чаще всего	8	1
1253	это литературная	1	1
1254	те кто	1	1
1255	из-за этого	1	1
1256	оно может	3	1
1257	его к	2	1
1258	он создает	1	1
1259	кладут в	2	1
1260	это совершенно	1	1
1261	задачи не	4	1
1262	от ее	1	1
1263	есть ли	1	1
1264	можно с	1	1
1265	нет не	1	1
1266	в одну	3	1
1267	причем для	1	1
1268	еще одно	2	1
1269	видим и	4	1
1270	эту задачу	3	1
1271	она сама	1	1
1272	своего рода	7	1
1273	было на	1	1
1274	мире и	1	1
1275	она дает	1	1
1276	это неверно	1	1
1277	утверждать что	3	1
1278	него за	1	1
1279	в сказках	4	1
1280	в состав	1	1
1281	к лицу	1	1
1282	а теперь	1	1
1283	он уже	1	1
1284	мы увидели	1	1
1285	трудная задача	3	1
1286	за ним	3	1
1287	все сводится	1	1
1288	что касается	1	1
1289	и должны	1	1
1290	известно что	3	1
1291	или мотив	1	1
1292	своего собственного	1	1
1293	как объекта	1	1
1294	которые он	1	1
1295	эти случаи	8	1
1296	отличное от	1	1
1297	сколько угодно	1	1
1298	связь может	1	1
1299	прошел сквозь	2	1
1300	может продолжаться	1	1
1301	еще мало	1	1
1302	связанное с	1	1
1303	думает что	1	1
1304	в большом	2	1
1305	здесь он	1	1
1306	из которых	3	1
1307	действительно можно	1	1
1308	этот не	1	1
1309	с природой	1	1
1310	когда его	1	1
1311	и делает	2	1
1312	то с	1	1
