N	3gram	Vygotskiy_	FransuaR
357	с которым мы	1	1
358	в первую очередь	4	1
359	устной речи в	3	1
360	и что в	2	1
361	тем или иным	2	1
362	слово в этом	1	1
363	с тем что	3	1
364	что вместе с	2	1
365	свою логику свою	1	1
366	того же самого	4	1
367	было бы совершенно	1	1
368	это и не	1	1
369	мы увидим в	1	1
370	до конца она	1	1
371	меньше чем в	1	1
372	в этом последнем	1	1
373	до того времени	1	1
374	что в этом	1	1
375	если бы он	1	1
376	имеют свою логику	1	1
377	только с помощью	1	1
378	сводится к тому	1	1
379	только тому что	1	1
380	что он не	3	1
381	и в своей	1	1
382	того что у	1	1
383	он полагает что	1	1
384	если мы обратимся	1	1
385	нашего исследования является	1	1
386	на всю последующую	1	1
387	тем более не	1	1
388	имели в виду	1	1
389	путь развития и	1	1
390	обнаруживает в своем	1	1
391	связанное с ним	1	1
392	речи так как	1	1
393	тому же выводу	1	1
394	в противоречии с	1	1
395	ничего не меняет	1	1
396	что в его	1	1
397	его точка зрения	1	1
398	между тем и	1	1
399	к этому вопросу	2	1
400	тот момент когда	4	1
401	связи с развитием	1	1
402	оно может быть	1	1
403	как мы неоднократно	1	1
404	ту же самую	3	1
405	и со стороны	1	1
406	образом в основе	1	1
407	в какой степени	2	1
408	бы нам объяснить	1	1
409	того что должно	1	1
410	теперь мы можем	1	1
411	независимо от того	2	1
412	чрезвычайно распространены и	1	1
413	никто никогда не	1	1
414	тем не менее	1	1
415	этого положения и	1	1
416	на вопрос о	4	1
417	показывает не только	1	1
418	что один из	1	1
419	сами по себе	1	1
420	в течение нескольких	1	1
421	по внешнему виду	1	1
422	две стороны одной	1	1
423	то же что	1	1
424	мы видели на	2	1
425	что все эти	1	1
426	между собой и	2	1
427	в нем те	1	1
428	этом отношении является	1	1
429	в зависимости от	2	1
430	восприятия и осмысления	1	1
431	с помощью которой	1	1
432	само по себе	2	1
433	в одном ряду	1	1
434	но как мы	1	1
435	если можно так	1	1
436	это существенно новое	1	1
437	но в сущности	1	1
438	свое влияние на	1	1
439	а потому что	2	1
440	что они не	1	1
441	не могло быть	1	1
442	это означает что	1	1
443	не там где	1	1
444	состоит в том	7	1
445	в высшей степени	3	1
446	если взять его	1	1
447	поэтому мы и	1	1
448	почву на которой	1	1
449	лишь в меру	1	1
450	на все он	2	1
451	том и в	1	1
452	высшей ступени развития	1	1
453	явлений того же	1	1
454	и находит свое	1	1
455	которые имели место	1	1
456	что совершенно правильно	1	1
457	с каждым новым	1	1
458	и как они	2	1
459	в широком смысле	1	1
460	письменной и устной	1	1
461	подтверждается и другими	1	1
462	на всех ступенях	1	1
463	это один и	1	1
464	или хотя бы	1	1
465	в сущности то	1	1
466	раз и навсегда	1	1
467	в этой новой	1	1
468	само собой разумеется	1	1
469	того же процесса	1	1
470	в том и	1	1
471	как это и	1	1
472	в них есть	1	1
473	по аналогии с	2	1
474	того или иного	1	1
475	в тот момент	4	1
476	рождения и развития	1	1
477	что он может	3	1
478	не имеют ничего	2	1
479	к нему в	1	1
480	тем что в	1	1
481	стороны одной и	1	1
482	в какой мере	1	1
483	на то что	5	1
484	со словом и	1	1
485	между собой в	1	1
486	от того что	6	1
487	там где они	1	1
488	не есть нечто	1	1
489	и в конце	1	1
490	основе этого явления	1	1
491	уже говорили выше	2	1
492	традиционное представление о	1	1
493	мы увидим что	1	1
494	в настоящей главе	2	1
495	того мнения что	1	1
496	может быть понято	2	1
497	дело не исчерпывается	1	1
498	он мог бы	1	1
499	не в состоянии	6	1
500	именно то что	3	1
501	по своему значению	2	1
502	в начале этой	1	1
503	что он владеет	1	1
504	то что эти	1	1
505	а не как	2	1
506	знает что такое	1	1
507	он обнаруживает в	1	1
508	для человека смысле	1	1
509	не столько на	1	1
510	не имеет никакого	1	1
511	вопрос о том	4	1
512	и не является	1	1
513	сторон со стороны	1	1
514	а только в	1	1
515	жизни целый ряд	1	1
516	тому как в	3	1
517	одно и то	1	1
518	в лучшем случае	3	1
519	влияние на развитие	1	1
520	отношение к объекту	5	1
521	и то же	1	1
522	и в развитии	1	1
523	и ничего не	1	1
524	таким образом как	1	1
525	его теории в	1	1
526	по нашему мнению	1	1
527	можно даже сказать	1	1
528	увидим в следующей	1	1
529	речь идет о	1	1
530	так что в	2	1
531	есть прежде всего	1	1
532	у нас на	1	1
533	и здесь в	1	1
534	и является в	1	1
535	и при этом	1	1
536	с ним общее	1	1
537	точки зрения совершенно	1	1
538	теснейшим образом связаны	1	1
539	тех случаях когда	1	1
540	что в качестве	1	1
541	того факта что	3	1
542	в этой сфере	1	1
543	к жизни целый	1	1
544	в которой он	1	1
545	по этому вопросу	1	1
546	теории и практики	1	1
547	в свете которых	1	1
548	то обстоятельство что	5	1
549	это очевидно из	1	1
550	в гораздо большей	1	1
551	обратное влияние на	1	1
552	и на их	1	1
553	требует для своего	1	1
554	в этой области	3	1
555	времени почти совершенно	1	1
556	то время как	4	1
557	в которой совершается	1	1
558	лежит в основе	2	1
