N	2gram	Bakhtin_Pr	Problemy
191	произведениях достоевского	9	11
192	или как	5	11
193	как будто	4	11
194	конце концов	7	11
195	более того	5	11
196	в речах	2	10
197	самого начала	4	10
198	авторского слова	9	10
199	в произведении	4	10
200	говорит он	9	10
201	что не	6	10
202	сих пор	3	10
203	свой предмет	1	10
204	с чужим	2	10
205	я сам	1	10
206	до сих	3	10
207	для себя	5	10
208	с собою	3	10
209	в слове	1	10
210	приводит к	4	10
211	идеи в	12	10
212	в творчестве	6	10
213	герой достоевского	10	10
214	достоевский в	10	10
215	той же	7	10
216	в самой	10	10
217	романах достоевского	12	10
218	к одному	1	10
219	творчества достоевского	8	10
220	далеко не	3	10
221	как не	9	10
222	лишь как	6	10
223	отношение к	4	10
224	в той	9	9
225	зрения на	12	9
226	его самосознания	8	9
227	другой стороны	3	9
228	в них	5	9
229	хотя бы	5	9
230	достоевского но	10	9
231	друг с	4	9
232	что у	5	9
233	ивана карамазова	9	9
234	хотя и	1	9
235	но он	3	9
236	с самого	3	9
237	точек зрения	5	9
238	из одного	4	9
239	могут быть	5	9
240	в единство	8	9
241	всяком случае	3	9
242	ни в	5	9
243	в единстве	7	9
244	самим собой	1	9
245	да и	3	9
246	макара девушкина	1	9
247	героев достоевского	5	9
248	ну так	1	9
249	замыслу достоевского	1	9
250	романе достоевского	11	9
251	или в	2	9
252	раз и	4	9
253	и потому	9	9
254	человека в	8	9
255	же и	2	8
256	в результате	6	8
257	произведений достоевского	8	8
258	и до	5	8
259	о том	5	8
260	а что	2	8
261	мы увидим	1	8
262	художественного видения	13	8
263	все время	4	8
264	из них	8	8
265	переходим к	2	8
266	к герою	6	8
267	и он	3	8
268	несмотря на	7	8
269	ни было	4	8
270	но как	4	8
271	одним из	11	8
272	здесь не	2	8
273	и у	6	8
274	я вам	1	8
275	и от	3	8
276	мы должны	6	8
277	нам кажется	4	8
278	герои достоевского	5	8
279	должна быть	4	8
280	был бы	6	8
281	что это	1	8
282	вот как	1	8
283	никак не	3	8
284	тон и	1	8
285	в человеке	15	8
286	не на	6	8
287	самого достоевского	8	8
288	в монологическом	8	8
289	с ними	3	8
290	и так	1	8
291	в диалоге	3	8
292	наконец в	2	8
293	сознание и	7	8
294	в кругозор	8	8
295	из его	4	8
296	самого автора	7	8
297	он есть	5	8
298	его целом	8	8
299	достоевского нет	3	8
300	в произведениях	5	8
301	как к	3	8
302	уже в	9	8
303	того что	4	8
304	это и	10	8
305	же не	1	8
306	с их	9	8
307	менее всего	4	8
308	романов достоевского	12	8
309	с другом	4	8
310	в стиле	1	8
311	то перед	2	8
312	знает и	2	8
313	и о	5	8
314	бы он	3	8
315	от него	3	7
316	уже говорили	2	7
317	тем как	4	7
318	мысли и	5	7
319	в виду	2	7
320	на мир	10	7
321	в жизни	7	7
322	чужого сознания	2	7
323	к самому	1	7
324	отличается от	3	7
325	и со	3	7
326	вопрос о	4	7
327	в себя	3	7
328	о достоевском	12	7
329	из своего	3	7
330	только на	1	7
331	сказать что	9	7
332	ее как	3	7
333	что все	5	7
334	что она	6	7
335	от себя	2	7
336	что они	3	7
337	все его	4	7
338	не было	5	7
339	голосов и	2	7
340	не о	3	7
341	героя с	3	7
342	как его	2	7
343	лишь на	3	7
344	между ними	4	7
345	себя как	5	7
346	в этих	5	7
347	и следовательно	7	7
348	во всех	8	7
349	полифонического романа	22	7
350	то ни	3	7
351	кажется что	4	7
352	если же	3	7
353	самосознание героя	5	7
354	друг другу	3	7
355	и др	1	7
356	с которым	1	7
357	его к	4	7
358	и ее	5	7
359	были бы	5	7
360	и изображения	7	7
361	бы то	3	7
362	его с	2	7
363	например в	5	7
364	мы остановимся	3	7
365	в процессе	4	7
366	слова о	1	7
367	не входит	3	7
368	его и	4	7
369	автора и	7	7
370	не хочу	2	7
371	он в	3	7
372	на этот	2	7
373	точку зрения	9	7
374	тот же	4	7
375	как другой	3	7
376	но на	2	7
377	нему и	2	7
378	полифонический роман	10	7
379	чужих слов	2	7
380	в их	5	7
381	все равно	3	7
382	в виде	1	7
383	но эта	4	7
384	сама по	3	7
385	мира и	8	7
386	к своему	1	7
387	и другого	1	7
388	как слово	4	7
389	и их	7	7
390	со всею	3	7
391	такой же	1	7
392	одной плоскости	7	7
393	что было	4	6
394	во всем	1	6
395	кроме того	3	6
396	время не	3	6
397	него в	2	6
398	сознаний в	5	6
399	в своих	5	6
400	в построении	5	6
401	самому и	1	6
402	и внутренне	3	6
403	диалога в	2	6
404	не менее	3	6
405	и нет	2	6
406	с этим	2	6
407	но эти	2	6
408	должна была	4	6
409	в рассказ	1	6
410	превращается в	4	6
411	конечно не	7	6
412	этого мира	6	6
413	достоевского это	2	6
414	как на	4	6
415	не становится	5	6
416	среди них	3	6
417	многопланность и	6	6
418	одна из	4	6
419	героя не	5	6
420	на почве	5	6
421	его слова	1	6
422	эта особенность	4	6
423	в драме	5	6
424	в разрезе	5	6
425	здесь с	3	6
426	и этим	2	6
427	как же	5	6
428	в художественном	5	6
429	слово слово	1	6
430	у тургенева	2	6
431	человек и	2	6
432	но ведь	4	6
433	на этом	1	6
434	собою и	1	6
435	слово как	1	6
436	выражение в	6	6
437	для его	4	6
438	а с	4	6
439	его творчества	8	6
440	человека как	1	6
441	но зато	1	6
442	все те	2	6
443	можно было	5	6
444	бы уже	2	6
445	этот вопрос	3	6
446	стиль и	1	6
447	в этой	5	6
448	я в	1	6
449	себя в	5	6
450	стиля и	4	6
451	герой из	1	6
452	рассказ в	1	6
453	и самое	4	6
454	чужому сознанию	3	6
455	и здесь	5	6
456	за ним	2	6
457	в другой	4	6
458	нашего тезиса	9	6
459	в плоскости	5	6
460	от автора	6	6
461	отношения к	4	6
462	ни был	2	6
463	может стать	1	6
464	в которых	2	6
465	зависимости от	5	6
466	знает что	1	6
467	в основе	6	6
468	его слово	2	6
469	и вот	4	6
470	изображения и	6	6
471	героя а	5	6
472	ли вы	4	6
473	сознаний с	5	6
474	и тон	2	6
475	в отличие	3	6
476	их мирами	7	6
477	его художественного	6	6
478	макар девушкин	1	6
479	он все	2	6
480	и во	2	6
481	он может	4	6
482	друг друга	10	6
483	построения романа	5	6
484	которым он	1	6
485	его героев	6	6
486	на вопрос	2	6
487	и пр	3	6
488	сочетается с	6	6
489	о герое	5	6
490	но с	4	6
491	стремится к	1	6
492	по существу	5	6
493	достоевский не	8	6
494	словом и	2	6
495	диалог в	4	6
496	на его	7	6
497	на них	1	6
498	отличие от	3	6
499	как он	5	6
500	в начале	3	6
501	художественного мира	5	6
502	идет о	5	6
503	достоевского с	8	6
504	и вы	2	6
505	он знает	3	6
506	обращаться к	1	6
507	жизни и	21	6
508	и только	2	6
509	для этого	4	6
510	но для	2	6
511	героя но	2	6
512	мире а	3	5
513	да что	1	5
514	те же	3	5
515	не хочет	1	5
516	достоевского к	5	5
517	именно в	8	5
518	и тона	3	5
519	по своим	4	5
520	мир и	6	5
521	с алешей	1	5
522	на материале	6	5
523	самом и	4	5
524	в высшей	2	5
525	сочетания голосов	2	5
526	видеть и	1	5
527	сам и	1	5
528	неслиянных сознаний	4	5
529	монологического типа	5	5
530	и противоречивость	5	5
531	к которому	1	5
532	в зависимости	5	5
533	того же	1	5
534	него не	4	5
535	крайней мере	3	5
536	творчество достоевского	3	5
537	этот мир	3	5
538	два голоса	1	5
539	авторского сознания	5	5
540	про себя	3	5
541	на себя	3	5
542	записок из	4	5
543	я и	2	5
544	за живое	1	5
545	зрения и	2	5
546	в чем	2	5
547	миры героев	5	5
548	той или	3	5
549	в уста	3	5
550	авторским словом	3	5
551	не могу	1	5
552	если б	1	5
553	как объект	4	5
554	ибо в	2	5
555	достоевского мы	5	5
556	самосознание как	5	5
557	ту сторону	2	5
558	однако в	2	5
559	его как	6	5
560	бы его	1	5
561	что может	2	5
562	автора как	3	5
563	себе как	1	5
564	это он	1	5
565	одного монологического	1	5
566	достоевского становится	3	5
567	один из	4	5
568	та же	1	5
569	то есть	64	5
570	обычного типа	5	5
571	ним и	4	5
572	я бы	1	5
573	была бы	5	5
574	художественного творчества	3	5
575	его внутреннего	1	5
576	подобно тому	5	5
577	него нет	3	5
578	функции в	1	5
579	обращено к	3	5
580	со всеми	1	5
581	поэтому и	3	5
582	все то	5	5
583	здесь мы	3	5
584	с таким	1	5
585	героев и	7	5
586	на протяжении	3	5
587	вместе с	2	5
588	в голосе	1	5
589	и голос	2	5
590	по крайней	3	5
591	образа героя	5	5
592	ни на	2	5
593	совершенно не	2	5
594	но у	5	5
595	тотчас же	3	5
596	в бедных	2	5
597	но здесь	2	5
598	мы не	3	5
599	авторского замысла	4	5
600	он старается	1	5
601	чужое сознание	2	5
602	в мир	4	5
603	нет и	4	5
604	но именно	5	5
605	он воспринимает	2	5
606	в ее	4	5
607	другого и	1	5
608	меня не	1	5
609	поэтому он	1	5
610	высшей степени	2	5
611	его мысль	1	5
612	и то	1	5
613	они не	5	5
614	не во	3	5
615	голоса в	2	5
616	того и	1	5
617	он как	4	5
618	где он	1	5
619	по ту	2	5
620	ведь это	3	5
621	для других	2	5
622	слова но	2	5
623	в обычном	3	5
624	между собою	1	5
625	бедных людях	2	5
626	как можно	3	5
627	является лишь	5	5
628	в авторском	4	5
629	нисколько не	2	5
630	лежит в	3	5
631	он это	1	5
632	не укладывается	2	5
633	он ни	2	5
634	но при	1	5
635	литературы о	6	5
636	в ней	8	5
637	быть и	1	5
638	есть и	2	5
639	же что	5	5
640	в чужих	3	5
641	человека с	1	5
642	достоевский заставляет	2	5
643	и самого	4	5
644	самосознания в	5	5
645	диалога с	1	5
646	благодаря этому	2	5
647	или иной	3	5
648	тому что	3	5
649	тому как	5	5
650	мира в	6	5
651	является в	1	4
652	все что	6	4
653	что если	4	4
654	к другу	4	4
655	художественном мире	3	4
656	мы и	2	4
657	только что	3	4
658	себя сам	2	4
659	в вас	4	4
660	с этой	1	4
661	еще более	1	4
662	души человеческой	2	4
663	плоскости с	4	4
664	они уже	4	4
665	не выдуман	4	4
666	нами в	5	4
667	героя о	4	4
668	типа и	3	4
669	более или	1	4
670	в духе	3	4
671	в первом	3	4
672	такой образ	2	4
673	утвердить чужое	4	4
674	достоевского он	2	4
675	сущности не	1	4
676	как другого	1	4
677	друг к	4	4
678	основной особенности	4	4
679	в пределы	4	4
680	в одно	1	4
681	при всей	1	4
682	для автора	6	4
683	европейского романа	4	4
684	то это	1	4
685	как чужое	1	4
686	даже и	2	4
687	всем этим	2	4
688	слов героя	2	4
689	автора в	4	4
690	он умел	5	4
691	за собой	3	4
692	каждое слово	1	4
693	в свете	4	4
694	уже и	2	4
695	художественного замысла	2	4
696	будет и	1	4
697	самосознание и	3	4
698	его за	1	4
699	или менее	1	4
700	образом как	1	4
701	понятно что	1	4
702	подполья не	1	4
703	находится в	2	4
704	есть конечно	1	4
705	входят в	3	4
706	во всей	2	4
707	для понимания	5	4
708	от них	3	4
709	на котором	3	4
710	они могут	2	4
711	не то	1	4
712	все в	7	4
713	каждый элемент	1	4
714	него как	1	4
715	произведения достоевского	2	4
716	героя достоевского	1	4
717	поэтому в	2	4
718	вполне понятно	1	4
719	единого духа	4	4
720	тем не	1	4
721	которого он	1	4
722	что такое	1	4
723	личности в	7	4
724	не была	1	4
725	связи с	1	4
726	в которой	6	4
727	и говорит	1	4
728	его романов	5	4
729	сознания не	3	4
730	дано в	3	4
731	и своего	1	4
732	характер и	1	4
733	то в	1	4
734	время как	2	4
735	не есть	2	4
736	и старается	3	4
737	в сторону	1	4
738	героя из	1	4
739	в эту	1	4
740	на себе	2	4
741	под влиянием	1	4
742	остается в	2	4
743	они действительно	1	4
744	оно не	2	4
745	если оно	1	4
746	его творчестве	3	4
747	к слову	1	4
748	герой расина	4	4
749	эти слова	1	4
750	именно потому	3	4
751	этих трех	1	4
752	в рассказе	3	4
753	его внутренней	1	4
754	одно и	1	4
755	но только	3	4
756	а вовсе	1	4
757	ни были	2	4
758	изображения в	3	4
759	в едином	6	4
760	или наконец	4	4
761	сознанию героя	3	4
762	протяжении всего	2	4
763	не значит	4	4
764	в первой	3	4
765	художественной воли	4	4
766	в точке	5	4
767	достоевского говорит	4	4
768	с ее	5	4
769	всех этих	3	4
770	с идеей	4	4
771	мы видели	3	4
772	непосредственное выражение	2	4
773	романа не	4	4
774	вопрос кто	3	4
775	образом и	1	4
776	он уже	2	4
777	разобранные нами	2	4
778	последним словом	2	4
779	переходит в	2	4
780	монологического контекста	1	4
781	с миром	2	4
782	мысль не	3	4
783	романа в	8	4
784	из которых	3	4
785	этот принцип	3	4
786	речи как	1	4
787	да ведь	4	4
788	от другого	1	4
789	слова мы	1	4
790	если не	2	4
791	конечно и	5	4
792	идея может	5	4
793	быть даже	2	4
794	и действительно	1	4
795	кругозор самого	3	4
796	не знал	1	4
797	великого инквизитора	2	4
798	в словах	2	4
799	как нам	2	4
800	бы не	3	4
801	героев в	4	4
802	вследствие этого	2	4
803	слову героя	2	4
804	нет в	1	4
805	здесь нет	3	4
806	то он	3	4
807	же я	1	4
808	реплики и	1	4
809	ибо не	3	4
810	то и	2	4
811	совпадает с	3	4
812	и если	1	4
813	одном сознании	2	4
814	по достоевскому	5	4
815	сознании и	3	4
816	в первых	1	4
817	как если	1	4
818	которую он	2	4
819	о своем	2	4
820	времени и	1	4
821	каждый из	1	4
822	а лишь	3	4
823	вне его	2	4
824	сами по	4	4
825	глубины души	2	4
826	основную особенность	4	4
827	идея как	4	4
828	к миру	1	4
829	мире в	3	4
830	идеологической позиции	3	4
831	доминанта построения	3	4
832	со словом	1	4
833	как предмет	3	4
834	появляется в	1	4
835	только с	2	4
836	рассказ и	1	4
837	материал и	2	4
838	чужое я	4	4
839	только слово	1	4
840	в особом	3	4
841	у вас	4	4
842	подполья и	2	4
843	словом о	2	4
844	он должен	1	4
845	слова героя	3	4
846	заставляет его	2	4
847	что оно	2	4
848	тоже не	2	4
849	мир в	4	4
850	нет ни	5	4
851	хоть и	3	4
852	сознания вообще	3	4
853	перестает быть	4	4
854	романа но	3	4
855	одного куска	2	4
856	этом отношении	7	4
857	в литературе	7	4
858	со своим	4	4
859	здесь в	3	4
860	смысле этого	2	4
861	в диалогах	1	4
862	собственного слова	1	4
863	изображения героя	4	4
864	себе его	2	4
865	себе но	2	4
866	герой как	3	4
867	пределы одного	5	4
868	понимаете ли	4	4
869	вообще не	1	4
870	в плоскость	3	4
871	бы с	1	4
872	слова не	1	4
873	к концу	1	4
874	и понимания	3	4
875	войти в	2	4
876	это было	3	4
877	в каждой	3	4
878	об этом	4	4
879	а так	1	4
880	мысли в	2	4
881	бы ни	1	4
882	всех возможных	1	4
883	жизнь и	3	4
884	стоит он	1	4
885	героя к	1	4
886	это как	2	4
887	его внутреннюю	1	4
888	этого самосознания	2	4
889	голос самого	1	4
890	ни один	5	4
891	самосознания и	2	4
892	и слова	1	4
893	особый тип	2	4
894	единство романа	3	4
895	конечно в	2	4
896	еще в	1	4
897	стороны и	1	4
898	от того	4	4
899	слова его	2	4
900	герой не	2	4
901	как их	3	4
902	него и	1	4
903	не изображаются	3	4
904	в чужом	2	4
905	и прежде	2	4
906	себе еще	2	4
907	это в	3	4
908	таким же	4	4
909	образ героя	6	4
910	мы сказали	2	4
911	его герой	1	4
912	само по	4	4
913	момент его	3	4
914	с которыми	2	3
915	и несовместимейших	2	3
916	нет здесь	1	3
917	голоса но	2	3
918	диалога и	1	3
919	уж не	1	3
920	и построения	3	3
921	с героем	2	3
922	чужой мысли	2	3
923	порядка в	3	3
924	нем в	2	3
925	по всему	1	3
926	дана как	2	3
927	говорить о	3	3
928	может служить	1	3
929	же степени	1	3
930	перед достоевским	2	3
931	какой бы	2	3
932	говорит о	1	3
933	художественную форму	1	3
934	у голядкина	1	3
935	и само	2	3
936	самый факт	2	3
937	монологическое единство	3	3
938	в рамки	2	3
939	чтобы в	2	3
940	волевого акта	3	3
941	как образ	2	3
942	именно и	2	3
943	героя как	2	3
944	не предопределен	1	3
945	жизнь в	2	3
946	ну и	1	3
947	отчетливо и	1	3
948	достоевского что	1	3
949	есть в	10	3
950	его романа	2	3
951	форме в	1	3
952	автор в	1	3
953	приходит в	1	3
954	эти миры	2	3
955	мысли о	1	3
956	мысль он	3	3
957	они ни	2	3
958	является для	2	3
959	ставрогина и	1	3
960	он является	1	3
961	есть то	4	3
962	его самосознание	3	3
963	в письме	1	3
964	же вы	3	3
965	самой структуре	2	3
966	сосуществование и	3	3
967	тенденция к	1	3
968	исповеди с	1	3
969	несколько дальше	1	3
970	не я	1	3
971	можно сказать	3	3
972	существенный момент	1	3
973	и отчасти	1	3
974	здесь конечно	3	3
975	других героев	1	3
976	в данном	3	3
977	жизни а	2	3
978	чужих устах	1	3
979	мира достоевский	3	3
980	идеологии достоевского	3	3
981	сознаний и	3	3
982	это последнее	1	3
983	и окружающий	1	3
984	отсюда и	2	3
985	объект а	3	3
986	другу как	1	3
987	в творческий	3	3
988	не представлен	2	3
989	но они	4	3
990	о них	2	3
991	постановке идеи	3	3
992	особенно отчетливо	1	3
993	является как	1	3
994	точке зрения	5	3
995	с авторской	2	3
996	язвительный голос	3	3
997	и еще	2	3
998	ты еси	4	3
999	в голове	1	3
1000	одной из	1	3
1001	достоевского является	1	3
1002	то чем	3	3
1003	автор как	1	3
1004	знает только	1	3
1005	согласиться с	1	3
1006	достоевского по	2	3
1007	что говорит	1	3
1008	принцип мировоззрения	3	3
1009	говорит сам	2	3
1010	знаете ли	1	3
1011	что даже	1	3
1012	делая его	3	3
1013	в структуре	1	3
1014	его образа	4	3
1015	мировоззрения автора	3	3
1016	кажется нам	1	3
1017	почвы и	3	3
1018	пафоса личности	3	3
1019	особенности его	5	3
1020	нами особенность	1	3
1021	всего в	2	3
1022	художественная воля	2	3
1023	твердым и	2	3
1024	авторскому сознанию	3	3
1025	герой и	1	3
1026	только не	1	3
1027	мы видим	5	3
1028	по преимуществу	3	3
1029	как такового	1	3
1030	обычном смысле	2	3
1031	о слове	2	3
1032	и среди	1	3
1033	сознания с	3	3
1034	в братьях	3	3
1035	даже там	2	3
1036	романа как	3	3
1037	сознание в	3	3
1038	другими сознаниями	3	3
1039	объективный мир	1	3
1040	него самого	3	3
1041	я ничего	1	3
1042	и герой	2	3
1043	нести в	2	3
1044	не должна	1	3
1045	в напряженном	2	3
1046	сочетаются в	4	3
1047	достоевского было	3	3
1048	вас и	1	3
1049	между голосами	1	3
1050	это очень	4	3
1051	эта форма	4	3
1052	слышится мне	3	3
1053	внешнего мира	3	3
1054	какие мы	2	3
1055	изображенный мир	1	3
1056	и человек	2	3
1057	чем в	3	3
1058	воспринимается как	3	3
1059	другой субъект	3	3
1060	пути и	1	3
1061	до простой	3	3
1062	направлена на	1	3
1063	установки и	1	3
1064	будто бы	1	3
1065	например у	2	3
1066	весь его	1	3
1067	не овладевает	1	3
1068	его мысли	1	3
1069	слово автора	6	3
1070	здесь же	1	3
1071	в таком	2	3
1072	твердого образа	2	3
1073	целом ряде	3	3
1074	в изображении	2	3
1075	в устах	2	3
1076	звучит как	2	3
1077	он теперь	1	3
1078	человек в	2	3
1079	эту особенность	3	3
1080	монологическом мире	4	3
1081	этого диалога	2	3
1082	следовательно и	2	3
1083	и изображать	1	3
1084	тут в	1	3
1085	иван карамазов	2	3
1086	из авторского	3	3
1087	в смысле	4	3
1088	вводит в	2	3
1089	и мир	4	3
1090	именно как	1	3
1091	могли бы	3	3
1092	мы можем	3	3
1093	самом построении	2	3
1094	в вечность	2	3
1095	своеобразие достоевского	2	3
1096	с какой-то	1	3
1097	от характера	3	3
1098	ему но	2	3
1099	не дает	4	3
1100	человеческих установок	3	3
1101	задает себе	1	3
1102	ту же	1	3
1103	совсем не	1	3
1104	авторская идея	2	3
1105	как человек	2	3
1106	диалогически обращен	1	3
1107	художественная задача	2	3
1108	родион романович	1	3
1109	идеологического вывода	3	3
1110	и внутреннюю	1	3
1111	и та	1	3
1112	себя на	2	3
1113	лишь один	2	3
1114	его жизнь	2	3
1115	по своей	1	3
1116	другой голос	1	3
1117	а вы	1	3
1118	не сливается	2	3
1119	ни одной	3	3
1120	другом как	1	3
1121	это вовсе	2	3
1122	на который	1	3
1123	прислушивается к	1	3
1124	он понимает	2	3
1125	он определяет	1	3
1126	с вами	1	3
1127	в рассказах	1	3
1128	и есть	6	3
1129	своего художественного	1	3
1130	критической литературе	3	3
1131	теми же	1	3
1132	философского замысла	3	3
1133	собственного сознания	2	3
1134	в точку	2	3
1135	значение в	1	3
1136	и по	4	3
1137	авторском замысле	2	3
1138	страница из	1	3
1139	в один	2	3
1140	полноценных сознаний	2	3
1141	и особенно	2	3
1142	действующими лицами	3	3
1143	и сами	1	3
1144	мира достоевского	4	3
1145	для самого	2	3
1146	своего рода	1	3
1147	один голос	1	3
1148	не разрушая	3	3
1149	такой человек	1	3
1150	вне себя	1	3
1151	завершенный образ	2	3
1152	как таковой	2	3
1153	он стремится	4	3
1154	в основном	2	3
1155	почти не	1	3
1156	достоевского всегда	2	3
1157	оглядкой на	1	3
1158	должны быть	1	3
1159	своих героев	5	3
1160	и при	1	3
1161	не умеют	3	3
1162	что ли?	1	3
1163	романа и	5	3
1164	дан в	1	3
1165	мы замечаем	1	3
1166	от этой	1	3
1167	же нам	1	3
1168	и делает	1	3
1169	нам важна	5	3
1170	убеждениям и	2	3
1171	себе не	1	3
1172	том и	2	3
1173	совершенно иное	2	3
1174	самом предмете	1	3
1175	и самая	1	3
1176	как вы	4	3
1177	тон в	1	3
1178	и одновременно	5	3
1179	что казалось	1	3
1180	и единство	2	3
1181	изображаются они	2	3
1182	существенно и	3	3
1183	бедного чиновника	3	3
1184	его сознания	4	3
1185	или наоборот	1	3
1186	то время	3	3
1187	из тех	3	3
1188	есть нечто	2	3
1189	сам с	1	3
1190	достоевского глубоко	3	3
1191	них он	1	3
1192	становления единого	3	3
1193	увидеть и	3	3
1194	литературе о	3	3
1195	слове и	1	3
1196	вы не	1	3
1197	утверждение чужого	2	3
1198	разнороднейший материал	3	3
1199	его о	2	3
1200	определяет все	2	3
1201	все они	4	3
1202	братьях карамазовых	3	3
1203	эти композиционные	2	3
1204	поэтому слово	1	3
1205	предметное значение	1	3
1206	не является	2	3
1207	в диалог	2	3
1208	своим убеждениям	3	3
1209	на нее	1	3
1210	как целое	2	3
1211	с авторским	6	3
1212	о сочетании	1	3
1213	монологического понимания	3	3
1214	зрения как	1	3
1215	да еще	1	3
1216	высказывания и	1	3
1217	как доминанта	2	3
1218	всех элементов	3	3
1219	того чтобы	5	3
1220	можно лишь	1	3
1221	а может	3	3
1222	он во	1	3
1223	каждом слове	2	3
1224	и уже	3	3
1225	и больше	1	3
1226	именно на	2	3
1227	значение для	2	3
1228	вступает в	5	3
1229	говорят что	1	3
1230	всеми своими	2	3
1231	в последний	2	3
1232	как например	2	3
1233	им в	4	3
1234	вячеслав иванов	4	3
1235	о способах	2	3
1236	глубокое и	3	3
1237	без всякого	1	3
1238	если мы	1	3
1239	тем же	1	3
1240	со своими	6	3
1241	авторской речи	2	3
1242	что тут	1	3
1243	слова он	1	3
1244	бы сказать	1	3
1245	в сознании	4	3
1246	есть только	5	3
1247	правда в	2	3
1248	определения как	1	3
1249	монологического авторского	3	3
1250	внутреннего человека	2	3
1251	кто он?	2	3
1252	не из	3	3
1253	во времени	4	3
1254	здесь действительно	2	3
1255	выходит за	2	3
1256	и самостоятельности	2	3
1257	его можно	1	3
1258	человека но	2	3
1259	автора но	2	3
1260	достоевский был	5	3
1261	автора а	2	3
1262	связан с	1	3
1263	именно к	2	3
1264	может найти	1	3
1265	этом случае	1	3
1266	неслиянных голосов	2	3
1267	или к	2	3
1268	мировоззрения достоевского	3	3
1269	художественная доминанта	4	3
1270	данном случае	3	3
1271	такого героя	3	3
1272	того как	1	3
1273	сам в	1	3
1274	за собою	1	3
1275	столкновение с	1	3
1276	сколько в	2	3
