N	2gram	Vygotskiy_	StatiiOP
301	без всякого	2	5
302	том чтобы	1	5
303	в основу	1	5
304	что эти	3	5
305	после того	1	5
306	с одной	7	5
307	хотя и	4	5
308	похоже на	1	5
309	его в	7	5
310	что не	2	5
311	в двух	2	5
312	в сторону	1	5
313	не был	1	5
314	если не	1	5
315	если б	1	5
316	не приходится	1	5
317	в тех	1	5
318	столь же	2	5
319	всех этих	1	5
320	не так	1	5
321	один из	3	5
322	по форме	1	5
323	и который	1	5
324	для себя	24	5
325	о которой	2	5
326	поэтому в	2	5
327	оно не	3	5
328	что ему	3	5
329	в слове	11	5
330	никто не	2	5
331	думать что	1	5
332	в очень	1	5
333	оба эти	10	5
334	не могло	3	5
335	отношении к	4	5
336	не потому	1	5
337	нет и	4	5
338	том же	7	5
339	ее в	11	5
340	но если	5	5
341	точку зрения	4	5
342	это и	7	5
343	в прозе	1	5
344	раз в	4	5
345	в сущности	16	5
346	вообще не	6	5
347	нас к	10	5
348	является не	4	5
349	и потому	3	5
350	и только	7	5
351	не по	7	5
352	тот факт	2	5
353	как он	1	5
354	на это	1	5
355	к ней	2	5
356	одного из	2	5
357	как будто	1	5
358	что было	2	4
359	находим в	2	4
360	и другие	1	4
361	все что	7	4
362	в центре	2	4
363	только что	7	4
364	никаких сомнений	2	4
365	которые не	1	4
366	не являются	1	4
367	и без	2	4
368	в первом	6	4
369	из двух	3	4
370	что по	2	4
371	а именно	1	4
372	культуры в	1	4
373	не имели	1	4
374	в выборе	1	4
375	казалось бы	4	4
376	было не	1	4
377	не существует	1	4
378	не могли	5	4
379	которыми он	2	4
380	языка в	2	4
381	и те	1	4
382	на него	1	4
383	эти вопросы	1	4
384	который в	1	4
385	всего в	2	4
386	мы видим	10	4
387	и он	4	4
388	как можно	1	4
389	тому же	2	4
390	во внимание	1	4
391	очевидно что	6	4
392	в таком	2	4
393	в связи	1	4
394	и именно	1	4
395	одна из	2	4
396	на этом	4	4
397	не могут	9	4
398	в свете	9	4
399	в смысле	9	4
400	и у	1	4
401	что как	2	4
402	но как	3	4
403	для его	2	4
404	очень часто	2	4
405	только с	2	4
406	и речи	19	4
407	в развитии	27	4
408	должны быть	5	4
409	и тот	1	4
410	вопрос в	1	4
411	общего с	1	4
412	с которым	1	4
413	показывает что	6	4
414	за пределы	2	4
415	а потому	1	4
416	если в	6	4
417	известно что	3	4
418	это есть	6	4
419	в форме	1	4
420	они не	2	4
421	в наших	8	4
422	в процессе	12	4
423	от его	2	4
424	связанные с	3	4
425	поэзии и	2	4
426	по своей	12	4
427	именно поэтому	3	4
428	ничего общего	1	4
429	все они	1	4
430	в основе	5	4
431	ни у	1	4
432	совпадает с	5	4
433	в значительной	3	4
434	связана с	4	4
435	как известно	6	4
436	относится к	5	4
437	быть не	1	4
438	и тогда	3	4
439	тех пор	1	4
440	в обоих	1	4
441	не знает	3	4
442	им в	1	4
443	состоит в	3	4
444	не для	2	4
445	начиная с	1	4
446	значительной степени	1	4
447	этого слова	5	4
448	могли быть	2	4
449	этого термина	2	4
450	которые в	5	4
451	что оно	9	4
452	естественно что	3	4
453	как у	1	4
454	смысле этого	4	4
455	или в	2	4
456	места в	1	4
457	более что	1	4
458	в ряде	1	4
459	случае не	2	4
460	есть в	5	4
461	этого вопроса	3	4
462	в такой	6	4
463	в каждой	4	4
464	бы совершенно	1	4
465	мере в	2	4
466	чем в	5	4
467	разница между	1	4
468	уступает место	1	4
469	он говорит	1	4
470	значит что	1	4
471	а по	4	4
472	и их	7	4
473	еще в	3	4
474	что его	2	4
475	как мы	24	4
476	это место	1	4
477	в период	2	4
478	для этого	4	4
479	но для	2	4
480	в чисто	2	4
481	является в	7	3
482	которые по	1	3
483	а затем	2	3
484	его от	2	3
485	то не	1	3
486	но что	2	3
487	и которые	3	3
488	или иной	2	3
489	чтобы в	1	3
490	бы все	2	3
491	их в	2	3
492	в одно	1	3
493	что оба	2	3
494	гораздо больше	3	3
495	себе в	5	3
496	к этой	2	3
497	не должен	1	3
498	но эти	2	3
499	представляет собой	23	3
500	нашло свое	1	3
501	с нашим	1	3
502	к своей	1	3
503	с помощью	18	3
504	смысле слова	1	3
505	которых является	1	3
506	но разве	1	3
507	быть в	1	3
508	во всей	3	3
509	все время	3	3
510	от них	1	3
511	на котором	4	3
512	к этим	1	3
513	нельзя сказать	2	3
514	без всякой	1	3
515	на том	2	3
516	что при	4	3
517	для своего	1	3
518	как его	1	3
519	также в	1	3
520	и до	3	3
521	от этого	3	3
522	языка но	2	3
523	в других	2	3
524	вопроса о	2	3
525	бы в	7	3
526	не сумел	1	3
527	находит свое	3	3
528	образцом для	1	3
529	этой главы	1	3
530	в лучшем	3	3
531	в наше	1	3
532	эти слова	1	3
533	совсем не	2	3
534	в первую	3	3
535	в системе	3	3
536	не могла	2	3
537	для установления	1	3
538	совершенно так	1	3
539	тем и	2	3
540	не раз	2	3
541	это же	2	3
542	к первому	1	3
543	известном смысле	2	3
544	что во	1	3
545	образом в	5	3
546	за себя	1	3
547	в один	1	3
548	чем у	3	3
549	от нее	3	3
550	первую очередь	3	3
551	причем в	1	3
552	почти не	1	3
553	тогда когда	12	3
554	не были	1	3
555	представляют собой	2	3
556	целого ряда	1	3
557	из того	7	3
558	той мере	2	3
559	со всеми	2	3
560	оказывается в	1	3
561	меньшей мере	3	3
562	если это	1	3
563	отношения к	5	3
564	относятся к	1	3
565	к его	3	3
566	если принять	1	3
567	себя и	2	3
568	бы не	1	3
569	о котором	1	3
570	которая не	1	3
571	отчета в	1	3
572	в словах	1	3
573	перед нами	3	3
574	виде в	1	3
575	то и	5	3
576	в свою	3	3
577	заключалась в	1	3
578	наконец в	3	3
579	не хочу	1	3
580	на основе	5	3
581	у меня	1	3
582	внимания на	1	3
583	на основании	2	3
584	слова с	5	3
585	а во	1	3
586	связанных с	2	3
587	эти факты	1	3
588	заметить что	1	3
589	в данной	1	3
590	но именно	3	3
591	только при	1	3
592	в сознании	11	3
593	здесь не	1	3
594	идей и	1	3
595	только потому	3	3
596	в классической	1	3
597	сомнений в	2	3
598	он должен	1	3
599	как к	4	3
600	этом случае	15	3
601	но на	3	3
602	смысле что	3	3
603	в нашей	4	3
604	может не	1	3
605	он делает	1	3
606	том числе	2	3
607	одним и	2	3
608	он и	1	3
609	в полном	1	3
610	а к	1	3
611	но эта	2	3
612	с той	3	3
613	и как	7	3
614	при таком	2	3
615	к своему	1	3
616	это несомненно	1	3
617	на них	1	3
618	свое выражение	8	3
619	всю свою	2	3
620	она не	7	3
621	когда он	2	3
622	существуют в	1	3
623	отношений между	11	3
624	движения в	3	3
625	от того	6	3
626	с окончанием	1	3
627	в плане	3	3
628	и ее	3	3
629	этом и	2	3
630	и других	5	3
631	все более	2	3
632	лучшем случае	3	3
633	в каком-то	1	3
634	ни разу	1	3
635	слова в	7	3
636	и наконец	4	3
637	не к	1	3
638	и уже	1	3
639	котором он	1	3
640	еще несколько	1	2
641	что один	1	2
642	для всех	2	2
643	мы и	5	2
644	от необходимости	1	2
645	в момент	4	2
646	дело с	3	2
647	из всех	5	2
648	это значит	1	2
649	с величайшим	1	2
650	в разных	6	2
651	воспоминания о	1	2
652	какой бы	1	2
653	что то	4	2
654	те же	1	2
655	точно так	3	2
656	остановиться на	4	2
657	не годится	1	2
658	по мере	10	2
659	в живом	3	2
660	для обнаружения	1	2
661	к другу	4	2
662	мысль о	1	2
663	из самых	1	2
664	не обнаруживает	3	2
665	не пошел	1	2
666	с не	2	2
667	кстати сказать	1	2
668	вещей в	1	2
669	обоих случаях	1	2
670	одновременно и	3	2
671	но очень	1	2
672	языка на	2	2
673	но у	1	2
674	по своим	2	2
675	есть только	3	2
676	которые являются	1	2
677	я хотел	1	2
678	ли не	3	2
679	всем его	2	2
680	говорится о	1	2
681	ответить на	1	2
682	на этой	7	2
683	по тем	3	2
684	которой он	2	2
685	входит в	3	2
686	но то	2	2
687	вот почему	3	2
688	и другой	3	2
689	чего не	1	2
690	представлением о	1	2
691	за собой	1	2
692	втором случае	5	2
693	на пути	1	2
694	связь между	10	2
695	более раннего	1	2
696	для своей	1	2
697	о языке	1	2
698	то как	3	2
699	а только	2	2
700	с абсолютной	1	2
701	является как	2	2
702	свою очередь	3	2
703	то его	1	2
704	чтобы показать	1	2
705	убедиться в	1	2
706	мере не	2	2
707	но этот	2	2
708	и еще	1	2
709	настоящее время	1	2
710	как правило	2	2
711	что их	2	2
712	значит и	1	2
713	но к	1	2
714	имеем дело	2	2
715	в зависимости	6	2
716	бы знать	1	2
717	вернее сказать	1	2
718	х и	1	2
719	речи а	5	2
720	сам по	2	2
721	и которое	3	2
722	как постоянное	1	2
723	то очевидно	1	2
724	о трагедии	1	2
725	и всей	3	2
726	что можно	2	2
727	время в	3	2
728	мы знаем	5	2
729	ссылается на	1	2
730	в работах	2	2
731	в определенную	1	2
732	которых складывается	1	2
733	как по	5	2
734	и можно	1	2
735	но совершенно	2	2
736	в представлении	1	2
737	нас сейчас	1	2
738	до тех	1	2
739	далее на	1	2
740	в изображении	1	2
741	и она	2	2
742	вследствие того	1	2
743	поэтому его	1	2
744	долго и	1	2
745	и вместе	2	2
746	так сказать	1	2
747	между собой	15	2
748	вещи на	2	2
749	на себе	1	2
750	действительности и	1	2
751	той или	2	2
752	чтобы понять	1	2
753	равной мере	2	2
754	объяснения в	1	2
755	которая является	3	2
756	выражение в	6	2
757	того в	1	2
758	за основу	1	2
759	что поэтому	1	2
760	к слову	14	2
761	эти примеры	1	2
762	ту же	4	2
763	всех трех	1	2
764	как материал	1	2
765	к новым	1	2
766	уже к	1	2
767	этих трех	1	2
768	объясняется и	1	2
769	в случае	5	2
770	на чем	1	2
771	но зато	1	2
772	но только	5	2
773	его жизнь	1	2
774	в нее	1	2
775	не оставляют	1	2
776	когда мы	2	2
777	которого в	1	2
778	что есть	2	2
779	едва ли	5	2
780	в общих	1	2
781	что только	1	2
782	и от	6	2
783	последнее время	5	2
784	его к	2	2
785	слова как	5	2
786	хотелось бы	1	2
787	с ее	2	2
788	в одну	2	2
789	не умеет	2	2
790	она является	2	2
791	мы видели	10	2
792	были бы	5	2
793	с полной	1	2
794	бы они	1	2
795	не нашел	1	2
796	и этот	1	2
797	за ним	3	2
798	мы встречаем	2	2
799	например что	1	2
800	с и	1	2
801	надо сказать	1	2
802	его с	3	2
803	на первом	2	2
804	и при	2	2
805	тогда он	1	2
806	связанное с	1	2
807	и из	2	2
808	никак не	5	2
809	хотя в	1	2
810	мы в	3	2
811	я могу	2	2
812	для них	1	2
813	строгой и	1	2
814	себе отчета	1	2
815	если попытаться	3	2
816	все его	1	2
817	нам в	2	2
818	ни о	1	2
819	нет совсем	1	2
820	с ней	3	2
821	это положение	4	2
822	показать что	8	2
823	ближайшим образом	1	2
824	но вот	1	2
825	совершенно правильно	1	2
826	был свидетелем	1	2
827	в выражении	1	2
828	как не	1	2
829	состоит из	1	2
830	никем не	2	2
831	мы имели	1	2
832	не до	2	2
833	они говорят	2	2
834	из которого	3	2
835	отдает себе	1	2
836	к той	1	2
837	только одно	2	2
838	чем же	1	2
839	случае и	1	2
840	еще на	1	2
841	значение этого	2	2
842	этой работы	3	2
843	наших глазах	4	2
844	зависимости от	6	2
845	хотя это	2	2
846	в середине	2	2
847	только тогда	1	2
848	факты из	1	2
849	и теперь	1	2
850	что если	2	2
851	каждой из	5	2
852	и лишь	1	2
853	хочет сказать	1	2
854	значение для	2	2
855	он хочет	1	2
856	формой и	1	2
857	от других	1	2
858	очень похоже	1	2
859	это имеет	1	2
860	цели и	1	2
861	также с	1	2
862	в силе	2	2
863	и той	5	2
864	образом не	1	2
865	в отличие	4	2
866	соответствии с	1	2
867	мог бы	6	2
868	ответа на	1	2
869	он написал	1	2
870	которым мы	1	2
871	в глазах	1	2
872	далеко не	1	2
873	слова он	2	2
874	речи на	2	2
875	всякий раз	3	2
876	он может	1	2
877	факты в	1	2
878	у них	2	2
879	в деятельности	1	2
880	в настоящее	1	2
881	только о	3	2
882	в м	2	2
883	сомнения в	2	2
884	из этой	1	2
885	впрочем в	1	2
886	не означает	4	2
887	одних и	1	2
888	это делает	1	2
889	значение в	3	2
890	когда речь	1	2
891	уже сейчас	1	2
892	только по	5	2
893	таком положении	1	2
894	и вот	1	2
895	мысль в	1	2
896	этой мысли	2	2
897	полном смысле	1	2
898	а это	2	2
899	в литературе	1	2
900	видеть в	1	2
901	на которой	1	2
902	на общем	1	2
903	с отсутствием	1	2
904	невозможно было	2	2
905	как нечто	1	2
906	с их	2	2
907	з и	1	2
908	ведь это	2	2
909	без всяких	1	2
910	зависеть от	1	2
911	что является	2	2
912	к которым	1	2
913	все вместе	1	2
914	с теми	2	2
915	в равной	2	2
916	нет возможности	1	2
917	как она	6	2
918	говорят о	1	2
919	становится понятным	1	2
920	языка по	1	2
921	по своему	11	2
922	на все	1	2
923	есть первый	1	2
924	бы мы	1	2
925	и оно	1	2
926	в ином	3	2
927	значения с	1	2
928	что тот	1	2
929	и таким	1	2
930	жизнь и	1	2
931	чтобы сделать	2	2
932	как слово	2	2
933	что от	1	2
934	только к	4	2
935	глаза на	1	2
936	отличие от	4	2
937	потребность в	1	2
938	пор пока	1	2
939	и может	2	2
940	не оставляет	2	2
941	нужно было	4	2
942	выйти за	1	2
943	мы снова	3	2
944	в пределах	3	2
945	тем самым	14	2
946	не должно	1	2
947	но вместе	2	2
948	повод для	1	2
949	его отношение	2	2
950	правильно и	1	2
951	числе и	2	2
952	же самое	12	2
953	к изучению	4	2
954	пути к	1	2
955	бы он	1	2
956	была в	2	2
957	языка с	2	2
958	до ее	1	2
959	язык в	2	2
960	нуждается в	5	2
961	на всем	5	2
962	в эти	1	2
963	эти два	1	2
964	отношений к	2	2
965	он с	2	2
966	в известной	1	2
967	что начало	1	1
968	во всем	4	1
969	мы можем	7	1
970	они являются	1	1
971	новое и	1	1
972	классической форме	1	1
973	еще раз	1	1
974	можно говорить	2	1
975	которые совершенно	1	1
976	выводу что	3	1
977	пришла к	1	1
978	перед вами	2	1
979	ли нуждается	1	1
980	и стали	1	1
981	вывод из	1	1
982	самого себя	1	1
983	и самому	1	1
984	т.е в	1	1
985	стоят в	2	1
986	совершенно очевидно	3	1
987	степени как	1	1
988	но является	1	1
989	должна создать	1	1
990	до самого	1	1
991	не исключает	2	1
992	оказывается не	3	1
993	положили в	1	1
994	против него	1	1
995	время его	1	1
996	свою мысль	2	1
997	самое важное	1	1
998	особенностей в	1	1
999	мысли и	13	1
1000	она проявляется	1	1
1001	в отдельном	1	1
1002	монологической формы	1	1
1003	другое в	1	1
1004	раскрыто в	1	1
1005	чтобы она	1	1
1006	этом направлении	1	1
1007	с собой	3	1
1008	создать иллюзию	1	1
1009	диалогической речи	1	1
1010	что слово	2	1
1011	в рамки	1	1
1012	этой последней	2	1
1013	это определение	1	1
1014	вопрос об	1	1
1015	основывается на	1	1
1016	и самые	2	1
1017	рогов и	1	1
1018	о необходимости	1	1
1019	в отсутствии	1	1
1020	было вызвано	2	1
1021	а она	1	1
1022	так часто	1	1
1023	все дело	1	1
1024	каким образом	3	1
1025	в новую	2	1
1026	других тем	1	1
1027	где они	4	1
1028	к более	3	1
1029	приближается к	1	1
1030	что критика	1	1
1031	пор мы	1	1
1032	является выражением	1	1
1033	как попало	1	1
1034	рядом с	2	1
1035	видно из	2	1
1036	этот шаг	1	1
1037	правда в	1	1
1038	в детских	1	1
1039	произносит это	1	1
1040	начинается с	2	1
1041	в собственном	4	1
1042	и внутренне	1	1
1043	различия в	1	1
1044	притом в	1	1
1045	выражения и	2	1
1046	общие и	2	1
1047	в порядке	3	1
1048	к действительности	2	1
1049	есть самое	1	1
1050	ту мысль	1	1
1051	представляли собой	1	1
1052	этой аналогии	2	1
1053	что нового	1	1
1054	нее есть	2	1
1055	некоторые существенные	1	1
1056	них мы	1	1
1057	давая себе	1	1
1058	относящихся сюда	1	1
1059	и слово	4	1
1060	до самых	1	1
1061	основное отличие	1	1
1062	только частный	1	1
1063	в ряду	3	1
1064	не его	1	1
1065	их нельзя	1	1
1066	обращение к	1	1
1067	другом произведении	1	1
1068	исследований и	1	1
1069	действительности в	3	1
1070	перестает быть	1	1
1071	и того	3	1
1072	был на	1	1
1073	это с	2	1
1074	и сумел	1	1
1075	при условии	1	1
1076	из других	1	1
1077	которые мы	4	1
1078	пределах данной	1	1
1079	отношения которые	1	1
1080	стороны но	1	1
1081	этому типу	1	1
1082	знал что	1	1
1083	о чем-то	1	1
1084	я продолжаю	1	1
1085	той и	3	1
1086	нельзя было	2	1
1087	нас и	2	1
1088	отсюда и	1	1
1089	в среду	1	1
1090	начиная от	1	1
1091	этом мы	1	1
1092	всего этого	1	1
1093	но даже	2	1
1094	в нескольких	1	1
1095	процесс в	2	1
1096	те из	1	1
1097	нами из	2	1
1098	в каких	1	1
1099	являются не	1	1
1100	случае она	1	1
1101	обратился к	1	1
1102	мы очень	1	1
1103	заменяет его	1	1
1104	остается неизменным	1	1
1105	заключается что	1	1
1106	значительной мере	2	1
1107	больше в	1	1
1108	анализ этого	1	1
1109	одной и	5	1
1110	двух или	1	1
1111	собой совершенно	1	1
1112	т.е на	1	1
1113	только на	5	1
1114	исследования и	6	1
1115	между отдельными	4	1
1116	пор в	1	1
1117	говоря все	1	1
1118	близкое к	1	1
1119	приходит к	1	1
1120	вещами и	1	1
1121	себе и	2	1
1122	и значение	5	1
1123	это во-первых	1	1
1124	и другом	3	1
1125	обращаю внимание	1	1
1126	но мне	1	1
1127	что еще	1	1
1128	что ее	2	1
1129	как оно	2	1
1130	от той	1	1
1131	к убеждению	1	1
1132	даже с	2	1
1133	представляет в	1	1
1134	только связи	1	1
1135	любви к	1	1
1136	перед ним	1	1
1137	пути от	1	1
1138	с другим	3	1
1139	которого был	1	1
1140	мы привыкли	1	1
1141	в прошлом	1	1
1142	наедине с	2	1
1143	к ним	1	1
1144	сказать относительно	1	1
1145	вообще и	1	1
1146	самом начале	5	1
1147	пути который	1	1
1148	в голове	1	1
1149	величайшим трудом	1	1
1150	новый способ	1	1
1151	для всей	2	1
1152	которое так	1	1
1153	наряду с	2	1
1154	это два	2	1
1155	они должны	1	1
1156	с большим	2	1
1157	и взял	1	1
1158	такая же	1	1
1159	в самое	1	1
1160	языка как	1	1
1161	в нашем	6	1
1162	задача заключалась	1	1
1163	находится в	3	1
1164	его работах	1	1
1165	с этими	1	1
1166	ли отсюда	1	1
1167	чего она	1	1
1168	могла и	1	1
1169	исходит из	2	1
1170	которыми мы	2	1
1171	не удивительно	3	1
1172	иным как	2	1
1173	знать как	1	1
1174	речь о	1	1
1175	отличается тем	1	1
1176	он сам	2	1
1177	совпадает но	1	1
1178	элементов не	1	1
1179	отнести к	1	1
1180	с мертвой	1	1
1181	в меру	9	1
1182	природе и	2	1
1183	разницей что	1	1
1184	данных которые	1	1
1185	во внешней	4	1
1186	о связи	3	1
1187	этом же	1	1
1188	к языку	1	1
1189	взятыми из	1	1
1190	является прямым	1	1
1191	шаг в	1	1
1192	подлежащее и	1	1
1193	состоящая из	1	1
1194	направлении и	2	1
1195	своего развития	4	1
1196	исходным моментом	1	1
1197	разве это	1	1
1198	все известные	1	1
1199	иначе говоря	3	1
1200	ближе к	2	1
1201	представить себе	5	1
1202	и значением	6	1
1203	неизбежно должна	1	1
1204	первого взгляда	1	1
1205	отношении в	1	1
1206	мы как	2	1
1207	о двух	1	1
1208	несет на	1	1
1209	что монолог	2	1
1210	через другие	2	1
1211	время и	1	1
1212	произведении на	1	1
1213	что каждая	2	1
1214	предпринятого нами	1	1
1215	в состоянии	4	1
1216	от первого	1	1
1217	начала и	1	1
1218	а и	2	1
1219	условием для	1	1
1220	сделать только	1	1
1221	косвенное значение	1	1
1222	внимание то	1	1
1223	при решении	1	1
1224	обратил внимание	1	1
1225	чтобы иметь	1	1
1226	что несмотря	1	1
1227	на другую	3	1
1228	которая кстати	1	1
1229	и кажется	1	1
1230	теряет свою	1	1
1231	для истолкования	1	1
1232	согласно которому	1	1
1233	с другими	5	1
1234	из названных	1	1
1235	самая грандиозная	1	1
1236	который совершенно	2	1
1237	себе труда	1	1
1238	то только	1	1
1239	двух случаях	2	1
1240	об их	1	1
1241	научного и	2	1
1242	в будущем	1	1
1243	не совпадают	7	1
1244	нового и	1	1
1245	и притом	4	1
1246	русской речи	1	1
1247	правильного понимания	1	1
1248	мы вправе	3	1
1249	внутреннее единство	2	1
1250	основе внутренней	1	1
1251	все необходимые	1	1
1252	в несколько	1	1
1253	является основой	1	1
1254	пути и	3	1
1255	это трагедия	1	1
1256	из важнейших	4	1
1257	прежде чем	3	1
1258	от этих	1	1
1259	и говорит	1	1
1260	свою силу	4	1
1261	введенных в	1	1
1262	по аналогии	1	1
1263	поэтому он	2	1
1264	поэтому она	4	1
1265	развития как	2	1
1266	пример из	1	1
1267	потому недостаточно	1	1
1268	судить о	1	1
1269	так много	1	1
1270	между этими	3	1
1271	возможным в	2	1
1272	случайным и	1	1
1273	между ними	8	1
1274	их он	1	1
1275	которой была	1	1
1276	по одному	1	1
1277	себя как	1	1
1278	большинстве случаев	2	1
1279	при ближайшем	1	1
1280	поводу в	1	1
1281	всякую возможность	2	1
1282	связь о	1	1
1283	в ранг	1	1
1284	и характер	1	1
1285	в употреблении	1	1
1286	от слов	1	1
1287	в доказательствах	1	1
1288	дважды в	1	1
1289	в целях	1	1
1290	возникает целый	1	1
1291	к предложению	1	1
1292	каждом данном	1	1
1293	благодаря тому	2	1
1294	свое самое	1	1
1295	большим трудом	1	1
1296	как частного	1	1
1297	работы по	1	1
1298	в себя	4	1
1299	иногда не	1	1
1300	времени совершенно	1	1
1301	писать а	1	1
1302	из одного	2	1
1303	например как	1	1
1304	делает его	1	1
1305	но все-таки	1	1
1306	полагает что	2	1
1307	его деятельность	1	1
