N	2gram	Losev_Prob	Myshleni
283	это значит	3	14
284	думается что	1	14
285	свою очередь	2	14
286	что у	6	14
287	что для	2	14
288	из этого	6	14
289	первую очередь	1	14
290	и здесь	1	14
291	только тогда	3	14
292	со всей	2	14
293	одним из	1	14
294	одной из	5	14
295	он должен	2	14
296	учения о	1	14
297	о чем	2	14
298	в первую	1	14
299	который в	10	14
300	содержится в	1	14
301	это есть	2	14
302	переходе от	1	14
303	сущности говоря	1	14
304	когда мы	1	14
305	и во	2	14
306	с его	3	14
307	же мере	1	14
308	к которым	1	14
309	последнее время	1	14
310	об этом	11	14
311	что эти	1	14
312	в действительности	1	13
313	при переходе	1	13
314	с другими	1	13
315	в понятии	1	13
316	показывает исследование	1	13
317	его к	2	13
318	если в	2	13
319	смысле слова	12	13
320	к его	5	13
321	они не	3	13
322	мы имели	1	13
323	но на	1	13
324	в виде	25	13
325	на его	4	13
326	отнюдь не	14	13
327	она не	1	13
328	человека и	4	13
329	для всех	2	13
330	точно так	4	13
331	как они	1	13
332	но все	6	13
333	с ней	3	13
334	этой теории	1	13
335	факт что	2	13
336	все более	1	13
337	к другу	1	12
338	даже в	2	12
339	а затем	1	12
340	на первый	1	12
341	только на	2	12
342	том чтобы	3	12
343	нашей работы	1	12
344	согласно которому	1	12
345	но он	5	12
346	ясно что	11	12
347	что слово	1	12
348	функции в	1	12
349	за пределы	1	12
350	к другому	5	12
351	с их	1	12
352	в одной	2	12
353	и потому	4	12
354	еще более	4	12
355	к нему	3	12
356	несмотря на	7	12
357	в ее	6	12
358	тем не	8	12
359	тому же	5	12
360	это мы	2	12
361	все основные	1	12
362	но только	5	12
363	в поведении	1	12
364	были бы	1	12
365	никак не	10	12
366	мог бы	2	12
367	это и	4	12
368	только к	1	12
369	в ней	4	12
370	входит в	1	12
371	в последнее	1	11
372	не столько	1	11
373	не могли	2	11
374	в других	5	11
375	на котором	1	11
376	и которое	1	11
377	на том	1	11
378	отношения к	1	11
379	обстоятельство что	2	11
380	мы будем	2	11
381	с ее	1	11
382	и при	2	11
383	в каком	1	11
384	друг другу	1	11
385	на самом	2	11
386	раз в	2	11
387	есть в	6	11
388	не по	1	11
389	что на	1	11
390	нас в	5	11
391	остановиться на	2	11
392	одно из	2	11
393	например в	1	11
394	что этот	6	11
395	мы увидим	1	11
396	вот почему	1	11
397	и другой	2	11
398	в настоящей	2	11
399	наряду с	2	11
400	гораздо более	5	11
401	в конце	10	11
402	а только	5	11
403	он в	5	11
404	то обстоятельство	1	11
405	что нам	1	11
406	ничего общего	6	11
407	только по	2	11
408	или менее	1	11
409	нуждается в	2	11
410	и наконец	4	11
411	вслед за	2	10
412	каким образом	1	10
413	является для	3	10
414	друг на	1	10
415	что именно	2	10
416	по выражению	1	10
417	чем это	1	10
418	внимание на	4	10
419	бы что	1	10
420	в следующем	1	10
421	но для	2	10
422	о которых	2	10
423	что такое	1	10
424	в случае	1	10
425	одного из	1	10
426	в другой	1	10
427	на друга	1	10
428	тот факт	1	10
429	мы называем	1	10
430	у нас	17	10
431	что является	1	10
432	перейти к	3	10
433	числе и	1	10
434	или иной	4	10
435	указывает на	4	10
436	из всех	2	10
437	за собой	1	10
438	и которые	3	10
439	к логике	1	10
440	к жизни	1	10
441	что его	4	10
442	учение о	4	10
443	и у	8	10
444	вопроса о	1	10
445	здесь мы	2	10
446	процесса в	1	10
447	как с	2	10
448	если не	6	10
449	на каждом	1	10
450	том числе	2	10
451	чем он	1	10
452	с той	1	10
453	в нашей	3	10
454	по пути	1	9
455	и до	2	9
456	для всей	1	9
457	к этим	1	9
458	по одному	2	9
459	под влиянием	3	9
460	той или	5	9
461	более или	1	9
462	в тех	2	9
463	друг к	1	9
464	зависит от	1	9
465	и поэтому	2	9
466	оно является	1	9
467	мы хотели	2	9
468	в новой	3	9
469	но эта	2	9
470	сама по	2	9
471	также и	21	9
472	а по	1	9
473	этот факт	1	9
474	только для	5	9
475	как только	1	9
476	больше чем	2	9
477	поэтому мы	1	9
478	установить что	1	9
479	не то	4	9
480	и он	5	9
481	путь от	1	9
482	и притом	8	9
483	представляется нам	1	9
484	на отдельные	1	9
485	в первой	2	9
486	одном и	1	9
487	мы в	1	9
488	еще в	6	9
489	совершенно не	1	9
490	такого рода	4	9
491	хотя и	10	9
492	силу того	1	9
493	в самой	5	9
494	но с	1	9
495	или в	7	9
496	что перед	2	9
497	должен быть	2	9
498	не как	3	8
499	из двух	1	8
500	о котором	4	8
501	которая не	1	8
502	в этот	4	8
503	и те	1	8
504	уже и	4	8
505	не удивительно	1	8
506	нет никаких	1	8
507	уже по	2	8
508	в эту	1	8
509	почти всегда	3	8
510	главным образом	1	8
511	этот путь	1	8
512	что только	3	8
513	от нее	2	8
514	сам по	3	8
515	поэтому в	1	8
516	отношении к	1	8
517	все равно	1	8
518	силу этого	1	8
519	на одном	2	8
520	только и	9	8
521	дело с	1	8
522	действительности и	4	8
523	к другой	2	8
524	рассматриваться как	1	8
525	какой степени	1	8
526	не мог	5	8
527	в заключение	3	8
528	во внимание	1	8
529	и отношение	1	8
530	к высшим	1	8
531	и др	1	8
532	и из	1	8
533	не на	1	8
534	должен был	2	8
535	том как	2	8
536	со стороны	1	8
537	одним и	1	8
538	бы с	2	8
539	и тогда	4	8
540	более и	1	8
541	что я	1	8
542	поэтому что	1	8
543	в более	1	8
544	этой области	1	8
545	и которая	3	8
546	нисколько не	7	8
547	мы его	3	8
548	еще на	1	8
549	что не	3	8
550	в таком	4	7
551	и сам	5	7
552	на него	3	7
553	он сам	3	7
554	это обстоятельство	1	7
555	заключить что	1	7
556	в живом	1	7
557	больше и	1	7
558	в общем	1	7
559	всех этих	3	7
560	содержит в	1	7
561	и делает	2	7
562	в значительной	3	7
563	своему значению	1	7
564	при анализе	2	7
565	на которые	1	7
566	у них	1	7
567	и том	1	7
568	которых он	1	7
569	ничего кроме	1	7
570	для всего	2	7
571	с теми	3	7
572	мере в	4	7
573	на место	1	7
574	этому поводу	4	7
575	же в	4	7
576	это в	2	7
577	но тем	2	7
578	с более	1	7
579	за ним	1	7
580	в жизни	4	7
581	той и	1	7
582	до того	3	7
583	и вместе	3	7
584	мы думаем	1	7
585	именно потому	1	7
586	общего с	2	7
587	во втором	2	7
588	его с	2	7
589	с ними	1	7
590	при помощи	12	7
591	без всякого	3	7
592	ничем не	1	7
593	на одной	1	7
594	здесь в	7	7
595	сознания и	1	7
596	слова не	1	7
597	это слово	1	7
598	а также	8	7
599	случае не	2	7
600	но по	3	7
601	он говорит	2	7
602	в обоих	2	7
603	к совершенно	1	7
604	одновременно с	1	7
605	только один	2	6
606	до самого	1	6
607	от одного	4	6
608	в природе	1	6
609	к ней	2	6
610	уже не	12	6
611	раз и	2	6
612	себе в	2	6
613	с другим	1	6
614	что их	1	6
615	образом как	2	6
616	но так	2	6
617	всего в	1	6
618	и мы	1	6
619	в двух	1	6
620	в каждом	2	6
621	тот момент	1	6
622	значение и	2	6
623	следующем виде	1	6
624	и самый	1	6
625	смысле что	1	6
626	том смысле	2	6
627	ни на	2	6
628	бы и	1	6
629	и больше	1	6
630	и наиболее	3	6
631	нет и	3	6
632	только потому	1	6
633	он как	2	6
634	себе что	1	6
635	или даже	4	6
636	бы мы	1	6
637	и таким	1	6
638	и вообще	11	6
639	образом мы	1	6
640	по законам	1	6
641	само собой	3	6
642	что было	1	6
643	находим в	4	6
644	оказывается не	1	6
645	этот момент	1	6
646	говорит о	9	6
647	что то	1	6
648	требует от	1	6
649	его на	3	6
650	в различных	1	6
651	не что	3	6
652	перед ним	1	6
653	имеем дело	1	6
654	что иное	3	6
655	сейчас в	1	6
656	задолго до	1	6
657	как его	1	6
658	от одной	1	6
659	для его	1	6
660	очень часто	1	6
661	на другой	1	6
662	идет в	1	6
663	что может	1	6
664	с которым	2	6
665	которого мы	2	6
666	и который	4	6
667	природе и	1	6
668	если принять	1	6
669	знает что	3	6
670	всей своей	2	6
671	только одно	1	6
672	еще и	6	6
673	тех же	1	6
674	что здесь	8	6
675	увидим ниже	1	6
676	хотели бы	3	6
677	дело в	4	6
678	ли не	2	6
679	это было	2	6
680	единое целое	1	6
681	нужно было	1	6
682	мы встречаемся	1	6
683	и о	9	6
684	иное как	3	6
685	нечто подобное	1	5
686	формы в	1	5
687	кроме того	5	5
688	в большей	2	5
689	которое является	1	5
690	нам о	1	5
691	или на	1	5
692	приходит в	1	5
693	им в	1	5
694	в противоположность	3	5
695	только как	1	5
696	почти исключительно	1	5
697	что представляет	2	5
698	к ним	3	5
699	в контексте	1	5
700	о связи	1	5
701	этих моментов	1	5
702	все его	1	5
703	необходимо должно	1	5
704	об одном	1	5
705	совершенно ясно	2	5
706	пути и	1	5
707	поэтому он	1	5
708	принять во	1	5
709	идет по	1	5
710	эти слова	1	5
711	в него	1	5
712	которые он	1	5
713	с такой	2	5
714	на первом	3	5
715	для них	3	5
716	под этим	1	5
717	как функция	1	5
718	никто не	1	5
719	который не	1	5
720	так называемая	2	5
721	представляется в	1	5
722	и состоит	1	5
723	каждой из	1	5
724	действительность в	2	5
725	котором мы	1	5
726	что во	2	5
727	не видит	1	5
728	что ему	1	5
729	когда они	1	5
730	то мы	1	5
731	чем перейти	1	5
732	однако не	2	5
733	бы для	1	5
734	в стороне	1	5
735	в предисловии	2	5
736	эти последние	1	5
737	но всегда	2	5
738	же что	1	5
739	оказывается что	5	5
740	утверждает что	1	5
741	человеческого сознания	1	5
742	от него	1	5
743	этой последней	1	5
744	бы все	1	5
745	что по	1	5
746	когда в	1	5
747	гораздо больше	2	5
748	в новом	1	5
749	но даже	6	5
750	часто в	1	5
751	что еще	1	5
752	всегда и	2	5
753	вообще и	3	5
754	говорит об	1	5
755	есть только	4	5
756	не просто	12	5
757	и весь	2	5
758	после того	3	5
759	по мнению	3	5
760	аналогии с	1	5
761	чем у	1	5
762	видит в	3	5
763	и оказывается	1	5
764	самой себе	1	5
765	бы к	1	5
766	другими словами	3	5
767	содержания и	1	5
768	в форме	1	5
769	какой мере	3	5
770	и возникает	1	5
771	речи о	2	5
772	не для	2	5
773	был бы	2	5
774	есть нечто	1	5
775	из тех	3	5
776	и человека	3	5
777	сознательно и	2	5
778	является центральным	1	5
779	не потому	1	5
780	заметить что	1	5
781	их с	1	5
782	как у	1	5
783	в полном	1	5
784	указание на	2	5
785	без этого	1	5
786	что к	1	5
787	слова но	2	5
788	слова на	1	5
789	за этой	1	5
790	человека к	1	5
791	выше что	1	5
792	конце концов	7	5
793	дело не	1	5
794	всей его	1	5
795	прежде чем	2	5
796	по аналогии	1	5
797	в середине	2	4
798	тем как	2	4
799	в единую	1	4
800	вот что	4	4
801	уже на	2	4
802	на эту	2	4
803	так например	1	4
804	всем его	1	4
805	во все	3	4
806	ничто не	1	4
807	что вся	1	4
808	и когда	1	4
809	предисловии к	2	4
810	конечно не	2	4
811	можно ли	2	4
812	ни одного	1	4
813	не подлежит	1	4
814	иным как	3	4
815	бы то	4	4
816	представлен в	1	4
817	она в	2	4
818	почему в	2	4
819	которого он	2	4
820	слова то	2	4
821	другого как	2	4
822	не было	4	4
823	на которое	1	4
824	и говорит	2	4
825	как таковое	1	4
826	эту проблему	1	4
827	а потом	4	4
828	о речи	1	4
829	в ответ	1	4
830	также не	1	4
831	ту сторону	1	4
832	не вижу	1	4
833	для построения	1	4
834	должны сказать	1	4
835	его состав	1	4
836	мы встречаем	1	4
837	своего собственного	1	4
838	была бы	3	4
839	и намеренно	1	4
840	виде как	1	4
841	они говорят	1	4
842	то здесь	1	4
843	к той	1	4
844	в очень	1	4
845	в роли	2	4
846	и вот	1	4
847	из его	1	4
848	с которой	1	4
849	для нее	1	4
850	и вся	1	4
851	вступает в	1	4
852	только при	1	4
853	слова он	1	4
854	его только	1	4
855	здесь не	12	4
856	это одно	1	4
857	в корне	2	4
858	и после	4	4
859	если только	2	4
860	все учение	1	4
861	нас не	3	4
862	к самой	1	4
863	на нее	1	4
864	только два	1	4
865	является по	2	4
866	нет у	2	4
867	и со	1	4
868	и я	1	4
869	в каждой	2	4
870	встречаются в	1	4
871	того или	3	4
872	разница между	1	4
873	то он	2	4
874	и ко	1	4
875	чистом виде	1	4
876	выше в	2	4
877	с полным	2	4
878	или как	1	4
879	но эти	2	4
880	новое понимание	1	4
881	огромное значение	1	4
882	действительно не	1	4
883	как будто	9	4
884	противоречии с	1	4
885	мечты и	1	4
886	мышления к	1	4
887	или по	1	4
888	однако и	1	4
889	в море	1	4
890	от этих	1	4
891	истинном смысле	1	4
892	к более	1	4
893	если он	4	4
894	а именно	12	4
895	и самое	2	4
896	в одно	6	4
897	в дальнейшем	7	4
898	то это	1	4
899	почти не	1	4
900	этом мы	1	4
901	когда она	1	4
902	превращается в	1	4
903	для которого	1	4
904	означает не	1	4
905	и остается	1	4
906	мы как	1	4
907	время в	2	4
908	ни было	2	4
909	и сама	4	4
910	от тех	1	4
911	но совершенно	1	4
912	выше и	1	4
913	силу чего	1	4
914	чтобы понять	1	4
915	которая является	3	4
916	или к	4	4
917	в целях	3	4
918	совсем не	4	4
919	но до	1	4
920	его не	3	4
921	хотя в	1	4
922	большей степени	2	4
923	в истинном	1	4
924	нас с	1	4
925	на который	1	4
926	однако в	4	4
927	настоящей работе	2	4
928	а как	2	4
929	только те	1	4
930	является наиболее	2	4
931	другим и	1	4
932	же образом	1	4
933	не требует	1	4
934	она становится	1	4
935	как при	1	4
936	как о	6	4
937	себя и	1	4
938	поэтому не	1	4
939	исследований мы	1	4
940	и если	2	4
941	сейчас мы	1	4
942	в новых	2	4
943	цели и	1	4
944	виде и	2	4
945	этого же	1	4
946	из него	1	4
947	ему в	3	4
948	мы действительно	1	4
949	такое же	1	4
950	если даже	1	4
951	одного предмета	1	4
952	всю свою	4	4
953	не могу	1	4
954	ее от	1	4
955	на всю	1	4
956	идет речь	2	4
957	отрицать наличие	1	4
958	жизни и	7	4
959	только после	1	4
960	смысле мы	1	4
961	как для	1	4
962	не к	3	4
963	философии и	1	3
964	в настоящем	1	3
965	или иных	2	3
966	он видит	3	3
967	до последнего	1	3
968	в новую	1	3
969	видно из	1	3
970	я могу	1	3
971	он стоит	1	3
972	у человека	1	3
973	а вместе	2	3
974	знал что	1	3
975	является более	1	3
976	новые пути	1	3
977	уже у	6	3
978	с трудом	2	3
979	из себя	1	3
980	вообще как	1	3
981	не исключает	1	3
982	хотел сказать	1	3
983	в прошлом	1	3
984	именно на	2	3
985	именно с	1	3
986	от них	2	3
987	что даже	1	3
988	не имеющих	1	3
989	по природе	1	3
990	о наличии	1	3
991	решающее значение	1	3
992	после этого	1	3
993	самых общих	1	3
994	они будут	1	3
995	напомним что	1	3
996	одном из	1	3
997	автора к	1	3
998	а для	1	3
999	как единство	1	3
1000	именно что	1	3
1001	не были	1	3
1002	включается в	1	3
1003	и хотя	2	3
1004	она уже	1	3
1005	результате этого	1	3
1006	значительно позже	1	3
1007	даже если	2	3
1008	этот анализ	1	3
1009	новое в	1	3
1010	не так	4	3
1011	ни малейшего	1	3
1012	ним и	1	3
1013	оно было	1	3
1014	не чем	3	3
1015	которая и	1	3
1016	говорит и	1	3
1017	из одних	1	3
1018	никакому сомнению	1	3
1019	сводится к	1	3
1020	движение и	2	3
1021	в плоскости	1	3
1022	является одним	1	3
1023	еще с	1	3
1024	и будет	1	3
1025	одному этому	1	3
1026	и просто	3	3
1027	бы не	4	3
1028	да и	5	3
1029	которого не	2	3
1030	он мог	1	3
1031	не входит	2	3
1032	всем этом	1	3
1033	первая из	1	3
1034	вернее сказать	1	3
1035	так чтобы	1	3
1036	каким мы	1	3
1037	остается только	1	3
1038	для меня	1	3
1039	подобного рода	9	3
1040	ни были	1	3
1041	абстрактного понятия	1	3
1042	настоящей работы	1	3
1043	видели выше	2	3
1044	но который	1	3
1045	что самый	1	3
1046	это является	1	3
1047	от всякого	1	3
1048	всего того	2	3
1049	основана на	1	3
1050	как именно	5	3
1051	ведь это	1	3
1052	своей книге	1	3
1053	за которым	1	3
1054	но снова	1	3
1055	на фоне	2	3
1056	по его	2	3
1057	но уже	3	3
1058	что наша	1	3
1059	появляется у	3	3
1060	нас и	4	3
1061	встречаемся с	1	3
1062	его развитие	1	3
1063	связанные между	1	3
1064	самое время	1	3
1065	вообще является	1	3
1066	самого последнего	1	3
1067	момент в	1	3
1068	их на	1	3
1069	же это	1	3
1070	оставить в	1	3
1071	если она	1	3
1072	он с	2	3
1073	степени и	1	3
1074	против этого	1	3
1075	бы даже	4	3
1076	или нет	1	3
1077	которой они	1	3
1078	подобно этому	3	3
1079	далее в	1	3
1080	общих и	1	3
1081	в это	3	3
1082	нам представляется	1	3
1083	и сейчас	2	3
1084	находит в	4	3
1085	нельзя было	1	3
1086	доказать что	2	3
1087	новую структуру	1	3
1088	значительной мере	3	3
1089	что ее	1	3
1090	даже с	1	3
1091	в глаза	3	3
1092	мере не	5	3
1093	но скорее	1	3
1094	настоящее время	7	3
1095	чтобы они	2	3
1096	этих последних	1	3
1097	с большим	1	3
1098	с этими	1	3
1099	все многообразие	1	3
1100	надо сказать	1	3
1101	они могут	1	3
1102	этом же	2	3
1103	он на	1	3
1104	отражение в	1	3
1105	которое он	1	3
1106	и можно	6	3
1107	смысле и	1	3
1108	теми или	1	3
1109	чем иным	3	3
1110	выше мы	1	3
1111	но к	2	3
1112	здесь как	5	3
1113	действия в	1	3
1114	то ни	4	3
1115	явления в	1	3
1116	огромное количество	1	3
1117	всех других	1	3
1118	для человека	2	3
1119	к кому	1	3
1120	в новое	3	3
1121	исследования на	1	3
1122	же мы	1	3
1123	или иного	2	3
1124	и ничего	1	3
1125	представляет себе	1	3
1126	и этот	1	3
1127	мысль это	1	3
1128	тогда он	1	3
1129	подлежит никакому	1	3
1130	всего его	1	3
1131	ту или	1	3
1132	ли он	2	3
1133	всех форм	1	3
1134	указать на	1	3
1135	он хочет	2	3
1136	может сделать	1	3
1137	же время	1	3
1138	имеем в	1	3
1139	а скорее	2	3
1140	оно стало	1	3
1141	предмета к	1	3
1142	но именно	2	3
1143	в настоящее	7	3
1144	только о	3	3
1145	из этой	1	3
1146	от которого	1	3
1147	две основные	1	3
1148	суждение и	1	3
1149	же не	4	3
1150	без всяких	1	3
1151	или иначе	3	3
1152	самые разнообразные	1	3
1153	в ту	1	3
1154	и без	5	3
1155	поведения и	1	3
1156	мира и	5	3
1157	к своему	3	3
1158	в период	4	3
1159	и оно	1	3
1160	без всякой	1	3
1161	поскольку она	1	3
1162	за то	4	3
1163	а к	1	3
1164	он ни	1	3
1165	не выдерживает	1	3
1166	от всяких	2	3
1167	на всех	1	3
1168	более общего	1	3
1169	что касается	5	3
1170	далеко не	6	3
1171	стало быть	1	3
1172	свое значение	1	3
1173	что из	1	3
1174	в большинстве	1	3
1175	это все	2	3
1176	моменты развития	1	3
1177	на это	2	3
1178	как из	1	3
1179	он и	5	3
1180	подтверждение в	1	3
1181	является той	1	3
1182	в порядке	1	3
1183	и дальше	2	3
1184	об этой	2	3
1185	тех или	2	3
1186	и совершенно	2	3
1187	говорит не	2	3
1188	на ту	1	3
1189	форме и	1	3
1190	же и	2	2
1191	некоторой степени	4	2
1192	разум и	1	2
1193	следует что	1	2
1194	в общую	1	2
1195	может найти	1	2
1196	к русскому	1	2
1197	и внутри	1	2
1198	из самых	1	2
1199	увидеть что	1	2
1200	эту особенность	1	2
1201	характерных черт	1	2
1202	значению и	1	2
1203	бы стать	1	2
1204	автор в	1	2
1205	мысли о	1	2
1206	функций в	1	2
1207	называем его	1	2
1208	людей с	1	2
1209	действительности а	1	2
1210	понять как	2	2
1211	или вернее	4	2
1212	человека не	1	2
1213	он был	5	2
1214	последняя из	1	2
1215	не всегда	5	2
1216	всего как	1	2
1217	рассказывает о	1	2
1218	так называемых	1	2
1219	рода но	1	2
1220	всех областях	1	2
1221	что существует	1	2
1222	они должны	1	2
1223	что само	1	2
1224	в эти	1	2
1225	без разрешения	1	2
1226	мы привели	1	2
1227	при всем	3	2
1228	этой книги	2	2
1229	жить и	1	2
1230	которая определяет	1	2
1231	системы это	1	2
1232	не сознавая	1	2
1233	к себе	1	2
1234	именно для	4	2
1235	от всякой	1	2
1236	или иную	1	2
1237	а есть	1	2
1238	не больше	2	2
1239	до их	1	2
1240	вспомнить о	1	2
1241	для иллюстрации	1	2
1242	и чисто	2	2
1243	на себя	2	2
1244	существенные черты	1	2
1245	представлены в	1	2
1246	спрашивается что	1	2
1247	большинстве случаев	2	2
1248	но когда	1	2
1249	же самим	1	2
1250	не нужно	1	2
1251	свое место	1	2
1252	в математике	1	2
1253	что хотя	2	2
1254	вверх и	1	2
1255	зрения в	1	2
1256	остается на	2	2
1257	для тех	1	2
1258	на чем	1	2
1259	не будет	4	2
1260	только одним	1	2
1261	других людей	1	2
1262	им самим	1	2
1263	независимое от	1	2
1264	доходит до	2	2
1265	во времени	1	2
1266	которая с	1	2
1267	не раз	4	2
1268	того кто	1	2
1269	конца и	1	2
1270	также как	1	2
1271	его как	2	2
1272	всеми другими	1	2
1273	однако по	1	2
1274	они были	1	2
1275	бы ни	1	2
1276	с с	1	2
1277	не мешает	2	2
1278	если б	1	2
1279	и против	1	2
1280	его из	1	2
1281	он только	1	2
1282	начале нашего	1	2
1283	от нас	1	2
1284	с внутренним	1	2
1285	здесь он	2	2
1286	до всякого	2	2
1287	лет и	1	2
1288	в разговор	1	2
1289	но никогда	1	2
1290	совершенно правильно	1	2
1291	можно назвать	2	2
1292	и они	3	2
1293	и так	3	2
1294	я хочу	1	2
1295	и т	2	2
1296	к какому	1	2
1297	поэзии и	1	2
1298	это самое	1	2
1299	нет ничего	3	2
1300	но у	1	2
1301	сами собой	1	2
1302	это дело	1	2
1303	тотчас же	2	2
1304	на какой	2	2
1305	на вчерашний	1	2
1306	в науку	1	2
1307	тот и	1	2
1308	тезис о	1	2
1309	другой вопрос	1	2
1310	и уже	2	2
1311	то все	1	2
1312	результате чего	2	2
1313	в которую	1	2
1314	него с	1	2
1315	и возможность	1	2
1316	определенного рода	1	2
1317	не встречается	1	2
1318	тот самый	1	2
1319	этот последний	2	2
1320	составляет как	1	2
1321	в м	2	2
