N	2gram	Bakhtin_Pr	Formalny
301	и только	3	7
302	и наконец	7	7
303	кроме того	5	6
304	те же	3	6
305	в живом	1	6
306	в этих	5	6
307	например в	5	6
308	их в	8	6
309	отличается от	5	6
310	о том	5	6
311	художественного восприятия	1	6
312	действительности в	1	6
313	и отчасти	1	6
314	он был	2	6
315	познания и	1	6
316	мы полагаем	1	6
317	материал в	2	6
318	жизнь и	1	6
319	только не	2	6
320	по преимуществу	2	6
321	от его	1	6
322	и других	1	6
323	в которой	2	6
324	но для	3	6
325	в конце	8	6
326	учение о	1	6
327	социальной группы	2	6
328	и это	8	6
329	в смысле	3	6
330	на этом	2	6
331	материал и	4	6
332	и тем	1	6
333	должны быть	3	6
334	за пределы	7	6
335	в статье	1	6
336	от нее	2	6
337	один из	3	6
338	они и	1	6
339	его с	1	6
340	на ее	1	6
341	с ним	8	6
342	его смысла	1	6
343	сам по	2	6
344	ее и	1	6
345	в плоскости	6	6
346	к его	1	6
347	и навсегда	1	6
348	в россии	2	6
349	его и	3	6
350	из этих	3	6
351	в произведении	7	6
352	художественных произведений	1	6
353	именно на	3	6
354	и лишь	2	6
355	литературных произведений	1	6
356	в направлении	4	6
357	нет и	1	6
358	той же	8	6
359	этого слова	3	6
360	у них	1	6
361	не из	3	6
362	данном случае	2	6
363	уже в	5	6
364	к истории	1	6
365	в формах	3	6
366	полагаем что	1	6
367	ее в	3	6
368	смысле этого	1	6
369	так в	1	6
370	нисколько не	3	6
371	особенно в	2	6
372	его не	1	6
373	в частности	1	6
374	искусства и	1	6
375	отношение к	4	6
376	такой же	4	6
377	тому что	3	6
378	с этой	2	5
379	даже в	6	5
380	художественная конструкция	1	5
381	специфических особенностей	1	5
382	какой бы	2	5
383	в виду	3	5
384	в рамки	3	5
385	значительной степени	1	5
386	в мире	7	5
387	правда в	2	5
388	и со	4	5
389	перестает быть	4	5
390	отвлечемся от	1	5
391	можно сказать	2	5
392	восприятия и	1	5
393	в котором	7	5
394	то это	3	5
395	вопрос о	3	5
396	и сюжет	1	5
397	как на	4	5
398	в нашем	2	5
399	к которому	2	5
400	к нему	11	5
401	всего в	2	5
402	то в	2	5
403	время и	1	5
404	хотя и	5	5
405	не от	1	5
406	не столько	1	5
407	что не	3	5
408	а только	1	5
409	могло бы	1	5
410	социальных оценок	2	5
411	слово как	5	5
412	видения и	11	5
413	мы можем	1	5
414	мы уже	4	5
415	или же	2	5
416	не приходится	1	5
417	и что	5	5
418	не могла	1	5
419	этом смысле	12	5
420	совершенно справедливо	1	5
421	конструкции в	1	5
422	его как	5	5
423	друг другу	3	5
424	художественной воли	4	5
425	и по	1	5
426	а как	11	5
427	в него	6	5
428	конкретное высказывание	1	5
429	и самый	1	5
430	не так	1	5
431	если в	1	5
432	эти определения	2	5
433	в основном	2	5
434	в отношении	5	5
435	функции в	2	5
436	должен был	1	5
437	что оно	2	5
438	даже не	1	5
439	может стать	5	5
440	подхода к	2	5
441	приводит к	8	5
442	не имеет	2	5
443	да и	2	5
444	ни на	3	5
445	то он	3	5
446	бы и	6	5
447	то и	3	5
448	и между	1	5
449	высказывания и	3	5
450	в значительной	1	5
451	слов и	2	5
452	а лишь	3	5
453	как например	2	5
454	в отличие	4	5
455	одной из	1	5
456	до известной	1	5
457	к предмету	1	5
458	в самой	9	5
459	произведении как	1	5
460	значение в	2	5
461	элементов произведения	1	5
462	он становится	1	5
463	для нас	2	5
464	однако не	3	5
465	непосредственно в	2	5
466	а о	1	5
467	становления и	1	5
468	и эта	2	5
469	виду что	1	5
470	в такой	1	5
471	в условиях	2	5
472	отличие от	4	5
473	тому как	3	5
474	обстоит дело	1	5
475	мы должны	3	5
476	таким же	3	5
477	от того	4	5
478	произведения не	2	5
479	слова в	12	5
480	же в	2	5
481	все более	1	5
482	может и	1	5
483	настоящего времени	2	5
484	что было	6	4
485	от него	1	4
486	и другие	1	4
487	является в	2	4
488	мы и	2	4
489	возможно лишь	1	4
490	к этой	1	4
491	ни стало	1	4
492	литературном произведении	1	4
493	историка литературы	1	4
494	основная тенденция	1	4
495	от одного	2	4
496	к другим	1	4
497	является не	2	4
498	к самому	2	4
499	он является	3	4
500	только как	2	4
501	но даже	1	4
502	в каких	1	4
503	формы его	1	4
504	должна была	4	4
505	между двумя	1	4
506	увидим что	1	4
507	глава первая	2	4
508	для данного	1	4
509	превращается в	5	4
510	самого начала	2	4
511	себе в	1	4
512	она ни	1	4
513	в основу	1	4
514	на него	6	4
515	во всей	3	4
516	одна из	5	4
517	на котором	3	4
518	того же	3	4
519	едва ли	1	4
520	все в	3	4
521	вполне понятно	2	4
522	важное место	1	4
523	тем не	2	4
524	что такое	2	4
525	и этим	5	4
526	нигде не	1	4
527	самый предмет	2	4
528	конкретного высказывания	2	4
529	бы к	2	4
530	в таком	3	4
531	конце концов	7	4
532	между этими	1	4
533	тогда когда	1	4
534	место и	1	4
535	и следовательно	7	4
536	под влиянием	1	4
537	от других	1	4
538	в лучшем	2	4
539	материалом и	1	4
540	не будет	1	4
541	этот вопрос	4	4
542	должны были	1	4
543	социальной группе	1	4
544	могла бы	1	4
545	истории и	1	4
546	он в	3	4
547	что для	2	4
548	этой действительности	2	4
549	не значит	4	4
550	нам кажется	7	4
551	слова как	3	4
552	в сюжете	1	4
553	и чем	1	4
554	чтобы не	1	4
555	в романе	12	4
556	и сами	3	4
557	нам важно	2	4
558	однако и	1	4
559	та же	1	4
560	в последнем	1	4
561	на западе	2	4
562	был бы	6	4
563	в литературной	2	4
564	героя в	7	4
565	оно было	1	4
566	нем как	1	4
567	романа в	4	4
568	подходит к	2	4
569	подобно тому	3	4
570	как не	9	4
571	вместо того	1	4
572	есть лишь	1	4
573	это положение	1	4
574	одною из	1	4
575	в идеологической	1	4
576	и действительно	1	4
577	быть понято	1	4
578	установкой на	1	4
579	процессе этого	1	4
580	нет в	1	4
581	к другому	6	4
582	высказывание в	1	4
583	дальнейшее развитие	1	4
584	этом пункте	1	4
585	впечатление что	1	4
586	до настоящего	2	4
587	совпадает с	2	4
588	идет о	5	4
589	идеологическое творчество	2	4
590	изображения и	6	4
591	наконец в	4	4
592	так чтобы	7	4
593	со всей	1	4
594	отношении к	5	4
595	нем и	1	4
596	какую бы	2	4
597	данного произведения	2	4
598	целый ряд	2	4
599	им в	1	4
600	между людьми	1	4
601	и во	3	4
602	но именно	3	4
603	только при	1	4
604	для всего	1	4
605	в литературном	1	4
606	и о	7	4
607	но если	1	4
608	входящих в	1	4
609	он должен	2	4
610	зависит от	1	4
611	в художественной	2	4
612	одной плоскости	7	4
613	не для	1	4
614	о нем	15	4
615	здесь в	2	4
616	что каждый	1	4
617	чем он	1	4
618	слово в	10	4
619	зрения его	1	4
620	все остальное	2	4
621	а на	1	4
622	и непосредственно	1	4
623	или в	7	4
624	или иначе	1	4
625	но эта	5	4
626	сама по	5	4
627	лишь с	1	4
628	или даже	2	4
629	один и	1	4
630	глава вторая	2	4
631	и тех	1	4
632	в данную	1	4
633	а к	1	4
634	с самого	1	4
635	и притом	1	4
636	но при	4	4
637	п в	1	4
638	такое понимание	1	4
639	как он	3	4
640	же что	5	4
641	чисто художественной	1	4
642	только то	3	4
643	ведь если	1	4
644	некрасова и	1	4
645	роман и	1	4
646	одним из	7	4
647	и художественной	1	4
648	и тогда	1	4
649	б м	4	4
650	лучшем случае	2	4
651	не к	1	4
652	во всем	1	3
653	пределах одного	6	3
654	к сожалению	2	3
655	в каждую	1	3
656	и очень	1	3
657	же степени	1	3
658	правда это	2	3
659	время не	3	3
660	элемент произведения	1	3
661	в одном	20	3
662	но что	1	3
663	предисловии к	1	3
664	ни одна	1	3
665	теперь мы	1	3
666	весь этот	2	3
667	взаимоотношение между	2	3
668	она является	2	3
669	литературе как	1	3
670	и должен	1	3
671	в точном	1	3
672	а именно	2	3
673	где она	1	3
674	за ней	1	3
675	в это	1	3
676	на первый	1	3
677	связано с	1	3
678	самом произведении	2	3
679	а что	5	3
680	во все	2	3
681	очень важное	1	3
682	не боится	1	3
683	в пределе	1	3
684	это последнее	2	3
685	действительности как	1	3
686	убедиться в	1	3
687	органическое единство	2	3
688	ничто не	1	3
689	не всегда	2	3
690	как совокупность	1	3
691	это было	1	3
692	сознания в	1	3
693	воздействия на	1	3
694	но они	2	3
695	не об	2	3
696	в различных	3	3
697	ни одного	3	3
698	особенно отчетливо	1	3
699	ней и	1	3
700	в контексте	2	3
701	они должны	1	3
702	формы в	1	3
703	друг с	4	3
704	эта тенденция	1	3
705	к этим	2	3
706	точка зрения	13	3
707	не то	1	3
708	лишь тогда	1	3
709	или наоборот	2	3
710	мы видим	3	3
711	и функции	2	3
712	нашей работы	2	3
713	начала и	2	3
714	а и	1	3
715	в качестве	1	3
716	но как	4	3
717	этими двумя	1	3
718	как таковым	1	3
719	лежит в	2	3
720	не была	4	3
721	высказываний и	1	3
722	о возможности	1	3
723	но он	4	3
724	одного поколения	1	3
725	и чисто	1	3
726	быть только	1	3
727	xviii века	1	3
728	элемент художественной	1	3
729	вещей и	1	3
730	особенно резко	1	3
731	и именно	1	3
732	становится и	1	3
733	же касается	1	3
734	человеческое сознание	1	3
735	из одного	8	3
736	что как	2	3
737	вопроса о	1	3
738	видение и	1	3
739	от них	3	3
740	в противном	1	3
741	материалом для	1	3
742	для создания	2	3
743	и самые	1	3
744	от характера	3	3
745	не дает	3	3
746	ту же	2	3
747	в работе	1	3
748	так что	6	3
749	речи и	4	3
750	кажется что	4	3
751	все те	3	3
752	в форме	8	3
753	в европейском	1	3
754	стиля и	5	3
755	она была	1	3
756	построения романа	6	3
757	их к	1	3
758	но вовсе	1	3
759	бы оно	2	3
760	если они	1	3
761	который был	1	3
762	и особенно	2	3
763	сливаются в	1	3
764	очень важная	1	3
765	из возможных	2	3
766	к одной	1	3
767	смысле слова	2	3
768	и при	2	3
769	связей с	1	3
770	художественного творчества	5	3
771	он пишет	2	3
772	романа и	3	3
773	никак не	4	3
774	от этой	1	3
775	поэтому в	3	3
776	быть поняты	1	3
777	целое и	1	3
778	со всеми	2	3
779	так или	1	3
780	сюжета и	1	3
781	во что	2	3
782	имеет значение	2	3
783	с таким	1	3
784	существенно и	3	3
785	если это	1	3
786	можно назвать	1	3
787	в которых	4	3
788	влияния на	1	3
789	она определяет	1	3
790	ведь именно	1	3
791	бы не	2	3
792	своеобразие и	2	3
793	этот образ	1	3
794	вследствие этого	2	3
795	чтобы убедиться	1	3
796	на их	2	3
797	и сказ	1	3
798	в каком	1	3
799	на своем	1	3
800	ничего общего	1	3
801	в словах	4	3
802	перед нами	12	3
803	но оно	1	3
804	все они	2	3
805	ли они	1	3
806	в неразрывной	1	3
807	время оно	2	3
808	из системы	1	3
809	том числе	1	3
810	и если	2	3
811	это только	1	3
812	оно является	2	3
813	вступает в	1	3
814	своей работе	1	3
815	ни были	3	3
816	при анализе	1	3
817	каждый из	1	3
818	критика и	1	3
819	в данной	1	3
820	к следующему	1	3
821	в самую	1	3
822	становящемуся ряду	2	3
823	в сознании	3	3
824	он может	4	3
825	оно должно	2	3
826	слово и	9	3
827	как предмет	4	3
828	развиваться в	1	3
829	же он	1	3
830	на материале	5	3
831	часто и	1	3
832	тот же	2	3
833	подойти к	1	3
834	вся эта	1	3
835	идеологической жизни	1	3
836	с начала	2	3
837	всякое иное	2	3
838	для всякого	1	3
839	произведения или	1	3
840	то мы	1	3
841	из своих	1	3
842	сознания и	8	3
843	иначе обстоит	1	3
844	с их	7	3
845	или иной	1	3
846	этом не	2	3
847	на нее	1	3
848	дело в	2	3
849	места в	1	3
850	и другое	1	3
851	вообще не	2	3
852	в плоскость	4	3
853	поэтому и	4	3
854	могла быть	1	3
855	противном случае	1	3
856	неразрывной связи	1	3
857	к своему	2	3
858	перейти к	1	3
859	со своей	1	3
860	но уже	1	3
861	на его	2	3
862	с другом	3	3
863	но конечно	1	3
864	значение для	3	3
865	к одному	7	3
866	данную эпоху	1	3
867	может иметь	1	3
868	первый план	1	3
869	человек не	1	3
870	одну из	1	3
871	а от	1	3
872	всей полноты	1	3
873	идеалистической философии	1	3
874	единство и	1	3
875	во второй	2	3
876	когда он	2	3
877	е в	3	3
878	не с	1	3
879	с установкой	1	3
880	и иных	1	3
881	кругозора в	1	3
882	и определений	1	3
883	эпохи и	1	3
884	числе и	1	3
885	же самое	1	3
886	или точнее	1	3
887	и вне	1	3
888	в плане	6	3
889	сказать в	1	3
890	что о	1	3
891	говорить об	1	3
892	идет не	2	3
893	на то	5	3
894	мира в	5	3
895	бытия в	3	3
896	и обратно	1	3
897	и совершенно	1	3
898	что на	1	3
899	в известной	1	3
900	в чисто	3	3
901	развертывается в	1	3
902	себе а	3	3
903	разобранных нами	1	2
904	мир не	1	2
905	и отчетливой	1	2
906	этот материал	1	2
907	все что	4	2
908	как художник	1	2
909	связан с	1	2
910	мире а	3	2
911	в произведение	1	2
912	проблем не	1	2
913	только один	1	2
914	типа как	1	2
915	и становятся	1	2
916	совершенно очевидно	1	2
917	тем как	5	2
918	о чем	1	2
919	строго говоря	1	2
920	романа с	2	2
921	глубоко и	1	2
922	но наиболее	1	2
923	к конкретному	1	2
924	это противоречие	1	2
925	герой является	1	2
926	нами в	3	2
927	своей изолированности	1	2
928	и само	2	2
929	положения в	1	2
930	замыкается в	2	2
931	именно и	3	2
932	о мире	7	2
933	ее с	2	2
934	из нее	1	2
935	новой формы	1	2
936	иначе как	1	2
937	функции его	1	2
938	к более	2	2
939	отношением к	1	2
940	том или	2	2
941	его на	2	2
942	конструктивных элементов	1	2
943	в собственном	1	2
944	мы только	1	2
945	значение не	1	2
946	тем или	2	2
947	функций в	2	2
948	и нисколько	1	2
949	художественного замысла	4	2
950	своем творчестве	1	2
951	самого слова	1	2
952	плоскости в	1	2
953	установку на	2	2
954	в какие	1	2
955	и художественная	1	2
956	на таком	1	2
957	совершенно безразлично	1	2
958	окружающей действительности	2	2
959	от различных	1	2
960	как из	1	2
961	здесь имеет	1	2
962	также что	1	2
963	тенденция к	1	2
964	является их	1	2
965	ними и	1	2
966	из важнейших	1	2
967	очень важной	1	2
968	обычного типа	5	2
969	к другой	1	2
970	переходит в	1	2
971	не могли	1	2
972	или другим	1	2
973	направлено на	3	2
974	наоборот он	1	2
975	не создает	1	2
976	говорить не	1	2
977	точке пересечения	1	2
978	конкретному материалу	1	2
979	в руках	3	2
980	поэтому мы	1	2
981	с теорией	1	2
982	между отдельными	2	2
983	произведения все	1	2
984	самый факт	3	2
985	его именно	2	2
986	почти совершенно	1	2
987	совершенно неправильно	2	2
988	отметить что	1	2
989	без труда	1	2
990	так то	1	2
991	точке зрения	3	2
992	автора с	1	2
993	с другим	1	2
994	соприкасается с	1	2
995	единство не	2	2
996	другого человека	7	2
997	реагировать на	1	2
998	ее как	4	2
999	же они	1	2
1000	в самое	1	2
1001	эти вопросы	1	2
1002	находится в	2	2
1003	что она	7	2
1004	мысли в	2	2
1005	который в	1	2
1006	иначе и	2	2
1007	согласиться с	2	2
1008	что говорит	2	2
1009	в создании	1	2
1010	роман как	1	2
1011	в структуре	3	2
1012	и входит	2	2
1013	но самый	1	2
1014	но так	2	2
1015	сознания а	1	2
1016	себя в	3	2
1017	и становится	1	2
1018	но сама	1	2
1019	жанра в	1	2
1020	искусства не	1	2
1021	пусть и	1	2
1022	переходим к	4	2
1023	новые стороны	1	2
1024	мышления и	1	2
1025	акакия акакиевича	1	2
1026	и типов	1	2
1027	увидим дальше	2	2
1028	несмотря на	7	2
1029	ведь они	2	2
1030	совершенно необходимо	1	2
1031	на этих	1	2
1032	мы конечно	1	2
1033	и художественно	1	2
1034	и сама	2	2
1035	содержания как	1	2
1036	чем в	3	2
1037	не знает	6	2
1038	ее от	1	2
1039	прежде чем	1	2
1040	перед необходимостью	1	2
1041	слово оно	1	2
1042	форм их	1	2
1043	все существенные	1	2
1044	здесь же	1	2
1045	период своего	1	2
1046	и всю	1	2
1047	у тургенева	6	2
1048	органическая связь	1	2
1049	характер и	1	2
1050	лишь на	5	2
1051	не теряя	1	2
1052	существенного от	1	2
1053	оценок и	1	2
1054	особенности в	1	2
1055	самого художественного	1	2
1056	представляется нам	2	2
1057	ведь в	2	2
1058	как материал	1	2
1059	своих последних	1	2
1060	не был	2	2
1061	той или	1	2
1062	лишь одною	1	2
1063	и мир	1	2
1064	самом предмете	3	2
1065	выражение в	6	2
1066	вошел в	1	2
1067	а с	2	2
1068	того в	1	2
1069	об особенностях	1	2
1070	в содержание	1	2
1071	или к	3	2
1072	его идеологического	2	2
1073	героя и	14	2
1074	в философии	1	2
1075	они становятся	1	2
1076	действительность его	1	2
1077	оказалось бы	1	2
1078	сюда же	1	2
1079	именно потому	2	2
1080	ориентировано на	1	2
1081	только материал	1	2
1082	все то	5	2
1083	человека как	1	2
1084	в простую	1	2
1085	явления в	2	2
1086	одно и	1	2
1087	нужно сказать	1	2
1088	и та	1	2
1089	можно было	3	2
1090	но только	1	2
1091	важно не	2	2
1092	иметь в	2	2
1093	в нас	1	2
1094	относится и	2	2
1095	бы уже	2	2
1096	также не	2	2
1097	путем что	1	2
1098	важно лишь	1	2
1099	как один	2	2
1100	стиль и	2	2
1101	каждом элементе	1	2
1102	зрения своей	1	2
1103	художественного слова	1	2
1104	центр тяжести	1	2
1105	ни одной	2	2
1106	однако в	3	2
1107	самые формы	1	2
1108	но есть	2	2
1109	только так	2	2
1110	в первой	3	2
1111	и есть	3	2
1112	жизни с	1	2
1113	речи именно	1	2
1114	и религиозных	1	2
1115	с сыном	1	2
1116	иной раз	1	2
1117	же мы	1	2
1118	для построения	2	2
1119	для чего	1	2
1120	отсюда следует	1	2
1121	границу между	1	2
1122	из этой	1	2
1123	эту последнюю	1	2
1124	итак ни	1	2
1125	нее не	1	2
1126	он действительно	1	2
1127	в единство	9	2
1128	для самого	2	2
1129	различных художественных	1	2
1130	были бы	5	2
1131	нет а	1	2
1132	собственном смысле	1	2
1133	занимает очень	1	2
1134	и самое	4	2
1135	даны в	3	2
1136	как с	1	2
1137	речи но	1	2
1138	и материал	1	2
1139	разобранная нами	2	2
1140	жизни а	3	2
1141	прием и	1	2
1142	почти не	3	2
1143	но она	1	2
1144	мы отвлечемся	1	2
1145	на первом	1	2
1146	уже говорить	1	2
1147	они только	1	2
1148	в другой	4	2
1149	структуры как	1	2
1150	здесь с	5	2
1151	зрения ее	1	2
1152	или иная	1	2
1153	в тех	1	2
1154	эти явления	1	2
1155	творчество как	1	2
1156	целом ряде	3	2
1157	и вполне	2	2
1158	совершенно иное	3	2
1159	его формы	1	2
1160	слова у	1	2
1161	не вещь	1	2
1162	и форм	1	2
1163	содержание романа	1	2
1164	где же	1	2
1165	с ними	2	2
1166	этой точки	2	2
1167	конечно и	3	2
1168	оно ни	2	2
1169	их и	2	2
1170	на какой-то	1	2
1171	заключается в	1	2
1172	мы остановимся	3	2
1173	то оно	2	2
1174	вложена в	1	2
1175	быть даже	1	2
1176	события но	1	2
1177	не делает	1	2
1178	определяющего влияния	1	2
1179	в одних	1	2
1180	исключительно как	1	2
1181	это та	1	2
1182	завершенность и	1	2
1183	далеко не	7	2
1184	и так	2	2
1185	убедимся в	1	2
1186	положений в	1	2
1187	художественного изображения	2	2
1188	друг от	1	2
1189	авантюрного романа	2	2
1190	самостоятельность и	1	2
1191	но из	1	2
1192	стилем и	1	2
1193	строится в	1	2
1194	бы о	1	2
1195	всей его	2	2
1196	как художественное	1	2
1197	где нет	1	2
1198	слово у	3	2
1199	совершенно иной	2	2
1200	лишь одним	2	2
1201	не совпадает	1	2
1202	из элементов	1	2
1203	и социальной	1	2
1204	все должно	3	2
1205	и вот	1	2
1206	высказывания а	1	2
1207	автора и	7	2
1208	ее до	1	2
1209	в чистой	1	2
1210	в кругозор	6	2
1211	не должны	1	2
1212	из его	3	2
1213	он просто	1	2
1214	в чужом	4	2
1215	что если	3	2
1216	или иных	1	2
1217	говорят что	1	2
1218	отца с	1	2
1219	как если	3	2
1220	не потому	2	2
1221	слова с	7	2
1222	времени и	2	2
1223	и несет	2	2
1224	от души	1	2
1225	входящая в	1	2
1226	имеем в	1	2
1227	вещь а	1	2
1228	всего можно	1	2
1229	осуществления в	1	2
1230	к ним	1	2
1231	определение романа	2	2
1232	бы тот	1	2
1233	глубже чем	1	2
1234	то она	1	2
1235	функция в	1	2
1236	к миру	3	2
1237	на этот	4	2
1238	него самого	2	2
1239	или более	1	2
1240	воспитания и	1	2
1241	в эпохи	1	2
1242	только с	1	2
1243	является только	1	2
1244	именно этот	1	2
1245	и нет	6	2
1246	художественной формы	1	2
1247	из него	1	2
1248	во времени	3	2
1249	или вовсе	1	2
1250	жизни не	2	2
1251	последнего времени	1	2
1252	же прием	1	2
1253	чисто художественные	2	2
1254	этом случае	1	2
1255	в более	1	2
1256	на языке	2	2
1257	и всякий	1	2
1258	как элемент	1	2
1259	выходит за	1	2
1260	связанных с	1	2
1261	увидеть и	1	2
1262	не материал	1	2
1263	ни с	1	2
1264	нему и	2	2
1265	мы имеем	1	2
1266	слово становится	1	2
1267	как у	1	2
1268	истории как	1	2
1269	могут вступать	1	2
1270	его действительности	1	2
1271	же не	4	2
1272	прямой значимости	1	2
1273	таком случае	1	2
1274	все равно	2	2
1275	ведь это	4	2
1276	но с	4	2
1277	что ни	1	2
1278	от друга	1	2
1279	с поэтическим	1	2
1280	своей книге	1	2
1281	пределах одной	1	2
1282	взаимодействия и	1	2
1283	особого типа	1	2
1284	для других	2	2
1285	у толстого	3	2
1286	они могли	1	2
1287	с теми	1	2
1288	слагается из	1	2
1289	непосредственно как	1	2
1290	на тему	1	2
1291	этой статье	1	2
1292	что этот	2	2
1293	является по	1	2
