N	3gram	Vygotskiy_	slovoVRo
103	одновременно и в	1	2
104	привело к тому	1	2
105	мы уже говорили	2	2
106	то время как	7	2
107	тот факт что	2	2
108	мы видели что	3	1
109	на фоне которых	1	1
110	только в процессе	2	1
111	в одно и	1	1
112	неизбежно приводят к	1	1
113	процессе исторического развития	1	1
114	обстоит дело в	1	1
115	неразрывной связи с	1	1
116	что он не	1	1
117	и столь же	2	1
118	бы друг с	1	1
119	он еще не	1	1
120	чем перейти к	3	1
121	и в лучшем	1	1
122	в направлении к	3	1
123	но и по	1	1
124	в конечном счете	2	1
125	рядом друг с	1	1
126	в той же	2	1
127	точки зрения не	1	1
128	к действительности и	1	1
129	для данного круга	1	1
130	у нас в	1	1
131	это возможно только	1	1
132	обстоит дело с	1	1
133	он не может	1	1
134	вне поля зрения	1	1
135	в том числе	2	1
136	в самой этой	1	1
137	это не может	1	1
138	всем его принципиальном	1	1
139	и вследствие этого	1	1
140	она не может	1	1
141	имеют первостепенное значение	1	1
142	имеют в виду	1	1
143	том что она	2	1
144	речи эти особенности	1	1
145	друг на друга	2	1
146	как бы не	1	1
147	несет на себе	1	1
148	прежде чем перейти	3	1
149	имеет первостепенное значение	1	1
150	по самому своему	1	1
151	именно потому что	1	1
152	в процессе исторического	1	1
153	может быть не	1	1
154	слова в этом	1	1
155	словом и его	2	1
156	так и по	2	1
157	и в зависимости	1	1
158	речь идет о	1	1
159	таким образом даже	1	1
160	даже с точки	1	1
161	от предмета и	1	1
162	не одним из	1	1
163	в его сознании	1	1
164	том числе и	2	1
165	само по себе	1	1
166	если бы мы	1	1
167	с помощью одного	1	1
168	сказать что в	1	1
169	том что в	3	1
170	слова не только	1	1
171	очень похоже на	1	1
172	его внутренняя речь	1	1
173	в этом направлении	1	1
174	в неразрывной связи	1	1
175	и непосредственно как	1	1
176	не знает ни	1	1
177	одну и ту	1	1
178	для нас и	1	1
179	во всей своей	1	1
180	самом же деле	1	1
181	том что оно	3	1
182	слово и его	2	1
183	в сущности и	1	1
184	на самом же	1	1
185	точки зрения является	1	1
186	с ним его	1	1
187	она исходит из	1	1
188	в процессе их	1	1
189	только в одном	1	1
190	речи в то	1	1
191	в какой мере	2	1
192	но именно в	1	1
193	находится в состоянии	1	1
194	может и не	1	1
195	всегда знак равенства	1	1
196	не только по	1	1
197	было бы невозможно	1	1
198	больший удельный вес	1	1
199	его принципиальном значении	1	1
200	друг друга и	1	1
201	находит свое выражение	3	1
202	и речи но	2	1
203	и могут быть	1	1
204	этот как и	1	1
205	по аналогии с	1	1
206	в начале развития	3	1
207	одного из подчиненных	1	1
208	и во всяком	1	1
209	на то что	5	1
210	и может быть	1	1
211	и ту же	1	1
212	во всем его	1	1
213	в том чтобы	1	1
214	все они в	1	1
215	заключается в том	9	1
216	слова как мы	1	1
217	чужой речи так	1	1
218	не с точки	1	1
219	выйти за пределы	1	1
220	ни в какой	2	1
221	в одном отношении	1	1
222	не до конца	2	1
223	всего дальнейшего развития	1	1
224	и в отношении	1	1
225	и во второй	1	1
226	слово входит в	1	1
227	и речи в	2	1
228	но и не	3	1
229	в процессе развития	1	1
230	есть в сущности	2	1
231	этой работы по	1	1
232	хотя и в	2	1
233	к нему и	1	1
234	речи как таковой	1	1
235	но все это	1	1
236	не может стать	1	1
237	не в меньшей	1	1
238	все это остается	1	1
239	то все эти	1	1
240	у нее нет	2	1
241	никогда не могут	1	1
242	как и все	1	1
243	нашло свое выражение	1	1
244	с другом и	1	1
245	как раз в	3	1
246	подобно тому как	2	1
247	одной и той	5	1
248	и притом в	1	1
249	вообще не знает	1	1
250	в слове в	1	1
251	и ничего не	1	1
252	слово может быть	1	1
253	так же как	13	1
254	с таким же	1	1
255	тогда когда это	1	1
256	связанное с ним	1	1
257	эта точка зрения	1	1
258	том что он	2	1
259	в письменной речи	7	1
260	и до конца	1	1
261	в своем собственном	1	1
262	зависимости от этого	2	1
263	иначе обстоит дело	1	1
264	в каком направлении	1	1
265	языка но и	1	1
266	и даже как	1	1
267	их отношение к	1	1
268	этом случае в	2	1
269	в нем с	1	1
270	не может ни	1	1
271	следовательно и в	1	1
272	также и в	1	1
273	прежде всего в	2	1
274	нет и не	3	1
275	и той же	5	1
276	самого начала в	1	1
277	таким образом с	1	1
278	неизбежно приводит к	3	1
279	но с другой	1	1
280	значение в истории	1	1
281	друг к другу	3	1
