N	3gram	Vygotskiy_	VeschiIm
283	что может быть	2	1
284	не понимая что	1	1
285	то обстоятельство что	2	1
286	то что ему	3	1
287	и что он	2	1
288	вместо того чтобы	1	1
289	вкладывает в нее	1	1
290	но в этом	1	1
291	на первый план	2	1
292	нечто гораздо большее	1	1
293	если это не	1	1
294	с ними в	1	1
295	точки зрения и	1	1
296	как только он	1	1
297	было бы очень	1	1
298	строго говоря и	1	1
299	не то что	3	1
300	остановиться только на	1	1
301	по его мнению	4	1
302	оно может быть	2	1
303	но так как	1	1
304	на эту тему	1	1
305	это было бы	1	1
306	те или иные	1	1
307	и заставляет нас	1	1
308	вовсе не в	2	1
309	которое вкладывает в	1	1
310	может быть и	2	1
