N	2gram	Propp_Isto	VerxiiNi
167	связан с	7	2
168	влечет за	1	2
169	все что	5	2
170	один из	6	2
171	и здесь	12	2
172	ему в	3	2
173	и на	11	2
174	связанных с	1	2
175	по тому	1	2
176	только что	3	2
177	богом и	2	2
178	и сейчас	3	2
179	свидетельствует о	1	2
180	к одной	1	2
181	и заставляет	2	2
182	уже в	4	2
183	тогда когда	3	2
184	или по	1	2
185	мы имеем	22	2
186	именно из	1	2
187	утверждать что	2	2
188	те же	1	2
189	не как	5	2
190	прежде всего	7	2
191	одно из	3	2
192	они в	1	2
193	этими двумя	1	2
194	в русском	1	2
195	не могут	2	2
196	в них	3	2
197	связь с	20	2
198	из него	3	2
199	не было	2	2
200	к его	2	2
201	не потому	5	2
202	этой точки	2	2
203	не в	11	2
204	а также	5	2
205	в виду	1	2
206	одним из	4	2
207	с целью	2	2
208	по существу	2	2
209	и действительно	6	2
210	он один	1	2
211	и связанные	1	2
212	в процессе	1	2
213	очень много	2	2
214	можно назвать	1	2
215	к которым	4	2
216	виде в	1	2
217	в одно	2	2
218	но когда	3	2
219	никем не	1	2
220	по своему	1	2
221	в тело	1	2
222	приводит к	2	2
223	на все	2	2
224	только для	1	2
225	по своим	1	2
226	должно было	3	2
227	говорили о	1	2
228	о котором	1	2
229	сравнению с	1	2
230	ничего общего	1	2
231	так например	3	2
232	особенно в	2	2
233	связано с	7	2
234	после его	1	2
235	еще не	16	2
236	во всех	3	2
237	перестает быть	1	2
238	мы можем	6	2
239	уже давно	3	2
240	людей и	2	2
241	что мы	4	2
242	ни у	1	2
243	ли это	2	2
244	силы и	2	2
245	если не	4	2
246	но при	2	2
247	его не	3	2
248	наконец в	1	2
249	на друга	1	2
250	по сравнению	1	2
251	между тем	1	2
252	в свою	3	2
253	в китае	4	2
254	не всегда	9	2
255	из себя	4	2
256	есть как	1	2
257	быть и	1	2
258	связана с	1	2
259	не могло	2	2
260	ни один	1	2
261	всех других	1	2
262	на пути	2	2
263	на восток	1	2
264	вслед за	1	2
265	и это	5	2
266	ее с	1	2
267	этот факт	1	2
268	превращается в	10	2
269	конечно не	1	2
270	по своей	1	2
271	же время	1	2
272	но вместе	4	2
273	самого начала	1	2
274	или иное	2	2
275	еще на	1	2
276	состоит в	1	2
277	друг на	1	2
278	нами и	2	2
279	же самое	1	2
280	он в	3	2
281	общего с	1	2
282	сказать что	2	2
283	когда человек	2	2
284	и другой	1	2
285	них не	2	2
286	в образе	16	2
287	истории религии	1	2
288	относится к	3	2
289	или иной	1	2
290	жизни и	4	2
291	но если	2	2
292	на то	3	2
293	должны признать	1	2
294	из этого	3	2
295	с его	3	2
296	время он	1	2
297	от них	2	2
298	и все	4	2
299	его смерти	1	2
300	для этого	3	2
301	и из	3	2
302	то или	2	2
303	пути к	1	2
304	тот же	1	2
305	и наконец	2	2
306	в другое	2	2
307	мы видели	9	2
308	не к	1	2
309	и сами	1	2
310	можно только	1	2
311	представить себе	1	1
312	образом при	1	1
313	находим в	1	1
314	они являются	1	1
315	мире и	1	1
316	то в	2	1
317	трудно сказать	1	1
318	на почве	1	1
319	это неверно	2	1
320	что один	1	1
321	не так	1	1
322	человек может	2	1
323	в свое	2	1
324	не указывает	1	1
325	смерть и	2	1
326	во втором	1	1
327	случае мы	2	1
328	видели что	2	1
329	социальной жизни	3	1
330	то они	1	1
331	в состав	1	1
332	мы видим	12	1
333	и всякий	1	1
334	что с	2	1
335	которым он	1	1
336	та же	2	1
337	с душой	1	1
338	и конечно	1	1
339	свою очередь	1	1
340	к их	1	1
341	она и	2	1
342	по всем	1	1
343	только те	1	1
344	указывает на	1	1
345	со всем	1	1
346	они не	5	1
347	землю и	2	1
348	данном случае	2	1
349	что такое	1	1
350	на неудачу	1	1
351	в момент	1	1
352	дальнейшее развитие	1	1
353	живое существо	2	1
354	известно что	3	1
355	заставляет их	1	1
356	части тела	2	1
357	на три	2	1
358	того как	8	1
359	зависит от	4	1
360	как к	1	1
361	несколько иной	1	1
362	идет и	1	1
363	его с	3	1
364	притом не	1	1
365	из таких	3	1
366	сказки в	4	1
367	обе эти	1	1
368	мы читаем	2	1
369	это не	8	1
370	очень скоро	1	1
371	мы знаем	12	1
372	именно к	1	1
373	а тот	2	1
374	что два	1	1
375	идет о	1	1
376	и далее	1	1
377	обращаются с	1	1
378	прийти к	2	1
379	нечто подобное	1	1
380	а и	1	1
381	которых он	1	1
382	но такой	1	1
383	это жертвоприношение	2	1
384	имеется и	3	1
385	представляют собой	6	1
386	уничтожить и	1	1
387	чтобы стать	1	1
388	с ним	9	1
389	это уже	2	1
390	о чем	6	1
391	в ее	4	1
392	искусству и	1	1
393	есть один	1	1
394	что так	1	1
395	но тем	1	1
396	такое же	3	1
397	которых каждый	1	1
398	живущие в	1	1
399	которые по	1	1
400	это изменение	1	1
401	что человек	1	1
402	и через	1	1
403	другой с	1	1
404	него в	2	1
405	с верой	2	1
406	участвуют в	1	1
407	позднее к	1	1
408	по образцу	1	1
409	хотя зачатки	1	1
410	у нас	1	1
411	на которой	4	1
412	это и	3	1
413	два раза	1	1
414	морского бога	2	1
415	ни в	2	1
416	в широком	1	1
417	же что	2	1
418	это слово	1	1
419	себе не	1	1
420	о происхождении	1	1
421	этого момента	1	1
422	борьбы с	3	1
423	другой стороны	10	1
424	у многих	1	1
425	но одно	1	1
426	смысле этого	1	1
427	как нечто	1	1
428	превратиться в	1	1
429	или через	1	1
430	не является	1	1
431	по мере	4	1
432	с собой	6	1
433	таком случае	1	1
434	основана на	2	1
435	у него	7	1
436	за это	3	1
437	в их	1	1
438	к рассмотрению	2	1
439	в данном	3	1
440	только еще	1	1
441	власти над	3	1
442	его в	17	1
443	его тело	2	1
444	эта стихия	1	1
445	совершенно ясно	6	1
446	только он	1	1
447	это предположение	1	1
448	и боги	1	1
449	чем в	1	1
450	их не	3	1
451	в своих	4	1
452	существования и	1	1
453	и множество	1	1
454	борьбу с	2	1
455	как эти	1	1
456	существовали в	1	1
457	в xvii	1	1
458	это герой	1	1
459	в соответствии	1	1
460	самом деле	2	1
461	появляются люди	1	1
462	и некоторые	1	1
463	как видно	1	1
464	в христианство	3	1
465	а во-вторых	1	1
466	как этот	1	1
467	некоторые другие	1	1
468	уже очень	1	1
469	этом не	1	1
470	у сибирских	1	1
471	что его	4	1
472	людей а	1	1
473	здесь имеется	1	1
474	этим и	1	1
475	но эта	2	1
476	это мы	3	1
477	которое в	1	1
478	одновременно с	2	1
479	зато в	1	1
480	предков на	1	1
481	себе задачей	1	1
482	человека для	1	1
483	магическая сила	2	1
484	мы и	3	1
485	всем что	2	1
486	тем что	12	1
487	тела и	2	1
488	прямо не	1	1
489	было очень	1	1
490	еще при	1	1
491	с культом	2	1
492	в христианстве	1	1
493	если он	2	1
494	смотря по	1	1
495	в жизни	1	1
496	с агни	1	1
497	характер этого	1	1
498	давно уже	1	1
499	что перед	1	1
500	а образ	1	1
501	богов с	1	1
502	агни в	1	1
503	как и	12	1
504	их он	1	1
505	и вновь	4	1
506	с ними	4	1
507	многих других	1	1
508	время как	3	1
509	оно на	1	1
510	их в	7	1
511	вряд ли	1	1
512	себя как	1	1
513	а именно	8	1
514	на земле	1	1
515	не есть	1	1
516	только то	1	1
517	в своей	3	1
518	мысли о	1	1
519	между человеком	1	1
520	и так	1	1
521	состоит из	4	1
522	выйти из	1	1
523	особенно сильно	1	1
524	на эту	1	1
525	на этом	5	1
526	как в	11	1
527	души в	1	1
528	и надо	1	1
529	стремление к	1	1
530	его все	1	1
531	никто не	4	1
532	во главе	1	1
533	представляли собой	2	1
534	мира и	2	1
535	на юг	1	1
536	перед собой	1	1
537	как с	1	1
538	а иногда	2	1
539	надо что-то	1	1
540	существо о	1	1
541	смерти в	2	1
542	на одном	2	1
543	от этого	6	1
544	является для	1	1
545	и могут	1	1
546	связь со	1	1
547	то теперь	1	1
548	так называемая	1	1
549	однако это	1	1
550	после того	4	1
551	о которых	4	1
552	том как	5	1
553	на какие	1	1
554	для людей	1	1
555	в себя	3	1
556	это было	2	1
557	роль в	3	1
558	он сам	1	1
559	на его	1	1
560	о превращении	4	1
561	при которых	2	1
562	к мысли	1	1
563	в воздухе	1	1
564	в каком	1	1
565	эта связь	5	1
566	жизни на	1	1
567	нет в	2	1
568	широком смысле	1	1
569	человеком и	2	1
570	связанного с	1	1
571	это тоже	1	1
572	должны прежде	1	1
573	что тот	1	1
574	сейчас же	2	1
575	перейти к	2	1
576	как только	2	1
577	и смерть	2	1
578	могло бы	1	1
579	в ином	3	1
580	в одной	5	1
581	каждая такая	1	1
582	тем более	1	1
583	полагают что	2	1
584	сказки не	1	1
585	что они	3	1
586	с луной	1	1
587	бы в	1	1
588	не был	1	1
589	мере в	1	1
590	голове и	1	1
591	на них	2	1
592	с этим	7	1
593	вошли в	1	1
594	все они	1	1
595	этого они	2	1
596	нет ничего	1	1
597	они к	1	1
598	еще и	2	1
599	ни к	1	1
600	нет тех	1	1
601	с образом	1	1
602	ни на	1	1
603	совершенно не	2	1
604	человека в	5	1
605	трех слов	1	1
606	там где	11	1
607	и отчасти	1	1
608	на человека	1	1
609	на этой	5	1
610	что от	3	1
611	к этой	3	1
612	и других	5	1
613	что душа	2	1
614	и более	3	1
615	и живых	1	1
616	знаем о	2	1
617	и пр	6	1
618	представляют себе	2	1
619	отличие от	1	1
620	и требует	3	1
621	на задний	3	1
622	не означает	1	1
623	на голове	2	1
624	видим что	5	1
625	в очень	2	1
626	что происходит	1	1
627	до нас	1	1
628	смерти и	3	1
629	в преисподнюю	4	1
630	мы уже	6	1
631	бог и	1	1
632	в наше	2	1
633	превратившись в	1	1
634	чистом виде	1	1
635	славян и	1	1
636	другими словами	4	1
637	с богом	1	1
638	эти два	2	1
639	чтобы он	3	1
640	входит в	5	1
641	и животным	1	1
642	стоит всегда	1	1
643	но даже	2	1
644	живет в	6	1
645	имеются и	1	1
646	одну из	5	1
647	при рассмотрении	2	1
648	из среды	1	1
649	мы не	6	1
650	совсем не	1	1
651	из животного	2	1
652	не по	3	1
653	которые и	1	1
654	же представление	4	1
655	героем и	2	1
656	с этого	2	1
657	в ней	8	1
658	языку и	1	1
659	его тела	1	1
660	но это	10	1
661	это для	2	1
662	дело не	1	1
663	как из	1	1
664	а через	2	1
665	в этот	2	1
666	на колеснице	1	1
667	его после	1	1
668	с помощью	1	1
669	только тогда	4	1
670	только как	1	1
671	которых является	1	1
672	что касается	2	1
673	когда она	2	1
674	к тем	1	1
675	а по	3	1
676	но зато	1	1
677	что уже	1	1
678	представлением о	5	1
679	только на	2	1
680	но они	1	1
681	в которую	2	1
682	превратился в	2	1
683	это три	1	1
684	своего отца	1	1
685	речь идет	1	1
686	не были	1	1
687	что душе	2	1
688	все те	1	1
689	пор не	1	1
690	к одному	1	1
691	как она	1	1
692	чтобы она	2	1
693	кто же	1	1
694	в количестве	1	1
695	вспомним что	2	1
696	хозяйственной жизни	2	1
697	совершенно так	3	1
698	и случаи	1	1
699	из двух	2	1
700	имеет никакого	1	1
701	с молитвой	1	1
702	иметь в	1	1
703	или его	1	1
704	что дает	1	1
705	по отношению	2	1
706	уже как	1	1
707	уже почти	1	1
708	змеи в	1	1
709	есть несколько	1	1
710	уже говорили	1	1
711	этот вопрос	2	1
712	считал что	1	1
713	что когда	3	1
714	при помощи	11	1
715	откуда эта	1	1
716	тогда как	1	1
717	себе в	3	1
718	должны были	3	1
719	как существо	1	1
720	эти традиции	1	1
721	тело человека	1	1
722	не представляет	2	1
723	по окончании	1	1
724	идет речь	1	1
725	у народов	11	1
726	как совершенно	1	1
727	на это	1	1
728	в нашей	2	1
729	всякого кто	1	1
730	было бы	2	1
731	и культ	1	1
732	имеем в	2	1
733	знает и	2	1
734	некоторое время	2	1
735	на одну	1	1
736	задний план	3	1
737	уже тогда	2	1
738	на более	2	1
739	что здесь	9	1
740	и заставить	2	1
741	или вообще	2	1
742	ряд других	2	1
743	особенно ярко	2	1
744	вступают в	1	1
745	в отличие	1	1
746	без всякого	1	1
747	заметить что	1	1
748	возможно что	2	1
749	не совсем	6	1
750	на путь	1	1
751	одного из	3	1
752	ней и	1	1
753	по всей	1	1
754	с развитием	1	1
755	народной русской	1	1
756	вернуться к	1	1
757	однако в	2	1
758	всю землю	1	1
759	чтобы они	2	1
760	или о	1	1
761	вера в	2	1
762	тем же	1	1
763	затем в	3	1
764	первобытного человека	2	1
765	найти в	2	1
766	по себе	2	1
767	сделать из	2	1
768	в самую	2	1
769	могут быть	9	1
770	сдвиг в	1	1
771	рассматривается как	1	1
772	он знает	1	1
773	человека и	2	1
774	боги имеют	1	1
775	она живет	1	1
776	формы в	1	1
777	целого и	1	1
778	эти категории	1	1
779	соответствии с	1	1
780	на севере	1	1
781	с этими	3	1
782	и раньше	2	1
783	же она	2	1
784	позднее эти	1	1
785	старших в	1	1
786	не знаем	3	1
787	и есть	3	1
788	место в	1	1
789	их можно	1	1
790	ясно но	1	1
791	попадают в	1	1
792	во всей	1	1
793	в сознании	1	1
794	же в	3	1
795	что она	3	1
796	он может	4	1
797	такой же	3	1
798	в уме	1	1
799	происходит в	1	1
800	еще нельзя	1	1
801	чаще всего	3	1
802	этого слова	1	1
803	в свой	3	1
804	стороны с	1	1
805	и его	15	1
806	на двух	1	1
807	восхождение по	1	1
808	представляется как	1	1
809	его к	3	1
810	жертву не	1	1
811	так сильна	1	1
812	видят в	1	1
813	у этих	1	1
814	а как	3	1
815	этой силы	1	1
816	что даже	2	1
817	с представлением	4	1
818	даже в	4	1
819	в европе	3	1
820	только с	1	1
821	огонь в	2	1
822	встречаются и	1	1
823	в ту	1	1
824	быть в	1	1
825	не упоминаются	1	1
826	может и	1	1
827	нет никаких	1	1
828	к этим	3	1
829	друг друга	5	1
830	этому источнику	1	1
831	видели выше	1	1
832	к обряду	2	1
833	всех этих	2	1
834	есть ли	2	1
835	к ее	1	1
836	таким же	5	1
837	и тот	1	1
838	иногда даже	4	1
839	на камне	1	1
840	но для	4	1
841	дает ему	6	1
842	должны быть	2	1
843	в связь	2	1
844	произошло в	1	1
845	жертвоприношения и	1	1
846	себя в	6	1
847	не надо	1	1
848	и ее	1	1
849	здесь не	3	1
850	к богам	3	1
851	что жизнь	1	1
852	думать что	2	1
853	ничего не	4	1
854	есть не	2	1
855	для постройки	1	1
856	видел в	1	1
857	путь приобретения	1	1
858	то время	3	1
859	рыбы и	1	1
860	правда этот	1	1
861	и во	1	1
862	он должен	2	1
863	той же	2	1
864	солнца или	3	1
865	судя по	1	1
866	свое особое	1	1
867	врага и	1	1
