N	2gram	Propp_Isto	FransuaR
187	между ними	2	16
188	между тем	1	16
189	тот же	1	16
190	в свете	5	16
191	ничего не	4	16
192	они не	5	16
193	а затем	7	15
194	характерно что	2	15
195	в которой	4	15
196	не были	1	15
197	никто не	4	15
198	из этих	5	15
199	мы еще	2	15
200	особенно в	2	15
201	и вообще	3	15
202	одно из	3	15
203	как на	3	15
204	не мог	3	15
205	xix века	1	15
206	еще в	2	15
207	в истории	7	15
208	в котором	2	14
209	образом в	3	14
210	и по	3	14
211	с миром	2	14
212	мы не	6	14
213	на них	2	14
214	здесь только	1	14
215	все что	5	14
216	в данном	3	14
217	и он	9	14
218	несмотря на	3	14
219	в более	6	14
220	по существу	2	14
221	и сам	2	13
222	с этим	7	13
223	во все	1	13
224	и еще	1	13
225	что все	4	13
226	его к	3	13
227	в основном	5	13
228	на языке	1	13
229	на все	2	13
230	в одной	5	13
231	о чем	6	13
232	в жизни	1	13
233	на этой	5	13
234	одной стороны	7	13
235	здесь нет	3	13
236	не знает	1	13
237	отличие от	1	13
238	в мире	1	13
239	в других	4	13
240	бы в	1	13
241	и есть	3	13
242	они и	1	13
243	только на	2	13
244	не на	1	13
245	мир и	1	13
246	или в	7	13
247	так в	5	13
248	это было	2	13
249	как он	6	13
250	в книге	3	13
251	другой стороны	10	12
252	не был	1	12
253	во всей	1	12
254	те же	1	12
255	главным образом	2	12
256	и ее	1	12
257	та же	2	12
258	части тела	2	12
259	о нем	3	12
260	старого и	1	12
261	у нас	1	12
262	место в	1	12
263	с полной	1	12
264	этот момент	2	12
265	только для	1	12
266	можно сказать	2	12
267	но этот	1	12
268	по своей	1	12
269	не могут	2	12
270	он в	3	12
271	смерти и	3	12
272	но здесь	1	12
273	лишь в	2	12
274	нужно подчеркнуть	1	12
275	этих форм	1	12
276	право на	2	12
277	об этом	6	12
278	в пределах	5	12
279	на эту	1	11
280	так например	3	11
281	уже не	14	11
282	что они	3	11
283	и что	13	11
284	того как	8	11
285	в течение	2	11
286	наконец в	1	11
287	в отличие	1	11
288	из этого	3	11
289	в свое	2	11
290	тело и	1	11
291	момент в	1	11
292	были в	1	11
293	время в	2	11
294	очень часто	4	11
295	это уже	2	11
296	и так	1	11
297	с ними	4	11
298	и более	3	11
299	формы и	3	11
300	он говорит	1	11
301	другими словами	4	11
302	целый ряд	4	10
303	по отношению	2	10
304	на котором	3	10
305	все его	2	10
306	на земле	1	10
307	все остальные	1	10
308	что для	1	10
309	его как	1	10
310	и они	5	10
311	но оно	3	10
312	в главе	1	10
313	в таких	3	10
314	данном случае	2	10
315	человека и	2	10
316	или иной	1	10
317	нас в	1	10
318	там же	2	10
319	к тому	1	10
320	даже и	2	10
321	на этот	2	10
322	не просто	1	10
323	в изображении	1	10
324	здесь как	3	10
325	ту же	2	10
326	мы здесь	4	10
327	в доме	3	10
328	мы остановимся	1	10
329	образом и	1	10
330	в процессе	1	10
331	он хочет	1	10
332	им в	2	10
333	хотя он	1	10
334	в целом	4	10
335	здесь же	2	9
336	в свет	1	9
337	представлений о	12	9
338	связано с	7	9
339	этой же	1	9
340	с образом	1	9
341	как это	5	9
342	в тех	4	9
343	но на	1	9
344	в которых	4	9
345	о котором	1	9
346	именно на	2	9
347	как к	1	9
348	ведь это	1	9
349	из древнейших	1	9
350	же в	3	9
351	что на	1	9
352	жизнью и	1	9
353	говорит о	4	9
354	под названием	1	9
355	к жизни	1	9
356	но как	2	9
357	мы можем	6	9
358	что образ	2	9
359	но дело	2	9
360	не имеет	4	9
361	чем же	1	9
362	видим что	5	9
363	относится к	3	9
364	на землю	1	9
365	и то	5	9
366	в формах	2	9
367	для нас	6	9
368	первый план	1	9
369	эти формы	1	9
370	это место	1	9
371	отношению к	2	9
372	что не	3	9
373	со всем	1	8
374	с этой	4	8
375	не менее	6	8
376	на первый	1	8
377	но эти	4	8
378	в этот	2	8
379	людей и	2	8
380	и те	1	8
381	в другое	2	8
382	от этого	6	8
383	под влиянием	2	8
384	в него	5	8
385	оно было	1	8
386	и при	3	8
387	с тем	9	8
388	то время	3	8
389	его связь	1	8
390	но эта	2	8
391	на одном	2	8
392	борьба с	1	8
393	человека с	2	8
394	для этого	3	8
395	от него	2	8
396	как они	1	8
397	всякого рода	3	8
398	перестает быть	1	8
399	мы увидим	6	8
400	видели что	2	8
401	после того	4	8
402	они в	1	8
403	и она	3	8
404	так что	2	8
405	здесь мы	7	8
406	все те	1	8
407	и ни	1	8
408	в это	3	8
409	превращаются в	2	8
410	как о	1	8
411	если бы	5	8
412	народа и	1	8
413	но с	1	8
414	смерти в	2	8
415	с самого	1	8
416	дело не	1	8
417	в эти	1	8
418	же и	1	7
419	не как	5	7
420	во всяком	1	7
421	книге о	1	7
422	себе и	2	7
423	к ним	2	7
424	и там	3	7
425	на него	10	7
426	от них	2	7
427	к этим	3	7
428	что у	6	7
429	на том	5	7
430	и смертью	1	7
431	он стал	2	7
432	в развитии	2	7
433	здесь на	1	7
434	не касается	1	7
435	мы будем	1	7
436	большую роль	1	7
437	подобно тому	2	7
438	нет ничего	1	7
439	только с	1	7
440	в последней	1	7
441	где он	1	7
442	особое значение	1	7
443	в виде	13	7
444	в кости	1	7
445	но она	1	7
446	по всему	1	7
447	в некоторых	6	7
448	в различных	3	7
449	представление о	22	7
450	в наиболее	1	7
451	правда в	1	7
452	что по	1	7
453	здесь он	2	7
454	эта связь	5	7
455	себя в	6	7
456	в состоянии	1	7
457	и этим	6	7
458	так много	2	7
459	в целях	3	7
460	в таком	2	7
461	а как	3	7
462	был бы	1	7
463	характер этого	1	7
464	никак не	1	7
465	из которых	7	7
466	том как	5	7
467	смертью в	1	7
468	и если	1	7
469	к себе	3	7
470	как нечто	1	7
471	а на	2	7
472	не будем	6	7
473	есть только	1	7
474	должен быть	2	7
475	его не	3	7
476	тому как	2	7
477	в свою	3	7
478	думать что	2	7
479	на всю	1	7
480	и часто	1	7
481	одного из	3	7
482	по этому	1	7
483	в один	1	6
484	хотя бы	2	6
485	в противоположность	1	6
486	имеем в	2	6
487	уже и	3	6
488	себе в	3	6
489	свою очередь	1	6
490	видно что	1	6
491	руки и	2	6
492	находится в	2	6
493	что она	3	6
494	является и	4	6
495	и тот	1	6
496	его так	2	6
497	например у	2	6
498	возможно что	2	6
499	это одна	2	6
500	к его	2	6
501	основе своей	1	6
502	в нее	7	6
503	его и	2	6
504	то он	2	6
505	еще один	3	6
506	на что	1	6
507	тем же	1	6
508	и смерть	2	6
509	у них	2	6
510	смерть и	2	6
511	как у	2	6
512	и пр	6	6
513	очень характерно	1	6
514	и вы	1	6
515	в руках	1	6
516	или даже	1	6
517	и эти	1	6
518	здесь еще	5	6
519	во многом	1	6
520	происходит в	1	6
521	как будто	2	6
522	тех кто	1	6
523	дается в	1	6
524	его на	5	6
525	а именно	8	6
526	нового рождения	1	6
527	представления о	7	6
528	самого начала	1	6
529	до того	1	6
530	преимущественно в	1	6
531	такого рода	2	6
532	между прочим	2	6
533	его развития	2	6
534	не дает	2	6
535	что эта	2	6
536	в землю	2	6
537	могут быть	9	6
538	можно только	1	6
539	переходит в	1	6
540	в языке	1	6
541	за это	3	6
542	вряд ли	1	6
543	это время	2	6
544	совершенно не	2	6
545	язык и	2	6
546	тех же	2	6
547	мы знаем	12	6
548	что здесь	9	6
549	он может	4	6
550	этого слова	1	6
551	друг друга	5	6
552	дает нам	2	6
553	свидетельствует о	1	6
554	от мира	1	6
555	всего мира	2	6
556	ее в	8	6
557	очень много	2	6
558	как она	1	6
559	а иногда	2	6
560	в искусстве	1	6
561	входит в	5	6
562	от того	1	6
563	со своими	3	6
564	него и	6	6
565	таким же	5	6
566	в лице	2	6
567	с собой	6	5
568	друг в	1	5
569	в числе	2	5
570	сливается с	2	5
571	для выражения	1	5
572	приведем еще	2	5
573	и отчасти	1	5
574	в риме	1	5
575	и когда	1	5
576	землю и	2	5
577	быть только	1	5
578	с другими	4	5
579	у этого	1	5
580	чем в	1	5
581	а за	1	5
582	смысл и	1	5
583	из него	3	5
584	один раз	2	5
585	почти всегда	1	5
586	на место	2	5
587	тогда когда	3	5
588	на первом	2	5
589	в другой	5	5
590	сравнению с	1	5
591	на основе	1	5
592	по сравнению	1	5
593	из его	2	5
594	которую он	1	5
595	подобного рода	2	5
596	и целый	2	5
597	но мы	5	5
598	в описании	1	5
599	мы имеем	22	5
600	которых он	1	5
601	и всегда	1	5
602	преисподнюю и	1	5
603	стремление к	1	5
604	тем более	1	5
605	есть не	2	5
606	в индии	6	5
607	оказывается что	2	5
608	тем самым	2	5
609	же самое	1	5
610	явление в	2	5
611	на то	3	5
612	здесь имеются	1	5
613	он с	1	5
614	что было	1	5
615	находим в	1	5
616	видели в	2	5
617	его за	2	5
618	женщин и	1	5
619	в средневековой	1	5
620	того он	1	5
621	и стал	2	5
622	нами выше	1	5
623	имеет в	1	5
624	но даже	2	5
625	во многих	1	5
626	но уже	5	5
627	говорит что	1	5
628	не вполне	1	5
629	было ни	1	5
630	с этими	3	5
631	друг с	2	5
632	то в	2	5
633	характер смеха	1	5
634	от его	1	5
635	притом не	1	5
636	страх перед	1	5
637	с представлением	4	5
638	же как	12	5
639	он сам	1	5
640	мире и	1	5
641	совсем не	1	5
642	он также	1	5
643	всех других	1	5
644	между жизнью	1	5
645	все вещи	1	5
646	на голову	1	5
647	он понимает	1	5
648	форм в	1	5
649	независимо от	1	5
650	во втором	1	5
651	почти не	1	5
652	должна быть	3	5
653	ведь он	1	5
654	и из	3	5
655	мы в	1	5
656	говорили о	1	5
657	своего отца	1	5
658	не является	1	5
659	традиции в	1	5
660	нем не	1	5
661	если мы	1	5
662	всяком случае	1	5
663	же он	2	5
664	в друга	1	5
665	проникает в	1	5
666	ему в	3	5
667	должен был	1	5
668	места в	1	5
669	вообще не	1	5
670	что мы	4	5
671	к своему	2	5
672	с другом	2	5
673	по его	2	5
674	на свете	1	5
675	без всякой	1	5
676	человека в	5	5
677	когда он	7	5
678	в человеческом	2	5
679	стороны и	1	5
680	только то	1	5
681	вступают в	1	5
682	он знает	1	5
683	слова в	1	5
684	об этой	1	5
685	и только	1	5
686	не к	1	5
687	они являются	1	4
688	до него	4	4
689	вещи и	1	4
690	силой и	1	4
691	я не	1	4
692	при анализе	2	4
693	этого образа	1	4
694	к этой	3	4
695	других местах	2	4
696	этой связи	1	4
697	о них	1	4
698	они дают	2	4
699	ее как	1	4
700	места для	1	4
701	что даже	2	4
702	и обряды	1	4
703	с более	1	4
704	внимание на	1	4
705	нет места	1	4
706	и некоторые	1	4
707	но для	4	4
708	эти три	1	4
709	путь в	1	4
710	особенности в	2	4
711	о которых	4	4
712	что во	2	4
713	уже к	1	4
714	одно и	2	4
715	этот вопрос	2	4
716	над ним	4	4
717	как один	1	4
718	он еще	1	4
719	когда они	3	4
720	них не	2	4
721	время он	1	4
722	бы ни	1	4
723	не случайно	1	4
724	культуры но	1	4
725	если в	4	4
726	также что	3	4
727	и сейчас	3	4
728	и далее	1	4
729	преисподнюю в	1	4
730	оно не	1	4
731	с некоторыми	2	4
732	то на	1	4
733	есть на	2	4
734	в очень	2	4
735	у меня	1	4
736	у других	1	4
737	мир а	1	4
738	знаем что	10	4
739	и борьбы	1	4
740	не совсем	6	4
741	представлениями о	2	4
742	он начинает	1	4
743	но если	2	4
744	иногда в	3	4
745	он должен	2	4
746	которым он	1	4
747	ее на	2	4
748	гл viii	1	4
749	и смысл	1	4
750	вход в	1	4
751	имеется в	1	4
752	говорит об	2	4
753	и тело	1	4
754	др все	1	4
755	одну из	5	4
756	мы узнаем	2	4
757	каждый раз	1	4
758	к ней	2	4
759	видим здесь	3	4
760	в античной	3	4
761	общества и	1	4
762	переходят друг	1	4
763	животных и	2	4
764	которая была	1	4
765	мы и	3	4
766	в подлиннике	1	4
767	прямо на	1	4
768	не так	1	4
769	их было	1	4
770	которые по	1	4
771	что человек	1	4
772	нами в	1	4
773	по себе	2	4
774	было очень	1	4
775	и связанные	1	4
776	стороны в	1	4
777	выйти из	1	4
778	когда в	1	4
779	что этот	5	4
780	которой он	2	4
781	часто в	2	4
782	от лица	1	4
783	сохраняется в	1	4
784	на свет	1	4
785	она и	2	4
786	не видел	2	4
787	и заставляет	2	4
788	в стадии	1	4
789	говорит он	2	4
790	что за	2	4
791	также в	2	4
792	в наши	2	4
793	о происхождении	1	4
794	к образу	2	4
795	или же	6	4
796	так называемые	1	4
797	и тем	7	4
798	на нем	3	4
799	это наиболее	1	4
800	не по	3	4
801	в фольклоре	2	4
802	нем и	3	4
803	друг другу	1	4
804	здесь также	2	4
805	особое внимание	1	4
806	можно видеть	1	4
807	утверждает что	1	4
808	борьбы с	3	4
809	состоит из	4	4
810	можно найти	4	4
811	ни на	1	4
812	ли он	2	4
813	что уже	1	4
814	не могло	2	4
815	знает и	2	4
816	без всякого	1	4
817	заметить что	1	4
818	ее не	3	4
819	где нет	2	4
820	ряд других	2	4
821	и всем	2	4
822	такое же	3	4
823	со своим	2	4
824	на которой	4	4
825	же не	1	4
826	гл iv	2	4
827	целого и	1	4
828	это явление	4	4
829	что эти	1	4
830	в бочку	2	4
831	быть и	1	4
832	что касается	2	4
833	что такие	1	4
834	из своей	1	4
835	у нее	1	4
836	на это	1	4
837	таким был	1	4
838	считает что	2	4
839	с которой	1	3
840	в большую	1	3
841	и животных	1	3
842	народа его	1	3
843	в которую	2	3
844	он видит	4	3
845	в обряде	6	3
846	него в	2	3
847	общие черты	1	3
848	переходит к	1	3
849	с плодородием	1	3
850	на которых	1	3
851	именно и	1	3
852	или на	3	3
853	мира это	1	3
854	но когда	3	3
855	смерть в	1	3
856	в тело	1	3
857	функций в	1	3
858	по своим	1	3
859	он есть	1	3
860	его здесь	1	3
861	свой смысл	1	3
862	это его	1	3
863	не всегда	9	3
864	по линии	1	3
865	на ней	2	3
866	у своего	1	3
867	много и	1	3
868	в голове	2	3
869	ключ к	1	3
870	они должны	1	3
871	том чтобы	3	3
872	под руководством	1	3
873	и мы	3	3
874	остаются в	1	3
875	которого он	1	3
876	после этого	3	3
877	это слово	1	3
878	а с	2	3
879	в самые	1	3
880	остается в	1	3
881	будто бы	2	3
882	напомним что	1	3
883	всем что	2	3
884	о смерти	7	3
885	тому что	1	3
886	литература в	1	3
887	ясно что	5	3
888	время как	3	3
889	их от	1	3
890	не есть	1	3
891	здесь почти	1	3
892	вошли в	1	3
893	приобщение к	1	3
894	не будет	1	3
895	в городе	2	3
896	доходит до	1	3
897	существовали и	1	3
898	проникнуть в	1	3
899	и другая	1	3
900	вот в	1	3
901	должны были	3	3
902	в загробном	2	3
903	равно как	1	3
904	как человек	3	3
905	в систему	1	3
906	но есть	4	3
907	были живы	1	3
908	те кто	1	3
909	нам придется	1	3
910	и сами	1	3
911	и конечно	1	3
912	в последнем	2	3
913	античности и	2	3
914	образа и	1	3
915	говорит и	1	3
916	чтобы стать	1	3
917	оттого что	4	3
918	и огонь	1	3
919	видели как	2	3
920	и создает	1	3
921	о природе	3	3
922	с этого	2	3
923	был связан	1	3
924	и начало	1	3
925	и хотя	4	3
926	совершенно правильно	1	3
927	также не	2	3
928	он связан	1	3
929	приводит к	2	3
930	в каком	1	3
931	это только	2	3
932	он является	2	3
933	и второй	1	3
934	после смерти	3	3
935	выражения как	2	3
936	к первому	1	3
937	на две	1	3
938	примеров можно	3	3
939	времена года	1	3
940	имеет и	1	3
941	и такой	1	3
942	знать что	1	3
943	и всякий	1	3
944	или с	1	3
945	что с	2	3
946	здесь конечно	1	3
947	смысле этого	1	3
948	знания и	1	3
949	пределах одной	1	3
950	тогда еще	1	3
951	из рук	1	3
952	на нее	3	3
953	в переводе	1	3
954	перешли в	1	3
955	главе о	1	3
956	этих двух	1	3
957	к одному	1	3
958	в народе	1	3
959	она не	7	3
960	связь и	1	3
961	но при	2	3
962	огонь и	3	3
963	здесь совершенно	2	3
964	и может	2	3
965	те которые	1	3
966	же это	1	3
967	само собой	1	3
968	природой и	1	3
969	можно наблюдать	5	3
970	что один	1	3
971	как форма	1	3
972	которые не	2	3
973	он всегда	2	3
974	иначе чем	1	3
975	из нее	2	3
976	в одно	2	3
977	не что	1	3
978	жизни на	1	3
979	гораздо больше	2	3
980	они создают	1	3
981	я видел	1	3
982	то его	2	3
983	всего и	1	3
984	то это	8	3
985	он находит	1	3
986	этом мы	2	3
987	вот почему	2	3
988	между двумя	7	3
989	когда она	2	3
990	представлением о	5	3
991	позволит нам	1	3
992	ней и	1	3
993	чтобы они	2	3
994	же они	1	3
995	быть в	1	3
996	же она	2	3
997	войны и	1	3
998	наряду с	7	3
999	что иное	1	3
1000	в меньшей	2	3
1001	на спине	2	3
1002	в стиле	1	3
1003	далеко за	1	3
1004	и через	1	3
1005	в тот	1	3
1006	два раза	1	3
1007	в страну	2	3
1008	ноги и	1	3
1009	что его	4	3
1010	образом связан	1	3
1011	указывает что	1	3
1012	человек в	2	3
1013	такие же	1	3
1014	уже давно	3	3
1015	должно было	3	3
1016	именно с	1	3
1017	чтобы его	1	3
1018	на другой	1	3
1019	этом свете	1	3
1020	века когда	1	3
1021	в современной	1	3
1022	они могут	1	3
1023	ни одной	1	3
1024	это своего	1	3
1025	он пытается	1	3
1026	в силу	7	3
1027	для людей	1	3
1028	дает ему	6	3
1029	за ним	4	3
1030	известно что	3	3
1031	к одной	1	3
1032	теснейшим образом	1	3
1033	высшей ступени	1	3
1034	из того	1	3
1035	за что	2	3
1036	с ней	2	3
1037	встречаются и	1	3
1038	к их	1	3
1039	относятся к	1	3
1040	дает право	1	3
1041	них он	1	3
1042	со стороны	6	3
1043	все подобные	1	3
1044	тому кто	1	3
1045	ни к	1	3
1046	костей и	1	3
1047	по земле	1	3
1048	и тогда	2	3
1049	одном лице	1	3
1050	или иных	1	3
1051	не потому	5	3
1052	ее с	1	3
1053	и находит	1	3
1054	ногами и	1	3
1055	на своем	1	3
1056	очень распространены	1	3
1057	не знаем	3	3
1058	в свой	3	3
1059	город и	1	3
1060	огонь в	2	3
1061	материал и	1	3
1062	этот мотив	10	3
1063	вокруг него	3	3
1064	на тех	2	3
1065	на три	2	3
1066	прямо в	1	3
1067	голову и	2	3
1068	все как	1	3
1069	напоминает нам	1	3
1070	никому не	1	3
1071	указывает на	1	3
1072	идет не	1	3
1073	об особом	1	3
1074	человеком и	2	3
1075	в уже	1	3
1076	что тот	1	3
1077	друг за	1	3
1078	он это	2	3
1079	еще можно	1	3
1080	эти два	2	3
1081	сказали что	1	3
1082	у народа	1	3
1083	эта сторона	2	3
1084	от земли	2	3
1085	даже при	1	3
1086	которых они	1	3
1087	из островов	1	3
1088	переходит на	2	3
1089	по всей	1	3
1090	которое в	1	3
1091	они стали	3	3
1092	их можно	1	3
1093	утверждают что	1	3
1094	как наиболее	1	3
1095	дел и	1	3
1096	из которой	1	3
1097	иное как	1	3
1098	и уже	2	3
1099	иногда довольно	1	3
1100	с которыми	1	2
1101	этот материал	1	2
1102	народов в	1	2
1103	находясь в	1	2
1104	не видели	1	2
1105	нем в	1	2
1106	можно встретить	1	2
1107	некоторой степени	1	2
1108	и убивает	2	2
1109	формы в	1	2
1110	вышли в	1	2
1111	типична для	1	2
1112	этого момента	1	2
1113	только за	1	2
1114	его тело	2	2
1115	смерти а	2	2
1116	это основная	1	2
1117	на смену	4	2
1118	и самые	1	2
1119	этих представлений	1	2
1120	некоторые другие	1	2
1121	такую роль	1	2
1122	на свою	2	2
1123	года в	1	2
1124	работы в	1	2
1125	всем разнообразии	1	2
1126	вещи в	1	2
1127	широком смысле	1	2
1128	не имели	3	2
1129	людей которые	1	2
1130	сообщает что	3	2
1131	ними и	1	2
1132	языка в	1	2
1133	которые находятся	1	2
1134	ее так	1	2
1135	только как	1	2
1136	уже у	1	2
1137	из себя	4	2
1138	в прекрасном	1	2
1139	за собой	5	2
1140	уже почти	1	2
1141	процессе развития	1	2
1142	за другом	1	2
1143	оно также	1	2
1144	некоторое время	2	2
1145	из наиболее	1	2
1146	другой пример	2	2
1147	земной и	1	2
1148	переход от	2	2
1149	чего он	1	2
1150	на вопрос	3	2
1151	убеждают что	1	2
1152	или наоборот	1	2
1153	иного порядка	1	2
1154	о двух	2	2
1155	смерти с	2	2
1156	разинутая пасть	1	2
1157	потому не	1	2
1158	всего мы	1	2
1159	вопрос мы	1	2
1160	что при	5	2
1161	умерший родственник	1	2
1162	процесс этот	2	2
1163	наказан за	1	2
1164	близки к	1	2
1165	ни от	1	2
1166	есть например	1	2
1167	с двумя	1	2
1168	жива и	1	2
1169	и говорит	1	2
1170	более поздние	1	2
1171	как таковое	2	2
1172	между человеком	1	2
1173	четыре раза	1	2
1174	во главе	1	2
1175	свою силу	1	2
1176	употребляются в	1	2
1177	также есть	1	2
1178	вверх и	1	2
1179	с формами	1	2
1180	был представителем	1	2
1181	он дал	1	2
1182	или во	1	2
1183	случаев в	1	2
1184	говорит если	1	2
1185	эту связь	4	2
1186	три раза	2	2
1187	одним словом	1	2
1188	должны быть	2	2
1189	совершенно так	3	2
1190	море и	2	2
1191	конечно эти	1	2
1192	по другим	1	2
1193	что есть	2	2
1194	его тела	1	2
1195	их здесь	1	2
1196	есть ли	2	2
1197	к сожалению	1	2
1198	при жизни	1	2
1199	явление как	2	2
1200	изобилие и	1	2
1201	с братьями	1	2
1202	он уже	1	2
1203	с тремя	1	2
1204	и должны	1	2
1205	почему он	1	2
1206	себе представить	1	2
1207	вступил в	1	2
1208	героя в	11	2
1209	на те	1	2
1210	уже знаем	1	2
1211	от нас	1	2
1212	сам по	1	2
1213	он на	2	2
1214	хотя в	1	2
1215	в огне	1	2
1216	и наш	1	2
1217	функции в	1	2
1218	такого же	2	2
1219	что оно	4	2
1220	что нет	1	2
1221	более древних	1	2
1222	это положение	1	2
1223	же еще	1	2
1224	солнца и	1	2
1225	так называемая	1	2
1226	характерна для	1	2
1227	нет в	2	2
1228	сейчас же	2	2
1229	на другие	1	2
1230	выступает как	1	2
1231	к той	1	2
1232	бросается в	2	2
1233	очень мало	1	2
1234	есть ее	1	2
1235	божества и	1	2
1236	такую же	2	2
1237	на некоторых	1	2
1238	и поэтому	1	2
1239	только тогда	4	2
1240	что если	1	2
1241	только один	3	2
1242	то все	1	2
1243	вот этот	1	2
1244	связанного с	1	2
1245	далее есть	2	2
1246	новые и	1	2
1247	в самую	2	2
1248	как только	2	2
1249	за пределами	1	2
1250	свою жену	1	2
1251	и раньше	2	2
1252	ли можно	1	2
1253	видят в	1	2
1254	в память	1	2
1255	входящих в	1	2
1256	именно к	1	2
1257	этом случае	13	2
1258	находятся в	2	2
1259	и многие	1	2
1260	начинается другое	1	2
1261	образом к	1	2
1262	к формам	2	2
1263	он делает	2	2
1264	принимает форму	1	2
1265	одна и	2	2
1266	не без	1	2
1267	она обычно	1	2
1268	и страшное	1	2
1269	они входят	1	2
1270	этом он	2	2
1271	связь в	2	2
1272	то мы	3	2
1273	участвуют в	1	2
1274	и фигурируют	1	2
1275	борьбу с	2	2
1276	иногда и	4	2
1277	сделал его	1	2
1278	в другую	2	2
1279	всегда есть	1	2
1280	привести множество	1	2
1281	он один	1	2
1282	как боги	1	2
1283	сейчас увидим	1	2
1284	бы нам	1	2
1285	нет у	1	2
1286	и я	1	2
1287	быть отнесена	1	2
1288	бы мы	4	2
1289	вследствие чего	1	2
1290	а он	1	2
1291	и таким	2	2
1292	не все	1	2
1293	указывали что	1	2
1294	характер этой	1	2
1295	не считая	1	2
1296	одну особенность	1	2
1297	в самых	1	2
1298	мы должны	7	2
1299	в глубину	1	2
1300	в античности	3	2
1301	уже после	2	2
1302	же что	2	2
1303	и жизни	1	2
1304	через кожу	2	2
1305	от жажды	2	2
1306	несколько подробнее	1	2
1307	к которой	1	2
1308	или как	3	2
1309	уже очень	1	2
1310	пространства и	1	2
1311	и также	1	2
1312	могло быть	1	2
1313	ведущие в	2	2
1314	кишки и	1	2
1315	дело вовсе	1	2
1316	это также	1	2
1317	это можно	1	2
1318	он о	1	2
1319	и начинается	1	2
1320	мы сейчас	1	2
1321	очень интересный	1	2
1322	их на	3	2
1323	может и	1	2
1324	в руке	1	2
