N	2gram	Vygotskiy_	VerxiiNi
290	состоит в	4	2
291	же самое	14	2
292	он в	3	2
293	тех пор	2	2
294	с именем	4	2
295	общего с	2	2
296	сказать что	14	2
297	которые в	1	2
298	не могла	2	2
299	и другой	1	2
300	них не	1	2
301	к которому	3	2
302	в глазах	1	2
303	относится к	2	2
304	жизни и	6	2
305	но если	6	2
306	оно является	2	2
307	что именно	3	2
308	на то	25	2
309	из этого	10	2
310	с его	2	2
311	в создании	1	2
312	и все	14	2
313	для этого	9	2
314	и из	1	2
315	то или	1	2
316	в самой	9	2
317	и особенно	1	2
318	тот же	5	2
319	и наконец	2	2
320	мы видели	7	2
321	не к	5	2
322	из этой	2	2
323	души и	1	1
324	в той	8	1
325	все в	1	1
326	заставляет его	3	1
327	к началу	1	1
328	морали в	3	1
329	представить себе	2	1
330	находим в	1	1
331	мире и	1	1
332	то в	1	1
333	этого и	1	1
334	определенный характер	1	1
335	природы и	1	1
336	не так	4	1
337	связи и	1	1
338	в свое	1	1
339	не указывает	1	1
340	случае мы	1	1
341	видели что	2	1
342	то они	1	1
343	или к	1	1
344	а другие	1	1
345	котором они	1	1
346	мы видим	15	1
347	в душе	1	1
348	и всякий	2	1
349	что с	4	1
350	обо всем	1	1
351	и этот	6	1
352	та же	6	1
353	в прямом	2	1
354	отдельных единиц	1	1
355	значение в	1	1
356	нужные для	1	1
357	этого в	1	1
358	с душой	1	1
359	этим двум	1	1
360	и конечно	3	1
361	свою очередь	3	1
362	принимает совершенно	1	1
363	она и	2	1
364	сам себя	2	1
365	указывает на	8	1
366	со всем	2	1
367	они не	2	1
368	может не	1	1
369	данном случае	5	1
370	что такое	2	1
371	означает конечно	1	1
372	в момент	1	1
373	вероятно что	1	1
374	с толку	1	1
375	первом случае	1	1
376	творчества в	1	1
377	должно быть	1	1
378	того как	4	1
379	зависит от	2	1
380	таких людей	1	1
381	как к	6	1
382	за исключением	1	1
383	его с	1	1
384	дело при	2	1
385	обе эти	1	1
386	мы читаем	4	1
387	это не	7	1
388	он как	2	1
389	у другого	1	1
390	мы знаем	3	1
391	что сама	1	1
392	сложнее и	1	1
393	а тот	1	1
394	дело с	5	1
395	и другую	2	1
396	зрения а	1	1
397	что два	1	1
398	идет о	8	1
399	до самого	2	1
400	видную роль	1	1
401	которых он	1	1
402	мы испытываем	1	1
403	то для	1	1
404	представляют собой	3	1
405	неизмеримо более	1	1
406	а ведь	1	1
407	значение которое	1	1
408	это зло	1	1
409	которым они	1	1
410	с ним	6	1
411	кроме того	2	1
412	о чем	1	1
413	в сущности	16	1
414	в ее	9	1
415	как раз	14	1
416	каждом шагу	1	1
417	что так	2	1
418	такое же	3	1
419	одном и	1	1
420	ясным что	1	1
421	считают что	1	1
422	бы бьет	1	1
423	явствует что	1	1
424	которые по	1	1
425	от этой	2	1
426	этих слов	1	1
427	что человек	1	1
428	и римлян	1	1
429	надеяться на	1	1
430	у нас	4	1
431	это и	4	1
432	два раза	1	1
433	ни в	6	1
434	это слово	1	1
435	в минуту	1	1
436	сообразно с	1	1
437	деле если	2	1
438	другой стороны	5	1
439	это есть	3	1
440	выйдет из	1	1
441	смысле этого	5	1
442	ее вместе	1	1
443	отношение которое	1	1
444	не является	2	1
445	по мере	1	1
446	участие в	1	1
447	таком случае	1	1
448	все прочие	2	1
449	оно превращается	1	1
450	основана на	1	1
451	этого человека	1	1
452	совершенно иное	1	1
453	у него	6	1
454	за это	1	1
455	же эти	1	1
456	в их	3	1
457	к рассмотрению	1	1
458	под этим	2	1
459	в данном	5	1
460	лежит в	4	1
461	его в	5	1
462	совершенно ясно	19	1
463	всех прочих	2	1
464	пор было	1	1
465	в своих	6	1
466	борьбу с	4	1
467	как эти	1	1
468	сами по	3	1
469	нам в	3	1
470	мы поймем	1	1
471	не более	3	1
472	самом деле	33	1
473	отправной точкой	1	1
474	от тех	1	1
475	в первом	3	1
476	и некоторые	1	1
477	пути и	1	1
478	других подобных	1	1
479	к чему	6	1
480	имеет для	1	1
481	всегда в	1	1
482	о мире	2	1
483	их и	1	1
484	жизнь в	1	1
485	что его	3	1
486	общего правила	2	1
487	по одному	2	1
488	о характере	1	1
489	который как	2	1
490	согласно этому	1	1
491	не иметь	1	1
492	этим и	1	1
493	заключается в	13	1
494	но эта	3	1
495	это мы	2	1
496	оно есть	2	1
497	которое в	1	1
498	одновременно с	1	1
499	которые как	1	1
500	иначе как	3	1
501	тем что	7	1
502	за тем	1	1
503	в музыке	2	1
504	еще при	1	1
505	же для	1	1
506	значения и	1	1
507	и скорее	1	1
508	которые из	1	1
509	если он	5	1
510	том или	1	1
511	смотря по	1	1
512	в жизни	6	1
513	отношения к	3	1
514	и другим	1	1
515	в корне	1	1
516	этом последнем	1	1
517	нам нужно	1	1
518	это относится	2	1
519	как и	12	1
520	их он	1	1
521	но пока	1	1
522	всех тех	1	1
523	как не	3	1
524	и вокруг	1	1
525	время как	6	1
526	поставить эту	1	1
527	их в	4	1
528	себя как	3	1
529	а именно	1	1
530	не есть	1	1
531	только то	3	1
532	в своей	6	1
533	в слове	1	1
534	и так	4	1
535	так легко	1	1
536	на эту	2	1
537	на этом	6	1
538	точкой для	1	1
539	как в	8	1
540	о всем	1	1
541	и надо	1	1
542	никто не	1	1
543	перед собой	2	1
544	так сказать	6	1
545	как с	2	1
546	а иногда	1	1
547	смерти в	1	1
548	от этого	4	1
549	или ином	1	1
550	был сделан	1	1
551	в такой	5	1
552	этому что	1	1
553	предвзятыми и	1	1
554	один и	1	1
555	о которых	10	1
556	причину этого	1	1
557	том как	5	1
558	и следовательно	2	1
559	и служило	1	1
560	важное значение	1	1
561	в себя	1	1
562	это было	4	1
563	роль в	2	1
564	на его	2	1
565	в сторону	2	1
566	более как	1	1
567	в каждой	1	1
568	всей своей	1	1
569	из одного	3	1
570	в чем	3	1
571	в каком	8	1
572	человеком и	3	1
573	сейчас же	9	1
574	дыхания и	2	1
575	перейти к	3	1
576	как только	4	1
577	могло бы	4	1
578	которая у	1	1
579	каким-нибудь определенным	1	1
580	в какое-то	2	1
581	в одной	2	1
582	как результат	1	1
583	на такое	1	1
584	тем более	2	1
585	к нашей	1	1
586	слов которые	1	1
587	полагают что	1	1
588	непременно будет	1	1
589	казалось бы	7	1
590	что они	9	1
591	неизмеримо выше	1	1
592	бы в	3	1
593	не был	1	1
594	мере в	1	1
595	с первого	1	1
596	и смерти	3	1
597	однако не	3	1
598	с этим	11	1
599	это был	2	1
600	все они	3	1
601	о каждом	1	1
602	сказать и	1	1
603	нет ничего	1	1
604	и того	1	1
605	и отсюда	2	1
606	не имеющие	1	1
607	еще и	2	1
608	могли бы	6	1
609	ни к	1	1
610	ни на	1	1
611	виде мы	1	1
612	совершенно не	8	1
613	это объясняется	1	1
614	как показывает	2	1
615	все более	4	1
616	материалом для	2	1
617	там где	7	1
618	бы и	2	1
619	и ясно	2	1
620	на этой	1	1
621	что от	1	1
622	к этой	3	1
623	только всякий	1	1
624	и других	5	1
625	жизни а	1	1
626	и более	4	1
627	с конца	2	1
628	не могли	5	1
629	да и	1	1
630	бы с	1	1
631	которые могли	1	1
632	отличие от	1	1
633	между собой	2	1
634	действия в	1	1
635	видим что	8	1
636	существование и	1	1
637	было в	1	1
638	смерти и	1	1
639	от характера	1	1
640	мы уже	12	1
641	в наше	2	1
642	так для	1	1
643	поскольку они	1	1
644	совпадает с	2	1
645	другими словами	1	1
646	от этих	1	1
647	эти слова	5	1
648	эти два	4	1
649	чтобы он	3	1
650	где я	1	1
651	все думаем	1	1
652	почти в	2	1
653	целое но	1	1
654	ничто не	1	1
655	выработала целый	1	1
656	при рассмотрении	1	1
657	мы не	7	1
658	ничего подобного	2	1
659	совсем не	3	1
660	не по	3	1
661	пропасть между	1	1
662	в ней	23	1
663	стоит неизмеримо	1	1
664	но это	6	1
665	этих трех	1	1
666	дело не	3	1
667	а через	1	1
668	в этот	1	1
669	но совершенно	4	1
670	душе человека	1	1
671	только как	2	1
672	интерес и	1	1
673	что касается	2	1
674	своему значению	2	1
675	когда она	4	1
676	как время	1	1
677	к тем	3	1
678	всей этой	3	1
679	целым рядом	4	1
680	что уже	1	1
681	до начала	1	1
682	только на	3	1
683	но они	2	1
684	и их	2	1
685	в которую	3	1
686	речь идет	7	1
687	все те	5	1
688	пор не	1	1
689	как она	8	1
690	и об	1	1
691	себя вполне	1	1
692	к области	1	1
693	начинается с	1	1
694	к смерти	2	1
695	из двух	4	1
696	имеет никакого	3	1
697	называемой новой	1	1
698	а между	1	1
699	или его	3	1
700	факт что	3	1
701	уже как	2	1
702	его жизнь	1	1
703	не следует	3	1
704	и до	4	1
705	главным предметом	1	1
706	как простой	1	1
707	более и	4	1
708	на стороне	1	1
709	борьбу против	1	1
710	уже говорили	4	1
711	тот факт	3	1
712	от своего	2	1
713	этот вопрос	5	1
714	на каждом	1	1
715	в ничто	1	1
716	к людям	1	1
717	вся история	1	1
718	что когда	2	1
719	при помощи	7	1
720	пользуются и	1	1
721	из общего	1	1
722	в известных	2	1
723	себе в	1	1
724	природы но	1	1
725	ином виде	1	1
726	должны были	2	1
727	когда мы	5	1
728	его нельзя	1	1
729	идет речь	1	1
730	она была	5	1
731	не совпадает	2	1
732	в глаза	3	1
733	всего этого	3	1
734	его нравственные	1	1
735	бы по	2	1
736	как известно	2	1
737	смысла и	3	1
738	в какой-то	1	1
739	и остается	2	1
740	на это	6	1
741	в нашей	2	1
742	было бы	22	1
743	имеем в	3	1
744	на одну	2	1
745	что здесь	2	1
746	ряд других	1	1
747	двум различным	1	1
748	и глубоко	1	1
749	в отличие	1	1
750	в одну	2	1
751	без всякого	1	1
752	заметить что	2	1
753	к двум	1	1
754	одного из	2	1
755	наконец что	1	1
756	ней и	2	1
757	однако в	1	1
758	чтобы они	1	1
759	тем же	1	1
760	в высших	1	1
761	нет все	1	1
762	найти в	1	1
763	по себе	5	1
764	сделать из	1	1
765	а у	2	1
766	из поля	1	1
767	не можем	4	1
768	о его	2	1
769	человека и	1	1
770	черт которые	1	1
771	два совершенно	4	1
772	она живет	2	1
773	формы в	2	1
774	которое мы	4	1
775	но именно	1	1
776	нашли себе	1	1
777	из первых	1	1
778	с этими	2	1
779	может показаться	1	1
780	параллельно с	3	1
781	такую видную	1	1
782	что самый	1	1
783	по вкусу	1	1
784	не знаем	2	1
785	и есть	3	1
786	место в	6	1
787	во всей	3	1
788	более высокое	1	1
789	времени в	1	1
790	же в	2	1
791	что она	34	1
792	покоится на	1	1
793	он может	2	1
794	такой же	2	1
795	бы быть	2	1
796	так происходит	1	1
797	в уме	1	1
798	и прежде	2	1
799	человека когда	1	1
800	чаще всего	1	1
801	этого слова	5	1
802	этот второй	3	1
803	но параллельно	1	1
804	после себя	1	1
805	и его	8	1
806	его к	2	1
807	видят в	1	1
808	у этих	3	1
809	под именем	1	1
810	к новой	1	1
811	она опять	1	1
812	а как	1	1
813	и никогда	2	1
814	что даже	2	1
815	даже в	2	1
816	чистый вид	1	1
817	анализа к	1	1
818	события в	3	1
819	это совершенно	2	1
820	может и	1	1
821	к этим	2	1
822	которого мы	1	1
823	друг друга	1	1
824	что начиная	1	1
825	с ее	5	1
826	всех этих	2	1
827	к ее	1	1
828	таким же	1	1
829	о морали	1	1
830	и тот	1	1
831	иногда даже	1	1
832	чтобы не	2	1
833	но для	1	1
834	и совершенно	9	1
835	в связь	1	1
836	понятия и	1	1
837	себя в	1	1
838	на словах	3	1
839	над этими	1	1
840	при всяком	1	1
841	лишенный всякой	1	1
842	не надо	2	1
843	сделать это	1	1
844	и ее	4	1
845	здесь не	3	1
846	одного и	2	1
847	думать что	3	1
848	ничего не	4	1
849	есть не	2	1
850	чтобы между	1	1
851	видел в	1	1
852	прямом смысле	2	1
853	то время	4	1
854	и самый	2	1
855	и во	3	1
856	он должен	2	1
857	той же	6	1
