N	3gram	Vygotskiy_	Komedia
164	до наших дней	1	1
165	потому что как	1	1
166	в коем случае	1	1
167	к этому вопросу	1	1
168	и во всех	2	1
169	что все это	2	1
170	что он так	1	1
171	т п не	1	1
172	что на долю	1	1
173	потому что она	2	1
174	принадлежат к числу	1	1
175	в которых этот	1	1
176	на такой же	2	1
177	и не имеет	1	1
178	того или иного	1	1
179	до конца и	1	1
180	что речь идет	2	1
181	их образы в	1	1
182	совершенно очевидно что	2	1
183	одного и того	1	1
184	это обстоятельство в	1	1
185	в частности о	1	1
186	может быть только	1	1
187	по своему содержанию	1	1
188	сам по себе	4	1
189	не знаем и	1	1
190	но он не	1	1
191	и результаты его	1	1
192	рассказывает о том	1	1
193	в том случае	3	1
194	и в конце	1	1
195	как например в	1	1
196	а между тем	1	1
197	как он полагает	1	1
198	смысле этого слова	2	1
199	ни в коем	1	1
200	жизнь и ее	1	1
201	даже в тех	1	1
202	что ни в	1	1
203	могут быть отнесены	1	1
204	с на основании	1	1
205	бросается в глаза	1	1
206	чтобы убедиться в	1	1
207	вместо того чтобы	1	1
208	по аналогии с	1	1
209	само по себе	8	1
210	не могла быть	1	1
211	каждого из этих	2	1
212	в полной мере	1	1
213	говорит он но	1	1
214	вызов в суд	1	1
215	для решения самых	1	1
216	в данном случае	1	1
217	вместе с ними	1	1
218	нашего времени и	1	1
219	что само по	1	1
220	и мы можем	1	1
221	к нему так	1	1
222	и никогда не	1	1
223	по себе не	3	1
224	не менее важно	1	1
225	той мере в	1	1
226	так что он	1	1
227	соответствии с общим	1	1
228	так же точно	10	1
229	они принадлежат к	1	1
230	и того же	1	1
231	тот же прием	1	1
232	даже не в	1	1
233	мы не только	1	1
234	столь же очевидно	1	1
235	по этому поводу	3	1
236	к ним в	1	1
237	это может служить	1	1
238	но в основе	1	1
239	они и в	1	1
240	с тем как	1	1
241	в такое же	1	1
242	и не дает	1	1
243	при всем сходстве	1	1
244	в одном случае	1	1
245	по самой своей	1	1
246	таким образом из	1	1
247	охватывают почти все	1	1
248	и не может	2	1
249	и в этом	1	1
250	мы имеем дело	1	1
251	по тому же	2	1
252	то что у	3	1
253	из которых складывается	1	1
254	собственном смысле слова	2	1
255	потому что с	1	1
256	том виде как	1	1
257	и в другой	1	1
258	т д все	1	1
259	и не всегда	1	1
260	вслед за ним	1	1
261	на задний план	1	1
262	но прежде всего	1	1
263	представление о его	1	1
264	и во всяком	1	1
265	то что и	2	1
266	действующих лиц и	2	1
267	а вместе с	1	1
268	он не только	3	1
269	в том чтобы	9	1
270	в ней и	1	1
271	было бы однако	1	1
272	по крайней мере	1	1
273	с того что	1	1
274	что между тремя	1	1
275	потому что он	2	1
276	и без всякого	1	1
277	только один раз	1	1
278	в свое время	1	1
279	мы знаем о	1	1
280	мы увидим что	2	1
281	что же касается	1	1
282	как бы в	1	1
283	того чтобы проверить	1	1
284	в целом ряде	2	1
285	же самое что	2	1
286	то что в	1	1
287	может быть в	1	1
288	к этому что	1	1
289	т д только	1	1
290	в себя самые	1	1
291	к выводу что	2	1
292	однако если мы	1	1
293	он не может	3	1
294	человека т е	1	1
295	при таком подходе	1	1
296	т п в	2	1
297	связи с этим	1	1
298	в его творчестве	1	1
299	говоря можно было	1	1
300	в настоящее время	2	1
301	бы в двух	1	1
302	к числу таких	1	1
303	нуждается в более	1	1
304	принадлежит к числу	1	1
305	в основе его	1	1
306	из этих слов	2	1
307	того чтобы дать	1	1
308	на этот вопрос	1	1
309	что у того	1	1
310	о том к	1	1
311	и для нас	1	1
312	совершенно различных по	1	1
313	он может быть	1	1
314	то ясно что	1	1
315	мы убеждаемся в	1	1
316	не было бы	3	1
317	другой стороны в	1	1
318	не что иное	2	1
319	и в частности	2	1
320	что мы имеем	1	1
321	по поводу того	1	1
322	и все его	1	1
323	зависимости от того	1	1
324	мы едва ли	1	1
325	и ничего не	1	1
326	самой своей природе	1	1
327	и не без	1	1
328	которые могут быть	1	1
329	одно из его	1	1
330	одной стороны мы	1	1
331	от него в	1	1
332	или совсем не	1	1
333	тому что он	1	1
334	же как и	2	1
335	этой работы было	1	1
336	что вместе с	1	1
337	принципиальное различие между	1	1
338	должна была бы	1	1
339	том случае если	2	1
340	все равно что	1	1
341	что иное как	2	1
342	и вслед за	1	1
343	разобраться в том	1	1
344	стремится не к	1	1
345	вопрос о том	1	1
346	тому как мы	1	1
347	в том виде	2	1
348	всяком случае в	2	1
349	согласии с этим	1	1
350	один из самых	1	1
351	сама по себе	2	1
352	мы не можем	2	1
353	и подобно тому	1	1
354	в другом случае	1	1
355	если бы не	1	1
