N	2gram	Bakhtin_Fr	VeschiIm
209	от всех	3	5
210	в которой	1	5
211	всегда есть	1	5
212	и без	4	5
213	как она	1	5
214	между прочим	2	5
215	об этом	2	5
216	должен быть	1	5
217	кроме того	2	5
218	действительности и	1	5
219	тому как	2	5
220	мы должны	2	5
221	то или	1	5
222	или как	1	5
223	на это	2	5
224	что для	3	5
225	же это	1	5
226	для этого	1	5
227	в чисто	2	5
228	от всякого	3	4
229	в особенности	7	4
230	и от	3	4
231	собственном смысле	3	4
232	образом и	1	4
233	еще более	6	4
234	с самим	1	4
235	говорит о	2	4
236	о которой	1	4
237	сводится к	1	4
238	есть в	6	4
239	если это	1	4
240	его на	2	4
241	с ними	2	4
242	с этим	1	4
243	во всяком	2	4
244	его и	1	4
245	не существует	1	4
246	в основе	8	4
247	и более	4	4
248	в котором	1	4
249	нельзя было	1	4
250	того чтобы	3	4
251	явления и	1	4
252	когда она	1	4
253	отношении к	1	4
254	же время	5	4
255	так же	2	4
256	и еще	5	4
257	на него	2	4
258	находится в	1	4
259	что все	1	4
260	слово и	1	4
261	тот же	4	4
262	и вот	5	4
263	к себе	3	4
264	в качестве	1	4
265	себя самого	1	4
266	так и	16	4
267	в их	6	4
268	однако не	1	4
269	и чисто	5	4
270	и эта	5	4
271	в конце	3	4
272	судить о	1	4
273	и вещь	1	4
274	что только	2	4
275	и у	7	4
276	это так	1	4
277	мы можем	2	4
278	на этом	2	4
279	не было	3	4
280	он не	3	4
281	в силу	1	4
282	и сам	2	4
283	только то	1	4
284	по своей	3	4
285	в этой	11	4
286	отношение к	9	4
287	к ней	2	4
288	и о	4	4
289	главным образом	6	4
290	это совершенно	1	4
291	и чем	1	4
292	однако это	1	3
293	на ее	1	3
294	с вещами	1	3
295	случае не	1	3
296	она уже	1	3
297	из которых	2	3
298	нас в	1	3
299	остановиться на	1	3
300	другой стороны	1	3
301	же самой	1	3
302	и само	2	3
303	других вещей	1	3
304	в своих	8	3
305	я имею	1	3
306	сами по	1	3
307	если не	1	3
308	но все	5	3
309	из самых	1	3
310	сущности не	1	3
311	отношения к	5	3
312	в собственном	4	3
313	вещей в	1	3
314	состоит из	1	3
315	понимания и	4	3
316	как в	6	3
317	жизни в	8	3
318	он есть	1	3
319	себе самой	1	3
320	своего существования	2	3
321	имени иван	1	3
322	к тому	3	3
323	перед нами	1	3
324	от этого	1	3
325	но оно	1	3
326	действительности в	1	3
327	перестает быть	3	3
328	ни к	2	3
329	не является	4	3
330	чем мы	2	3
331	было в	1	3
332	применении к	3	3
333	оба эти	1	3
334	но даже	2	3
335	одной стороны	2	3
336	отрыве от	3	3
337	вот почему	1	3
338	с которой	1	3
339	не понимает	4	3
340	только один	1	3
341	явления но	1	3
342	только на	3	3
343	говорит что	1	3
344	превращается в	6	3
345	из основных	2	3
346	есть она	1	3
347	в истории	5	3
348	переходе в	1	3
349	и во	6	3
350	но именно	4	3
351	только с	3	3
352	неотделимо от	1	3
353	нельзя сказать	2	3
354	не мог	1	3
355	в самой	5	3
356	в другом	2	3
357	к нему	5	3
358	явления как	2	3
359	на язык	2	3
360	с одной	2	3
361	но еще	1	3
362	при переходе	1	3
363	он становится	1	3
364	образ и	1	3
365	действительность на	1	3
366	и как-то	1	3
367	бы что	1	3
368	у него	2	3
369	без этого	1	3
370	в виде	1	3
371	есть еще	1	3
372	но он	5	3
373	или в	2	3
374	и образ	1	3
375	по существу	2	3
376	и она	2	3
377	и понимания	1	3
378	но уже	1	3
379	свое выражение	1	3
380	той или	5	3
381	ему не	1	3
382	этих двух	2	3
383	выражение в	5	3
384	но как	3	3
385	и эти	2	3
386	мы уже	18	3
387	и ни	4	3
388	является и	1	3
389	и может	1	3
390	явление как	1	3
391	в частности	6	3
392	не относится	1	3
393	но она	1	3
394	в науке	1	3
395	но необходимо	1	3
396	что из	1	3
397	человека и	4	3
398	для того	2	3
399	могла бы	2	3
400	в отрыве	2	3
401	и вещей	1	3
402	мы будем	4	3
403	видели что	1	3
404	бы ни	2	3
405	о понимании	1	3
406	в целом	3	3
407	мы видели	3	3
408	не к	2	3
409	во всем	5	2
410	и к	7	2
411	и другие	10	2
412	никак нельзя	1	2
413	а потому	1	2
414	и возможно	1	2
415	и уже	1	2
416	еще раз	4	2
417	можно говорить	3	2
418	и этот	1	2
419	и мира	2	2
420	и на	25	2
421	же и	1	2
422	то есть	71	2
423	с развитием	1	2
424	связан с	5	2
425	или иных	1	2
426	в применении	3	2
427	есть для	2	2
428	и дает	1	2
429	это уже	4	2
430	о чем	3	2
431	нужно сказать	7	2
432	а затем	4	2
433	поэтому в	3	2
434	одно из	7	2
435	в связи	2	2
436	не столько	1	2
437	его от	2	2
438	становится на	2	2
439	с собой	1	2
440	и ничего	1	2
441	не на	2	2
442	поэтому и	5	2
443	все то	1	2
444	конечно и	4	2
445	с ней	2	2
446	именно в	6	2
447	но самое	2	2
448	оно всегда	1	2
449	тем самым	1	2
450	и они	1	2
451	как не	1	2
452	и так	2	2
453	где она	1	2
454	приводит к	2	2
455	это понимание	1	2
456	почти все	3	2
457	они как	1	2
458	в это	2	2
459	знает что	1	2
460	на их	1	2
461	нем нет	1	2
462	жизни мы	1	2
463	говорили что	3	2
464	свое время	5	2
465	нет ничего	3	2
466	все вещи	1	2
467	самое главное	1	2
468	на этой	5	2
469	которые мы	1	2
470	совершенно в	1	2
471	видим что	1	2
472	он только	1	2
473	а чисто	1	2
474	тип не	1	2
475	только как	1	2
476	ничто не	1	2
477	на основе	1	2
478	но эти	1	2
479	это только	1	2
480	но лишь	1	2
481	она еще	1	2
482	со всей	1	2
483	но они	4	2
484	очень хорошо	2	2
485	себе и	2	2
486	конечно не	2	2
487	не вполне	3	2
488	образом на	2	2
489	и формы	1	2
490	что здесь	1	2
491	из наиболее	2	2
492	на две	1	2
493	в данной	1	2
494	отдельности и	1	2
495	чтобы они	1	2
496	тем же	1	2
497	том чтобы	1	2
498	же она	2	2
499	то она	1	2
500	здесь не	3	2
501	в свой	2	2
502	с его	9	2
503	к этому	2	2
504	друг с	2	2
505	всяком случае	2	2
506	ее но	1	2
507	к этим	2	2
508	не из	1	2
509	образ в	1	2
510	мы еще	1	2
511	образы и	1	2
512	точку зрения	2	2
513	моментов в	1	2
514	той же	1	2
515	ближе к	1	2
516	в свое	6	2
517	но на	3	2
518	в более	4	2
519	в смысл	1	2
520	по преимуществу	3	2
521	она и	1	2
522	основе своей	2	2
523	но из	1	2
524	ее на	1	2
525	на три	1	2
526	и заставляет	1	2
527	уже в	5	2
528	в состоянии	3	2
529	именно для	1	2
530	есть его	2	2
531	для всего	1	2
532	и новой	1	2
533	к истории	1	2
534	так в	4	2
535	этом отношении	5	2
536	он и	3	2
537	для нас	5	2
538	сознания и	1	2
539	никуда не	1	2
540	не хватает	1	2
541	них и	1	2
542	и сознания	1	2
543	существует только	1	2
544	затем и	2	2
545	связи с	5	2
546	бы к	1	2
547	просто как	1	2
548	не о	2	2
549	к чему	1	2
550	в виду	5	2
551	но эта	2	2
552	же по	1	2
553	здравого смысла	2	2
554	всем что	2	2
555	бытия в	1	2
556	в сферу	1	2
557	подлинном смысле	1	2
558	текстов и	1	2
559	но зато	1	2
560	учение о	2	2
561	и прежде	4	2
562	можно выразить	1	2
563	является не	1	2
564	живой и	1	2
565	следовательно и	1	2
566	как ее	2	2
567	на все	5	2
568	и со	3	2
569	о которых	2	2
570	но исключительно	1	2
571	это было	2	2
572	с другом	2	2
573	раз в	4	2
574	раз и	2	2
575	не был	1	2
576	что эти	1	2
577	здесь как	1	2
578	только от	1	2
579	человека в	1	2
580	но с	2	2
581	только к	1	2
582	жизнь и	3	2
583	он говорит	1	2
584	которую мы	1	2
585	частями и	1	2
586	тексты и	4	2
587	мы говорили	1	2
588	именно потому	1	2
589	части и	1	2
590	сказали что	1	2
591	отношении они	1	2
592	и та	2	2
593	как он	1	2
594	очень интересный	1	2
595	в начале	4	2
596	далеко не	6	2
597	как чисто	2	2
598	лишь как	1	2
599	при всем	1	2
600	она была	6	2
601	и самой	1	2
602	знает и	2	2
603	истории и	2	2
604	одного из	1	2
605	это вовсе	1	2
606	наряду с	2	2
607	его как	1	2
608	сущности это	1	2
609	это можно	2	2
610	к чисто	1	2
611	реальной но	1	2
612	и выражения	2	2
613	же мы	1	2
614	по законам	1	2
615	на двух	1	2
616	суждения о	1	2
617	нуждается в	1	2
618	конце концов	1	2
619	но для	3	2
620	мы сказали	2	2
621	в одну	1	2
622	себя из	1	2
623	что на	1	2
624	форме и	2	2
625	самая маленькая	1	1
626	одной и	1	1
627	что было	1	1
628	это лицо	1	1
629	и перестает	1	1
630	однако и	1	1
631	и объяснить	1	1
632	это одна	1	1
633	ее то	2	1
634	для всех	1	1
635	оно все	1	1
636	до сих	7	1
637	этих вопросов	1	1
638	него только	1	1
639	человеческой жизни	1	1
640	та же	2	1
641	мы и	4	1
642	зрения на	3	1
643	что касается	3	1
644	мы встречаем	1	1
645	они и	1	1
646	и очень	2	1
647	на эти	2	1
648	них в	1	1
649	как явления	1	1
650	и свою	1	1
651	своего имени	1	1
652	в основном	4	1
653	почти не	2	1
654	впервые и	1	1
655	в языке	1	1
656	которых мы	1	1
657	был бы	1	1
658	научной литературе	1	1
659	слово для	1	1
660	оно было	2	1
661	всей жизни	1	1
662	именно к	1	1
663	теперь в	1	1
664	образа и	1	1
665	но также	1	1
666	момента в	1	1
667	характер как	1	1
668	и менее	1	1
669	даже в	6	1
670	из всех	3	1
671	эти и	2	1
672	о важности	1	1
673	чтобы стать	1	1
674	связанное с	2	1
675	на какую-нибудь	1	1
676	строго говоря	1	1
677	никакому сомнению	2	1
678	не свет	1	1
679	в некоторых	2	1
680	и кажется	1	1
681	и получает	1	1
682	мы в	1	1
683	сама жизнь	3	1
684	в общей	1	1
685	самом же	3	1
686	не подозревает	1	1
687	языках и	2	1
688	очень сильно	1	1
689	еще очень	1	1
690	пребывать в	1	1
691	соединяет их	1	1
692	именно эти	2	1
693	и реальное	1	1
694	исторического развития	2	1
695	в живом	1	1
696	метод построения	1	1
697	и утверждает	2	1
698	как простая	1	1
699	широко не	1	1
700	смысла в	1	1
701	полной очевидностью	1	1
702	это определение	2	1
703	со всеми	2	1
704	в них	13	1
705	должен был	2	1
706	и самая	1	1
707	связь с	8	1
708	частности и	1	1
709	границы между	1	1
710	в духе	9	1
711	и отличные	1	1
712	здесь мы	2	1
713	его сущность	1	1
714	мы понимаем	1	1
715	то на	1	1
716	сил и	1	1
717	всегда в	3	1
718	их и	1	1
719	это положение	1	1
720	так называемый	1	1
721	и силу	1	1
722	можно даже	1	1
723	и полное	1	1
724	где они	3	1
725	существу и	1	1
726	тела и	7	1
727	уже на	1	1
728	вообще нельзя	1	1
729	и направлена	1	1
730	и действительно	2	1
731	где происходит	1	1
732	представление о	2	1
733	и момент	1	1
734	говорить в	1	1
735	же сущность	1	1
736	относятся к	1	1
737	и пока	1	1
738	в наиболее	2	1
739	к таким	1	1
740	эти явления	1	1
741	это относится	1	1
742	к самому	1	1
743	и неразрывно	1	1
744	может стать	1	1
745	выражения и	2	1
746	одновременно и	3	1
747	на эту	2	1
748	эта формула	1	1
749	момент и	2	1
750	в которых	1	1
751	никто не	1	1
752	отчасти и	2	1
753	кого не	1	1
754	к какому	2	1
755	по этим	1	1
756	но у	2	1
757	отрывков из	1	1
758	ли он	1	1
759	самого бытия	1	1
760	в те	1	1
761	этот образ	1	1
762	рассуждение о	1	1
763	эта внутренняя	1	1
764	из которого	1	1
765	мир и	3	1
766	речь идет	1	1
767	и отдельных	1	1
768	проник и	1	1
769	пр но	1	1
770	ней как	1	1
771	общении в	1	1
772	полное и	1	1
773	на первый	1	1
774	внутренний смысл	1	1
775	не превращается	1	1
776	описывает в	1	1
777	в дальнейшем	10	1
778	мифологии и	1	1
779	понимает и	1	1
780	литературы и	7	1
781	и существенную	2	1
782	свое внимание	1	1
783	они ничего	1	1
784	понятно что	2	1
785	только благодаря	1	1
786	наконец и	1	1
787	было не	1	1
788	которые не	1	1
789	существовать в	1	1
790	во все	2	1
791	и несущественного	1	1
792	сказано что	1	1
793	что им	1	1
794	них мы	1	1
795	первым и	1	1
796	он требует	2	1
797	перейти в	1	1
798	и всех	1	1
799	где нет	1	1
800	не могли	1	1
801	можно не	1	1
802	бы с	1	1
803	что этот	1	1
804	на части	1	1
805	бы самое	1	1
806	как начало	2	1
807	в очень	2	1
808	то этот	1	1
809	все к	1	1
810	место это	1	1
811	нас и	1	1
812	сам не	1	1
813	ибо не	1	1
814	своей природе	1	1
815	в противоположность	3	1
816	имеет в	1	1
817	того это	1	1
818	выразить и	1	1
819	наконец в	2	1
820	выходит из	1	1
821	каждая часть	1	1
822	являются не	1	1
823	искусства и	6	1
824	наш анализ	1	1
825	не всегда	1	1
826	немецкий язык	1	1
827	но вся	2	1
828	как эта	1	1
829	реализма и	2	1
830	просто вещью	1	1
831	еще имеет	1	1
832	лишь в	4	1
833	между двумя	1	1
834	именно на	2	1
835	сущности всегда	1	1
836	основе ее	1	1
837	и вся	2	1
838	значение для	2	1
839	и ему	1	1
840	слов и	2	1
841	отличной от	1	1
842	с первой	1	1
843	материи и	1	1
844	также на	1	1
845	должны еще	2	1
846	новое время	4	1
847	ни одного	1	1
848	мы хотим	1	1
849	времени и	9	1
850	носили на	1	1
851	лишь бы	1	1
852	до того	1	1
853	и пытаться	1	1
854	основанная на	1	1
855	им в	1	1
856	при этом	10	1
857	но этот	1	1
858	всегда и	2	1
859	связанной с	2	1
860	сила и	2	1
861	всего человечества	1	1
862	место но	1	1
863	на что-то	1	1
864	единство и	1	1
865	имею в	1	1
866	в отличие	4	1
867	самом начале	1	1
868	можно найти	3	1
869	более существенно	1	1
870	главное в	1	1
871	вообще всей	1	1
872	жизни как	3	1
873	него не	1	1
874	когда человек	1	1
875	духа и	3	1
876	они должны	1	1
877	исключительно на	1	1
878	одной из	3	1
879	не простое	1	1
880	жизнь как	1	1
881	за пределами	1	1
882	к которому	2	1
883	будем говорить	1	1
884	его только	2	1
885	нигде не	1	1
886	сих пор	7	1
887	глубины и	1	1
888	действует одна	1	1
889	на этот	3	1
890	формами которые	1	1
891	внутренняя форма	1	1
892	интересный и	1	1
893	просто на	1	1
894	от нас	1	1
895	проявления и	1	1
896	воли и	1	1
897	они эти	1	1
898	всего к	1	1
899	и всякого	1	1
900	здесь и	5	1
901	по поводу	2	1
902	к новой	1	1
903	и внешней	1	1
904	причины и	1	1
905	на котором	3	1
906	это одно	1	1
907	на этих	1	1
908	именно этот	1	1
909	бы это	1	1
910	смысле но	2	1
911	только потому	1	1
912	из этих	7	1
913	действительности а	1	1
914	же он	2	1
915	в постоянном	1	1
916	они могут	1	1
917	она нашла	2	1
918	исключительно в	1	1
919	других явлений	1	1
920	в заключение	2	1
921	формы и	7	1
922	они были	6	1
923	представления и	1	1
924	и самых	1	1
925	как предзнаменование	1	1
926	внутренней жизни	1	1
927	и весь	1	1
928	ярче всего	1	1
929	которой ничто	1	1
930	этом случае	1	1
931	смерть и	1	1
932	стоит на	1	1
933	не зная	1	1
934	и культуры	1	1
935	остро и	1	1
936	и он	3	1
937	перевести на	1	1
938	значение в	1	1
939	то оно	1	1
940	новые формы	1	1
941	и ей	1	1
942	мышления и	1	1
943	понять этот	1	1
944	многих других	1	1
945	они не	1	1
946	как нам	1	1
947	к человеку	1	1
948	и новое	4	1
949	жизни так	1	1
950	сам он	1	1
951	в основу	2	1
952	была как	1	1
953	еще до	1	1
954	знали что	1	1
955	реальной и	1	1
956	он как	2	1
957	мы знаем	1	1
958	мало и	1	1
959	оно само	1	1
960	воззрения но	1	1
961	на что	3	1
962	находиться в	1	1
963	проявляется в	1	1
964	то для	1	1
965	он начинает	1	1
966	и неосмысленным	1	1
967	исторических и	1	1
968	к первой	1	1
969	него самого	1	1
970	ее можно	2	1
971	суждение о	1	1
972	на точку	1	1
973	основе этих	1	1
974	тогда уже	1	1
975	о нем	4	1
976	что с	1	1
977	xix веке	2	1
978	все и	1	1
979	и последующие	1	1
980	ее в	2	1
981	и существенное	1	1
982	где он	1	1
983	интересно и	1	1
984	для своего	2	1
985	на самом	6	1
986	они в	2	1
987	и никакой	1	1
988	краткий очерк	1	1
989	силу и	1	1
990	стремится к	1	1
991	в течение	3	1
992	судьба и	1	1
993	с их	7	1
994	как абсолютный	1	1
995	природу и	2	1
996	вокруг себя	3	1
997	и смысл	2	1
998	лежит в	1	1
999	тому же	1	1
1000	ли можно	1	1
1001	видит в	1	1
1002	перехода и	2	1
1003	себя момент	1	1
1004	к самой	1	1
1005	а на	1	1
1006	вещей от	1	1
1007	без всяких	1	1
1008	хотим понять	1	1
1009	это всегда	2	1
1010	поэтому понимание	1	1
1011	эти работы	1	1
1012	такое понимание	1	1
1013	а за	1	1
1014	далее он	1	1
1015	что к	1	1
1016	в общем	4	1
1017	и где	1	1
1018	и которая	1	1
1019	было для	1	1
1020	исторической действительности	1	1
1021	которое в	2	1
1022	сущности которая	1	1
1023	как таковое	1	1
1024	здесь все	1	1
1025	язык по-разному	1	1
1026	в ту	2	1
1027	книги или	1	1
1028	история и	1	1
1029	всем миром	1	1
1030	или хотя	1	1
1031	дано в	1	1
1032	порождает и	1	1
1033	полный и	1	1
1034	в таком	2	1
1035	очень много	1	1
1036	и исторической	1	1
1037	не остается	1	1
1038	в какой	2	1
1039	ряду других	1	1
1040	лишь на	1	1
1041	эти три	1	1
1042	от адама	1	1
1043	переходим к	1	1
1044	мере и	1	1
1045	страха и	4	1
1046	не та	1	1
1047	социальное и	1	1
1048	в этих	6	1
1049	в ряду	3	1
1050	ли не	1	1
1051	этой стадии	1	1
1052	форму своего	1	1
1053	в храме	1	1
1054	уже давно	1	1
1055	не могут	4	1
1056	должно было	2	1
1057	по его	3	1
1058	средство для	1	1
1059	мы употребляем	1	1
1060	что слово	3	1
1061	которые с	1	1
1062	по философии	1	1
1063	этих элементов	1	1
1064	как именно	2	1
1065	говорит об	1	1
1066	что как	1	1
1067	в других	3	1
1068	говорили выше	1	1
1069	в меру	1	1
1070	чтобы его	1	1
1071	но конечно	1	1
1072	и по	3	1
1073	но самая	1	1
1074	и мир	1	1
1075	уже сказали	4	1
1076	же деле	3	1
1077	конечно это	1	1
1078	того или	1	1
1079	же образ	1	1
1080	понимает что	1	1
1081	сущность как	1	1
1082	фантазии но	1	1
1083	это конечно	1	1
1084	установленный в	1	1
1085	они стали	2	1
1086	первый план	1	1
1087	как ни	1	1
1088	своей части	3	1
1089	от других	1	1
1090	вообще в	1	1
1091	завета из	1	1
1092	с самого	1	1
1093	в вопросе	1	1
1094	будто бы	1	1
1095	абстрактной мысли	1	1
1096	отличие от	5	1
1097	тело не	2	1
1098	а его	2	1
1099	в целях	2	1
1100	чистом виде	1	1
1101	получили в	1	1
1102	в наше	1	1
1103	в самых	1	1
1104	анализов но	1	1
1105	мере как	1	1
1106	этого достаточно	1	1
1107	которую не	1	1
1108	понимают как	1	1
1109	во всей	4	1
1110	и речи	2	1
1111	силе и	1	1
1112	вся жизнь	1	1
1113	то уже	1	1
1114	абсолютно не	1	1
1115	уже к	2	1
1116	сущность этого	2	1
1117	взглянуть на	3	1
1118	и весьма	1	1
1119	это по	2	1
1120	все основные	1	1
1121	связана с	8	1
1122	и воспринимать	1	1
1123	как под	1	1
1124	не существовало	1	1
1125	в системе	3	1
1126	еще только	2	1
1127	эта сторона	2	1
1128	другое все	1	1
1129	всех других	2	1
1130	и объясняется	1	1
1131	из него	1	1
1132	это или	1	1
1133	не могла	2	1
1134	между обоими	1	1
1135	конечно в	2	1
1136	что нам	1	1
1137	резко отличается	1	1
1138	свою сущность	1	1
1139	в пределах	3	1
1140	и откровенной	1	1
1141	также не	1	1
1142	говорили о	1	1
1143	в xix	2	1
1144	пр и	1	1
1145	и другая	1	1
1146	природу этого	1	1
1147	несколько подробнее	1	1
1148	с кем	1	1
1149	думать что	2	1
1150	самое время	1	1
1151	в новое	5	1
1152	и всякая	2	1
1153	с человеком	1	1
1154	или иное	1	1
1155	и часто	3	1
1156	уже у	1	1
1157	это действительно	1	1
1158	оно происходит	1	1
1159	еще на	2	1
1160	из своей	2	1
1161	жизнь в	1	1
1162	природы эта	1	1
1163	могло быть	1	1
1164	они находятся	1	1
1165	не учитывает	1	1
1166	ту сторону	1	1
1167	вопрос в	1	1
1168	в книге	3	1
1169	не связанных	1	1
1170	явление в	2	1
1171	вообще все	1	1
1172	форм по	1	1
1173	становления и	1	1
1174	во многом	3	1
1175	не нуждается	1	1
1176	для обозначения	1	1
1177	культуры и	11	1
1178	в плане	2	1
1179	и самого	1	1
1180	оно имеет	1	1
1181	и глубокое	1	1
1182	и понятия	1	1
1183	все значение	1	1
1184	это приводит	1	1
1185	могут быть	4	1
1186	но нет	1	1
1187	одним из	4	1
1188	к словесным	1	1
1189	для изображения	1	1
1190	применимо к	1	1
1191	речь и	2	1
1192	совершенно иначе	1	1
1193	что может	1	1
1194	подойти к	2	1
1195	на отдельные	2	1
1196	это ощущение	3	1
1197	стороне и	1	1
1198	понять что	1	1
1199	значение этих	1	1
1200	или иной	5	1
1201	через край	3	1
1202	же в	4	1
1203	отграничено от	2	1
1204	иной раз	1	1
1205	смысле а	1	1
1206	передо мною	1	1
1207	ибо в	1	1
1208	всего на	3	1
1209	вместо имени	1	1
1210	в эти	1	1
1211	их здесь	1	1
1212	а как	1	1
1213	который был	3	1
1214	и новые	1	1
1215	это в	5	1
1216	если на	1	1
1217	сознании в	1	1
1218	смысле мы	1	1
1219	не воспринимается	1	1
1220	в так	1	1
1221	в него	2	1
1222	всех этих	10	1
1223	роль только	1	1
1224	таким же	1	1
1225	которой мы	1	1
1226	в один	1	1
1227	от них	1	1
1228	самого главного	1	1
1229	он с	1	1
1230	и наконец	2	1
1231	кажется что	1	1
1232	как символ	1	1
1233	и самый	2	1
1234	вне ее	1	1
