N	3gram	Vygotskiy_	Problema
167	нет ничего общего	1	3
168	и когда мы	4	3
169	то что здесь	1	3
170	или вернее сказать	3	3
171	потому что все	3	3
172	мы вовсе не	1	3
173	одной стороны это	1	3
174	именно в этом	2	3
175	с тем что	3	3
176	тем что он	1	3
177	что может быть	2	3
178	одному тому что	1	3
179	что и в	1	3
180	с этой точки	3	3
181	тот факт что	6	3
182	никак не могут	1	3
183	по сравнению с	4	3
184	несмотря на то	1	3
185	вовсе не в	2	3
186	и есть то	1	3
187	одного и того	2	3
188	то что она	2	3
189	если бы мы	5	3
190	в своей трагедии	2	3
191	и в то	1	3
192	том что в	2	3
193	и никогда не	1	3
194	как нам кажется	1	3
195	и может быть	2	3
196	от того что	1	3
197	в русской литературе	1	3
198	того что мы	1	3
199	вовсе не обязательно	1	3
200	так как они	1	3
201	по одному тому	1	3
202	после того как	1	3
203	в сущности говоря	8	3
204	на которую указывает	1	2
205	он является в	1	2
206	не только то	1	2
207	и для этого	2	2
208	по отношению к	2	2
209	и т п	5	2
210	один из них	1	2
211	потому что тут	1	2
212	если же мы	1	2
213	о которых мы	2	2
214	в учении о	3	2
215	а в том	1	2
216	но все дело	1	2
217	и во многих	1	2
218	в частности в	1	2
219	в искусстве и	3	2
220	совершенно ясно что	7	2
221	сказать что в	2	2
222	что оно есть	2	2
223	нечто такое что	3	2
224	но и вообще	1	2
225	но несмотря на	1	2
226	между тем как	1	2
227	мы все время	3	2
228	мы совершенно не	2	2
229	если это так	2	2
230	в последнее время	1	2
231	что в этом	6	2
232	потому что не	1	2
233	художественное произведение в	1	2
234	есть не просто	2	2
235	потому что именно	1	2
236	в трагедии нет	1	2
237	уже о том	1	2
238	потому что для	1	2
239	мысль о том	1	2
240	с чем мы	1	2
241	что в конце	2	2
242	только в очень	1	2
243	это так то	1	2
244	это не так	3	2
245	один и тот	1	2
246	все дело в	1	2
247	ясно что в	3	2
248	потому что мы	1	2
249	что он должен	1	2
250	таким образом в	2	2
251	и для нас	3	2
252	же самое мы	1	2
253	мы не можем	2	2
254	ни одна из	2	2
255	и все другие	1	2
256	и в своем	1	2
257	и это не	2	2
258	но вместо этого	1	2
259	том что всякое	1	2
260	и что в	5	2
261	и все же	1	2
262	по себе может	1	2
263	нам кажется что	2	2
264	что он не	3	2
265	может быть это	2	2
266	и тот же	2	2
267	оставить в стороне	1	2
268	а не только	1	2
269	о котором мы	3	2
270	для этого необходимо	2	2
271	но если это	1	2
272	мы имеем в	1	2
273	все равно не	1	2
274	нам думается что	2	2
275	ни к каким	1	2
276	перед нами в	1	2
277	между собою и	1	2
278	нас не существует	1	2
279	во всяком художественном	1	2
280	и хотели бы	1	2
281	мы и хотели	1	2
282	все равно это	1	2
283	в самой этой	1	2
284	принять во внимание	2	2
285	даже больше того	1	2
286	а не в	1	2
287	казалось бы что	1	2
288	потому что и	1	2
289	в свою очередь	1	2
290	не просто в	1	2
291	и в том	2	2
292	в том и	3	2
293	он должен быть	1	2
294	на одной из	1	2
295	к другому и	1	2
296	как только мы	1	2
297	в том случае	1	2
298	как и для	1	2
299	и ни о	1	2
300	и той же	4	2
301	если мы хотим	2	2
302	если оставить в	1	2
303	одна из самых	1	2
304	если принять во	1	2
305	он может быть	2	2
306	и здесь мы	1	2
307	это совершенно неверно	1	2
308	как раз в	2	2
309	что дело здесь	1	2
310	одной и той	4	2
311	по себе как	1	2
312	что и здесь	2	2
313	и в самом	3	2
314	и что он	2	2
315	и не только	1	2
316	в себе и	1	2
317	в следующем виде	1	2
318	в основе своей	1	2
319	что весь этот	1	1
320	к этому что	1	1
321	припомним то что	1	1
322	и не весь	1	1
323	перед нами как	1	1
324	говорится о том	2	1
325	которые никак не	1	1
326	этой трагедии можно	1	1
327	казалось бы если	2	1
328	отношении и в	1	1
329	и в тех	1	1
330	никогда не можем	1	1
331	одной из этих	1	1
332	точке как бы	1	1
333	но не о	1	1
334	и в другом	1	1
335	но все они	1	1
336	каком случае нельзя	1	1
337	при каких условиях	1	1
338	есть не только	1	1
339	и то обстоятельство	1	1
340	что слово это	1	1
341	обстоятельство что трагедия	1	1
342	и ни на	1	1
343	то есть вне	1	1
344	что они должны	1	1
345	т д мы	1	1
346	об этом не	1	1
347	для того и	1	1
348	не говоря о	1	1
349	то чем является	1	1
350	поднимался вопрос о	1	1
351	того чтобы понять	2	1
352	самом деле если	2	1
353	в этой сцене	1	1
354	перед нашими глазами	1	1
355	что в них	1	1
356	в этой пьесе	1	1
357	до конца и	2	1
358	в романах достоевского	1	1
359	так как она	3	1
360	является только иллюзией	1	1
361	но не только	1	1
362	именно в этой	1	1
363	что и там	1	1
364	не имеет ли	1	1
365	если мы прибавим	1	1
366	никак не к	1	1
367	мы уже указывали	1	1
368	а между тем	1	1
369	того что в	1	1
370	в искусстве то	1	1
371	том и заключается	3	1
372	и даже больше	1	1
373	именно в области	1	1
374	смысле этого слова	1	1
375	он хотел бы	1	1
376	и если в	1	1
377	речь идет о	1	1
378	но может быть	2	1
379	да и нет	1	1
380	с тем и	1	1
381	образы и представления	1	1
382	а как раз	2	1
383	исходя из этого	1	1
384	во все время	3	1
385	все что угодно	1	1
386	которых мы говорили	1	1
387	и таким образом	3	1
388	или событие и	1	1
389	это нужно и	2	1
390	что до сих	1	1
391	в каждом отдельном	1	1
392	трагедии шекспира и	1	1
393	что в этой	3	1
394	эти образы и	1	1
395	заключается в самом	1	1
396	на этот вопрос	5	1
397	так как это	6	1
398	совсем другой смысл	1	1
399	но вместе с	1	1
400	мы встречаем и	1	1
401	в первой главе	1	1
402	что это не	2	1
403	и вот эта	1	1
404	его от других	1	1
405	произведение в котором	1	1
406	видит в том	1	1
407	то мы можем	1	1
408	и все происходящие	1	1
409	к ней и	1	1
410	основное и центральное	1	1
411	что нам остается	1	1
412	но так как	1	1
413	и заставляет нас	1	1
414	и в этой	4	1
415	не знает о	1	1
416	в этом образе	1	1
417	она еще не	1	1
418	дело здесь вовсе	2	1
419	которых нет ничего	1	1
420	в евгении онегине	1	1
421	нам не просто	1	1
422	следовательно не только	1	1
423	чуть ли не	1	1
424	идет речь о	1	1
425	на задний план	1	1
426	что всякий художественный	1	1
427	искусства всегда несет	1	1
428	во-первых то что	1	1
429	а на самом	1	1
430	в каждой из	1	1
431	в силу того	1	1
432	и поэтому не	1	1
433	в его драме	1	1
434	каждого из нас	1	1
435	одного автора который	1	1
436	не имели бы	1	1
437	не только это	1	1
438	без всякого затруднения	1	1
439	самое основное и	1	1
440	того чтобы мы	1	1
441	к указанию на	1	1
442	что ни один	2	1
443	в большей части	1	1
444	которые могли бы	1	1
445	из самых важных	1	1
446	должен признать что	1	1
447	может быть в	1	1
448	так как уже	1	1
449	не в их	1	1
450	как один из	1	1
451	мы не имели	1	1
452	к тому чтобы	1	1
453	вызывает у него	1	1
454	и отказывается от	1	1
455	в средние века	1	1
456	начинаем чувствовать что	1	1
457	и для того	1	1
458	существуют только в	1	1
459	в него входят	1	1
460	но не из	1	1
461	состоит в том	2	1
462	о ком идет	1	1
463	здесь вообще нет	1	1
464	в художественный ряд	1	1
465	из того что	3	1
466	решающую роль играет	1	1
467	в узком смысле	1	1
468	в одной из	1	1
469	есть совсем не	1	1
470	да и не	1	1
471	художественного произведения и	1	1
472	в очень редких	1	1
473	или другими словами	1	1
474	но еще не	1	1
475	выступает на первый	1	1
476	в трагедии и	2	1
477	одной стороны он	2	1
478	для ее художественного	1	1
479	означает не что	1	1
480	же мы не	1	1
481	и заключается что	2	1
482	о чем не	1	1
483	она все же	1	1
484	втором месте в	1	1
485	внимание на тот	1	1
486	мы ничего не	1	1
487	которого мы уже	1	1
488	у него нет	1	1
489	от предмета изображения	1	1
490	ни в одном	1	1
491	в басне и	1	1
492	ком идет речь	1	1
493	уже на этом	1	1
494	нашей обыденной жизни	1	1
495	из которых мы	1	1
496	никогда не могла	1	1
497	лежащее в основе	1	1
498	бы для этого	1	1
499	формы и содержания	1	1
500	не выражается в	1	1
501	нет ни одного	1	1
502	от нас и	1	1
503	все это было	2	1
504	но как только	1	1
505	говорит что он	1	1
506	чем то что	1	1
507	и потому как	1	1
508	в себе еще	1	1
509	что есть знак	1	1
510	же самое и	2	1
511	и так до	1	1
512	и называет его	1	1
513	что у нас	1	1
514	указывает нам на	1	1
515	только он хочет	1	1
516	благодаря тому что	1	1
517	только с одним	1	1
518	как раз на	1	1
519	бы и не	1	1
520	совершенно не нужна	1	1
521	которого он является	1	1
522	так что всякий	1	1
523	но и этот	1	1
524	привело бы к	1	1
525	это значило бы	1	1
526	в целом в	1	1
527	прямо сказать что	1	1
528	до известной степени	1	1
529	том что его	1	1
530	в виду то	1	1
531	почти никогда не	1	1
532	могут быть изображены	1	1
533	ни о какой	1	1
534	чтобы понять что	1	1
535	то что это	1	1
536	были бы совершенно	1	1
537	что он более	1	1
538	еще в большей	1	1
539	ту же самую	3	1
540	когда мы еще	1	1
541	и в результате	3	1
542	о ней не	1	1
543	сих пор не	1	1
544	самое и в	1	1
545	и именно потому	1	1
546	и это очень	1	1
547	мы говорили о	1	1
548	но все время	2	1
549	должно было бы	2	1
550	что это и	1	1
551	метод исследования в	1	1
552	если мы припомним	2	1
553	и все прочее	1	1
554	только мы пытаемся	1	1
555	в жизни и	1	1
556	если мы станем	2	1
557	но далеко не	1	1
558	в себе нечто	2	1
559	и во всех	1	1
560	что все это	1	1
561	указывает на какой-то	1	1
562	с которой он	1	1
563	именно на то	1	1
564	значит ли это	1	1
565	и в русской	1	1
566	она не есть	1	1
567	не в том	1	1
568	тот же самый	1	1
569	и все время	1	1
570	по поводу этой	1	1
571	при помощи одной	1	1
572	она представляется в	1	1
573	мы все равно	1	1
574	макбета и гамлета	1	1
575	является то что	2	1
576	силу того что	1	1
577	и другое что	1	1
578	что совсем не	1	1
579	слов и в	1	1
580	мы припомним то	1	1
581	он нисколько не	1	1
582	нужно было бы	1	1
583	пушкин прямо говорит	1	1
584	не для того	4	1
585	убедимся в этом	1	1
586	ни о чем	1	1
587	однако сказать что	1	1
588	том что мы	2	1
589	если бы в	1	1
590	для нас это	1	1
591	но в сущности	1	1
592	и смысл этого	1	1
593	в области всякого	1	1
594	не только о	1	1
595	это означает что	1	1
596	и говорить не	1	1
597	не могут быть	1	1
598	ли в этом	1	1
599	по себе не	2	1
600	мы сказали что	1	1
601	мы не станем	2	1
602	на то чтобы	1	1
603	оно не имело	1	1
604	ни одного автора	1	1
605	у него не	1	1
606	каждое слово имеет	1	1
607	от других областей	1	1
608	для нас важно	1	1
609	как будто на	2	1
610	то же время	1	1
611	что даже и	1	1
612	это могло бы	1	1
613	что у него	1	1
614	и именно эта	1	1
615	о том чтобы	1	1
616	есть то же	1	1
617	и времени и	1	1
618	и от автора	1	1
619	и что именно	2	1
620	в художественном произведении	2	1
621	то что было	1	1
622	мы при этом	1	1
623	может быть здесь	1	1
624	и ни для	1	1
625	свое содержание и	1	1
626	таким образом мы	2	1
627	точное представление о	1	1
628	только обратить внимание	1	1
629	но он не	2	1
630	очень редких случаях	1	1
631	по своей воле	1	1
632	что это есть	2	1
633	а не ее	1	1
634	котором мы говорили	2	1
635	тем что мы	1	1
636	его значение и	1	1
637	жизнь была бы	1	1
638	которую мы нашли	1	1
639	между собой в	1	1
640	что от него	1	1
641	в противоречие с	1	1
642	обратим внимание на	1	1
643	во всем его	1	1
644	сказать что и	1	1
645	нам на то	1	1
646	при помощи этого	1	1
647	может быть они	2	1
648	и в басне	1	1
649	бросаются в глаза	1	1
650	и едва ли	1	1
651	всегда одним и	1	1
652	жизни и потому	1	1
653	другой стороны он	2	1
654	что он является	1	1
655	не свойственно но	1	1
656	забывает о том	1	1
657	какой бы то	1	1
658	сводится к такому	1	1
659	и о которых	1	1
660	внимание именно на	1	1
661	чтобы оно не	1	1
662	прибавим к этому	1	1
663	в литературном произведении	1	1
664	было бы идти	1	1
665	объективной точки зрения	1	1
666	в течение всей	1	1
667	и о ней	1	1
668	и только после	1	1
669	вовсе не из	1	1
670	мы приходим к	1	1
671	во времени и	1	1
672	но никто не	2	1
673	что касается других	1	1
674	они находятся в	1	1
675	или вернее не	1	1
676	и хорошо если	1	1
677	и не хотел	1	1
678	то есть нечто	2	1
679	имеет тенденцию к	1	1
680	искусства хотя бы	1	1
681	и сейчас в	1	1
682	и только что	1	1
683	потому что если	1	1
684	своими собственными глазами	2	1
685	эти два элемента	1	1
686	только для того	1	1
687	на тот факт	1	1
688	она как бы	1	1
689	еще далеко не	1	1
690	иначе чем это	1	1
691	что на этом	1	1
692	несет в себе	1	1
693	что в трагедии	2	1
694	том что даже	1	1
695	видит в этом	1	1
696	но только не	1	1
697	по мнению автора	1	1
698	они указывают на	1	1
699	что указывает на	1	1
700	ответ на этот	2	1
701	по его мнению	4	1
702	едва ли не	1	1
703	только что в	2	1
704	указанием на то	1	1
705	не больше чем	2	1
706	сводится к тому	3	1
707	идет речь в	1	1
708	должен был бы	3	1
709	потому что ни	2	1
710	если бы оно	1	1
711	то что все	2	1
712	автора который бы	1	1
713	еще не составляют	1	1
714	того что на	1	1
715	имеем дело с	1	1
716	и так как	2	1
717	он был бы	1	1
718	при таком понимании	2	1
