N	2gram	Vygotskiy_	Vladivir
179	отношения к	1	9
180	своей жизни	1	9
181	что мы	18	9
182	что если	3	9
183	это не	5	9
184	по существу	4	9
185	этот раз	2	9
186	в целом	22	9
187	с этой	6	8
188	это значит	6	8
189	не столько	4	8
190	в этих	4	8
191	тем что	12	8
192	в это	1	8
193	можно считать	3	8
194	которой он	2	8
195	в этот	1	8
196	конечно не	1	8
197	и он	1	8
198	это мы	3	8
199	в смысле	9	8
200	в чем	2	8
201	значит что	6	8
202	и особенно	4	8
203	как в	14	8
204	со стороны	1	8
205	свое время	2	8
206	должно быть	3	8
207	как бы	17	8
208	и для	4	8
209	тот же	10	8
210	и я	1	8
211	только и	2	8
212	когда он	5	8
213	из этих	5	8
214	отношение к	1	8
215	мы и	4	7
216	в одном	4	7
217	в них	3	7
218	но все	4	7
219	к ней	2	7
220	на первый	5	7
221	нам представляется	1	7
222	что этот	2	7
223	но даже	1	7
224	точно так	4	7
225	с в	2	7
226	в нашем	2	7
227	и мы	2	7
228	выше мы	1	7
229	себе и	2	7
230	за пределы	1	7
231	даже не	1	7
232	который был	1	7
233	мы видели	8	7
234	никак нельзя	2	7
235	здесь мы	4	7
236	если бы	12	7
237	судить по	1	7
238	к его	1	7
239	не имеет	3	7
240	в каком	3	7
241	ничего общего	4	7
242	бы и	2	7
243	того чтобы	15	7
244	из его	1	7
245	при помощи	3	7
246	но если	2	7
247	в свое	2	7
248	нисколько не	3	7
249	на его	5	7
250	первый план	5	7
251	в таком	4	7
252	то и	5	7
253	другими словами	3	7
254	как он	8	7
255	или как	2	7
256	по этому	6	7
257	же в	3	7
258	и очень	1	6
259	же и	2	6
260	тому что	3	6
261	те же	6	6
262	в виду	4	6
263	другой стороны	5	6
264	уже на	1	6
265	но у	1	6
266	этого последнего	1	6
267	здесь у	1	6
268	для того	14	6
269	то как	2	6
270	в отличие	8	6
271	на него	2	6
272	если мы	12	6
273	той же	8	6
274	указать на	2	6
275	по мнению	1	6
276	его в	8	6
277	чем в	4	6
278	том же	3	6
279	не говорит	1	6
280	что она	7	6
281	на себя	2	6
282	время как	5	6
283	и речи	27	6
284	но только	3	6
285	по своей	12	6
286	она была	1	6
287	главным образом	3	6
288	и из	1	6
289	должен был	2	6
290	так или	1	6
291	но на	3	6
292	учении о	1	6
293	на основании	11	6
294	что здесь	2	6
295	данном случае	1	6
296	свидетельствует о	1	6
297	мы не	14	6
298	которых он	2	6
299	здесь в	2	6
300	или иначе	2	6
301	в общем	1	6
302	по своему	14	6
303	по его	1	6
304	тем более	2	6
305	отличие от	8	6
306	в жизни	3	6
307	есть и	2	6
308	от того	8	6
309	такой же	4	6
310	само по	3	6
311	что на	2	6
312	есть не	1	6
313	еще более	1	5
314	говорит о	1	5
315	и до	1	5
316	на эту	1	5
317	но мы	1	5
318	вопрос о	2	5
319	говорит что	1	5
320	как на	2	5
321	без всякого	1	5
322	будем говорить	1	5
323	понятие о	1	5
324	из них	5	5
325	бы то	1	5
326	что они	23	5
327	во всех	3	5
328	что у	3	5
329	говорит в	1	5
330	эти три	2	5
331	того и	2	5
332	для его	2	5
333	то ни	1	5
334	и тем	8	5
335	всей этой	1	5
336	он в	1	5
337	с которым	2	5
338	в очень	1	5
339	во время	3	5
340	однако и	2	5
341	в частности	4	5
342	один из	8	5
343	утверждает что	1	5
344	сводится к	1	5
345	в свою	4	5
346	и больше	1	5
347	подобного рода	1	5
348	мы имеем	6	5
349	им в	3	5
350	заметить что	1	5
351	начиная с	2	5
352	по преимуществу	1	5
353	только при	2	5
354	увидим ниже	1	5
355	друг друга	7	5
356	что с	8	5
357	ее в	2	5
358	не содержит	1	5
359	на одной	2	5
360	место в	3	5
361	в их	12	5
362	мы находим	3	5
363	на все	2	5
364	только к	2	5
365	с самого	6	5
366	эти последние	2	5
367	она не	1	5
368	далеко не	2	5
369	только то	1	5
370	и часто	2	5
371	еще на	1	5
372	которое в	1	5
373	в области	9	5
374	и только	4	5
375	которой мы	1	5
376	с которыми	4	4
377	только что	5	4
378	которые не	5	4
379	вообще говоря	2	4
380	нас в	4	4
381	представление о	1	4
382	их в	6	4
383	по своим	1	4
384	относиться к	1	4
385	мы с	1	4
386	не могли	3	4
387	мы увидим	4	4
388	о которых	1	4
389	но этот	2	4
390	об отношении	2	4
391	уже и	5	4
392	не что	2	4
393	в глаза	2	4
394	наряду с	3	4
395	том чтобы	2	4
396	с этими	1	4
397	этом же	2	4
398	не то	1	4
399	сам по	2	4
400	и весь	1	4
401	только не	2	4
402	что иное	2	4
403	с одной	8	4
404	время в	1	4
405	мы можем	13	4
406	нет и	1	4
407	или не	1	4
408	не о	1	4
409	дальнейшем мы	1	4
410	но для	2	4
411	ясно что	4	4
412	и вместе	2	4
413	уже давно	1	4
414	если оно	1	4
415	вообще в	2	4
416	на этом	3	4
417	чтобы он	1	4
418	в тех	2	4
419	когда мы	2	4
420	у которого	1	4
421	независимо от	5	4
422	должны сказать	2	4
423	вплоть до	1	4
424	не так	1	4
425	как с	4	4
426	и сейчас	1	4
427	с и	2	4
428	которых мы	2	4
429	в сущности	3	4
430	о которой	1	4
431	не на	2	4
432	не могут	5	4
433	с ней	4	4
434	заключается в	22	4
435	есть нечто	1	4
436	всей своей	1	4
437	перед нами	15	4
438	человека и	6	4
439	только одно	1	4
440	это и	1	4
441	совершенно не	1	4
442	и более	4	4
443	тех же	2	4
444	для нее	1	4
445	которые можно	1	4
446	знаем что	1	4
447	как например	2	4
448	то мы	2	4
449	мог бы	5	4
450	и во	4	4
451	одной из	1	4
452	того с	1	4
453	у них	3	4
454	ему в	1	4
455	после этого	1	4
456	тем самым	6	4
457	всех этих	2	4
458	этом отношении	9	4
459	как у	2	4
460	больше чем	2	4
461	этом не	1	4
462	в такой	3	4
463	не все	1	4
464	он говорит	1	4
465	одной стороны	8	4
466	что можно	1	4
467	же самое	9	4
468	это можно	1	4
469	и других	4	4
470	так в	1	4
471	и эта	4	4
472	иное как	2	4
473	от него	1	3
474	все что	4	3
475	в настоящем	2	3
476	здесь же	1	3
477	вещи в	1	3
478	в последнее	4	3
479	самого себя	2	3
480	которая в	1	3
481	к такому	1	3
482	в разных	1	3
483	не как	3	3
484	исходить из	1	3
485	что по	2	3
486	роль в	5	3
487	является для	2	3
488	отличается от	5	3
489	когда в	3	3
490	так например	1	3
491	своем учении	1	3
492	в первую	2	3
493	не существует	1	3
494	и который	1	3
495	это последнее	1	3
496	в противоположность	1	3
497	в другом	3	3
498	во многих	3	3
499	отметить что	1	3
500	самого начала	6	3
501	до того	1	3
502	свою очередь	3	3
503	некоторое время	2	3
504	вернуться к	1	3
505	находится в	4	3
506	своих признаков	1	3
507	связи со	2	3
508	из трех	1	3
509	который в	4	3
510	на котором	3	3
511	нет никаких	6	3
512	к этим	2	3
513	смысле но	2	3
514	точка зрения	1	3
515	гораздо более	1	3
516	него как	1	3
517	первого же	1	3
518	здесь нет	1	3
519	в состоянии	1	3
520	ним в	1	3
521	то для	1	3
522	это обстоятельство	4	3
523	и через	1	3
524	в тот	1	3
525	не больше	2	3
526	к жизни	2	3
527	как можно	1	3
528	в следующем	4	3
529	одним из	6	3
530	что не	1	3
531	как говорит	7	3
532	между ними	6	3
533	по одному	3	3
534	же как	10	3
535	в мире	2	3
536	так сказать	1	3
537	больше и	1	3
538	что их	1	3
539	бы в	5	3
540	оно не	3	3
541	очень часто	4	3
542	этих трех	1	3
543	только потому	2	3
544	одно и	7	3
545	не были	1	3
546	и хотя	1	3
547	которая с	1	3
548	этот период	1	3
549	как известно	7	3
550	заставляет нас	2	3
551	бы его	1	3
552	и др	1	3
553	в силу	9	3
554	дело не	1	3
555	мы теперь	1	3
556	его к	6	3
557	остановиться на	3	3
558	которая и	1	3
559	и ее	1	3
560	от нее	4	3
561	первую очередь	2	3
562	и действительно	1	3
563	и этот	1	3
564	и свое	1	3
565	был бы	2	3
566	с такой	1	3
567	и при	3	3
568	от нас	1	3
569	для них	3	3
570	себе не	1	3
571	самом деле	4	3
572	и навсегда	1	3
573	с таким	4	3
574	если это	2	3
575	еще с	1	3
576	с ними	3	3
577	в которых	3	3
578	без которых	1	3
579	сейчас же	1	3
580	этому поводу	4	3
581	котором все	1	3
582	бы с	3	3
583	не имеют	2	3
584	мы хотели	1	3
585	свойств и	1	3
586	но о	1	3
587	и вся	1	3
588	не могло	1	3
589	значение для	4	3
590	здесь о	1	3
591	это же	2	3
592	видели выше	1	3
593	ли можно	1	3
594	это является	1	3
595	общего с	3	3
596	речи с	3	3
597	с того	1	3
598	именно к	1	3
599	это делает	1	3
600	этой области	2	3
601	что такое	1	3
602	на вопрос	1	3
603	того как	5	3
604	о значении	1	3
605	том числе	3	3
606	на что	1	3
607	ни на	3	3
608	истине и	1	3
609	с их	3	3
610	на несколько	1	3
611	но эта	1	3
612	с теми	2	3
613	история и	1	3
614	указывает на	3	3
615	в какой	5	3
616	является не	6	3
617	имеет никакого	1	3
618	последнее время	6	3
619	один и	6	3
620	бы мы	2	3
621	особенно в	2	3
622	более подробно	1	3
623	ему не	1	3
624	и самого	1	3
625	он ни	1	3
626	что является	2	3
627	а по	3	3
628	говоря о	2	3
629	этот факт	1	3
630	что к	1	3
631	думать что	1	3
632	при всем	2	3
633	и всякая	1	3
634	мы сказали	1	3
635	которые в	5	3
636	все еще	2	3
637	том случае	2	3
638	это в	1	3
639	которое мы	2	3
640	даже больше	1	3
641	больше того	1	3
642	в чисто	2	3
643	в той	2	2
644	является в	4	2
645	для всех	1	2
646	в возможности	1	2
647	окончательном виде	1	2
648	чем оно	1	2
649	как носитель	1	2
650	до него	1	2
651	случае мы	1	2
652	или по	2	2
653	дело с	3	2
654	вопросу о	1	2
655	к числу	1	2
656	нее в	2	2
657	но тем	2	2
658	раннем детстве	1	2
659	что дело	1	2
660	время не	1	2
661	которое является	2	2
662	признаков и	3	2
663	и которые	5	2
664	вопрос об	2	2
665	и сл	1	2
666	мне кажется	1	2
667	к более	1	2
668	или на	1	2
669	например в	2	2
670	и другим	2	2
671	является с	2	2
672	без учета	1	2
673	в собственном	12	2
674	есть тот	1	2
675	совершенно новой	1	2
676	значение не	1	2
677	для выяснения	1	2
678	критический анализ	1	2
679	всем его	1	2
680	и того	5	2
681	ответить на	1	2
682	на этой	7	2
683	находит в	1	2
684	и третий	2	2
685	в действительности	3	2
686	но которое	1	2
687	этом мы	1	2
688	имеет в	2	2
689	бы если	1	2
690	не всегда	1	2
691	в себя	3	2
692	в изучении	2	2
693	говорить о	1	2
694	на пути	2	2
695	приходит к	7	2
696	естественно и	1	2
697	и те	3	2
698	можно ли	2	2
699	признаки но	1	2
700	всего этого	1	2
701	ни одного	1	2
702	вообще и	2	2
703	он так	2	2
704	для всей	1	2
705	тем кто	1	2
706	без того	1	2
707	на более	3	2
708	во всей	3	2
709	как результат	1	2
710	в атмосфере	1	2
711	одна из	2	2
712	именно с	2	2
713	этот момент	4	2
714	являются для	2	2
715	бы это	1	2
716	распадается на	4	2
717	с ее	5	2
718	но так	2	2
719	думается что	1	2
720	этих последних	2	2
721	на втором	1	2
722	жизни с	1	2
723	в некоторых	1	2
724	для той	1	2
725	подойти к	1	2
726	можно предполагать	1	2
727	собой и	2	2
728	и понятно	1	2
729	после того	1	2
730	которое он	1	2
731	что каждая	2	2
732	на том	3	2
733	внимание на	4	2
734	нашей работы	1	2
735	что уже	3	2
736	обратить внимание	1	2
737	и совершенно	2	2
738	к истине	1	2
739	по двум	1	2
740	в ее	1	2
741	других источников	1	2
742	которого он	2	2
743	говорить ниже	1	2
744	чем у	1	2
745	которая уже	1	2
746	не путем	1	2
747	тем больше	1	2
748	дается в	1	2
749	к чему	1	2
750	это нисколько	1	2
751	во внимание	2	2
752	вещи не	1	2
753	бы сделать	1	2
754	цели но	1	2
755	обстоятельство что	4	2
756	от этого	6	2
757	всю область	1	2
758	могло бы	4	2
759	сих пор	3	2
760	той или	2	2
761	чтобы понять	1	2
762	имеет ничего	1	2
763	свободен от	1	2
764	очень легко	2	2
765	истинный смысл	1	2
766	выражение в	1	2
767	это вполне	1	2
768	должно иметь	1	2
769	личности и	1	2
770	и вы	1	2
771	вывод который	1	2
772	и после	1	2
773	употребляет слово	1	2
774	содержания и	1	2
775	что эта	2	2
776	не приходится	1	2
777	и является	2	2
778	так просто	1	2
779	и тот	6	2
780	совершенно так	2	2
781	где же	1	2
782	этого факта	1	2
783	а следовательно	1	2
784	почти всегда	1	2
785	тем и	5	2
786	однако в	2	2
787	оно имеет	1	2
788	его как	1	2
789	его личности	1	2
790	однако нельзя	1	2
791	что только	1	2
792	в первой	1	2
793	этих признаков	2	2
794	течение этого	1	2
795	теми же	1	2
796	образом в	1	2
797	иное чем	2	2
798	те кто	1	2
799	базируется на	1	2
800	появляется у	1	2
801	отношении он	1	2
802	а главное	1	2
803	своего развития	9	2
804	он оказался	1	2
805	на это	1	2
806	и ту	1	2
807	против этого	1	2
808	не мешает	1	2
809	и может	4	2
810	в окончательном	1	2
811	до сих	3	2
812	ни малейшего	2	2
813	та же	3	2
814	за ним	1	2
815	если в	3	2
816	известно что	2	2
817	почти не	1	2
818	уже содержит	1	2
819	тогда когда	10	2
820	которая по	1	2
821	не чем	1	2
822	подлежит никакому	2	2
823	целого ряда	2	2
824	никакому сомнению	2	2
825	в другой	2	2
826	из которых	6	2
827	поэтому в	3	2
828	от другого	2	2
829	однако он	1	2
830	знания в	1	2
831	признаков но	3	2
832	со всеми	9	2
833	для завершения	1	2
834	однако что	1	2
835	наряду со	1	2
836	одновременно с	2	2
837	просто в	1	2
838	так вот	1	2
839	и затем	1	2
840	нас интересует	2	2
841	может не	1	2
842	о котором	2	2
843	том как	1	2
844	знает что	1	2
845	дальше и	1	2
846	это самое	1	2
847	слов которые	2	2
848	то здесь	1	2
849	к той	2	2
850	отношении их	1	2
851	все они	2	2
852	в известных	1	2
853	не является	13	2
854	в основе	32	2
855	и заключается	2	2
856	относится к	1	2
857	это то	1	2
858	это все	1	2
859	и поэтому	4	2
860	время к	1	2
861	развития и	2	2
862	стороны не	1	2
863	со всей	5	2
864	в которую	1	2
865	не потому	1	2
866	он дает	1	2
867	известной степени	1	2
868	речи в	7	2
869	процессе мышления	2	2
870	ни было	2	2
871	виде и	2	2
872	год жизни	1	2
873	нас важно	1	2
874	и раньше	1	2
875	на ряд	3	2
876	этого слова	13	2
877	в самой	1	2
878	сомнения в	1	2
879	они были	1	2
880	уже с	1	2
881	им как	1	2
882	этом случае	4	2
883	которым он	2	2
884	многих других	3	2
885	они не	4	2
886	человеком а	1	2
887	течение всего	1	2
888	в первый	2	2
889	них не	1	2
890	не для	1	2
891	для всего	2	2
892	на отдельные	2	2
893	что каждый	2	2
894	же не	3	2
895	слова не	3	2
896	в русском	1	2
897	все равно	4	2
898	есть уже	1	2
899	с другими	3	2
900	говорил он	2	2
901	что ни	1	2
902	с чисто	1	2
903	когда оно	2	2
904	самые разнообразные	2	2
905	которые мы	3	2
906	и которая	3	2
907	было в	1	2
908	менее всего	2	2
909	в эпоху	1	2
910	с той	3	2
911	сейчас увидим	1	2
912	не подлежит	2	2
913	виде в	4	2
914	но по	3	2
915	язык и	1	2
916	этим самым	1	2
917	и высшей	1	2
918	чем мы	1	2
919	путь к	3	2
920	от других	2	2
921	с первого	3	2
922	этих двух	1	2
923	что эти	4	2
924	к одному	10	2
925	поскольку она	1	2
926	еще до	1	2
927	с чего	1	2
928	можем представить	1	2
929	за то	1	2
930	на свои	1	2
931	несомненно является	1	2
932	случае если	2	2
933	в самых	1	2
934	что такого	1	2
935	и почти	1	2
936	как уже	8	2
937	не по	2	2
938	на всех	1	2
939	уже после	1	2
940	то обстоятельство	4	2
941	не находит	1	2
942	и их	4	2
943	в нашей	4	2
944	стороны и	1	2
945	в действительном	2	2
946	а этот	1	2
947	человека с	1	2
948	которая как	1	2
949	не хотел	1	2
950	он их	1	2
951	одного из	3	2
952	к изучению	2	2
953	и понятия	1	2
954	с самых	1	2
955	огромное значение	3	2
956	этом и	2	2
957	в высшей	11	2
958	на рубеже	1	2
959	только после	2	2
960	о своих	1	2
961	что вся	2	2
962	если она	1	2
963	не можем	4	2
964	жизнью и	1	2
965	отрицать что	2	2
966	он пользуется	2	1
967	для самого	1	1
968	предмет для	1	1
969	образования в	1	1
970	с помощью	64	1
971	силу которого	1	1
972	особого исследования	2	1
973	необходимо различать	2	1
974	более высокой	1	1
975	ибо цель	1	1
976	несомненно обладал	1	1
977	мышления не	2	1
978	мы найдем	1	1
979	для ребенка	12	1
980	развития ни	1	1
981	чтобы дать	1	1
982	говорит относительно	1	1
983	рушится и	1	1
984	со всем	1	1
985	и форму	1	1
986	как здесь	1	1
987	зрения совершенно	1	1
988	с двух	1	1
989	хотя сам	1	1
990	точка развития	1	1
991	что два	1	1
992	общества но	1	1
993	одинаково и	1	1
994	думаю что	1	1
995	является большим	1	1
996	с которого	1	1
997	самое важное	3	1
998	в пользу	7	1
999	с прежними	1	1
1000	которой они	2	1
1001	привести к	2	1
1002	менее не	1	1
1003	вещей с	1	1
1004	общения с	3	1
1005	iii в	1	1
1006	не являются	4	1
1007	предмета он	2	1
1008	важный момент	1	1
1009	но критический	1	1
1010	далее в	1	1
1011	образом и	1	1
1012	от этих	2	1
1013	в правильности	1	1
1014	быть может	2	1
1015	противоречие с	1	1
1016	по сообщению	1	1
1017	и такое	1	1
1018	по времени	1	1
1019	характере этого	1	1
1020	связь с	4	1
1021	их не	1	1
1022	важным и	1	1
1023	это делают	2	1
1024	по пути	5	1
1025	на которых	3	1
1026	в отсутствии	1	1
1027	элементы в	1	1
1028	имеет для	1	1
1029	из нее	2	1
1030	самостоятельно и	1	1
1031	новой основе	1	1
1032	находим мы	1	1
1033	слова с	2	1
1034	вообще является	2	1
1035	оно все	2	1
1036	иначе как	2	1
1037	к другим	2	1
1038	правда эта	1	1
1039	считать что	1	1
1040	короткое время	1	1
1041	в корне	2	1
1042	когда это	1	1
1043	без которого	2	1
1044	движется в	1	1
1045	к самому	1	1
1046	он стоит	2	1
1047	и древним	1	1
1048	то почему	1	1
1049	сделать то	1	1
1050	одновременно и	1	1
1051	понимания и	1	1
1052	другом месте	3	1
1053	один ряд	2	1
1054	время это	1	1
1055	он есть	1	1
1056	целым рядом	3	1
1057	речь идет	4	1
1058	выводу что	4	1
1059	есть начало	1	1
1060	логики и	1	1
1061	образом после	1	1
1062	чем иным	1	1
1063	освобождается от	1	1
1064	а вместе	1	1
1065	всех этапах	1	1
1066	действительности в	1	1
1067	нам не	1	1
1068	если судить	1	1
1069	нами выше	3	1
1070	значение только	1	1
1071	является слишком	2	1
1072	из других	1	1
1073	он находит	2	1
1074	себе свое	1	1
1075	которая представляет	1	1
1076	явлений но	1	1
1077	реакцию на	1	1
1078	нельзя было	1	1
1079	чем за	1	1
1080	одно целое	1	1
1081	в приведенных	2	1
1082	представления о	2	1
1083	данной стадии	2	1
1084	историю развития	1	1
1085	уже у	2	1
1086	каждой данной	1	1
1087	представляет собой	6	1
1088	изучение тех	1	1
1089	мы очень	1	1
1090	а после	1	1
1091	которыми он	1	1
1092	слово для	1	1
1093	с трудом	1	1
1094	из себя	1	1
1095	они являются	8	1
1096	и той	7	1
1097	конкретная и	1	1
1098	одной и	6	1
1099	к проблеме	2	1
1100	между двумя	3	1
1101	роли этого	1	1
1102	наталкивается на	2	1
1103	но они	4	1
1104	на которые	3	1
1105	близости с	1	1
1106	за собой	1	1
1107	в различных	1	1
1108	и когда	3	1
1109	связь между	7	1
1110	вообще но	1	1
1111	по отношению	4	1
1112	процесса ибо	1	1
1113	что еще	2	1
1114	от той	2	1
1115	его ранних	2	1
1116	сказать как	1	1
1117	так мы	2	1
1118	характерной для	1	1
1119	жизни он	1	1
1120	перед ним	4	1
1121	убедиться в	1	1
1122	этого мы	1	1
1123	я думаю	1	1
1124	но ни	1	1
1125	но скорее	2	1
1126	самом начале	1	1
1127	является конечно	1	1
1128	и несомненно	1	1
1129	виду может	2	1
1130	из всех	2	1
1131	нас на	1	1
1132	например когда	1	1
1133	заметным образом	1	1
1134	за него	1	1
1135	к которому	6	1
1136	имеем дело	2	1
1137	этот двойной	1	1
1138	с необходимостью	3	1
1139	следует что	1	1
1140	еще одна	1	1
1141	у животных	6	1
1142	не находил	1	1
1143	иным как	1	1
1144	что именно	3	1
1145	как всякое	1	1
1146	в сфере	3	1
1147	до какой	3	1
1148	бы так	1	1
1149	низшего к	1	1
1150	детей в	1	1
1151	и чувства	1	1
1152	как определенная	1	1
1153	уже по	2	1
1154	время был	1	1
1155	истории человечества	1	1
1156	этого третьего	1	1
1157	свои собственные	1	1
1158	понятия его	1	1
1159	смысле как	1	1
1160	что имеет	1	1
1161	высокой ступени	2	1
1162	мы скажем	1	1
1163	причину отсутствия	2	1
1164	ближе к	1	1
1165	представить себе	3	1
1166	и которое	2	1
1167	не происходит	2	1
1168	открытие в	3	1
1169	каждый элемент	1	1
1170	из главнейших	1	1
1171	видели что	4	1
1172	место на	1	1
1173	следует отметить	1	1
1174	из истории	1	1
1175	мы видим	13	1
1176	все его	2	1
1177	никакого сомнения	1	1
1178	не выходит	1	1
1179	то оно	1	1
1180	о наличии	1	1
1181	мышления и	39	1
1182	от его	2	1
1183	слова является	1	1
1184	мы в	3	1
1185	с известным	1	1
1186	логических процессов	1	1
1187	не знаком	1	1
1188	смысле в	1	1
1189	этот метод	2	1
1190	принципиально нового	1	1
1191	нем с	1	1
1192	орудия и	1	1
1193	не тем	2	1
1194	сравнить с	1	1
1195	элементов и	1	1
1196	же самому	1	1
1197	что при	3	1
1198	не соответствует	1	1
1199	каждом шагу	4	1
1200	при решении	2	1
1201	в буквальном	1	1
1202	исторический метод	1	1
1203	глаза на	1	1
1204	с нашей	4	1
1205	для объяснения	2	1
1206	является тем	1	1
1207	первого года	2	1
1208	одно из	2	1
1209	на стадии	1	1
1210	это слово	1	1
1211	не обладает	2	1
1212	в некоторой	1	1
1213	этими двумя	1	1
1214	бы что	4	1
1215	на решение	3	1
1216	наше внимание	1	1
1217	на данной	4	1
1218	достаточно было	2	1
1219	что между	1	1
1220	видит в	2	1
1221	есть еще	2	1
1222	совершенно ясно	3	1
1223	отношения между	6	1
1224	распространяется на	1	1
1225	да едва	1	1
1226	не совпадают	5	1
1227	в общей	2	1
1228	собственного мышления	1	1
1229	основным принципом	1	1
1230	мышления что	1	1
1231	необходимы для	1	1
1232	или идея	1	1
1233	как его	1	1
1234	каком случае	1	1
1235	в понятии	6	1
1236	другое не	1	1
1237	очевидно что	1	1
1238	развитие в	1	1
1239	между этими	2	1
1240	вопрос почему	1	1
1241	смысле и	2	1
1242	характер и	2	1
1243	указывая на	2	1
1244	также в	2	1
1245	же при	1	1
1246	существу это	1	1
1247	нам сейчас	1	1
1248	основного свойства	1	1
1249	всеми его	1	1
1250	понимание и	1	1
1251	обстоятельство как	2	1
1252	под этим	3	1
1253	каждой отдельной	1	1
1254	в свете	2	1
1255	благодаря тому	1	1
1256	и следовательно	1	1
1257	связанный с	1	1
1258	что слово	6	1
1259	что как	3	1
1260	в других	2	1
1261	действительности и	1	1
1262	человека а	1	1
1263	это определение	1	1
1264	языке слово	1	1
1265	а потом	2	1
1266	уже вне	1	1
1267	но наличие	2	1
1268	характерная особенность	1	1
1269	остается в	2	1
1270	в каждом	2	1
1271	здесь как	1	1
1272	самое название	2	1
1273	и ко	1	1
1274	находит свое	2	1
1275	уже сказано	8	1
1276	весьма важный	1	1
1277	наше исследование	2	1
1278	его развития	3	1
1279	и толкованием	1	1
1280	не означает	2	1
1281	перехода от	1	1
1282	говоря в	1	1
1283	изолированном виде	1	1
1284	бы она	1	1
1285	него есть	1	1
1286	мы говорили	5	1
1287	тех и	1	1
1288	а напротив	1	1
1289	эти слова	1	1
1290	когда я	1	1
1291	зрения в	1	1
1292	этой точки	4	1
1293	не дает	2	1
1294	на другой	2	1
1295	ту же	2	1
1296	и теоретически	2	1
1297	характерны для	1	1
1298	процесса в	7	1
1299	все те	1	1
1300	для человека	2	1
1301	в истинном	1	1
1302	такое что	1	1
1303	с общим	1	1
1304	доходит до	1	1
1305	желания и	1	1
1306	сомневаться в	1	1
1307	этот вопрос	5	1
1308	этих фигур	1	1
1309	совершенно другую	1	1
