N	2gram	Tiupa_Anal	Komedia
112	в их	7	11
113	в частности	19	11
114	к ней	1	11
115	одного из	4	11
116	с этим	4	10
117	он был	3	10
118	свою очередь	7	10
119	на него	1	10
120	тут же	1	10
121	с одной	3	10
122	к себе	1	10
123	в чем	2	10
124	как бы	14	10
125	и что	2	10
126	в отношении	2	10
127	и все	3	10
128	более чем	2	10
129	одной из	6	10
130	в глазах	6	10
131	с его	15	10
132	ничего не	3	10
133	мы не	4	10
134	на его	3	10
135	тем более	3	10
136	что касается	5	10
137	отношение к	2	10
138	же в	5	10
139	в целом	8	10
140	все что	2	9
141	в своей	12	9
142	одной стороны	3	9
143	говорить о	6	9
144	и еще	1	9
145	только в	9	9
146	в тех	2	9
147	о его	3	9
148	судя по	2	9
149	и по	3	9
150	независимо от	1	9
151	из его	1	9
152	однако в	6	9
153	ответ на	3	9
154	того как	1	9
155	а также	5	9
156	вовсе не	2	9
157	отличие от	5	9
158	в ней	2	9
159	и особенно	1	9
160	отношению к	9	9
161	с этой	1	8
162	а затем	2	8
163	другой стороны	7	8
164	по поводу	5	8
165	что у	3	8
166	такого рода	11	8
167	не было	3	8
168	не знает	2	8
169	бы в	1	8
170	во всех	4	8
171	то ни	1	8
172	можно было	2	8
173	если не	1	8
174	да и	3	8
175	в течение	1	8
176	тех пор	2	8
177	связи с	1	8
178	по своему	3	8
179	войны и	1	8
180	и других	1	8
181	идет о	2	8
182	и ее	3	8
183	место в	4	8
184	и к	7	7
185	дело с	3	7
186	в результате	6	7
187	в этих	2	7
188	если в	3	7
189	обращает на	1	7
190	себе в	1	7
191	во всяком	6	7
192	вопрос о	1	7
193	хотя бы	1	7
194	в другом	3	7
195	что они	3	7
196	х годов	1	7
197	в связи	1	7
198	так или	5	7
199	себя внимание	1	7
200	и тот	1	7
201	и хотя	1	7
202	перед лицом	4	7
203	в себе	7	7
204	и у	1	7
205	к его	2	7
206	не имеет	1	7
207	не является	5	7
208	из этих	4	7
209	мы знаем	1	7
210	целый ряд	1	7
211	и во	1	7
212	но если	1	7
213	всяком случае	6	7
214	и вот	2	7
215	для нас	1	7
216	со своим	2	7
217	должен был	2	7
218	или иначе	5	7
219	отнюдь не	7	7
220	тех же	2	7
221	и о	1	7
222	конце концов	1	7
223	говоря уже	1	6
224	еще более	1	6
225	даже в	6	6
226	его от	1	6
227	в виду	1	6
228	то ли	2	6
229	комический эффект	1	6
230	в своих	3	6
231	в дальнейшем	2	6
232	до того	1	6
233	представляет собой	7	6
234	уже о	2	6
235	как правило	6	6
236	не мог	4	6
237	и он	4	6
238	после того	1	6
239	с точки	2	6
240	что не	3	6
241	о которых	2	6
242	на этом	2	6
243	и тем	3	6
244	могут быть	4	6
245	в силу	2	6
246	в сущности	5	6
247	а не	16	6
248	стихов из	1	6
249	в отличие	5	6
250	в и	1	6
251	тем не	3	6
252	у тебя	1	6
253	так в	4	6
254	здесь в	2	6
255	когда же	1	6
256	или в	4	6
257	и как	5	6
258	на то	1	6
259	это было	2	6
260	не говоря	1	6
261	человека в	3	6
262	до тех	1	6
263	во второй	8	6
264	когда он	2	6
265	а по	1	6
266	как будто	1	6
267	для всех	5	5
268	в первом	2	5
269	из двух	1	5
270	именно в	4	5
271	что по	4	5
272	роль в	5	5
273	первое место	1	5
274	в это	1	5
275	со своей	8	5
276	в действительности	2	5
277	восходит к	4	5
278	с помощью	1	5
279	из своего	1	5
280	любви к	2	5
281	а на	2	5
282	к ним	1	5
283	сказать что	2	5
284	под названием	1	5
285	который в	4	5
286	от них	1	5
287	тем же	1	5
288	себя в	6	5
289	никогда не	7	5
290	еще больше	1	5
291	в ее	5	5
292	но он	1	5
293	одним из	1	5
294	можно судить	1	5
295	в мире	17	5
296	одном из	1	5
297	между собой	1	5
298	в каждом	4	5
299	не могла	2	5
300	в первой	10	5
301	и от	3	5
302	в ответ	2	5
303	персонажей в	1	5
304	не так	2	5
305	что это	1	5
306	из того	1	5
307	за пределы	3	5
308	обращается к	1	5
309	приводит к	5	5
310	ему и	2	5
311	признать что	1	5
312	да еще	1	5
313	и если	2	5
314	у меня	1	5
315	и теперь	1	5
316	совпадают с	1	5
317	вслед за	1	5
318	той же	7	5
319	здесь и	3	5
320	этом отношении	3	5
321	или вовсе	1	5
322	ли ты	1	5
323	это не	4	5
324	мы имеем	5	5
325	он и	4	5
326	по существу	1	5
327	и без	3	5
328	к своему	1	5
329	в следующем	2	5
330	и я	3	5
331	раз в	1	5
332	ему не	1	5
333	отказаться от	1	5
334	жизни и	2	5
335	чаще всего	1	5
336	для этого	1	5
337	что на	3	5
338	мира в	1	5
339	в той	3	4
340	каждой из	1	4
341	к числу	4	4
342	тем как	1	4
343	в принципе	3	4
344	нас в	1	4
345	требует от	1	4
346	не столько	4	4
347	из самых	1	4
348	например в	2	4
349	либо в	2	4
350	их в	1	4
351	дома и	2	4
352	отца и	1	4
353	всякого рода	1	4
354	время от	1	4
355	времени в	3	4
356	не всегда	4	4
357	может служить	2	4
358	перед ним	2	4
359	в глаза	2	4
360	самом начале	1	4
361	его не	3	4
362	одна из	6	4
363	кто из	1	4
364	и богатство	1	4
365	он так	1	4
366	ближе к	2	4
367	все его	2	4
368	том чтобы	2	4
369	к их	1	4
370	в состоянии	2	4
371	к которому	2	4
372	одно из	3	4
373	там и	1	4
374	не о	2	4
375	как его	1	4
376	комедиях аристофана	1	4
377	я не	3	4
378	как видим	1	4
379	между ними	3	4
380	с отцом	1	4
381	же как	1	4
382	в себя	6	4
383	именно потому	1	4
384	здесь мы	1	4
385	по своей	5	4
386	как известно	3	4
387	с которым	1	4
388	образом в	1	4
389	из этого	1	4
390	не случайно	13	4
391	не позволяет	2	4
392	не на	1	4
393	одновременно с	1	4
394	стороны и	1	4
395	бы не	1	4
396	что мы	2	4
397	наконец в	3	4
398	каждый из	2	4
399	что же	1	4
400	по мнению	1	4
401	или к	2	4
402	в более	1	4
403	ничем не	1	4
404	хотя в	2	4
405	что с	1	4
406	и другие	1	4
407	видеть в	2	4
408	отцом и	1	4
409	у нас	1	4
410	на помощь	1	4
411	с их	3	4
412	времени и	1	4
413	по его	4	4
414	такой же	2	4
415	в поле	1	4
416	мог бы	3	4
417	обстоит дело	1	4
418	и их	3	4
419	не следует	5	4
420	в пределах	5	4
421	далеко не	8	4
422	у нее	1	4
423	бы он	1	4
424	все более	1	4
425	нуждается в	2	4
426	отца не	1	4
427	в основе	2	4
428	во всем	5	3
429	от него	1	3
430	к этой	2	3
431	за исключением	2	3
432	в финале	7	3
433	а у	1	3
434	сам автор	2	3
435	в году	5	3
436	по себе	6	3
437	естественно не	1	3
438	конечном счете	5	3
439	если он	1	3
440	похож на	2	3
441	в соответствии	5	3
442	ситуаций и	1	3
443	за ней	1	3
444	для их	1	3
445	когда бы	1	3
446	не столь	1	3
447	при всей	2	3
448	человека не	1	3
449	из жизни	1	3
450	этой связи	1	3
451	с ума	1	3
452	между двумя	1	3
453	только на	1	3
454	на пути	2	3
455	приходит к	1	3
456	же его	1	3
457	от своего	3	3
458	на новую	1	3
459	всего этого	1	3
460	путь к	4	3
461	ни одного	1	3
462	из наиболее	3	3
463	как на	1	3
464	по случаю	1	3
465	соответствии с	3	3
466	в нашем	4	3
467	при виде	1	3
468	речь о	1	3
469	этом же	1	3
470	о ней	1	3
471	эдипа и	1	3
472	этих двух	2	3
473	военные действия	1	3
474	возвращение к	1	3
475	время и	1	3
476	для своего	3	3
477	противоречие между	1	3
478	в ожидании	1	3
479	отношения к	6	3
480	из уст	2	3
481	в таком	2	3
482	от этого	1	3
483	незадолго до	1	3
484	должно было	1	3
485	в эту	2	3
486	на себе	1	3
487	не был	1	3
488	остается в	1	3
489	с новой	1	3
490	а с	2	3
491	в устах	1	3
492	всего лишь	13	3
493	было только	1	3
494	одну из	3	3
495	отношения с	1	3
496	следует признать	3	3
497	могла бы	3	3
498	между отцом	1	3
499	действующего лица	2	3
500	этим же	1	3
501	и есть	1	3
502	мы помним	1	3
503	его за	2	3
504	в один	1	3
505	еще одно	1	3
506	на месте	2	3
507	от до	1	3
508	также что	1	3
509	пока же	2	3
510	для себя	2	3
511	и из	1	3
512	о которой	2	3
513	первых же	1	3
514	не могут	2	3
515	не более	2	3
516	мы понимаем	1	3
517	до этого	2	3
518	и одновременно	6	3
519	судить по	1	3
520	времени не	1	3
521	по собственному	1	3
522	как о	3	3
523	с ними	2	3
524	своего отца	1	3
525	друг от	1	3
526	его и	1	3
527	совершенно не	3	3
528	в диалоге	2	3
529	и более	1	3
530	ни у	1	3
531	жениться на	1	3
532	было и	1	3
533	в присутствии	1	3
534	состоит в	14	3
535	не совсем	1	3
536	на две	3	3
537	если мы	1	3
538	принадлежит к	4	3
539	собственного дома	1	3
540	за пределами	2	3
541	только при	1	3
542	казалось бы	4	3
543	в самой	1	3
544	как к	2	3
545	ему в	1	3
546	сам он	1	3
547	бы на	1	3
548	своему происхождению	2	3
549	однако не	2	3
550	песни в	1	3
551	от друга	1	3
552	к г	1	3
553	указывает на	3	3
554	с той	3	3
555	и вовсе	1	3
556	является не	1	3
557	один и	2	3
558	в каждой	1	3
559	и таким	1	3
560	в одной	2	3
561	на них	1	3
562	жизнь и	3	3
563	мало что	1	3
564	ко всему	2	3
565	и потому	3	3
566	затем и	1	3
567	с первых	1	3
568	она не	3	3
569	но при	1	3
570	только как	1	3
571	не с	3	3
572	таким же	4	3
573	на всю	1	3
574	в большинстве	2	3
575	в рамках	10	3
576	иначе в	1	3
577	они не	2	3
578	будто бы	1	3
579	и самого	7	3
580	по этому	1	3
581	в голову	1	3
582	все еще	2	3
583	право на	1	3
584	надо признать	1	3
585	вплоть до	5	3
586	с которыми	1	2
587	еще раз	1	2
588	уж не	1	2
589	о будущем	1	2
590	более что	1	2
591	и был	2	2
592	говорит о	3	2
593	те же	3	2
594	не как	3	2
595	входил в	1	2
596	точно так	1	2
597	одному из	1	2
598	ты не	2	2
599	сторон и	1	2
600	из многочисленных	2	2
601	ей в	1	2
602	связь с	3	2
603	в драматическом	1	2
604	а напротив	3	2
605	встречается в	1	2
606	своего состояния	1	2
607	ни одна	1	2
608	жизнь в	2	2
609	не входил	1	2
610	каким образом	1	2
611	как об	1	2
612	на земле	1	2
613	же образом	1	2
614	к каким	1	2
615	превращается в	3	2
616	соответственно и	2	2
617	принадлежат к	1	2
618	меня в	1	2
619	к нравственным	1	2
620	к самому	2	2
621	в собственном	1	2
622	и те	1	2
623	однако даже	1	2
624	поскольку он	3	2
625	от своей	2	2
626	себя от	1	2
627	как ее	1	2
628	нам не	2	2
629	героя или	1	2
630	не могли	1	2
631	же автора	1	2
632	по тем	1	2
633	которой он	1	2
634	он меня	1	2
635	отсюда и	2	2
636	в противоположность	3	2
637	не должен	2	2
638	в этот	1	2
639	следует отнести	1	2
640	но они	2	2
641	что девушка	1	2
642	для которого	1	2
643	рассказывает о	1	2
644	второй половины	1	2
645	и формы	1	2
646	двух других	1	2
647	отношений и	2	2
648	тех случаях	1	2
649	что все	1	2
650	еще одна	1	2
651	в зависимости	1	2
652	из трех	2	2
653	от себя	3	2
654	к ее	2	2
655	они могут	1	2
656	чем это	1	2
657	случае в	1	2
658	намек на	1	2
659	то в	4	2
660	мы видим	1	2
661	собой и	1	2
662	после чего	2	2
663	первом случае	1	2
664	х гг	1	2
665	но еще	1	2
666	всех остальных	1	2
667	с тех	1	2
668	к выводу	1	2
669	каждом из	2	2
670	и сама	1	2
671	с другими	1	2
672	даже на	1	2
673	к жизни	5	2
674	как можно	1	2
675	в конечном	5	2
676	с двумя	1	2
677	наконец не	1	2
678	очевидно что	2	2
679	прошлом и	1	2
680	я и	6	2
681	подобно тому	4	2
682	по одному	1	2
683	большинстве случаев	1	2
684	между прочим	1	2
685	рядом с	1	2
686	представляется нам	2	2
687	служит для	1	2
688	же касается	1	2
689	а для	3	2
690	свой дом	1	2
691	пребывания в	1	2
692	для анализа	1	2
693	в поход	2	2
694	и мир	1	2
695	я на	1	2
696	со всей	1	2
697	в уста	1	2
698	однако и	3	2
699	мы уже	2	2
700	своего героя	2	2
701	со многими	1	2
702	совсем не	1	2
703	на чем	1	2
704	как сам	4	2
705	если же	1	2
706	возвращаясь к	1	2
707	за ними	1	2
708	и является	3	2
709	начинается с	1	2
710	военную службу	2	2
711	доходит до	1	2
712	своим собственным	1	2
713	этот вопрос	1	2
714	того кто	1	2
715	к первому	2	2
716	это делает	1	2
717	и ты	1	2
718	них не	1	2
719	до смерти	1	2
720	действующим лицом	1	2
721	теми же	1	2
722	сомневаться что	1	2
723	в общем	4	2
724	бы ни	1	2
725	с ее	3	2
726	гораздо более	3	2
727	доказывает что	2	2
728	не будет	3	2
729	в состав	2	2
730	с тремя	1	2
731	них в	1	2
732	имело место	1	2
733	его из	2	2
734	в основном	1	2
735	которой не	1	2
736	представлял собой	1	2
737	но едва	1	2
738	живет в	1	2
739	в жизни	2	2
740	и при	1	2
741	теперь в	1	2
742	содержания и	1	2
743	это уже	1	2
744	никак не	1	2
745	нашего времени	5	2
746	в живых	1	2
747	из классических	1	2
748	сводится к	5	2
749	со всеми	2	2
750	однако что	4	2
751	любовь и	1	2
752	с целью	1	2
753	если говорить	1	2
754	достаточно ясно	1	2
755	чего следует	1	2
756	этом смысле	1	2
757	и так	1	2
758	жизни в	4	2
759	в компании	1	2
760	себя и	2	2
761	о котором	2	2
762	в известном	2	2
763	нет в	1	2
764	к другому	1	2
765	мы однако	1	2
766	перед нами	7	2
767	этому же	1	2
768	он выступает	1	2
769	в стихе	2	2
770	художественный образ	1	2
771	аналогичным образом	1	2
772	ввести в	1	2
773	зависимости от	1	2
774	в современном	1	2
775	слова и	1	2
776	и два	1	2
777	на примере	2	2
778	и до	2	2
779	же если	1	2
780	в любовных	1	2
781	связанных с	1	2
782	известной степени	3	2
783	ли есть	1	2
784	что здесь	1	2
785	персонажи не	1	2
786	ее не	1	2
787	из первых	1	2
788	сына и	1	2
789	обычно не	1	2
790	который по	1	2
791	во втором	4	2
792	здесь не	8	2
793	со словом	1	2
794	сама она	1	2
795	но это	3	2
796	во времени	1	2
797	к лицу	1	2
798	этом случае	1	2
799	одних и	2	2
800	в свое	4	2
801	в любви	1	2
802	и всякий	1	2
803	основе своей	2	2
804	своей любви	1	2
805	есть основания	1	2
806	еще и	4	2
807	для него	8	2
808	не для	2	2
809	того что	4	2
810	не достигает	1	2
811	в литературе	3	2
812	ее в	2	2
813	где он	2	2
814	в полном	2	2
815	то мы	1	2
816	отца в	1	2
817	бы и	2	2
818	однако она	1	2
819	представляется совершенно	1	2
820	формы и	1	2
821	от всех	2	2
822	а о	2	2
823	места в	1	2
824	гораздо ближе	1	2
825	этом что	2	2
826	в стороне	1	2
827	случаях когда	1	2
828	все эти	2	2
829	эти две	1	2
830	при таком	1	2
831	на фоне	4	2
832	что между	2	2
833	войти в	1	2
834	не принимает	1	2
835	в сцене	2	2
836	свидетельствует не	1	2
837	особенно в	1	2
838	не все	1	2
839	мере в	2	2
840	в форме	2	2
841	его к	1	2
842	к одному	2	2
843	сюжета в	1	2
844	и тех	2	2
845	предположить что	1	2
846	и только	1	2
847	в традициях	1	2
848	усомниться в	1	2
849	как уже	4	2
850	достигает в	1	2
851	тому как	3	2
852	сравним с	1	2
853	мы узнаем	1	2
854	дело не	3	2
855	слова с	1	2
856	и может	2	2
857	имеет в	1	2
858	свою жизнь	4	2
859	встреча с	1	2
860	у кого	1	2
861	с ней	1	2
862	тем самым	8	2
863	человека с	2	2
864	человека и	2	2
865	с человеком	1	2
866	его а	1	2
867	все больше	1	2
868	во времена	1	2
869	в совершенном	1	2
870	себе не	1	2
871	в случае	6	2
872	ни был	1	2
873	характера как	1	1
874	этот тезис	1	1
875	пределах одного	1	1
876	был и	1	1
877	является в	1	1
878	было показано	1	1
879	несомненно что	1	1
880	исключительное в	1	1
881	выставляет на	1	1
882	в почти	1	1
883	и мира	1	1
884	мы и	1	1
885	в изучении	1	1
886	лицу с	1	1
887	склонностью к	1	1
888	этого персонажа	3	1
889	выводу что	1	1
890	в момент	3	1
891	вскоре выяснится	1	1
892	что был	1	1
893	в применении	1	1
894	мы оставляем	1	1
895	на второй	1	1
896	нее в	1	1
897	всех троих	1	1
898	в разных	1	1
899	свою первую	1	1
900	или нет	1	1
901	не вызывает	1	1
902	однако еще	1	1
903	по общему	1	1
904	общими для	1	1
905	его поступки	1	1
906	ни столь	2	1
907	восходящая к	4	1
908	же году	1	1
909	с появлением	2	1
910	указывая на	1	1
911	но перед	1	1
912	главным действующим	1	1
913	разговора с	1	1
914	этом качестве	1	1
915	как было	1	1
916	на смену	5	1
917	нет никакой	1	1
918	в борьбе	2	1
919	на волоске	2	1
920	личности между	1	1
921	две другие	1	1
922	одновременно не	1	1
923	после слов	2	1
924	от одного	1	1
925	достаточно отчетливо	1	1
926	но вполне	1	1
927	умещается в	1	1
928	мысль о	3	1
929	перекликается с	1	1
930	большую часть	1	1
931	брака у	1	1
932	она является	1	1
933	в кладовой	1	1
934	уже на	1	1
935	ведет к	2	1
936	развития но	1	1
937	стороны в	1	1
938	с не	2	1
939	в одноименной	1	1
940	в последнем	1	1
941	в бою	1	1
942	а именно	1	1
943	о судьбе	1	1
944	в одно	2	1
945	монолог в	1	1
946	на эту	2	1
947	эпизодов с	1	1
948	был первым	1	1
949	отрекается от	3	1
950	герой в	1	1
951	один ряд	1	1
952	отличается от	1	1
953	как принято	1	1
954	мало или	1	1
955	себя не	2	1
956	службу к	1	1
957	выходит далеко	1	1
958	как обычно	1	1
959	в эпических	1	1
960	отзывается о	1	1
961	все их	1	1
962	своему герою	1	1
963	время с	1	1
964	в переносном	2	1
965	всего они	1	1
966	состоит не	3	1
967	здесь достаточно	1	1
968	и отчасти	1	1
969	года до	1	1
970	друг перед	1	1
971	в данном	12	1
972	что им	1	1
973	прямой путь	1	1
974	она же	1	1
975	знаем о	1	1
976	в предыдущих	1	1
977	не говорит	1	1
978	всегда с	1	1
979	из огня	1	1
980	и заняты	1	1
981	применении к	1	1
982	в динамике	1	1
983	на сердце	1	1
984	он только	1	1
985	своей природе	1	1
986	в новом	5	1
987	упоминание о	2	1
988	чем определяется	1	1
989	входит в	4	1
990	но даже	1	1
991	героя нашего	3	1
992	е о	2	1
993	литературного творчества	1	1
994	своей юности	1	1
995	за две	1	1
996	меня к	1	1
997	и другой	1	1
998	читателя с	1	1
999	совершенно очевидно	2	1
1000	которыми он	1	1
1001	героя в	1	1
1002	имея в	1	1
1003	для нее	1	1
1004	узнаем о	1	1
1005	особое место	1	1
1006	между отдельными	1	1
1007	о них	1	1
1008	для данного	1	1
1009	а между	1	1
1010	говорит что	1	1
1011	не обязательно	1	1
1012	значительной степени	3	1
1013	могла не	1	1
1014	не что	1	1
1015	последнюю роль	1	1
1016	углом зрения	2	1
1017	отклик в	1	1
1018	рассуждение о	1	1
1019	всех без	3	1
1020	отметить что	1	1
1021	то его	1	1
1022	в армию	1	1
1023	в оправдание	1	1
1024	по два	2	1
1025	убедиться в	1	1
1026	мере не	1	1
1027	было сказано	2	1
1028	своей жизнью	1	1
1029	всегда и	2	1
1030	и себя	1	1
1031	и остается	1	1
1032	слов о	1	1
1033	и судя	1	1
1034	чужой голос	1	1
1035	в описании	1	1
1036	об исторических	1	1
1037	восходящих к	1	1
1038	не дай	1	1
1039	утверждал что	1	1
1040	ирония по	1	1
1041	с именем	1	1
1042	сведений о	1	1
1043	тезис о	1	1
1044	с текстом	1	1
1045	а вот	3	1
1046	о прибытии	1	1
1047	она ни	1	1
1048	третий стих	1	1
1049	это свойство	1	1
1050	тем кто	2	1
1051	ее как	1	1
1052	в контексте	3	1
1053	как носитель	1	1
1054	с этими	1	1
1055	и самим	1	1
1056	у а	2	1
1057	шесть лет	1	1
1058	отношения в	1	1
1059	судьбы но	1	1
1060	не умеет	1	1
1061	должен ты	1	1
1062	исходит из	2	1
1063	в текст	2	1
1064	последняя фраза	1	1
1065	и всякого	1	1
1066	именно с	1	1
1067	оказывается уже	2	1
1068	этой роли	2	1
1069	не получает	1	1
1070	и чувства	1	1
1071	возникающая в	1	1
1072	уже по	2	1
1073	были бы	3	1
1074	и открывает	1	1
1075	в системе	1	1
1076	но вы	1	1
1077	не представляется	1	1
1078	которой в	1	1
1079	строго говоря	1	1
1080	то о	1	1
1081	внутреннего мира	2	1
1082	но сама	1	1
1083	относящемуся к	1	1
1084	чем более	1	1
1085	перед своей	1	1
1086	жанра в	1	1
1087	существенно меняет	1	1
1088	пристрастие к	2	1
1089	при известии	1	1
1090	здесь из	1	1
1091	в чужой	1	1
1092	уверена что	1	1
1093	и весь	1	1
1094	только не	3	1
1095	многочисленных примеров	1	1
1096	и все-таки	1	1
1097	ее и	1	1
1098	она предстает	1	1
1099	не противоречит	1	1
1100	войне и	3	1
1101	поскольку в	1	1
1102	а наоборот	1	1
1103	от его	2	1
1104	что иное	1	1
1105	в восприятии	1	1
1106	отцовским наследством	1	1
1107	на такую	1	1
1108	не редкость	1	1
1109	и больше	1	1
1110	не всю	1	1
1111	внимание на	4	1
1112	время в	2	1
1113	рамках этой	1	1
1114	принято говорить	1	1
1115	до эпохи	1	1
1116	получает в	1	1
1117	быть в	1	1
1118	напротив в	1	1
1119	начала и	1	1
1120	прийти к	1	1
1121	а и	4	1
1122	то для	1	1
1123	с нею	2	1
1124	однако этот	1	1
1125	имеем дело	4	1
1126	числу таких	1	1
1127	что при	2	1
1128	женскому полу	2	1
1129	которого он	2	1
1130	только во	2	1
1131	в ситуации	1	1
1132	далеко за	1	1
1133	сне не	1	1
1134	воспоминании о	1	1
1135	не хозяин	1	1
1136	появление отца	1	1
1137	не занимался	1	1
1138	я во	1	1
1139	дружеских отношениях	1	1
1140	полной мере	3	1
1141	не удается	1	1
1142	вполне серьезно	1	1
1143	не отрекается	1	1
1144	который даже	1	1
1145	ярко выраженный	1	1
1146	наше внимание	1	1
1147	уже говорилось	3	1
1148	комизма не	1	1
1149	мертвых душ	1	1
1150	то она	1	1
1151	поставлен в	1	1
1152	себе путь	1	1
1153	во всей	1	1
1154	молод и	2	1
1155	ничего более	1	1
1156	был ее	1	1
1157	связывается с	3	1
1158	не нуждается	1	1
1159	он оказывается	1	1
1160	преимущественно на	1	1
1161	о н	2	1
1162	на характер	1	1
1163	известие о	2	1
1164	всех но	1	1
1165	т о	2	1
1166	и само	1	1
1167	слово здесь	1	1
1168	с изображением	2	1
1169	следует забывать	1	1
1170	иным как	1	1
1171	выступать в	1	1
1172	своего безумия	1	1
1173	и оказывается	2	1
1174	вполне закономерно	1	1
1175	за маской	1	1
1176	а всего	4	1
1177	в сторону	2	1
1178	достигает своего	1	1
1179	среди других	1	1
1180	а только	1	1
1181	или из	2	1
1182	частной жизни	2	1
1183	в а	1	1
1184	не узнал	2	1
1185	благородных родителей	1	1
1186	могло бы	1	1
1187	был назван	1	1
1188	ли что	1	1
1189	он сам	2	1
1190	той или	6	1
1191	в русской	9	1
1192	могли бы	2	1
1193	о себе	4	1
1194	присуще и	1	1
1195	но как	4	1
1196	лица и	1	1
1197	положение как	1	1
1198	более на	1	1
1199	лишь ее	1	1
1200	свою жизненную	1	1
1201	не сводится	1	1
1202	к неожиданным	1	1
1203	от окружающих	1	1
1204	его литературного	1	1
1205	которых в	1	1
1206	и фигура	1	1
1207	говорил о	1	1
1208	героя и	7	1
1209	не составляет	1	1
1210	любви она	1	1
1211	игра случая	1	1
1212	сына в	1	1
1213	картины мира	5	1
1214	фактов в	1	1
1215	близко к	1	1
1216	ведая того	1	1
1217	однако герой	1	1
1218	которые и	1	1
1219	как человек	1	1
1220	в строке	3	1
1221	в область	1	1
1222	к женскому	2	1
1223	этой причине	1	1
1224	остается на	1	1
1225	из окна	1	1
1226	здесь на	1	1
1227	еще был	1	1
1228	но зато	2	1
1229	и мотив	2	1
1230	соединении с	1	1
1231	главного героя	2	1
1232	такое что	1	1
1233	человек который	1	1
1234	и затем	1	1
1235	особого внимания	1	1
1236	чтобы их	1	1
1237	однако сам	1	1
1238	выступают не	1	1
1239	благодаря своей	1	1
1240	а от	1	1
1241	однако если	2	1
1242	являются ли	1	1
1243	т м	2	1
1244	себя за	1	1
1245	а тем	2	1
1246	занимает в	1	1
1247	я в	15	1
1248	превратилась в	1	1
1249	писал в	1	1
1250	так называемого	1	1
1251	новой силой	1	1
1252	тот или	3	1
1253	конца и	1	1
1254	крайней мере	5	1
1255	культуры и	1	1
1256	что во	2	1
1257	и никогда	1	1
1258	оба они	1	1
1259	его как	3	1
1260	а позднее	1	1
1261	позиций в	1	1
1262	и др	1	1
1263	лет после	2	1
1264	л и	2	1
1265	мы будем	1	1
1266	ей не	1	1
1267	в противном	2	1
1268	бы быть	2	1
1269	как залог	1	1
1270	к развязке	1	1
1271	во-вторых не	1	1
1272	дочь с	1	1
1273	сына от	1	1
1274	речи и	1	1
1275	там где	2	1
1276	ориентированы на	1	1
1277	жизни ибо	1	1
1278	за себя	1	1
1279	и отсутствие	1	1
1280	или иного	5	1
1281	куда не	1	1
1282	отношении является	1	1
1283	до абсурда	1	1
1284	себе как	1	1
1285	уходит в	1	1
1286	отделен от	1	1
1287	он должен	1	1
1288	случае его	1	1
1289	одного и	4	1
1290	встречающихся в	1	1
1291	моментов в	1	1
1292	любви и	2	1
1293	в статье	1	1
1294	можно только	1	1
1295	для многих	1	1
1296	не выдерживает	1	1
1297	в особенности	4	1
1298	как отец	1	1
1299	и постепенное	1	1
1300	на жизнь	2	1
1301	себе самом	2	1
1302	с полной	1	1
1303	на деле	1	1
1304	человеческой личности	1	1
1305	и против	1	1
