N	2gram	Vygotskiy_	VLabPisa
272	и роли	1	2
273	в своих	3	2
274	и даже	4	2
275	и непосредственно	1	2
276	что ни	1	2
277	этой точки	4	2
278	мышления в	29	2
279	и слова	1	2
280	в которой	4	2
281	не о	1	2
282	рассудком и	1	2
283	а во-вторых	1	2
284	ни одна	1	2
285	эта стадия	1	2
286	всех его	1	2
287	том отношении	2	2
288	в представлении	1	2
289	что она	7	2
290	но не	7	2
291	в ней	3	2
292	который по	2	2
293	в жизни	3	2
294	стороны в	1	2
295	в последнем	1	2
296	к его	1	2
297	не подлежит	2	2
298	по одному	3	2
299	же как	10	2
300	что мы	18	2
301	слова не	3	2
302	на этом	3	2
303	другом месте	3	2
304	не менее	8	2
305	можно ли	2	2
306	так сказать	1	2
307	бы не	1	2
308	может не	1	2
309	образом по	3	2
310	отличается от	5	2
311	после того	1	2
312	на то	7	2
313	те из	1	2
314	себе и	2	2
315	которая не	5	2
316	в чем	2	2
317	числе и	3	2
318	например у	1	2
319	говорит об	2	2
320	так например	1	2
321	могло бы	4	2
322	основные тенденции	1	2
323	сих пор	3	2
324	по его	1	2
325	легко и	1	2
326	еще не	6	2
327	эти положения	1	2
328	нам остается	2	2
329	сказанного выше	1	2
330	все они	2	2
331	в каждом	2	2
332	во всяком	10	2
333	и потому	2	2
334	понятно что	3	2
335	еще и	2	2
336	того или	2	2
337	до сих	3	2
338	восприятия и	1	2
339	этого положения	1	2
340	рассудочной деятельности	1	2
341	в конкретной	2	2
342	в словесном	1	2
343	было в	1	2
344	а как	2	2
345	фактический материал	1	2
346	значит что	6	2
347	первая из	1	2
348	и заключается	2	2
349	в самых	1	2
350	в течение	2	2
351	всяком случае	10	2
352	одной стороны	8	2
353	относится к	1	2
354	также и	3	2
355	ту же	2	2
356	в другом	3	2
357	не по	2	2
358	с а	1	2
359	не всегда	1	2
360	оно является	3	2
361	могут не	1	2
362	процесса в	7	2
363	из себя	1	2
364	формы и	3	2
365	впечатления и	1	2
366	и может	4	2
367	связана с	3	2
368	результате чего	1	2
369	не об	1	2
370	что многие	1	2
371	в различных	1	2
372	можно было	10	2
373	часто не	3	2
374	этот этап	1	2
375	только у	2	2
376	даже не	1	2
377	в течении	1	2
378	отдельных элементов	5	2
379	стороны и	1	2
380	и сам	4	2
381	только то	1	2
382	от того	8	2
383	знаем что	1	2
384	как например	2	2
385	никаких оснований	1	2
386	как известно	7	2
387	на это	1	2
388	и формы	1	2
389	ни одного	1	2
390	же самое	9	2
391	он в	1	2
392	вообще и	2	2
393	в сфере	3	2
394	заключается в	22	2
395	начиная с	2	2
396	которые в	5	2
397	и у	7	2
398	в известной	1	2
399	одной из	1	2
400	дня и	1	2
401	этого опыта	1	2
402	на него	2	2
403	он не	6	2
404	во всей	3	2
405	или иной	3	2
406	в общем	1	2
407	он может	1	2
408	эту же	2	2
409	отношении что	1	2
410	который в	4	2
411	и дальше	1	2
412	над своими	1	2
413	в области	9	2
414	них которые	1	2
415	определить как	1	2
416	показывает что	9	2
417	у них	3	2
418	нет никаких	6	2
419	к этим	2	2
420	конце концов	1	2
421	уже по	2	2
422	этом же	2	2
423	и для	4	2
424	и том	3	2
425	но для	2	2
426	обобщения в	1	2
427	целого ряда	2	2
428	но в	4	2
429	вплоть до	1	2
430	что так	1	2
431	отдельные элементы	2	1
432	этому типу	1	1
433	в той	2	1
434	с пониженным	1	1
435	в сложном	2	1
436	дальше к	1	1
437	для самого	1	1
438	были бы	3	1
439	то в	3	1
440	речь может	1	1
441	эту возможность	1	1
442	от него	1	1
443	именно к	1	1
444	степень его	1	1
445	однако и	2	1
446	к действительности	1	1
447	к общему	2	1
448	этом случае	4	1
449	с которого	1	1
450	является в	4	1
451	и составляет	1	1
452	понятий и	10	1
453	могут иметь	3	1
454	и то	9	1
455	из главнейших	1	1
456	форм и	1	1
457	образом и	1	1
458	ни в	12	1
459	и ошибок	3	1
460	огромное значение	3	1
461	конкретной форме	1	1
462	следует отметить	1	1
463	мы видим	13	1
464	но на	3	1
465	еще одну	1	1
466	природа их	1	1
467	что если	3	1
468	того обстоятельства	1	1
469	основании их	1	1
470	своей предпосылкой	1	1
471	связано с	2	1
472	оно богаче	1	1
473	и мы	2	1
474	мы и	4	1
475	полноте нам	1	1
476	мышления и	39	1
477	смысле что	2	1
478	опирается на	3	1
479	многих других	3	1
480	смотреть на	1	1
481	отражение в	2	1
482	деятельности без	1	1
483	со всем	1	1
484	основании изучения	1	1
485	что наконец	1	1
486	является достаточным	1	1
487	данном случае	1	1
488	процесса с	1	1
489	по тому	1	1
490	о способности	1	1
491	над внутренней	1	1
492	в действии	8	1
493	свидетельствует о	1	1
494	первый этап	1	1
495	которые не	5	1
496	к утверждению	1	1
497	переходит в	1	1
498	почти не	1	1
499	о значении	1	1
500	поэтому в	3	1
501	он только	1	1
502	мы не	14	1
503	схема которая	1	1
504	с отдельными	1	1
505	в состоянии	1	1
506	всем им	1	1
507	с этой	6	1
508	не чем	1	1
509	это свойственно	1	1
510	а тот	1	1
511	или по	2	1
512	дело с	3	1
513	еще более	1	1
514	в применении	1	1
515	момента в	2	1
516	и менее	1	1
517	несмотря на	1	1
518	из того	4	1
519	общими соображениями	1	1
520	не для	1	1
521	которых он	2	1
522	к истине	1	1
523	пишет нам	1	1
524	этом заключается	1	1
525	или с	1	1
526	его над	1	1
527	действие этих	1	1
528	формы в	3	1
529	это значит	6	1
530	или иными	2	1
531	сказать еще	1	1
532	характере этого	1	1
533	наблюдения над	1	1
534	по принципу	1	1
535	с ним	4	1
536	где же	1	1
537	по выражению	5	1
538	кроме того	1	1
539	не являются	4	1
540	особенностей в	1	1
541	путей к	1	1
542	неизбежно приводит	2	1
543	разница между	1	1
544	две основные	2	1
545	это обстоятельство	4	1
546	сам по	2	1
547	полагаем что	1	1
548	не способен	1	1
549	есть функция	1	1
550	привести к	2	1
551	о нем	2	1
552	с достаточной	2	1
553	от отдельных	1	1
554	положение что	1	1
555	обратил внимание	1	1
556	не как	3	1
557	и записать	1	1
558	аналогии с	2	1
559	и опирается	1	1
560	мы в	3	1
561	для нас	6	1
562	от общего	2	1
563	целом но	3	1
564	показывают как	2	1
565	и определение	2	1
566	для данной	1	1
567	или иную	1	1
568	является тем	1	1
569	отсутствие единства	1	1
570	которая уже	1	1
571	развития не	2	1
572	но что	3	1
573	в деле	7	1
574	основной и	3	1
575	чем он	1	1
576	по мере	1	1
577	исторического развития	2	1
578	в живом	3	1
579	или другого	2	1
580	в этих	4	1
581	в русском	1	1
582	без того	1	1
583	без этого	2	1
584	более высокой	1	1
585	всей ее	1	1
586	и эти	2	1
587	в виде	4	1
588	связанная с	1	1
589	если первая	2	1
590	это определение	1	1
591	же явление	1	1
592	к достижению	1	1
593	говорит он	8	1
594	в таких	1	1
595	одну и	1	1
596	с общими	1	1
597	так или	1	1
598	этого процесса	10	1
599	о природе	1	1
600	всего процесса	6	1
601	сами по	4	1
602	если не	1	1
603	проблемы не	1	1
604	его развитие	1	1
605	говорим о	1	1
606	ее полноте	1	1
607	положения могут	1	1
608	но он	1	1
609	самом деле	4	1
610	вскрыть в	2	1
611	он однажды	1	1
612	но все	4	1
613	или иначе	2	1
614	всего следует	1	1
615	звуков или	1	1
616	а также	6	1
617	не обязательно	1	1
618	самые разнообразные	2	1
619	это положение	6	1
620	приходит в	1	1
621	который как	1	1
622	мы говорим	1	1
623	и которая	3	1
624	результате этого	1	1
625	течение представлений	1	1
626	и все	5	1
627	и раскрыть	1	1
628	наблюдаем на	1	1
629	же по	2	1
630	по аналогии	1	1
631	какому-либо одному	1	1
632	эти образы	1	1
633	между рассудком	1	1
634	они могут	3	1
635	целый ряд	4	1
636	на себя	2	1
637	зрения на	2	1
638	с теми	2	1
639	развития в	4	1
640	сущности в	1	1
641	к пониманию	3	1
642	тем что	12	1
643	помощи которых	1	1
644	если это	2	1
645	к более	1	1
646	последнем счете	1	1
647	чрезвычайно важно	1	1
648	выводам из	1	1
649	и данные	1	1
650	же самый	1	1
651	то время	5	1
652	имеется следующая	1	1
653	в таком	4	1
654	том или	1	1
655	сама по	1	1
656	между этими	2	1
657	возникают у	1	1
658	эти данные	1	1
659	о каждой	1	1
660	под воздействием	1	1
661	в стороне	2	1
662	слова на	1	1
663	теми или	2	1
664	относятся к	4	1
665	хотим сказать	1	1
666	бы быть	2	1
667	встречаемся с	1	1
668	что перед	4	1
669	чем иным	1	1
670	в какой	5	1
671	в памяти	1	1
672	средствами мышления	1	1
673	мы встречаемся	1	1
674	понятия и	8	1
675	нас к	2	1
676	процесс мы	1	1
677	время как	5	1
678	же при	1	1
679	что по	2	1
680	значения и	6	1
681	более точно	1	1
682	основанием для	1	1
683	а именно	1	1
684	или даже	2	1
685	вещи в	1	1
686	мнение что	1	1
687	одновременно и	1	1
688	как можно	1	1
689	ними не	1	1
690	и вместе	2	1
691	однако чтобы	1	1
692	на эту	1	1
693	деятельность и	1	1
694	как в	14	1
695	любопытно что	1	1
696	еще дальше	1	1
697	и характер	2	1
698	собой не	2	1
699	итак основной	1	1
700	этим самым	1	1
701	и понимания	1	1
702	на одном	2	1
703	по своему	14	1
704	еще к	1	1
705	не имеет	3	1
706	является для	2	1
707	эксперимент в	1	1
708	к какому	1	1
709	обе эти	5	1
710	правило в	1	1
711	зрения и	1	1
712	но у	1	1
713	между собой	15	1
714	в традиционной	1	1
715	не создает	3	1
716	служит для	1	1
717	этого материала	1	1
718	в свете	2	1
719	о котором	2	1
720	сравнению с	4	1
721	на известной	1	1
722	том смысле	3	1
723	лежит в	3	1
724	связанный с	1	1
725	речь идет	4	1
726	то вторая	1	1
727	в известном	6	1
728	образом это	1	1
729	знает что	1	1
730	образом у	1	1
731	и это	7	1
732	его значение	1	1
733	а только	1	1
734	в каком	3	1
735	к числу	1	1
736	это происходит	1	1
737	дальше и	1	1
738	ничего общего	4	1
739	в единый	1	1
740	и из	1	1
741	что их	1	1
742	это самое	1	1
743	человека а	1	1
744	не все	1	1
745	и символов	1	1
746	обыденной жизни	1	1
747	черт является	1	1
748	это явление	2	1
749	своих слов	1	1
750	освобождается от	1	1
751	той или	2	1
752	а вместе	1	1
753	чтобы понять	1	1
754	или ином	1	1
755	в дальнейшем	3	1
756	сложное целое	1	1
757	и отсюда	1	1
758	что эти	4	1
759	но этим	1	1
760	представляется невозможным	1	1
761	исследований и	1	1
762	поскольку она	1	1
763	деятельность человека	1	1
764	еще до	1	1
765	и тех	2	1
766	необходимое условие	1	1
767	наконец и	1	1
768	отношении но	3	1
769	совершенно не	1	1
770	признать что	1	1
771	как показывает	4	1
772	может иметь	1	1
773	функцию в	1	1
774	том случае	2	1
775	как правильно	3	1
776	ответить на	1	1
777	черты которые	1	1
778	более чем	1	1
779	эти тенденции	1	1
780	у отдельных	1	1
781	на этой	7	1
782	находит свое	2	1
783	а с	4	1
784	в данном	1	1
785	все основания	2	1
786	от других	2	1
787	в основе	32	1
788	объективной действительностью	1	1
789	вообще в	2	1
790	виду не	1	1
791	вытекает из	2	1
792	его развития	3	1
793	восприятии и	1	1
794	тем более	2	1
795	не достигая	1	1
796	часто встречается	1	1
797	понятие или	1	1
798	говорит по	1	1
799	бы с	3	1
800	оно в	1	1
801	сложного процесса	1	1
802	что этот	2	1
803	постепенно и	1	1
804	вопрос о	2	1
805	не означает	2	1
806	это понятие	2	1
807	видим что	2	1
808	образов которые	2	1
809	говоря в	1	1
810	тех же	2	1
811	не нашли	1	1
812	применении к	1	1
813	которой он	2	1
814	около двух	1	1
815	которой является	1	1
816	с наибольшей	1	1
817	но ведь	1	1
818	случае если	2	1
819	об одном	1	1
820	очень часто	4	1
821	они играют	1	1
822	он был	1	1
823	это как	1	1
824	искусственные условия	1	1
825	собой в	1	1
826	форму мышления	2	1
827	его содержания	1	1
828	отдельных звеньев	1	1
829	есть в	1	1
830	конечно не	1	1
831	в роли	4	1
832	а чисто	1	1
833	так называемой	1	1
834	близко к	1	1
835	входит в	7	1
836	всего этого	1	1
837	целое состоящее	1	1
838	уже в	10	1
839	не дает	2	1
840	очень близко	1	1
841	почти исключительно	2	1
842	ту или	1	1
843	лежат в	1	1
844	слово служит	1	1
845	по сравнению	6	1
846	историю развития	1	1
847	являются для	2	1
848	нельзя не	2	1
849	основе этого	4	1
850	его исторической	1	1
851	самое существенное	1	1
852	не признать	2	1
853	ряда других	1	1
854	без слова	1	1
855	более примитивной	1	1
856	обстоятельства что	1	1
857	характерны для	1	1
858	впечатлений и	2	1
859	обобщения перед	1	1
860	указывает что	3	1
861	друг друга	7	1
862	ими в	1	1
863	наличие в	1	1
864	своих наблюдений	1	1
865	потому что	14	1
866	в свою	4	1
867	своих опытах	1	1
868	и тем	8	1
869	слова и	8	1
870	от всех	2	1
871	приводящие к	1	1
872	и поэтому	4	1
873	в него	4	1
874	не встречаются	2	1
875	социальной функции	2	1
876	при той	1	1
877	свойств и	1	1
878	только один	1	1
879	по другому	1	1
880	то все	1	1
881	ассоциативные связи	1	1
882	свою конкретную	1	1
883	а по	3	1
884	со вторым	1	1
885	целым рядом	3	1
886	процессов и	1	1
887	не могло	1	1
888	значение для	4	1
889	со стороны	1	1
890	только на	2	1
891	и детей	1	1
892	или иных	1	1
893	или слов	1	1
894	которые должны	2	1
895	содержания и	1	1
896	что эта	2	1
897	для этого	3	1
898	одно и	7	1
899	может служить	2	1
900	на его	5	1
901	двух лет	1	1
902	есть и	2	1
903	и та	1	1
904	все те	1	1
905	и что	15	1
906	творческий характер	1	1
907	дело не	1	1
908	их речь	1	1
909	к области	2	1
910	как если	2	1
911	отличной от	2	1
912	приходит к	7	1
913	за пределы	1	1
914	к анализу	1	1
915	но только	3	1
916	этого факта	1	1
917	мышления говорит	1	1
918	им самим	1	1
919	заключает в	3	1
920	говорит что	1	1
921	подобного рода	1	1
922	задачи и	5	1
923	в начале	5	1
924	вообще но	1	1
925	и частного	3	1
926	говоря о	2	1
927	весь процесс	6	1
928	еще в	2	1
929	слова с	2	1
930	это то	1	1
931	сомнению что	2	1
932	и закон	1	1
933	бы уже	1	1
934	доходит до	1	1
935	слова вполне	1	1
936	часто в	2	1
937	то как	2	1
938	что еще	2	1
939	этого образа	1	1
940	в истории	9	1
941	как оно	5	1
942	и ниже	1	1
943	это имеет	1	1
944	этом смысле	7	1
945	или как	2	1
946	верно и	1	1
947	наблюдений над	2	1
948	самого начала	6	1
949	каждый из	2	1
950	и речи	27	1
951	в новое	2	1
952	свою очередь	3	1
953	и наоборот	1	1
954	с данными	1	1
955	и связывание	2	1
956	примером такого	1	1
957	не представляет	4	1
958	непонятными и	1	1
959	и ту	1	1
960	в глаза	2	1
961	мы полагаем	2	1
962	процесса его	1	1
963	не случайно	1	1
964	это вопрос	1	1
965	связанной с	2	1
966	строение и	1	1
967	с понятиями	6	1
968	к каждому	1	1
969	личности и	1	1
970	значение и	1	1
971	и той	7	1
972	проблемы в	1	1
973	и ребенка	2	1
974	дело и	1	1
975	только наиболее	1	1
976	и основной	2	1
977	высказывается по	1	1
978	но ни	1	1
979	сейчас же	1	1
980	целом и	2	1
981	которых каждая	2	1
982	приходят к	1	1
983	исключительно в	1	1
984	тот или	1	1
985	отношение к	1	1
986	и связанное	1	1
987	как мы	14	1
988	все данные	1	1
989	главнейшие из	1	1
990	же не	3	1
991	жизни не	1	1
992	к ней	2	1
993	к двум	1	1
994	в данной	1	1
995	к изучению	2	1
996	но по	3	1
997	видим в	2	1
998	что всякий	1	1
999	общего с	3	1
1000	не средством	1	1
1001	самые различные	2	1
1002	бы его	1	1
1003	этого сравнения	1	1
1004	заметить что	1	1
1005	к ее	1	1
1006	и благодаря	2	1
1007	в ходе	1	1
1008	и во	4	1
1009	звеньев в	1	1
1010	образов изучение	1	1
1011	ею и	1	1
1012	исключительно к	1	1
1013	выражения в	1	1
1014	приводят к	1	1
1015	благодаря этому	7	1
1016	и синтеза	2	1
1017	тенденции к	1	1
1018	обратимся к	4	1
1019	связи между	6	1
1020	больше того	1	1
1021	анализа и	2	1
1022	предмета в	1	1
1023	что может	1	1
1024	в ход	5	1
1025	находится в	4	1
1026	уже не	3	1
1027	имеем дело	2	1
1028	в действительной	1	1
1029	что характер	1	1
1030	стоит только	1	1
1031	слова в	8	1
1032	роль играет	1	1
1033	является особым	1	1
1034	или иного	2	1
1035	процессов в	1	1
1036	связи со	2	1
1037	не поддаются	1	1
1038	причем в	1	1
1039	на этот	5	1
1040	жизнью и	1	1
1041	как увидим	1	1
1042	происходит в	1	1
1043	и других	4	1
1044	когда отдельные	1	1
1045	иным как	1	1
1046	в понятиях	27	1
1047	определенных задач	1	1
1048	этого сложного	1	1
1049	здесь не	2	1
1050	впечатлений в	1	1
1051	полагая что	1	1
1052	по законам	1	1
1053	тем это	1	1
1054	процесса и	1	1
1055	достаточно напомнить	1	1
1056	о своих	1	1
1057	характер этих	1	1
1058	оно может	2	1
1059	их на	1	1
1060	тех или	1	1
1061	силу того	2	1
1062	этот вид	1	1
1063	увидим ниже	1	1
1064	этими двумя	1	1
1065	это в	1	1
1066	или не	1	1
1067	протекает в	1	1
1068	и чувства	1	1
1069	является общим	2	1
1070	является столь	1	1
1071	решающую роль	5	1
1072	связаны с	4	1
1073	но это	7	1
1074	благодаря чему	2	1
1075	определить его	1	1
1076	такого типа	1	1
1077	приводят нас	3	1
1078	на различные	1	1
1079	не над	1	1
1080	самого автора	1	1
1081	к каким	1	1
1082	эти формы	2	1
1083	прав в	2	1
1084	с ее	5	1
1085	подлежащие изучению	1	1
1086	из сказанного	1	1
1087	во времени	1	1
1088	именно это	3	1
1089	которой мы	1	1
1090	в самой	1	1
1091	ними в	1	1
1092	дело обстоит	1	1
1093	если только	2	1
1094	стороны он	2	1
1095	и особенно	4	1
1096	характерно то	1	1
1097	начинает с	1	1
1098	сомнения в	1	1
1099	тому же	6	1
1100	что на	2	1
1101	дает возможность	1	1
1102	проявляются в	2	1
1103	с того	1	1
1104	но было	1	1
1105	не отличается	2	1
1106	и самый	1	1
1107	с целью	2	1
1108	его можно	1	1
1109	имеет ничего	1	1
1110	своего развития	9	1
1111	у которого	1	1
1112	ли однако	1	1
