N	2gram	Propp_Isto	RusskieA
114	в этих	18	8
115	представление о	3	8
116	что по	2	8
117	так же	16	8
118	после этого	2	8
119	связи с	9	8
120	на себя	5	8
121	во всех	1	8
122	что это	4	8
123	песни и	1	8
124	подобно тому	3	8
125	их в	6	8
126	не объясняет	1	8
127	состояла в	2	8
128	того что	8	8
129	ее в	3	8
130	в данном	7	8
131	не все	7	8
132	тому как	3	8
133	же в	6	8
134	в это	1	7
135	в руках	1	7
136	в лес	13	7
137	в своем	2	7
138	на них	2	7
139	к нему	12	7
140	а и	1	7
141	не в	9	7
142	в свете	6	7
143	не совсем	5	7
144	мы рассмотрим	6	7
145	было бы	5	7
146	главным образом	3	7
147	только в	8	7
148	с этого	1	7
149	в земле	4	7
150	из этих	5	7
151	а не	13	7
152	начиная с	1	7
153	ничего не	12	7
154	не можем	2	7
155	иногда и	1	7
156	животных и	1	7
157	и как	6	7
158	предположить что	11	7
159	в сибири	1	7
160	мы должны	9	7
161	из леса	3	7
162	по этому	2	7
163	как будто	2	7
164	в эти	1	7
165	для этого	1	7
166	в обряде	8	6
167	с собой	4	6
168	же как	8	6
169	к тому	9	6
170	что этот	4	6
171	выше мы	5	6
172	и другой	1	6
173	не всегда	7	6
174	только на	2	6
175	но они	2	6
176	в одном	9	6
177	также на	1	6
178	уже указывалось	1	6
179	что она	8	6
180	после того	5	6
181	в качестве	4	6
182	чем в	1	6
183	в таком	1	6
184	тому что	1	6
185	также в	2	6
186	на земле	2	6
187	должно было	2	6
188	и у	6	6
189	на этом	5	6
190	многих случаях	1	6
191	в песне	1	6
192	после чего	11	6
193	должны были	4	6
194	в фольклоре	2	6
195	в этой	7	6
196	поле и	2	6
197	в нем	11	6
198	видели что	8	6
199	должен был	5	6
200	с ними	5	6
201	приводит к	1	6
202	на стол	2	6
203	и более	3	6
204	эти дни	1	6
205	что здесь	8	6
206	друг друга	6	6
207	эти представления	3	6
208	и пр	19	6
209	не будем	6	6
210	или с	1	6
211	на нее	4	6
212	верхом на	3	6
213	все эти	8	6
214	игра в	1	6
215	так в	8	6
216	а иногда	1	6
217	связаны с	1	6
218	она не	4	6
219	в новый	1	6
220	но она	2	6
221	и их	4	6
222	этого обычая	1	6
223	этому поводу	1	6
224	сообщает о	2	6
225	и о	2	6
226	и к	4	5
227	в разных	1	5
228	что обряд	2	5
229	некоторых местах	1	5
230	стоит в	2	5
231	эти обряды	1	5
232	например в	3	5
233	только для	1	5
234	тогда как	6	5
235	с этим	13	5
236	вопрос о	4	5
237	рассматриваться как	1	5
238	входит в	1	5
239	с другой	10	5
240	связь между	2	5
241	обряды и	1	5
242	к ним	1	5
243	как правило	3	5
244	по поводу	1	5
245	с целью	2	5
246	в пищу	1	5
247	не было	2	5
248	в связи	5	5
249	земле и	2	5
250	мы уже	9	5
251	на новый	1	5
252	или же	2	5
253	в тех	3	5
254	можно было	3	5
255	и др	4	5
256	там где	8	5
257	в то	2	5
258	прежде всего	3	5
259	нет никаких	2	5
260	в особенности	3	5
261	его с	2	5
262	с ним	1	5
263	для них	3	5
264	к таким	1	5
265	что он	17	5
266	ничего общего	1	5
267	то и	7	5
268	в свою	5	5
269	к себе	3	5
270	это показывает	2	5
271	в избе	1	5
272	или вообще	1	5
273	заметить что	2	5
274	но если	2	5
275	в избу	1	5
276	видел в	1	5
277	и для	3	5
278	тот же	2	5
279	в его	7	5
280	состоял в	1	5
281	на самом	2	5
282	это предположение	1	5
283	или даже	1	5
284	в русских	5	5
285	и потому	2	5
286	отнюдь не	1	5
287	на поле	3	5
288	не с	2	5
289	этих случаях	14	5
290	в целом	4	5
291	вплоть до	2	5
292	во всем	3	4
293	только тогда	2	4
294	можно встретить	1	4
295	или по	5	4
296	кроме того	1	4
297	не столько	1	4
298	этого момента	1	4
299	как они	1	4
300	в своих	1	4
301	но все	5	4
302	именно в	1	4
303	во всяком	2	4
304	на этой	2	4
305	в котором	5	4
306	девушки в	2	4
307	чтобы вызвать	1	4
308	но эти	1	4
309	из земли	4	4
310	в домах	1	4
311	не что	6	4
312	в глаза	2	4
313	под названием	1	4
314	от них	5	4
315	идут в	1	4
316	не просто	4	4
317	что у	4	4
318	что иное	6	4
319	она в	1	4
320	несмотря на	1	4
321	не соответствует	1	4
322	как можно	1	4
323	но он	8	4
324	а за	1	4
325	так на	2	4
326	эту куклу	1	4
327	в руки	3	4
328	нет но	1	4
329	здесь мы	6	4
330	тем и	1	4
331	этот вопрос	3	4
332	но есть	3	4
333	могут быть	9	4
334	рассматривается как	1	4
335	в доме	14	4
336	и от	3	4
337	показывают что	1	4
338	по нескольку	1	4
339	означает что	1	4
340	для объяснения	1	4
341	своего рода	1	4
342	и здесь	8	4
343	за ним	4	4
344	по всем	1	4
345	они и	3	4
346	в основном	1	4
347	и при	2	4
348	и другим	1	4
349	не на	2	4
350	то время	2	4
351	вряд ли	1	4
352	этому же	3	4
353	бросается в	1	4
354	он же	2	4
355	с обрядом	4	4
356	на основе	1	4
357	в середине	1	4
358	на землю	2	4
359	и до	1	4
360	связанных с	4	4
361	и потом	2	4
362	и там	6	4
363	в образе	2	4
364	этого слова	3	4
365	всяком случае	2	4
366	у них	1	4
367	леса и	2	4
368	следующий за	1	4
369	уже в	1	4
370	делают из	1	4
371	на кладбище	2	4
372	его и	6	4
373	в старину	1	4
374	в таких	3	4
375	основаны на	1	4
376	такой же	3	4
377	по своему	1	4
378	а к	1	4
379	обряда в	2	4
380	в ней	3	4
381	дело не	3	4
382	связано с	4	4
383	к тем	2	4
384	к ней	4	4
385	которые в	1	4
386	и ее	3	4
387	можно будет	1	4
388	других случаях	2	4
389	таким же	5	4
390	иное как	6	4
391	все что	4	3
392	же и	1	3
393	такая форма	2	3
394	которые не	1	3
395	говорит о	1	3
396	представлений о	1	3
397	самом же	1	3
398	и другими	1	3
399	в виду	2	3
400	связь с	12	3
401	на которых	2	3
402	где они	2	3
403	или другие	3	3
404	детей и	3	3
405	видно из	1	3
406	а именно	8	3
407	объясняет почему	1	3
408	на весь	1	3
409	как только	2	3
410	от этого	1	3
411	идут все	1	3
412	и иногда	1	3
413	на природу	1	3
414	может рассматриваться	1	3
415	восходит к	1	3
416	эта связь	4	3
417	он был	1	3
418	представления о	2	3
419	только как	1	3
420	увидим что	2	3
421	в различных	1	3
422	многих местах	1	3
423	по отношению	2	3
424	и те	1	3
425	что ее	3	3
426	до того	1	3
427	свою очередь	1	3
428	как на	1	3
429	на которой	3	3
430	носит характер	1	3
431	находится в	4	3
432	точки зрения	3	3
433	что именно	1	3
434	именно с	1	3
435	тут же	4	3
436	для этой	1	3
437	в обрядах	5	3
438	никогда не	9	3
439	содержится в	2	3
440	это сходство	1	3
441	с одной	2	3
442	мы знаем	11	3
443	частично же	1	3
444	обычно не	1	3
445	на него	4	3
446	хотя и	4	3
447	в ее	1	3
448	и через	1	3
449	в человеческую	1	3
450	по содержанию	1	3
451	это конечно	1	3
452	тому же	4	3
453	или не	3	3
454	в которой	1	3
455	и некоторые	3	3
456	из приведенных	3	3
457	с водой	1	3
458	большинстве случаев	3	3
459	в области	1	3
460	и это	5	3
461	в эту	1	3
462	сих пор	7	3
463	в русской	5	3
464	на другой	3	3
465	но можно	1	3
466	приведем несколько	3	3
467	почему именно	1	3
468	домой и	4	3
469	по наблюдениям	1	3
470	сюда же	2	3
471	в форме	1	3
472	мы здесь	7	3
473	нечто вроде	1	3
474	возможно что	7	3
475	ней в	2	3
476	его к	5	3
477	всех этих	3	3
478	этом обряде	1	3
479	раньше чем	6	3
480	до сих	7	3
481	также что	2	3
482	известно что	3	3
483	живет в	8	3
484	из которых	1	3
485	сводится к	1	3
486	ниже в	3	3
487	что делалось	1	3
488	независимо от	3	3
489	если бы	7	3
490	их и	4	3
491	встречаются и	1	3
492	в своей	4	3
493	приведенных материалов	3	3
494	на колени	1	3
495	сообщает и	1	3
496	чтобы решить	1	3
497	так чтобы	1	3
498	с точки	1	3
499	и поэтому	1	3
500	в отдельности	3	3
501	тех пор	1	3
502	этот случай	15	3
503	с которой	1	3
504	как бог	1	3
505	каждый из	1	3
506	и наоборот	2	3
507	бросают в	1	3
508	нет и	1	3
509	и во	1	3
510	при котором	2	3
511	лесу или	2	3
512	на этот	1	3
513	не имели	1	3
514	здесь не	6	3
515	довольно много	1	3
516	увидим ниже	4	3
517	в другое	1	3
518	они были	1	3
519	говорилось выше	4	3
520	и то	4	3
521	мужчины не	1	3
522	только по	1	3
523	ее на	1	3
524	по очереди	2	3
525	и этим	1	3
526	это и	4	3
527	они живут	1	3
528	сообщает также	1	3
529	такое же	4	3
530	же не	2	3
531	с другими	1	3
532	на небо	6	3
533	которые как	1	3
534	они могли	1	3
535	можно предположить	1	3
536	смерти в	3	3
537	на все	2	3
538	в одной	4	3
539	руки и	2	3
540	жизнь и	1	3
541	же деле	1	3
542	мы рассмотрели	1	3
543	быть и	3	3
544	когда он	2	3
545	некоторые детали	1	3
546	есть и	7	3
547	как он	1	3
548	уже видели	4	3
549	но вместе	1	3
550	в большинстве	2	3
551	на лошадь	1	3
552	под землей	1	3
553	считает что	1	3
554	отношению к	2	3
555	на то	4	3
556	и его	10	3
557	это в	2	3
558	не делали	1	3
559	слова в	1	3
560	и другое	1	3
561	не к	1	3
562	от него	3	2
563	несомненно что	2	2
564	дают в	2	2
565	не единственный	3	2
566	путем трения	1	2
567	к вечеру	1	2
568	исходя из	2	2
569	к этой	2	2
570	будем здесь	2	2
571	с этой	3	2
572	женщин и	2	2
573	тем как	1	2
574	но тем	2	2
575	не как	1	2
576	которые по	1	2
577	нас в	1	2
578	живут в	1	2
579	особенно если	1	2
580	его от	3	2
581	другой стороны	10	2
582	имеем не	3	2
583	конечно позднейшее	1	2
584	и которые	1	2
585	домах на	1	2
586	по себе	3	2
587	этим объясняется	4	2
588	на свой	1	2
589	ни одна	1	2
590	из нее	1	2
591	равно как	3	2
592	в гроб	1	2
593	из всего	1	2
594	если он	2	2
595	в числе	2	2
596	случай не	2	2
597	собираются на	1	2
598	необходимо указать	1	2
599	на эту	1	2
600	представляли собой	1	2
601	и следовательно	1	2
602	делали с	1	2
603	по тому	1	2
604	в момент	1	2
605	но мы	1	2
606	целый год	2	2
607	в дальнейшем	8	2
608	поле в	1	2
609	представляла собой	1	2
610	у которых	1	2
611	и дело	1	2
612	можно сказать	3	2
613	во все	4	2
614	можно считать	1	2
615	время от	2	2
616	тем временем	1	2
617	в античности	4	2
618	одной стороны	2	2
619	другу и	1	2
620	с обрядами	1	2
621	и должна	1	2
622	вот почему	3	2
623	с развитием	1	2
624	этой связи	2	2
625	между двумя	6	2
626	а когда	2	2
627	на некотором	1	2
628	говорить о	1	2
629	о них	1	2
630	несколько примеров	3	2
631	они с	1	2
632	себе в	2	2
633	на ней	5	2
634	с другим	1	2
635	по всему	2	2
636	некоторое время	4	2
637	это означало	2	2
638	сказать что	5	2
639	носят название	1	2
640	он так	1	2
641	тех случаях	2	2
642	нам право	2	2
643	в сказке	78	2
644	это так	1	2
645	русских народных	1	2
646	по-видимому в	1	2
647	который в	1	2
648	необходимо изучить	1	2
649	же происходит	2	2
650	рубашку и	1	2
651	друг с	2	2
652	в европе	1	2
653	а мы	3	2
654	вином и	2	2
655	с девушкой	2	2
656	эта же	1	2
657	рассмотрим некоторые	1	2
658	мы видим	15	2
659	и он	2	2
660	другие детали	1	2
661	собой и	1	2
662	по возвращении	1	2
663	не противоречит	5	2
664	происходило в	1	2
665	землю и	2	2
666	и всей	2	2
667	мертвых и	2	2
668	собой в	1	2
669	но еще	1	2
670	лошадей и	1	2
671	что при	3	2
672	русский материал	3	2
673	что такое	1	2
674	выходят из	1	2
675	и за	3	2
676	об очистительной	1	2
677	там и	1	2
678	по материалам	2	2
679	у него	4	2
680	что между	1	2
681	будет ниже	1	2
682	в несколько	2	2
683	обрядами и	1	2
684	ее от	1	2
685	заботятся о	1	2
686	одним из	4	2
687	иные формы	1	2
688	другой характер	1	2
689	сложное явление	1	2
690	на тот	2	2
691	очень ясно	1	2
692	бывали случаи	1	2
693	между ними	1	2
694	дома в	8	2
695	но иногда	1	2
696	упомянуть что	1	2
697	между прочим	4	2
698	и пляски	4	2
699	их происхождение	1	2
700	к вопросу	1	2
701	был не	1	2
702	в чем	4	2
703	могло бы	2	2
704	под влиянием	2	2
705	сажей или	1	2
706	мы можем	10	2
707	как крестьянин	1	2
708	не означает	1	2
709	говорилось о	1	2
710	они становятся	1	2
711	и даже	4	2
712	наши наблюдения	1	2
713	только с	2	2
714	не дает	3	2
715	ту же	2	2
716	не будут	1	2
717	в женщин	3	2
718	он не	11	2
719	и тем	2	2
720	афанасьев в	1	2
721	более поздняя	3	2
722	что эта	2	2
723	не были	1	2
724	и является	1	2
725	эти материалы	3	2
726	в приведенном	1	2
727	иметь в	1	2
728	также не	1	2
729	еще упомянуть	1	2
730	когда мы	1	2
731	в гости	1	2
732	общего с	1	2
733	его как	1	2
734	вера в	1	2
735	друг другу	2	2
736	по другим	2	2
737	это наблюдение	2	2
738	но нет	1	2
739	в себе	2	2
740	до смерти	1	2
741	лошади и	2	2
742	он показывает	1	2
743	образом в	2	2
744	в силу	2	2
745	из этого	1	2
746	на место	1	2
747	представления и	2	2
748	для чего	1	2
749	души умерших	1	2
750	остановиться на	1	2
751	в него	3	2
752	должны будем	1	2
753	не случайно	2	2
754	уходит в	3	2
755	встречается и	1	2
756	в один	1	2
757	в одну	3	2
758	коня в	5	2
759	на всю	1	2
760	лесу в	2	2
761	от нее	1	2
762	не единственная	1	2
763	в сказках	12	2
764	этому времени	1	2
765	над ними	2	2
766	на сушу	1	2
767	можно видеть	2	2
768	и затем	2	2
769	за рекой	1	2
770	в жизни	3	2
771	на молодых	1	2
772	уже знаем	3	2
773	в другой	6	2
774	в область	1	2
775	рассмотреть другие	1	2
776	такое толкование	3	2
777	представления об	2	2
778	самом деле	1	2
779	где-нибудь на	1	2
780	на столе	2	2
781	показать что	1	2
782	год это	1	2
783	о своей	1	2
784	видеть как	1	2
785	если это	4	2
786	обращается к	1	2
787	и действительно	5	2
788	имеем здесь	1	2
789	отправляется в	3	2
790	характер этого	1	2
791	будем останавливаться	1	2
792	как не	2	2
793	к нам	1	2
794	и так	3	2
795	этим в	1	2
796	направление в	1	2
797	себя и	1	2
798	становится ясным	2	2
799	более поздний	2	2
800	под образа	1	2
801	подтверждается некоторыми	1	2
802	представляло собой	2	2
803	перед нами	4	2
804	но их	1	2
805	силе огня	2	2
806	совершенно не	2	2
807	магическую силу	1	2
808	что души	1	2
809	можно установить	5	2
810	что такие	1	2
811	ясно и	1	2
812	не имеют	2	2
813	несколько иной	1	2
814	такую же	1	2
815	на некоторых	1	2
816	и если	3	2
817	относится к	3	2
818	и и	6	2
819	этой работы	1	2
820	не могло	1	2
821	в огромном	1	2
822	необходимо рассмотреть	1	2
823	подобного рода	1	2
824	ее с	1	2
825	целый ряд	3	2
826	к людям	1	2
827	через него	1	2
828	например на	1	2
829	к другому	1	2
830	представлениями о	1	2
831	за пределами	1	2
832	с нею	1	2
833	который по	1	2
834	и воскресение	1	2
835	е как	1	2
836	с его	1	2
837	говорится в	1	2
838	во двор	1	2
839	есть формы	1	2
840	за столом	1	2
841	иногда в	1	2
842	он должен	3	2
843	что есть	1	2
844	или просто	2	2
845	смерть и	2	2
846	ответ на	1	2
847	но на	1	2
848	в более	1	2
849	только одно	1	2
850	они не	4	2
851	ни с	1	2
852	на тех	1	2
853	речь будет	1	2
854	делалось в	1	2
855	предположение что	3	2
856	сказки о	2	2
857	плодородия и	1	2
858	как у	2	2
859	более позднее	2	2
860	здесь в	2	2
861	что каждый	1	2
862	силу и	2	2
863	основана на	1	2
864	в церковь	1	2
865	от своих	2	2
866	однако не	2	2
867	к заключению	1	2
868	но эта	2	2
869	это еще	2	2
870	здесь все	2	2
871	он видел	1	2
872	чтобы быть	3	2
873	очень много	3	2
874	одна с	1	2
875	в ряде	1	2
876	случае не	1	2
877	случаях когда	2	2
878	мнение что	1	2
879	здесь говорится	1	2
880	что им	3	2
881	право на	2	2
882	или их	1	2
883	можно показать	1	2
884	с другом	2	2
885	они выходят	2	2
886	свет на	1	2
887	должен быть	1	2
888	а он	6	2
889	особенно в	2	2
890	тем более	1	2
891	ко всему	1	2
892	обычно в	1	2
893	случаи когда	7	2
894	же из	1	2
895	а как	2	2
896	по рукам	1	2
897	к хозяину	1	2
898	полагали что	1	2
899	огонь и	5	2
900	в частности	6	2
901	в человеческом	2	2
902	только у	1	2
903	в начале	2	2
904	в пределах	5	2
905	останавливаться на	2	2
906	время они	2	2
907	на смерть	3	2
908	царство мертвых	3	2
909	отношение к	4	2
910	если предположить	1	2
911	приводящая к	1	2
912	в царство	5	2
913	же можно	2	2
914	при земледелии	1	2
915	к новому	1	2
916	здесь имеем	2	2
917	а через	3	2
918	если она	1	2
919	это подтверждается	1	2
920	этому вопросу	1	2
921	дело здесь	1	2
922	за счет	2	2
923	и наконец	1	2
924	на ту	2	2
925	женщины в	1	1
926	что было	3	1
927	можно наблюдать	1	1
928	е с	1	1
929	в самом	1	1
930	нас займет	1	1
931	люди которые	1	1
932	выйти замуж	1	1
933	в три	2	1
934	можно заметить	2	1
935	в центре	1	1
936	он садится	1	1
937	с момента	1	1
938	приносили в	1	1
939	что представление	2	1
940	и очень	2	1
941	гости к	1	1
942	еще более	3	1
943	указывает на	6	1
944	только что	3	1
945	производилось в	2	1
946	еще накануне	1	1
947	не видели	1	1
948	из материалов	2	1
949	в женской	2	1
950	о потере	1	1
951	в ленинграде	1	1
952	случае мы	4	1
953	себе целью	1	1
954	в египетской	1	1
955	зеленин в	1	1
956	все ясно	1	1
957	нечто подобное	1	1
958	другой пример	1	1
959	весь обряд	5	1
960	из всех	1	1
961	этот момент	1	1
962	или нет	2	1
963	это обычно	1	1
964	подтверждает это	1	1
965	сказку как	2	1
966	которые нужны	1	1
967	они у	1	1
968	имеют ничего	1	1
969	однако еще	1	1
970	те же	2	1
971	что дело	2	1
972	заставляет видеть	1	1
973	изображение его	1	1
974	жены на	2	1
975	три ночи	3	1
976	они считались	1	1
977	бытовые формы	1	1
978	ты не	3	1
979	случае он	1	1
980	близки к	2	1
981	ссылкой на	1	1
982	по мере	2	1
983	лошади в	2	1
984	очень просты	1	1
985	исторической перспективе	1	1
986	на смену	7	1
987	к тебе	1	1
988	полное описание	1	1
989	в борьбе	1	1
990	это должно	1	1
991	в мифе	2	1
992	исследован и	1	1
993	он прослеживается	1	1
994	и сам	1	1
995	что огонь	1	1
996	наиболее полное	1	1
997	из дерева	2	1
998	жизнь в	1	1
999	каким образом	1	1
1000	явлений относится	1	1
1001	напомнить о	1	1
1002	и возвращается	2	1
1003	которые она	1	1
1004	да побольше	1	1
1005	в некотором	3	1
1006	его помощник	2	1
1007	можно отличить	1	1
1008	что весь	2	1
1009	форму и	1	1
1010	мы и	1	1
1011	перекликается с	1	1
1012	но за	1	1
1013	уже на	3	1
1014	мифе о	1	1
1015	другую сторону	2	1
1016	земля и	1	1
1017	другие же	1	1
1018	его на	6	1
1019	но далеко	1	1
1020	всегда в	1	1
1021	время которых	1	1
1022	можно еще	1	1
1023	здесь дело	2	1
1024	странным образом	2	1
1025	одновременно и	1	1
1026	живущей в	1	1
1027	смерть в	1	1
1028	форма более	1	1
1029	дома и	4	1
1030	живой и	1	1
1031	в иной	2	1
1032	себя не	1	1
1033	материале д	1	1
1034	к своим	1	1
1035	понято как	1	1
1036	указывалось выше	1	1
1037	он по	2	1
1038	смысл этого	1	1
1039	некоторые относящиеся	1	1
1040	не удается	1	1
1041	он из	2	1
1042	с обратным	1	1
1043	в брак	14	1
1044	иногда называется	1	1
1045	происхождение этого	2	1
1046	обрядами может	1	1
1047	возвращении домой	1	1
1048	приведем еще	1	1
1049	не сообщается	2	1
1050	некогда представлял	1	1
1051	мертвых можно	1	1
1052	здесь достаточно	1	1
1053	в первую	1	1
1054	уже давно	2	1
1055	в религии	3	1
1056	века в	1	1
1057	не могли	1	1
1058	будет для	1	1
1059	где-то в	3	1
1060	в сказку	4	1
1061	в какой-нибудь	1	1
1062	которой он	3	1
1063	ст в	1	1
1064	черты этого	1	1
1065	и ногам	1	1
1066	и разнообразны	1	1
1067	с лицом	1	1
1068	это несомненно	1	1
1069	которые иногда	1	1
1070	на очень	2	1
1071	хотя бы	3	1
1072	царство смерти	1	1
1073	общеизвестно что	1	1
1074	этом мы	1	1
1075	это делается	2	1
1076	отношение и	1	1
1077	выходит из	1	1
1078	служить и	1	1
1079	часто в	3	1
1080	от обряда	2	1
1081	в другом	11	1
1082	он содержит	1	1
1083	являются не	1	1
1084	с деревянными	1	1
1085	выбирает себе	1	1
1086	а после	2	1
1087	очень широко	1	1
1088	а позже	1	1
1089	несколько типов	1	1
1090	изо рта	1	1
1091	вид что	2	1
1092	из своего	1	1
1093	пока они	1	1
1094	представлением о	1	1
1095	старика и	1	1
1096	указать что	6	1
1097	точно так	8	1
1098	но имеют	1	1
1099	приходит к	1	1
1100	самый факт	2	1
1101	и была	1	1
1102	говорит что	4	1
1103	есть некоторая	1	1
1104	превращается в	10	1
1105	его по	1	1
1106	новое рождение	1	1
1107	не вполне	7	1
1108	весь скот	2	1
1109	вяжется с	1	1
1110	здесь имеется	1	1
1111	но этот	3	1
1112	на горох	1	1
1113	нам что	1	1
1114	установить что	4	1
1115	случаи можно	1	1
1116	они состоят	1	1
1117	ней и	1	1
1118	здесь пока	1	1
1119	можем предположить	5	1
1120	вернуться к	1	1
1121	на могиле	5	1
1122	детей с	1	1
1123	почему и	1	1
1124	наряду с	4	1
1125	вопросу в	1	1
1126	ее как	1	1
1127	они должны	1	1
1128	на нижнем	1	1
1129	в большие	1	1
1130	за него	3	1
1131	такая же	1	1
1132	просто в	2	1
1133	к которому	6	1
1134	можно понимать	1	1
1135	какими их	1	1
1136	все время	2	1
1137	она показывает	1	1
1138	вернее будет	2	1
1139	другие животные	2	1
1140	рассмотрим сперва	1	1
1141	за услугу	1	1
1142	она может	2	1
1143	узнает что	2	1
1144	есть некоторые	2	1
1145	и поет	1	1
1146	земледелия и	3	1
1147	означают что	1	1
1148	не мог	2	1
1149	мы тебя	1	1
1150	неи в	9	1
1151	к ее	1	1
1152	но там	1	1
1153	выводы этой	1	1
1154	они могут	2	1
1155	в связь	2	1
1156	если верно	1	1
1157	и становится	2	1
1158	мы проследили	1	1
1159	что происходило	2	1
1160	этих обрядах	1	1
1161	это настолько	1	1
1162	обряд а	1	1
1163	говорит д	2	1
1164	огромном большинстве	1	1
1165	другими материалами	1	1
1166	образом на	2	1
1167	не описан	1	1
1168	же представления	1	1
1169	по селению	1	1
1170	них о	1	1
1171	вопрос может	1	1
1172	только одна	3	1
1173	в животных	4	1
1174	она представляет	1	1
1175	еще одну	3	1
1176	него как	1	1
1177	своей дочери	1	1
1178	затем его	1	1
1179	молитвой о	1	1
1180	хотелось бы	2	1
1181	о двух	1	1
1182	е что	1	1
1183	поздний элемент	1	1
1184	один пример	1	1
1185	похожи на	1	1
1186	и эту	1	1
1187	но тот	1	1
1188	указать на	4	1
1189	признает что	1	1
1190	на русских	1	1
1191	есть одно	1	1
1192	на спине	1	1
1193	в состоянии	2	1
1194	обратить внимание	1	1
1195	имели они	1	1
1196	и вошел	1	1
1197	материалы по	1	1
1198	из того	2	1
1199	объясняется тем	1	1
1200	имеется и	1	1
1201	как нет	2	1
1202	однако совершенно	1	1
1203	почему в	3	1
1204	и цветы	1	1
1205	сказок у	1	1
1206	гл iii	2	1
1207	в жертву	1	1
1208	обратил внимание	1	1
1209	и сама	1	1
1210	древнейшая форма	1	1
1211	отнести и	1	1
1212	совсем обычный	1	1
1213	но чаще	1	1
1214	братьев и	1	1
1215	они в	2	1
1216	выступает в	1	1
1217	были женщины	1	1
1218	совершались под	1	1
1219	не от	1	1
1220	от мышей	1	1
1221	и один	3	1
1222	год на	1	1
1223	в полях	1	1
1224	с мужскими	1	1
1225	так не	1	1
1226	покойник умер	1	1
1227	подходит к	1	1
1228	не была	1	1
1229	здесь явно	1	1
1230	этом говорит	2	1
1231	женитьбы в	1	1
1232	является и	3	1
1233	против другого	1	1
1234	иметь власть	1	1
1235	они любят	1	1
1236	не знает	2	1
1237	говорит в	1	1
1238	не очень	1	1
1239	интересно что	3	1
1240	в народных	1	1
1241	состояли из	1	1
1242	все по	1	1
1243	с двумя	1	1
1244	что его	2	1
1245	есть один	1	1
1246	что за	3	1
1247	точности соответствует	2	1
1248	к зеленина	1	1
1249	на передней	1	1
1250	свой смысл	1	1
1251	что не	3	1
1252	но для	2	1
1253	имеются в	2	1
1254	что попадется	1	1
1255	помочь в	1	1
1256	вопрос почему	1	1
1257	с одним	2	1
1258	ассимиляция с	1	1
1259	к сожалению	1	1
1260	в чистоте	1	1
1261	указывает что	3	1
1262	существа это	1	1
1263	время как	2	1
1264	прибавить что	2	1
1265	в бане	2	1
1266	самый акт	3	1
1267	не есть	3	1
1268	под него	1	1
1269	даже не	2	1
1270	одном из	3	1
1271	животное или	3	1
1272	эту роль	1	1
1273	как полагали	1	1
1274	вступали в	2	1
1275	в исторической	3	1
1276	и путем	1	1
1277	кругу явлений	3	1
1278	предметы а	1	1
1279	и плясок	1	1
1280	связь этого	1	1
1281	где уже	1	1
1282	странствуют по	1	1
1283	родов и	1	1
1284	в семьях	2	1
1285	и плясать	1	1
1286	только начало	1	1
1287	себе и	2	1
1288	в сторону	3	1
1289	предположение подтверждается	1	1
1290	достаточно чтобы	2	1
1291	а другой	1	1
1292	будет сказать	1	1
