N	4gram	Tiupa_Teor	Literetu
166	этой точки зрения читать	1	1
167	характеристике м.л гаспарова вся	1	1
168	могут заменять эксплицитные правила	1	1
169	сознания а в сознании	1	1
170	выше приобретаемого научением мастерства	1	1
171	толковать о явлениях самой	1	1
172	зрения читать духовно присваивая	1	1
173	с читателем в сотворение	1	1
174	энциклопедию всей духовной жизни	1	1
175	наделен не столько правильностью	1	1
176	как созидающая в воображении	1	1
177	котором строго говоря написан	1	1
178	художественности состоит в осознании	1	1
179	человек в душе своей	1	1
180	сменявшими друг друга субпарадигмами	1	1
181	а затем в xix	1	1
182	биологического мира представляет собой	1	1
183	мышления и художественного письма	1	1
184	трехстороннего коммуникативного события автор	1	1
185	составляющие содержание художественной деятельности	1	1
186	например есть такое историческое	1	1
187	находит свой тайный жар	1	1
188	деятельность мыслится уже не	1	1
189	приятные впечатления карамзин средоточием	1	1
190	в состоянии отменить освоенного	1	1
191	то же время оказывается	1	1
192	художественной деятельности оказывается не	1	1
193	специфически повышенной чувствительностью эта	1	1
194	сознание истинный предмет такой	1	1
195	господства нормативного художественного сознания	1	1
196	отождествляемая с мастерством его	1	1
197	означает для читателя становиться	1	1
198	мечты означает для читателя	1	1
199	эстетической природы искусства и	1	1
200	себя водяным бесом паном	1	1
201	читателя предлогом и формой	1	1
202	веке работа с собственным	1	1
203	для себя а для	1	1
204	принципом присутствия я в	1	1
205	парадигмы художественности состоит в	1	1
206	и эстетической революцией xviii	1	1
207	тексты своих народных рассказов	1	1
208	его организации ничего недостающего	1	1
209	вкусом который бы позволял	1	1
210	задний план не только	1	1
211	в образы другого сознания	1	1
212	явиться самобытной интерпретацией общего	1	1
213	красотой то есть исключительной	1	1
214	жизни на роль высшего	1	1
215	реализм xix века при	1	1
216	предназначения искусства после гегеля	1	1
217	на второй план дезактуализирует	1	1
218	технических средств и т.д	1	1
219	о жизни на роль	1	1
220	художественной деятельности мыслятся сверхиндивидуальными	1	1
221	целостности она поддается эстетическому	1	1
222	становится оригинальность смелость разрушения	1	1
223	и формой игровой реализации	1	1
224	достижениях когда они используются	1	1
225	жанра мотивированная авторитетностью его	1	1
226	читателя это не удручает	1	1
227	удручает поскольку он и	1	1
228	обработке сырого прозаического речевого	1	1
229	исполнение жанрового задания может	1	1
230	режиссерское место первочитателя первозрителя	1	1
231	читатель есть жизненный аналог	1	1
232	с материалом а затем	1	1
233	сидя над озером я	1	1
234	существенное изменение статусов субъекта	1	1
235	сводится к объективной данности	1	1
236	свое незаместимое место в	1	1
237	качественный скачок творческой рефлексии	1	1
238	неклассичности известной незавершенности открытости	1	1
239	он и сам своей	1	1
240	содержание художественной деятельности мыслятся	1	1
241	материалом а затем в	1	1
242	для читателя предлогом и	1	1
243	собой художественную культуру антинормативного	1	1
244	призвано творить не в	1	1
245	и тем же параметрам	1	1
246	как совокупность убеждений ценностей	1	1
247	субъективной новой реальностью фикции	1	1
248	действительности по преимуществу исторической	1	1
249	мире художественная деятельность мыслится	1	1
250	адресат может по-своему а	1	1
251	располагающей к сотворчеству но	1	1
252	которая обретает при этом	1	1
253	отныне деятельностью направленной на	1	1
254	раз и лучше самого	1	1
255	открытости конструктивной неполноты целого	1	1
256	исключительной целостностью при наличии	1	1
257	общего с автором художественного	1	1
258	художественности за такого рода	1	1
259	остается возможности заметить в	1	1
260	такого рода изменениями всегда	1	1
261	мыслится отныне деятельностью направленной	1	1
262	предтечей столь существенного скачка	1	1
263	которым строится авторский текст	1	1
264	другого чужого я в	1	1
265	же и страдивариус великий	1	1
266	обретает при этом значимость	1	1
267	способа присутствия внутреннего я	1	1
268	же время искусство активизировало	1	1
269	по преимуществу исторической современности	1	1
270	чтобы сделаться художественной реальностью	1	1
271	формирование текста со временем	1	1
272	место первочитателя первозрителя первослушателя	1	1
273	план дезактуализирует то что	1	1
274	созидающая в воображении и	1	1
275	только в присутствии эстетического	1	1
276	есть такое историческое состояние	1	1
277	в отношении к чужому	1	1
278	критерием художественности и позволяет	1	1
279	не только мастерство но	1	1
280	вытекающее из нового понимания	1	1
281	это делает достоверность ключевым	1	1
282	многообразие этих субпарадигм статус	1	1
283	распространяет и на реального	1	1
284	с собственным воображением не	1	1
285	моделей или примеров могут	1	1
286	к сотворчеству но в	1	1
287	однако романтического читателя это	1	1
288	выдвигает откровение некоторой истины	1	1
289	пены среди его русалок	1	1
290	объективной данности текста оно	1	1
291	ориентация на какой бы	1	1
292	и общества о его	1	1
293	задания когда адресат может	1	1
294	смена ведущей парадигмы художественности	1	1
295	новой реальностью фикции фантазма	1	1
296	второй план дезактуализирует то	1	1
297	изменениями всегда стоит некий	1	1
298	систематическое рассмотрение парадигм художественности	1	1
299	с мастерством его создателя	1	1
300	деятельности вытекающее из нового	1	1
301	отдельные слова не разложимое	1	1
302	скачок творческой рефлексии художественное	1	1
303	но отошли в тень	1	1
304	внутреннего я во внешнем	1	1
305	смещению ценностных ориентиров художественного	1	1
306	числе и трагическое есть	1	1
307	отменить освоенного ранее гипертрофируя	1	1
308	как формирование текста со	1	1
309	последнего отныне не сводится	1	1
310	ранее гипертрофируя вновь открытое	1	1
311	взаимопонимания между писателем и	1	1
312	то есть исключительной целостностью	1	1
313	красоту гармонию и распространять	1	1
314	на языке платона и	1	1
315	достаточно креативной творящей актуализации	1	1
316	в момент своего прочтения	1	1
317	по одним и тем	1	1
318	доминировавшие прежде работа с	1	1
319	искусство перестает отождествляться с	1	1
320	аналогичен автору каждый человек	1	1
321	силится постичь внутреннее я	1	1
322	текста должно явиться самобытной	1	1
323	другому силится постичь внутреннее	1	1
324	модификаций рефлективного традиционализма в	1	1
325	всей хаотичности картины индивидуальных	1	1
326	реальность не на территории	1	1
327	конвенция жанра мотивированная авторитетностью	1	1
328	создателя исполнение жанрового задания	1	1
329	автор занимает режиссерское место	1	1
330	территории собственного сознания а	1	1
331	высокую эстетическую культуру сопереживания	1	1
332	и политического опыта как	1	1
333	ценностей технических средств и	1	1
334	от романтизма является продолжением	1	1
335	к объективной данности текста	1	1
336	задания может совершенствоваться но	1	1
337	предлогом и формой игровой	1	1
338	показаться исходя из жизнеподобия	1	1
339	внутреннюю свободу самобытной личности	1	1
340	чему нельзя научиться и	1	1
341	именно так толстой например	1	1
342	собственно познавательной деятельностью направленной	1	1
343	неэлиминируемым конститутивным моментом самого	1	1
344	вменяется собственно эстетическая цель	1	1
345	достоверность ключевым критерием художественности	1	1
346	прозаического речевого материала и	1	1
347	чужого я поскольку распространяет	1	1
348	как пушкинская татьяна которая	1	1
349	сколько красотой то есть	1	1
350	актуализация в художественном восприятии	1	1
351	читать духовно присваивая текст	1	1
352	состоит в обработке сырого	1	1
353	ключевым критерием художественности и	1	1
354	игровой реализации своего собственного	1	1
355	или иначе с познанием	1	1
356	как человек со специфически	1	1
357	погибнуть заявляя свою свободную	1	1
358	как раз в том	1	1
359	или романистика рабле воспринимаются	1	1
360	деятельности художника не столько	1	1
361	занимает режиссерское место первочитателя	1	1
362	текст должен быть наделен	1	1
363	при всем своем отталкивании	1	1
364	реконструирующий скрытую внутреннюю сторону	1	1
365	текст как пушкинская татьяна	1	1
366	открытием другого чужого я	1	1
367	адресата именно так толстой	1	1
368	роль высшего предназначения искусства	1	1
369	не на территории собственного	1	1
370	всей духовной жизни некоего	1	1
371	к смещению ценностных ориентиров	1	1
372	индивидуальных исканий и проб	1	1
373	совокупность убеждений ценностей технических	1	1
374	обоснованной общей теории искусства	1	1
375	собой однонаправленный и необратимый	1	1
376	научному описанию но в	1	1
377	объект воображения или знаковый	1	1
378	лишь в момент своего	1	1
379	адресат а не объект	1	1
380	тайный жар свои мечты	1	1
381	подобно тому как ученый	1	1
382	со специфически повышенной чувствительностью	1	1
383	при наличии которой не	1	1
384	разрушения стереотипов художественного мышления	1	1
385	такой парадигмы совершается в	1	1
386	широте на отдельные слова	1	1
387	познавательной деятельностью направленной на	1	1
388	xix веке работа с	1	1
389	некоторой истины о жизни	1	1
390	частные человеческие документы дневники	1	1
391	является продолжением и развитием	1	1
392	скрытую внутреннюю сторону окружающей	1	1
393	при этом как историк	1	1
394	организации ничего недостающего или	1	1
395	или иную концепцию существования	1	1
396	гаспарова вся поэтика модернизма	1	1
397	в чужом тексте ищет	1	1
398	прежде работа с материалом	1	1
399	определяющим отношением художественной культуры	1	1
400	субпарадигм статус художественного произведения	1	1
401	или примеров могут заменять	1	1
402	его создателя исполнение жанрового	1	1
403	не подвергаемого сомнению взаимопонимания	1	1
404	картины индивидуальных исканий и	1	1
405	может концентрироваться в отдельных	1	1
406	эксплицитные правила при всей	1	1
407	дезактуализирует то что доминировало	1	1
408	в качестве моделей или	1	1
409	креативизма на почве которой	1	1
410	точки зрения читать духовно	1	1
411	о его целях задачах	1	1
412	за такого рода изменениями	1	1
413	текста субъект художественной деятельности	1	1
414	выстраивать художественную реальность не	1	1
415	художественное сознание глубже проникает	1	1
416	художественного задания когда адресат	1	1
417	всегда так или иначе	1	1
418	искусства было произведено не	1	1
419	воображения так и само	1	1
420	то же время искусство	1	1
421	осознается неэлиминируемым конститутивным моментом	1	1
422	смену императиву мастерства приходит	1	1
423	присутствия личности в мире	1	1
424	сознание глубже проникает в	1	1
425	по которым строится авторский	1	1
426	котором трагедии шекспира или	1	1
427	только при условии его	1	1
428	формой игровой реализации своего	1	1
429	в том что в	1	1
430	авторский текст основа не	1	1
431	жизни обобщающим принципом присутствия	1	1
432	художника оборачивается вторжением в	1	1
433	просто связанной так или	1	1
434	состоит как раз в	1	1
435	всеохватывающей своей широте на	1	1
436	отныне не сводится к	1	1
437	откровение некоторой истины о	1	1
438	стороны субъекта художественной деятельности	1	1
439	мира представляет собой однонаправленный	1	1
440	искусства но отошли в	1	1
441	на воспринимающее сознание в	1	1
442	заветная черта ее не	1	1
443	в области чувствительного приятные	1	1
444	и трагическое есть рассказ	1	1
445	мастерству вкусу оригинальности в	1	1
446	известную цельность как бы	1	1
447	было произведено не достаточно	1	1
448	некий качественный скачок творческой	1	1
449	любые в частности прозаические	1	1
450	произведение обретает статус дискурса	1	1
451	не остаться субъективным фантазмом	1	1
452	ее не перейти влюбленности	1	1
453	каждый человек в душе	1	1
454	может показаться исходя из	1	1
455	своей индивидуальной самобытностью аналогичен	1	1
456	точно назвал романтизм парнасским	1	1
457	как факультативный признак искусства	1	1
458	самобытностью аналогичен автору каждый	1	1
459	чья деятельность носит внутренне	1	1
460	впервые становится оригинальность смелость	1	1
461	носит внутренне свободный игровой	1	1
462	его русалок так я	1	1
463	творить не в одном	1	1
464	вполне присущую ей форму	1	1
465	художественности впервые становится оригинальность	1	1
466	никем не может быть	1	1
467	эстетической революцией xviii века	1	1
468	искусства более не сводится	2	1
469	так или иначе с	1	1
470	рабле воспринимаются как недостаточно	1	1
471	воздействие на воспринимающее сознание	1	1
472	на реального адресата а	1	1
473	оригинальность смелость разрушения стереотипов	1	1
474	воображения или знаковый материал	1	1
475	текста со временем предстало	1	1
476	игры воображения так и	1	1
477	необходима еще и рецептивная	1	1
478	на какой бы то	1	1
479	отталкивании от романтизма является	1	1
480	предромантической романтической и постромантической	1	1
481	языке авторского текста должно	1	1
482	начинает восприниматься как факультативный	1	1
483	чужое сознание истинный предмет	1	1
484	рефлективного традиционализма в различные	1	1
485	рассказов а для постсимволиста	1	1
486	материал текста субъект художественной	1	1
487	озером я представил себя	1	1
488	целого располагающей к сотворчеству	1	1
489	постичь внутреннее я героя	1	1
490	на почве которой выросла	1	1
491	к построению исторически обоснованной	1	1
492	и распространять в области	1	1
493	жанрового задания может совершенствоваться	1	1
494	ему ощутить рассмотреть расслышать	1	1
495	когда они используются в	1	1
496	средоточием художественной деятельности оказывается	1	1
497	в обработке сырого прозаического	1	1
498	может по-своему а иной	1	1
499	в частности прозаические формы	1	1
500	мыслится субъективной новой реальностью	1	1
501	искусства реализатором коммуникативного события	1	1
502	каждой новой такой парадигмы	1	1
503	подобно развитию биологического мира	1	1
504	художественности предполагает существенное изменение	1	1
505	тем же параметрам ведет	1	1
506	мыслится уже не просто	1	1
507	искусству вменяется собственно эстетическая	1	1
508	организатор коммуникативного события отсюда	1	1
509	страдивариус великий мастер по	1	1
510	план не только мастерство	1	1
511	том числе и трагическое	1	1
512	могли быть устранены из	1	1
513	чувствительного приятные впечатления карамзин	1	1
514	впечатления карамзин средоточием художественной	1	1
515	предыдущей стадии и будет	1	1
516	это не удручает поскольку	1	1
517	отношении к чужому я	1	1
518	переживания составляющие содержание художественной	1	1
519	жизнеподобия реалистических произведений от	1	1
520	в войне и мире	2	1
521	же параметрам ведет к	1	1
522	воображение в искусстве оказалось	1	1
523	реальностью фикции фантазма творческого	1	1
524	примеров могут заменять эксплицитные	1	1
525	и лучше самого автора	1	1
526	как ученый историк реконструирует	1	1
527	игра с читателем в	1	1
528	с познанием но собственно	1	1
529	пушкинская татьяна которая в	1	1
530	утверждение о жизни по	1	1
531	не тебя так пылко	1	1
532	такое событие состоялось чтобы	1	1
533	свой тайный жар свои	1	1
534	на роль высшего предназначения	1	1
535	испытав много перемен трагедия	1	1
536	фикции фантазма творческого воображения	1	1
537	и в то же	2	1
538	гармонию и распространять в	1	1
539	только мастерство но и	1	1
540	перемещается в сознание адресата	1	1
541	творческого воображения такое произведение	1	1
542	цель изображать красоту гармонию	1	1
543	политического опыта как это	1	1
544	одного и того же	4	1
545	самой жизни на основании	1	1
546	строго говоря написан один	1	1
547	или иной строй эстетической	2	1
548	сверхтекст пушкин очень точно	1	1
549	романтического читателя это не	1	1
550	жизни подобно тому как	1	1
551	оттесняет на второй план	1	1
552	присутствия внутреннего я во	1	1
553	произведение искусства было произведено	1	1
554	среди его русалок так	1	1
555	организовывал тексты своих народных	1	1
556	статус художественного произведения оставался	1	1
557	авторского текста должно явиться	1	1
558	не столько владение словом	1	1
559	различные периоды его бытования	1	1
560	лишь для того чтобы	1	1
561	воображения такое произведение бытует	1	1
562	чувствительностью эта природная одаренность	1	1
563	по два сверхсхемных ударения	1	1
564	распространять в области чувствительного	1	1
565	всегда стоит некий качественный	1	1
566	в деятельности художника не	1	1
567	и укрепление в общественном	1	1
568	только в иной в	1	1
569	не для себя а	1	1
570	но дело в том	1	1
571	произведений от читателя также	1	1
572	народы уже исчерпали известные	1	1
573	области чувствительного приятные впечатления	1	1
574	на основании литературного произведения	1	1
575	рода изменениями всегда стоит	1	1
576	к чужому я другого	1	1
577	гегель именовал веком героев	1	1
578	настоящему другому силится постичь	1	1
579	текстуальности включая частные человеческие	1	1
580	для всех модификаций рефлективного	1	1
581	романтизма является продолжением и	1	1
582	жизнь лишь в момент	1	1
583	причине в рамках новой	1	1
584	и тем самым наделяет	1	1
585	первозрителя первослушателя собственного текста	1	1
586	но собственно познавательной деятельностью	1	1
587	перестает отождествляться с наукой	1	1
588	языке платона и аристотеля	1	1
589	интерпретацией общего с автором	1	1
590	трагедия остановилась приобретя достодолжную	1	1
591	согласно характеристике м.л гаспарова	1	1
592	объект перемещается в сознание	1	1
593	например организовывал тексты своих	1	1
594	вновь открытое она лишь	1	1
595	я поскольку распространяет и	1	1
596	парадигм подобно развитию биологического	1	1
597	господином пены среди его	1	1
598	высказыванием на уникальном художественном	1	1
599	концепции авторства на смену	1	1
600	и на реального адресата	1	1
601	рассмотрение парадигм художественности по	1	1
602	представил себя водяным бесом	1	1
603	деятельность мыслится отныне деятельностью	1	1
604	состоит в осознании семиотической	1	1
605	исчерпали известные нам роды	1	1
606	в конечном счете к	1	1
607	говоря написан один единственный	1	1
608	продолжением и развитием креативистской	1	1
609	не удручает поскольку он	1	1
610	в роли ценностного центра	1	1
611	включая частные человеческие документы	1	1
612	чтобы произведение искусства было	1	1
613	заменять эксплицитные правила при	1	1
614	манифестацией эстетической игры воображения	1	1
615	очень точно назвал романтизм	1	1
616	так я избывал свое	1	1
617	авторства на смену императиву	1	1
618	сознания при котором трагедии	1	1
619	автором героем и читателем	1	1
620	радикальным открытием другого чужого	1	1
621	своего рода действующая модель	1	1
622	я в мире эпоха	1	1
623	быть наделен не столько	1	1
624	художественном языке авторского текста	1	1
625	ремесло состоит в обработке	1	1
626	классицизм например есть такое	1	1
627	собственно эстетическая цель изображать	1	1
628	правилам начинает восприниматься как	1	1
629	своем стремительном развитии три	1	1
630	смена таких парадигм подобно	1	1
631	рефлексии художественное сознание глубже	1	1
632	как к настоящему другому	1	1
633	уже не просто связанной	1	1
634	первочитателя первозрителя первослушателя собственного	1	1
635	отдельных достижениях когда они	1	1
636	существеннейших способов духовного общения	1	1
637	развитием креативистской художественной культуры	1	1
638	иной в своей собственной	1	1
639	способности усмотрения общечеловеческого в	1	1
640	совершенствоваться но само оно	1	1
641	подвергаемого сомнению взаимопонимания между	1	1
642	истинный предмет такой деятельности	1	1
643	искусства после гегеля художественная	1	1
644	при всей хаотичности картины	1	1
645	в иной в своей	1	1
646	всей своей полноте и	1	1
647	индивидуального художественного языка на	1	1
648	преимуществу исторической современности которая	1	1
649	признак искусства назначение последнего	1	1
650	читателя также требуется проницательность	1	1
651	в жизни человека и	1	1
652	не объект воображения или	1	1
653	лучше самого автора реализовать	1	1
654	самоутверждающаяся в этом образотворческом	1	1
655	стоит некий качественный скачок	1	1
656	внутреннюю сторону окружающей его	1	1
657	осознании семиотической природы искусства	1	1
658	смысла жизни обобщающим принципом	1	1
659	на уникальном художественном языке	1	1
660	его ремесло состоит в	1	1
661	приходит императив вкуса произведение	1	1
662	активизировало свое воздействие на	1	1
663	поэма обретает жизнь лишь	1	1
664	то чему нельзя научиться	2	1
665	гегеля художественная деятельность мыслится	1	1
666	доминирующим критерием художественности впервые	1	1
667	высшего предназначения искусства после	1	1
668	создать то чему нельзя	1	1
669	деятельности смена таких парадигм	1	1
670	убеждений ценностей технических средств	1	1
671	делает достоверность ключевым критерием	1	1
672	только лишь манифестацией эстетической	1	1
673	творческий процесс писателя оказывается	1	1
674	направленной на чужое сознание	1	1
675	эпоха классического реализма выдвигает	1	1
676	художественности и позволяет толковать	1	1
677	художественная деятельность мыслится уже	1	1
678	сомнению взаимопонимания между писателем	1	1
679	по фабрикации скрипок озабоченный	1	1
680	при котором трагедии шекспира	1	1
681	должен быть наделен не	1	1
682	будет аккумулировано последующими вследствие	1	1
683	мастерства приходит императив вкуса	1	1
684	читателя становиться самим собой	1	1
685	я во внешнем мире	1	1
686	стадии и будет аккумулировано	1	1
687	литературная классика xix столетия	1	1
688	самим собой обретать внутреннюю	1	1
689	из существеннейших способов духовного	1	1
690	не перейти влюбленности и	1	1
691	самого автора реализовать виртуальное	1	1
692	в xix веке работа	1	1
693	не только на воображаемого	1	1
694	в этом образотворческом созидании	1	1
695	этом образотворческом созидании яркая	1	1
696	художественную реальность не на	1	1
697	деятельностью направленной на чужое	1	1
698	рассматриваться в качестве творчества	1	1
699	явлениях самой жизни на	1	1
700	том что лирическое я	1	1
701	внутреннее я героя как	1	1
702	уже исчерпали известные нам	1	1
703	рамках романтической субпарадигмы креативизма	1	1
704	в рамках новой парадигмы	1	1
705	смелость разрушения стереотипов художественного	1	1
706	прошла в своем стремительном	1	1
707	способов духовного общения людей	1	1
708	и находит свой тайный	1	1
709	музыкант он же и	1	1
710	деятельности мыслятся сверхиндивидуальными общечеловеческими	1	1
711	всем своем отталкивании от	1	1
712	оценке согласно императиву мастерства	1	1
713	мире эпоха классического реализма	1	1
714	есть в близости людей	1	1
715	собственного сознания а в	1	1
716	исторической современности которая обретает	1	1
717	народных рассказов а для	1	1
718	доминировавшего в историческом промежутке	1	1
719	лишь завершающий этап многовекового	1	1
720	воображаемого героя ту или	1	1
721	состоянии отменить освоенного ранее	1	1
722	автора реализовать виртуальное содержание	1	1
723	внутренним высказыванием на уникальном	1	1
724	адресата а не только	1	1
725	не в состоянии отменить	1	1
726	свои мечты означает для	1	1
727	исторически обоснованной общей теории	1	1
728	русалок так я избывал	1	1
729	должно стать самостоятельным внутренним	1	1
730	шекспира или романистика рабле	1	1
731	приобретя достодолжную и вполне	1	1
732	полемически сменявшими друг друга	1	1
733	во всех подобных случаях	2	1
734	тот или иной строй	2	1
735	xix века при всем	1	1
736	целях задачах возможностях и	1	1
737	из жизнеподобия реалистических произведений	1	1
738	правильность текста отождествляемая с	1	1
739	деятельность носит внутренне свободный	1	1
740	произведено не достаточно креативной	1	1
741	пушкин очень точно назвал	1	1
742	гумилева блудный сын и	1	1
743	человека и общества о	1	1
744	появление и укрепление в	1	1
745	суверенность чужого я поскольку	1	1
746	оборачивается вторжением в суверенность	1	1
747	на отдельные слова не	1	1
748	цельность как бы личность	1	1
749	природная одаренность ценится теперь	1	1
750	конститутивным моментом самого искусства	1	1
751	состоялось чтобы произведение искусства	1	1
752	которая в чужом тексте	1	1
753	вымышленному персонажу автор относится	1	1
754	в том что он	2	1
755	сверхтекста на смену мастерству	1	1
756	внутренне свободный игровой характер	1	1
757	есть жизненный аналог персонажа	1	1
758	которая не поддается научному	1	1
759	в историческом промежутке между	1	1
760	они используются в качестве	1	1
761	преобразовании его в особый	1	1
762	автором художественного задания когда	1	1
763	могут приобретать любые в	1	1
764	утверждение классицизма в национальных	1	1
765	присутствия я в мире	6	1
766	художественный субъект мыслится как	1	1
767	на задний план не	1	1
768	ту или иную концепцию	1	1
769	субъект мыслится как человек	1	1
770	реалистический читатель есть жизненный	1	1
771	классика xix столетия предполагает	1	1
772	ощутить рассмотреть расслышать оценить	1	1
773	человеческие документы дневники письма	1	1
774	бесом паном господином пены	1	1
775	эстетической игры воображения так	1	1
776	так просто как это	1	1
777	назначение последнего отныне не	1	1
778	бы позволял ему ощутить	1	1
779	реальностью образам одного сознания	1	1
780	художественного языка на котором	1	1
781	собственно творческой стороны эстетического	1	1
782	героя ту или иную	1	1
783	факультативный признак искусства назначение	1	1
784	задания сколько креативное изобретение	1	1
785	в концепции авторства на	1	1
786	о явлениях самой жизни	1	1
787	мастер по фабрикации скрипок	1	1
788	сознанию в силу своей	1	1
789	основа не подвергаемого сомнению	1	1
790	строится авторский текст основа	1	1
791	на смену мастерству вкусу	1	1
792	художественное произведение обретает статус	1	1
793	трагедии шекспира или романистика	1	1
