N	2gram	Vygotskiy_	Formalny
275	общения и	3	6
276	мы полагаем	1	6
277	только не	2	6
278	от его	5	6
279	и других	4	6
280	в которой	6	6
281	но для	2	6
282	в конце	2	6
283	учение о	4	6
284	речевого общения	1	6
285	и это	3	6
286	в смысле	2	6
287	на этом	3	6
288	и тем	8	6
289	должны быть	2	6
290	за пределы	4	6
291	один из	3	6
292	его с	2	6
293	на ее	2	6
294	с ним	3	6
295	сам по	3	6
296	в плоскости	1	6
297	к его	3	6
298	из этих	6	6
299	именно на	1	6
300	и лишь	1	6
301	в направлении	1	6
302	нет и	1	6
303	той же	4	6
304	этого слова	7	6
305	у них	1	6
306	данном случае	5	6
307	уже в	8	6
308	и восприятия	1	6
309	полагаем что	1	6
310	ее в	3	6
311	смысле этого	6	6
312	как таковая	2	6
313	нисколько не	2	6
314	его не	3	6
315	не по	1	6
316	в частности	8	6
317	тем самым	8	6
318	такой же	3	6
319	тому что	6	6
320	за исключением	1	5
321	с этой	7	5
322	даже в	4	5
323	какой бы	1	5
324	в виду	5	5
325	как они	2	5
326	значительной степени	2	5
327	так например	1	5
328	и со	2	5
329	перестает быть	1	5
330	можно сказать	6	5
331	в котором	6	5
332	то это	2	5
333	вопрос о	11	5
334	направлении к	1	5
335	связь между	10	5
336	звуком и	2	5
337	из виду	2	5
338	как на	5	5
339	в нашем	3	5
340	к которому	4	5
341	все без	1	5
342	к нему	1	5
343	всего в	3	5
344	то в	1	5
345	на язык	2	5
346	время и	1	5
347	хотя и	2	5
348	не от	1	5
349	не столько	4	5
350	проблем и	1	5
351	что не	2	5
352	учения о	8	5
353	в эту	4	5
354	звука и	1	5
355	могло бы	2	5
356	мы можем	11	5
357	мы уже	7	5
358	и что	11	5
359	не могла	1	5
360	этом смысле	3	5
361	целом и	6	5
362	друг другу	4	5
363	и по	3	5
364	и самый	2	5
365	и свою	1	5
366	в основном	1	5
367	же является	1	5
368	в отношении	14	5
369	проблема и	2	5
370	функции в	4	5
371	должен был	1	5
372	что оно	6	5
373	между которыми	3	5
374	показать что	7	5
375	отчасти и	1	5
376	приводит к	8	5
377	не имеет	5	5
378	да и	1	5
379	роли в	2	5
380	то он	3	5
381	бы и	4	5
382	то и	4	5
383	и между	1	5
384	высказывания и	1	5
385	в значительной	2	5
386	слов и	1	5
387	как проблема	2	5
388	как например	2	5
389	о языке	2	5
390	в отличие	3	5
391	одной из	4	5
392	в самой	4	5
393	и то	3	5
394	значение в	4	5
395	тому чтобы	2	5
396	для нас	4	5
397	по теории	1	5
398	между звуком	1	5
399	на все	5	5
400	в такой	4	5
401	отличие от	3	5
402	она должна	4	5
403	тому как	3	5
404	мы должны	11	5
405	таким же	4	5
406	еще в	1	5
407	от того	7	5
408	одного из	4	5
409	по аналогии	1	5
410	слова в	2	5
411	все более	4	5
412	не можем	3	5
413	что было	1	4
414	науки о	1	4
415	от него	1	4
416	и другие	1	4
417	является в	1	4
418	мы и	3	4
419	со всем	2	4
420	к этой	4	4
421	не являются	1	4
422	этой последней	1	4
423	или на	1	4
424	к другим	1	4
425	исходить из	1	4
426	является не	2	4
427	он является	3	4
428	только как	1	4
429	но даже	2	4
430	должна была	2	4
431	между двумя	2	4
432	увидим что	2	4
433	глава первая	1	4
434	для данного	2	4
435	превращается в	3	4
436	самого начала	9	4
437	себе в	1	4
438	чтобы показать	3	4
439	она ни	1	4
440	в основу	3	4
441	на него	3	4
442	во всей	8	4
443	связи со	1	4
444	одна из	1	4
445	на котором	1	4
446	того же	1	4
447	едва ли	5	4
448	в некоторых	1	4
449	на протяжении	3	4
450	а наоборот	1	4
451	от действительности	6	4
452	тем не	1	4
453	что такое	1	4
454	нигде не	3	4
455	нового и	2	4
456	бы к	3	4
457	от тех	1	4
458	очевидно что	4	4
459	в таком	1	4
460	конце концов	1	4
461	между этими	7	4
462	тогда когда	8	4
463	и следовательно	3	4
464	под влиянием	3	4
465	понятий и	4	4
466	всех своих	2	4
467	от других	1	4
468	в целях	1	4
469	содержания и	1	4
470	нужно было	1	4
471	в учении	7	4
472	этот вопрос	6	4
473	должны были	6	4
474	могла бы	2	4
475	среды и	1	4
476	он в	6	4
477	что для	8	4
478	в теории	10	4
479	этой действительности	1	4
480	нам кажется	1	4
481	языка у	1	4
482	слова как	3	4
483	однако и	1	4
484	та же	1	4
485	был бы	2	4
486	по принципу	1	4
487	в работах	1	4
488	к действительному	1	4
489	подобно тому	2	4
490	как не	1	4
491	вместо того	3	4
492	это положение	5	4
493	мы говорим	2	4
494	и действительно	1	4
495	значения и	2	4
496	быть понято	1	4
497	направление в	1	4
498	нет в	1	4
499	думать что	1	4
500	дальнейшее развитие	1	4
501	этом пункте	3	4
502	совпадает с	1	4
503	идет о	5	4
504	наконец в	2	4
505	в науку	2	4
506	со всей	7	4
507	и нового	1	4
508	отношении к	1	4
509	целый ряд	6	4
510	более и	3	4
511	знаем что	1	4
512	им в	1	4
513	тот или	1	4
514	и во	1	4
515	для всего	3	4
516	и о	1	4
517	но если	3	4
518	входящих в	1	4
519	он должен	4	4
520	зависит от	2	4
521	одной плоскости	1	4
522	не для	1	4
523	здесь в	1	4
524	чем он	3	4
525	слово в	1	4
526	в ином	2	4
527	или в	2	4
528	но эта	3	4
529	сама по	3	4
530	или даже	2	4
531	и конкретной	1	4
532	один и	2	4
533	и тех	1	4
534	а к	2	4
535	с самого	9	4
536	тех же	3	4
537	как он	7	4
538	же что	2	4
539	только то	2	4
540	ведь если	1	4
541	к ней	1	4
542	одним из	1	4
543	и тогда	1	4
544	не к	3	4
545	во всем	4	3
546	какого бы	1	3
547	его элементы	1	3
548	к сожалению	2	3
549	для всех	8	3
550	это значит	1	3
551	время не	1	3
552	в социальной	1	3
553	остановиться на	1	3
554	самом же	1	3
555	в одном	5	3
556	из ее	1	3
557	но что	3	3
558	предисловии к	4	3
559	значения в	1	3
560	весь этот	1	3
561	от общих	1	3
562	она является	1	3
563	из всего	1	3
564	всех тех	6	3
565	в точном	1	3
566	а именно	2	3
567	к работам	1	3
568	где она	1	3
569	предмета и	1	3
570	за ней	2	3
571	в это	1	3
572	поставить вопрос	1	3
573	на первый	3	3
574	связано с	3	3
575	среды как	1	3
576	во все	3	3
577	в противовес	1	3
578	не боится	1	3
579	это последнее	1	3
580	действительности как	1	3
581	убедиться в	5	3
582	не всегда	1	3
583	это было	1	3
584	сознания в	3	3
585	из себя	1	3
586	к проблеме	2	3
587	воздействия на	1	3
588	исследования и	7	3
589	в различных	1	3
590	к нулю	1	3
591	является конечно	2	3
592	ней и	1	3
593	в контексте	1	3
594	том чтобы	6	3
595	формы в	1	3
596	следующим образом	2	3
597	друг с	6	3
598	эта тенденция	1	3
599	к этим	3	3
600	для этой	1	3
601	в системе	1	3
602	точка зрения	3	3
603	не то	3	3
604	не происходит	1	3
605	и значением	4	3
606	проблемы и	4	3
607	или наоборот	1	3
608	мы видим	7	3
609	еще одну	1	3
610	и понять	1	3
611	и функции	4	3
612	внимание на	1	3
613	нашей работы	8	3
614	именно для	1	3
615	а и	1	3
616	что при	3	3
617	в качестве	12	3
618	но как	1	3
619	и развитие	1	3
620	этими двумя	2	3
621	идеализма и	1	3
622	лежит в	3	3
623	и чисто	1	3
624	лишь постольку	2	3
625	и исторической	1	3
626	и именно	1	3
627	произведение с	1	3
628	в чем	5	3
629	что как	4	3
630	внутренней речи	14	3
631	вопроса о	3	3
632	от них	2	3
633	перехода от	1	3
634	все остальные	5	3
635	не дает	1	3
636	ту же	3	3
637	не связанных	1	3
638	так что	2	3
639	речи и	41	3
640	в развитии	31	3
641	что эта	7	3
642	всех других	1	3
643	все те	2	3
644	и тот	1	3
645	в форме	1	3
646	тем и	3	3
647	не просто	1	3
648	жизнь как	1	3
649	приходим к	1	3
650	это приводит	1	3
651	их к	1	3
652	их теоретических	1	3
653	каждого из	2	3
654	и особенно	1	3
655	сливаются в	1	3
656	сам становится	2	3
657	к такому	1	3
658	лишь к	1	3
659	и этот	1	3
660	с такой	4	3
661	смысле слова	6	3
662	и при	2	3
663	уже знаем	1	3
664	чтобы стать	1	3
665	и из	2	3
666	фактов и	5	3
667	никак не	1	3
668	от этой	1	3
669	поэтому в	3	3
670	целое и	2	3
671	со всеми	2	3
672	строгом смысле	1	3
673	вскрыть и	1	3
674	с таким	8	3
675	могло не	1	3
676	стороны его	1	3
677	если это	2	3
678	можно назвать	2	3
679	в которых	6	3
680	не приводит	1	3
681	том как	1	3
682	от всей	1	3
683	чтобы убедиться	2	3
684	на их	2	3
685	в каком	3	3
686	к созданию	1	3
687	в словах	3	3
688	перед нами	7	3
689	ли они	1	3
690	вытекает из	3	3
691	не дают	1	3
692	это понятие	2	3
693	и заключается	2	3
694	том числе	3	3
695	и если	4	3
696	учение об	1	3
697	на проблеме	1	3
698	оно является	1	3
699	вступает в	1	3
700	состоит в	4	3
701	в данной	1	3
702	к следующему	1	3
703	в самую	1	3
704	в сознании	2	3
705	он может	2	3
706	оно должно	1	3
707	на развитие	2	3
708	действительности а	2	3
709	тот же	7	3
710	или другой	2	3
711	как со	1	3
712	находятся в	1	3
713	то мы	1	3
714	из своих	1	3
715	сознания и	4	3
716	упускается из	1	3
717	возможно только	1	3
718	с их	2	3
719	материал для	1	3
720	или иной	3	3
721	эту тенденцию	1	3
722	на нее	2	3
723	дело в	3	3
724	и другое	1	3
725	вообще не	1	3
726	этим самым	1	3
727	к своему	2	3
728	со своей	1	3
729	и глубже	1	3
730	полагать что	1	3
731	на его	1	3
732	с другом	6	3
733	этих элементов	1	3
734	тем более	7	3
735	значение для	3	3
736	к одному	1	3
737	же деле	1	3
738	может иметь	1	3
739	первый план	3	3
740	действительности но	2	3
741	в предисловии	5	3
742	на один	1	3
743	одну из	4	3
744	а от	1	3
745	всей полноты	1	3
746	идеалистической философии	1	3
747	что является	3	3
748	как основа	1	3
749	единство и	1	3
750	во второй	1	3
751	когда он	5	3
752	не с	2	3
753	действительность не	3	3
754	числе и	3	3
755	же самое	4	3
756	развития эта	1	3
757	в плане	1	3
758	в современной	3	3
759	на то	11	3
760	нуждается в	2	3
761	и обратно	1	3
762	что на	2	3
763	в известной	2	3
764	конкретных вопросов	1	2
765	все что	4	2
766	связан с	5	2
767	только один	1	2
768	эта теория	2	2
769	в последнее	3	2
770	связи в	1	2
771	тех тенденций	1	2
772	о чем	2	2
773	строго говоря	2	2
774	привести к	2	2
775	в принципе	1	2
776	это противоречие	1	2
777	эту проблему	3	2
778	основные линии	1	2
779	нами в	3	2
780	вывод о	1	2
781	и само	2	2
782	связь с	2	2
783	ко всем	3	2
784	явно не	1	2
785	каждое новое	1	2
786	именно и	1	2
787	о мире	3	2
788	вывести из	1	2
789	иначе как	1	2
790	от всего	2	2
791	ином направлении	1	2
792	и интересов	2	2
793	представление о	7	2
794	другую сторону	1	2
795	его на	3	2
796	в собственном	8	2
797	что такая	1	2
798	кого не	1	2
799	мы только	2	2
800	в природе	4	2
801	функций в	1	2
802	ни для	1	2
803	плоскости в	2	2
804	при помощи	2	2
805	относиться к	1	2
806	как из	1	2
807	моменты в	1	2
808	с реальной	1	2
809	другим как	1	2
810	к теории	3	2
811	из важнейших	2	2
812	во внешнем	1	2
813	ее к	1	2
814	переходит в	1	2
815	не могли	2	2
816	восприятия в	1	2
817	направлено на	2	2
818	по тем	1	2
819	значения слова	3	2
820	двух явлений	1	2
821	по возможности	1	2
822	отрыве от	2	2
823	и другой	1	2
824	исторического значения	1	2
825	поэтому мы	1	2
826	одной и	2	2
827	у наших	1	2
828	между отдельными	3	2
829	в строгом	1	2
830	знака и	1	2
831	качественное своеобразие	3	2
832	почти совершенно	1	2
833	сделать вывод	1	2
834	так то	1	2
835	то его	1	2
836	стал бы	1	2
837	но ни	1	2
838	это целое	2	2
839	этих последних	1	2
840	ее как	1	2
841	другой социальной	1	2
842	находится в	2	2
843	в научном	1	2
844	что она	6	2
845	мысли в	6	2
846	они сами	1	2
847	его помощью	1	2
848	который в	7	2
849	согласиться с	1	2
850	работа в	2	2
851	что говорит	2	2
852	распадается на	1	2
853	но так	1	2
854	чем это	3	2
855	но сама	1	2
856	быть с	3	2
857	не имеющих	1	2
858	в своеобразном	1	2
859	и всецело	1	2
860	видели что	6	2
861	и столь	1	2
862	мышления и	50	2
863	факторов развития	1	2
864	указать на	1	2
865	что человек	1	2
866	лишь о	1	2
867	несмотря на	6	2
868	а ведь	1	2
869	совершенно необходимо	1	2
870	и задач	1	2
871	на психологию	1	2
872	мы конечно	1	2
873	разница между	1	2
874	дело шло	1	2
875	и сама	1	2
876	что между	4	2
877	являются в	2	2
878	и развития	2	2
879	чем в	1	2
880	факторов на	1	2
881	или не	1	2
882	не знает	1	2
883	подвести итоги	1	2
884	изменения и	2	2
885	и хорошо	1	2
886	бы сделать	1	2
887	или хотя	1	2
888	здесь же	1	2
889	и всю	2	2
890	может в	1	2
891	происходит и	1	2
892	когда говорят	2	2
893	указывает что	1	2
894	в ряду	1	2
895	особенности в	1	2
896	от социальной	4	2
897	может привести	2	2
898	представляется нам	1	2
899	в двух	3	2
900	к вопросу	4	2
901	полагает что	7	2
902	от действия	2	2
903	а для	2	2
904	той или	3	2
905	вопрос об	8	2
906	и мир	1	2
907	не понимают	2	2
908	выражение в	1	2
909	а с	8	2
910	того в	2	2
911	вообще в	1	2
912	бы показать	1	2
913	или к	3	2
914	данный момент	1	2
915	действительность его	1	2
916	чтобы он	1	2
917	что его	6	2
918	именно потому	2	2
919	лишь что	1	2
920	все то	1	2
921	с наукой	1	2
922	и судьба	2	2
923	так называемые	1	2
924	явления в	1	2
925	одно и	2	2
926	и та	1	2
927	можно было	6	2
928	этого факта	3	2
929	иметь в	1	2
930	в нас	1	2
931	проблем в	2	2
932	также не	2	2
933	и пространство	1	2
934	какой мере	2	2
935	что каждое	1	2
936	звук и	2	2
937	как известно	8	2
938	как эта	1	2
939	центр тяжести	1	2
940	существенных моментов	1	2
941	оторванная от	1	2
942	однако в	1	2
943	его значению	1	2
944	подход к	2	2
945	части в	1	2
946	особенностей и	1	2
947	и развитии	2	2
948	только так	1	2
949	все стороны	1	2
950	эпохи в	1	2
951	на отдельные	3	2
952	о ней	1	2
953	в первой	3	2
954	и есть	2	2
955	процесса развития	3	2
956	речи именно	2	2
957	же мы	1	2
958	для построения	1	2
959	этом процессе	2	2
960	на место	2	2
961	значит что	1	2
962	для чего	1	2
963	отсюда следует	1	2
964	и риск	1	2
965	из этой	2	2
966	эту последнюю	2	2
967	нее не	1	2
968	эти формы	1	2
969	исследования в	5	2
970	для самого	1	2
971	совершенно независимо	1	2
972	были бы	2	2
973	это построение	1	2
974	собственном смысле	8	2
975	и возможно	1	2
976	и самое	1	2
977	как с	1	2
978	мы приходим	1	2
979	речи но	5	2
980	и материал	1	2
981	жизни а	1	2
982	почти не	1	2
983	на первом	2	2
984	правильная постановка	1	2
985	его содержание	1	2
986	тогда он	1	2
987	критическому анализу	1	2
988	в другой	2	2
989	из того	7	2
990	здесь с	1	2
991	действий и	1	2
992	в тех	2	2
993	эти явления	1	2
994	постольку поскольку	2	2
995	целом ряде	2	2
996	и вполне	1	2
997	этой точки	2	2
998	с неизбежностью	2	2
999	эти элементы	1	2
1000	общения между	1	2
1001	оно ни	1	2
1002	эти свойства	1	2
1003	заключается в	12	2
1004	и так	1	2
1005	и просто	1	2
1006	существует не	1	2
1007	движения в	1	2
1008	к какому	1	2
1009	как чисто	3	2
1010	основные моменты	1	2
1011	что отдельные	2	2
1012	возникает вопрос	2	2
1013	друг от	4	2
1014	общения а	1	2
1015	того на	1	2
1016	ни к	1	2
1017	всей его	5	2
1018	философского мировоззрения	1	2
1019	где нет	1	2
1020	связаны между	1	2
1021	не объясняет	2	2
1022	совершенно иной	1	2
1023	вне поля	2	2
1024	и вот	3	2
1025	приспособляется к	1	2
1026	автора и	1	2
1027	этих вопросов	1	2
1028	и второй	2	2
1029	своих работах	2	2
1030	самого процесса	1	2
1031	в современном	1	2
1032	только тогда	4	2
1033	что если	3	2
1034	и вся	2	2
1035	действительностью и	4	2
1036	говорят что	1	2
1037	как если	3	2
1038	не потому	2	2
1039	внутреннюю природу	1	2
1040	имеем в	1	2
1041	переход от	5	2
1042	и писать	1	2
1043	к ним	2	2
1044	его книге	1	2
1045	на этот	7	2
1046	последней в	1	2
1047	организма и	1	2
1048	свою силу	1	2
1049	для этих	1	2
1050	воспитания и	1	2
1051	только с	2	2
1052	является только	1	2
1053	из него	1	2
1054	последнего времени	1	2
1055	к началу	1	2
1056	они вместе	1	2
1057	в более	3	2
1058	и многие	1	2
1059	ни с	1	2
1060	физического тела	1	2
1061	значит игнорировать	1	2
1062	и анализа	1	2
1063	вывод что	1	2
1064	мы имеем	2	2
1065	и принципиально	1	2
1066	или с	1	2
1067	естественно что	2	2
1068	как у	1	2
1069	этой науки	1	2
1070	может остаться	1	2
1071	с определенным	1	2
1072	а все	1	2
1073	иметь место	1	2
1074	социальной среды	6	2
1075	в виде	3	2
1076	ведь это	1	2
1077	но с	3	2
1078	от друга	4	2
1079	внутренняя речь	7	2
1080	своей книге	3	2
1081	в силу	8	2
1082	в германии	1	2
1083	что этот	2	2
1084	что перед	3	2
1085	и без	1	2
1086	которыми в	1	2
1087	и вовсе	1	2
1088	очередь является	1	2
1089	что мы	9	2
1090	однако это	1	2
1091	мира и	2	2
1092	последнее время	3	2
1093	мы склонны	3	2
1094	постановки проблемы	1	2
1095	к единству	4	2
1096	бы совершенно	1	2
1097	может внести	1	2
1098	говорят и	1	2
1099	связаны с	2	2
1100	отношения между	3	2
1101	чтобы сделать	1	2
1102	этих двух	4	2
1103	и эти	2	2
1104	только к	1	2
1105	пр в	1	2
1106	он говорит	2	2
1107	же это	2	2
1108	образующие его	1	2
1109	свое выражение	1	2
1110	в наши	2	2
1111	в речи	3	2
1112	совершается не	1	2
1113	ту или	2	2
1114	дело не	1	2
1115	отказ от	1	2
1116	стремится показать	1	2
1117	человека и	6	2
1118	на всю	1	2
1119	в другом	7	2
1120	ясности и	1	2
1121	рассматривать как	1	2
1122	значение слова	5	2
1123	поскольку оно	1	2
1124	в отрыве	1	2
1125	этого метода	1	2
1126	к изучению	3	2
1127	действительности не	1	2
1128	в звуке	1	2
1129	нашей проблемы	1	2
1130	по этому	4	2
1131	познание и	1	2
1132	как увидим	2	2
1133	к пониманию	3	2
1134	при изучении	1	2
1135	в эти	1	2
1136	образом оказывается	1	2
1137	это в	1	2
1138	смысла но	1	2
1139	смысле мы	1	2
1140	если она	1	2
1141	эта проблема	5	2
1142	социально и	1	2
1143	есть не	3	2
1144	мы наблюдаем	1	1
1145	с которыми	2	1
1146	мы обратимся	1	1
1147	почву для	1	1
1148	как два	1	1
1149	ее части	1	1
1150	сказать так	2	1
1151	развитии в	1	1
1152	только из	2	1
1153	не слово	3	1
1154	что задача	1	1
1155	законы и	1	1
1156	этой проблеме	1	1
1157	склонен рассматривать	1	1
1158	зрения на	1	1
1159	этого в	1	1
1160	не нужна	1	1
1161	факты и	2	1
1162	в изучении	2	1
1163	хотя их	1	1
1164	в момент	1	1
1165	исходя из	1	1
1166	судить о	1	1
1167	выдвинуть в	1	1
1168	помимо чисто	1	1
1169	социального целого	1	1
1170	мы рассматривали	1	1
1171	из всей	1	1
1172	условий в	2	1
1173	выделить в	1	1
1174	их чисто	1	1
1175	что делает	1	1
1176	вопросу о	2	1
1177	психоаналитической теории	1	1
1178	в философию	1	1
1179	оказывается не	1	1
1180	с самим	2	1
1181	мы оставляем	1	1
1182	плоскости с	1	1
1183	понять это	2	1
1184	в нашу	1	1
1185	философских и	1	1
1186	в море	2	1
1187	в большей	1	1
1188	и составляет	3	1
1189	мысли и	7	1
1190	в доказательстве	1	1
1191	но тем	3	1
1192	проблему и	1	1
1193	др но	1	1
1194	сколько и	1	1
1195	собственные мысли	1	1
1196	окружающей его	1	1
1197	нас в	2	1
1198	типов и	1	1
1199	случайных обстоятельств	1	1
1200	образом основной	1	1
1201	одно из	3	1
1202	важный момент	1	1
1203	виду прежде	1	1
1204	первой и	1	1
1205	по мере	5	1
1206	с собой	5	1
1207	иначе чем	2	1
1208	нельзя их	1	1
1209	что слово	1	1
1210	наши задачи	2	1
1211	с действительностью	6	1
1212	знаком что	1	1
1213	по причинам	1	1
1214	его лишь	1	1
1215	критика должна	1	1
1216	в борьбе	2	1
1217	проблемы которые	1	1
1218	проблемы не	1	1
1219	самое основное	1	1
1220	и проблема	1	1
1221	вещь и	1	1
1222	вот что	2	1
1223	и сам	2	1
1224	значения но	1	1
1225	проблемы в	1	1
1226	определенной социальной	2	1
1227	как одна	1	1
1228	каким образом	3	1
1229	происходит не	1	1
1230	и метод	2	1
1231	направлений и	1	1
1232	это стремление	1	1
1233	это трюизм	1	1
1234	где они	1	1
1235	к внешней	1	1
1236	является основным	3	1
1237	социальна она	1	1
1238	он полагает	1	1
1239	метод изучения	1	1
1240	по мысли	1	1
1241	ведет к	1	1
1242	не составляют	1	1
1243	том же	4	1
1244	звуковую сторону	1	1
1245	рабочую гипотезу	3	1
1246	выразителем этой	1	1
1247	основной особенности	1	1
1248	между прочим	1	1
1249	как целому	1	1
1250	места и	1	1
1251	наблюдаем в	1	1
1252	психологизма и	1	1
1253	ради самого	1	1
1254	показаться что	1	1
1255	стороны в	1	1
1256	самым существенным	3	1
1257	там же	1	1
1258	он стоит	1	1
1259	два способа	1	1
1260	и внутренне	1	1
1261	приходит в	1	1
1262	выражения и	1	1
1263	и вместе	1	1
1264	на эти	3	1
1265	понимания и	1	1
1266	и обнаруживает	2	1
1267	на эту	2	1
1268	оказалось что	1	1
1269	собой не	1	1
1270	проблема их	1	1
1271	а ее	1	1
1272	только для	6	1
1273	весь ход	1	1
1274	стремление к	1	1
1275	и переживания	2	1
1276	он стремится	1	1
1277	или во	2	1
1278	него является	1	1
1279	единства которое	1	1
1280	напротив он	1	1
1281	осуществляет свое	1	1
1282	когда в	2	1
1283	целым рядом	2	1
1284	и психологии	1	1
1285	нечто новое	1	1
1286	для их	1	1
1287	этой стороны	1	1
1288	не оказывается	1	1
1289	свою собственную	4	1
1290	различные формы	2	1
1291	обратились к	1	1
1292	самом конце	1	1
1293	только что	7	1
1294	но мы	4	1
1295	в себя	2	1
1296	как только	3	1
