N	2gram	Vygotskiy_	Marksizm
346	переходим к	1	4
347	что они	7	4
348	она и	1	4
349	объективная психология	2	4
350	узком смысле	1	4
351	несмотря на	8	4
352	что все	10	4
353	в которой	6	4
354	что она	11	4
355	но для	1	4
356	но ведь	1	4
357	при чтении	2	4
358	следовательно и	1	4
359	в других	3	4
360	но к	3	4
361	для его	1	4
362	в устах	1	4
363	не дает	3	4
364	но при	1	4
365	к этим	1	4
366	так что	8	4
367	наук об	1	4
368	если же	3	4
369	всех других	2	4
370	все те	1	4
371	в тех	2	4
372	и тот	4	4
373	из этого	5	4
374	его к	2	4
375	независимо от	3	4
376	имеет свою	1	4
377	и ту	2	4
378	не могут	6	4
379	со всеми	5	4
380	и действительно	1	4
381	эта последняя	1	4
382	нет ничего	1	4
383	первом случае	1	4
384	бы и	5	4
385	автора и	1	4
386	именно на	1	4
387	слов и	1	4
388	целый ряд	12	4
389	и до	2	4
390	что здесь	2	4
391	нет и	1	4
392	только при	4	4
393	и то	4	4
394	только с	2	4
395	нас не	2	4
396	уже в	3	4
397	это и	3	4
398	всецело определяется	1	4
399	можно сказать	2	4
400	места в	1	4
401	как она	4	4
402	к своему	2	4
403	в одной	3	4
404	свое выражение	1	4
405	как он	4	4
406	относится к	4	4
407	стороны и	3	4
408	и вне	1	4
409	одного из	1	4
410	в узком	2	4
411	жизни и	5	4
412	социальной среде	1	4
413	базиса и	2	4
414	в области	12	4
415	нуждается в	3	4
416	эти два	1	4
417	что было	1	3
418	языке и	1	3
419	и другую	2	3
420	в применении	2	3
421	даже в	2	3
422	в нашу	1	3
423	в общей	1	3
424	оно уже	1	3
425	основная тенденция	2	3
426	в своих	12	3
427	границы между	1	3
428	ко всем	1	3
429	форму и	4	3
430	с тем	11	3
431	роль в	4	3
432	является для	1	3
433	отношения базиса	2	3
434	так в	1	3
435	методы и	1	3
436	в индивидуальной	1	3
437	в действительности	4	3
438	не наоборот	1	3
439	в объяснении	2	3
440	применении к	2	3
441	мы увидим	4	3
442	всем этим	1	3
443	в руках	2	3
444	одной и	6	3
445	эта система	1	3
446	мы полагаем	1	3
447	всегда и	2	3
448	непосредственно из	1	3
449	находится в	1	3
450	с ним	2	3
451	а следовательно	1	3
452	в системе	1	3
453	не найдем	2	3
454	конкретной исторической	1	3
455	мы видим	8	3
456	все его	1	3
457	от его	1	3
458	здесь нет	1	3
459	в социальной	1	3
460	тем не	6	3
461	там и	1	3
462	лежит в	2	3
463	высказываний и	1	3
464	и всюду	1	3
465	не о	1	3
466	или хотя	1	3
467	между собой	1	3
468	этом как	2	3
469	речи или	1	3
470	чтобы понять	4	3
471	в русской	1	3
472	данный момент	1	3
473	ли это	3	3
474	более или	3	3
475	как это	8	3
476	одним словом	1	3
477	что эта	4	3
478	одно и	1	3
479	не приходится	1	3
480	и та	1	3
481	могла бы	1	3
482	значение и	3	3
483	и др	1	3
484	подход к	3	3
485	в достаточной	1	3
486	и есть	5	3
487	в данный	1	3
488	субъективизм в	1	3
489	были бы	2	3
490	не так	2	3
491	во втором	1	3
492	социальной жизни	1	3
493	вступить в	1	3
494	и этот	3	3
495	они и	2	3
496	речи но	1	3
497	двух направлений	2	3
498	как к	2	3
499	тогда когда	7	3
500	и при	3	3
501	учение о	1	3
502	все формы	1	3
503	и философии	2	3
504	два основных	2	3
505	в другой	3	3
506	из которых	5	3
507	имеет место	2	3
508	данной группы	1	3
509	не на	2	3
510	можно было	4	3
511	должен был	1	3
512	все то	4	3
513	имеет значение	1	3
514	для каждого	1	3
515	еще в	1	3
516	но вот	1	3
517	границу между	1	3
518	к которым	4	3
519	в которых	5	3
520	приводит к	3	3
521	со стороны	5	3
522	еще и	1	3
523	его и	4	3
524	к нашему	1	3
525	то он	1	3
526	хоть сколько-нибудь	1	3
527	потому что	27	3
528	этот случай	1	3
529	нет никакой	3	3
530	и той	5	3
531	на этот	2	3
532	он может	1	3
533	но если	2	3
534	главным образом	3	3
535	является только	1	3
536	у них	2	3
537	но это	3	3
538	подойти к	2	3
539	ответ на	2	3
540	что оно	4	3
541	они не	1	3
542	того как	5	3
543	том числе	1	3
544	из основных	1	3
545	психики в	1	3
546	она будет	1	3
547	с их	1	3
548	однако не	1	3
549	этой формы	2	3
550	ведь это	1	3
551	на нее	1	3
552	в ту	1	3
553	говорить об	1	3
554	есть только	7	3
555	на все	6	3
556	один и	2	3
557	только и	1	3
558	по самой	3	3
559	должен быть	2	3
560	или менее	3	3
561	одним и	1	3
562	и вообще	3	3
563	мысли в	3	3
564	связаны с	1	3
565	к жизни	2	3
566	и по	7	3
567	этих двух	4	3
568	того или	2	3
569	человека в	1	3
570	и других	4	3
571	как ни	1	3
572	совпадает с	4	3
573	ту или	2	3
574	также и	2	3
575	мы узнаем	1	3
576	в значительной	1	3
577	эти формы	1	3
578	когда он	11	3
579	а по	1	3
580	всякое слово	1	3
581	в нашей	4	3
582	не следует	1	3
583	как чисто	1	3
584	или как	2	3
585	сказал что	1	3
586	числе и	1	3
587	и о	4	3
588	благодаря этому	1	3
589	и значения	1	3
590	этой школы	2	3
591	и только	5	3
592	само собой	1	3
593	конце концов	6	3
594	в целом	8	3
595	и тогда	3	3
596	во всем	5	2
597	и другие	5	2
598	для всех	5	2
599	автором и	1	2
600	в каждую	1	2
601	вообще не	1	2
602	в последнее	4	2
603	к этой	2	2
604	его за	1	2
605	есть прежде	1	2
606	с этой	8	2
607	дело с	10	2
608	из всех	4	2
609	это значит	1	2
610	в разных	1	2
611	тем как	2	2
612	касается до	1	2
613	социально как	1	2
614	как они	2	2
615	в духе	1	2
616	из нее	1	2
617	риторике и	1	2
618	мы и	1	2
619	где они	1	2
620	к более	2	2
621	прямо сказать	1	2
622	исходить из	1	2
623	том или	1	2
624	например в	5	2
625	в жизни	5	2
626	той социальной	1	2
627	его на	1	2
628	формы идеологического	1	2
629	в собственном	4	2
630	их в	4	2
631	лица в	1	2
632	или ином	1	2
633	отличается от	4	2
634	почти все	3	2
635	поскольку он	2	2
636	языка то	1	2
637	и сознание	1	2
638	широком смысле	1	2
639	так например	1	2
640	искусство и	5	2
641	зрения не	1	2
642	сам же	1	2
643	восприятия и	1	2
644	во все	2	2
645	было в	1	2
646	значение то	1	2
647	и идеологической	1	2
648	и другой	6	2
649	сознания в	1	2
650	же касается	1	2
651	слова при	1	2
652	мы все	3	2
653	не об	1	2
654	и выражение	1	2
655	процесс и	1	2
656	а между	1	2
657	тем самым	2	2
658	почти совершенно	1	2
659	не вполне	1	2
660	то как	4	2
661	не что	2	2
662	чтобы показать	4	2
663	момента в	1	2
664	содержания в	1	2
665	идеологии в	1	2
666	образ и	2	2
667	из виду	2	2
668	к ним	4	2
669	эти моменты	1	2
670	в голове	2	2
671	проблемы мы	2	2
672	никаких новых	1	2
673	такая же	1	2
674	на него	2	2
675	это отношение	2	2
676	стороны оно	1	2
677	не умеет	1	2
678	согласиться с	2	2
679	как всякое	1	2
680	какой степени	2	2
681	от себя	4	2
682	коем случае	1	2
683	что само	2	2
684	этой системы	1	2
685	крайней мере	1	2
686	гораздо более	2	2
687	и во	3	2
688	мы скажем	1	2
689	лишь тогда	1	2
690	видели что	2	2
691	ее и	2	2
692	собой и	1	2
693	мышления и	3	2
694	которое он	2	2
695	и всей	1	2
696	она в	2	2
697	в состоянии	4	2
698	быть в	2	2
699	всех остальных	3	2
700	основных понятий	2	2
701	и за	1	2
702	или иную	1	2
703	бы что	2	2
704	эта форма	2	2
705	тому же	4	2
706	сознания к	2	2
707	говорит он	3	2
708	но он	3	2
709	ее от	4	2
710	связи со	2	2
711	что его	5	2
712	этим и	1	2
713	по аналогии	1	2
714	социально-политический строй	3	2
715	они сами	2	2
716	чрезвычайно важно	1	2
717	не остается	2	2
718	также в	1	2
719	эти три	1	2
720	же как	8	2
721	которой она	1	2
722	в психике	1	2
723	для решения	1	2
724	зрения и	2	2
725	его жизни	3	2
726	себе и	2	2
727	а только	4	2
728	в чем	5	2
729	же виде	1	2
730	что как	1	2
731	всех своих	1	2
732	и мир	1	2
733	здесь как	1	2
734	точкой зрения	2	2
735	могли бы	3	2
736	о происхождении	1	2
737	а с	2	2
738	если оно	3	2
739	целое и	1	2
740	вся история	1	2
741	зрения в	1	2
742	психологии является	2	2
743	связь и	1	2
744	ту же	6	2
745	совсем не	3	2
746	уже к	1	2
747	сознание не	1	2
748	при такой	2	2
749	самый момент	1	2
750	не могла	1	2
751	но только	6	2
752	даже не	1	2
753	этом смысле	3	2
754	в нее	2	2
755	совершенно независимо	1	2
756	совершенно справедливо	5	2
757	сравнительно с	1	2
758	когда мы	4	2
759	его так	1	2
760	сведена к	2	2
761	ни одной	1	2
762	которую в	1	2
763	культуры и	1	2
764	его как	1	2
765	найти в	2	2
766	он сказал	1	2
767	но прежде	1	2
768	вопроса в	1	2
769	не значит	2	2
770	в первой	1	2
771	все остальное	2	2
772	не то	2	2
773	образом в	3	2
774	в общем	2	2
775	же мы	2	2
776	о роли	1	2
777	нам придется	2	2
778	или иного	1	2
779	собственном смысле	3	2
780	в частности	6	2
781	а потому	5	2
782	все в	2	2
783	мы вовсе	1	2
784	та же	4	2
785	строго различать	1	2
786	в самый	1	2
787	самим автором	1	2
788	которые он	1	2
789	эти особенности	1	2
790	была бы	2	2
791	что большинство	1	2
792	поэтому в	1	2
793	к выводу	2	2
794	основных вопросов	1	2
795	целом ряде	2	2
796	быть сведены	1	2
797	только они	2	2
798	оно не	2	2
799	этого процесса	1	2
800	сами по	4	2
801	школы и	1	2
802	то на	2	2
803	есть лишь	1	2
804	между которыми	1	2
805	смысла и	1	2
806	это положение	1	2
807	заключается в	15	2
808	содержание и	1	2
809	имеет дело	2	2
810	в романе	1	2
811	и практической	1	2
812	чужой речью	1	2
813	как о	1	2
814	переживания как	1	2
815	и так	7	2
816	никто не	1	2
817	явлений и	3	2
818	себя и	3	2
819	бы не	1	2
820	метода в	1	2
821	этого материала	4	2
822	чтобы убедиться	2	2
823	по крайней	1	2
824	он также	1	2
825	он же	3	2
826	может осуществиться	1	2
827	что мы	9	2
828	психологии или	1	2
829	что самое	4	2
830	мы его	2	2
831	и если	4	2
832	и поэтому	3	2
833	быть не	1	2
834	тех пор	2	2
835	для нее	1	2
836	мы получим	2	2
837	осознавать себя	1	2
838	совершенно объективное	1	2
839	находят свое	1	2
840	друг от	1	2
841	в совершенно	5	2
842	фантазия в	1	2
843	этой же	1	2
844	и служит	1	2
845	то для	1	2
846	принадлежит к	1	2
847	их с	2	2
848	существенных и	1	2
849	лучше всего	2	2
850	автором в	1	2
851	в сознании	6	2
852	этого мышления	1	2
853	притом так	1	2
854	это одно	1	2
855	этом вопросе	1	2
856	является уже	1	2
857	мы еще	1	2
858	в самой	2	2
859	он должен	1	2
860	жизни но	1	2
861	их к	1	2
862	или к	1	2
863	категорий и	1	2
864	данной эпохи	2	2
865	в коем	1	2
866	данном случае	1	2
867	нему и	1	2
868	зависит от	2	2
869	совершенно иначе	1	2
870	оно само	1	2
871	одна и	1	2
872	не без	1	2
873	исследования мы	2	2
874	полагаем что	1	2
875	в литературе	1	2
876	о нем	2	2
877	что с	5	2
878	мы совершенно	2	2
879	и всегда	2	2
880	критика теории	1	2
881	в широком	1	2
882	же не	1	2
883	из форм	1	2
884	идеологической формы	1	2
885	но с	1	2
886	от друга	1	2
887	который как	2	2
888	реакция на	1	2
889	в эпоху	1	2
890	виду что	1	2
891	указывает на	6	2
892	между собою	1	2
893	сама по	2	2
894	с той	2	2
895	один момент	1	2
896	истины и	1	2
897	виде в	1	2
898	есть в	7	2
899	мы никогда	5	2
900	можно выразить	1	2
901	мира и	1	2
902	поколения к	1	2
903	последнее время	2	2
904	ли не	2	2
905	и могут	1	2
906	этого вопроса	2	2
907	достаточной степени	1	2
908	это было	1	2
909	на его	3	2
910	разумеется что	1	2
911	что эти	3	2
912	без всякой	1	2
913	они все	1	2
914	индивидуальная психика	1	2
915	заключены в	1	2
916	психики так	1	2
917	искать в	1	2
918	до тех	3	2
919	эти последние	1	2
920	с первым	1	2
921	то не	1	2
922	его не	3	2
923	одну из	1	2
924	пор пока	2	2
925	другой в	2	2
926	к анализу	1	2
927	данного коллектива	1	2
928	на самую	1	2
929	они-то и	1	2
930	и часто	2	2
931	идет о	2	2
932	как из	1	2
933	явление в	1	2
934	и вы	1	2
935	оно должно	1	2
936	в понимании	1	2
937	различие в	1	2
938	из условий	1	2
939	иное как	2	2
940	форму как	1	2
941	же может	1	2
942	определить как	1	2
943	и самый	1	2
944	понимают и	1	2
945	быть дано	2	2
946	которой мы	2	2
947	дело обстоит	1	2
948	само по	8	2
949	и наконец	2	2
950	сведены к	1	2
951	без помощи	1	2
952	можно только	1	2
953	существенную роль	1	1
954	от изучения	1	1
955	формы художественного	2	1
956	философии и	2	1
957	и теоретическая	1	1
958	стать в	1	1
959	и объяснить	3	1
960	или он	1	1
961	в центре	1	1
962	этих вопросов	2	1
963	и называет	1	1
964	есть художественная	1	1
965	как форма	2	1
966	его действия	3	1
967	зрения на	2	1
968	которые совершенно	1	1
969	что почти	1	1
970	и очень	2	1
971	на эти	2	1
972	со всем	1	1
973	их основного	1	1
974	выводу что	2	1
975	форму но	2	1
976	русской литературе	1	1
977	сущности всегда	1	1
978	которые не	3	1
979	исходя из	4	1
980	от индивидуального	1	1
981	того не	2	1
982	тяготеть к	1	1
983	случае мы	1	1
984	его социальных	1	1
985	до самого	1	1
986	творчества для	1	1
987	звук в	1	1
988	анализа как	1	1
989	вещи и	1	1
990	случае не	2	1
991	какова же	1	1
992	связи в	1	1
993	может служить	3	1
994	учитывать и	1	1
995	своей фантазии	1	1
996	строго говоря	1	1
997	пытается вывести	1	1
998	в большей	1	1
999	это объяснение	1	1
1000	не зависит	1	1
1001	та связь	1	1
1002	действие и	1	1
1003	можно определить	1	1
1004	труда и	1	1
1005	психического единства	1	1
1006	говорит о	4	1
1007	но объективные	1	1
1008	только отдельные	1	1
1009	и говорить	2	1
1010	совершенно аналогична	1	1
1011	него в	2	1
1012	не являются	1	1
1013	или иному	1	1
1014	он совершенно	1	1
1015	одно из	2	1
1016	иметь отношение	1	1
1017	и другими	4	1
1018	между речью	1	1
1019	собой разумеется	1	1
1020	его от	2	1
1021	бы с	1	1
1022	говорить что	1	1
1023	был у	1	1
1024	не учитывая	1	1
1025	из ее	1	1
1026	противоречие с	4	1
1027	с собой	1	1
1028	и само	1	1
1029	в языкознании	1	1
1030	к рассмотрению	1	1
1031	определяется и	2	1
1032	у пушкина	4	1
1033	нашего исследования	4	1
1034	читателя и	2	1
1035	как образ	1	1
1036	проблемы не	1	1
1037	по пути	1	1
1038	пытается сделать	1	1
1039	что вопрос	1	1
1040	всю историю	2	1
1041	на которых	1	1
1042	именно и	2	1
1043	из двух	1	1
1044	и сам	3	1
1045	попасть в	1	1
1046	как одна	2	1
1047	в физической	1	1
1048	каким образом	3	1
1049	мысль о	1	1
1050	участвует в	1	1
1051	своем чистом	1	1
1052	определяют собою	1	1
1053	именно о	1	1
1054	исследование все	1	1
1055	представление о	6	1
1056	конечном счете	6	1
1057	к другим	2	1
1058	и принципиальной	1	1
1059	развития но	1	1
1060	в риторике	1	1
1061	и должен	1	1
1062	двух разных	1	1
1063	что всякая	2	1
1064	психику и	1	1
1065	как той	1	1
1066	в соответствии	1	1
1067	только через	1	1
1068	это находит	1	1
1069	всегда в	1	1
1070	что по	5	1
1071	обладает своим	1	1
1072	одновременно и	1	1
1073	что переживания	1	1
1074	на эту	1	1
1075	именно при	1	1
1076	и социально	1	1
1077	в художественном	9	1
1078	мы так	1	1
1079	как более	1	1
1080	тем или	2	1
1081	может дать	2	1
1082	почти ни	1	1
1083	на самой	1	1
1084	легче всего	6	1
1085	за ней	1	1
1086	когда в	1	1
1087	громадная область	1	1
1088	речь идет	4	1
1089	каждую эпоху	1	1
1090	как только	3	1
1091	вносят в	1	1
1092	свой смысл	1	1
1093	всем его	1	1
1094	понимание и	1	1
1095	и нет	2	1
1096	при анализе	3	1
1097	так если	1	1
1098	лишены всякой	1	1
1099	а вместе	1	1
1100	для выражения	7	1
1101	и тонкий	1	1
1102	что сказать	1	1
1103	он исходит	1	1
1104	нам не	1	1
1105	различные эпохи	1	1
1106	и художник	1	1
1107	при условии	1	1
1108	еще далеко	1	1
1109	которые мы	4	1
1110	склонны утверждать	1	1
1111	не могли	4	1
1112	то это	3	1
1113	говорит по	1	1
1114	и такие	1	1
1115	всегда с	1	1
1116	принципиальное различие	1	1
1117	классическим образцом	2	1
1118	которой он	2	1
1119	расцвета и	1	1
1120	совершенно особое	1	1
1121	интонация в	1	1
1122	связанных с	1	1
1123	для идеологии	1	1
1124	из определенного	1	1
1125	в сознание	2	1
1126	и каждое	1	1
1127	для одних	2	1
1128	в противоположность	1	1
1129	имеет в	3	1
1130	языка от	1	1
1131	выходит из	1	1
1132	но даже	4	1
1133	процесс в	4	1
1134	деле для	1	1
1135	часто в	2	1
1136	особенности же	1	1
1137	бы из	1	1
1138	при рассмотрении	2	1
1139	но то	1	1
1140	поэтому если	1	1
1141	являются не	2	1
1142	искусства и	24	1
1143	психики а	1	1
1144	и должна	1	1
1145	во многих	1	1
1146	не всегда	2	1
1147	может вызвать	1	1
1148	из их	2	1
1149	что вся	2	1
1150	оно начинает	1	1
1151	уже было	1	1
1152	этот тезис	1	1
1153	должна была	3	1
1154	в него	4	1
1155	об отношении	1	1
1156	из своего	1	1
1157	входят и	1	1
1158	случае все	1	1
1159	пониманию и	1	1
1160	увидим что	3	1
1161	о них	1	1
1162	и когда	5	1
1163	приходит к	5	1
1164	эту социальную	1	1
1165	обращаясь к	1	1
1166	и желания	1	1
1167	людей и	2	1
1168	передает все	1	1
1169	является психологическим	1	1
1170	для своей	1	1
1171	этом сказывается	1	1
1172	смысл речи	1	1
1173	и научить	1	1
1174	с марксистской	1	1
1175	важнейшие формы	1	1
1176	или игнорировать	1	1
1177	отметить что	2	1
1178	целей и	1	1
1179	природы но	1	1
1180	всякого сомнения	1	1
1181	в размере	1	1
1182	убедиться в	2	1
1183	мере не	1	1
1184	его собственной	1	1
1185	нам что	1	1
1186	ни одного	1	1
1187	или говоря	1	1
1188	так то	1	1
1189	в политической	1	1
1190	и резкой	1	1
1191	и еще	1	1
1192	отношения и	1	1
1193	и над	1	1
1194	быть предметом	2	1
1195	приходят к	1	1
1196	которого они	1	1
1197	слове как	1	1
1198	которых может	1	1
1199	задач в	1	1
1200	этом она	1	1
1201	разрешения этой	1	1
1202	тех случаях	1	1
1203	и оценки	1	1
1204	из природы	1	1
1205	в основу	3	1
1206	образом как	1	1
1207	в фигуры	1	1
1208	к которому	1	1
1209	мы конечно	1	1
1210	закономерность в	2	1
1211	простое и	1	1
1212	не поймет	1	1
1213	нем не	1	1
1214	правды и	1	1
1215	быть нами	2	1
1216	что содержание	2	1
1217	что именно	4	1
1218	к вопросам	1	1
1219	элементы которые	1	1
1220	по поводу	3	1
1221	из сферы	1	1
1222	с темой	1	1
1223	на котором	2	1
1224	каждый образ	1	1
1225	же изучает	1	1
1226	этих индивидуальных	1	1
1227	она есть	2	1
1228	где все	1	1
1229	правильнее всего	1	1
1230	символы в	1	1
1231	что обычно	1	1
1232	что имеет	1	1
1233	не поймем	2	1
1234	для анализа	2	1
1235	или иным	2	1
1236	представить себе	5	1
1237	в распоряжении	1	1
1238	трех измерений	1	1
1239	ту роль	1	1
1240	только не	4	1
1241	мы примем	2	1
1242	образа с	1	1
1243	которой оно	2	1
1244	современном русском	1	1
1245	и мы	6	1
1246	содержится в	1	1
1247	будет изучать	1	1
1248	после того	2	1
1249	в обеих	1	1
1250	но из	1	1
1251	таком подходе	1	1
1252	существу есть	1	1
1253	в драме	1	1
1254	как каждый	1	1
1255	не принадлежит	1	1
1256	не останется	1	1
1257	где начинается	3	1
1258	следовательно по	1	1
1259	на том	2	1
1260	такого рода	1	1
1261	основных и	2	1
1262	время в	2	1
1263	теории в	1	1
1264	слово до	1	1
1265	прийти к	1	1
1266	а и	1	1
1267	слов в	2	1
1268	и чрезвычайно	1	1
1269	и верно	2	1
1270	по двум	1	1
1271	при разрешении	1	1
1272	не должна	1	1
1273	чтобы этот	1	1
1274	сильнее и	2	1
1275	в буквальном	1	1
1276	знаки как	1	1
1277	строй и	1	1
1278	в поколение	1	1
1279	что самая	1	1
1280	они в	2	1
1281	совершенно новое	1	1
1282	является совершенно	1	1
1283	они напоминают	1	1
1284	это слово	1	1
1285	форма оказывается	1	1
1286	принадлежащий к	1	1
1287	к чистому	1	1
1288	форма то	1	1
1289	что между	1	1
1290	которое она	1	1
1291	подходит к	2	1
1292	и объективной	1	1
1293	не была	1	1
1294	работы и	1	1
1295	в конечном	6	1
1296	анализ ее	1	1
1297	мы на	2	1
1298	бы только	1	1
1299	бывает очень	1	1
