N	3gram	Vygotskiy_	DiskursI
156	как учение о	1	1
157	но все же	1	1
158	и в современной	1	1
159	что с помощью	1	1
160	но в конечном	1	1
161	на этом пути	1	1
162	так и во	1	1
163	в качестве своего	1	1
164	из того что	5	1
165	одном и том	3	1
166	в равной мере	2	1
167	проявляется не только	1	1
168	только в одном	1	1
169	к сокращению и	3	1
170	и в этом	2	1
171	прежде всего на	1	1
172	может и не	1	1
173	не только по	1	1
174	в ответ на	1	1
175	мы видели не	1	1
176	внимание на то	2	1
177	тенденции к сокращению	2	1
178	друг друга и	1	1
179	представляет собой скорее	1	1
180	только по отношению	1	1
181	стрекоза и муравей	1	1
182	отношении в отношении	1	1
183	ситуации в которой	3	1
184	и могут быть	1	1
185	вместе с тем	6	1
186	новый и более	1	1
187	и том же	3	1
188	значение не только	1	1
189	той ситуации в	1	1
190	в этом заключается	2	1
191	по мере развития	5	1
192	на то что	5	1
193	с той же	1	1
194	заключается в том	9	1
195	только после того	1	1
196	и именно в	1	1
197	и во второй	1	1
198	в которой он	2	1
199	можно говорить не	1	1
200	об одном и	3	1
201	того положения что	1	1
202	легко показать на	1	1
203	то что в	1	1
204	может быть в	1	1
205	между ним и	1	1
206	которые в целом	1	1
207	поэтому что не	1	1
208	на некоторое время	1	1
209	не в состоянии	1	1
210	того и другого	2	1
211	еще не имели	1	1
212	не принадлежит к	1	1
213	тем более что	1	1
214	связанных между собой	2	1
215	в известном смысле	2	1
216	но оно может	1	1
217	в противоположную сторону	1	1
218	не может стать	1	1
219	и пришел к	1	1
220	на самом деле	2	1
221	не что иное	1	1
222	именно в этом	3	1
223	в своей внутренней	1	1
224	в этом состоит	1	1
225	можно было бы	5	1
226	развития с точки	1	1
227	в одном отношении	1	1
228	же по своей	1	1
229	только потому что	3	1
230	к которому мы	1	1
231	есть то что	1	1
232	во всех этих	1	1
233	рассуждать исходя из	1	1
234	в пределах одного	1	1
235	включающее в себя	1	1
236	а не по	1	1
237	к той же	1	1
238	том что он	2	1
239	и до конца	1	1
240	том что всякое	1	1
241	в своем собственном	1	1
242	только имеет место	1	1
243	представляет собой речь	1	1
244	не могут быть	3	1
245	том что они	2	1
246	можно говорить и	1	1
247	но даже при	1	1
248	что представляет собой	1	1
249	в каждой сфере	1	1
250	что иное как	1	1
251	развития человеческого сознания	1	1
252	оба эти момента	3	1
253	как одной из	1	1
254	при переходе от	8	1
255	между мыслью и	5	1
256	слова в ходе	1	1
257	это и есть	1	1
258	говорить и о	1	1
259	во всех областях	1	1
260	оно может быть	1	1
261	нет и не	3	1
262	к этому же	1	1
263	имеем дело с	1	1
264	после того как	1	1
265	начала и до	1	1
