N	2gram	Propp_Isto	KFilosof
297	себя за	1	2
298	но этот	3	2
299	нечто вроде	1	2
300	это только	2	2
301	имеем в	6	2
302	они находятся	1	2
303	в этой	7	2
304	он и	4	2
305	стороны ее	1	2
306	соответствии с	1	2
307	него и	2	2
308	всякий предмет	1	2
309	но есть	3	2
310	что есть	1	2
311	ее как	1	2
312	но нет	1	2
313	все остальные	1	2
314	только по	1	2
315	это можно	1	2
316	нас важно	1	2
317	что только	1	2
318	слова в	1	2
319	с его	1	2
320	в области	1	2
321	его к	5	2
322	а как	2	2
323	человек не	1	2
324	с ее	2	2
325	и ее	3	2
326	другого и	1	2
327	картина будет	1	2
328	как основной	1	1
329	есть последнее	1	1
330	она сама	1	1
331	оно именно	1	1
332	в самом	1	1
333	и к	4	1
334	спасает его	1	1
335	они имеют	2	1
336	именно к	1	1
337	лежит вне	1	1
338	браку но	1	1
339	утверждать что	2	1
340	только не	2	1
341	или просто	2	1
342	смерть и	2	1
343	все что	4	1
344	а время	1	1
345	как это	5	1
346	образом и	2	1
347	только путем	1	1
348	мы видим	15	1
349	него как	1	1
350	до сих	7	1
351	и получает	1	1
352	здесь на	3	1
353	факт но	1	1
354	и он	2	1
355	собой и	1	1
356	мы найдем	2	1
357	содержится в	2	1
358	что кто-то	1	1
359	ничем не	2	1
360	так как	13	1
361	одном случае	5	1
362	и очень	2	1
363	как таковой	3	1
364	же и	1	1
365	например что	1	1
366	слова я	1	1
367	только что	3	1
368	и было	2	1
369	такова же	1	1
370	здесь есть	2	1
371	которого есть	1	1
372	в религии	3	1
373	переходит в	4	1
374	зависит от	1	1
375	мы ничего	1	1
376	на том	3	1
377	не за	1	1
378	живет в	8	1
379	на ее	1	1
380	она в	1	1
381	во власти	1	1
382	предположение что	3	1
383	не будем	6	1
384	он как	1	1
385	и должно	1	1
386	она всегда	2	1
387	это лишь	1	1
388	он становится	2	1
389	несмотря на	1	1
390	что делает	1	1
391	была бы	1	1
392	нечто подобное	1	1
393	ним в	1	1
394	есть просто	1	1
395	со всех	1	1
396	которых он	1	1
397	из всех	1	1
398	впрочем в	1	1
399	то для	1	1
400	и наконец	1	1
401	или с	1	1
402	этой мысли	1	1
403	художественного творчества	1	1
404	для всего	1	1
405	может возникнуть	1	1
406	это значит	1	1
407	хотя и	4	1
408	содержит в	2	1
409	уже с	3	1
410	или нет	2	1
411	эта же	1	1
412	как раз	1	1
413	его он	3	1
414	в индивидуальный	1	1
415	неправильно будет	1	1
416	требует этого	1	1
417	сторона этой	1	1
418	ее в	3	1
419	а затем	6	1
420	и тут	1	1
421	находятся в	1	1
422	и сама	1	1
423	и через	1	1
424	видеть в	3	1
425	можно сказать	3	1
426	всего мы	1	1
427	только при	1	1
428	с нашей	1	1
429	одно из	2	1
430	же не	2	1
431	его от	3	1
432	здесь в	2	1
433	этого момента	1	1
434	не от	1	1
435	имеем не	3	1
436	уже нет	2	1
437	смысле этого	3	1
438	нет никакого	1	1
439	от до	1	1
440	вывод о	1	1
441	бы что	2	1
442	с собой	4	1
443	и всякого	1	1
444	здесь входить	2	1
445	основана на	1	1
446	что между	1	1
447	но такое	1	1
448	все равно	3	1
449	лежит в	1	1
450	между мотивом	1	1
451	с действительностью	1	1
452	не была	1	1
453	меня а	1	1
454	связь с	12	1
455	чем в	1	1
456	люди а	1	1
457	в зависимости	1	1
458	его совершенно	1	1
459	бы только	1	1
460	и даже	4	1
461	к его	1	1
462	бы для	1	1
463	но он	8	1
464	образом в	2	1
465	в которой	1	1
466	или в	14	1
467	а за	1	1
468	момент не	1	1
469	и говорят	3	1
470	и лицо	1	1
471	этого не	1	1
472	когда оно	1	1
473	и с	10	1
474	как этот	1	1
475	от своего	3	1
476	всегда в	1	1
477	не любит	1	1
478	с ней	6	1
479	и можно	1	1
480	жизнь в	1	1
481	равно как	3	1
482	это положение	1	1
483	уходят в	1	1
484	показать что	1	1
485	небо и	1	1
486	с целью	2	1
487	свой смысл	1	1
488	которые как	1	1
489	не противоречит	5	1
490	и законов	1	1
491	форму и	1	1
492	всем что	2	1
493	сказать и	1	1
494	имеем и	4	1
495	она является	1	1
496	а то	2	1
497	ней в	2	1
498	на месте	2	1
499	всю жизнь	2	1
500	на характер	1	1
501	превращается в	10	1
502	за свою	1	1
503	дано в	1	1
504	совершенно правильно	1	1
505	здесь же	1	1
506	если он	2	1
507	между прочим	4	1
508	более что	1	1
509	мышления есть	1	1
510	есть что	1	1
511	к таким	1	1
512	как о	1	1
513	как не	2	1
514	только через	1	1
515	может стать	1	1
516	им и	2	1
517	их в	6	1
518	и также	1	1
519	но нельзя	1	1
520	а именно	8	1
521	большинстве случаев	3	1
522	здесь дело	2	1
523	одновременно и	1	1
524	и так	3	1
525	вместе с	12	1
526	меня я	2	1
527	образом я	1	1
528	не существенно	1	1
529	на этом	5	1
530	при таком	1	1
531	в этих	18	1
532	никто не	2	1
533	есть только	4	1
534	может ничего	1	1
535	есть исторически	1	1
536	не знать	1	1
537	они не	4	1
538	правда не	1	1
539	приводит к	1	1
540	на все	2	1
541	землю и	2	1
542	находится на	1	1
543	уже давно	2	1
544	отличается от	1	1
545	между собой	2	1
546	в иной	2	1
547	между ними	1	1
548	полагать что	1	1
549	зависимости от	1	1
550	том смысле	1	1
551	но уже	1	1
552	между ним	1	1
553	на его	5	1
554	для героя	1	1
555	играть в	1	1
556	вследствие чего	2	1
557	об этом	8	1
558	она и	1	1
559	в эту	1	1
560	а он	6	1
561	к тому	9	1
562	в одной	4	1
563	сих пор	7	1
564	особенно в	2	1
565	действительности и	1	1
566	относиться к	1	1
567	и всей	2	1
568	где оно	1	1
569	себя от	1	1
570	этот процесс	1	1
571	его еще	2	1
572	другом случае	3	1
573	только для	1	1
574	с этим	13	1
575	только одно	1	1
576	конечно все	1	1
577	оживает и	1	1
578	но его	1	1
579	нет ничего	3	1
580	перестает быть	1	1
581	должен был	5	1
582	во всяком	2	1
583	в жизнь	1	1
584	этого она	1	1
585	и мне	1	1
586	мы можем	10	1
587	не существует	1	1
588	но с	1	1
589	только к	1	1
590	а к	1	1
591	весь и	1	1
592	как целое	1	1
593	меня с	1	1
594	на задний	1	1
595	что мы	5	1
596	действия в	1	1
597	в последней	1	1
598	на один	2	1
599	она должна	1	1
600	не имеют	2	1
601	и видит	1	1
602	он его	1	1
603	средние века	2	1
604	жили и	1	1
605	более чем	1	1
606	мы уже	9	1
607	которой и	1	1
608	и большой	2	1
609	во все	4	1
610	на некоторых	1	1
611	время от	2	1
612	совпадает с	1	1
613	другими словами	2	1
614	можно установить	5	1
615	ибо ее	1	1
616	всяком случае	2	1
617	эти слова	1	1
618	его не	3	1
619	не знаю	9	1
620	ни один	2	1
621	который по	1	1
622	выходит из	1	1
623	ему и	1	1
624	быть возведена	1	1
625	так чтобы	1	1
626	нет но	1	1
627	также и	1	1
628	ту же	2	1
629	но эти	1	1
630	и затем	2	1
631	кто-нибудь стал	1	1
632	у меня	5	1
633	является и	3	1
634	и другой	1	1
635	он находится	1	1
636	а через	3	1
637	в этот	6	1
638	мы должны	9	1
639	по поводу	1	1
640	и уже	2	1
641	с которой	1	1
642	когда он	2	1
643	чтобы я	1	1
644	только тогда	2	1
645	средних веков	1	1
646	не могло	1	1
647	только на	2	1
648	должны быть	1	1
649	он должен	3	1
650	не с	2	1
651	все с	1	1
652	пор не	1	1
653	но сам	1	1
654	в различных	1	1
655	самое что	1	1
656	корне неправильно	1	1
657	связь между	2	1
658	иной мир	1	1
659	он за	1	1
660	всего что	1	1
661	в форме	1	1
662	же самое	1	1
663	где же	2	1
664	говоря о	1	1
665	главным образом	3	1
666	под эти	1	1
667	и до	1	1
668	характерной чертой	1	1
669	имеем здесь	1	1
670	действительно есть	2	1
671	уже и	1	1
672	что ее	3	1
673	последних двух	1	1
674	миру и	1	1
675	и находит	1	1
676	по своей	1	1
677	этих случаях	14	1
678	в каких	1	1
679	это может	1	1
680	цели и	1	1
681	над ним	1	1
682	себе в	2	1
683	в большинстве	2	1
684	до того	1	1
685	свою очередь	1	1
686	а во	1	1
687	через него	1	1
688	содержания в	1	1
689	связанных с	4	1
690	теперь к	3	1
691	их и	4	1
692	еще на	2	1
693	не раз	2	1
694	когда мы	1	1
695	как из	1	1
696	ты должен	1	1
697	сомнения что	2	1
698	задний план	1	1
699	в средние	2	1
700	но мы	1	1
701	и берутся	1	1
702	из сознания	1	1
703	и где	1	1
704	к ней	4	1
705	не для	1	1
706	она может	2	1
707	своей жизни	1	1
708	не случаен	1	1
709	по которой	2	1
710	бы его	1	1
711	и во	1	1
712	той же	3	1
713	и каждый	1	1
714	и др	4	1
715	человеческой жизни	1	1
716	веков и	1	1
717	о его	2	1
718	игра в	1	1
719	но прежде	1	1
720	одной из	1	1
721	такая же	1	1
722	человека как	1	1
723	находится в	4	1
724	нашей точки	1	1
725	от времени	1	1
726	будем говорить	1	1
727	как я	1	1
728	ли она	1	1
729	к двум	1	1
730	и от	3	1
731	относится к	3	1
732	мы будем	1	1
733	столь же	1	1
734	он пытается	1	1
735	к миру	1	1
736	же в	6	1
737	что она	8	1
738	жизни эти	1	1
739	быть рассмотрена	1	1
740	исходит из	1	1
741	такой же	3	1
742	и о	2	1
743	здесь нельзя	1	1
744	лежащие на	1	1
745	одна из	2	1
746	что именно	1	1
747	на то	4	1
748	здесь и	2	1
749	от них	5	1
750	и по	6	1
751	чем та	1	1
752	должно происходить	1	1
753	он живет	3	1
754	это в	2	1
755	или не	3	1
756	и живут	1	1
757	вышел из	1	1
758	друг друга	6	1
759	не мог	2	1
760	к совершенно	1	1
761	как если	1	1
762	и входит	1	1
763	в системе	1	1
764	и объект	1	1
765	не просто	4	1
766	определенное время	1	1
767	не случайно	2	1
768	но там	1	1
769	был не	1	1
770	которой мы	1	1
771	бы я	1	1
772	в один	1	1
773	нее и	2	1
774	во внутрь	1	1
775	если это	4	1
776	не можем	2	1
777	я теперь	2	1
778	действительно в	1	1
779	как мы	11	1
780	формы и	1	1
781	не к	1	1
782	прочим и	2	1
783	нельзя говорить	1	1
784	он действительно	1	1
785	а я	3	1
786	именно момент	1	1
787	могли быть	1	1
788	во второй	2	1
789	можно только	3	1
