N	3gram	Tiupa_Narr	Analitik
265	читателю ракурс видения	1	1
266	таков что душевная	1	1
267	в ходе чтения	1	1
268	и усиленная следующим	1	1
269	она подхваченная и	1	1
270	специфически человеческий способ	1	1
271	я в качестве	1	1
272	в кадры читательского	1	1
273	неизбежно принадлежит к	1	1
274	но иного рода	1	1
275	соприкосновения разных сознаний	1	1
276	текста так и	2	1
277	свидетельствует не только	1	1
278	дифференцированном и оцененном	1	1
279	вдруг заслоняется крупным	1	1
280	замечания которому казалось	1	1
281	ровным счетом ничего	2	1
282	текста в начале	1	1
283	последний как коммуникативное	1	1
284	устанавливает задаваемый читателю	1	1
285	точки зрения в	1	1
286	ни у кого	1	1
287	в е годы	2	1
288	произведение в его	1	1
289	позволил бы себе	1	1
290	природе своей не	1	1
291	в отечественной традиции	1	1
292	жалостливая барышня с	1	1
293	душечки постепенно углубляемая	1	1
294	и т.д иронически	1	1
295	что ведет к	1	1
296	собой своего рода	2	1
297	но перед нами	1	1
298	было и не	1	1
299	в кадры повествования	1	1
300	внутреннего зрения или	1	1
301	характеристика душечки постепенно	1	1
302	самая тривиальная в	1	1
303	зрения читателя находится	1	1
304	сказать и о	1	1
305	иначе говоря мы	1	1
306	не говоря о	1	1
307	это по слову	1	1
308	не он сам	1	1
309	самого рассказывания в	2	1
310	в его событийной	1	1
311	и в тэрнера	1	1
312	такого рода смех	1	1
313	и вследствие этого	1	1
314	друг от друга	1	1
315	из многочисленных примеров	1	1
316	отрезок времени в	1	1
317	крупным планом заключительного	1	1
318	последовательно вводятся автором	1	1
319	но они не	1	1
320	полном его составе	1	1
321	и социальные характеристики	1	1
322	ситуации в частности	1	1
323	выражение и продукт	1	1
324	в качестве одного	1	1
325	поименованное в тексте	1	1
326	употребление языка и	1	1
327	оказывается всего лишь	1	1
328	фокусирующих восприятие определений	1	1
329	звучит один голос	1	1
330	между двумя полюсами	1	1
331	один отдельный кадр	1	1
332	что у него	2	1
333	событие о котором	1	1
334	на ее полные	1	1
335	однако в силу	1	1
336	личностные и социальные	1	1
337	что один из	1	1
338	повествования а читателем	1	1
339	же в качестве	1	1
340	о себе знать	1	1
341	выявляется благодаря нашему	1	1
342	особенно в конце	1	1
343	в том случае	1	1
344	начало и конец	3	1
345	и текста в	1	1
346	как образ автора	1	1
347	не только на	2	1
348	знание языка знание	1	1
349	иной знаковой системы	1	1
350	вступает в противоречие	1	1
351	благодаря нашему способу	1	1
352	не смог бы	1	1
353	ракурс видения в	1	1
354	следует подчеркнуть что	2	1
355	что душевная характеристика	1	1
356	оно не является	1	1
357	с тем кто	1	1
358	начале этой цепочки	1	1
359	не для того	1	1
360	даже самая тривиальная	1	1
361	той же мере	1	1
362	восприятия в каждый	1	1
363	с этой стороны	1	1
364	которому казалось бы	1	1
365	продукт социального взаимодействия	1	1
366	том что именно	1	1
367	и событие самого	1	1
368	автора тогда как	1	1
369	и продукт социального	1	1
370	может оказаться и	1	1
371	щеки на мягкую	1	1
372	в точке соприкосновения	1	1
373	лишь в одном	1	1
374	состав такого кадра	1	1
375	специфика кадропорождающих возможностей	1	1
376	так она подхваченная	1	1
377	создается местоположением семантических	1	1
378	как и всякий	1	1
379	или о чем	1	1
380	как говорилось выше	1	1
381	способу постановки вопросов	1	1
382	в то что	1	1
383	этой цепочки при	1	1
384	как коммуникативное событие	1	1
385	деталями кадр внутреннего	1	1
386	само по себе	1	1
387	социального взаимодействия трех	1	1
388	о чем говорят	1	1
389	рассказа представляет собой	1	1
390	как известно по	1	1
391	контексте художественного целого	1	1
392	постепенно углубляемая вплоть	1	1
393	как будто он	2	1
394	социальной ситуации в	1	1
395	в смерти чиновника	1	1
396	в разные времена	1	1
397	рода но и	1	1
398	двух и более	1	1
399	как она была	1	1
400	нашему способу постановки	1	1
401	трактует последний как	1	1
402	т.д иронически дискредитирует	1	1
403	умирающего и воскресающего	1	1
404	есть на самом	1	1
405	не говорит и	1	1
406	персонажей при этом	1	1
407	такого кадра входит	1	1
408	художественного целого не	1	1
409	следует сказать и	1	1
410	мы и сами	2	1
411	казалось бы место	1	1
412	живет в готовом	1	1
413	участвуем как слушатели-читатели	2	1
414	картины мира в	2	1
415	в принципе невозможно	2	1
416	это была тихая	1	1
417	виде в каком	1	1
418	можно сказать не	1	1
419	такова что крупный	1	1
420	и слушающих их	1	1
421	в одну из	1	1
422	из них не	1	1
423	читательского восприятия в	1	1
424	точке соприкосновения разных	1	1
425	в специальном значении	1	1
426	чем иным как	2	1
427	том виде в	1	1
428	или иначе в	1	1
429	и тем же	1	1
430	слова в соответствии	1	1
431	их личностные и	1	1
432	разрывом во времени	1	1
433	как коммуникативного события	1	1
434	до взгляда этого	1	1
435	нем звучит один	1	1
436	и т.п и	2	1
437	мы привыкли понимать	1	1
438	на мягкую белую	1	1
439	между рассказчиком и	1	1
440	своего рода механизмом	1	1
441	по сути дела	2	1
442	этнографии терминологией а	1	1
443	или движется один	1	1
444	установки и представления	1	1
445	рассказывания в этом	2	1
446	завершенная и строго	1	1
447	в произведении и	1	1
448	усиленная следующим кадром	1	1
449	при таком гипотетическом	1	1
450	стабильно дифференцированном и	1	1
451	перед нами два	1	1
452	на этот раз	1	1
453	оно и не	1	1
454	что крупный план	1	1
455	места времени и	1	1
456	себя со стороны	1	1
457	фразы устанавливает задаваемый	1	1
458	при всей своей	1	1
459	этого зеркала души	1	1
460	как субъекта самоопределения	2	1
461	и того о	1	1
462	текста всё это	1	1
463	только то что	1	1
464	не проходит бесследно	1	1
465	вплоть до взгляда	1	1
466	пределах кадрового единства	1	1
467	начала и конца	4	1
468	в начале второй	1	1
469	наличии у него	1	1
470	один из наиболее	1	1
471	слушающего читателя и	1	1
472	вынесенное в заглавие	1	1
473	себя но и	1	1
474	кадры читательского восприятия	1	1
475	принимают участие в	1	1
476	говорящих и слушающих	1	1
477	перед нами не	2	1
478	себя не только	1	1
479	отграниченная система смыслов	1	1
480	и особенно в	1	1
481	и т.п как	1	1
482	или иного рода	1	1
483	в частности специфика	1	1
484	не тот кто	1	1
485	в тексте а	1	1
486	имея в виду	1	1
487	состоит в сегментировании	1	1
488	может быть определено	1	1
489	в молчание бахтин	1	1
490	вновь как и	1	1
491	слово есть выражение	1	1
492	а ван геннепа	1	1
493	заключительного телесного замечания	1	1
494	и т.п в	1	1
495	он не тот	1	1
496	не мог бы	1	1
497	о ком или	1	1
498	тогда как для	1	1
499	особенно в новейшее	1	1
500	задаваемый читателю ракурс	1	1
501	находится или движется	1	1
502	в этом последнем	2	1
503	следует идентифицировать как	1	1
504	в области литературы	1	1
505	нами два события	1	1
506	представляет собой своего	1	1
507	общедоступные для участников	1	1
508	войны и мира	4	1
509	жизнью и смертью	1	1
510	заслоняется крупным планом	1	1
511	и полагает что	1	1
512	событие включая в	1	1
513	литература xx века	1	1
514	в общеязыковом отношении	1	1
515	взгляда этого зеркала	1	1
516	в рамках текста	1	1
517	была тихая добродушная	1	1
518	внимание на то	2	1
519	терминологией а ван	1	1
520	ее полные розовые	1	1
521	организации коммуникативного события	1	1
522	очень здоровая порядок	1	1
523	а то и	1	1
524	а не все	1	1
525	а так она	1	1
526	мастере и маргарите	1	1
527	и читателя в	1	1
528	том случае если	1	1
529	по сути своей	1	1
530	взаимодействия трех говорящего	1	1
531	принципиально невместима в	1	1
532	того о ком	1	1
533	в речи повествователя	2	1
534	планом заключительного телесного	1	1
535	раз в том	2	1
536	в него говорящего	1	1
537	и строго отграниченная	1	1
538	в ходе которого	1	1
539	переносом в пространстве	1	1
540	бы постепенно снята	1	1
541	в этнографии терминологией	1	1
542	для участников коммуникации	1	1
543	кадропорождающих возможностей речи	1	1
544	является не только	1	1
545	качестве некоторого я	1	1
546	коммуникации знание языка	1	1
547	иначе говоря это	1	1
548	каждый малый отрезок	1	1
549	готовом стабильно дифференцированном	1	1
550	розовые щеки на	1	1
551	она выявляется благодаря	1	1
552	в самом тексте	1	1
553	следует вести о	1	1
554	говорящего автора слушающего	1	1
555	не в его	1	1
556	соответствии с его	1	1
557	креативного и рецептивного	1	1
558	углубляемая вплоть до	1	1
559	автором в кадры	1	1
560	в большинстве случаев	1	1
561	еще в году	1	1
562	качестве одного из	1	1
563	в ударном положении	1	1
564	в качестве нарративного	1	1
565	более того личность	1	1
566	до сего времени	1	1
567	несут в себе	1	1
568	состоит как раз	1	1
569	что может или	1	1
570	персонажей тогда как	1	1
571	два события событие	1	1
572	но при этом	3	1
573	в том смысле	1	1
574	и до сего	1	1
575	и воскресающего бога	1	1
576	чем говорят героя	1	1
577	не было и	2	1
578	кадра входит лишь	1	1
579	событием самого рассказывания	1	1
580	позицию по отношению	1	1
581	представляет собой некий	1	1
582	говорить не приходится	1	1
583	в готовом стабильно	1	1
584	есть выражение и	1	1
585	была бы постепенно	1	1
586	души вдруг заслоняется	1	1
587	не сами по	1	1
588	говорящего и слушающих	2	1
589	это уже не	1	1
590	выступает в том	1	1
591	в последние десятилетия	1	1
592	во встрече с	1	1
593	шею с темной	1	1
594	значения общедоступные для	1	1
595	и быть может	1	1
596	барышня с кротким	1	1
597	в нарративном дискурсе	1	1
598	может быть использован	1	1
599	душечка читаем это	1	1
600	взглядом очень здоровая	1	1
601	и рецептивного сознаний	1	1
602	текста и не	1	1
603	аспекты социальной ситуации	1	1
604	разграничивая употребление языка	1	1
605	в пределы одного	1	1
606	цепочки при таком	1	1
607	вести речь о	1	1
608	дважды встречается в	1	1
609	пределы одного сознания	1	1
610	ком или о	1	1
611	пребывания в стране	1	1
612	кадр внутреннего зрения	1	1
613	рода ключ к	1	1
614	уже не к	1	1
615	возможностей речи такова	1	1
616	подхваченная и усиленная	1	1
617	точно так же	2	1
618	от себя лично	1	1
619	как это было	1	1
620	как один из	1	1
621	в себе самом	2	1
622	в организации кадров	1	1
623	и мире толстого	1	1
624	только в качестве	1	1
625	между тем это	1	1
626	к одному из	1	1
627	было не до	1	1
628	но и к	1	1
629	все что может	1	1
630	видит слышит и	1	1
631	ощущаться завершенная и	1	1
632	последнего завершающего слова	1	1
633	встречается в качестве	1	1
634	жизни но и	1	1
635	и сами участвуем	2	1
636	встречи креативного и	1	1
637	строго отграниченная система	1	1
638	одна из наиболее	1	1
639	родинкой и т.д	1	1
640	в конце фразы	1	1
641	стремится к однозначности	1	1
642	ни чем иным	2	1
643	в нем звучит	1	1
644	в новейшее время	1	1
645	в то время	1	1
646	отличие от знания	1	1
647	котором рассказано в	1	1
648	особое место в	2	1
649	включая в него	1	1
650	него говорящего и	1	1
651	добродушная жалостливая барышня	1	1
652	ван дейк четко	1	1
653	хранения и передачи	1	1
654	здесь и сейчас	1	1
655	может претендовать на	1	1
656	и та же	1	1
657	бахтин может ощущаться	1	1
658	глядя на ее	1	1
659	в большей или	1	1
660	жизни и смерти	1	1
661	свое отражение в	1	1
662	одной из этих	1	1
663	то есть от	1	1
664	в следующем эпизоде	1	1
665	языка знание мира	1	1
666	автора слушающего читателя	1	1
667	по его собственному	1	1
668	хотя и не	2	1
669	частности специфика кадропорождающих	1	1
670	еще в самом	1	1
671	последнем мы и	2	1
672	по способу своего	1	1
673	тогда как внутренняя	1	1
674	себя за голову	1	1
675	том что одно	2	1
676	сказанное отнюдь не	1	1
677	на самом деле	1	1
678	к тому или	1	1
679	я не могу	1	1
680	ни одна из	1	1
681	пожелает представить себе	1	1
682	или особенно в	1	1
683	и здесь мы	1	1
684	представляет собой последовательность	1	1
685	одним и тем	1	1
686	гипотетическом порядке его	1	1
687	однако что и	1	1
688	ответ на этот	1	1
689	текста в целом	2	1
690	современной нарратологии это	1	1
691	этом последнем мы	2	1
692	однако и до	1	1
693	как раз в	3	1
694	роль в организации	1	1
695	и все его	1	1
696	в тексте случай	1	1
697	слушающих их личностные	1	1
698	с темной родинкой	1	1
699	единого художественного высказывания	1	1
700	семантических единиц текста	2	1
701	на уровне сюжета	1	1
702	с действительной жизнью	1	1
703	в частности значения	1	1
704	и как будто	1	1
705	может ощущаться завершенная	1	1
706	тихая добродушная жалостливая	1	1
707	ни о чем	2	1
708	лишь поименованное в	1	1
709	восприятие определений таков	1	1
710	оно живет в	1	1
711	как единого художественного	1	1
712	в финальной фразе	1	1
713	рождается в точке	1	1
714	себя внимание что	1	1
715	в этом месте	2	1
716	у меня в	1	1
717	кадры повествования а	1	1
718	в маркированном положении	2	1
719	он и не	1	1
720	организации кадров внутреннего	1	1
721	собой ни что	1	1
722	сами участвуем как	2	1
723	счетом ничего не	2	1
724	несет в себе	1	1
725	свою очередь членится	1	1
726	и является в	1	1
727	языка и дискурс	1	1
728	входит в состав	1	1
729	коммуникативное событие включая	1	1
730	мягкую белую шею	1	1
731	тот кто говорит	1	1
732	место в тексте	1	1
733	не мог быть	1	1
734	речи такова что	1	1
735	в каждый малый	1	1
736	характеристики другие аспекты	1	1
737	же как и	1	1
738	в литературе же	1	1
739	в начале рассказа	1	1
740	дейк четко разграничивая	1	1
741	в рамках этой	1	1
742	что одно и	2	1
743	каком она выявляется	1	1
744	мягким взглядом очень	1	1
745	как мы увидим	1	1
746	так и в	1	1
747	но и самого	1	1
748	одна и та	1	1
749	к автору в	1	1
750	портрет пейзаж интерьер	1	1
751	она может быть	1	1
752	и всей первой	1	1
753	рассказ в рассказе	1	1
754	ни что иное	1	1
755	и дело здесь	1	1
756	или хотя бы	1	1
757	времени и действия	1	1
758	к себе самому	3	1
759	отдельный кадр повествования	1	1
760	определений таков что	1	1
761	например так и	1	1
762	расположение деталей в	1	1
763	развивал мысль о	1	1
764	рассказано в произведении	1	1
765	одна из них	1	1
766	как бы в	2	1
767	данном случае это	1	1
768	участников коммуникации знание	1	1
769	но и внутренне	1	1
770	душевная характеристика душечки	1	1
771	видит не только	1	1
772	то что мы	1	1
773	читаем это была	1	1
774	его событийной полноте	1	1
775	иного национального языка	1	1
776	самом начале этой	1	1
777	а в тех	1	1
778	очередь членится на	1	1
779	в этой ситуации	1	1
780	себя внимание и	1	1
781	по аналогии с	1	1
782	в том виде	1	1
783	человеческий способ существования	1	1
784	бахтин говорил о	1	1
785	социальные характеристики другие	1	1
786	однако все они	1	1
787	в пределах кадрового	1	1
788	том числе и	1	1
789	читателя находится или	1	1
790	телесного замечания которому	1	1
791	не столько к	1	1
792	или пожелает представить	1	1
793	таком гипотетическом порядке	1	1
794	единиц текста в	1	1
795	полные розовые щеки	1	1
796	жизни тогда как	1	1
797	кротким мягким взглядом	1	1
798	достаточно напомнить что	1	1
799	произведении и событие	1	1
800	самом деле не	1	1
801	ван геннепа и	1	1
802	и не сводится	2	1
803	по тем или	1	1
804	другие аспекты социальной	1	1
805	но с другой	1	1
806	сознания тогда как	1	1
807	тексте а не	1	1
808	белую шею с	1	1
809	события событие о	1	1
810	при соотнесении с	1	1
811	с установкой на	2	1
812	в своего рода	2	1
813	и не обретает	1	1
814	вводятся автором в	1	1
